time,Solar8000/ART_MBP,SNUADC/ART,Solar8000/PLETH_HR,Solar8000/ETCO2,Solar8000/ART_SBP,Solar8000/RR_CO2,SNUADC/ECG_II,Solar8000/PLETH_SPO2,SNUADC/ECG_V5,Solar8000/CVP,SNUADC/CVP,Solar8000/ART_DBP,Solar8000/HR
10112,,NaN,,,,,NaN,,NaN,,NaN,,
10113,87,NaN,62,34,111,20,NaN,99,NaN,9,NaN,70,61
10114,,NaN,,,,,NaN,,NaN,,NaN,,
10115,87,NaN,62,34,111,20,NaN,99,NaN,9,NaN,69,61
10116,,NaN,,,,,NaN,,NaN,,NaN,,
10117,87,NaN,61,34,111,20,NaN,100,NaN,9,NaN,69,61
10118,,NaN,,,,,NaN,,NaN,,NaN,,
10119,86,NaN,61,34,110,20,NaN,100,NaN,9,NaN,69,61
10120,,NaN,,,,,NaN,,NaN,,NaN,,
10121,86,NaN,61,34,111,20,NaN,100,NaN,9,NaN,68,61
10122,,NaN,,,,,NaN,,NaN,,NaN,,
10123,86,NaN,61,34,111,20,NaN,100,NaN,9,NaN,69,61
10124,,NaN,,,,,NaN,,NaN,,NaN,,
10125,86,NaN,61,34,111,20,NaN,100,NaN,7,NaN,69,61
10126,,NaN,,,,,NaN,,NaN,,NaN,,
10127,85,NaN,62,34,109,20,NaN,99,NaN,7,NaN,68,61
10128,,NaN,,,,,NaN,,NaN,,NaN,,
10129,85,NaN,62,34,109,20,NaN,99,NaN,8,NaN,68,61
10130,,NaN,,,,,NaN,,NaN,,NaN,,
10131,85,NaN,62,34,109,20,NaN,100,NaN,8,NaN,69,61
10132,,NaN,,,,,NaN,,NaN,,NaN,,
10133,85,NaN,62,34,108,20,NaN,100,NaN,8,NaN,68,61
10134,,NaN,,,,,NaN,,NaN,,NaN,,
10135,85,NaN,62,34,109,20,NaN,99,NaN,8,NaN,69,61
10136,,NaN,,,,,NaN,,NaN,,NaN,,
10137,86,NaN,61,34,109,20,NaN,99,NaN,8,NaN,72,61
10138,,NaN,,,,,NaN,,NaN,,NaN,,
10139,87,NaN,62,34,112,20,NaN,99,NaN,8,NaN,71,62
10140,,NaN,,,,,NaN,,NaN,,NaN,,
10141,88,NaN,62,34,113,20,NaN,100,NaN,9,NaN,71,62
10142,,NaN,,,,,NaN,,NaN,,NaN,,
10143,88,NaN,63,34,111,20,NaN,100,NaN,9,NaN,71,62
10144,,NaN,,,,,NaN,,NaN,,NaN,,
10145,88,NaN,63,34,113,20,NaN,100,NaN,9,NaN,71,62
10146,,NaN,,,,,NaN,,NaN,,NaN,,
10147,88,NaN,63,34,113,20,NaN,100,NaN,9,NaN,71,62
10148,,NaN,,,,,NaN,,NaN,,NaN,,
10149,88,NaN,62,34,110,20,NaN,100,NaN,9,NaN,71,61
10150,,NaN,,,,,NaN,,NaN,,NaN,,
10151,87,NaN,62,34,111,20,NaN,100,NaN,10,NaN,70,61
10152,,NaN,,,,,NaN,,NaN,,NaN,,
10153,87,NaN,62,34,110,20,NaN,100,NaN,10,NaN,70,61
10154,,NaN,,,,,NaN,,NaN,,NaN,,
10155,87,NaN,61,34,109,20,NaN,100,NaN,9,NaN,71,61
10156,,NaN,,,,,NaN,,NaN,,NaN,,
10157,87,NaN,62,34,111,20,NaN,100,NaN,9,NaN,70,61
10158,,NaN,,,,,NaN,,NaN,,NaN,,
10159,88,NaN,62,34,111,20,NaN,100,NaN,10,NaN,71,61
10160,,NaN,,,,,NaN,,NaN,,NaN,,
10161,87,NaN,62,34,110,20,NaN,100,NaN,10,NaN,71,61
10162,,NaN,,,,,NaN,,NaN,,NaN,,
10163,87,NaN,62,34,110,20,NaN,100,NaN,9,NaN,71,61
10164,,NaN,,,,,NaN,,NaN,,NaN,,
10165,87,NaN,62,34,111,20,NaN,100,NaN,9,NaN,71,62
10166,,NaN,,,,,NaN,,NaN,,NaN,,
10167,87,NaN,62,34,110,20,NaN,100,NaN,10,NaN,72,62
10168,,NaN,,,,,NaN,,NaN,,NaN,,
10169,87,NaN,62,34,111,20,NaN,100,NaN,10,NaN,70,62
10170,,NaN,,,,,NaN,,NaN,,NaN,,
10171,88,NaN,62,34,113,20,NaN,100,NaN,11,NaN,71,62
10172,,NaN,,,,,NaN,,NaN,,NaN,,
10173,88,NaN,62,34,110,20,NaN,100,NaN,11,NaN,72,62
10174,,NaN,,,,,NaN,,NaN,,NaN,,
10175,88,NaN,62,34,112,20,NaN,100,NaN,9,NaN,70,61
10176,,NaN,,,,,NaN,,NaN,,NaN,,
10177,88,NaN,62,34,112,20,NaN,100,NaN,9,NaN,71,61
10178,,NaN,,,,,NaN,,NaN,,NaN,,
10179,87,NaN,62,34,110,20,NaN,99,NaN,9,NaN,71,62
10180,,NaN,,,,,NaN,,NaN,,NaN,,
10181,88,NaN,62,34,113,20,NaN,100,NaN,11,NaN,71,62
10182,,NaN,,,,,NaN,,NaN,,NaN,,
10183,88,NaN,63,34,111,20,NaN,100,NaN,11,NaN,71,62
10184,,NaN,,,,,NaN,,NaN,,NaN,,
10185,88,NaN,63,34,112,20,NaN,100,NaN,10,NaN,71,62
10186,,NaN,,,,,NaN,,NaN,,NaN,,
10187,88,NaN,63,34,112,20,NaN,100,NaN,10,NaN,71,62
10188,,NaN,,,,,NaN,,NaN,,NaN,,
10189,88,NaN,63,34,114,20,NaN,100,NaN,10,NaN,71,62
10190,,NaN,,,,,NaN,,NaN,,NaN,,
10191,88,NaN,62,34,111,20,NaN,100,NaN,10,NaN,71,62
10192,,NaN,,,,,NaN,,NaN,,NaN,,
10193,86,NaN,62,34,109,20,NaN,100,NaN,9,NaN,69,61
10194,,NaN,,,,,NaN,,NaN,,NaN,,
10195,86,NaN,62,34,108,20,NaN,100,NaN,9,NaN,69,61
10196,,NaN,,,,,NaN,,NaN,,NaN,,
10197,85,NaN,61,34,107,20,NaN,99,NaN,8,NaN,71,60
10198,,NaN,,,,,NaN,,NaN,,NaN,,
10199,85,NaN,61,34,108,20,NaN,99,NaN,8,NaN,69,60
10200,,NaN,,,,,NaN,,NaN,,NaN,,
10201,85,NaN,61,34,108,20,NaN,99,NaN,9,NaN,70,61
10202,,NaN,,,,,NaN,,NaN,,NaN,,
10203,84,NaN,61,34,105,20,NaN,100,NaN,9,NaN,70,61
10204,,NaN,,,,,NaN,,NaN,,NaN,,
10205,85,NaN,61,34,108,20,NaN,99,NaN,8,NaN,70,62
10206,,NaN,,,,,NaN,,NaN,,NaN,,
10207,86,NaN,62,34,110,20,NaN,99,NaN,8,NaN,71,62
10208,,NaN,,,,,NaN,,NaN,,NaN,,
10209,86,NaN,62,34,109,20,NaN,99,NaN,10,NaN,71,62
10210,,NaN,,,,,NaN,,NaN,,NaN,,
10211,87,NaN,63,34,111,20,NaN,99,NaN,10,NaN,71,62
10212,,NaN,,,,,NaN,,NaN,,NaN,,
10213,87,NaN,63,34,112,20,NaN,100,NaN,10,NaN,71,62
10214,,NaN,,,,,NaN,,NaN,,NaN,,
10215,87,NaN,63,34,111,20,NaN,100,NaN,9,NaN,71,62
10216,,NaN,,,,,NaN,,NaN,,NaN,,
10217,87,NaN,63,34,111,20,NaN,100,NaN,9,NaN,70,62
10218,,NaN,,,,,NaN,,NaN,,NaN,,
10219,86,NaN,63,34,111,20,NaN,100,NaN,7,NaN,69,62
10220,,NaN,,,,,NaN,,NaN,,NaN,,
10221,86,NaN,63,34,109,20,NaN,100,NaN,7,NaN,70,62
10222,,NaN,,,,,NaN,,NaN,,NaN,,
10223,85,NaN,63,34,108,20,NaN,100,NaN,7,NaN,68,62
10224,,NaN,,,,,NaN,,NaN,,NaN,,
10225,84,NaN,63,33,108,20,NaN,100,NaN,7,NaN,68,62
10226,,NaN,,,,,NaN,,NaN,,NaN,,
10227,84,NaN,62,33,108,20,NaN,100,NaN,7,NaN,69,62
10228,,NaN,,,,,NaN,,NaN,,NaN,,
10229,85,NaN,62,33,111,20,NaN,100,NaN,7,NaN,68,62
10230,,NaN,,,,,NaN,,NaN,,NaN,,
10231,87,NaN,63,33,114,20,NaN,100,NaN,8,NaN,69,62
10232,,NaN,,,,,NaN,,NaN,,NaN,,
10233,87,NaN,62,33,115,20,NaN,100,NaN,8,NaN,69,62
10234,,NaN,,,,,NaN,,NaN,,NaN,,
10235,88,NaN,63,33,116,20,NaN,100,NaN,7,NaN,69,62
10236,,NaN,,,,,NaN,,NaN,,NaN,,
10237,88,NaN,63,33,115,20,NaN,99,NaN,7,NaN,70,62
10238,,NaN,,,,,NaN,,NaN,,NaN,,
10239,88,NaN,62,33,114,20,NaN,99,NaN,9,NaN,69,61
10240,,NaN,,,,,NaN,,NaN,,NaN,,
10241,88,NaN,62,34,113,20,NaN,99,NaN,9,NaN,68,61
10242,,NaN,,,,,NaN,,NaN,,NaN,,
10243,87,NaN,61,34,112,20,NaN,100,NaN,9,NaN,68,60
10244,,NaN,,,,,NaN,,NaN,,NaN,,
10245,86,NaN,61,34,109,20,NaN,99,NaN,9,NaN,68,60
10246,,NaN,,,,,NaN,,NaN,,NaN,,
10247,85,NaN,60,34,110,20,NaN,100,NaN,9,NaN,67,59
10248,,NaN,,,,,NaN,,NaN,,NaN,,
10249,85,NaN,60,35,109,20,NaN,100,NaN,9,NaN,67,59
10250,,NaN,,,,,NaN,,NaN,,NaN,,
10251,84,NaN,60,35,107,20,NaN,99,NaN,9,NaN,67,59
10252,,NaN,,,,,NaN,,NaN,,NaN,,
10253,84,NaN,60,35,108,20,NaN,99,NaN,9,NaN,66,59
10254,,NaN,,,,,NaN,,NaN,,NaN,,
10255,84,NaN,60,35,107,20,NaN,100,NaN,9,NaN,67,60
10256,,NaN,,,,,NaN,,NaN,,NaN,,
10257,83,NaN,60,35,106,20,NaN,99,NaN,9,NaN,67,60
10258,,NaN,,,,,NaN,,NaN,,NaN,,
10259,84,NaN,60,35,107,20,NaN,99,NaN,9,NaN,67,60
10260,,NaN,,,,,NaN,,NaN,,NaN,,
10261,84,NaN,60,35,106,20,NaN,99,NaN,10,NaN,67,60
10262,,NaN,,,,,NaN,,NaN,,NaN,,
10263,83,NaN,60,34,106,20,NaN,99,NaN,10,NaN,67,60
10264,,NaN,,,,,NaN,,NaN,,NaN,,
10265,84,NaN,61,34,107,20,NaN,99,NaN,8,NaN,68,60
10266,,NaN,,,,,NaN,,NaN,,NaN,,
10267,84,NaN,61,34,107,20,NaN,100,NaN,8,NaN,67,60
10268,,NaN,,,,,NaN,,NaN,,NaN,,
10269,84,NaN,61,34,106,20,NaN,99,NaN,9,NaN,68,60
10270,,NaN,,,,,NaN,,NaN,,NaN,,
10271,84,NaN,61,34,107,20,NaN,100,NaN,9,NaN,68,61
10272,,NaN,,,,,NaN,,NaN,,NaN,,
10273,84,NaN,62,34,108,20,NaN,100,NaN,8,NaN,68,61
10274,,NaN,,,,,NaN,,NaN,,NaN,,
10275,84,NaN,62,34,108,20,NaN,99,NaN,8,NaN,69,61
10276,,NaN,,,,,NaN,,NaN,,NaN,,
10277,85,NaN,62,34,109,20,NaN,100,NaN,8,NaN,68,61
10278,,NaN,,,,,NaN,,NaN,,NaN,,
10279,86,NaN,62,34,110,20,NaN,100,NaN,8,NaN,69,62
10280,,NaN,,,,,NaN,,NaN,,NaN,,
10281,85,NaN,62,34,108,20,NaN,100,NaN,8,NaN,70,62
10282,,NaN,,,,,NaN,,NaN,,NaN,,
10283,86,NaN,62,34,110,20,NaN,100,NaN,10,NaN,69,62
10284,,NaN,,,,,NaN,,NaN,,NaN,,
10285,86,NaN,62,34,109,20,NaN,100,NaN,10,NaN,69,62
10286,,NaN,,,,,NaN,,NaN,,NaN,,
10287,85,NaN,62,34,107,20,NaN,100,NaN,8,NaN,69,62
10288,,NaN,,,,,NaN,,NaN,,NaN,,
10289,85,NaN,63,34,109,20,NaN,100,NaN,8,NaN,68,62
10290,,NaN,,,,,NaN,,NaN,,NaN,,
10291,85,NaN,63,34,108,20,NaN,100,NaN,10,NaN,69,62
10292,,NaN,,,,,NaN,,NaN,,NaN,,
10293,84,NaN,62,34,107,20,NaN,100,NaN,10,NaN,68,62
10294,,NaN,,,,,NaN,,NaN,,NaN,,
10295,84,NaN,62,34,107,20,NaN,100,NaN,8,NaN,68,61
10296,,NaN,,,,,NaN,,NaN,,NaN,,
10297,85,NaN,62,34,109,20,NaN,100,NaN,8,NaN,68,62
10298,,NaN,,,,,NaN,,NaN,,NaN,,
10299,84,NaN,62,34,107,20,NaN,100,NaN,8,NaN,68,65
10300,,NaN,,,,,NaN,,NaN,,NaN,,
10301,84,NaN,62,33,108,20,NaN,100,NaN,8,NaN,68,65
10302,,NaN,,,,,NaN,,NaN,,NaN,,
10303,85,NaN,62,33,109,20,NaN,100,NaN,9,NaN,69,65
10304,,NaN,,,,,NaN,,NaN,,NaN,,
10305,85,NaN,62,33,107,20,NaN,100,NaN,9,NaN,69,65
10306,,NaN,,,,,NaN,,NaN,,NaN,,
10307,85,NaN,62,33,108,20,NaN,100,NaN,9,NaN,68,66
10308,,NaN,,,,,NaN,,NaN,,NaN,,
10309,85,NaN,62,34,108,20,NaN,100,NaN,9,NaN,68,66
10310,,NaN,,,,,NaN,,NaN,,NaN,,
10311,84,NaN,62,34,106,20,NaN,100,NaN,9,NaN,68,65
10312,,NaN,,,,,NaN,,NaN,,NaN,,
10313,85,NaN,62,34,108,20,NaN,100,NaN,9,NaN,68,65
10314,,NaN,,,,,NaN,,NaN,,NaN,,
10315,84,NaN,62,34,107,20,NaN,100,NaN,9,NaN,68,65
10316,,NaN,,,,,NaN,,NaN,,NaN,,
10317,84,NaN,62,34,106,20,NaN,100,NaN,8,NaN,68,65
10318,,NaN,,,,,NaN,,NaN,,NaN,,
10319,83,NaN,63,34,104,20,NaN,100,NaN,8,NaN,68,65
10320,,NaN,,,,,NaN,,NaN,,NaN,,
10321,84,NaN,63,34,106,20,NaN,100,NaN,9,NaN,68,65
10322,,NaN,,,,,NaN,,NaN,,NaN,,
10323,84,NaN,63,34,105,20,NaN,100,NaN,9,NaN,68,65
10324,,NaN,,,,,NaN,,NaN,,NaN,,
10325,84,NaN,63,34,106,20,NaN,100,NaN,8,NaN,68,65
10326,,NaN,,,,,NaN,,NaN,,NaN,,
10327,84,NaN,63,34,106,20,NaN,100,NaN,8,NaN,68,65
10328,,NaN,,,,,NaN,,NaN,,NaN,,
10329,83,NaN,63,34,105,20,NaN,100,NaN,9,NaN,68,65
10330,,NaN,,,,,NaN,,NaN,,NaN,,
10331,84,NaN,63,34,107,20,NaN,100,NaN,9,NaN,67,65
10332,,NaN,,,,,NaN,,NaN,,NaN,,
10333,84,NaN,63,34,107,20,NaN,100,NaN,9,NaN,67,65
10334,,NaN,,,,,NaN,,NaN,,NaN,,
10335,83,NaN,63,34,104,20,NaN,100,NaN,9,NaN,67,65
10336,,NaN,,,,,NaN,,NaN,,NaN,,
10337,82,NaN,63,34,104,20,NaN,100,NaN,8,NaN,66,65
10338,,NaN,,,,,NaN,,NaN,,NaN,,
10339,82,NaN,62,33,103,20,NaN,100,NaN,8,NaN,66,65
10340,,NaN,,,,,NaN,,NaN,,NaN,,
10341,82,NaN,62,33,103,20,NaN,100,NaN,8,NaN,67,66
10342,,NaN,,,,,NaN,,NaN,,NaN,,
10343,82,NaN,62,33,104,20,NaN,100,NaN,9,NaN,66,65
10344,,NaN,,,,,NaN,,NaN,,NaN,,
10345,82,NaN,63,33,104,20,NaN,100,NaN,9,NaN,67,62
10346,,NaN,,,,,NaN,,NaN,,NaN,,
10347,82,NaN,63,33,103,20,NaN,100,NaN,8,NaN,68,62
10348,,NaN,,,,,NaN,,NaN,,NaN,,
10349,82,NaN,63,33,104,20,NaN,100,NaN,8,NaN,67,62
10350,,NaN,,,,,NaN,,NaN,,NaN,,
10351,83,NaN,63,33,105,20,NaN,100,NaN,8,NaN,68,62
10352,,NaN,,,,,NaN,,NaN,,NaN,,
10353,83,NaN,63,33,104,20,NaN,100,NaN,8,NaN,68,62
10354,,NaN,,,,,NaN,,NaN,,NaN,,
10355,84,NaN,63,34,107,20,NaN,100,NaN,8,NaN,68,63
10356,,NaN,,,,,NaN,,NaN,,NaN,,
10357,84,NaN,64,34,106,20,NaN,100,NaN,8,NaN,68,63
10358,,NaN,,,,,NaN,,NaN,,NaN,,
10359,84,NaN,64,34,106,20,NaN,100,NaN,8,NaN,69,63
10360,,NaN,,,,,NaN,,NaN,,NaN,,
10361,84,NaN,64,34,106,20,NaN,100,NaN,8,NaN,68,63
10362,,NaN,,,,,NaN,,NaN,,NaN,,
10363,84,NaN,64,34,107,20,NaN,100,NaN,9,NaN,69,63
10364,,NaN,,,,,NaN,,NaN,,NaN,,
10365,,NaN,,,,,NaN,,NaN,,NaN,,
10366,84,NaN,64,34,105,20,NaN,100,NaN,9,NaN,69,63
10367,,NaN,,,,,NaN,,NaN,,NaN,,
10368,84,NaN,63,34,106,20,NaN,100,NaN,8,NaN,68,63
10369,,NaN,,,,,NaN,,NaN,,NaN,,
10370,84,NaN,64,34,106,20,NaN,100,NaN,8,NaN,68,63
10371,,NaN,,,,,NaN,,NaN,,NaN,,
10372,82,NaN,63,34,102,20,NaN,100,NaN,8,NaN,66,63
10373,,NaN,,,,,NaN,,NaN,,NaN,,
10374,82,NaN,63,34,105,20,NaN,100,NaN,8,NaN,66,62
10375,,NaN,,,,,NaN,,NaN,,NaN,,
10376,82,NaN,63,34,105,20,NaN,100,NaN,8,NaN,67,62
10377,,NaN,,,,,NaN,,NaN,,NaN,,
10378,82,NaN,63,33,105,20,NaN,100,NaN,8,NaN,67,50
10379,,NaN,,,,,NaN,,NaN,,NaN,,
10380,83,NaN,63,33,106,20,NaN,100,NaN,8,NaN,66,50
10381,,NaN,,,,,NaN,,NaN,,NaN,,
10382,82,NaN,62,33,106,20,NaN,100,NaN,8,NaN,66,50
10383,,NaN,,,,,NaN,,NaN,,NaN,,
10384,82,NaN,62,33,105,20,NaN,100,NaN,8,NaN,66,49
10385,,NaN,,,,,NaN,,NaN,,NaN,,
10386,82,NaN,62,33,105,20,NaN,100,NaN,7,NaN,66,49
10387,,NaN,,,,,NaN,,NaN,,NaN,,
10388,83,NaN,62,33,105,20,NaN,100,NaN,7,NaN,67,49
10389,,NaN,,,,,NaN,,NaN,,NaN,,
10390,82,NaN,62,33,104,20,NaN,100,NaN,8,NaN,67,61
10391,,NaN,,,,,NaN,,NaN,,NaN,,
10392,82,NaN,62,33,105,20,NaN,100,NaN,8,NaN,65,61
10393,,NaN,,,,,NaN,,NaN,,NaN,,
10394,82,NaN,62,34,105,20,NaN,100,NaN,8,NaN,66,62
10395,,NaN,,,,,NaN,,NaN,,NaN,,
10396,82,NaN,62,34,104,20,NaN,99,NaN,8,NaN,67,62
10397,,NaN,,,,,NaN,,NaN,,NaN,,
10398,83,NaN,62,34,105,20,NaN,100,NaN,7,NaN,66,62
10399,,NaN,,,,,NaN,,NaN,,NaN,,
10400,83,NaN,62,34,106,20,NaN,100,NaN,7,NaN,67,62
10401,,NaN,,,,,NaN,,NaN,,NaN,,
10402,82,NaN,62,34,104,20,NaN,100,NaN,8,NaN,67,62
10403,,NaN,,,,,NaN,,NaN,,NaN,,
10404,83,NaN,62,34,106,20,NaN,100,NaN,8,NaN,67,62
10405,82,NaN,62,34,105,20,NaN,99,NaN,8,NaN,66,62
10406,,NaN,,,,,NaN,,NaN,,NaN,,
10407,82,NaN,62,34,104,20,NaN,99,NaN,8,NaN,66,62
10408,,NaN,,,,,NaN,,NaN,,NaN,,
10409,82,NaN,62,34,104,20,NaN,99,NaN,8,NaN,65,62
10410,,NaN,,,,,NaN,,NaN,,NaN,,
10411,82,NaN,61,34,104,20,NaN,100,NaN,8,NaN,65,61
10412,,NaN,,,,,NaN,,NaN,,NaN,,
10413,81,NaN,61,34,104,20,NaN,99,NaN,8,NaN,65,61
10414,,NaN,,,,,NaN,,NaN,,NaN,,
10415,81,NaN,61,34,104,20,NaN,100,NaN,8,NaN,64,60
10416,,NaN,,,,,NaN,,NaN,,NaN,,
10417,81,NaN,60,34,102,20,NaN,100,NaN,8,NaN,64,60
10418,,NaN,,,,,NaN,,NaN,,NaN,,
10419,80,NaN,60,34,102,20,NaN,99,NaN,7,NaN,64,60
10420,,NaN,,,,,NaN,,NaN,,NaN,,
10421,80,NaN,60,34,104,20,NaN,99,NaN,7,NaN,64,59
10422,,NaN,,,,,NaN,,NaN,,NaN,,
10423,80,NaN,60,33,103,20,NaN,100,NaN,8,NaN,64,68
10424,,NaN,,,,,NaN,,NaN,,NaN,,
10425,,NaN,,,,,NaN,,NaN,,NaN,,
10426,80,NaN,60,33,101,20,NaN,100,NaN,8,NaN,65,68
10427,,NaN,,,,,NaN,,NaN,,NaN,,
10428,80,NaN,60,33,101,20,NaN,99,NaN,7,NaN,65,68
10429,,NaN,,,,,NaN,,NaN,,NaN,,
10430,81,NaN,60,33,103,20,NaN,99,NaN,7,NaN,65,69
10431,,NaN,,,,,NaN,,NaN,,NaN,,
10432,80,NaN,61,34,101,20,NaN,99,NaN,8,NaN,66,69
10433,,NaN,,,,,NaN,,NaN,,NaN,,
10434,81,NaN,61,34,102,20,NaN,99,NaN,8,NaN,66,68
10435,,NaN,,,,,NaN,,NaN,,NaN,,
10436,81,NaN,62,34,103,20,NaN,100,NaN,8,NaN,65,62
10437,,NaN,,,,,NaN,,NaN,,NaN,,
10438,80,NaN,62,34,101,20,NaN,100,NaN,8,NaN,66,62
10439,,NaN,,,,,NaN,,NaN,,NaN,,
10440,80,NaN,62,33,101,20,NaN,100,NaN,8,NaN,65,67
10441,,NaN,,,,,NaN,,NaN,,NaN,,
10442,80,NaN,62,33,102,20,NaN,99,NaN,8,NaN,65,71
10443,,NaN,,,,,NaN,,NaN,,NaN,,
10444,79,NaN,62,33,99,20,NaN,99,NaN,8,NaN,66,71
10445,,NaN,,,,,NaN,,NaN,,NaN,,
10446,79,NaN,62,33,101,20,NaN,99,NaN,8,NaN,64,71
10447,,NaN,,,,,NaN,,NaN,,NaN,,
10448,80,NaN,62,34,101,20,NaN,99,NaN,8,NaN,65,70
10449,,NaN,,,,,NaN,,NaN,,NaN,,
10450,79,NaN,62,34,99,20,NaN,99,NaN,7,NaN,65,70
10451,,NaN,,,,,NaN,,NaN,,NaN,,
10452,80,NaN,62,34,101,20,NaN,99,NaN,7,NaN,64,70
10453,,NaN,,,,,NaN,,NaN,,NaN,,
10454,80,NaN,62,34,101,20,NaN,100,NaN,9,NaN,65,64
10455,,NaN,,,,,NaN,,NaN,,NaN,,
10456,79,NaN,61,33,100,20,NaN,100,NaN,9,NaN,65,61
10457,,NaN,,,,,NaN,,NaN,,NaN,,
10458,80,NaN,61,33,101,20,NaN,100,NaN,8,NaN,64,61
10459,,NaN,,,,,NaN,,NaN,,NaN,,
10460,80,NaN,61,33,102,20,NaN,100,NaN,8,NaN,65,61
10461,,NaN,,,,,NaN,,NaN,,NaN,,
10462,80,NaN,61,33,101,20,NaN,100,NaN,8,NaN,65,60
10463,,NaN,,,,,NaN,,NaN,,NaN,,
10464,80,NaN,61,33,101,20,NaN,100,NaN,8,NaN,64,60
10465,,NaN,,,,,NaN,,NaN,,NaN,,
10466,80,NaN,61,33,101,20,NaN,100,NaN,8,NaN,64,60
10467,,NaN,,,,,NaN,,NaN,,NaN,,
10468,80,NaN,61,33,101,20,NaN,100,NaN,8,NaN,64,60
10469,,NaN,,,,,NaN,,NaN,,NaN,,
10470,80,NaN,61,33,103,20,NaN,100,NaN,8,NaN,64,60
10471,,NaN,,,,,NaN,,NaN,,NaN,,
10472,80,NaN,61,33,102,20,NaN,100,NaN,8,NaN,64,60
10473,,NaN,,,,,NaN,,NaN,,NaN,,
10474,79,NaN,60,33,101,20,NaN,100,NaN,8,NaN,64,60
10475,,NaN,,,,,NaN,,NaN,,NaN,,
10476,79,NaN,61,33,101,20,NaN,100,NaN,8,NaN,64,60
10477,,NaN,,,,,NaN,,NaN,,NaN,,
10478,78,NaN,60,33,98,20,NaN,100,NaN,8,NaN,62,60
10479,,NaN,,,,,NaN,,NaN,,NaN,,
10480,77,NaN,60,33,96,20,NaN,100,NaN,7,NaN,62,60
10481,,NaN,,,,,NaN,,NaN,,NaN,,
10482,78,NaN,61,33,98,20,NaN,100,NaN,7,NaN,64,60
10483,,NaN,,,,,NaN,,NaN,,NaN,,
10484,79,NaN,61,33,100,20,NaN,100,NaN,9,NaN,65,60
10485,,NaN,,,,,NaN,,NaN,,NaN,,
10486,79,NaN,61,34,99,20,NaN,100,NaN,9,NaN,66,60
10487,,NaN,,,,,NaN,,NaN,,NaN,,
10488,79,NaN,62,34,100,20,NaN,100,NaN,8,NaN,64,60
10489,,NaN,,,,,NaN,,NaN,,NaN,,
10490,80,NaN,62,34,101,20,NaN,100,NaN,8,NaN,65,61
10491,,NaN,,,,,NaN,,NaN,,NaN,,
10492,79,NaN,62,34,99,20,NaN,100,NaN,9,NaN,65,61
10493,,NaN,,,,,NaN,,NaN,,NaN,,
10494,79,NaN,62,34,100,20,NaN,100,NaN,9,NaN,64,63
10495,,NaN,,,,,NaN,,NaN,,NaN,,
10496,79,NaN,62,34,101,20,NaN,100,NaN,9,NaN,65,63
10497,,NaN,,,,,NaN,,NaN,,NaN,,
10498,79,NaN,61,34,99,20,NaN,100,NaN,9,NaN,66,63
10499,,NaN,,,,,NaN,,NaN,,NaN,,
10500,80,NaN,61,34,101,20,NaN,100,NaN,9,NaN,64,63
10501,,NaN,,,,,NaN,,NaN,,NaN,,
10502,80,NaN,61,33,102,20,NaN,100,NaN,8,NaN,65,62
10503,,NaN,,,,,NaN,,NaN,,NaN,,
10504,79,NaN,61,33,99,20,NaN,100,NaN,8,NaN,65,61
10505,,NaN,,,,,NaN,,NaN,,NaN,,
10506,79,NaN,61,33,100,20,NaN,100,NaN,10,NaN,64,60
10507,,NaN,,,,,NaN,,NaN,,NaN,,
10508,79,NaN,61,33,100,20,NaN,100,NaN,10,NaN,65,61
10509,,NaN,,,,,NaN,,NaN,,NaN,,
10510,79,NaN,61,33,100,20,NaN,100,NaN,9,NaN,65,61
10511,,NaN,,,,,NaN,,NaN,,NaN,,
10512,80,NaN,61,33,102,20,NaN,100,NaN,9,NaN,65,61
10513,,NaN,,,,,NaN,,NaN,,NaN,,
10514,80,NaN,61,33,102,20,NaN,100,NaN,10,NaN,65,61
10515,,NaN,,,,,NaN,,NaN,,NaN,,
10516,80,NaN,62,33,101,20,NaN,100,NaN,10,NaN,66,61
10517,,NaN,,,,,NaN,,NaN,,NaN,,
10518,81,NaN,62,34,102,20,NaN,100,NaN,10,NaN,66,61
10519,,NaN,,,,,NaN,,NaN,,NaN,,
10520,81,NaN,62,34,101,20,NaN,100,NaN,10,NaN,66,61
10521,,NaN,,,,,NaN,,NaN,,NaN,,
10522,80,NaN,62,34,100,20,NaN,100,NaN,10,NaN,66,61
10523,,NaN,,,,,NaN,,NaN,,NaN,,
10524,80,NaN,62,34,100,20,NaN,100,NaN,10,NaN,65,61
10525,,NaN,,,,,NaN,,NaN,,NaN,,
10526,80,NaN,62,35,102,20,NaN,100,NaN,10,NaN,66,61
10527,,NaN,,,,,NaN,,NaN,,NaN,,
10528,80,NaN,62,35,99,20,NaN,100,NaN,10,NaN,66,62
10529,,NaN,,,,,NaN,,NaN,,NaN,,
10530,79,NaN,62,35,100,20,NaN,100,NaN,9,NaN,64,62
10531,,NaN,,,,,NaN,,NaN,,NaN,,
10532,79,NaN,62,35,100,20,NaN,100,NaN,9,NaN,65,62
10533,,NaN,,,,,NaN,,NaN,,NaN,,
10534,79,NaN,62,35,98,20,NaN,100,NaN,9,NaN,66,62
10535,,NaN,,,,,NaN,,NaN,,NaN,,
10536,79,NaN,62,35,99,20,NaN,99,NaN,11,NaN,64,62
10537,,NaN,,,,,NaN,,NaN,,NaN,,
