time,SNUADC/ECG_V5,Solar8000/ART_DBP,SNUADC/CVP,Solar8000/ART_SBP,Solar8000/HR,SNUADC/ART,Solar8000/PLETH_HR,Solar8000/RR_CO2,Solar8000/ETCO2,Solar8000/CVP,Solar8000/PLETH_SPO2,Solar8000/ART_MBP,SNUADC/ECG_II
9856,NaN,69,NaN,126,68,NaN,68,18,39,7,100,90,NaN
9857,NaN,,NaN,,,NaN,,,,,,,NaN
9858,NaN,68,NaN,126,67,NaN,68,18,39,7,100,89,NaN
9859,NaN,,NaN,,,NaN,,,,,,,NaN
9860,NaN,68,NaN,125,67,NaN,68,18,39,7,100,89,NaN
9861,NaN,,NaN,,,NaN,,,,,,,NaN
9862,NaN,68,NaN,126,67,NaN,68,18,39,7,100,89,NaN
9863,NaN,,NaN,,,NaN,,,,,,,NaN
9864,NaN,68,NaN,125,67,NaN,67,18,39,7,100,89,NaN
9865,NaN,,NaN,,,NaN,,,,,,,NaN
9866,NaN,67,NaN,125,66,NaN,67,18,39,7,100,89,NaN
9867,NaN,,NaN,,,NaN,,,,,,,NaN
9868,NaN,67,NaN,125,66,NaN,66,18,39,7,100,88,NaN
9869,NaN,,NaN,,,NaN,,,,,,,NaN
9870,NaN,67,NaN,124,65,NaN,66,18,39,7,100,88,NaN
9871,NaN,,NaN,,,NaN,,,,,,,NaN
9872,NaN,67,NaN,125,65,NaN,66,18,39,7,100,88,NaN
9873,NaN,,NaN,,,NaN,,,,,,,NaN
9874,NaN,68,NaN,125,64,NaN,65,18,39,7,100,89,NaN
9875,NaN,,NaN,,,NaN,,,,,,,NaN
9876,NaN,68,NaN,127,64,NaN,64,18,39,7,100,89,NaN
9877,NaN,,NaN,,,NaN,,,,,,,NaN
9878,NaN,69,NaN,126,63,NaN,64,18,39,7,100,89,NaN
9879,NaN,,NaN,,,NaN,,,,,,,NaN
9880,NaN,69,NaN,127,63,NaN,63,18,39,7,100,90,NaN
9881,NaN,,NaN,,,NaN,,,,,,,NaN
9882,NaN,69,NaN,126,62,NaN,63,18,39,7,100,90,NaN
9883,NaN,,NaN,,,NaN,,,,,,,NaN
9884,NaN,69,NaN,126,62,NaN,63,18,39,7,100,90,NaN
9885,NaN,,NaN,,,NaN,,,,,,,NaN
9886,NaN,68,NaN,127,63,NaN,63,18,39,7,100,90,NaN
9887,NaN,,NaN,,,NaN,,,,,,,NaN
9888,NaN,68,NaN,126,63,NaN,63,18,39,7,100,90,NaN
9889,NaN,,NaN,,,NaN,,,,,,,NaN
9890,NaN,68,NaN,126,63,NaN,63,18,39,7,100,89,NaN
9891,NaN,,NaN,,,NaN,,,,,,,NaN
9892,NaN,68,NaN,126,63,NaN,63,18,39,7,100,89,NaN
9893,NaN,,NaN,,,NaN,,,,,,,NaN
9894,NaN,68,NaN,125,63,NaN,63,18,39,7,100,89,NaN
9895,NaN,,NaN,,,NaN,,,,,,,NaN
9896,NaN,68,NaN,126,63,NaN,64,18,39,7,100,89,NaN
9897,NaN,,NaN,,,NaN,,,,,,,NaN
9898,NaN,68,NaN,125,63,NaN,64,18,39,7,100,89,NaN
9899,NaN,,NaN,,,NaN,,,,,,,NaN
9900,NaN,68,NaN,126,63,NaN,64,18,39,7,100,89,NaN
9901,NaN,,NaN,,,NaN,,,,,,,NaN
9902,NaN,67,NaN,126,63,NaN,64,18,39,7,100,89,NaN
9903,NaN,,NaN,,,NaN,,,,,,,NaN
9904,NaN,67,NaN,124,63,NaN,63,18,39,7,100,88,NaN
9905,NaN,,NaN,,,NaN,,,,,,,NaN
9906,NaN,66,NaN,125,63,NaN,63,18,39,7,100,88,NaN
9907,NaN,,NaN,,,NaN,,,,,,,NaN
9908,NaN,66,NaN,124,63,NaN,63,18,39,7,100,87,NaN
9909,NaN,,NaN,,,NaN,,,,,,,NaN
9910,NaN,66,NaN,123,63,NaN,63,18,39,7,100,87,NaN
9911,NaN,,NaN,,,NaN,,,,,,,NaN
9912,NaN,66,NaN,123,63,NaN,64,18,39,7,100,87,NaN
9913,NaN,,NaN,,,NaN,,,,,,,NaN
9914,NaN,66,NaN,123,63,NaN,64,18,39,7,100,87,NaN
9915,NaN,,NaN,,,NaN,,,,,,,NaN
9916,NaN,66,NaN,124,64,NaN,64,18,39,7,100,87,NaN
9917,NaN,,NaN,,,NaN,,,,,,,NaN
9918,NaN,65,NaN,123,64,NaN,64,18,39,7,100,86,NaN
9919,NaN,,NaN,,,NaN,,,,,,,NaN
9920,NaN,66,NaN,123,63,NaN,64,18,39,7,100,86,NaN
9921,NaN,,NaN,,,NaN,,,,,,,NaN
9922,NaN,66,NaN,123,63,NaN,64,18,39,7,100,86,NaN
9923,NaN,,NaN,,,NaN,,,,,,,NaN
9924,NaN,66,NaN,122,63,NaN,64,18,39,7,100,86,NaN
9925,NaN,,NaN,,,NaN,,,,,,,NaN
9926,NaN,66,NaN,124,63,NaN,64,18,39,7,100,87,NaN
9927,NaN,,NaN,,,NaN,,,,,,,NaN
9928,NaN,67,NaN,123,64,NaN,64,18,39,7,100,87,NaN
9929,NaN,,NaN,,,NaN,,,,,,,NaN
9930,NaN,67,NaN,124,65,NaN,65,18,39,7,100,87,NaN
9931,NaN,,NaN,,,NaN,,,,,,,NaN
9932,NaN,67,NaN,125,65,NaN,65,18,39,7,100,88,NaN
9933,NaN,,NaN,,,NaN,,,,,,,NaN
9934,NaN,67,NaN,123,65,NaN,66,18,39,6,100,87,NaN
9935,NaN,,NaN,,,NaN,,,,,,,NaN
9936,NaN,67,NaN,124,65,NaN,66,18,39,6,100,87,NaN
9937,NaN,,NaN,,,NaN,,,,,,,NaN
9938,NaN,67,NaN,123,65,NaN,66,18,39,7,100,87,NaN
9939,NaN,,NaN,,,NaN,,,,,,,NaN
9940,NaN,66,NaN,123,65,NaN,66,18,39,7,100,87,NaN
9941,NaN,,NaN,,,NaN,,,,,,,NaN
9942,NaN,66,NaN,124,65,NaN,65,18,39,7,100,87,NaN
9943,NaN,,NaN,,,NaN,,,,,,,NaN
9944,NaN,66,NaN,122,65,NaN,65,18,39,7,100,87,NaN
9945,NaN,,NaN,,,NaN,,,,,,,NaN
9946,NaN,66,NaN,123,65,NaN,65,18,39,7,100,87,NaN
9947,NaN,,NaN,,,NaN,,,,,,,NaN
9948,NaN,66,NaN,122,64,NaN,65,18,39,7,100,86,NaN
9949,NaN,,NaN,,,NaN,,,,,,,NaN
9950,NaN,65,NaN,122,64,NaN,65,18,39,7,100,86,NaN
9951,NaN,,NaN,,,NaN,,,,,,,NaN
9952,NaN,65,NaN,122,64,NaN,64,18,39,7,100,86,NaN
9953,NaN,,NaN,,,NaN,,,,,,,NaN
9954,NaN,64,NaN,121,62,NaN,63,18,39,7,100,85,NaN
9955,NaN,,NaN,,,NaN,,,,,,,NaN
9956,NaN,63,NaN,120,61,NaN,62,18,39,7,100,84,NaN
9957,NaN,,NaN,,,NaN,,,,,,,NaN
9958,NaN,63,NaN,119,60,NaN,61,18,39,7,100,83,NaN
9959,NaN,,NaN,,,NaN,,,,,,,NaN
9960,NaN,62,NaN,118,60,NaN,61,18,39,7,100,83,NaN
9961,NaN,,NaN,,,NaN,,,,,,,NaN
9962,NaN,62,NaN,119,59,NaN,60,18,39,7,100,82,NaN
9963,NaN,,NaN,,,NaN,,,,,,,NaN
9964,NaN,62,NaN,117,59,NaN,60,18,39,7,100,82,NaN
9965,NaN,,NaN,,,NaN,,,,,,,NaN
9966,NaN,62,NaN,117,60,NaN,60,18,39,7,100,82,NaN
9967,NaN,,NaN,,,NaN,,,,,,,NaN
9968,NaN,62,NaN,117,60,NaN,61,18,39,7,100,81,NaN
9969,NaN,,NaN,,,NaN,,,,,,,NaN
9970,NaN,63,NaN,117,62,NaN,62,18,38,7,100,81,NaN
9971,NaN,,NaN,,,NaN,,,,,,,NaN
9972,NaN,63,NaN,118,63,NaN,63,18,38,7,100,82,NaN
9973,NaN,,NaN,,,NaN,,,,,,,NaN
9974,NaN,63,NaN,117,63,NaN,63,18,38,7,100,81,NaN
9975,NaN,,NaN,,,NaN,,,,,,,NaN
9976,NaN,62,NaN,118,63,NaN,63,18,39,7,100,82,NaN
9977,NaN,,NaN,,,NaN,,,,,,,NaN
9978,NaN,63,NaN,117,63,NaN,63,18,39,7,100,82,NaN
9979,NaN,,NaN,,,NaN,,,,,,,NaN
9980,NaN,63,NaN,118,63,NaN,64,18,39,15,100,82,NaN
9981,NaN,,NaN,,,NaN,,,,,,,NaN
9982,NaN,62,NaN,118,63,NaN,64,18,39,15,100,82,NaN
9983,NaN,,NaN,,,NaN,,,,,,,NaN
9984,NaN,63,NaN,117,63,NaN,64,18,39,48,100,82,NaN
9985,NaN,,NaN,,,NaN,,,,,,,NaN
9986,NaN,63,NaN,118,64,NaN,64,18,39,48,100,82,NaN
9987,NaN,,NaN,,,NaN,,,,,,,NaN
9988,NaN,63,NaN,118,64,NaN,64,18,39,205,100,82,NaN
9989,NaN,,NaN,,,NaN,,,,,,,NaN
9990,NaN,63,NaN,118,64,NaN,65,18,39,205,100,82,NaN
9991,NaN,,NaN,,,NaN,,,,,,,NaN
9992,NaN,63,NaN,118,64,NaN,65,18,39,205,100,82,NaN
9993,NaN,,NaN,,,NaN,,,,,,,NaN
9994,NaN,63,NaN,118,64,NaN,65,18,39,58,100,82,NaN
9995,NaN,,NaN,,,NaN,,,,,,,NaN
9996,NaN,63,NaN,118,64,NaN,65,18,38,58,100,83,NaN
9997,NaN,,NaN,,,NaN,,,,,,,NaN
9998,NaN,64,NaN,118,64,NaN,65,18,38,7,100,83,NaN
9999,NaN,,NaN,,,NaN,,,,,,,NaN
10000,NaN,64,NaN,118,64,NaN,65,18,38,7,100,83,NaN
10001,NaN,,NaN,,,NaN,,,,,,,NaN
10002,NaN,65,NaN,119,65,NaN,65,18,39,7,100,83,NaN
10003,NaN,,NaN,,,NaN,,,,,,,NaN
10004,NaN,64,NaN,119,65,NaN,65,18,39,7,100,83,NaN
10005,NaN,,NaN,,,NaN,,,,,,,NaN
10006,NaN,65,NaN,120,65,NaN,66,18,39,7,100,84,NaN
10007,NaN,,NaN,,,NaN,,,,,,,NaN
10008,NaN,65,NaN,119,65,NaN,66,18,39,7,100,84,NaN
10009,NaN,,NaN,,,NaN,,,,,,,NaN
10010,NaN,65,NaN,119,65,NaN,66,18,38,7,100,84,NaN
10011,NaN,,NaN,,,NaN,,,,,,,NaN
10012,NaN,65,NaN,120,66,NaN,66,18,38,7,100,84,NaN
10013,NaN,,NaN,,,NaN,,,,,,,NaN
10014,NaN,65,NaN,120,66,NaN,67,18,38,7,100,84,NaN
10015,NaN,,NaN,,,NaN,,,,,,,NaN
10016,NaN,65,NaN,120,67,NaN,67,18,39,7,100,84,NaN
10017,NaN,,NaN,,,NaN,,,,,,,NaN
10018,NaN,65,NaN,120,67,NaN,67,18,39,7,100,85,NaN
10019,NaN,,NaN,,,NaN,,,,,,,NaN
10020,NaN,64,NaN,120,66,NaN,67,18,39,7,100,84,NaN
10021,NaN,,NaN,,,NaN,,,,,,,NaN
10022,NaN,64,NaN,120,66,NaN,66,18,39,7,100,84,NaN
10023,NaN,,NaN,,,NaN,,,,,,,NaN
10024,NaN,63,NaN,118,65,NaN,66,18,39,7,100,83,NaN
10025,NaN,,NaN,,,NaN,,,,,,,NaN
10026,NaN,63,NaN,118,65,NaN,65,18,39,7,100,83,NaN
10027,NaN,,NaN,,,NaN,,,,,,,NaN
10028,NaN,63,NaN,118,64,NaN,65,18,39,7,100,83,NaN
10029,NaN,,NaN,,,NaN,,,,,,,NaN
10030,NaN,63,NaN,117,64,NaN,65,18,39,7,100,82,NaN
10031,NaN,,NaN,,,NaN,,,,,,,NaN
10032,NaN,63,NaN,118,65,NaN,65,18,39,7,100,82,NaN
10033,NaN,,NaN,,,NaN,,,,,,,NaN
10034,NaN,63,NaN,117,65,NaN,65,18,39,7,100,82,NaN
10035,NaN,,NaN,,,NaN,,,,,,,NaN
10036,NaN,62,NaN,118,65,NaN,66,18,39,7,100,82,NaN
10037,NaN,,NaN,,,NaN,,,,,,,NaN
10038,NaN,62,NaN,117,65,NaN,65,18,39,7,100,81,NaN
10039,NaN,,NaN,,,NaN,,,,,,,NaN
10040,NaN,62,NaN,117,64,NaN,65,18,39,7,100,81,NaN
10041,NaN,,NaN,,,NaN,,,,,,,NaN
10042,NaN,62,NaN,117,63,NaN,64,18,39,7,100,81,NaN
10043,NaN,,NaN,,,NaN,,,,,,,NaN
10044,NaN,63,NaN,116,63,NaN,64,18,39,7,100,81,NaN
10045,NaN,,NaN,,,NaN,,,,,,,NaN
10046,NaN,62,NaN,117,63,NaN,64,18,39,7,100,82,NaN
10047,NaN,,NaN,,,NaN,,,,,,,NaN
10048,NaN,63,NaN,117,64,NaN,64,18,39,7,100,82,NaN
10049,NaN,,NaN,,,NaN,,,,,,,NaN
10050,NaN,63,NaN,118,64,NaN,65,18,39,7,100,82,NaN
10051,NaN,,NaN,,,NaN,,,,,,,NaN
10052,NaN,62,NaN,118,65,NaN,65,18,39,7,100,82,NaN
10053,NaN,,NaN,,,NaN,,,,,,,NaN
10054,NaN,62,NaN,118,65,NaN,65,18,39,7,100,82,NaN
10055,NaN,,NaN,,,NaN,,,,,,,NaN
10056,NaN,62,NaN,118,65,NaN,66,18,39,7,100,82,NaN
10057,NaN,,NaN,,,NaN,,,,,,,NaN
10058,NaN,62,NaN,117,65,NaN,66,18,39,7,100,82,NaN
10059,NaN,,NaN,,,NaN,,,,,,,NaN
10060,NaN,62,NaN,117,65,NaN,65,18,39,7,100,82,NaN
10061,NaN,,NaN,,,NaN,,,,,,,NaN
10062,NaN,62,NaN,118,65,NaN,65,18,39,7,100,82,NaN
10063,NaN,,NaN,,,NaN,,,,,,,NaN
10064,NaN,63,NaN,117,65,NaN,65,18,39,7,100,82,NaN
10065,NaN,,NaN,,,NaN,,,,,,,NaN
10066,NaN,63,NaN,119,65,NaN,66,18,39,7,100,82,NaN
10067,NaN,,NaN,,,NaN,,,,,,,NaN
10068,NaN,63,NaN,118,66,NaN,66,18,39,7,100,82,NaN
10069,NaN,,NaN,,,NaN,,,,,,,NaN
10070,NaN,62,NaN,118,66,NaN,66,18,39,7,100,82,NaN
10071,NaN,,NaN,,,NaN,,,,,,,NaN
10072,NaN,62,NaN,118,66,NaN,66,18,39,7,100,82,NaN
10073,NaN,,NaN,,,NaN,,,,,,,NaN
10074,NaN,62,NaN,116,66,NaN,66,18,39,7,100,81,NaN
10075,NaN,,NaN,,,NaN,,,,,,,NaN
10076,NaN,61,NaN,117,66,NaN,66,18,39,7,100,81,NaN
10077,NaN,,NaN,,,NaN,,,,,,,NaN
10078,NaN,61,NaN,115,66,NaN,66,18,39,7,100,81,NaN
10079,NaN,,NaN,,,NaN,,,,,,,NaN
10080,NaN,61,NaN,116,66,NaN,66,18,39,7,100,81,NaN
10081,NaN,,NaN,,,NaN,,,,,,,NaN
10082,NaN,62,NaN,117,66,NaN,66,18,39,7,100,81,NaN
10083,NaN,,NaN,,,NaN,,,,,,,NaN
10084,NaN,62,NaN,117,66,NaN,66,18,39,7,100,81,NaN
10085,NaN,,NaN,,,NaN,,,,,,,NaN
10086,NaN,61,NaN,116,65,NaN,66,18,39,7,100,81,NaN
10087,NaN,,NaN,,,NaN,,,,,,,NaN
10088,NaN,61,NaN,116,65,NaN,66,18,39,7,100,81,NaN
10089,NaN,,NaN,,,NaN,,,,,,,NaN
10090,NaN,61,NaN,116,65,NaN,66,18,39,7,100,80,NaN
10091,NaN,,NaN,,,NaN,,,,,,,NaN
10092,NaN,61,NaN,116,65,NaN,66,18,39,7,100,80,NaN
10093,NaN,,NaN,,,NaN,,,,,,,NaN
10094,NaN,61,NaN,115,65,NaN,66,18,39,7,100,80,NaN
10095,NaN,,NaN,,,NaN,,,,,,,NaN
10096,NaN,60,NaN,116,66,NaN,66,18,39,7,100,80,NaN
10097,NaN,,NaN,,,NaN,,,,,,,NaN
10098,NaN,61,NaN,116,66,NaN,66,18,39,7,100,80,NaN
10099,NaN,,NaN,,,NaN,,,,,,,NaN
10100,NaN,60,NaN,116,65,NaN,66,18,39,7,100,80,NaN
10101,NaN,,NaN,,,NaN,,,,,,,NaN
10102,NaN,61,NaN,116,65,NaN,66,18,39,7,100,80,NaN
10103,NaN,,NaN,,,NaN,,,,,,,NaN
10104,NaN,61,NaN,115,65,NaN,66,18,39,7,100,80,NaN
10105,NaN,,NaN,,,NaN,,,,,,,NaN
10106,NaN,60,NaN,116,65,NaN,66,18,39,7,100,80,NaN
10107,NaN,,NaN,,,NaN,,,,,,,NaN
10108,NaN,61,NaN,115,65,NaN,66,18,39,7,100,80,NaN
10109,NaN,,NaN,,,NaN,,,,,,,NaN
10110,NaN,60,NaN,115,65,NaN,66,18,39,7,100,80,NaN
10111,NaN,,NaN,,,NaN,,,,,,,NaN
10112,NaN,60,NaN,116,65,NaN,66,18,39,7,100,80,NaN
10113,NaN,,NaN,,,NaN,,,,,,,NaN
10114,NaN,61,NaN,115,65,NaN,66,18,39,7,100,80,NaN
10115,NaN,,NaN,,,NaN,,,,,,,NaN
10116,NaN,61,NaN,116,66,NaN,66,18,39,7,100,80,NaN
10117,NaN,,NaN,,,NaN,,,,,,,NaN
10118,NaN,61,NaN,116,66,NaN,67,18,39,7,100,80,NaN
10119,NaN,,NaN,,,NaN,,,,,,,NaN
10120,NaN,61,NaN,116,66,NaN,67,18,39,7,100,80,NaN
10121,NaN,,NaN,,,NaN,,,,,,,NaN
10122,NaN,61,NaN,116,66,NaN,67,18,39,6,100,80,NaN
10123,NaN,,NaN,,,NaN,,,,,,,NaN
10124,NaN,61,NaN,115,66,NaN,67,18,39,6,100,80,NaN
10125,NaN,,NaN,,,NaN,,,,,,,NaN
10126,NaN,61,NaN,116,65,NaN,66,18,39,7,100,80,NaN
10127,NaN,,NaN,,,NaN,,,,,,,NaN
10128,NaN,61,NaN,115,65,NaN,66,18,39,7,100,80,NaN
10129,NaN,,NaN,,,NaN,,,,,,,NaN
10130,NaN,60,NaN,116,65,NaN,66,18,39,7,100,80,NaN
10131,NaN,,NaN,,,NaN,,,,,,,NaN
10132,NaN,61,NaN,116,65,NaN,66,18,39,7,100,80,NaN
10133,NaN,,NaN,,,NaN,,,,,,,NaN
10134,NaN,61,NaN,115,65,NaN,66,18,39,7,100,80,NaN
10135,NaN,,NaN,,,NaN,,,,,,,NaN
10136,NaN,61,NaN,117,65,NaN,66,18,39,7,100,80,NaN
10137,NaN,,NaN,,,NaN,,,,,,,NaN
10138,NaN,61,NaN,117,65,NaN,66,18,39,7,100,80,NaN
10139,NaN,,NaN,,,NaN,,,,,,,NaN
10140,NaN,61,NaN,117,65,NaN,66,18,39,7,100,80,NaN
10141,NaN,,NaN,,,NaN,,,,,,,NaN
10142,NaN,61,NaN,117,66,NaN,66,18,39,7,100,81,NaN
10143,NaN,,NaN,,,NaN,,,,,,,NaN
10144,NaN,62,NaN,116,65,NaN,66,18,39,7,100,80,NaN
10145,NaN,,NaN,,,NaN,,,,,,,NaN
10146,NaN,61,NaN,116,65,NaN,66,18,39,6,100,80,NaN
10147,NaN,,NaN,,,NaN,,,,,,,NaN
10148,NaN,61,NaN,116,65,NaN,66,18,39,6,100,80,NaN
10149,NaN,,NaN,,,NaN,,,,,,,NaN
10150,NaN,61,NaN,116,69,NaN,66,18,39,6,100,80,NaN
10151,NaN,,NaN,,,NaN,,,,,,,NaN
10152,NaN,61,NaN,116,74,NaN,66,18,39,6,100,80,NaN
10153,NaN,,NaN,,,NaN,,,,,,,NaN
10154,NaN,61,NaN,115,74,NaN,66,18,39,6,100,79,NaN
10155,NaN,,NaN,,,NaN,,,,,,,NaN
10156,NaN,61,NaN,115,74,NaN,66,18,39,6,100,79,NaN
10157,NaN,,NaN,,,NaN,,,,,,,NaN
10158,NaN,60,NaN,116,65,NaN,65,18,38,7,100,79,NaN
10159,NaN,,NaN,,,NaN,,,,,,,NaN
10160,NaN,60,NaN,115,65,NaN,65,18,38,6,100,79,NaN
10161,NaN,,NaN,,,NaN,,,,,,,NaN
10162,NaN,60,NaN,116,69,NaN,65,18,38,6,100,79,NaN
10163,NaN,,NaN,,,NaN,,,,,,,NaN
10164,NaN,60,NaN,115,74,NaN,65,18,39,6,100,79,NaN
10165,NaN,,NaN,,,NaN,,,,,,,NaN
10166,NaN,61,NaN,116,74,NaN,65,18,39,6,100,79,NaN
10167,NaN,,NaN,,,NaN,,,,,,,NaN
10168,NaN,61,NaN,116,74,NaN,65,18,39,7,100,80,NaN
10169,NaN,,NaN,,,NaN,,,,,,,NaN
10170,NaN,61,NaN,116,65,NaN,66,18,39,7,100,80,NaN
10171,NaN,,NaN,,,NaN,,,,,,,NaN
10172,NaN,61,NaN,117,65,NaN,66,18,39,7,100,80,NaN
10173,NaN,,NaN,,,NaN,,,,,,,NaN
10174,NaN,61,NaN,116,65,NaN,66,18,39,7,100,80,NaN
10175,NaN,,NaN,,,NaN,,,,,,,NaN
10176,NaN,61,NaN,117,65,NaN,66,18,39,6,100,80,NaN
10177,NaN,,NaN,,,NaN,,,,,,,NaN
10178,NaN,62,NaN,116,65,NaN,66,18,39,6,100,80,NaN
10179,NaN,,NaN,,,NaN,,,,,,,NaN
10180,NaN,61,NaN,116,66,NaN,66,18,39,6,100,80,NaN
10181,NaN,,NaN,,,NaN,,,,,,,NaN
10182,NaN,62,NaN,117,66,NaN,66,18,39,6,100,80,NaN
10183,NaN,,NaN,,,NaN,,,,,,,NaN
10184,NaN,62,NaN,116,66,NaN,66,18,39,6,100,80,NaN
10185,NaN,,NaN,,,NaN,,,,,,,NaN
10186,NaN,63,NaN,118,66,NaN,67,18,39,7,100,81,NaN
10187,NaN,,NaN,,,NaN,,,,,,,NaN
10188,NaN,64,NaN,118,67,NaN,67,18,39,7,100,82,NaN
10189,NaN,,NaN,,,NaN,,,,,,,NaN
10190,NaN,64,NaN,118,67,NaN,68,18,39,6,100,82,NaN
10191,NaN,,NaN,,,NaN,,,,,,,NaN
10192,NaN,65,NaN,120,68,NaN,69,18,39,6,100,83,NaN
10193,NaN,,NaN,,,NaN,,,,,,,NaN
10194,NaN,65,NaN,119,69,NaN,70,18,39,6,100,83,NaN
10195,NaN,,NaN,,,NaN,,,,,,,NaN
10196,NaN,63,NaN,120,70,NaN,69,18,39,6,100,83,NaN
10197,NaN,,NaN,,,NaN,,,,,,,NaN
10198,NaN,64,NaN,117,69,NaN,69,18,39,6,100,82,NaN
10199,NaN,,NaN,,,NaN,,,,,,,NaN
10200,NaN,64,NaN,118,68,NaN,69,18,39,6,100,82,NaN
10201,NaN,,NaN,,,NaN,,,,,,,NaN
10202,NaN,65,NaN,119,68,NaN,69,18,39,6,100,83,NaN
10203,NaN,,NaN,,,NaN,,,,,,,NaN
10204,NaN,66,NaN,119,69,NaN,69,18,39,6,100,84,NaN
10205,NaN,,NaN,,,NaN,,,,,,,NaN
10206,NaN,66,NaN,121,70,NaN,70,18,39,6,100,84,NaN
10207,NaN,,NaN,,,NaN,,,,,,,NaN
10208,NaN,67,NaN,120,71,NaN,71,18,39,6,100,85,NaN
10209,NaN,,NaN,,,NaN,,,,,,,NaN
10210,NaN,66,NaN,120,71,NaN,72,18,39,6,100,85,NaN
10211,NaN,,NaN,,,NaN,,,,,,,NaN
10212,NaN,67,NaN,121,71,NaN,71,18,39,6,100,85,NaN
10213,NaN,,NaN,,,NaN,,,,,,,NaN
10214,NaN,67,NaN,120,71,NaN,71,18,39,6,100,85,NaN
10215,NaN,,NaN,,,NaN,,,,,,,NaN
10216,NaN,66,NaN,121,71,NaN,71,18,39,6,100,85,NaN
10217,NaN,,NaN,,,NaN,,,,,,,NaN
10218,NaN,66,NaN,120,70,NaN,70,18,39,6,100,85,NaN
10219,NaN,,NaN,,,NaN,,,,,,,NaN
10220,NaN,66,NaN,120,70,NaN,70,18,39,6,100,85,NaN
10221,NaN,,NaN,,,NaN,,,,,,,NaN
10222,NaN,66,NaN,121,70,NaN,70,18,39,6,100,85,NaN
10223,NaN,,NaN,,,NaN,,,,,,,NaN
10224,NaN,66,NaN,120,70,NaN,71,18,39,6,100,85,NaN
10225,NaN,,NaN,,,NaN,,,,,,,NaN
10226,NaN,66,NaN,122,71,NaN,71,18,39,6,100,86,NaN
10227,NaN,,NaN,,,NaN,,,,,,,NaN
10228,NaN,67,NaN,122,71,NaN,71,18,39,6,100,86,NaN
10229,NaN,,NaN,,,NaN,,,,,,,NaN
10230,NaN,66,NaN,121,70,NaN,71,18,39,6,100,86,NaN
10231,NaN,,NaN,,,NaN,,,,,,,NaN
10232,NaN,67,NaN,122,70,NaN,70,18,39,6,100,86,NaN
10233,NaN,,NaN,,,NaN,,,,,,,NaN
10234,NaN,67,NaN,122,69,NaN,70,18,39,6,100,86,NaN
10235,NaN,,NaN,,,NaN,,,,,,,NaN
10236,NaN,67,NaN,123,68,NaN,69,18,39,6,100,87,NaN
10237,NaN,,NaN,,,NaN,,,,,,,NaN
10238,NaN,68,NaN,122,68,NaN,69,18,39,6,100,87,NaN
10239,NaN,,NaN,,,NaN,,,,,,,NaN
10240,NaN,68,NaN,123,68,NaN,69,18,39,6,100,87,NaN
10241,NaN,,NaN,,,NaN,,,,,,,NaN
10242,NaN,68,NaN,124,69,NaN,70,18,39,6,100,88,NaN
10243,NaN,,NaN,,,NaN,,,,,,,NaN
10244,NaN,68,NaN,124,69,NaN,70,18,39,6,100,88,NaN
10245,NaN,,NaN,,,NaN,,,,,,,NaN
10246,NaN,68,NaN,124,70,NaN,70,18,39,6,100,88,NaN
10247,NaN,,NaN,,,NaN,,,,,,,NaN
10248,NaN,68,NaN,124,70,NaN,70,18,39,6,100,89,NaN
10249,NaN,,NaN,,,NaN,,,,,,,NaN
10250,NaN,68,NaN,124,70,NaN,70,18,39,6,100,88,NaN
10251,NaN,,NaN,,,NaN,,,,,,,NaN
10252,NaN,68,NaN,124,70,NaN,70,18,39,6,100,88,NaN
10253,NaN,,NaN,,,NaN,,,,,,,NaN
10254,NaN,67,NaN,123,69,NaN,69,18,39,6,100,87,NaN
10255,NaN,,NaN,,,NaN,,,,,,,NaN
10256,NaN,67,NaN,123,68,NaN,68,18,39,6,100,87,NaN
10257,NaN,,NaN,,,NaN,,,,,,,NaN
10258,NaN,68,NaN,122,67,NaN,67,18,39,6,100,87,NaN
10259,NaN,,NaN,,,NaN,,,,,,,NaN
10260,NaN,67,NaN,123,66,NaN,67,18,39,6,100,87,NaN
10261,NaN,,NaN,,,NaN,,,,,,,NaN
10262,NaN,67,NaN,124,66,NaN,67,18,39,6,100,88,NaN
10263,NaN,,NaN,,,NaN,,,,,,,NaN
10264,NaN,68,NaN,123,67,NaN,67,18,39,7,100,87,NaN
10265,NaN,,NaN,,,NaN,,,,,,,NaN
10266,NaN,67,NaN,124,67,NaN,67,18,39,7,100,88,NaN
10267,NaN,,NaN,,,NaN,,,,,,,NaN
10268,NaN,68,NaN,123,67,NaN,67,18,39,7,100,87,NaN
10269,NaN,,NaN,,,NaN,,,,,,,NaN
10270,NaN,67,NaN,122,67,NaN,67,18,39,7,100,87,NaN
10271,NaN,,NaN,,,NaN,,,,,,,NaN
10272,NaN,67,NaN,123,67,NaN,67,18,39,7,100,87,NaN
10273,NaN,,NaN,,,NaN,,,,,,,NaN
10274,NaN,67,NaN,122,66,NaN,67,18,39,7,100,87,NaN
10275,NaN,,NaN,,,NaN,,,,,,,NaN
10276,NaN,67,NaN,123,66,NaN,67,18,39,7,100,87,NaN
10277,NaN,,NaN,,,NaN,,,,,,,NaN
10278,NaN,67,NaN,122,66,NaN,67,18,39,7,100,87,NaN
10279,NaN,,NaN,,,NaN,,,,,,,NaN
10280,NaN,67,NaN,122,66,NaN,67,18,39,7,100,87,NaN
