time,Solar8000/PLETH_SPO2,SNUADC/ECG_V5,SNUADC/ART,SNUADC/CVP,Solar8000/ART_SBP,Solar8000/RR_CO2,SNUADC/ECG_II,Solar8000/HR,Solar8000/ART_MBP,Solar8000/PLETH_HR,Solar8000/ETCO2,Solar8000/CVP,Solar8000/ART_DBP
9876,100,NaN,NaN,NaN,115,11,NaN,68,77,69,36,15,53
9877,,NaN,NaN,NaN,,,NaN,,,,,,
9878,100,NaN,NaN,NaN,115,11,NaN,68,77,69,35,15,53
9879,,NaN,NaN,NaN,,,NaN,,,,,,
9880,100,NaN,NaN,NaN,116,11,NaN,68,77,69,35,15,53
9881,,NaN,NaN,NaN,,,NaN,,,,,,
9882,100,NaN,NaN,NaN,115,11,NaN,69,76,69,35,15,53
9883,,NaN,NaN,NaN,,,NaN,,,,,,
9884,100,NaN,NaN,NaN,116,11,NaN,69,77,69,35,15,53
9885,,NaN,NaN,NaN,,,NaN,,,,,,
9886,100,NaN,NaN,NaN,115,11,NaN,69,76,69,36,15,52
9887,,NaN,NaN,NaN,,,NaN,,,,,,
9888,100,NaN,NaN,NaN,114,11,NaN,69,76,69,36,15,52
9889,,NaN,NaN,NaN,,,NaN,,,,,,
9890,100,NaN,NaN,NaN,115,11,NaN,68,77,69,36,15,53
9891,,NaN,NaN,NaN,,,NaN,,,,,,
9892,100,NaN,NaN,NaN,115,11,NaN,69,76,69,36,15,53
9893,,NaN,NaN,NaN,,,NaN,,,,,,
9894,100,NaN,NaN,NaN,115,11,NaN,69,76,69,36,15,53
9895,,NaN,NaN,NaN,,,NaN,,,,,,
9896,100,NaN,NaN,NaN,115,11,NaN,69,77,69,36,15,53
9897,,NaN,NaN,NaN,,,NaN,,,,,,
9898,100,NaN,NaN,NaN,115,11,NaN,69,77,69,36,15,53
9899,,NaN,NaN,NaN,,,NaN,,,,,,
9900,100,NaN,NaN,NaN,115,11,NaN,69,77,69,35,15,54
9901,,NaN,NaN,NaN,,,NaN,,,,,,
9902,100,NaN,NaN,NaN,115,11,NaN,69,77,69,35,15,53
9903,,NaN,NaN,NaN,,,NaN,,,,,,
9904,100,NaN,NaN,NaN,115,11,NaN,69,77,69,35,15,53
9905,,NaN,NaN,NaN,,,NaN,,,,,,
9906,100,NaN,NaN,NaN,116,11,NaN,69,77,70,36,15,54
9907,,NaN,NaN,NaN,,,NaN,,,,,,
9908,100,NaN,NaN,NaN,115,11,NaN,69,77,70,36,15,53
9909,,NaN,NaN,NaN,,,NaN,,,,,,
9910,100,NaN,NaN,NaN,115,11,NaN,69,77,69,36,15,53
9911,,NaN,NaN,NaN,,,NaN,,,,,,
9912,100,NaN,NaN,NaN,116,11,NaN,69,77,69,36,15,53
9913,,NaN,NaN,NaN,,,NaN,,,,,,
9914,100,NaN,NaN,NaN,115,11,NaN,69,77,69,35,15,53
9915,,NaN,NaN,NaN,,,NaN,,,,,,
9916,100,NaN,NaN,NaN,115,11,NaN,69,77,69,35,15,53
9917,,NaN,NaN,NaN,,,NaN,,,,,,
9918,100,NaN,NaN,NaN,115,11,NaN,68,76,69,35,15,53
9919,,NaN,NaN,NaN,,,NaN,,,,,,
9920,100,NaN,NaN,NaN,114,11,NaN,68,76,69,35,15,52
9921,,NaN,NaN,NaN,,,NaN,,,,,,
9922,100,NaN,NaN,NaN,115,11,NaN,68,76,69,35,15,53
9923,,NaN,NaN,NaN,,,NaN,,,,,,
9924,100,NaN,NaN,NaN,114,11,NaN,68,76,69,35,15,52
9925,,NaN,NaN,NaN,,,NaN,,,,,,
9926,100,NaN,NaN,NaN,114,11,NaN,68,76,69,35,15,52
9927,,NaN,NaN,NaN,,,NaN,,,,,,
9928,100,NaN,NaN,NaN,116,11,NaN,68,77,69,36,15,53
9929,,NaN,NaN,NaN,,,NaN,,,,,,
9930,100,NaN,NaN,NaN,115,11,NaN,69,76,69,36,15,52
9931,,NaN,NaN,NaN,,,NaN,,,,,,
9932,100,NaN,NaN,NaN,114,11,NaN,69,76,69,36,15,52
9933,,NaN,NaN,NaN,,,NaN,,,,,,
9934,100,NaN,NaN,NaN,115,11,NaN,69,76,69,35,15,53
9935,,NaN,NaN,NaN,,,NaN,,,,,,
9936,100,NaN,NaN,NaN,114,11,NaN,69,76,69,35,15,53
9937,,NaN,NaN,NaN,,,NaN,,,,,,
9938,100,NaN,NaN,NaN,114,11,NaN,69,76,69,35,15,53
9939,,NaN,NaN,NaN,,,NaN,,,,,,
9940,100,NaN,NaN,NaN,115,11,NaN,69,77,69,35,15,53
9941,,NaN,NaN,NaN,,,NaN,,,,,,
9942,100,NaN,NaN,NaN,115,11,NaN,69,76,70,36,15,53
9943,,NaN,NaN,NaN,,,NaN,,,,,,
9944,100,NaN,NaN,NaN,115,11,NaN,69,77,70,36,15,53
9945,,NaN,NaN,NaN,,,NaN,,,,,,
9946,100,NaN,NaN,NaN,115,11,NaN,69,76,70,36,15,53
9947,,NaN,NaN,NaN,,,NaN,,,,,,
9948,100,NaN,NaN,NaN,114,11,NaN,69,76,70,36,15,52
9949,,NaN,NaN,NaN,,,NaN,,,,,,
9950,100,NaN,NaN,NaN,114,11,NaN,69,76,69,36,15,52
9951,,NaN,NaN,NaN,,,NaN,,,,,,
9952,100,NaN,NaN,NaN,114,11,NaN,69,76,69,36,15,52
9953,,NaN,NaN,NaN,,,NaN,,,,,,
9954,100,NaN,NaN,NaN,113,11,NaN,69,75,69,36,15,52
9955,,NaN,NaN,NaN,,,NaN,,,,,,
9956,100,NaN,NaN,NaN,114,11,NaN,68,75,69,35,15,52
9957,,NaN,NaN,NaN,,,NaN,,,,,,
9958,100,NaN,NaN,NaN,113,11,NaN,68,75,69,35,15,52
9959,,NaN,NaN,NaN,,,NaN,,,,,,
9960,100,NaN,NaN,NaN,113,11,NaN,68,75,69,35,15,52
9961,,NaN,NaN,NaN,,,NaN,,,,,,
9962,100,NaN,NaN,NaN,113,11,NaN,68,75,69,36,15,52
9963,,NaN,NaN,NaN,,,NaN,,,,,,
9964,100,NaN,NaN,NaN,113,11,NaN,68,75,69,36,15,52
9965,,NaN,NaN,NaN,,,NaN,,,,,,
9966,100,NaN,NaN,NaN,114,11,NaN,68,75,69,36,15,52
9967,,NaN,NaN,NaN,,,NaN,,,,,,
9968,100,NaN,NaN,NaN,113,11,NaN,68,75,69,36,15,52
9969,,NaN,NaN,NaN,,,NaN,,,,,,
9970,100,NaN,NaN,NaN,113,11,NaN,68,75,69,36,15,52
9971,,NaN,NaN,NaN,,,NaN,,,,,,
9972,100,NaN,NaN,NaN,115,11,NaN,68,76,69,36,15,53
9973,,NaN,NaN,NaN,,,NaN,,,,,,
9974,100,NaN,NaN,NaN,114,11,NaN,68,75,69,36,15,52
9975,,NaN,NaN,NaN,,,NaN,,,,,,
9976,100,NaN,NaN,NaN,114,11,NaN,68,75,69,36,15,53
9977,,NaN,NaN,NaN,,,NaN,,,,,,
9978,100,NaN,NaN,NaN,114,11,NaN,68,76,69,36,15,52
9979,,NaN,NaN,NaN,,,NaN,,,,,,
9980,100,NaN,NaN,NaN,114,11,NaN,68,75,69,36,15,52
9981,,NaN,NaN,NaN,,,NaN,,,,,,
9982,100,NaN,NaN,NaN,114,11,NaN,68,75,69,36,15,52
9983,,NaN,NaN,NaN,,,NaN,,,,,,
9984,100,NaN,NaN,NaN,113,11,NaN,68,75,69,36,15,52
9985,,NaN,NaN,NaN,,,NaN,,,,,,
9986,100,NaN,NaN,NaN,113,11,NaN,68,75,69,36,15,52
9987,,NaN,NaN,NaN,,,NaN,,,,,,
9988,100,NaN,NaN,NaN,114,11,NaN,68,75,69,36,15,52
9989,,NaN,NaN,NaN,,,NaN,,,,,,
9990,100,NaN,NaN,NaN,113,11,NaN,68,75,69,36,15,52
9991,,NaN,NaN,NaN,,,NaN,,,,,,
9992,100,NaN,NaN,NaN,113,11,NaN,68,75,69,36,15,52
9993,,NaN,NaN,NaN,,,NaN,,,,,,
9994,100,NaN,NaN,NaN,114,11,NaN,68,76,69,36,15,53
9995,,NaN,NaN,NaN,,,NaN,,,,,,
9996,100,NaN,NaN,NaN,114,11,NaN,69,75,69,36,15,52
9997,,NaN,NaN,NaN,,,NaN,,,,,,
9998,100,NaN,NaN,NaN,114,11,NaN,69,75,69,35,15,53
9999,,NaN,NaN,NaN,,,NaN,,,,,,
10000,100,NaN,NaN,NaN,115,11,NaN,69,76,69,35,15,53
10001,,NaN,NaN,NaN,,,NaN,,,,,,
10002,100,NaN,NaN,NaN,114,11,NaN,69,75,69,35,15,52
10003,,NaN,NaN,NaN,,,NaN,,,,,,
10004,100,NaN,NaN,NaN,114,11,NaN,69,76,69,36,15,53
10005,,NaN,NaN,NaN,,,NaN,,,,,,
10006,100,NaN,NaN,NaN,114,11,NaN,69,76,69,36,15,52
10007,,NaN,NaN,NaN,,,NaN,,,,,,
10008,100,NaN,NaN,NaN,114,11,NaN,69,75,69,36,15,52
10009,,NaN,NaN,NaN,,,NaN,,,,,,
10010,100,NaN,NaN,NaN,115,11,NaN,69,76,70,36,15,53
10011,,NaN,NaN,NaN,,,NaN,,,,,,
10012,100,NaN,NaN,NaN,114,11,NaN,69,76,70,36,15,52
10013,,NaN,NaN,NaN,,,NaN,,,,,,
10014,100,NaN,NaN,NaN,114,11,NaN,69,76,70,36,15,53
10015,,NaN,NaN,NaN,,,NaN,,,,,,
10016,100,NaN,NaN,NaN,114,11,NaN,69,76,70,36,15,52
10017,,NaN,NaN,NaN,,,NaN,,,,,,
10018,100,NaN,NaN,NaN,113,11,NaN,69,75,70,36,15,52
10019,,NaN,NaN,NaN,,,NaN,,,,,,
10020,100,NaN,NaN,NaN,114,11,NaN,69,75,69,36,15,52
10021,,NaN,NaN,NaN,,,NaN,,,,,,
10022,100,NaN,NaN,NaN,113,11,NaN,69,75,69,36,15,52
10023,,NaN,NaN,NaN,,,NaN,,,,,,
10024,100,NaN,NaN,NaN,113,11,NaN,69,75,69,36,15,52
10025,,NaN,NaN,NaN,,,NaN,,,,,,
10026,100,NaN,NaN,NaN,114,11,NaN,68,75,69,36,15,53
10027,,NaN,NaN,NaN,,,NaN,,,,,,
10028,100,NaN,NaN,NaN,113,11,NaN,68,75,69,36,15,52
10029,,NaN,NaN,NaN,,,NaN,,,,,,
10030,100,NaN,NaN,NaN,113,11,NaN,68,75,69,36,15,52
10031,,NaN,NaN,NaN,,,NaN,,,,,,
10032,100,NaN,NaN,NaN,115,11,NaN,68,76,69,36,15,53
10033,,NaN,NaN,NaN,,,NaN,,,,,,
10034,100,NaN,NaN,NaN,114,11,NaN,69,75,69,35,15,52
10035,,NaN,NaN,NaN,,,NaN,,,,,,
10036,100,NaN,NaN,NaN,114,11,NaN,69,75,69,35,15,53
10037,,NaN,NaN,NaN,,,NaN,,,,,,
10038,100,NaN,NaN,NaN,115,11,NaN,69,76,69,35,15,52
10039,,NaN,NaN,NaN,,,NaN,,,,,,
10040,100,NaN,NaN,NaN,113,11,NaN,69,75,69,36,15,52
10041,,NaN,NaN,NaN,,,NaN,,,,,,
10042,100,NaN,NaN,NaN,114,11,NaN,69,75,69,36,15,52
10043,,NaN,NaN,NaN,,,NaN,,,,,,
10044,100,NaN,NaN,NaN,114,11,NaN,69,75,69,36,15,52
10045,,NaN,NaN,NaN,,,NaN,,,,,,
10046,100,NaN,NaN,NaN,113,11,NaN,69,75,69,36,14,52
10047,,NaN,NaN,NaN,,,NaN,,,,,,
10048,100,NaN,NaN,NaN,114,11,NaN,69,76,69,36,14,52
10049,,NaN,NaN,NaN,,,NaN,,,,,,
10050,100,NaN,NaN,NaN,113,11,NaN,69,75,69,36,14,52
10051,,NaN,NaN,NaN,,,NaN,,,,,,
10052,100,NaN,NaN,NaN,113,11,NaN,69,75,69,36,15,52
10053,,NaN,NaN,NaN,,,NaN,,,,,,
10054,100,NaN,NaN,NaN,114,11,NaN,69,75,69,36,15,52
10055,,NaN,NaN,NaN,,,NaN,,,,,,
10056,100,NaN,NaN,NaN,113,11,NaN,69,75,69,36,15,52
10057,,NaN,NaN,NaN,,,NaN,,,,,,
10058,100,NaN,NaN,NaN,113,11,NaN,69,75,69,36,15,52
10059,,NaN,NaN,NaN,,,NaN,,,,,,
10060,100,NaN,NaN,NaN,113,11,NaN,69,75,69,36,15,52
10061,,NaN,NaN,NaN,,,NaN,,,,,,
10062,100,NaN,NaN,NaN,113,11,NaN,69,75,69,36,15,52
10063,,NaN,NaN,NaN,,,NaN,,,,,,
10064,100,NaN,NaN,NaN,113,11,NaN,69,75,69,36,15,52
10065,,NaN,NaN,NaN,,,NaN,,,,,,
10066,100,NaN,NaN,NaN,113,11,NaN,69,75,69,36,15,52
10067,,NaN,NaN,NaN,,,NaN,,,,,,
10068,100,NaN,NaN,NaN,113,11,NaN,69,75,69,36,15,52
10069,,NaN,NaN,NaN,,,NaN,,,,,,
10070,100,NaN,NaN,NaN,114,11,NaN,69,75,69,36,15,52
10071,,NaN,NaN,NaN,,,NaN,,,,,,
10072,100,NaN,NaN,NaN,113,11,NaN,69,75,69,36,15,52
10073,,NaN,NaN,NaN,,,NaN,,,,,,
10074,100,NaN,NaN,NaN,113,11,NaN,69,75,69,36,15,52
10075,,NaN,NaN,NaN,,,NaN,,,,,,
10076,100,NaN,NaN,NaN,114,11,NaN,69,75,69,36,15,52
10077,,NaN,NaN,NaN,,,NaN,,,,,,
10078,100,NaN,NaN,NaN,113,11,NaN,69,75,69,36,15,52
10079,,NaN,NaN,NaN,,,NaN,,,,,,
10080,100,NaN,NaN,NaN,113,11,NaN,68,75,69,36,15,52
10081,,NaN,NaN,NaN,,,NaN,,,,,,
10082,100,NaN,NaN,NaN,113,11,NaN,68,75,69,36,15,52
10083,,NaN,NaN,NaN,,,NaN,,,,,,
10084,100,NaN,NaN,NaN,112,11,NaN,68,75,69,36,15,52
10085,,NaN,NaN,NaN,,,NaN,,,,,,
10086,100,NaN,NaN,NaN,114,11,NaN,68,75,69,36,15,53
10087,,NaN,NaN,NaN,,,NaN,,,,,,
10088,100,NaN,NaN,NaN,113,11,NaN,69,75,69,36,15,52
10089,,NaN,NaN,NaN,,,NaN,,,,,,
10090,100,NaN,NaN,NaN,113,11,NaN,69,75,69,36,15,52
10091,,NaN,NaN,NaN,,,NaN,,,,,,
10092,100,NaN,NaN,NaN,114,11,NaN,69,75,69,36,15,52
10093,,NaN,NaN,NaN,,,NaN,,,,,,
10094,100,NaN,NaN,NaN,113,11,NaN,69,75,69,36,15,52
10095,,NaN,NaN,NaN,,,NaN,,,,,,
10096,100,NaN,NaN,NaN,113,11,NaN,69,75,69,36,15,52
10097,,NaN,NaN,NaN,,,NaN,,,,,,
10098,100,NaN,NaN,NaN,114,11,NaN,69,76,69,36,15,52
10099,,NaN,NaN,NaN,,,NaN,,,,,,
10100,100,NaN,NaN,NaN,113,11,NaN,69,75,69,36,15,52
10101,,NaN,NaN,NaN,,,NaN,,,,,,
10102,100,NaN,NaN,NaN,113,11,NaN,69,75,69,36,15,52
10103,,NaN,NaN,NaN,,,NaN,,,,,,
10104,100,NaN,NaN,NaN,114,11,NaN,69,75,69,36,15,52
10105,,NaN,NaN,NaN,,,NaN,,,,,,
10106,100,NaN,NaN,NaN,113,11,NaN,69,75,69,36,15,52
10107,,NaN,NaN,NaN,,,NaN,,,,,,
10108,100,NaN,NaN,NaN,114,11,NaN,69,75,69,36,15,52
10109,,NaN,NaN,NaN,,,NaN,,,,,,
10110,100,NaN,NaN,NaN,113,11,NaN,69,75,69,36,15,52
10111,,NaN,NaN,NaN,,,NaN,,,,,,
10112,100,NaN,NaN,NaN,113,11,NaN,69,75,69,36,15,52
10113,,NaN,NaN,NaN,,,NaN,,,,,,
10114,100,NaN,NaN,NaN,114,11,NaN,69,75,69,36,15,52
10115,,NaN,NaN,NaN,,,NaN,,,,,,
10116,100,NaN,NaN,NaN,113,11,NaN,68,75,69,36,15,52
10117,,NaN,NaN,NaN,,,NaN,,,,,,
10118,100,NaN,NaN,NaN,114,11,NaN,68,75,69,36,15,52
10119,,NaN,NaN,NaN,,,NaN,,,,,,
10120,100,NaN,NaN,NaN,114,11,NaN,69,75,69,36,15,52
10121,,NaN,NaN,NaN,,,NaN,,,,,,
10122,100,NaN,NaN,NaN,113,11,NaN,69,75,69,36,15,52
10123,,NaN,NaN,NaN,,,NaN,,,,,,
10124,100,NaN,NaN,NaN,113,11,NaN,69,75,69,36,15,53
10125,,NaN,NaN,NaN,,,NaN,,,,,,
10126,100,NaN,NaN,NaN,114,11,NaN,69,75,69,36,15,52
10127,,NaN,NaN,NaN,,,NaN,,,,,,
10128,100,NaN,NaN,NaN,113,11,NaN,69,75,69,36,15,52
10129,,NaN,NaN,NaN,,,NaN,,,,,,
10130,100,NaN,NaN,NaN,114,11,NaN,69,76,69,36,15,53
10131,,NaN,NaN,NaN,,,NaN,,,,,,
10132,100,NaN,NaN,NaN,113,11,NaN,69,75,69,36,15,52
10133,,NaN,NaN,NaN,,,NaN,,,,,,
10134,100,NaN,NaN,NaN,114,11,NaN,69,76,69,36,15,53
10135,,NaN,NaN,NaN,,,NaN,,,,,,
10136,100,NaN,NaN,NaN,115,11,NaN,69,76,69,36,15,53
10137,,NaN,NaN,NaN,,,NaN,,,,,,
10138,100,NaN,NaN,NaN,114,11,NaN,69,76,69,36,15,53
10139,,NaN,NaN,NaN,,,NaN,,,,,,
10140,100,NaN,NaN,NaN,115,11,NaN,69,76,69,36,15,54
10141,,NaN,NaN,NaN,,,NaN,,,,,,
10142,100,NaN,NaN,NaN,115,11,NaN,69,77,69,36,15,53
10143,,NaN,NaN,NaN,,,NaN,,,,,,
10144,100,NaN,NaN,NaN,114,11,NaN,69,76,69,36,15,53
10145,,NaN,NaN,NaN,,,NaN,,,,,,
10146,100,NaN,NaN,NaN,115,11,NaN,69,76,69,36,15,53
10147,,NaN,NaN,NaN,,,NaN,,,,,,
10148,100,NaN,NaN,NaN,115,11,NaN,69,76,69,36,15,52
10149,,NaN,NaN,NaN,,,NaN,,,,,,
10150,100,NaN,NaN,NaN,114,11,NaN,68,76,69,36,15,53
10151,,NaN,NaN,NaN,,,NaN,,,,,,
10152,100,NaN,NaN,NaN,116,11,NaN,68,77,69,36,15,54
10153,,NaN,NaN,NaN,,,NaN,,,,,,
10154,100,NaN,NaN,NaN,115,11,NaN,68,77,69,36,15,53
10155,,NaN,NaN,NaN,,,NaN,,,,,,
10156,100,NaN,NaN,NaN,115,11,NaN,69,77,69,36,15,54
10157,,NaN,NaN,NaN,,,NaN,,,,,,
10158,100,NaN,NaN,NaN,116,11,NaN,69,77,69,36,15,53
10159,,NaN,NaN,NaN,,,NaN,,,,,,
10160,100,NaN,NaN,NaN,115,11,NaN,69,77,70,35,15,53
10161,,NaN,NaN,NaN,,,NaN,,,,,,
10162,100,NaN,NaN,NaN,116,11,NaN,69,77,70,35,15,54
10163,,NaN,NaN,NaN,,,NaN,,,,,,
10164,100,NaN,NaN,NaN,116,11,NaN,69,77,70,35,15,53
