time,Solar8000/PLETH_SPO2,Solar8000/ETCO2,SNUADC/ECG_V5,Solar8000/PLETH_HR,SNUADC/ART,Solar8000/ART_SBP,Solar8000/ART_DBP,SNUADC/ECG_II,Solar8000/RR_CO2,Solar8000/HR,Solar8000/ART_MBP,SNUADC/CVP,Solar8000/CVP
8084,99,35,NaN,67,NaN,130,64,NaN,14,67,86,NaN,7
8085,,,NaN,,NaN,,,NaN,,,,NaN,
8086,99,35,NaN,67,NaN,130,64,NaN,14,66,86,NaN,7
8087,,,NaN,,NaN,,,NaN,,,,NaN,
8088,99,34,NaN,66,NaN,126,63,NaN,14,65,84,NaN,7
8089,,,NaN,,NaN,,,NaN,,,,NaN,
8090,99,34,NaN,65,NaN,126,63,NaN,14,65,84,NaN,7
8091,,,NaN,,NaN,,,NaN,,,,NaN,
8092,99,34,NaN,65,NaN,125,61,NaN,14,65,83,NaN,7
8093,,,NaN,,NaN,,,NaN,,,,NaN,
8094,99,34,NaN,65,NaN,128,63,NaN,14,65,84,NaN,7
8095,,,NaN,,NaN,,,NaN,,,,NaN,
8096,99,34,NaN,66,NaN,128,63,NaN,14,65,84,NaN,7
8097,,,NaN,,NaN,,,NaN,,,,NaN,
8098,99,34,NaN,66,NaN,124,61,NaN,14,65,82,NaN,7
8099,,,NaN,,NaN,,,NaN,,,,NaN,
8100,99,34,NaN,66,NaN,124,61,NaN,14,65,81,NaN,8
8101,,,NaN,,NaN,,,NaN,,,,NaN,
8102,99,33,NaN,66,NaN,124,63,NaN,14,66,82,NaN,8
8103,,,NaN,,NaN,,,NaN,,,,NaN,
8104,100,33,NaN,66,NaN,126,63,NaN,14,65,83,NaN,9
8105,,,NaN,,NaN,,,NaN,,,,NaN,
8106,100,33,NaN,66,NaN,126,63,NaN,14,66,83,NaN,9
8107,,,NaN,,NaN,,,NaN,,,,NaN,
8108,100,33,NaN,67,NaN,132,64,NaN,14,66,85,NaN,9
8109,,,NaN,,NaN,,,NaN,,,,NaN,
8110,100,33,NaN,67,NaN,130,64,NaN,14,67,85,NaN,9
8111,,,NaN,,NaN,,,NaN,,,,NaN,
8112,100,33,NaN,67,NaN,134,65,NaN,14,67,87,NaN,8
8113,,,NaN,,NaN,,,NaN,,,,NaN,
8114,100,33,NaN,67,NaN,134,65,NaN,14,67,87,NaN,8
8115,,,NaN,,NaN,,,NaN,,,,NaN,
8116,100,35,NaN,67,NaN,133,65,NaN,14,66,88,NaN,8
8117,,,NaN,,NaN,,,NaN,,,,NaN,
8118,99,35,NaN,67,NaN,132,65,NaN,14,66,87,NaN,8
8119,,,NaN,,NaN,,,NaN,,,,NaN,
8120,100,35,NaN,67,NaN,132,65,NaN,14,66,87,NaN,8
8121,,,NaN,,NaN,,,NaN,,,,NaN,
8122,99,34,NaN,67,NaN,132,64,NaN,14,66,87,NaN,8
8123,,,NaN,,NaN,,,NaN,,,,NaN,
8124,99,34,NaN,67,NaN,135,65,NaN,14,66,88,NaN,7
8125,,,NaN,,NaN,,,NaN,,,,NaN,
8126,99,34,NaN,67,NaN,132,64,NaN,14,66,87,NaN,7
8127,,,NaN,,NaN,,,NaN,,,,NaN,
8128,99,34,NaN,67,NaN,134,63,NaN,14,66,87,NaN,7
8129,,,NaN,,NaN,,,NaN,,,,NaN,
8130,99,34,NaN,67,NaN,130,62,NaN,14,66,85,NaN,7
8131,,,NaN,,NaN,,,NaN,,,,NaN,
8132,99,34,NaN,68,NaN,131,64,NaN,14,66,86,NaN,7
8133,,,NaN,,NaN,,,NaN,,,,NaN,
8134,99,34,NaN,68,NaN,131,62,NaN,14,67,85,NaN,7
8135,,,NaN,,NaN,,,NaN,,,,NaN,
8136,99,35,NaN,68,NaN,131,64,NaN,14,67,86,NaN,7
8137,,,NaN,,NaN,,,NaN,,,,NaN,
8138,99,35,NaN,68,NaN,131,62,NaN,14,67,85,NaN,7
8139,,,NaN,,NaN,,,NaN,,,,NaN,
8140,99,35,NaN,68,NaN,129,63,NaN,14,70,85,NaN,7
8141,,,NaN,,NaN,,,NaN,,,,NaN,
8142,98,34,NaN,68,NaN,132,63,NaN,14,70,86,NaN,7
8143,,,NaN,,NaN,,,NaN,,,,NaN,
8144,99,34,NaN,68,NaN,132,63,NaN,14,70,86,NaN,7
8145,,,NaN,,NaN,,,NaN,,,,NaN,
8146,99,34,NaN,68,NaN,133,64,NaN,14,70,86,NaN,7
8147,,,NaN,,NaN,,,NaN,,,,NaN,
8148,99,34,NaN,68,NaN,129,63,NaN,14,70,86,NaN,7
8149,,,NaN,,NaN,,,NaN,,,,NaN,
8150,99,34,NaN,67,NaN,133,65,NaN,14,70,87,NaN,7
8151,,,NaN,,NaN,,,NaN,,,,NaN,
8152,99,34,NaN,67,NaN,129,64,NaN,14,67,86,NaN,7
8153,,,NaN,,NaN,,,NaN,,,,NaN,
8154,100,34,NaN,67,NaN,129,64,NaN,14,67,86,NaN,8
8155,,,NaN,,NaN,,,NaN,,,,NaN,
8156,99,34,NaN,67,NaN,130,63,NaN,14,66,85,NaN,8
8157,,,NaN,,NaN,,,NaN,,,,NaN,
8158,100,34,NaN,67,NaN,130,63,NaN,14,66,85,NaN,7
8159,,,NaN,,NaN,,,NaN,,,,NaN,
8160,99,34,NaN,67,NaN,130,64,NaN,14,66,86,NaN,7
8161,,,NaN,,NaN,,,NaN,,,,NaN,
8162,100,34,NaN,67,NaN,131,63,NaN,14,67,86,NaN,7
8163,,,NaN,,NaN,,,NaN,,,,NaN,
8164,100,35,NaN,67,NaN,131,62,NaN,14,67,85,NaN,7
8165,,,NaN,,NaN,,,NaN,,,,NaN,
8166,99,35,NaN,67,NaN,130,63,NaN,14,67,85,NaN,7
8167,,,NaN,,NaN,,,NaN,,,,NaN,
8168,99,35,NaN,67,NaN,132,62,NaN,14,67,85,NaN,6
8169,,,NaN,,NaN,,,NaN,,,,NaN,
8170,99,34,NaN,67,NaN,130,63,NaN,14,67,85,NaN,6
8171,,,NaN,,NaN,,,NaN,,,,NaN,
8172,100,34,NaN,67,NaN,131,62,NaN,14,67,85,NaN,6
8173,,,NaN,,NaN,,,NaN,,,,NaN,
8174,100,34,NaN,67,NaN,131,62,NaN,14,67,85,NaN,6
8175,,,NaN,,NaN,,,NaN,,,,NaN,
8176,99,34,NaN,67,NaN,128,62,NaN,14,67,84,NaN,7
8177,,,NaN,,NaN,,,NaN,,,,NaN,
8178,99,34,NaN,67,NaN,130,62,NaN,14,66,84,NaN,7
8179,,,NaN,,NaN,,,NaN,,,,NaN,
8180,99,34,NaN,67,NaN,127,62,NaN,14,66,84,NaN,8
8181,,,NaN,,NaN,,,NaN,,,,NaN,
8182,99,34,NaN,66,NaN,130,63,NaN,14,66,85,NaN,8
8183,,,NaN,,NaN,,,NaN,,,,NaN,
8184,99,35,NaN,66,NaN,126,61,NaN,14,65,83,NaN,7
8185,,,NaN,,NaN,,,NaN,,,,NaN,
8186,99,35,NaN,66,NaN,129,62,NaN,14,66,84,NaN,7
8187,,,NaN,,NaN,,,NaN,,,,NaN,
8188,100,35,NaN,67,NaN,127,61,NaN,14,66,83,NaN,6
8189,,,NaN,,NaN,,,NaN,,,,NaN,
8190,100,34,NaN,67,NaN,130,63,NaN,14,66,84,NaN,6
8191,,,NaN,,NaN,,,NaN,,,,NaN,
8192,99,34,NaN,67,NaN,128,62,NaN,14,66,84,NaN,7
8193,,,NaN,,NaN,,,NaN,,,,NaN,
8194,99,34,NaN,67,NaN,129,64,NaN,14,66,84,NaN,7
8195,,,NaN,,NaN,,,NaN,,,,NaN,
8196,99,34,NaN,67,NaN,130,63,NaN,14,66,85,NaN,7
8197,,,NaN,,NaN,,,NaN,,,,NaN,
8198,100,34,NaN,67,NaN,128,64,NaN,14,66,85,NaN,8
8199,,,NaN,,NaN,,,NaN,,,,NaN,
8200,99,34,NaN,67,NaN,131,64,NaN,14,66,86,NaN,8
8201,,,NaN,,NaN,,,NaN,,,,NaN,
8202,99,34,NaN,67,NaN,129,64,NaN,14,66,85,NaN,7
8203,,,NaN,,NaN,,,NaN,,,,NaN,
8204,99,35,NaN,67,NaN,131,63,NaN,14,66,86,NaN,7
8205,,,NaN,,NaN,,,NaN,,,,NaN,
8206,99,35,NaN,67,NaN,127,62,NaN,14,66,84,NaN,6
8207,,,NaN,,NaN,,,NaN,,,,NaN,
8208,99,35,NaN,67,NaN,128,61,NaN,14,66,84,NaN,6
8209,,,NaN,,NaN,,,NaN,,,,NaN,
8210,99,33,NaN,67,NaN,124,61,NaN,14,66,82,NaN,7
8211,,,NaN,,NaN,,,NaN,,,,NaN,
8212,99,33,NaN,67,NaN,127,63,NaN,14,66,83,NaN,7
8213,,,NaN,,NaN,,,NaN,,,,NaN,
8214,100,33,NaN,67,NaN,122,60,NaN,14,66,81,NaN,7
8215,,,NaN,,NaN,,,NaN,,,,NaN,
8216,100,34,NaN,67,NaN,125,63,NaN,14,66,82,NaN,7
8217,,,NaN,,NaN,,,NaN,,,,NaN,
8218,100,34,NaN,67,NaN,121,61,NaN,14,67,80,NaN,8
8219,,,NaN,,NaN,,,NaN,,,,NaN,
8220,100,34,NaN,68,NaN,124,63,NaN,14,67,82,NaN,8
8221,,,NaN,,NaN,,,NaN,,,,NaN,
8222,100,34,NaN,68,NaN,125,63,NaN,14,68,82,NaN,7
8223,,,NaN,,NaN,,,NaN,,,,NaN,
8224,99,34,NaN,68,NaN,129,66,NaN,14,68,85,NaN,7
8225,,,NaN,,NaN,,,NaN,,,,NaN,
8226,99,34,NaN,68,NaN,129,64,NaN,14,68,85,NaN,7
8227,,,NaN,,NaN,,,NaN,,,,NaN,
8228,99,34,NaN,68,NaN,128,65,NaN,14,68,85,NaN,7
8229,,,NaN,,NaN,,,NaN,,,,NaN,
8230,99,33,NaN,68,NaN,131,65,NaN,14,68,86,NaN,7
8231,,,NaN,,NaN,,,NaN,,,,NaN,
8232,99,33,NaN,68,NaN,128,65,NaN,14,68,85,NaN,7
8233,,,NaN,,NaN,,,NaN,,,,NaN,
8234,99,33,NaN,68,NaN,129,63,NaN,14,68,85,NaN,7
8235,,,NaN,,NaN,,,NaN,,,,NaN,
8236,99,33,NaN,68,NaN,124,63,NaN,14,67,83,NaN,7
8237,,,NaN,,NaN,,,NaN,,,,NaN,
8238,99,33,NaN,68,NaN,127,63,NaN,14,67,84,NaN,7
8239,,,NaN,,NaN,,,NaN,,,,NaN,
8240,99,33,NaN,68,NaN,122,61,NaN,14,67,81,NaN,7
8241,,,NaN,,NaN,,,NaN,,,,NaN,
8242,99,33,NaN,68,NaN,124,62,NaN,14,67,82,NaN,7
8243,,,NaN,,NaN,,,NaN,,,,NaN,
8244,99,33,NaN,67,NaN,120,61,NaN,14,67,80,NaN,7
8245,,,NaN,,NaN,,,NaN,,,,NaN,
8246,100,33,NaN,67,NaN,123,64,NaN,14,66,81,NaN,7
8247,,,NaN,,NaN,,,NaN,,,,NaN,
8248,100,33,NaN,67,NaN,123,63,NaN,14,67,82,NaN,7
8249,,,NaN,,NaN,,,NaN,,,,NaN,
8250,100,33,NaN,67,NaN,129,67,NaN,14,67,85,NaN,7
8251,,,NaN,,NaN,,,NaN,,,,NaN,
8252,100,33,NaN,68,NaN,132,67,NaN,14,68,87,NaN,7
8253,,,NaN,,NaN,,,NaN,,,,NaN,
8254,100,33,NaN,68,NaN,135,69,NaN,14,68,89,NaN,7
8255,,,NaN,,NaN,,,NaN,,,,NaN,
8256,100,33,NaN,69,NaN,133,66,NaN,14,69,88,NaN,7
8257,,,NaN,,NaN,,,NaN,,,,NaN,
8258,100,33,NaN,69,NaN,131,66,NaN,14,69,87,NaN,7
8259,,,NaN,,NaN,,,NaN,,,,NaN,
8260,100,32,NaN,69,NaN,130,63,NaN,14,69,86,NaN,7
8261,,,NaN,,NaN,,,NaN,,,,NaN,
8262,100,32,NaN,69,NaN,128,64,NaN,14,68,85,NaN,6
8263,,,NaN,,NaN,,,NaN,,,,NaN,
8264,100,32,NaN,68,NaN,130,64,NaN,14,68,86,NaN,6
8265,,,NaN,,NaN,,,NaN,,,,NaN,
8266,100,33,NaN,68,NaN,127,63,NaN,14,67,85,NaN,7
8267,,,NaN,,NaN,,,NaN,,,,NaN,
8268,100,33,NaN,68,NaN,129,64,NaN,14,67,85,NaN,7
8269,,,NaN,,NaN,,,NaN,,,,NaN,
8270,100,33,NaN,67,NaN,124,61,NaN,14,67,82,NaN,7
8271,,,NaN,,NaN,,,NaN,,,,NaN,
8272,99,33,NaN,67,NaN,128,63,NaN,14,67,83,NaN,7
8273,,,NaN,,NaN,,,NaN,,,,NaN,
8274,99,35,NaN,67,NaN,125,61,NaN,14,67,82,NaN,6
8275,,,NaN,,NaN,,,NaN,,,,NaN,
8276,99,35,NaN,68,NaN,127,63,NaN,14,67,83,NaN,6
8277,,,NaN,,NaN,,,NaN,,,,NaN,
8278,99,35,NaN,68,NaN,124,61,NaN,14,74,82,NaN,6
8279,,,NaN,,NaN,,,NaN,,,,NaN,
8280,99,32,NaN,68,NaN,126,64,NaN,14,74,84,NaN,6
8281,,,NaN,,NaN,,,NaN,,,,NaN,
8282,100,32,NaN,68,NaN,126,62,NaN,14,74,83,NaN,7
8283,,,NaN,,NaN,,,NaN,,,,NaN,
8284,100,32,NaN,68,NaN,126,64,NaN,14,74,83,NaN,7
8285,,,NaN,,NaN,,,NaN,,,,NaN,
8286,100,32,NaN,68,NaN,125,62,NaN,14,74,83,NaN,7
8287,,,NaN,,NaN,,,NaN,,,,NaN,
8288,100,33,NaN,68,NaN,124,64,NaN,14,75,83,NaN,7
8289,,,NaN,,NaN,,,NaN,,,,NaN,
8290,100,33,NaN,68,NaN,128,64,NaN,14,75,84,NaN,7
8291,,,NaN,,NaN,,,NaN,,,,NaN,
8292,100,33,NaN,68,NaN,126,64,NaN,14,68,84,NaN,7
8293,,,NaN,,NaN,,,NaN,,,,NaN,
8294,100,33,NaN,68,NaN,128,64,NaN,14,68,85,NaN,7
8295,,,NaN,,NaN,,,NaN,,,,NaN,
8296,100,33,NaN,68,NaN,125,63,NaN,14,67,84,NaN,7
8297,,,NaN,,NaN,,,NaN,,,,NaN,
8298,99,33,NaN,68,NaN,129,64,NaN,14,67,85,NaN,7
8299,,,NaN,,NaN,,,NaN,,,,NaN,
8300,99,33,NaN,68,NaN,124,62,NaN,14,67,83,NaN,6
8301,,,NaN,,NaN,,,NaN,,,,NaN,
8302,99,33,NaN,68,NaN,127,63,NaN,14,67,84,NaN,6
8303,,,NaN,,NaN,,,NaN,,,,NaN,
8304,99,33,NaN,68,NaN,122,61,NaN,14,68,82,NaN,7
8305,,,NaN,,NaN,,,NaN,,,,NaN,
8306,99,33,NaN,68,NaN,125,62,NaN,14,68,82,NaN,7
8307,,,NaN,,NaN,,,NaN,,,,NaN,
8308,100,33,NaN,68,NaN,121,61,NaN,14,68,81,NaN,7
8309,,,NaN,,NaN,,,NaN,,,,NaN,
8310,100,33,NaN,68,NaN,124,64,NaN,14,67,83,NaN,7
8311,,,NaN,,NaN,,,NaN,,,,NaN,
8312,100,33,NaN,68,NaN,124,63,NaN,14,67,83,NaN,7
8313,,,NaN,,NaN,,,NaN,,,,NaN,
8314,100,33,NaN,68,NaN,126,64,NaN,14,68,83,NaN,7
8315,,,NaN,,NaN,,,NaN,,,,NaN,
8316,100,33,NaN,68,NaN,125,62,NaN,14,68,83,NaN,7
8317,,,NaN,,NaN,,,NaN,,,,NaN,
8318,99,33,NaN,69,NaN,124,64,NaN,14,68,83,NaN,7
8319,,,NaN,,NaN,,,NaN,,,,NaN,
8320,99,33,NaN,69,NaN,126,62,NaN,14,68,83,NaN,6
8321,,,NaN,,NaN,,,NaN,,,,NaN,
8322,100,33,NaN,69,NaN,125,64,NaN,14,68,83,NaN,6
8323,,,NaN,,NaN,,,NaN,,,,NaN,
8324,99,33,NaN,69,NaN,127,63,NaN,14,69,84,NaN,6
8325,,,NaN,,NaN,,,NaN,,,,NaN,
8326,99,33,NaN,69,NaN,125,64,NaN,14,69,83,NaN,6
8327,,,NaN,,NaN,,,NaN,,,,NaN,
8328,99,33,NaN,69,NaN,127,63,NaN,14,69,84,NaN,6
8329,,,NaN,,NaN,,,NaN,,,,NaN,
8330,99,33,NaN,70,NaN,124,62,NaN,14,69,83,NaN,6
8331,,,NaN,,NaN,,,NaN,,,,NaN,
8332,100,33,NaN,70,NaN,126,62,NaN,14,69,83,NaN,6
8333,,,NaN,,NaN,,,NaN,,,,NaN,
8334,99,33,NaN,70,NaN,122,60,NaN,14,69,81,NaN,6
8335,,,NaN,,NaN,,,NaN,,,,NaN,
8336,99,33,NaN,69,NaN,124,62,NaN,14,69,82,NaN,6
8337,,,NaN,,NaN,,,NaN,,,,NaN,
8338,99,33,NaN,69,NaN,122,60,NaN,14,69,81,NaN,5
8339,,,NaN,,NaN,,,NaN,,,,NaN,
8340,99,33,NaN,69,NaN,126,63,NaN,14,69,83,NaN,5
8341,,,NaN,,NaN,,,NaN,,,,NaN,
8342,99,33,NaN,69,NaN,125,62,NaN,14,69,82,NaN,6
8343,,,NaN,,NaN,,,NaN,,,,NaN,
8344,100,32,NaN,69,NaN,125,62,NaN,14,78,83,NaN,6
8345,,,NaN,,NaN,,,NaN,,,,NaN,
8346,99,32,NaN,69,NaN,124,60,NaN,14,78,82,NaN,4
8347,,,NaN,,NaN,,,NaN,,,,NaN,
8348,99,32,NaN,69,NaN,124,62,NaN,14,78,82,NaN,4
8349,,,NaN,,NaN,,,NaN,,,,NaN,
8350,99,32,NaN,69,NaN,124,61,NaN,14,78,82,NaN,4
8351,,,NaN,,NaN,,,NaN,,,,NaN,
8352,99,32,NaN,69,NaN,122,61,NaN,14,78,81,NaN,4
8353,,,NaN,,NaN,,,NaN,,,,NaN,
8354,99,32,NaN,69,NaN,122,61,NaN,14,78,81,NaN,4
8355,,,NaN,,NaN,,,NaN,,,,NaN,
8356,99,32,NaN,69,NaN,119,60,NaN,14,76,80,NaN,6
8357,,,NaN,,NaN,,,NaN,,,,NaN,
8358,99,32,NaN,69,NaN,122,61,NaN,14,72,80,NaN,6
8359,,,NaN,,NaN,,,NaN,,,,NaN,
8360,99,33,NaN,69,NaN,118,60,NaN,14,79,79,NaN,6
8361,,,NaN,,NaN,,,NaN,,,,NaN,
8362,99,33,NaN,69,NaN,122,62,NaN,14,79,80,NaN,6
8363,,,NaN,,NaN,,,NaN,,,,NaN,
8364,100,33,NaN,69,NaN,120,62,NaN,14,79,80,NaN,6
8365,,,NaN,,NaN,,,NaN,,,,NaN,
8366,99,34,NaN,69,NaN,125,64,NaN,14,69,82,NaN,6
8367,,,NaN,,NaN,,,NaN,,,,NaN,
8368,100,34,NaN,69,NaN,122,63,NaN,14,69,82,NaN,7
8369,,,NaN,,NaN,,,NaN,,,,NaN,
8370,100,34,NaN,70,NaN,125,65,NaN,14,69,83,NaN,7
8371,,,NaN,,NaN,,,NaN,,,,NaN,
8372,100,34,NaN,70,NaN,126,63,NaN,14,69,84,NaN,7
8373,,,NaN,,NaN,,,NaN,,,,NaN,
8374,100,33,NaN,70,NaN,127,66,NaN,14,70,85,NaN,7
8375,,,NaN,,NaN,,,NaN,,,,NaN,
8376,100,33,NaN,70,NaN,128,64,NaN,14,70,85,NaN,7
8377,,,NaN,,NaN,,,NaN,,,,NaN,
8378,99,33,NaN,70,NaN,128,66,NaN,14,70,85,NaN,7
8379,,,NaN,,NaN,,,NaN,,,,NaN,
8380,99,33,NaN,70,NaN,128,63,NaN,14,69,85,NaN,7
8381,,,NaN,,NaN,,,NaN,,,,NaN,
8382,99,35,NaN,70,NaN,126,64,NaN,14,69,84,NaN,7
8383,,,NaN,,NaN,,,NaN,,,,NaN,
8384,99,35,NaN,70,NaN,131,65,NaN,14,69,86,NaN,7
8385,,,NaN,,NaN,,,NaN,,,,NaN,
8386,100,35,NaN,70,NaN,130,65,NaN,14,70,87,NaN,7
8387,,,NaN,,NaN,,,NaN,,,,NaN,
8388,100,34,NaN,70,NaN,135,67,NaN,14,70,89,NaN,7
8389,,,NaN,,NaN,,,NaN,,,,NaN,
8390,100,34,NaN,71,NaN,132,65,NaN,14,70,88,NaN,7
8391,,,NaN,,NaN,,,NaN,,,,NaN,
8392,100,34,NaN,71,NaN,135,66,NaN,14,70,89,NaN,7
8393,,,NaN,,NaN,,,NaN,,,,NaN,
8394,100,34,NaN,71,NaN,132,63,NaN,14,70,87,NaN,7
8395,,,NaN,,NaN,,,NaN,,,,NaN,
8396,99,33,NaN,70,NaN,129,62,NaN,14,70,86,NaN,6
8397,,,NaN,,NaN,,,NaN,,,,NaN,
8398,100,33,NaN,70,NaN,130,65,NaN,14,69,86,NaN,5
8399,,,NaN,,NaN,,,NaN,,,,NaN,
8400,100,33,NaN,70,NaN,129,62,NaN,14,69,86,NaN,5
8401,,,NaN,,NaN,,,NaN,,,,NaN,
8402,100,34,NaN,70,NaN,129,62,NaN,14,69,86,NaN,6
8403,,,NaN,,NaN,,,NaN,,,,NaN,
8404,100,34,NaN,70,NaN,131,63,NaN,14,69,86,NaN,6
8405,,,NaN,,NaN,,,NaN,,,,NaN,
8406,100,34,NaN,70,NaN,131,63,NaN,14,69,86,NaN,6
8407,,,NaN,,NaN,,,NaN,,,,NaN,
8408,100,34,NaN,70,NaN,130,64,NaN,14,69,86,NaN,6
8409,,,NaN,,NaN,,,NaN,,,,NaN,
8410,99,34,NaN,70,NaN,128,63,NaN,14,69,85,NaN,6
8411,,,NaN,,NaN,,,NaN,,,,NaN,
8412,99,34,NaN,69,NaN,130,63,NaN,14,68,86,NaN,6
8413,,,NaN,,NaN,,,NaN,,,,NaN,
8414,99,34,NaN,69,NaN,128,62,NaN,14,67,85,NaN,6
8415,,,NaN,,NaN,,,NaN,,,,NaN,
8416,98,35,NaN,69,NaN,131,63,NaN,14,67,86,NaN,6
8417,,,NaN,,NaN,,,NaN,,,,NaN,
8418,99,35,NaN,69,NaN,128,63,NaN,14,67,85,NaN,6
8419,,,NaN,,NaN,,,NaN,,,,NaN,
8420,99,35,NaN,69,NaN,131,64,NaN,14,67,86,NaN,6
8421,,,NaN,,NaN,,,NaN,,,,NaN,
8422,98,35,NaN,69,NaN,129,64,NaN,14,67,86,NaN,6
8423,,,NaN,,NaN,,,NaN,,,,NaN,
8424,98,34,NaN,69,NaN,131,65,NaN,14,67,87,NaN,6
8425,,,NaN,,NaN,,,NaN,,,,NaN,
8426,98,34,NaN,69,NaN,128,63,NaN,14,67,85,NaN,6
8427,,,NaN,,NaN,,,NaN,,,,NaN,
8428,99,34,NaN,69,NaN,129,63,NaN,14,67,86,NaN,6
8429,,,NaN,,NaN,,,NaN,,,,NaN,
8430,99,34,NaN,69,NaN,128,62,NaN,14,67,85,NaN,6
8431,,,NaN,,NaN,,,NaN,,,,NaN,
8432,99,33,NaN,69,NaN,129,63,NaN,14,67,85,NaN,6
8433,,,NaN,,NaN,,,NaN,,,,NaN,
8434,99,33,NaN,69,NaN,127,61,NaN,14,67,84,NaN,6
8435,,,NaN,,NaN,,,NaN,,,,NaN,
8436,99,33,NaN,69,NaN,127,61,NaN,14,67,84,NaN,6
8437,,,NaN,,NaN,,,NaN,,,,NaN,
8438,98,34,NaN,69,NaN,126,63,NaN,14,71,84,NaN,6
8439,,,NaN,,NaN,,,NaN,,,,NaN,
8440,96,34,NaN,69,NaN,126,64,NaN,14,93,84,NaN,6
8441,,,NaN,,NaN,,,NaN,,,,NaN,
8442,97,34,NaN,69,NaN,129,64,NaN,14,117,85,NaN,6
8443,,,NaN,,NaN,,,NaN,,,,NaN,
8444,99,34,NaN,69,NaN,126,64,NaN,14,105,84,NaN,7
8445,,,NaN,,NaN,,,NaN,,,,NaN,
8446,99,34,NaN,69,NaN,131,65,NaN,14,85,86,NaN,7
8447,,,NaN,,NaN,,,NaN,,,,NaN,
8448,99,34,NaN,69,NaN,129,65,NaN,14,74,86,NaN,7
8449,,,NaN,,NaN,,,NaN,,,,NaN,
8450,99,34,NaN,69,NaN,134,67,NaN,14,69,88,NaN,7
8451,,,NaN,,NaN,,,NaN,,,,NaN,
8452,99,35,NaN,69,NaN,132,67,NaN,14,69,88,NaN,7
8453,,,NaN,,NaN,,,NaN,,,,NaN,
8454,99,35,NaN,69,NaN,132,67,NaN,14,69,88,NaN,7
8455,,,NaN,,NaN,,,NaN,,,,NaN,
8456,99,35,NaN,70,NaN,134,67,NaN,14,69,89,NaN,7
8457,,,NaN,,NaN,,,NaN,,,,NaN,
8458,99,35,NaN,70,NaN,138,68,NaN,14,69,91,NaN,7
8459,,,NaN,,NaN,,,NaN,,,,NaN,
8460,99,34,NaN,70,NaN,134,66,NaN,14,69,90,NaN,7
8461,,,NaN,,NaN,,,NaN,,,,NaN,
8462,99,34,NaN,71,NaN,134,67,NaN,14,69,90,NaN,7
8463,,,NaN,,NaN,,,NaN,,,,NaN,
8464,99,34,NaN,71,NaN,133,65,NaN,14,76,89,NaN,7
8465,,,NaN,,NaN,,,NaN,,,,NaN,
8466,99,34,NaN,70,NaN,132,67,NaN,14,76,89,NaN,7
8467,,,NaN,,NaN,,,NaN,,,,NaN,
8468,98,34,NaN,70,NaN,135,65,NaN,14,76,89,NaN,7
8469,,,NaN,,NaN,,,NaN,,,,NaN,
8470,98,34,NaN,70,NaN,132,66,NaN,14,76,88,NaN,7
8471,,,NaN,,NaN,,,NaN,,,,NaN,
8472,99,34,NaN,70,NaN,134,65,NaN,14,76,88,NaN,7
8473,,,NaN,,NaN,,,NaN,,,,NaN,
8474,99,34,NaN,70,NaN,131,65,NaN,14,76,87,NaN,7
8475,,,NaN,,NaN,,,NaN,,,,NaN,
8476,99,34,NaN,70,NaN,133,65,NaN,14,70,88,NaN,7
8477,,,NaN,,NaN,,,NaN,,,,NaN,
8478,99,34,NaN,70,NaN,133,65,NaN,14,70,88,NaN,7
8479,,,NaN,,NaN,,,NaN,,,,NaN,
8480,99,34,NaN,70,NaN,136,67,NaN,14,69,89,NaN,7
8481,,,NaN,,NaN,,,NaN,,,,NaN,
8482,99,34,NaN,70,NaN,133,67,NaN,14,69,88,NaN,7
8483,,,NaN,,NaN,,,NaN,,,,NaN,
8484,99,34,NaN,70,NaN,137,68,NaN,14,70,90,NaN,7
8485,,,NaN,,NaN,,,NaN,,,,NaN,
8486,99,34,NaN,70,NaN,133,66,NaN,14,69,89,NaN,7
8487,,,NaN,,NaN,,,NaN,,,,NaN,
8488,99,33,NaN,70,NaN,134,67,NaN,14,69,89,NaN,7
8489,,,NaN,,NaN,,,NaN,,,,NaN,
8490,99,33,NaN,70,NaN,129,65,NaN,14,69,87,NaN,7
8491,,,NaN,,NaN,,,NaN,,,,NaN,
8492,99,33,NaN,69,NaN,129,65,NaN,14,69,87,NaN,7
8493,,,NaN,,NaN,,,NaN,,,,NaN,
8494,99,34,NaN,69,NaN,131,66,NaN,14,68,87,NaN,7
8495,,,NaN,,NaN,,,NaN,,,,NaN,
8496,99,34,NaN,69,NaN,132,69,NaN,14,68,88,NaN,7
8497,,,NaN,,NaN,,,NaN,,,,NaN,
8498,99,34,NaN,69,NaN,135,68,NaN,14,69,89,NaN,7
8499,,,NaN,,NaN,,,NaN,,,,NaN,
8500,99,34,NaN,70,NaN,136,71,NaN,14,69,91,NaN,7
8501,,,NaN,,NaN,,,NaN,,,,NaN,
8502,99,33,NaN,70,NaN,137,69,NaN,14,69,91,NaN,7
8503,,,NaN,,NaN,,,NaN,,,,NaN,
8504,99,33,NaN,70,NaN,133,66,NaN,14,70,89,NaN,8
8505,,,NaN,,NaN,,,NaN,,,,NaN,
8506,99,33,NaN,70,NaN,134,67,NaN,14,70,89,NaN,8
8507,,,NaN,,NaN,,,NaN,,,,NaN,
8508,99,33,NaN,70,NaN,131,66,NaN,14,70,88,NaN,7
