time,Solar8000/ART_SBP,Solar8000/HR,Solar8000/ART_DBP,Solar8000/PLETH_HR,SNUADC/ART,Solar8000/RR_CO2,Solar8000/ART_MBP,SNUADC/CVP,SNUADC/ECG_V5,Solar8000/PLETH_SPO2,Solar8000/ETCO2,SNUADC/ECG_II,Solar8000/CVP
9450,,,,,NaN,,,NaN,NaN,,,NaN,
9451,117,82,61,84,NaN,12,84,NaN,NaN,99,36,NaN,5
9452,,,,,NaN,,,NaN,NaN,,,NaN,
9453,115,82,60,84,NaN,12,83,NaN,NaN,99,36,NaN,5
9454,,,,,NaN,,,NaN,NaN,,,NaN,
9455,116,82,61,84,NaN,12,83,NaN,NaN,99,36,NaN,5
9456,,,,,NaN,,,NaN,NaN,,,NaN,
9457,118,82,60,84,NaN,12,84,NaN,NaN,99,36,NaN,5
9458,,,,,NaN,,,NaN,NaN,,,NaN,
9459,115,82,60,84,NaN,12,83,NaN,NaN,99,36,NaN,5
9460,,,,,NaN,,,NaN,NaN,,,NaN,
9461,117,82,61,85,NaN,12,84,NaN,NaN,99,36,NaN,5
9462,,,,,NaN,,,NaN,NaN,,,NaN,
9463,115,82,60,85,NaN,12,83,NaN,NaN,99,36,NaN,5
9464,,,,,NaN,,,NaN,NaN,,,NaN,
9465,115,83,60,85,NaN,12,83,NaN,NaN,99,36,NaN,5
9466,,,,,NaN,,,NaN,NaN,,,NaN,
9467,117,82,61,85,NaN,12,84,NaN,NaN,99,36,NaN,5
9468,,,,,NaN,,,NaN,NaN,,,NaN,
9469,115,82,60,84,NaN,12,83,NaN,NaN,99,36,NaN,5
9470,,,,,NaN,,,NaN,NaN,,,NaN,
9471,117,82,61,84,NaN,12,84,NaN,NaN,100,36,NaN,5
9472,,,,,NaN,,,NaN,NaN,,,NaN,
9473,115,82,60,84,NaN,12,83,NaN,NaN,99,36,NaN,5
9474,,,,,NaN,,,NaN,NaN,,,NaN,
9475,116,82,61,84,NaN,12,83,NaN,NaN,99,36,NaN,5
9476,,,,,NaN,,,NaN,NaN,,,NaN,
9477,117,82,60,84,NaN,12,84,NaN,NaN,99,36,NaN,5
9478,,,,,NaN,,,NaN,NaN,,,NaN,
9479,115,82,60,84,NaN,12,83,NaN,NaN,99,36,NaN,5
9480,,,,,NaN,,,NaN,NaN,,,NaN,
9481,118,82,61,84,NaN,12,84,NaN,NaN,99,36,NaN,5
9482,,,,,NaN,,,NaN,NaN,,,NaN,
9483,116,81,60,84,NaN,12,84,NaN,NaN,99,36,NaN,5
9484,,,,,NaN,,,NaN,NaN,,,NaN,
9485,117,81,61,84,NaN,12,84,NaN,NaN,99,36,NaN,5
9486,,,,,NaN,,,NaN,NaN,,,NaN,
9487,118,81,61,84,NaN,12,85,NaN,NaN,99,36,NaN,5
9488,,,,,NaN,,,NaN,NaN,,,NaN,
9489,115,81,60,83,NaN,12,83,NaN,NaN,99,36,NaN,5
9490,,,,,NaN,,,NaN,NaN,,,NaN,
9491,117,81,61,83,NaN,12,84,NaN,NaN,99,36,NaN,5
9492,,,,,NaN,,,NaN,NaN,,,NaN,
9493,116,81,60,83,NaN,12,83,NaN,NaN,99,36,NaN,5
9494,,,,,NaN,,,NaN,NaN,,,NaN,
9495,116,81,61,83,NaN,12,83,NaN,NaN,99,36,NaN,5
9496,,,,,NaN,,,NaN,NaN,,,NaN,
9497,118,82,61,84,NaN,12,84,NaN,NaN,99,36,NaN,5
9498,,,,,NaN,,,NaN,NaN,,,NaN,
9499,117,82,61,84,NaN,12,84,NaN,NaN,99,36,NaN,5
9500,,,,,NaN,,,NaN,NaN,,,NaN,
9501,118,81,62,84,NaN,12,84,NaN,NaN,99,36,NaN,5
9502,,,,,NaN,,,NaN,NaN,,,NaN,
9503,117,81,61,84,NaN,12,84,NaN,NaN,99,36,NaN,5
9504,,,,,NaN,,,NaN,NaN,,,NaN,
9505,117,81,61,84,NaN,12,84,NaN,NaN,99,36,NaN,5
9506,,,,,NaN,,,NaN,NaN,,,NaN,
9507,118,82,61,84,NaN,12,85,NaN,NaN,99,36,NaN,5
9508,,,,,NaN,,,NaN,NaN,,,NaN,
9509,116,82,61,84,NaN,12,83,NaN,NaN,99,36,NaN,5
9510,,,,,NaN,,,NaN,NaN,,,NaN,
9511,118,82,62,84,NaN,12,85,NaN,NaN,99,36,NaN,5
9512,,,,,NaN,,,NaN,NaN,,,NaN,
9513,117,82,61,84,NaN,12,84,NaN,NaN,99,36,NaN,6
9514,,,,,NaN,,,NaN,NaN,,,NaN,
9515,117,82,61,84,NaN,12,84,NaN,NaN,99,36,NaN,6
9516,,,,,NaN,,,NaN,NaN,,,NaN,
9517,119,82,61,84,NaN,12,85,NaN,NaN,99,36,NaN,6
9518,,,,,NaN,,,NaN,NaN,,,NaN,
9519,117,81,61,84,NaN,12,84,NaN,NaN,99,36,NaN,6
9520,,,,,NaN,,,NaN,NaN,,,NaN,
9521,119,81,62,84,NaN,12,85,NaN,NaN,99,36,NaN,6
9522,,,,,NaN,,,NaN,NaN,,,NaN,
9523,118,82,61,84,NaN,12,85,NaN,NaN,99,36,NaN,5
9524,,,,,NaN,,,NaN,NaN,,,NaN,
9525,118,82,62,84,NaN,12,85,NaN,NaN,99,36,NaN,5
9526,,,,,NaN,,,NaN,NaN,,,NaN,
9527,119,81,61,84,NaN,12,85,NaN,NaN,99,36,NaN,5
9528,,,,,NaN,,,NaN,NaN,,,NaN,
9529,116,81,61,84,NaN,12,84,NaN,NaN,99,36,NaN,5
9530,,,,,NaN,,,NaN,NaN,,,NaN,
9531,117,82,62,84,NaN,12,84,NaN,NaN,99,36,NaN,5
9532,,,,,NaN,,,NaN,NaN,,,NaN,
9533,116,82,60,84,NaN,12,83,NaN,NaN,99,36,NaN,5
9534,,,,,NaN,,,NaN,NaN,,,NaN,
9535,117,82,61,84,NaN,12,84,NaN,NaN,99,36,NaN,5
9536,,,,,NaN,,,NaN,NaN,,,NaN,
9537,118,81,61,84,NaN,12,84,NaN,NaN,99,36,NaN,5
9538,,,,,NaN,,,NaN,NaN,,,NaN,
9539,116,81,60,84,NaN,12,83,NaN,NaN,99,36,NaN,5
9540,,,,,NaN,,,NaN,NaN,,,NaN,
9541,118,82,62,84,NaN,12,84,NaN,NaN,99,36,NaN,5
9542,,,,,NaN,,,NaN,NaN,,,NaN,
9543,116,82,60,84,NaN,12,83,NaN,NaN,99,36,NaN,5
9544,,,,,NaN,,,NaN,NaN,,,NaN,
9545,117,82,61,84,NaN,12,84,NaN,NaN,99,36,NaN,5
9546,,,,,NaN,,,NaN,NaN,,,NaN,
9547,118,82,61,84,NaN,12,85,NaN,NaN,99,36,NaN,5
9548,,,,,NaN,,,NaN,NaN,,,NaN,
9549,116,82,60,84,NaN,12,83,NaN,NaN,99,36,NaN,5
9550,,,,,NaN,,,NaN,NaN,,,NaN,
9551,118,82,61,84,NaN,12,84,NaN,NaN,99,36,NaN,5
9552,,,,,NaN,,,NaN,NaN,,,NaN,
9553,116,82,60,84,NaN,12,84,NaN,NaN,99,36,NaN,5
9554,,,,,NaN,,,NaN,NaN,,,NaN,
9555,117,82,61,84,NaN,12,84,NaN,NaN,99,36,NaN,5
9556,,,,,NaN,,,NaN,NaN,,,NaN,
9557,118,82,61,84,NaN,12,85,NaN,NaN,99,36,NaN,5
9558,,,,,NaN,,,NaN,NaN,,,NaN,
9559,116,82,60,84,NaN,12,83,NaN,NaN,99,36,NaN,5
9560,,,,,NaN,,,NaN,NaN,,,NaN,
9561,118,82,62,84,NaN,12,85,NaN,NaN,99,36,NaN,5
9562,,,,,NaN,,,NaN,NaN,,,NaN,
9563,116,82,60,84,NaN,12,83,NaN,NaN,99,36,NaN,5
9564,,,,,NaN,,,NaN,NaN,,,NaN,
9565,116,82,61,84,NaN,12,83,NaN,NaN,99,36,NaN,5
9566,,,,,NaN,,,NaN,NaN,,,NaN,
9567,117,82,60,84,NaN,12,84,NaN,NaN,99,36,NaN,5
9568,,,,,NaN,,,NaN,NaN,,,NaN,
9569,115,82,60,84,NaN,12,83,NaN,NaN,99,36,NaN,5
9570,,,,,NaN,,,NaN,NaN,,,NaN,
9571,116,82,61,84,NaN,12,83,NaN,NaN,99,36,NaN,5
9572,,,,,NaN,,,NaN,NaN,,,NaN,
9573,115,82,59,84,NaN,12,82,NaN,NaN,99,36,NaN,5
9574,,,,,NaN,,,NaN,NaN,,,NaN,
9575,116,82,60,84,NaN,12,83,NaN,NaN,99,36,NaN,5
9576,,,,,NaN,,,NaN,NaN,,,NaN,
9577,117,82,61,84,NaN,12,84,NaN,NaN,99,36,NaN,5
9578,,,,,NaN,,,NaN,NaN,,,NaN,
9579,115,82,60,84,NaN,12,82,NaN,NaN,99,36,NaN,5
9580,,,,,NaN,,,NaN,NaN,,,NaN,
9581,117,82,61,85,NaN,12,84,NaN,NaN,99,36,NaN,5
9582,,,,,NaN,,,NaN,NaN,,,NaN,
9583,115,83,59,85,NaN,12,82,NaN,NaN,99,36,NaN,5
9584,,,,,NaN,,,NaN,NaN,,,NaN,
9585,116,82,60,85,NaN,12,83,NaN,NaN,99,36,NaN,5
9586,,,,,NaN,,,NaN,NaN,,,NaN,
9587,117,82,60,84,NaN,12,83,NaN,NaN,99,36,NaN,5
9588,,,,,NaN,,,NaN,NaN,,,NaN,
9589,115,81,59,84,NaN,12,82,NaN,NaN,99,36,NaN,5
9590,,,,,NaN,,,NaN,NaN,,,NaN,
9591,117,82,61,84,NaN,12,83,NaN,NaN,99,36,NaN,5
9592,,,,,NaN,,,NaN,NaN,,,NaN,
9593,114,82,59,84,NaN,12,82,NaN,NaN,99,36,NaN,5
9594,,,,,NaN,,,NaN,NaN,,,NaN,
9595,115,82,60,84,NaN,12,82,NaN,NaN,99,36,NaN,5
9596,,,,,NaN,,,NaN,NaN,,,NaN,
9597,116,82,60,84,NaN,12,83,NaN,NaN,99,36,NaN,5
9598,,,,,NaN,,,NaN,NaN,,,NaN,
9599,114,83,59,85,NaN,12,82,NaN,NaN,99,36,NaN,5
9600,,,,,NaN,,,NaN,NaN,,,NaN,
9601,116,83,60,85,NaN,12,83,NaN,NaN,99,36,NaN,5
9602,,,,,NaN,,,NaN,NaN,,,NaN,
9603,114,83,59,85,NaN,12,82,NaN,NaN,99,36,NaN,5
9604,,,,,NaN,,,NaN,NaN,,,NaN,
9605,114,83,59,85,NaN,12,81,NaN,NaN,99,36,NaN,5
9606,,,,,NaN,,,NaN,NaN,,,NaN,
9607,115,83,59,85,NaN,12,82,NaN,NaN,99,36,NaN,5
9608,,,,,NaN,,,NaN,NaN,,,NaN,
9609,113,83,58,85,NaN,12,81,NaN,NaN,99,36,NaN,5
9610,,,,,NaN,,,NaN,NaN,,,NaN,
9611,114,83,60,85,NaN,12,81,NaN,NaN,99,36,NaN,5
9612,,,,,NaN,,,NaN,NaN,,,NaN,
9613,113,83,58,85,NaN,12,81,NaN,NaN,99,36,NaN,5
9614,,,,,NaN,,,NaN,NaN,,,NaN,
9615,113,83,59,85,NaN,12,81,NaN,NaN,99,36,NaN,5
9616,,,,,NaN,,,NaN,NaN,,,NaN,
9617,115,83,59,86,NaN,12,81,NaN,NaN,99,36,NaN,5
9618,,,,,NaN,,,NaN,NaN,,,NaN,
9619,113,83,58,85,NaN,12,80,NaN,NaN,99,36,NaN,5
9620,,,,,NaN,,,NaN,NaN,,,NaN,
9621,114,82,60,85,NaN,12,81,NaN,NaN,99,36,NaN,5
9622,,,,,NaN,,,NaN,NaN,,,NaN,
9623,113,82,58,84,NaN,12,81,NaN,NaN,99,36,NaN,5
9624,,,,,NaN,,,NaN,NaN,,,NaN,
9625,113,82,59,84,NaN,12,81,NaN,NaN,99,36,NaN,5
9626,,,,,NaN,,,NaN,NaN,,,NaN,
9627,114,82,59,85,NaN,12,81,NaN,NaN,99,36,NaN,5
9628,,,,,NaN,,,NaN,NaN,,,NaN,
9629,112,83,58,85,NaN,12,80,NaN,NaN,99,36,NaN,5
9630,,,,,NaN,,,NaN,NaN,,,NaN,
9631,114,83,60,85,NaN,12,81,NaN,NaN,99,36,NaN,5
9632,,,,,NaN,,,NaN,NaN,,,NaN,
9633,112,83,58,85,NaN,12,80,NaN,NaN,99,36,NaN,5
9634,,,,,NaN,,,NaN,NaN,,,NaN,
9635,112,83,59,85,NaN,12,80,NaN,NaN,99,36,NaN,5
9636,,,,,NaN,,,NaN,NaN,,,NaN,
9637,113,83,58,85,NaN,12,80,NaN,NaN,99,36,NaN,5
9638,,,,,NaN,,,NaN,NaN,,,NaN,
9639,111,83,58,85,NaN,12,80,NaN,NaN,99,36,NaN,5
9640,,,,,NaN,,,NaN,NaN,,,NaN,
9641,113,83,59,85,NaN,12,80,NaN,NaN,99,36,NaN,5
9642,,,,,NaN,,,NaN,NaN,,,NaN,
9643,111,83,58,85,NaN,12,79,NaN,NaN,99,36,NaN,5
9644,,,,,NaN,,,NaN,NaN,,,NaN,
9645,112,83,59,85,NaN,12,80,NaN,NaN,99,36,NaN,5
9646,,,,,NaN,,,NaN,NaN,,,NaN,
9647,114,83,59,85,NaN,12,81,NaN,NaN,99,36,NaN,5
9648,,,,,NaN,,,NaN,NaN,,,NaN,
9649,113,83,58,85,NaN,12,80,NaN,NaN,99,36,NaN,5
9650,,,,,NaN,,,NaN,NaN,,,NaN,
9651,115,82,59,85,NaN,12,81,NaN,NaN,99,36,NaN,5
9652,,,,,NaN,,,NaN,NaN,,,NaN,
9653,113,82,58,84,NaN,12,80,NaN,NaN,99,36,NaN,5
9654,,,,,NaN,,,NaN,NaN,,,NaN,
9655,113,82,59,84,NaN,12,81,NaN,NaN,99,36,NaN,5
9656,,,,,NaN,,,NaN,NaN,,,NaN,
9657,114,82,59,84,NaN,12,81,NaN,NaN,99,36,NaN,5
9658,,,,,NaN,,,NaN,NaN,,,NaN,
9659,111,82,58,84,NaN,12,80,NaN,NaN,99,36,NaN,5
9660,,,,,NaN,,,NaN,NaN,,,NaN,
9661,113,83,59,85,NaN,12,81,NaN,NaN,99,36,NaN,5
9662,,,,,NaN,,,NaN,NaN,,,NaN,
9663,111,83,57,85,NaN,12,79,NaN,NaN,99,36,NaN,5
9664,,,,,NaN,,,NaN,NaN,,,NaN,
9665,111,82,58,85,NaN,12,79,NaN,NaN,99,36,NaN,5
9666,,,,,NaN,,,NaN,NaN,,,NaN,
9667,113,82,58,85,NaN,12,80,NaN,NaN,99,36,NaN,5
9668,,,,,NaN,,,NaN,NaN,,,NaN,
9669,111,82,57,85,NaN,12,79,NaN,NaN,99,36,NaN,5
9670,,,,,NaN,,,NaN,NaN,,,NaN,
9671,113,83,59,85,NaN,12,80,NaN,NaN,99,36,NaN,5
9672,,,,,NaN,,,NaN,NaN,,,NaN,
9673,111,82,58,85,NaN,12,79,NaN,NaN,99,36,NaN,5
9674,,,,,NaN,,,NaN,NaN,,,NaN,
9675,111,83,58,85,NaN,12,79,NaN,NaN,99,36,NaN,5
9676,,,,,NaN,,,NaN,NaN,,,NaN,
9677,112,84,58,86,NaN,12,80,NaN,NaN,99,36,NaN,5
9678,,,,,NaN,,,NaN,NaN,,,NaN,
9679,110,84,57,86,NaN,12,78,NaN,NaN,99,36,NaN,5
9680,,,,,NaN,,,NaN,NaN,,,NaN,
9681,112,84,58,86,NaN,12,79,NaN,NaN,99,36,NaN,5
9682,,,,,NaN,,,NaN,NaN,,,NaN,
9683,111,83,57,86,NaN,12,79,NaN,NaN,99,36,NaN,5
9684,,,,,NaN,,,NaN,NaN,,,NaN,
9685,111,83,58,86,NaN,12,78,NaN,NaN,99,36,NaN,5
9686,,,,,NaN,,,NaN,NaN,,,NaN,
9687,113,83,58,85,NaN,12,80,NaN,NaN,99,36,NaN,5
9688,,,,,NaN,,,NaN,NaN,,,NaN,
9689,113,82,58,85,NaN,12,80,NaN,NaN,99,36,NaN,5
9690,,,,,NaN,,,NaN,NaN,,,NaN,
9691,116,82,59,85,NaN,12,81,NaN,NaN,99,36,NaN,5
9692,,,,,NaN,,,NaN,NaN,,,NaN,
9693,113,83,58,85,NaN,12,80,NaN,NaN,99,36,NaN,5
9694,,,,,NaN,,,NaN,NaN,,,NaN,
9695,113,82,59,85,NaN,12,80,NaN,NaN,99,36,NaN,5
9696,,,,,NaN,,,NaN,NaN,,,NaN,
9697,113,82,58,85,NaN,12,80,NaN,NaN,99,36,NaN,5
9698,,,,,NaN,,,NaN,NaN,,,NaN,
9699,111,82,57,85,NaN,12,79,NaN,NaN,99,36,NaN,5
9700,,,,,NaN,,,NaN,NaN,,,NaN,
9701,113,83,59,85,NaN,12,80,NaN,NaN,99,36,NaN,5
9702,,,,,NaN,,,NaN,NaN,,,NaN,
9703,111,83,58,85,NaN,12,79,NaN,NaN,99,36,NaN,5
9704,,,,,NaN,,,NaN,NaN,,,NaN,
9705,111,83,58,86,NaN,12,79,NaN,NaN,99,36,NaN,5
9706,,,,,NaN,,,NaN,NaN,,,NaN,
9707,113,84,58,86,NaN,12,80,NaN,NaN,99,36,NaN,5
9708,,,,,NaN,,,NaN,NaN,,,NaN,
9709,111,83,58,86,NaN,12,79,NaN,NaN,99,36,NaN,5
9710,,,,,NaN,,,NaN,NaN,,,NaN,
9711,113,83,59,86,NaN,12,80,NaN,NaN,99,36,NaN,5
9712,,,,,NaN,,,NaN,NaN,,,NaN,
9713,111,83,58,85,NaN,12,80,NaN,NaN,99,36,NaN,5
9714,,,,,NaN,,,NaN,NaN,,,NaN,
9715,112,83,59,85,NaN,12,80,NaN,NaN,99,36,NaN,5
9716,,,,,NaN,,,NaN,NaN,,,NaN,
9717,113,83,59,86,NaN,12,80,NaN,NaN,99,36,NaN,5
9718,,,,,NaN,,,NaN,NaN,,,NaN,
9719,111,83,58,85,NaN,12,79,NaN,NaN,99,36,NaN,5
9720,,,,,NaN,,,NaN,NaN,,,NaN,
9721,113,84,59,86,NaN,12,80,NaN,NaN,99,36,NaN,5
9722,,,,,NaN,,,NaN,NaN,,,NaN,
9723,112,84,58,86,NaN,12,80,NaN,NaN,99,36,NaN,5
9724,,,,,NaN,,,NaN,NaN,,,NaN,
9725,112,83,59,86,NaN,12,80,NaN,NaN,99,36,NaN,5
9726,,,,,NaN,,,NaN,NaN,,,NaN,
9727,113,83,59,85,NaN,12,81,NaN,NaN,99,36,NaN,5
9728,,,,,NaN,,,NaN,NaN,,,NaN,
9729,112,83,58,85,NaN,12,80,NaN,NaN,99,36,NaN,5
9730,,,,,NaN,,,NaN,NaN,,,NaN,
9731,114,83,60,85,NaN,12,81,NaN,NaN,99,36,NaN,5
9732,,,,,NaN,,,NaN,NaN,,,NaN,
9733,114,83,59,85,NaN,12,81,NaN,NaN,99,36,NaN,5
9734,,,,,NaN,,,NaN,NaN,,,NaN,
9735,115,83,60,85,NaN,12,81,NaN,NaN,99,36,NaN,5
9736,,,,,NaN,,,NaN,NaN,,,NaN,
9737,116,82,60,85,NaN,12,82,NaN,NaN,99,36,NaN,5
9738,,,,,NaN,,,NaN,NaN,,,NaN,
9739,113,82,59,84,NaN,12,81,NaN,NaN,99,36,NaN,5
9740,,,,,NaN,,,NaN,NaN,,,NaN,
9741,116,82,61,84,NaN,12,83,NaN,NaN,99,36,NaN,5
9742,,,,,NaN,,,NaN,NaN,,,NaN,
9743,114,82,60,84,NaN,12,82,NaN,NaN,99,36,NaN,5
9744,,,,,NaN,,,NaN,NaN,,,NaN,
9745,115,82,60,84,NaN,12,82,NaN,NaN,99,36,NaN,5
9746,,,,,NaN,,,NaN,NaN,,,NaN,
9747,116,82,60,85,NaN,12,83,NaN,NaN,99,36,NaN,5
9748,,,,,NaN,,,NaN,NaN,,,NaN,
9749,114,82,60,84,NaN,12,82,NaN,NaN,99,36,NaN,5
9750,,,,,NaN,,,NaN,NaN,,,NaN,
9751,116,82,61,84,NaN,12,83,NaN,NaN,99,36,NaN,5
9752,,,,,NaN,,,NaN,NaN,,,NaN,
9753,115,81,60,84,NaN,12,83,NaN,NaN,99,36,NaN,5
9754,,,,,NaN,,,NaN,NaN,,,NaN,
9755,115,82,60,84,NaN,12,83,NaN,NaN,99,36,NaN,5
9756,,,,,NaN,,,NaN,NaN,,,NaN,
9757,117,82,60,84,NaN,12,83,NaN,NaN,99,36,NaN,5
9758,,,,,NaN,,,NaN,NaN,,,NaN,
9759,115,82,60,84,NaN,12,82,NaN,NaN,99,36,NaN,5
9760,,,,,NaN,,,NaN,NaN,,,NaN,
9761,116,83,60,85,NaN,12,83,NaN,NaN,99,36,NaN,5
9762,,,,,NaN,,,NaN,NaN,,,NaN,
9763,114,82,59,85,NaN,12,82,NaN,NaN,99,36,NaN,5
9764,,,,,NaN,,,NaN,NaN,,,NaN,
9765,117,82,61,84,NaN,12,83,NaN,NaN,99,36,NaN,5
9766,,,,,NaN,,,NaN,NaN,,,NaN,
9767,115,82,60,84,NaN,12,82,NaN,NaN,99,36,NaN,5
9768,,,,,NaN,,,NaN,NaN,,,NaN,
9769,116,82,61,84,NaN,12,83,NaN,NaN,99,36,NaN,5
9770,,,,,NaN,,,NaN,NaN,,,NaN,
9771,115,82,60,84,NaN,12,83,NaN,NaN,99,36,NaN,5
9772,,,,,NaN,,,NaN,NaN,,,NaN,
9773,116,82,62,84,NaN,12,84,NaN,NaN,99,36,NaN,5
9774,,,,,NaN,,,NaN,NaN,,,NaN,
9775,115,82,60,84,NaN,12,83,NaN,NaN,99,36,NaN,5
9776,,,,,NaN,,,NaN,NaN,,,NaN,
9777,116,82,61,84,NaN,12,83,NaN,NaN,99,36,NaN,5
9778,,,,,NaN,,,NaN,NaN,,,NaN,
9779,116,82,60,84,NaN,12,83,NaN,NaN,99,36,NaN,5
9780,,,,,NaN,,,NaN,NaN,,,NaN,
9781,116,82,61,84,NaN,12,83,NaN,NaN,99,36,NaN,5
9782,,,,,NaN,,,NaN,NaN,,,NaN,
9783,116,82,61,84,NaN,13,83,NaN,NaN,100,35,NaN,5
9784,,,,,NaN,,,NaN,NaN,,,NaN,
9785,116,82,61,84,NaN,13,83,NaN,NaN,99,35,NaN,5
9786,,,,,NaN,,,NaN,NaN,,,NaN,
9787,118,82,61,84,NaN,13,84,NaN,NaN,100,35,NaN,5
9788,,,,,NaN,,,NaN,NaN,,,NaN,
9789,116,82,61,84,NaN,13,83,NaN,NaN,99,35,NaN,5
9790,,,,,NaN,,,NaN,NaN,,,NaN,
9791,118,83,62,85,NaN,13,84,NaN,NaN,100,35,NaN,5
9792,,,,,NaN,,,NaN,NaN,,,NaN,
9793,115,83,61,85,NaN,13,83,NaN,NaN,99,35,NaN,5
9794,,,,,NaN,,,NaN,NaN,,,NaN,
9795,117,83,61,85,NaN,13,84,NaN,NaN,99,35,NaN,5
9796,,,,,NaN,,,NaN,NaN,,,NaN,
9797,115,82,60,85,NaN,13,83,NaN,NaN,99,35,NaN,5
9798,,,,,NaN,,,NaN,NaN,,,NaN,
9799,118,82,62,84,NaN,14,84,NaN,NaN,99,35,NaN,5
9800,,,,,NaN,,,NaN,NaN,,,NaN,
9801,117,82,61,84,NaN,14,84,NaN,NaN,99,35,NaN,5
9802,,,,,NaN,,,NaN,NaN,,,NaN,
9803,117,82,62,84,NaN,14,84,NaN,NaN,99,35,NaN,5
9804,,,,,NaN,,,NaN,NaN,,,NaN,
9805,117,82,60,84,NaN,14,84,NaN,NaN,99,35,NaN,5
9806,,,,,NaN,,,NaN,NaN,,,NaN,
9807,117,82,62,85,NaN,14,84,NaN,NaN,99,35,NaN,5
9808,,,,,NaN,,,NaN,NaN,,,NaN,
9809,116,83,60,85,NaN,14,83,NaN,NaN,99,35,NaN,5
9810,,,,,NaN,,,NaN,NaN,,,NaN,
9811,116,83,60,85,NaN,14,83,NaN,NaN,99,35,NaN,5
9812,,,,,NaN,,,NaN,NaN,,,NaN,
9813,116,82,60,85,NaN,14,83,NaN,NaN,99,35,NaN,5
9814,,,,,NaN,,,NaN,NaN,,,NaN,
9815,115,82,61,84,NaN,14,83,NaN,NaN,99,35,NaN,5
9816,,,,,NaN,,,NaN,NaN,,,NaN,
9817,117,82,61,84,NaN,14,84,NaN,NaN,100,35,NaN,5
9818,,,,,NaN,,,NaN,NaN,,,NaN,
9819,115,82,60,84,NaN,14,83,NaN,NaN,99,35,NaN,5
9820,,,,,NaN,,,NaN,NaN,,,NaN,
9821,117,82,61,84,NaN,14,84,NaN,NaN,100,35,NaN,5
9822,,,,,NaN,,,NaN,NaN,,,NaN,
9823,115,82,60,84,NaN,14,83,NaN,NaN,99,35,NaN,5
9824,,,,,NaN,,,NaN,NaN,,,NaN,
9825,116,82,61,84,NaN,14,83,NaN,NaN,99,35,NaN,5
9826,,,,,NaN,,,NaN,NaN,,,NaN,
9827,115,82,60,84,NaN,14,83,NaN,NaN,99,35,NaN,5
9828,,,,,NaN,,,NaN,NaN,,,NaN,
9829,117,81,62,84,NaN,14,84,NaN,NaN,99,35,NaN,5
9830,,,,,NaN,,,NaN,NaN,,,NaN,
9831,115,81,60,84,NaN,14,83,NaN,NaN,99,35,NaN,5
9832,,,,,NaN,,,NaN,NaN,,,NaN,
9833,116,81,61,84,NaN,14,83,NaN,NaN,99,35,NaN,5
9834,,,,,NaN,,,NaN,NaN,,,NaN,
9835,116,82,60,84,NaN,14,83,NaN,NaN,99,35,NaN,5
9836,,,,,NaN,,,NaN,NaN,,,NaN,
9837,115,81,61,84,NaN,14,83,NaN,NaN,99,35,NaN,5
9838,,,,,NaN,,,NaN,NaN,,,NaN,
9839,115,82,59,84,NaN,14,82,NaN,NaN,100,35,NaN,5
9840,,,,,NaN,,,NaN,NaN,,,NaN,
9841,114,81,60,84,NaN,14,82,NaN,NaN,99,35,NaN,5
9842,,,,,NaN,,,NaN,NaN,,,NaN,
9843,116,82,60,84,NaN,14,83,NaN,NaN,99,35,NaN,5
9844,,,,,NaN,,,NaN,NaN,,,NaN,
9845,115,82,60,84,NaN,14,82,NaN,NaN,99,35,NaN,5
9846,,,,,NaN,,,NaN,NaN,,,NaN,
9847,117,82,61,84,NaN,14,83,NaN,NaN,100,35,NaN,5
9848,,,,,NaN,,,NaN,NaN,,,NaN,
9849,115,82,60,84,NaN,14,82,NaN,NaN,99,35,NaN,5
9850,,,,,NaN,,,NaN,NaN,,,NaN,
9851,117,82,61,84,NaN,14,83,NaN,NaN,99,35,NaN,5
9852,,,,,NaN,,,NaN,NaN,,,NaN,
9853,115,81,60,84,NaN,14,82,NaN,NaN,99,35,NaN,5
9854,,,,,NaN,,,NaN,NaN,,,NaN,
9855,117,81,61,84,NaN,14,84,NaN,NaN,99,35,NaN,5
9856,,,,,NaN,,,NaN,NaN,,,NaN,
9857,115,81,60,84,NaN,14,83,NaN,NaN,99,35,NaN,5
9858,,,,,NaN,,,NaN,NaN,,,NaN,
9859,116,82,61,84,NaN,14,83,NaN,NaN,100,35,NaN,5
9860,,,,,NaN,,,NaN,NaN,,,NaN,
9861,115,82,60,84,NaN,14,83,NaN,NaN,100,34,NaN,5
9862,,,,,NaN,,,NaN,NaN,,,NaN,
9863,117,82,62,84,NaN,14,84,NaN,NaN,99,34,NaN,5
9864,,,,,NaN,,,NaN,NaN,,,NaN,
9865,118,82,62,84,NaN,14,84,NaN,NaN,99,34,NaN,5
9866,,,,,NaN,,,NaN,NaN,,,NaN,
9867,119,81,63,84,NaN,14,85,NaN,NaN,100,35,NaN,5
9868,,,,,NaN,,,NaN,NaN,,,NaN,
9869,119,81,62,84,NaN,14,85,NaN,NaN,100,35,NaN,5
9870,,,,,NaN,,,NaN,NaN,,,NaN,
9871,118,81,62,83,NaN,14,85,NaN,NaN,100,35,NaN,5
9872,,,,,NaN,,,NaN,NaN,,,NaN,
9873,120,82,63,84,NaN,14,86,NaN,NaN,100,35,NaN,5
9874,,,,,NaN,,,NaN,NaN,,,NaN,
