time,SNUADC/CVP,SNUADC/ECG_II,Solar8000/PLETH_SPO2,Solar8000/CVP,Solar8000/PLETH_HR,Solar8000/ART_MBP,Solar8000/ETCO2,SNUADC/ART,Solar8000/ART_DBP,Solar8000/ART_SBP,SNUADC/ECG_V5,Solar8000/RR_CO2,Solar8000/HR
1660,NaN,NaN,100,4,101,78,36,NaN,60,129,NaN,15,100
1661,NaN,NaN,,,,,,NaN,,,NaN,,
1662,NaN,NaN,100,4,100,78,36,NaN,59,129,NaN,15,100
1663,NaN,NaN,,,,,,NaN,,,NaN,,
1664,NaN,NaN,100,4,100,78,36,NaN,59,130,NaN,15,100
1665,NaN,NaN,,,,,,NaN,,,NaN,,
1666,NaN,NaN,100,3,100,77,36,NaN,59,129,NaN,15,100
1667,NaN,NaN,,,,,,NaN,,,NaN,,
1668,NaN,NaN,100,3,101,77,36,NaN,58,129,NaN,15,100
1669,NaN,NaN,,,,,,NaN,,,NaN,,
1670,NaN,NaN,100,5,100,75,36,NaN,56,125,NaN,15,100
1671,NaN,NaN,,,,,,NaN,,,NaN,,
1672,NaN,NaN,100,5,100,74,36,NaN,56,122,NaN,15,100
1673,NaN,NaN,,,,,,NaN,,,NaN,,
1674,NaN,NaN,100,2,101,72,36,NaN,54,121,NaN,15,100
1675,NaN,NaN,,,,,,NaN,,,NaN,,
1676,NaN,NaN,100,2,102,74,36,NaN,56,122,NaN,15,100
1677,NaN,NaN,,,,,,NaN,,,NaN,,
1678,NaN,NaN,100,5,102,73,36,NaN,56,122,NaN,15,101
1679,NaN,NaN,,,,,,NaN,,,NaN,,
1680,NaN,NaN,100,5,102,74,36,NaN,57,124,NaN,15,102
1681,NaN,NaN,,,,,,NaN,,,NaN,,
1682,NaN,NaN,100,3,102,74,36,NaN,56,121,NaN,15,102
1683,NaN,NaN,,,,,,NaN,,,NaN,,
1684,NaN,NaN,100,3,101,74,36,NaN,57,123,NaN,15,103
1685,NaN,NaN,,,,,,NaN,,,NaN,,
1686,NaN,NaN,100,5,102,73,36,NaN,56,121,NaN,15,103
1687,NaN,NaN,,,,,,NaN,,,NaN,,
1688,NaN,NaN,100,5,102,74,36,NaN,57,122,NaN,15,102
1689,NaN,NaN,,,,,,NaN,,,NaN,,
1690,NaN,NaN,100,4,102,73,36,NaN,56,120,NaN,15,102
1691,NaN,NaN,,,,,,NaN,,,NaN,,
1692,NaN,NaN,100,4,102,74,36,NaN,57,122,NaN,15,101
1693,NaN,NaN,,,,,,NaN,,,NaN,,
1694,NaN,NaN,100,4,102,74,36,NaN,57,121,NaN,15,101
1695,NaN,NaN,,,,,,NaN,,,NaN,,
1696,NaN,NaN,100,5,102,75,36,NaN,58,123,NaN,15,101
1697,NaN,NaN,,,,,,NaN,,,NaN,,
1698,NaN,NaN,100,5,101,74,36,NaN,57,122,NaN,15,101
1699,NaN,NaN,,,,,,NaN,,,NaN,,
1700,NaN,NaN,100,4,102,75,36,NaN,57,124,NaN,15,101
1701,NaN,NaN,,,,,,NaN,,,NaN,,
1702,NaN,NaN,100,4,101,73,36,NaN,56,121,NaN,15,101
1703,NaN,NaN,,,,,,NaN,,,NaN,,
1704,NaN,NaN,100,3,102,73,36,NaN,56,121,NaN,15,101
1705,NaN,NaN,,,,,,NaN,,,NaN,,
1706,NaN,NaN,100,3,102,71,36,NaN,53,118,NaN,15,102
1707,NaN,NaN,,,,,,NaN,,,NaN,,
1708,NaN,NaN,100,4,102,72,36,NaN,55,120,NaN,15,102
1709,NaN,NaN,,,,,,NaN,,,NaN,,
1710,NaN,NaN,100,4,102,72,36,NaN,55,119,NaN,15,101
1711,NaN,NaN,,,,,,NaN,,,NaN,,
1712,NaN,NaN,100,4,101,74,36,NaN,57,123,NaN,15,101
1713,NaN,NaN,,,,,,NaN,,,NaN,,
1714,NaN,NaN,100,4,101,73,36,NaN,57,122,NaN,15,100
1715,NaN,NaN,,,,,,NaN,,,NaN,,
1716,NaN,NaN,100,4,100,74,36,NaN,57,124,NaN,15,100
1717,NaN,NaN,,,,,,NaN,,,NaN,,
1718,NaN,NaN,100,4,99,74,36,NaN,57,123,NaN,15,100
1719,NaN,NaN,,,,,,NaN,,,NaN,,
1720,NaN,NaN,100,3,99,74,36,NaN,56,123,NaN,15,99
1721,NaN,NaN,,,,,,NaN,,,NaN,,
1722,NaN,NaN,100,3,98,72,36,NaN,55,120,NaN,15,98
1723,NaN,NaN,,,,,,NaN,,,NaN,,
1724,NaN,NaN,100,5,98,73,36,NaN,56,122,NaN,15,98
1725,NaN,NaN,,,,,,NaN,,,NaN,,
1726,NaN,NaN,100,5,98,71,36,NaN,55,119,NaN,15,98
1727,NaN,NaN,,,,,,NaN,,,NaN,,
1728,NaN,NaN,100,5,97,72,36,NaN,55,119,NaN,15,97
1729,NaN,NaN,,,,,,NaN,,,NaN,,
1730,NaN,NaN,100,3,97,71,36,NaN,54,117,NaN,15,96
1731,NaN,NaN,,,,,,NaN,,,NaN,,
1732,NaN,NaN,100,3,97,72,36,NaN,56,119,NaN,15,96
1733,NaN,NaN,,,,,,NaN,,,NaN,,
1734,NaN,NaN,100,6,97,71,36,NaN,56,118,NaN,15,96
1735,NaN,NaN,,,,,,NaN,,,NaN,,
1736,NaN,NaN,100,6,98,72,36,NaN,56,119,NaN,15,97
1737,NaN,NaN,,,,,,NaN,,,NaN,,
1738,NaN,NaN,100,6,97,71,36,NaN,55,116,NaN,15,97
1739,NaN,NaN,,,,,,NaN,,,NaN,,
1740,NaN,NaN,100,6,98,72,36,NaN,55,119,NaN,15,97
1741,NaN,NaN,,,,,,NaN,,,NaN,,
1742,NaN,NaN,100,8,98,71,36,NaN,55,116,NaN,15,97
1743,NaN,NaN,,,,,,NaN,,,NaN,,
1744,NaN,NaN,100,8,98,72,36,NaN,56,118,NaN,15,97
1745,NaN,NaN,,,,,,NaN,,,NaN,,
1746,NaN,NaN,100,7,97,71,36,NaN,55,117,NaN,15,97
1747,NaN,NaN,,,,,,NaN,,,NaN,,
1748,NaN,NaN,100,7,98,72,36,NaN,56,119,NaN,15,97
1749,NaN,NaN,,,,,,NaN,,,NaN,,
1750,NaN,NaN,100,4,97,71,36,NaN,55,117,NaN,15,96
1751,NaN,NaN,,,,,,NaN,,,NaN,,
1752,NaN,NaN,100,4,97,72,36,NaN,55,118,NaN,15,96
1753,NaN,NaN,,,,,,NaN,,,NaN,,
1754,NaN,NaN,100,7,97,71,36,NaN,55,116,NaN,15,96
1755,NaN,NaN,,,,,,NaN,,,NaN,,
1756,NaN,NaN,100,7,97,72,36,NaN,56,118,NaN,15,96
1757,NaN,NaN,,,,,,NaN,,,NaN,,
1758,NaN,NaN,100,7,97,71,36,NaN,55,115,NaN,15,96
1759,NaN,NaN,,,,,,NaN,,,NaN,,
1760,NaN,NaN,100,6,97,71,36,NaN,54,117,NaN,15,97
1761,NaN,NaN,,,,,,NaN,,,NaN,,
1762,NaN,NaN,100,6,97,70,36,NaN,54,114,NaN,15,97
1763,NaN,NaN,,,,,,NaN,,,NaN,,
1764,NaN,NaN,100,5,97,70,36,NaN,54,117,NaN,15,97
1765,NaN,NaN,,,,,,NaN,,,NaN,,
1766,NaN,NaN,100,5,96,69,36,NaN,53,114,NaN,15,96
1767,NaN,NaN,,,,,,NaN,,,NaN,,
1768,NaN,NaN,100,4,96,70,36,NaN,54,118,NaN,15,95
1769,NaN,NaN,,,,,,NaN,,,NaN,,
1770,NaN,NaN,100,4,95,70,36,NaN,54,115,NaN,15,95
1771,NaN,NaN,,,,,,NaN,,,NaN,,
1772,NaN,NaN,100,7,95,70,36,NaN,54,117,NaN,15,94
1773,NaN,NaN,,,,,,NaN,,,NaN,,
1774,NaN,NaN,100,7,95,70,36,NaN,54,116,NaN,15,94
1775,NaN,NaN,,,,,,NaN,,,NaN,,
1776,NaN,NaN,100,13,95,70,36,NaN,54,118,NaN,15,94
1777,NaN,NaN,,,,,,NaN,,,NaN,,
1778,NaN,NaN,100,13,95,70,35,NaN,54,116,NaN,15,94
1779,NaN,NaN,,,,,,NaN,,,NaN,,
1780,NaN,NaN,100,24,95,71,35,NaN,55,119,NaN,15,94
1781,NaN,NaN,,,,,,NaN,,,NaN,,
1782,NaN,NaN,100,24,94,70,35,NaN,54,117,NaN,15,94
1783,NaN,NaN,,,,,,NaN,,,NaN,,
1784,NaN,NaN,100,55,94,71,35,NaN,54,119,NaN,15,94
1785,NaN,NaN,,,,,,NaN,,,NaN,,
1786,NaN,NaN,100,55,94,70,35,NaN,54,117,NaN,15,93
1787,NaN,NaN,,,,,,NaN,,,NaN,,
1788,NaN,NaN,100,83,93,70,35,NaN,53,118,NaN,15,93
1789,NaN,NaN,,,,,,NaN,,,NaN,,
1790,NaN,NaN,100,83,93,69,35,NaN,53,116,NaN,15,92
1791,NaN,NaN,,,,,,NaN,,,NaN,,
1792,NaN,NaN,100,83,93,69,35,NaN,53,117,NaN,15,92
1793,NaN,NaN,,,,,,NaN,,,NaN,,
1794,NaN,NaN,100,78,92,68,35,NaN,52,115,NaN,15,92
1795,NaN,NaN,,,,,,NaN,,,NaN,,
1796,NaN,NaN,100,78,92,69,35,NaN,52,116,NaN,15,92
1797,NaN,NaN,,,,,,NaN,,,NaN,,
1798,NaN,NaN,100,23,92,68,35,NaN,52,113,NaN,15,92
1799,NaN,NaN,,,,,,NaN,,,NaN,,
1800,NaN,NaN,100,23,92,69,35,NaN,53,116,NaN,15,92
1801,NaN,NaN,,,,,,NaN,,,NaN,,
1802,NaN,NaN,100,56,92,68,35,NaN,52,114,NaN,15,91
1803,NaN,NaN,,,,,,NaN,,,NaN,,
1804,NaN,NaN,100,56,91,69,35,NaN,53,116,NaN,15,91
1805,NaN,NaN,,,,,,NaN,,,NaN,,
1806,NaN,NaN,100,28,91,69,35,NaN,53,114,NaN,15,91
1807,NaN,NaN,,,,,,NaN,,,NaN,,
1808,NaN,NaN,100,28,92,70,35,NaN,54,117,NaN,15,91
1809,NaN,NaN,,,,,,NaN,,,NaN,,
1810,NaN,NaN,100,163,92,69,35,NaN,54,114,NaN,15,92
1811,NaN,NaN,,,,,,NaN,,,NaN,,
1812,NaN,NaN,100,163,93,71,35,NaN,55,118,NaN,15,92
1813,NaN,NaN,,,,,,NaN,,,NaN,,
1814,NaN,NaN,100,83,93,70,35,NaN,54,116,NaN,15,92
1815,NaN,NaN,,,,,,NaN,,,NaN,,
1816,NaN,NaN,100,83,93,71,35,NaN,54,117,NaN,15,92
1817,NaN,NaN,,,,,,NaN,,,NaN,,
1818,NaN,NaN,100,68,93,70,35,NaN,54,115,NaN,15,92
1819,NaN,NaN,,,,,,NaN,,,NaN,,
1820,NaN,NaN,100,68,93,70,35,NaN,54,116,NaN,15,93
1821,NaN,NaN,,,,,,NaN,,,NaN,,
1822,NaN,NaN,100,68,93,69,35,NaN,53,113,NaN,15,92
1823,NaN,NaN,,,,,,NaN,,,NaN,,
1824,NaN,NaN,100,37,93,70,35,NaN,54,114,NaN,15,92
1825,NaN,NaN,,,,,,NaN,,,NaN,,
1826,NaN,NaN,100,37,93,68,35,NaN,52,112,NaN,15,92
1827,NaN,NaN,,,,,,NaN,,,NaN,,
1828,NaN,NaN,100,0,92,70,35,NaN,53,115,NaN,15,92
1829,NaN,NaN,,,,,,NaN,,,NaN,,
1830,NaN,NaN,100,0,93,69,35,NaN,53,113,NaN,15,92
1831,NaN,NaN,,,,,,NaN,,,NaN,,
1832,NaN,NaN,100,1,94,72,35,NaN,57,117,NaN,15,92
1833,NaN,NaN,,,,,,NaN,,,NaN,,
1834,NaN,NaN,100,1,95,74,35,NaN,58,118,NaN,15,94
1835,NaN,NaN,,,,,,NaN,,,NaN,,
1836,NaN,NaN,100,0,96,76,35,NaN,60,121,NaN,15,96
1837,NaN,NaN,,,,,,NaN,,,NaN,,
1838,NaN,NaN,100,0,98,76,35,NaN,60,121,NaN,15,98
1839,NaN,NaN,,,,,,NaN,,,NaN,,
1840,NaN,NaN,100,0,101,77,35,NaN,59,122,NaN,15,100
1841,NaN,NaN,,,,,,NaN,,,NaN,,
1842,NaN,NaN,100,0,103,75,35,NaN,56,118,NaN,15,103
1843,NaN,NaN,,,,,,NaN,,,NaN,,
1844,NaN,NaN,100,0,106,74,35,NaN,46,123,NaN,15,105
1845,NaN,NaN,,,,,,NaN,,,NaN,,
1846,NaN,NaN,100,0,107,75,34,NaN,58,122,NaN,15,107
1847,NaN,NaN,,,,,,NaN,,,NaN,,
1848,NaN,NaN,100,5,109,77,34,NaN,59,121,NaN,15,109
1849,NaN,NaN,,,,,,NaN,,,NaN,,
1850,NaN,NaN,100,5,110,78,34,NaN,60,122,NaN,15,109
1851,NaN,NaN,,,,,,NaN,,,NaN,,
1852,NaN,NaN,100,9,111,80,34,NaN,62,123,NaN,15,110
1853,NaN,NaN,,,,,,NaN,,,NaN,,
1854,NaN,NaN,100,9,111,79,35,NaN,61,121,NaN,15,111
1855,NaN,NaN,,,,,,NaN,,,NaN,,
1856,NaN,NaN,100,9,112,80,35,NaN,62,123,NaN,15,111
1857,NaN,NaN,,,,,,NaN,,,NaN,,
1858,NaN,NaN,100,10,112,79,35,NaN,60,121,NaN,15,111
1859,NaN,NaN,,,,,,NaN,,,NaN,,
1860,NaN,NaN,100,10,112,80,35,NaN,62,123,NaN,15,111
1861,NaN,NaN,,,,,,NaN,,,NaN,,
1862,NaN,NaN,100,10,111,81,35,NaN,62,124,NaN,15,110
1863,NaN,NaN,,,,,,NaN,,,NaN,,
1864,NaN,NaN,100,10,111,82,35,NaN,65,126,NaN,15,110
1865,NaN,NaN,,,,,,NaN,,,NaN,,
1866,NaN,NaN,100,10,111,82,35,NaN,63,125,NaN,15,110
1867,NaN,NaN,,,,,,NaN,,,NaN,,
1868,NaN,NaN,100,10,111,84,35,NaN,66,127,NaN,15,110
1869,NaN,NaN,,,,,,NaN,,,NaN,,
1870,NaN,NaN,100,10,110,83,35,NaN,65,127,NaN,15,110
1871,NaN,NaN,,,,,,NaN,,,NaN,,
1872,NaN,NaN,100,10,110,87,35,NaN,70,132,NaN,15,109
1873,NaN,NaN,,,,,,NaN,,,NaN,,
1874,NaN,NaN,100,10,109,92,35,NaN,76,141,NaN,15,109
1875,NaN,NaN,,,,,,NaN,,,NaN,,
1876,NaN,NaN,100,10,109,96,35,NaN,78,146,NaN,15,109
1877,NaN,NaN,,,,,,NaN,,,NaN,,
1878,NaN,NaN,100,10,110,97,35,NaN,77,147,NaN,15,109
1879,NaN,NaN,,,,,,NaN,,,NaN,,
1880,NaN,NaN,100,10,110,95,35,NaN,75,144,NaN,15,109
1881,NaN,NaN,,,,,,NaN,,,NaN,,
1882,NaN,NaN,100,10,111,93,35,NaN,72,141,NaN,15,110
1883,NaN,NaN,,,,,,NaN,,,NaN,,
1884,NaN,NaN,100,10,112,92,35,NaN,72,141,NaN,15,111
1885,NaN,NaN,,,,,,NaN,,,NaN,,
1886,NaN,NaN,100,10,112,95,35,NaN,77,147,NaN,15,111
1887,NaN,NaN,,,,,,NaN,,,NaN,,
1888,NaN,NaN,100,10,112,99,35,NaN,80,152,NaN,15,112
1889,NaN,NaN,,,,,,NaN,,,NaN,,
1890,NaN,NaN,100,10,113,101,35,NaN,81,155,NaN,15,112
1891,NaN,NaN,,,,,,NaN,,,NaN,,
1892,NaN,NaN,100,10,113,103,35,NaN,82,158,NaN,15,113
1893,NaN,NaN,,,,,,NaN,,,NaN,,
1894,NaN,NaN,100,10,114,103,35,NaN,81,158,NaN,15,113
1895,NaN,NaN,,,,,,NaN,,,NaN,,
1896,NaN,NaN,100,10,114,101,35,NaN,77,153,NaN,15,114
1897,NaN,NaN,,,,,,NaN,,,NaN,,
1898,NaN,NaN,100,10,114,98,35,NaN,76,150,NaN,15,114
1899,NaN,NaN,,,,,,NaN,,,NaN,,
1900,NaN,NaN,100,11,115,97,35,NaN,76,149,NaN,15,115
1901,NaN,NaN,,,,,,NaN,,,NaN,,
1902,NaN,NaN,100,11,115,97,35,NaN,76,149,NaN,15,115
1903,NaN,NaN,,,,,,NaN,,,NaN,,
1904,NaN,NaN,100,11,115,97,35,NaN,76,149,NaN,15,115
1905,NaN,NaN,,,,,,NaN,,,NaN,,
1906,NaN,NaN,100,11,116,96,35,NaN,75,147,NaN,15,115
1907,NaN,NaN,,,,,,NaN,,,NaN,,
1908,NaN,NaN,100,11,116,95,35,NaN,74,146,NaN,15,115
1909,NaN,NaN,,,,,,NaN,,,NaN,,
1910,NaN,NaN,100,11,116,95,35,NaN,75,146,NaN,13,115
1911,NaN,NaN,,,,,,NaN,,,NaN,,
1912,NaN,NaN,100,11,116,97,35,NaN,77,149,NaN,13,115
1913,NaN,NaN,,,,,,NaN,,,NaN,,
1914,NaN,NaN,100,11,115,99,35,NaN,79,153,NaN,13,115
1915,NaN,NaN,,,,,,NaN,,,NaN,,
1916,NaN,NaN,100,10,115,100,35,NaN,78,153,NaN,13,114
1917,NaN,NaN,,,,,,NaN,,,NaN,,
1918,NaN,NaN,100,10,114,97,35,NaN,75,149,NaN,10,114
1919,NaN,NaN,,,,,,NaN,,,NaN,,
1920,NaN,NaN,100,10,114,97,35,NaN,75,151,NaN,10,114
1921,NaN,NaN,,,,,,NaN,,,NaN,,
1922,NaN,NaN,100,9,113,98,35,NaN,76,154,NaN,10,113
1923,NaN,NaN,,,,,,NaN,,,NaN,,
1924,NaN,NaN,100,9,113,99,35,NaN,77,155,NaN,10,112
1925,NaN,NaN,,,,,,NaN,,,NaN,,
1926,NaN,NaN,100,9,112,100,35,NaN,78,156,NaN,10,112
1927,NaN,NaN,,,,,,NaN,,,NaN,,
1928,NaN,NaN,100,9,112,101,35,NaN,79,156,NaN,10,111
1929,NaN,NaN,,,,,,NaN,,,NaN,,
1930,NaN,NaN,100,10,112,102,35,NaN,80,157,NaN,10,111
1931,NaN,NaN,,,,,,NaN,,,NaN,,
1932,NaN,NaN,100,10,112,104,35,NaN,82,161,NaN,10,111
1933,NaN,NaN,,,,,,NaN,,,NaN,,
1934,NaN,NaN,100,11,111,103,35,NaN,80,159,NaN,12,111
1935,NaN,NaN,,,,,,NaN,,,NaN,,
1936,NaN,NaN,100,11,112,102,35,NaN,78,156,NaN,12,111
1937,NaN,NaN,,,,,,NaN,,,NaN,,
1938,NaN,NaN,100,11,112,100,35,NaN,77,154,NaN,12,111
1939,NaN,NaN,,,,,,NaN,,,NaN,,
1940,NaN,NaN,100,11,112,101,35,NaN,79,157,NaN,12,111
1941,NaN,NaN,,,,,,NaN,,,NaN,,
1942,NaN,NaN,100,11,112,101,36,NaN,79,156,NaN,12,111
1943,NaN,NaN,,,,,,NaN,,,NaN,,
1944,NaN,NaN,100,11,112,101,36,NaN,78,157,NaN,12,111
1945,NaN,NaN,,,,,,NaN,,,NaN,,
1946,NaN,NaN,100,11,111,99,36,NaN,76,153,NaN,12,111
1947,NaN,NaN,,,,,,NaN,,,NaN,,
1948,NaN,NaN,100,11,111,97,35,NaN,75,152,NaN,11,111
1949,NaN,NaN,,,,,,NaN,,,NaN,,
1950,NaN,NaN,100,11,111,94,35,NaN,58,132,NaN,11,110
1951,NaN,NaN,,,,,,NaN,,,NaN,,
1952,NaN,NaN,100,11,111,95,35,NaN,71,148,NaN,11,110
1953,NaN,NaN,,,,,,NaN,,,NaN,,
1954,NaN,NaN,100,11,111,95,35,NaN,75,148,NaN,11,110
1955,NaN,NaN,,,,,,NaN,,,NaN,,
1956,NaN,NaN,100,11,111,97,35,NaN,76,150,NaN,10,110
1957,NaN,NaN,,,,,,NaN,,,NaN,,
1958,NaN,NaN,100,11,110,98,35,NaN,77,150,NaN,10,109
1959,NaN,NaN,,,,,,NaN,,,NaN,,
1960,NaN,NaN,100,11,110,100,35,NaN,78,153,NaN,10,109
1961,NaN,NaN,,,,,,NaN,,,NaN,,
1962,NaN,NaN,100,11,110,99,35,NaN,77,150,NaN,10,109
1963,NaN,NaN,,,,,,NaN,,,NaN,,
1964,NaN,NaN,100,11,110,98,35,NaN,76,150,NaN,12,109
1965,NaN,NaN,,,,,,NaN,,,NaN,,
1966,NaN,NaN,100,11,110,96,35,NaN,75,147,NaN,12,109
1967,NaN,NaN,,,,,,NaN,,,NaN,,
1968,NaN,NaN,100,11,110,96,35,NaN,75,147,NaN,12,109
1969,NaN,NaN,,,,,,NaN,,,NaN,,
1970,NaN,NaN,100,11,110,96,35,NaN,75,147,NaN,14,109
1971,NaN,NaN,,,,,,NaN,,,NaN,,
1972,NaN,NaN,100,11,110,96,35,NaN,75,147,NaN,14,110
1973,NaN,NaN,,,,,,NaN,,,NaN,,
1974,NaN,NaN,100,11,110,95,35,NaN,75,145,NaN,14,110
1975,NaN,NaN,,,,,,NaN,,,NaN,,
1976,NaN,NaN,100,11,110,95,35,NaN,75,146,NaN,14,110
1977,NaN,NaN,,,,,,NaN,,,NaN,,
1978,NaN,NaN,100,11,110,95,35,NaN,75,145,NaN,14,109
1979,NaN,NaN,,,,,,NaN,,,NaN,,
1980,NaN,NaN,100,11,109,96,35,NaN,75,147,NaN,14,109
1981,NaN,NaN,,,,,,NaN,,,NaN,,
1982,NaN,NaN,100,11,109,94,35,NaN,74,144,NaN,14,108
1983,NaN,NaN,,,,,,NaN,,,NaN,,
1984,NaN,NaN,100,11,109,95,35,NaN,74,145,NaN,14,108
1985,NaN,NaN,,,,,,NaN,,,NaN,,
1986,NaN,NaN,100,11,108,94,35,NaN,73,143,NaN,15,108
1987,NaN,NaN,,,,,,NaN,,,NaN,,
1988,NaN,NaN,100,11,108,94,35,NaN,73,144,NaN,15,108
1989,NaN,NaN,,,,,,NaN,,,NaN,,
1990,NaN,NaN,100,11,108,93,35,NaN,73,141,NaN,15,107
1991,NaN,NaN,,,,,,NaN,,,NaN,,
1992,NaN,NaN,100,11,108,94,35,NaN,74,144,NaN,15,107
1993,NaN,NaN,,,,,,NaN,,,NaN,,
1994,NaN,NaN,100,10,108,93,35,NaN,74,143,NaN,15,107
1995,NaN,NaN,,,,,,NaN,,,NaN,,
1996,NaN,NaN,100,10,108,94,35,NaN,73,144,NaN,15,107
1997,NaN,NaN,,,,,,NaN,,,NaN,,
1998,NaN,NaN,100,11,108,93,35,NaN,73,142,NaN,15,107
1999,NaN,NaN,,,,,,NaN,,,NaN,,
2000,NaN,NaN,100,11,108,93,35,NaN,73,143,NaN,15,107
2001,NaN,NaN,,,,,,NaN,,,NaN,,
2002,NaN,NaN,100,11,108,91,35,NaN,71,139,NaN,15,107
2003,NaN,NaN,,,,,,NaN,,,NaN,,
2004,NaN,NaN,100,11,108,91,35,NaN,70,139,NaN,15,107
2005,NaN,NaN,,,,,,NaN,,,NaN,,
2006,NaN,NaN,100,10,107,89,35,NaN,70,136,NaN,15,107
2007,NaN,NaN,,,,,,NaN,,,NaN,,
2008,NaN,NaN,100,10,107,90,35,NaN,70,138,NaN,15,107
2009,NaN,NaN,,,,,,NaN,,,NaN,,
2010,NaN,NaN,100,10,107,89,35,NaN,70,135,NaN,15,106
2011,NaN,NaN,,,,,,NaN,,,NaN,,
2012,NaN,NaN,100,10,106,89,35,NaN,70,137,NaN,15,106
2013,NaN,NaN,,,,,,NaN,,,NaN,,
2014,NaN,NaN,100,10,106,88,35,NaN,69,135,NaN,15,105
2015,NaN,NaN,,,,,,NaN,,,NaN,,
2016,NaN,NaN,100,10,105,89,35,NaN,69,136,NaN,15,104
2017,NaN,NaN,,,,,,NaN,,,NaN,,
2018,NaN,NaN,100,10,105,88,35,NaN,69,134,NaN,15,104
2019,NaN,NaN,,,,,,NaN,,,NaN,,
2020,NaN,NaN,100,10,105,88,35,NaN,69,136,NaN,15,104
2021,NaN,NaN,,,,,,NaN,,,NaN,,
2022,NaN,NaN,100,10,105,88,35,NaN,69,134,NaN,15,104
2023,NaN,NaN,,,,,,NaN,,,NaN,,
2024,NaN,NaN,100,10,105,89,35,NaN,70,136,NaN,15,105
2025,NaN,NaN,,,,,,NaN,,,NaN,,
2026,NaN,NaN,100,10,105,88,35,NaN,70,134,NaN,15,105
2027,NaN,NaN,,,,,,NaN,,,NaN,,
2028,NaN,NaN,100,10,106,89,35,NaN,70,136,NaN,15,106
2029,NaN,NaN,,,,,,NaN,,,NaN,,
2030,NaN,NaN,100,10,106,88,35,NaN,69,134,NaN,15,106
2031,NaN,NaN,,,,,,NaN,,,NaN,,
2032,NaN,NaN,100,10,107,89,35,NaN,69,136,NaN,15,106
2033,NaN,NaN,,,,,,NaN,,,NaN,,
2034,NaN,NaN,100,10,106,88,35,NaN,69,134,NaN,15,106
2035,NaN,NaN,,,,,,NaN,,,NaN,,
2036,NaN,NaN,100,11,106,89,35,NaN,70,136,NaN,15,106
2037,NaN,NaN,,,,,,NaN,,,NaN,,
2038,NaN,NaN,100,11,106,88,35,NaN,69,135,NaN,15,105
2039,NaN,NaN,,,,,,NaN,,,NaN,,
2040,NaN,NaN,100,10,106,89,35,NaN,70,137,NaN,15,105
2041,NaN,NaN,,,,,,NaN,,,NaN,,
2042,NaN,NaN,100,10,105,88,35,NaN,69,134,NaN,15,105
2043,NaN,NaN,,,,,,NaN,,,NaN,,
2044,NaN,NaN,100,10,105,88,35,NaN,68,135,NaN,15,105
2045,NaN,NaN,,,,,,NaN,,,NaN,,
2046,NaN,NaN,100,10,105,86,35,NaN,67,133,NaN,15,104
2047,NaN,NaN,,,,,,NaN,,,NaN,,
2048,NaN,NaN,100,10,104,86,35,NaN,67,134,NaN,15,104
2049,NaN,NaN,,,,,,NaN,,,NaN,,
2050,NaN,NaN,100,10,104,85,35,NaN,67,131,NaN,15,103
2051,NaN,NaN,,,,,,NaN,,,NaN,,
2052,NaN,NaN,100,10,104,86,35,NaN,67,132,NaN,15,103
2053,NaN,NaN,,,,,,NaN,,,NaN,,
2054,NaN,NaN,100,10,103,85,35,NaN,67,130,NaN,15,103
2055,NaN,NaN,,,,,,NaN,,,NaN,,
2056,NaN,NaN,100,10,103,86,35,NaN,68,134,NaN,15,102
2057,NaN,NaN,,,,,,NaN,,,NaN,,
2058,NaN,NaN,100,10,103,85,35,NaN,67,131,NaN,15,102
2059,NaN,NaN,,,,,,NaN,,,NaN,,
2060,NaN,NaN,100,10,103,86,35,NaN,67,133,NaN,15,102
2061,NaN,NaN,,,,,,NaN,,,NaN,,
2062,NaN,NaN,100,10,102,85,35,NaN,67,130,NaN,15,101
2063,NaN,NaN,,,,,,NaN,,,NaN,,
2064,NaN,NaN,100,10,102,86,35,NaN,68,132,NaN,15,101
2065,NaN,NaN,,,,,,NaN,,,NaN,,
2066,NaN,NaN,100,11,102,85,35,NaN,67,131,NaN,15,101
2067,NaN,NaN,,,,,,NaN,,,NaN,,
2068,NaN,NaN,100,11,102,86,35,NaN,67,131,NaN,15,101
2069,NaN,NaN,,,,,,NaN,,,NaN,,
2070,NaN,NaN,100,11,102,83,35,NaN,65,127,NaN,15,101
2071,NaN,NaN,,,,,,NaN,,,NaN,,
2072,NaN,NaN,100,11,102,82,35,NaN,64,124,NaN,15,101
2073,NaN,NaN,,,,,,NaN,,,NaN,,
2074,NaN,NaN,100,10,102,80,35,NaN,62,120,NaN,15,101
2075,NaN,NaN,,,,,,NaN,,,NaN,,
2076,NaN,NaN,100,10,102,81,35,NaN,64,125,NaN,15,101
2077,NaN,NaN,,,,,,NaN,,,NaN,,
2078,NaN,NaN,100,10,102,81,35,NaN,65,124,NaN,15,102
2079,NaN,NaN,,,,,,NaN,,,NaN,,
2080,NaN,NaN,100,10,103,81,34,NaN,65,124,NaN,15,102
2081,NaN,NaN,,,,,,NaN,,,NaN,,
2082,NaN,NaN,100,10,104,82,34,NaN,67,126,NaN,15,103
2083,NaN,NaN,,,,,,NaN,,,NaN,,
2084,NaN,NaN,100,10,105,86,34,NaN,69,133,NaN,15,104
