time,Solar8000/ART_MBP,Solar8000/ETCO2,SNUADC/ECG_II,SNUADC/ECG_V5,Solar8000/ART_DBP,SNUADC/CVP,Solar8000/CVP,Solar8000/ART_SBP,Solar8000/RR_CO2,Solar8000/PLETH_HR,Solar8000/HR,SNUADC/ART,Solar8000/PLETH_SPO2
15432,71,34,NaN,NaN,54,NaN,5,104,15,51,51,NaN,100
15433,,,NaN,NaN,,NaN,,,,,,NaN,
15434,71,34,NaN,NaN,54,NaN,5,104,15,51,51,NaN,98
15435,,,NaN,NaN,,NaN,,,,,,NaN,
15436,72,34,NaN,NaN,55,NaN,5,105,15,51,51,NaN,100
15437,,,NaN,NaN,,NaN,,,,,,NaN,
15438,72,34,NaN,NaN,55,NaN,5,104,15,52,51,NaN,100
15439,,,NaN,NaN,,NaN,,,,,,NaN,
15440,72,33,NaN,NaN,55,NaN,6,105,15,52,51,NaN,100
15441,,,NaN,NaN,,NaN,,,,,,NaN,
15442,71,33,NaN,NaN,54,NaN,6,102,15,52,51,NaN,100
15443,,,NaN,NaN,,NaN,,,,,,NaN,
15444,71,33,NaN,NaN,54,NaN,5,103,15,52,51,NaN,100
15445,,,NaN,NaN,,NaN,,,,,,NaN,
15446,71,33,NaN,NaN,54,NaN,5,103,15,52,51,NaN,100
15447,,,NaN,NaN,,NaN,,,,,,NaN,
15448,72,33,NaN,NaN,55,NaN,5,105,15,52,51,NaN,100
15449,,,NaN,NaN,,NaN,,,,,,NaN,
15450,72,33,NaN,NaN,56,NaN,5,104,15,52,51,NaN,100
15451,,,NaN,NaN,,NaN,,,,,,NaN,
15452,73,32,NaN,NaN,56,NaN,6,107,15,52,52,NaN,100
15453,,,NaN,NaN,,NaN,,,,,,NaN,
15454,73,32,NaN,NaN,56,NaN,6,106,15,52,52,NaN,100
15455,,,NaN,NaN,,NaN,,,,,,NaN,
15456,74,32,NaN,NaN,56,NaN,5,108,15,53,52,NaN,100
15457,,,NaN,NaN,,NaN,,,,,,NaN,
15458,74,33,NaN,NaN,56,NaN,5,106,15,53,52,NaN,100
15459,,,NaN,NaN,,NaN,,,,,,NaN,
15460,74,33,NaN,NaN,56,NaN,5,107,15,53,52,NaN,100
15461,,,NaN,NaN,,NaN,,,,,,NaN,
15462,73,33,NaN,NaN,56,NaN,5,106,15,53,52,NaN,100
15463,,,NaN,NaN,,NaN,,,,,,NaN,
15464,74,33,NaN,NaN,56,NaN,5,107,15,52,52,NaN,100
15465,,,NaN,NaN,,NaN,,,,,,NaN,
15466,73,33,NaN,NaN,56,NaN,5,105,15,52,52,NaN,100
15467,,,NaN,NaN,,NaN,,,,,,NaN,
15468,74,33,NaN,NaN,57,NaN,5,107,15,52,52,NaN,100
15469,,,NaN,NaN,,NaN,,,,,,NaN,
15470,74,33,NaN,NaN,57,NaN,5,107,15,52,52,NaN,100
15471,,,NaN,NaN,,NaN,,,,,,NaN,
15472,75,33,NaN,NaN,57,NaN,5,109,15,52,52,NaN,100
15473,,,NaN,NaN,,NaN,,,,,,NaN,
15474,75,33,NaN,NaN,57,NaN,5,108,15,53,52,NaN,100
15475,,,NaN,NaN,,NaN,,,,,,NaN,
15476,75,33,NaN,NaN,56,NaN,5,109,15,53,52,NaN,100
15477,,,NaN,NaN,,NaN,,,,,,NaN,
15478,74,33,NaN,NaN,56,NaN,5,107,15,53,52,NaN,100
15479,,,NaN,NaN,,NaN,,,,,,NaN,
15480,74,33,NaN,NaN,55,NaN,5,107,15,53,52,NaN,100
15481,,,NaN,NaN,,NaN,,,,,,NaN,
15482,73,33,NaN,NaN,54,NaN,5,103,15,53,52,NaN,100
15483,,,NaN,NaN,,NaN,,,,,,NaN,
15484,73,33,NaN,NaN,55,NaN,5,106,15,53,52,NaN,100
15485,,,NaN,NaN,,NaN,,,,,,NaN,
15486,73,33,NaN,NaN,55,NaN,6,105,15,53,52,NaN,100
15487,,,NaN,NaN,,NaN,,,,,,NaN,
15488,74,33,NaN,NaN,56,NaN,6,108,15,53,52,NaN,100
15489,,,NaN,NaN,,NaN,,,,,,NaN,
15490,74,34,NaN,NaN,56,NaN,6,107,15,53,52,NaN,100
15491,,,NaN,NaN,,NaN,,,,,,NaN,
15492,74,34,NaN,NaN,55,NaN,6,107,15,53,52,NaN,100
15493,,,NaN,NaN,,NaN,,,,,,NaN,
15494,73,34,NaN,NaN,54,NaN,5,105,15,53,52,NaN,100
15495,,,NaN,NaN,,NaN,,,,,,NaN,
15496,73,34,NaN,NaN,54,NaN,5,105,15,53,52,NaN,100
15497,,,NaN,NaN,,NaN,,,,,,NaN,
15498,72,34,NaN,NaN,54,NaN,5,103,15,53,52,NaN,100
15499,,,NaN,NaN,,NaN,,,,,,NaN,
15500,72,34,NaN,NaN,54,NaN,6,105,15,53,52,NaN,100
15501,,,NaN,NaN,,NaN,,,,,,NaN,
15502,72,34,NaN,NaN,55,NaN,6,105,15,52,52,NaN,100
15503,,,NaN,NaN,,NaN,,,,,,NaN,
15504,73,33,NaN,NaN,55,NaN,5,107,15,52,52,NaN,100
15505,,,NaN,NaN,,NaN,,,,,,NaN,
15506,72,33,NaN,NaN,54,NaN,5,104,15,52,52,NaN,100
15507,,,NaN,NaN,,NaN,,,,,,NaN,
15508,73,33,NaN,NaN,54,NaN,5,106,15,52,52,NaN,100
15509,,,NaN,NaN,,NaN,,,,,,NaN,
15510,73,33,NaN,NaN,55,NaN,5,105,15,52,52,NaN,100
15511,,,NaN,NaN,,NaN,,,,,,NaN,
15512,74,33,NaN,NaN,55,NaN,5,108,15,52,52,NaN,100
15513,,,NaN,NaN,,NaN,,,,,,NaN,
15514,74,33,NaN,NaN,56,NaN,5,108,15,52,52,NaN,100
15515,,,NaN,NaN,,NaN,,,,,,NaN,
15516,75,33,NaN,NaN,56,NaN,6,110,15,52,52,NaN,100
15517,,,NaN,NaN,,NaN,,,,,,NaN,
15518,75,33,NaN,NaN,56,NaN,6,109,15,52,52,NaN,100
15519,,,NaN,NaN,,NaN,,,,,,NaN,
15520,75,33,NaN,NaN,55,NaN,5,108,15,52,52,NaN,100
15521,,,NaN,NaN,,NaN,,,,,,NaN,
15522,73,34,NaN,NaN,54,NaN,5,105,15,52,51,NaN,100
15523,,,NaN,NaN,,NaN,,,,,,NaN,
15524,73,34,NaN,NaN,54,NaN,5,106,15,51,51,NaN,100
15525,,,NaN,NaN,,NaN,,,,,,NaN,
15526,73,34,NaN,NaN,55,NaN,5,105,15,51,50,NaN,100
15527,,,NaN,NaN,,NaN,,,,,,NaN,
15528,74,34,NaN,NaN,55,NaN,5,108,15,51,50,NaN,100
15529,,,NaN,NaN,,NaN,,,,,,NaN,
15530,74,34,NaN,NaN,55,NaN,5,107,15,51,50,NaN,100
15531,,,NaN,NaN,,NaN,,,,,,NaN,
15532,74,34,NaN,NaN,55,NaN,5,108,15,51,50,NaN,100
15533,,,NaN,NaN,,NaN,,,,,,NaN,
15534,73,33,NaN,NaN,54,NaN,5,104,15,51,50,NaN,100
15535,,,NaN,NaN,,NaN,,,,,,NaN,
15536,73,33,NaN,NaN,54,NaN,5,105,15,51,50,NaN,100
15537,,,NaN,NaN,,NaN,,,,,,NaN,
15538,73,33,NaN,NaN,54,NaN,5,105,15,51,50,NaN,99
15539,,,NaN,NaN,,NaN,,,,,,NaN,
15540,74,34,NaN,NaN,55,NaN,5,107,15,51,50,NaN,100
15541,,,NaN,NaN,,NaN,,,,,,NaN,
15542,74,34,NaN,NaN,56,NaN,6,107,15,51,50,NaN,100
15543,,,NaN,NaN,,NaN,,,,,,NaN,
15544,74,34,NaN,NaN,56,NaN,6,108,15,51,51,NaN,100
15545,,,NaN,NaN,,NaN,,,,,,NaN,
15546,74,34,NaN,NaN,56,NaN,6,107,15,52,51,NaN,100
15547,,,NaN,NaN,,NaN,,,,,,NaN,
15548,74,33,NaN,NaN,55,NaN,6,107,15,52,51,NaN,100
15549,,,NaN,NaN,,NaN,,,,,,NaN,
15550,73,33,NaN,NaN,54,NaN,6,105,15,52,51,NaN,100
15551,,,NaN,NaN,,NaN,,,,,,NaN,
15552,73,33,NaN,NaN,54,NaN,6,105,15,52,51,NaN,100
15553,,,NaN,NaN,,NaN,,,,,,NaN,
15554,71,34,NaN,NaN,52,NaN,6,102,15,52,58,NaN,100
15555,,,NaN,NaN,,NaN,,,,,,NaN,
15556,70,34,NaN,NaN,52,NaN,6,102,15,51,68,NaN,100
15557,,,NaN,NaN,,NaN,,,,,,NaN,
15558,70,34,NaN,NaN,52,NaN,6,101,15,51,67,NaN,100
15559,,,NaN,NaN,,NaN,,,,,,NaN,
15560,71,33,NaN,NaN,54,NaN,6,104,15,51,62,NaN,100
15561,,,NaN,NaN,,NaN,,,,,,NaN,
15562,72,33,NaN,NaN,56,NaN,6,105,15,52,58,NaN,100
15563,,,NaN,NaN,,NaN,,,,,,NaN,
15564,74,33,NaN,NaN,57,NaN,6,109,15,52,51,NaN,100
15565,,,NaN,NaN,,NaN,,,,,,NaN,
15566,74,33,NaN,NaN,57,NaN,6,109,15,52,52,NaN,100
15567,,,NaN,NaN,,NaN,,,,,,NaN,
15568,76,33,NaN,NaN,57,NaN,6,110,15,53,52,NaN,100
15569,,,NaN,NaN,,NaN,,,,,,NaN,
15570,75,33,NaN,NaN,56,NaN,6,108,15,53,52,NaN,100
15571,,,NaN,NaN,,NaN,,,,,,NaN,
15572,75,34,NaN,NaN,55,NaN,6,108,15,53,52,NaN,100
15573,,,NaN,NaN,,NaN,,,,,,NaN,
15574,74,34,NaN,NaN,54,NaN,6,107,15,53,52,NaN,100
15575,,,NaN,NaN,,NaN,,,,,,NaN,
15576,74,34,NaN,NaN,54,NaN,6,107,15,52,52,NaN,100
15577,,,NaN,NaN,,NaN,,,,,,NaN,
15578,72,34,NaN,NaN,54,NaN,6,104,15,52,51,NaN,100
15579,,,NaN,NaN,,NaN,,,,,,NaN,
15580,73,34,NaN,NaN,54,NaN,6,105,15,52,51,NaN,100
15581,,,NaN,NaN,,NaN,,,,,,NaN,
15582,72,34,NaN,NaN,54,NaN,6,104,15,52,51,NaN,100
15583,,,NaN,NaN,,NaN,,,,,,NaN,
15584,73,34,NaN,NaN,54,NaN,6,106,15,51,51,NaN,100
15585,,,NaN,NaN,,NaN,,,,,,NaN,
15586,73,34,NaN,NaN,55,NaN,6,105,15,51,51,NaN,100
15587,,,NaN,NaN,,NaN,,,,,,NaN,
15588,73,34,NaN,NaN,55,NaN,6,107,15,51,51,NaN,100
15589,,,NaN,NaN,,NaN,,,,,,NaN,
15590,74,33,NaN,NaN,57,NaN,6,108,15,51,51,NaN,100
15591,,,NaN,NaN,,NaN,,,,,,NaN,
15592,75,33,NaN,NaN,57,NaN,6,110,15,52,51,NaN,100
15593,,,NaN,NaN,,NaN,,,,,,NaN,
15594,75,33,NaN,NaN,56,NaN,6,109,15,52,51,NaN,100
15595,,,NaN,NaN,,NaN,,,,,,NaN,
15596,75,33,NaN,NaN,56,NaN,6,109,15,52,51,NaN,100
15597,,,NaN,NaN,,NaN,,,,,,NaN,
15598,74,33,NaN,NaN,55,NaN,6,106,15,52,51,NaN,98
15599,,,NaN,NaN,,NaN,,,,,,NaN,
15600,74,33,NaN,NaN,55,NaN,6,107,15,52,51,NaN,98
15601,,,NaN,NaN,,NaN,,,,,,NaN,
15602,74,33,NaN,NaN,55,NaN,6,106,15,51,51,NaN,100
15603,,,NaN,NaN,,NaN,,,,,,NaN,
15604,74,33,NaN,NaN,55,NaN,6,108,15,51,51,NaN,100
15605,,,NaN,NaN,,NaN,,,,,,NaN,
15606,74,33,NaN,NaN,56,NaN,6,106,15,51,51,NaN,100
15607,,,NaN,NaN,,NaN,,,,,,NaN,
15608,74,33,NaN,NaN,55,NaN,6,108,15,51,51,NaN,100
15609,,,NaN,NaN,,NaN,,,,,,NaN,
15610,74,33,NaN,NaN,56,NaN,6,107,15,52,51,NaN,100
15611,,,NaN,NaN,,NaN,,,,,,NaN,
15612,75,33,NaN,NaN,57,NaN,6,109,15,52,51,NaN,100
15613,,,NaN,NaN,,NaN,,,,,,NaN,
15614,75,34,NaN,NaN,57,NaN,6,108,15,52,52,NaN,100
15615,,,NaN,NaN,,NaN,,,,,,NaN,
15616,76,34,NaN,NaN,57,NaN,6,110,15,52,52,NaN,100
15617,,,NaN,NaN,,NaN,,,,,,NaN,
15618,76,34,NaN,NaN,57,NaN,6,110,15,52,52,NaN,100
15619,,,NaN,NaN,,NaN,,,,,,NaN,
15620,77,34,NaN,NaN,57,NaN,6,111,15,52,52,NaN,100
15621,,,NaN,NaN,,NaN,,,,,,NaN,
15622,76,34,NaN,NaN,57,NaN,6,109,15,52,52,NaN,100
15623,,,NaN,NaN,,NaN,,,,,,NaN,
15624,76,34,NaN,NaN,57,NaN,6,110,15,52,52,NaN,100
15625,,,NaN,NaN,,NaN,,,,,,NaN,
15626,76,34,NaN,NaN,57,NaN,6,110,15,52,51,NaN,100
15627,,,NaN,NaN,,NaN,,,,,,NaN,
15628,77,34,NaN,NaN,57,NaN,6,111,15,52,51,NaN,100
15629,,,NaN,NaN,,NaN,,,,,,NaN,
15630,76,34,NaN,NaN,57,NaN,6,109,15,52,51,NaN,100
15631,,,NaN,NaN,,NaN,,,,,,NaN,
15632,76,34,NaN,NaN,57,NaN,6,110,15,51,51,NaN,100
15633,,,NaN,NaN,,NaN,,,,,,NaN,
15634,75,34,NaN,NaN,56,NaN,6,108,15,51,51,NaN,100
15635,,,NaN,NaN,,NaN,,,,,,NaN,
15636,75,34,NaN,NaN,56,NaN,6,108,15,51,51,NaN,100
15637,,,NaN,NaN,,NaN,,,,,,NaN,
15638,75,34,NaN,NaN,56,NaN,6,107,15,51,50,NaN,100
15639,,,NaN,NaN,,NaN,,,,,,NaN,
15640,75,33,NaN,NaN,56,NaN,6,109,15,51,51,NaN,100
15641,,,NaN,NaN,,NaN,,,,,,NaN,
15642,75,33,NaN,NaN,56,NaN,6,107,15,51,51,NaN,100
15643,,,NaN,NaN,,NaN,,,,,,NaN,
15644,75,33,NaN,NaN,56,NaN,6,109,15,51,51,NaN,100
15645,,,NaN,NaN,,NaN,,,,,,NaN,
15646,75,33,NaN,NaN,57,NaN,6,108,15,51,51,NaN,100
15647,,,NaN,NaN,,NaN,,,,,,NaN,
15648,76,33,NaN,NaN,57,NaN,5,110,15,52,51,NaN,100
15649,,,NaN,NaN,,NaN,,,,,,NaN,
15650,76,33,NaN,NaN,58,NaN,5,109,15,52,51,NaN,100
15651,,,NaN,NaN,,NaN,,,,,,NaN,
15652,77,34,NaN,NaN,58,NaN,5,111,15,52,51,NaN,100
15653,,,NaN,NaN,,NaN,,,,,,NaN,
15654,76,34,NaN,NaN,58,NaN,5,110,15,52,52,NaN,100
15655,,,NaN,NaN,,NaN,,,,,,NaN,
15656,77,34,NaN,NaN,58,NaN,5,111,15,52,52,NaN,100
15657,,,NaN,NaN,,NaN,,,,,,NaN,
15658,77,34,NaN,NaN,58,NaN,5,109,15,52,52,NaN,100
15659,,,NaN,NaN,,NaN,,,,,,NaN,
15660,77,34,NaN,NaN,58,NaN,5,111,15,52,51,NaN,100
15661,,,NaN,NaN,,NaN,,,,,,NaN,
15662,76,34,NaN,NaN,58,NaN,6,109,15,52,51,NaN,100
15663,,,NaN,NaN,,NaN,,,,,,NaN,
15664,77,33,NaN,NaN,58,NaN,6,111,15,52,51,NaN,100
15665,,,NaN,NaN,,NaN,,,,,,NaN,
15666,77,33,NaN,NaN,59,NaN,5,110,15,51,51,NaN,100
15667,,,NaN,NaN,,NaN,,,,,,NaN,
15668,78,33,NaN,NaN,59,NaN,5,112,15,51,51,NaN,100
15669,,,NaN,NaN,,NaN,,,,,,NaN,
15670,77,33,NaN,NaN,59,NaN,5,111,15,51,51,NaN,100
15671,,,NaN,NaN,,NaN,,,,,,NaN,
15672,77,34,NaN,NaN,58,NaN,5,111,15,51,51,NaN,100
15673,,,NaN,NaN,,NaN,,,,,,NaN,
15674,77,34,NaN,NaN,58,NaN,6,110,15,51,51,NaN,100
15675,,,NaN,NaN,,NaN,,,,,,NaN,
15676,77,34,NaN,NaN,58,NaN,6,111,15,52,51,NaN,100
15677,,,NaN,NaN,,NaN,,,,,,NaN,
15678,76,34,NaN,NaN,57,NaN,5,108,15,51,51,NaN,100
15679,,,NaN,NaN,,NaN,,,,,,NaN,
15680,76,34,NaN,NaN,57,NaN,5,109,15,51,51,NaN,100
15681,,,NaN,NaN,,NaN,,,,,,NaN,
15682,75,34,NaN,NaN,56,NaN,5,107,15,51,51,NaN,100
15683,,,NaN,NaN,,NaN,,,,,,NaN,
15684,74,34,NaN,NaN,55,NaN,5,106,15,51,50,NaN,100
15685,,,NaN,NaN,,NaN,,,,,,NaN,
15686,73,34,NaN,NaN,55,NaN,5,105,15,51,50,NaN,100
15687,,,NaN,NaN,,NaN,,,,,,NaN,
15688,73,34,NaN,NaN,55,NaN,5,106,15,51,50,NaN,100
15689,,,NaN,NaN,,NaN,,,,,,NaN,
15690,73,33,NaN,NaN,55,NaN,5,104,15,51,50,NaN,100
15691,,,NaN,NaN,,NaN,,,,,,NaN,
15692,73,33,NaN,NaN,55,NaN,5,105,15,51,50,NaN,100
15693,,,NaN,NaN,,NaN,,,,,,NaN,
15694,73,33,NaN,NaN,56,NaN,5,105,15,51,50,NaN,100
15695,,,NaN,NaN,,NaN,,,,,,NaN,
15696,74,34,NaN,NaN,56,NaN,5,107,15,51,51,NaN,100
15697,,,NaN,NaN,,NaN,,,,,,NaN,
15698,73,34,NaN,NaN,56,NaN,5,105,15,51,51,NaN,100
15699,,,NaN,NaN,,NaN,,,,,,NaN,
15700,74,34,NaN,NaN,56,NaN,5,107,15,51,51,NaN,100
15701,,,NaN,NaN,,NaN,,,,,,NaN,
15702,74,34,NaN,NaN,57,NaN,5,106,15,52,51,NaN,100
15703,,,NaN,NaN,,NaN,,,,,,NaN,
15704,75,33,NaN,NaN,57,NaN,5,108,15,52,51,NaN,100
15705,,,NaN,NaN,,NaN,,,,,,NaN,
15706,75,33,NaN,NaN,57,NaN,5,107,15,52,51,NaN,100
15707,,,NaN,NaN,,NaN,,,,,,NaN,
15708,75,33,NaN,NaN,57,NaN,5,108,15,52,52,NaN,100
15709,,,NaN,NaN,,NaN,,,,,,NaN,
15710,74,33,NaN,NaN,56,NaN,5,106,15,52,52,NaN,100
15711,,,NaN,NaN,,NaN,,,,,,NaN,
15712,74,33,NaN,NaN,56,NaN,5,107,15,52,52,NaN,100
15713,,,NaN,NaN,,NaN,,,,,,NaN,
15714,74,33,NaN,NaN,56,NaN,5,105,15,52,51,NaN,100
15715,,,NaN,NaN,,NaN,,,,,,NaN,
15716,74,33,NaN,NaN,56,NaN,5,106,15,52,51,NaN,100
15717,,,NaN,NaN,,NaN,,,,,,NaN,
15718,74,33,NaN,NaN,56,NaN,5,105,15,52,51,NaN,100
15719,,,NaN,NaN,,NaN,,,,,,NaN,
15720,75,33,NaN,NaN,57,NaN,5,107,15,52,51,NaN,100
15721,,,NaN,NaN,,NaN,,,,,,NaN,
15722,75,33,NaN,NaN,58,NaN,5,107,15,52,52,NaN,100
15723,,,NaN,NaN,,NaN,,,,,,NaN,
15724,76,33,NaN,NaN,59,NaN,5,110,15,53,52,NaN,100
15725,,,NaN,NaN,,NaN,,,,,,NaN,
15726,76,33,NaN,NaN,59,NaN,5,109,15,53,53,NaN,100
15727,,,NaN,NaN,,NaN,,,,,,NaN,
15728,77,33,NaN,NaN,59,NaN,5,111,15,54,53,NaN,100
15729,,,NaN,NaN,,NaN,,,,,,NaN,
15730,77,33,NaN,NaN,59,NaN,5,109,15,54,53,NaN,100
15731,,,NaN,NaN,,NaN,,,,,,NaN,
15732,77,33,NaN,NaN,58,NaN,5,110,15,54,53,NaN,100
15733,,,NaN,NaN,,NaN,,,,,,NaN,
15734,76,33,NaN,NaN,57,NaN,5,108,15,53,53,NaN,100
15735,,,NaN,NaN,,NaN,,,,,,NaN,
15736,75,33,NaN,NaN,56,NaN,5,108,15,53,53,NaN,100
15737,,,NaN,NaN,,NaN,,,,,,NaN,
15738,74,33,NaN,NaN,55,NaN,5,104,15,53,53,NaN,100
15739,,,NaN,NaN,,NaN,,,,,,NaN,
15740,74,33,NaN,NaN,55,NaN,5,105,15,53,52,NaN,100
15741,,,NaN,NaN,,NaN,,,,,,NaN,
15742,72,33,NaN,NaN,54,NaN,5,103,15,52,52,NaN,100
15743,,,NaN,NaN,,NaN,,,,,,NaN,
15744,71,33,NaN,NaN,53,NaN,5,102,15,52,51,NaN,99
15745,,,NaN,NaN,,NaN,,,,,,NaN,
15746,70,33,NaN,NaN,53,NaN,5,100,15,52,51,NaN,100
15747,,,NaN,NaN,,NaN,,,,,,NaN,
15748,70,33,NaN,NaN,53,NaN,5,101,15,51,50,NaN,100
15749,,,NaN,NaN,,NaN,,,,,,NaN,
15750,70,33,NaN,NaN,54,NaN,5,101,15,51,50,NaN,100
15751,,,NaN,NaN,,NaN,,,,,,NaN,
15752,71,33,NaN,NaN,54,NaN,5,103,15,51,51,NaN,100
15753,,,NaN,NaN,,NaN,,,,,,NaN,
15754,71,33,NaN,NaN,55,NaN,5,102,15,51,51,NaN,100
15755,,,NaN,NaN,,NaN,,,,,,NaN,
15756,72,33,NaN,NaN,55,NaN,5,104,15,52,51,NaN,100
15757,,,NaN,NaN,,NaN,,,,,,NaN,
15758,72,33,NaN,NaN,55,NaN,5,102,15,52,52,NaN,100
15759,,,NaN,NaN,,NaN,,,,,,NaN,
15760,72,33,NaN,NaN,55,NaN,5,104,15,52,52,NaN,100
15761,,,NaN,NaN,,NaN,,,,,,NaN,
15762,72,32,NaN,NaN,56,NaN,5,103,15,53,52,NaN,100
15763,,,NaN,NaN,,NaN,,,,,,NaN,
15764,73,32,NaN,NaN,56,NaN,5,105,15,53,52,NaN,100
15765,,,NaN,NaN,,NaN,,,,,,NaN,
15766,73,32,NaN,NaN,56,NaN,5,104,15,53,53,NaN,100
15767,,,NaN,NaN,,NaN,,,,,,NaN,
15768,73,32,NaN,NaN,56,NaN,5,105,15,53,53,NaN,100
15769,,,NaN,NaN,,NaN,,,,,,NaN,
15770,73,32,NaN,NaN,56,NaN,5,103,15,53,53,NaN,100
15771,,,NaN,NaN,,NaN,,,,,,NaN,
15772,72,32,NaN,NaN,55,NaN,5,104,15,53,53,NaN,100
15773,,,NaN,NaN,,NaN,,,,,,NaN,
15774,72,33,NaN,NaN,55,NaN,5,102,15,53,53,NaN,100
15775,,,NaN,NaN,,NaN,,,,,,NaN,
15776,72,33,NaN,NaN,55,NaN,5,104,15,53,53,NaN,100
15777,,,NaN,NaN,,NaN,,,,,,NaN,
15778,72,33,NaN,NaN,55,NaN,5,102,15,53,53,NaN,100
15779,,,NaN,NaN,,NaN,,,,,,NaN,
15780,72,33,NaN,NaN,56,NaN,5,104,15,53,53,NaN,100
15781,,,NaN,NaN,,NaN,,,,,,NaN,
15782,72,33,NaN,NaN,56,NaN,5,103,15,53,53,NaN,100
15783,,,NaN,NaN,,NaN,,,,,,NaN,
15784,74,33,NaN,NaN,57,NaN,5,106,15,54,53,NaN,100
15785,,,NaN,NaN,,NaN,,,,,,NaN,
15786,73,33,NaN,NaN,56,NaN,5,104,15,54,53,NaN,100
15787,,,NaN,NaN,,NaN,,,,,,NaN,
15788,73,33,NaN,NaN,56,NaN,5,105,15,54,53,NaN,100
15789,,,NaN,NaN,,NaN,,,,,,NaN,
15790,73,33,NaN,NaN,56,NaN,5,103,15,54,53,NaN,100
15791,,,NaN,NaN,,NaN,,,,,,NaN,
15792,73,33,NaN,NaN,55,NaN,5,104,15,54,53,NaN,100
15793,,,NaN,NaN,,NaN,,,,,,NaN,
15794,72,33,NaN,NaN,55,NaN,5,102,15,53,53,NaN,100
15795,,,NaN,NaN,,NaN,,,,,,NaN,
15796,72,33,NaN,NaN,55,NaN,5,103,15,53,53,NaN,100
15797,,,NaN,NaN,,NaN,,,,,,NaN,
15798,71,33,NaN,NaN,54,NaN,5,102,15,53,52,NaN,100
15799,,,NaN,NaN,,NaN,,,,,,NaN,
15800,72,33,NaN,NaN,55,NaN,5,104,15,53,52,NaN,100
15801,,,NaN,NaN,,NaN,,,,,,NaN,
15802,72,33,NaN,NaN,56,NaN,5,103,15,53,52,NaN,100
15803,,,NaN,NaN,,NaN,,,,,,NaN,
15804,73,33,NaN,NaN,57,NaN,5,106,15,53,52,NaN,100
15805,,,NaN,NaN,,NaN,,,,,,NaN,
15806,73,32,NaN,NaN,57,NaN,5,105,15,53,53,NaN,100
15807,,,NaN,NaN,,NaN,,,,,,NaN,
15808,,,NaN,NaN,,NaN,,,,,,NaN,
15809,,,NaN,NaN,,NaN,,,,,,NaN,
15810,73,32,NaN,NaN,55,NaN,5,104,15,53,53,NaN,100
15811,,,NaN,NaN,,NaN,,,,,,NaN,
15812,73,33,NaN,NaN,55,NaN,5,104,15,53,53,NaN,100
15813,,,NaN,NaN,,NaN,,,,,,NaN,
15814,72,33,NaN,NaN,55,NaN,5,102,15,53,52,NaN,100
15815,,,NaN,NaN,,NaN,,,,,,NaN,
15816,72,33,NaN,NaN,54,NaN,5,103,15,53,52,NaN,100
15817,,,NaN,NaN,,NaN,,,,,,NaN,
15818,71,33,NaN,NaN,54,NaN,5,101,15,53,52,NaN,100
15819,,,NaN,NaN,,NaN,,,,,,NaN,
15820,72,33,NaN,NaN,55,NaN,5,103,15,53,52,NaN,100
15821,,,NaN,NaN,,NaN,,,,,,NaN,
15822,71,33,NaN,NaN,56,NaN,5,102,15,53,53,NaN,100
15823,,,NaN,NaN,,NaN,,,,,,NaN,
15824,72,33,NaN,NaN,56,NaN,5,104,15,53,53,NaN,100
15825,,,NaN,NaN,,NaN,,,,,,NaN,
15826,72,33,NaN,NaN,56,NaN,5,103,15,54,54,NaN,100
15827,,,NaN,NaN,,NaN,,,,,,NaN,
15828,73,33,NaN,NaN,56,NaN,5,104,15,54,54,NaN,100
15829,,,NaN,NaN,,NaN,,,,,,NaN,
15830,72,33,NaN,NaN,55,NaN,5,102,15,54,54,NaN,100
15831,,,NaN,NaN,,NaN,,,,,,NaN,
15832,72,33,NaN,NaN,54,NaN,5,103,15,54,54,NaN,100
15833,,,NaN,NaN,,NaN,,,,,,NaN,
15834,71,33,NaN,NaN,54,NaN,5,101,15,54,53,NaN,100
15835,,,NaN,NaN,,NaN,,,,,,NaN,
15836,71,33,NaN,NaN,54,NaN,5,102,15,54,53,NaN,100
15837,,,NaN,NaN,,NaN,,,,,,NaN,
15838,70,33,NaN,NaN,53,NaN,5,100,15,53,53,NaN,100
15839,,,NaN,NaN,,NaN,,,,,,NaN,
15840,70,33,NaN,NaN,53,NaN,5,101,15,53,53,NaN,100
15841,,,NaN,NaN,,NaN,,,,,,NaN,
15842,70,33,NaN,NaN,54,NaN,5,99,15,53,52,NaN,100
15843,,,NaN,NaN,,NaN,,,,,,NaN,
15844,70,32,NaN,NaN,54,NaN,5,100,15,53,52,NaN,100
15845,,,NaN,NaN,,NaN,,,,,,NaN,
15846,70,32,NaN,NaN,54,NaN,5,100,15,53,53,NaN,100
15847,,,NaN,NaN,,NaN,,,,,,NaN,
15848,71,32,NaN,NaN,54,NaN,5,102,15,53,53,NaN,100
15849,,,NaN,NaN,,NaN,,,,,,NaN,
15850,71,33,NaN,NaN,55,NaN,5,100,15,54,53,NaN,100
15851,,,NaN,NaN,,NaN,,,,,,NaN,
15852,71,33,NaN,NaN,54,NaN,5,102,15,54,53,NaN,100
15853,,,NaN,NaN,,NaN,,,,,,NaN,
15854,71,33,NaN,NaN,54,NaN,5,101,15,54,53,NaN,100
15855,,,NaN,NaN,,NaN,,,,,,NaN,
15856,71,33,NaN,NaN,54,NaN,5,102,15,54,53,NaN,100
15857,,,NaN,NaN,,NaN,,,,,,NaN,
