time,Solar8000/PLETH_SPO2,Solar8000/PLETH_HR,Solar8000/HR,Solar8000/ETCO2,SNUADC/ECG_V5,SNUADC/ART,SNUADC/ECG_II,Solar8000/ART_MBP,SNUADC/CVP,Solar8000/RR_CO2,Solar8000/ART_SBP,Solar8000/CVP,Solar8000/ART_DBP
8896,99,70,68,37,NaN,NaN,NaN,77,NaN,15,115,2,61
8897,,,,,NaN,NaN,NaN,,NaN,,,,
8898,99,70,69,37,NaN,NaN,NaN,77,NaN,15,114,2,61
8899,,,,,NaN,NaN,NaN,,NaN,,,,
8900,99,69,68,37,NaN,NaN,NaN,77,NaN,15,115,2,61
8901,,,,,NaN,NaN,NaN,,NaN,,,,
8902,99,68,68,37,NaN,NaN,NaN,77,NaN,15,114,2,61
8903,,,,,NaN,NaN,NaN,,NaN,,,,
8904,99,68,67,37,NaN,NaN,NaN,77,NaN,15,114,2,61
8905,,,,,NaN,NaN,NaN,,NaN,,,,
8906,99,68,68,37,NaN,NaN,NaN,77,NaN,15,114,2,62
8907,,,,,NaN,NaN,NaN,,NaN,,,,
8908,99,69,68,37,NaN,NaN,NaN,77,NaN,15,115,2,61
8909,,,,,NaN,NaN,NaN,,NaN,,,,
8910,99,68,67,37,NaN,NaN,NaN,77,NaN,15,115,2,62
8911,,,,,NaN,NaN,NaN,,NaN,,,,
8912,99,68,67,37,NaN,NaN,NaN,77,NaN,15,114,2,61
8913,,,,,NaN,NaN,NaN,,NaN,,,,
8914,99,68,67,37,NaN,NaN,NaN,77,NaN,15,113,2,61
8915,,,,,NaN,NaN,NaN,,NaN,,,,
8916,99,68,67,37,NaN,NaN,NaN,76,NaN,15,113,2,60
8917,,,,,NaN,NaN,NaN,,NaN,,,,
8918,99,67,67,37,NaN,NaN,NaN,77,NaN,15,113,3,61
8919,,,,,NaN,NaN,NaN,,NaN,,,,
8920,99,68,66,37,NaN,NaN,NaN,76,NaN,15,113,3,61
8921,,,,,NaN,NaN,NaN,,NaN,,,,
8922,99,67,66,37,NaN,NaN,NaN,76,NaN,15,112,3,61
8923,,,,,NaN,NaN,NaN,,NaN,,,,
8924,99,67,66,37,NaN,NaN,NaN,76,NaN,15,113,3,60
8925,,,,,NaN,NaN,NaN,,NaN,,,,
8926,99,67,66,37,NaN,NaN,NaN,76,NaN,15,112,2,60
8927,,,,,NaN,NaN,NaN,,NaN,,,,
8928,99,67,66,37,NaN,NaN,NaN,75,NaN,15,111,2,59
8929,,,,,NaN,NaN,NaN,,NaN,,,,
8930,99,66,67,37,NaN,NaN,NaN,75,NaN,15,112,2,60
8931,,,,,NaN,NaN,NaN,,NaN,,,,
8932,99,66,65,37,NaN,NaN,NaN,76,NaN,15,112,3,60
8933,,,,,NaN,NaN,NaN,,NaN,,,,
8934,99,66,66,37,NaN,NaN,NaN,75,NaN,15,111,3,60
8935,,,,,NaN,NaN,NaN,,NaN,,,,
8936,99,67,66,37,NaN,NaN,NaN,75,NaN,15,112,3,60
8937,,,,,NaN,NaN,NaN,,NaN,,,,
8938,99,67,66,37,NaN,NaN,NaN,75,NaN,15,110,3,60
8939,,,,,NaN,NaN,NaN,,NaN,,,,
8940,99,66,65,36,NaN,NaN,NaN,75,NaN,15,112,3,60
8941,,,,,NaN,NaN,NaN,,NaN,,,,
8942,99,66,66,36,NaN,NaN,NaN,75,NaN,15,110,3,60
8943,,,,,NaN,NaN,NaN,,NaN,,,,
8944,99,66,65,36,NaN,NaN,NaN,76,NaN,15,112,3,60
8945,,,,,NaN,NaN,NaN,,NaN,,,,
8946,99,66,66,36,NaN,NaN,NaN,76,NaN,15,111,3,61
8947,,,,,NaN,NaN,NaN,,NaN,,,,
8948,99,66,65,37,NaN,NaN,NaN,76,NaN,15,114,3,61
8949,,,,,NaN,NaN,NaN,,NaN,,,,
8950,99,66,65,37,NaN,NaN,NaN,77,NaN,15,114,3,61
8951,,,,,NaN,NaN,NaN,,NaN,,,,
8952,99,66,65,37,NaN,NaN,NaN,76,NaN,15,113,3,60
8953,,,,,NaN,NaN,NaN,,NaN,,,,
8954,99,66,65,36,NaN,NaN,NaN,76,NaN,15,111,3,60
8955,,,,,NaN,NaN,NaN,,NaN,,,,
8956,99,66,65,36,NaN,NaN,NaN,76,NaN,15,111,2,60
8957,,,,,NaN,NaN,NaN,,NaN,,,,
8958,99,66,65,36,NaN,NaN,NaN,75,NaN,15,110,2,60
8959,,,,,NaN,NaN,NaN,,NaN,,,,
8960,99,66,65,36,NaN,NaN,NaN,76,NaN,15,112,2,60
8961,,,,,NaN,NaN,NaN,,NaN,,,,
8962,99,65,65,37,NaN,NaN,NaN,76,NaN,15,112,2,61
8963,,,,,NaN,NaN,NaN,,NaN,,,,
8964,99,66,66,37,NaN,NaN,NaN,76,NaN,15,112,2,61
8965,,,,,NaN,NaN,NaN,,NaN,,,,
8966,99,66,66,37,NaN,NaN,NaN,76,NaN,15,112,2,61
8967,,,,,NaN,NaN,NaN,,NaN,,,,
8968,99,66,66,37,NaN,NaN,NaN,76,NaN,15,113,2,61
8969,,,,,NaN,NaN,NaN,,NaN,,,,
8970,99,67,66,37,NaN,NaN,NaN,76,NaN,15,111,3,61
8971,,,,,NaN,NaN,NaN,,NaN,,,,
8972,99,66,65,37,NaN,NaN,NaN,77,NaN,15,112,3,62
8973,,,,,NaN,NaN,NaN,,NaN,,,,
8974,100,66,65,37,NaN,NaN,NaN,77,NaN,15,111,3,62
8975,,,,,NaN,NaN,NaN,,NaN,,,,
8976,100,65,65,37,NaN,NaN,NaN,74,NaN,15,110,3,57
8977,,,,,NaN,NaN,NaN,,NaN,,,,
8978,100,65,66,37,NaN,NaN,NaN,75,NaN,15,112,3,61
8979,,,,,NaN,NaN,NaN,,NaN,,,,
8980,99,65,66,37,NaN,NaN,NaN,77,NaN,15,113,3,61
8981,,,,,NaN,NaN,NaN,,NaN,,,,
8982,100,65,67,37,NaN,NaN,NaN,77,NaN,15,114,3,62
8983,,,,,NaN,NaN,NaN,,NaN,,,,
8984,100,65,63,37,NaN,NaN,NaN,77,NaN,15,114,3,62
8985,,,,,NaN,NaN,NaN,,NaN,,,,
8986,99,66,66,37,NaN,NaN,NaN,77,NaN,15,113,3,62
8987,,,,,NaN,NaN,NaN,,NaN,,,,
8988,99,67,66,37,NaN,NaN,NaN,78,NaN,15,115,3,62
8989,,,,,NaN,NaN,NaN,,NaN,,,,
8990,99,67,67,36,NaN,NaN,NaN,79,NaN,15,115,3,64
8991,,,,,NaN,NaN,NaN,,NaN,,,,
8992,99,67,66,36,NaN,NaN,NaN,78,NaN,15,114,3,62
8993,,,,,NaN,NaN,NaN,,NaN,,,,
8994,99,66,66,36,NaN,NaN,NaN,78,NaN,15,115,3,63
8995,,,,,NaN,NaN,NaN,,NaN,,,,
8996,99,67,66,36,NaN,NaN,NaN,79,NaN,15,116,3,63
8997,,,,,NaN,NaN,NaN,,NaN,,,,
8998,99,67,66,36,NaN,NaN,NaN,79,NaN,15,115,3,64
8999,,,,,NaN,NaN,NaN,,NaN,,,,
9000,99,66,66,36,NaN,NaN,NaN,79,NaN,15,117,3,63
9001,,,,,NaN,NaN,NaN,,NaN,,,,
9002,99,65,66,36,NaN,NaN,NaN,79,NaN,15,117,3,63
9003,,,,,NaN,NaN,NaN,,NaN,,,,
9004,99,66,66,37,NaN,NaN,NaN,79,NaN,15,116,3,63
9005,,,,,NaN,NaN,NaN,,NaN,,,,
9006,99,66,66,37,NaN,NaN,NaN,79,NaN,15,116,3,63
9007,,,,,NaN,NaN,NaN,,NaN,,,,
9008,99,66,65,37,NaN,NaN,NaN,79,NaN,15,116,3,63
9009,,,,,NaN,NaN,NaN,,NaN,,,,
9010,99,66,65,37,NaN,NaN,NaN,79,NaN,15,115,3,63
9011,,,,,NaN,NaN,NaN,,NaN,,,,
9012,99,66,65,36,NaN,NaN,NaN,79,NaN,15,115,3,62
9013,,,,,NaN,NaN,NaN,,NaN,,,,
9014,100,67,66,36,NaN,NaN,NaN,78,NaN,15,115,3,62
9015,,,,,NaN,NaN,NaN,,NaN,,,,
9016,100,67,67,36,NaN,NaN,NaN,77,NaN,15,114,3,62
9017,,,,,NaN,NaN,NaN,,NaN,,,,
9018,100,65,64,36,NaN,NaN,NaN,78,NaN,15,114,3,63
9019,,,,,NaN,NaN,NaN,,NaN,,,,
9020,100,65,63,36,NaN,NaN,NaN,78,NaN,15,116,3,63
9021,,,,,NaN,NaN,NaN,,NaN,,,,
9022,100,64,63,36,NaN,NaN,NaN,78,NaN,15,114,3,63
9023,,,,,NaN,NaN,NaN,,NaN,,,,
9024,100,64,63,36,NaN,NaN,NaN,79,NaN,15,116,3,63
9025,,,,,NaN,NaN,NaN,,NaN,,,,
9026,100,65,65,36,NaN,NaN,NaN,78,NaN,15,115,3,62
9027,,,,,NaN,NaN,NaN,,NaN,,,,
9028,100,66,65,36,NaN,NaN,NaN,78,NaN,15,115,3,62
9029,,,,,NaN,NaN,NaN,,NaN,,,,
9030,100,64,63,36,NaN,NaN,NaN,79,NaN,15,115,2,64
9031,,,,,NaN,NaN,NaN,,NaN,,,,
9032,100,64,63,36,NaN,NaN,NaN,79,NaN,15,117,2,64
9033,,,,,NaN,NaN,NaN,,NaN,,,,
9034,100,64,63,36,NaN,NaN,NaN,79,NaN,15,116,3,64
9035,,,,,NaN,NaN,NaN,,NaN,,,,
9036,100,64,65,36,NaN,NaN,NaN,79,NaN,15,117,3,63
9037,,,,,NaN,NaN,NaN,,NaN,,,,
9038,100,64,64,36,NaN,NaN,NaN,79,NaN,15,116,2,63
9039,,,,,NaN,NaN,NaN,,NaN,,,,
9040,100,64,64,36,NaN,NaN,NaN,79,NaN,15,117,2,64
9041,,,,,NaN,NaN,NaN,,NaN,,,,
9042,100,64,64,36,NaN,NaN,NaN,80,NaN,15,118,3,65
9043,,,,,NaN,NaN,NaN,,NaN,,,,
9044,100,64,63,36,NaN,NaN,NaN,80,NaN,15,118,3,64
9045,,,,,NaN,NaN,NaN,,NaN,,,,
9046,100,64,65,36,NaN,NaN,NaN,80,NaN,15,117,2,64
9047,,,,,NaN,NaN,NaN,,NaN,,,,
9048,100,66,66,36,NaN,NaN,NaN,80,NaN,15,119,2,64
9049,,,,,NaN,NaN,NaN,,NaN,,,,
9050,100,66,66,36,NaN,NaN,NaN,80,NaN,15,117,2,64
9051,,,,,NaN,NaN,NaN,,NaN,,,,
9052,100,66,65,36,NaN,NaN,NaN,80,NaN,15,118,2,64
9053,,,,,NaN,NaN,NaN,,NaN,,,,
9054,100,66,66,36,NaN,NaN,NaN,80,NaN,15,118,3,65
9055,,,,,NaN,NaN,NaN,,NaN,,,,
9056,100,66,65,36,NaN,NaN,NaN,81,NaN,15,120,3,65
9057,,,,,NaN,NaN,NaN,,NaN,,,,
9058,100,66,66,36,NaN,NaN,NaN,81,NaN,15,118,3,65
9059,,,,,NaN,NaN,NaN,,NaN,,,,
9060,100,66,65,36,NaN,NaN,NaN,81,NaN,15,121,3,65
9061,,,,,NaN,NaN,NaN,,NaN,,,,
9062,99,65,65,36,NaN,NaN,NaN,81,NaN,15,118,3,65
9063,,,,,NaN,NaN,NaN,,NaN,,,,
9064,100,66,65,36,NaN,NaN,NaN,80,NaN,15,118,3,64
9065,,,,,NaN,NaN,NaN,,NaN,,,,
9066,100,66,65,36,NaN,NaN,NaN,80,NaN,15,118,3,64
9067,,,,,NaN,NaN,NaN,,NaN,,,,
9068,100,66,65,36,NaN,NaN,NaN,81,NaN,15,119,2,65
9069,,,,,NaN,NaN,NaN,,NaN,,,,
9070,100,66,65,36,NaN,NaN,NaN,80,NaN,15,118,2,65
9071,,,,,NaN,NaN,NaN,,NaN,,,,
9072,100,66,65,36,NaN,NaN,NaN,81,NaN,15,120,2,65
9073,,,,,NaN,NaN,NaN,,NaN,,,,
9074,100,65,66,36,NaN,NaN,NaN,81,NaN,15,119,2,65
9075,,,,,NaN,NaN,NaN,,NaN,,,,
9076,100,66,65,36,NaN,NaN,NaN,81,NaN,15,120,2,64
9077,,,,,NaN,NaN,NaN,,NaN,,,,
9078,100,66,65,36,NaN,NaN,NaN,81,NaN,15,119,2,65
9079,,,,,NaN,NaN,NaN,,NaN,,,,
9080,100,66,65,36,NaN,NaN,NaN,81,NaN,15,120,2,65
9081,,,,,NaN,NaN,NaN,,NaN,,,,
9082,100,65,65,36,NaN,NaN,NaN,81,NaN,15,118,2,64
9083,,,,,NaN,NaN,NaN,,NaN,,,,
9084,100,66,65,36,NaN,NaN,NaN,81,NaN,15,120,2,64
9085,,,,,NaN,NaN,NaN,,NaN,,,,
9086,100,65,64,36,NaN,NaN,NaN,81,NaN,15,119,2,65
9087,,,,,NaN,NaN,NaN,,NaN,,,,
9088,100,65,64,36,NaN,NaN,NaN,80,NaN,15,118,2,64
9089,,,,,NaN,NaN,NaN,,NaN,,,,
9090,100,64,64,36,NaN,NaN,NaN,80,NaN,15,118,2,64
9091,,,,,NaN,NaN,NaN,,NaN,,,,
9092,100,65,64,37,NaN,NaN,NaN,80,NaN,15,119,2,64
9093,,,,,NaN,NaN,NaN,,NaN,,,,
9094,100,65,64,37,NaN,NaN,NaN,80,NaN,15,119,2,65
9095,,,,,NaN,NaN,NaN,,NaN,,,,
9096,100,65,64,37,NaN,NaN,NaN,81,NaN,15,122,2,65
9097,,,,,NaN,NaN,NaN,,NaN,,,,
9098,100,65,65,36,NaN,NaN,NaN,81,NaN,15,120,2,65
9099,,,,,NaN,NaN,NaN,,NaN,,,,
9100,100,64,64,36,NaN,NaN,NaN,82,NaN,15,123,2,65
9101,,,,,NaN,NaN,NaN,,NaN,,,,
9102,100,64,64,36,NaN,NaN,NaN,82,NaN,15,121,2,66
9103,,,,,NaN,NaN,NaN,,NaN,,,,
9104,100,65,64,36,NaN,NaN,NaN,82,NaN,15,122,2,65
9105,,,,,NaN,NaN,NaN,,NaN,,,,
9106,100,65,65,36,NaN,NaN,NaN,82,NaN,15,120,2,66
9107,,,,,NaN,NaN,NaN,,NaN,,,,
9108,100,65,64,36,NaN,NaN,NaN,82,NaN,15,121,2,65
9109,,,,,NaN,NaN,NaN,,NaN,,,,
9110,100,65,65,36,NaN,NaN,NaN,82,NaN,15,119,2,65
9111,,,,,NaN,NaN,NaN,,NaN,,,,
9112,100,65,64,36,NaN,NaN,NaN,82,NaN,15,122,2,65
9113,,,,,NaN,NaN,NaN,,NaN,,,,
9114,100,65,64,36,NaN,NaN,NaN,82,NaN,15,121,2,66
9115,,,,,NaN,NaN,NaN,,NaN,,,,
9116,100,66,65,36,NaN,NaN,NaN,82,NaN,15,121,2,65
9117,,,,,NaN,NaN,NaN,,NaN,,,,
9118,100,66,65,36,NaN,NaN,NaN,81,NaN,15,120,2,65
9119,,,,,NaN,NaN,NaN,,NaN,,,,
9120,100,66,66,36,NaN,NaN,NaN,82,NaN,15,121,2,65
9121,,,,,NaN,NaN,NaN,,NaN,,,,
9122,100,66,66,36,NaN,NaN,NaN,81,NaN,15,119,2,65
9123,,,,,NaN,NaN,NaN,,NaN,,,,
9124,100,66,65,36,NaN,NaN,NaN,82,NaN,15,122,2,65
9125,,,,,NaN,NaN,NaN,,NaN,,,,
9126,100,65,65,36,NaN,NaN,NaN,82,NaN,15,121,2,66
9127,,,,,NaN,NaN,NaN,,NaN,,,,
9128,100,65,65,36,NaN,NaN,NaN,81,NaN,15,120,2,64
9129,,,,,NaN,NaN,NaN,,NaN,,,,
9130,100,65,64,36,NaN,NaN,NaN,81,NaN,15,120,2,65
9131,,,,,NaN,NaN,NaN,,NaN,,,,
9132,100,65,64,36,NaN,NaN,NaN,82,NaN,15,121,3,65
9133,,,,,NaN,NaN,NaN,,NaN,,,,
9134,100,65,64,36,NaN,NaN,NaN,82,NaN,15,120,3,65
9135,,,,,NaN,NaN,NaN,,NaN,,,,
9136,100,65,64,36,NaN,NaN,NaN,82,NaN,15,122,2,66
9137,,,,,NaN,NaN,NaN,,NaN,,,,
9138,100,64,65,36,NaN,NaN,NaN,83,NaN,15,121,2,67
9139,,,,,NaN,NaN,NaN,,NaN,,,,
9140,100,66,66,36,NaN,NaN,NaN,82,NaN,15,121,2,66
9141,,,,,NaN,NaN,NaN,,NaN,,,,
9142,100,66,66,36,NaN,NaN,NaN,82,NaN,15,120,2,66
9143,,,,,NaN,NaN,NaN,,NaN,,,,
9144,100,66,65,36,NaN,NaN,NaN,82,NaN,15,121,2,65
9145,,,,,NaN,NaN,NaN,,NaN,,,,
9146,100,66,65,36,NaN,NaN,NaN,82,NaN,15,120,2,65
9147,,,,,NaN,NaN,NaN,,NaN,,,,
9148,100,66,65,36,NaN,NaN,NaN,81,NaN,15,121,2,64
9149,,,,,NaN,NaN,NaN,,NaN,,,,
9150,100,65,64,36,NaN,NaN,NaN,80,NaN,15,119,2,64
9151,,,,,NaN,NaN,NaN,,NaN,,,,
9152,100,63,63,36,NaN,NaN,NaN,80,NaN,15,119,2,64
9153,,,,,NaN,NaN,NaN,,NaN,,,,
9154,100,63,63,36,NaN,NaN,NaN,81,NaN,15,119,2,65
9155,,,,,NaN,NaN,NaN,,NaN,,,,
9156,100,63,62,36,NaN,NaN,NaN,81,NaN,15,120,2,64
9157,,,,,NaN,NaN,NaN,,NaN,,,,
9158,100,63,64,36,NaN,NaN,NaN,81,NaN,15,119,2,65
9159,,,,,NaN,NaN,NaN,,NaN,,,,
9160,100,64,64,36,NaN,NaN,NaN,81,NaN,15,121,2,65
9161,,,,,NaN,NaN,NaN,,NaN,,,,
9162,100,65,64,36,NaN,NaN,NaN,81,NaN,15,119,2,65
9163,,,,,NaN,NaN,NaN,,NaN,,,,
9164,100,65,64,36,NaN,NaN,NaN,81,NaN,15,121,2,64
9165,,,,,NaN,NaN,NaN,,NaN,,,,
9166,100,64,64,36,NaN,NaN,NaN,81,NaN,15,118,2,65
9167,,,,,NaN,NaN,NaN,,NaN,,,,
9168,100,63,62,36,NaN,NaN,NaN,82,NaN,15,120,2,65
9169,,,,,NaN,NaN,NaN,,NaN,,,,
9170,100,64,62,36,NaN,NaN,NaN,81,NaN,15,120,2,65
9171,,,,,NaN,NaN,NaN,,NaN,,,,
9172,100,64,63,36,NaN,NaN,NaN,81,NaN,15,120,2,65
9173,,,,,NaN,NaN,NaN,,NaN,,,,
9174,100,64,64,36,NaN,NaN,NaN,82,NaN,15,120,2,66
9175,,,,,NaN,NaN,NaN,,NaN,,,,
9176,100,64,64,36,NaN,NaN,NaN,82,NaN,15,121,2,65
9177,,,,,NaN,NaN,NaN,,NaN,,,,
9178,100,65,64,36,NaN,NaN,NaN,81,NaN,15,119,2,64
9179,,,,,NaN,NaN,NaN,,NaN,,,,
9180,100,65,64,36,NaN,NaN,NaN,82,NaN,15,121,2,65
9181,,,,,NaN,NaN,NaN,,NaN,,,,
9182,100,66,65,36,NaN,NaN,NaN,81,NaN,15,119,2,65
9183,,,,,NaN,NaN,NaN,,NaN,,,,
9184,100,66,65,36,NaN,NaN,NaN,81,NaN,15,120,2,64
9185,,,,,NaN,NaN,NaN,,NaN,,,,
9186,100,65,64,36,NaN,NaN,NaN,82,NaN,15,119,2,66
9187,,,,,NaN,NaN,NaN,,NaN,,,,
9188,100,65,64,36,NaN,NaN,NaN,82,NaN,15,121,2,65
9189,,,,,NaN,NaN,NaN,,NaN,,,,
9190,100,65,64,36,NaN,NaN,NaN,82,NaN,15,120,2,66
9191,,,,,NaN,NaN,NaN,,NaN,,,,
9192,100,65,66,36,NaN,NaN,NaN,81,NaN,15,121,2,64
9193,,,,,NaN,NaN,NaN,,NaN,,,,
9194,100,65,64,36,NaN,NaN,NaN,81,NaN,15,120,2,65
9195,,,,,NaN,NaN,NaN,,NaN,,,,
9196,100,64,63,36,NaN,NaN,NaN,81,NaN,15,120,2,65
9197,,,,,NaN,NaN,NaN,,NaN,,,,
9198,100,63,62,36,NaN,NaN,NaN,81,NaN,15,120,2,65
9199,,,,,NaN,NaN,NaN,,NaN,,,,
9200,100,64,62,37,NaN,NaN,NaN,82,NaN,15,121,2,65
9201,,,,,NaN,NaN,NaN,,NaN,,,,
9202,100,64,64,37,NaN,NaN,NaN,82,NaN,15,120,2,65
9203,,,,,NaN,NaN,NaN,,NaN,,,,
9204,100,65,65,37,NaN,NaN,NaN,82,NaN,15,122,2,65
9205,,,,,NaN,NaN,NaN,,NaN,,,,
9206,100,65,66,37,NaN,NaN,NaN,82,NaN,15,121,2,67
9207,,,,,NaN,NaN,NaN,,NaN,,,,
9208,100,66,66,36,NaN,NaN,NaN,82,NaN,15,121,2,66
9209,,,,,NaN,NaN,NaN,,NaN,,,,
9210,100,66,65,36,NaN,NaN,NaN,82,NaN,15,120,2,66
9211,,,,,NaN,NaN,NaN,,NaN,,,,
9212,100,66,65,36,NaN,NaN,NaN,82,NaN,15,121,2,65
9213,,,,,NaN,NaN,NaN,,NaN,,,,
9214,100,66,65,36,NaN,NaN,NaN,81,NaN,15,119,2,65
9215,,,,,NaN,NaN,NaN,,NaN,,,,
9216,100,66,65,37,NaN,NaN,NaN,81,NaN,15,121,2,63
9217,,,,,NaN,NaN,NaN,,NaN,,,,
9218,100,65,64,37,NaN,NaN,NaN,80,NaN,15,119,2,64
9219,,,,,NaN,NaN,NaN,,NaN,,,,
9220,100,63,63,37,NaN,NaN,NaN,81,NaN,15,121,2,65
9221,,,,,NaN,NaN,NaN,,NaN,,,,
9222,100,63,63,36,NaN,NaN,NaN,82,NaN,15,122,3,67
9223,,,,,NaN,NaN,NaN,,NaN,,,,
9224,100,64,62,36,NaN,NaN,NaN,83,NaN,15,123,3,67
9225,,,,,NaN,NaN,NaN,,NaN,,,,
9226,100,64,65,36,NaN,NaN,NaN,83,NaN,15,123,3,67
9227,,,,,NaN,NaN,NaN,,NaN,,,,
9228,100,66,67,36,NaN,NaN,NaN,83,NaN,15,124,3,66
9229,,,,,NaN,NaN,NaN,,NaN,,,,
9230,100,67,68,37,NaN,NaN,NaN,83,NaN,15,123,3,67
9231,,,,,NaN,NaN,NaN,,NaN,,,,
9232,100,68,67,37,NaN,NaN,NaN,84,NaN,15,125,3,68
9233,,,,,NaN,NaN,NaN,,NaN,,,,
9234,100,68,67,37,NaN,NaN,NaN,86,NaN,15,129,4,69
9235,,,,,NaN,NaN,NaN,,NaN,,,,
9236,100,68,67,37,NaN,NaN,NaN,89,NaN,15,134,4,70
9237,,,,,NaN,NaN,NaN,,NaN,,,,
9238,100,69,69,37,NaN,NaN,NaN,90,NaN,15,134,5,71
9239,,,,,NaN,NaN,NaN,,NaN,,,,
9240,100,69,70,37,NaN,NaN,NaN,90,NaN,15,135,5,71
9241,,,,,NaN,NaN,NaN,,NaN,,,,
9242,100,70,69,37,NaN,NaN,NaN,91,NaN,15,135,4,72
9243,,,,,NaN,NaN,NaN,,NaN,,,,
9244,100,69,68,38,NaN,NaN,NaN,91,NaN,15,135,4,72
9245,,,,,NaN,NaN,NaN,,NaN,,,,
9246,100,69,68,38,NaN,NaN,NaN,91,NaN,15,135,4,72
9247,,,,,NaN,NaN,NaN,,NaN,,,,
9248,100,69,68,38,NaN,NaN,NaN,92,NaN,15,136,4,72
9249,,,,,NaN,NaN,NaN,,NaN,,,,
9250,100,69,68,38,NaN,NaN,NaN,92,NaN,15,136,4,73
9251,,,,,NaN,NaN,NaN,,NaN,,,,
9252,100,69,68,38,NaN,NaN,NaN,92,NaN,15,136,4,72
9253,,,,,NaN,NaN,NaN,,NaN,,,,
9254,100,68,67,38,NaN,NaN,NaN,92,NaN,15,136,4,72
9255,,,,,NaN,NaN,NaN,,NaN,,,,
9256,100,68,68,38,NaN,NaN,NaN,92,NaN,15,135,5,72
9257,,,,,NaN,NaN,NaN,,NaN,,,,
9258,100,68,67,38,NaN,NaN,NaN,92,NaN,15,136,5,73
9259,,,,,NaN,NaN,NaN,,NaN,,,,
9260,100,68,67,38,NaN,NaN,NaN,92,NaN,15,137,5,73
9261,,,,,NaN,NaN,NaN,,NaN,,,,
9262,100,68,68,38,NaN,NaN,NaN,93,NaN,15,137,5,73
9263,,,,,NaN,NaN,NaN,,NaN,,,,
9264,,,,,NaN,NaN,NaN,,NaN,,,,
9265,,,,,NaN,NaN,NaN,,NaN,,,,
9266,,,,,NaN,NaN,NaN,,NaN,,,,
9267,,,,,NaN,NaN,NaN,,NaN,,,,
9268,,,,,NaN,NaN,NaN,,NaN,,,,
9269,,,,,NaN,NaN,NaN,,NaN,,,,
9270,,,,,NaN,NaN,NaN,,NaN,,,,
9271,,,,,NaN,NaN,NaN,,NaN,,,,
9272,,,,,NaN,NaN,NaN,,NaN,,,,
9273,,,,,NaN,NaN,NaN,,NaN,,,,
9274,,,,,NaN,NaN,NaN,,NaN,,,,
9275,,,,,NaN,NaN,NaN,,NaN,,,,
9276,,,,,NaN,NaN,NaN,,NaN,,,,
9277,,,,,NaN,NaN,NaN,,NaN,,,,
9278,,,,,NaN,NaN,NaN,,NaN,,,,
9279,,,,,NaN,NaN,NaN,,NaN,,,,
9280,,,,,NaN,NaN,NaN,,NaN,,,,
9281,,,,,NaN,NaN,NaN,,NaN,,,,
9282,100,70,69,38,NaN,NaN,NaN,93,NaN,15,139,4,74
9283,,,,,NaN,NaN,NaN,,NaN,,,,
9284,100,70,69,38,NaN,NaN,NaN,94,NaN,15,139,4,74
9285,,,,,NaN,NaN,NaN,,NaN,,,,
9286,100,70,69,38,NaN,NaN,NaN,94,NaN,15,140,4,74
9287,,,,,NaN,NaN,NaN,,NaN,,,,
9288,100,70,70,38,NaN,NaN,NaN,94,NaN,15,140,4,75
9289,,,,,NaN,NaN,NaN,,NaN,,,,
9290,100,70,70,38,NaN,NaN,NaN,95,NaN,15,141,4,74
9291,,,,,NaN,NaN,NaN,,NaN,,,,
9292,100,70,70,38,NaN,NaN,NaN,95,NaN,15,141,4,75
9293,,,,,NaN,NaN,NaN,,NaN,,,,
9294,100,70,70,38,NaN,NaN,NaN,95,NaN,15,141,4,75
9295,,,,,NaN,NaN,NaN,,NaN,,,,
9296,100,70,69,38,NaN,NaN,NaN,95,NaN,15,141,4,75
9297,,,,,NaN,NaN,NaN,,NaN,,,,
9298,100,70,69,38,NaN,NaN,NaN,95,NaN,15,141,4,74
9299,,,,,NaN,NaN,NaN,,NaN,,,,
9300,100,70,69,38,NaN,NaN,NaN,95,NaN,15,141,4,75
9301,,,,,NaN,NaN,NaN,,NaN,,,,
9302,100,70,69,38,NaN,NaN,NaN,95,NaN,15,142,4,75
9303,,,,,NaN,NaN,NaN,,NaN,,,,
9304,100,70,69,38,NaN,NaN,NaN,95,NaN,15,141,4,75
9305,,,,,NaN,NaN,NaN,,NaN,,,,
9306,100,70,69,38,NaN,NaN,NaN,95,NaN,15,142,4,75
9307,,,,,NaN,NaN,NaN,,NaN,,,,
9308,100,70,69,38,NaN,NaN,NaN,95,NaN,15,141,4,75
9309,,,,,NaN,NaN,NaN,,NaN,,,,
9310,100,70,69,38,NaN,NaN,NaN,95,NaN,15,141,4,75
9311,,,,,NaN,NaN,NaN,,NaN,,,,
9312,100,70,69,38,NaN,NaN,NaN,96,NaN,15,142,4,76
9313,,,,,NaN,NaN,NaN,,NaN,,,,
9314,100,70,70,38,NaN,NaN,NaN,96,NaN,15,143,5,75
9315,,,,,NaN,NaN,NaN,,NaN,,,,
9316,100,70,70,38,NaN,NaN,NaN,96,NaN,15,143,5,76
9317,,,,,NaN,NaN,NaN,,NaN,,,,
9318,100,70,70,38,NaN,NaN,NaN,96,NaN,15,143,5,75
9319,,,,,NaN,NaN,NaN,,NaN,,,,
9320,100,70,70,38,NaN,NaN,NaN,96,NaN,15,142,5,75
9321,,,,,NaN,NaN,NaN,,NaN,,,,
9322,100,71,70,38,NaN,NaN,NaN,96,NaN,15,143,5,75
9323,,,,,NaN,NaN,NaN,,NaN,,,,
