time,SNUADC/ECG_II,SNUADC/ECG_V5,SNUADC/ART,Solar8000/CVP,Solar8000/ART_MBP,Solar8000/PLETH_HR,Solar8000/ETCO2,Solar8000/PLETH_SPO2,Solar8000/ART_SBP,Solar8000/RR_CO2,SNUADC/CVP,Solar8000/ART_DBP,Solar8000/HR
9470,NaN,NaN,NaN,,,,,,,,NaN,,
9471,NaN,NaN,NaN,9,79,46,31,100,114,10,NaN,58,46
9472,NaN,NaN,NaN,,,,,,,,NaN,,
9473,NaN,NaN,NaN,9,79,46,31,100,115,10,NaN,59,46
9474,NaN,NaN,NaN,,,,,,,,NaN,,
9475,NaN,NaN,NaN,9,79,46,31,100,115,10,NaN,58,46
9476,NaN,NaN,NaN,,,,,,,,NaN,,
9477,NaN,NaN,NaN,9,79,46,31,100,114,10,NaN,58,46
9478,NaN,NaN,NaN,,,,,,,,NaN,,
9479,NaN,NaN,NaN,8,79,46,31,100,114,10,NaN,58,46
9480,NaN,NaN,NaN,,,,,,,,NaN,,
9481,NaN,NaN,NaN,8,79,46,31,100,114,10,NaN,58,45
9482,NaN,NaN,NaN,,,,,,,,NaN,,
9483,NaN,NaN,NaN,8,78,46,31,100,113,10,NaN,58,45
9484,NaN,NaN,NaN,,,,,,,,NaN,,
9485,NaN,NaN,NaN,8,79,46,31,100,113,10,NaN,59,45
9486,NaN,NaN,NaN,,,,,,,,NaN,,
9487,NaN,NaN,NaN,9,79,45,31,100,114,10,NaN,58,45
9488,NaN,NaN,NaN,,,,,,,,NaN,,
9489,NaN,NaN,NaN,9,79,45,31,100,113,10,NaN,58,45
9490,NaN,NaN,NaN,,,,,,,,NaN,,
9491,NaN,NaN,NaN,9,79,45,31,100,114,10,NaN,59,45
9492,NaN,NaN,NaN,,,,,,,,NaN,,
9493,NaN,NaN,NaN,9,79,45,31,100,114,10,NaN,58,45
9494,NaN,NaN,NaN,,,,,,,,NaN,,
9495,NaN,NaN,NaN,8,78,46,31,100,113,10,NaN,58,45
9496,NaN,NaN,NaN,,,,,,,,NaN,,
9497,NaN,NaN,NaN,8,78,46,31,100,113,10,NaN,59,45
9498,NaN,NaN,NaN,,,,,,,,NaN,,
9499,NaN,NaN,NaN,8,78,46,31,100,113,10,NaN,58,45
9500,NaN,NaN,NaN,,,,,,,,NaN,,
9501,NaN,NaN,NaN,9,78,46,31,100,112,10,NaN,58,45
9502,NaN,NaN,NaN,,,,,,,,NaN,,
9503,NaN,NaN,NaN,9,78,46,31,100,113,10,NaN,58,45
9504,NaN,NaN,NaN,,,,,,,,NaN,,
9505,NaN,NaN,NaN,9,78,46,31,100,113,10,NaN,58,45
9506,NaN,NaN,NaN,,,,,,,,NaN,,
9507,NaN,NaN,NaN,9,78,46,31,100,112,10,NaN,57,45
9508,NaN,NaN,NaN,,,,,,,,NaN,,
9509,NaN,NaN,NaN,8,78,46,31,100,112,10,NaN,58,45
9510,NaN,NaN,NaN,,,,,,,,NaN,,
9511,NaN,NaN,NaN,8,78,46,31,100,112,10,NaN,58,45
9512,NaN,NaN,NaN,,,,,,,,NaN,,
9513,NaN,NaN,NaN,8,77,46,31,100,112,10,NaN,57,45
9514,NaN,NaN,NaN,,,,,,,,NaN,,
9515,NaN,NaN,NaN,8,77,46,31,100,112,10,NaN,58,45
9516,NaN,NaN,NaN,,,,,,,,NaN,,
9517,NaN,NaN,NaN,9,78,46,31,100,113,10,NaN,58,45
9518,NaN,NaN,NaN,,,,,,,,NaN,,
9519,NaN,NaN,NaN,9,77,46,31,100,112,10,NaN,57,45
9520,NaN,NaN,NaN,,,,,,,,NaN,,
9521,NaN,NaN,NaN,8,77,46,32,100,112,10,NaN,58,45
9522,NaN,NaN,NaN,,,,,,,,NaN,,
9523,NaN,NaN,NaN,8,78,46,32,100,113,10,NaN,58,45
9524,NaN,NaN,NaN,,,,,,,,NaN,,
9525,NaN,NaN,NaN,8,77,46,32,100,112,10,NaN,58,45
9526,NaN,NaN,NaN,,,,,,,,NaN,,
9527,NaN,NaN,NaN,8,78,46,31,100,113,10,NaN,59,45
9528,NaN,NaN,NaN,,,,,,,,NaN,,
9529,NaN,NaN,NaN,8,78,46,31,100,113,10,NaN,58,45
9530,NaN,NaN,NaN,,,,,,,,NaN,,
9531,NaN,NaN,NaN,8,78,46,31,100,113,10,NaN,58,45
9532,NaN,NaN,NaN,,,,,,,,NaN,,
9533,NaN,NaN,NaN,8,78,46,31,100,113,10,NaN,59,45
9534,NaN,NaN,NaN,,,,,,,,NaN,,
9535,NaN,NaN,NaN,8,78,46,31,100,114,10,NaN,58,45
9536,NaN,NaN,NaN,,,,,,,,NaN,,
9537,NaN,NaN,NaN,8,78,46,31,100,113,10,NaN,59,45
9538,NaN,NaN,NaN,,,,,,,,NaN,,
9539,NaN,NaN,NaN,8,79,46,31,100,114,10,NaN,59,45
9540,NaN,NaN,NaN,,,,,,,,NaN,,
9541,NaN,NaN,NaN,8,79,46,31,100,115,10,NaN,59,45
9542,NaN,NaN,NaN,,,,,,,,NaN,,
9543,NaN,NaN,NaN,8,79,46,31,100,114,10,NaN,59,45
9544,NaN,NaN,NaN,,,,,,,,NaN,,
9545,NaN,NaN,NaN,8,79,46,31,100,115,10,NaN,59,45
9546,NaN,NaN,NaN,,,,,,,,NaN,,
9547,NaN,NaN,NaN,8,79,46,31,100,115,10,NaN,58,45
9548,NaN,NaN,NaN,,,,,,,,NaN,,
9549,NaN,NaN,NaN,8,78,46,31,100,113,10,NaN,58,45
9550,NaN,NaN,NaN,,,,,,,,NaN,,
9551,NaN,NaN,NaN,8,78,46,31,100,113,10,NaN,59,45
9552,NaN,NaN,NaN,,,,,,,,NaN,,
9553,NaN,NaN,NaN,8,78,46,31,100,114,10,NaN,58,45
9554,NaN,NaN,NaN,,,,,,,,NaN,,
9555,NaN,NaN,NaN,8,78,45,31,100,113,10,NaN,57,45
9556,NaN,NaN,NaN,,,,,,,,NaN,,
9557,NaN,NaN,NaN,8,78,45,31,100,113,10,NaN,58,45
9558,NaN,NaN,NaN,,,,,,,,NaN,,
9559,NaN,NaN,NaN,9,78,45,31,100,114,10,NaN,58,45
9560,NaN,NaN,NaN,,,,,,,,NaN,,
9561,NaN,NaN,NaN,9,77,45,31,100,112,10,NaN,57,45
9562,NaN,NaN,NaN,,,,,,,,NaN,,
9563,NaN,NaN,NaN,9,77,45,31,100,112,10,NaN,58,45
9564,NaN,NaN,NaN,,,,,,,,NaN,,
9565,NaN,NaN,NaN,9,78,45,31,100,113,10,NaN,58,45
9566,NaN,NaN,NaN,,,,,,,,NaN,,
9567,NaN,NaN,NaN,9,77,45,31,100,113,10,NaN,57,45
9568,NaN,NaN,NaN,,,,,,,,NaN,,
9569,NaN,NaN,NaN,8,78,45,31,100,113,10,NaN,58,45
9570,NaN,NaN,NaN,,,,,,,,NaN,,
9571,NaN,NaN,NaN,8,78,45,31,100,114,10,NaN,58,45
9572,NaN,NaN,NaN,,,,,,,,NaN,,
9573,NaN,NaN,NaN,8,78,46,31,100,113,10,NaN,58,45
9574,NaN,NaN,NaN,,,,,,,,NaN,,
9575,NaN,NaN,NaN,8,78,46,31,100,113,10,NaN,58,45
9576,NaN,NaN,NaN,,,,,,,,NaN,,
9577,NaN,NaN,NaN,9,78,46,31,100,114,10,NaN,58,45
9578,NaN,NaN,NaN,,,,,,,,NaN,,
9579,NaN,NaN,NaN,9,78,46,31,100,113,10,NaN,58,45
9580,NaN,NaN,NaN,,,,,,,,NaN,,
9581,NaN,NaN,NaN,8,78,46,31,100,113,10,NaN,59,45
9582,NaN,NaN,NaN,,,,,,,,NaN,,
9583,NaN,NaN,NaN,8,78,46,31,100,113,10,NaN,58,45
9584,NaN,NaN,NaN,,,,,,,,NaN,,
9585,NaN,NaN,NaN,8,78,46,31,100,113,10,NaN,58,45
9586,NaN,NaN,NaN,,,,,,,,NaN,,
9587,NaN,NaN,NaN,8,78,46,31,100,113,10,NaN,58,45
9588,NaN,NaN,NaN,,,,,,,,NaN,,
9589,NaN,NaN,NaN,9,78,46,31,100,114,10,NaN,58,45
9590,NaN,NaN,NaN,,,,,,,,NaN,,
9591,NaN,NaN,NaN,9,78,46,31,100,112,10,NaN,58,45
9592,NaN,NaN,NaN,,,,,,,,NaN,,
9593,NaN,NaN,NaN,9,78,46,31,100,113,10,NaN,59,45
9594,NaN,NaN,NaN,,,,,,,,NaN,,
9595,NaN,NaN,NaN,9,78,45,31,100,113,10,NaN,58,45
9596,NaN,NaN,NaN,,,,,,,,NaN,,
9597,NaN,NaN,NaN,9,78,45,31,100,112,10,NaN,58,45
9598,NaN,NaN,NaN,,,,,,,,NaN,,
9599,NaN,NaN,NaN,8,78,45,31,100,113,10,NaN,58,45
9600,NaN,NaN,NaN,,,,,,,,NaN,,
9601,NaN,NaN,NaN,8,78,45,31,100,113,10,NaN,58,45
9602,NaN,NaN,NaN,,,,,,,,NaN,,
9603,NaN,NaN,NaN,8,77,45,31,100,111,10,NaN,57,45
9604,NaN,NaN,NaN,,,,,,,,NaN,,
9605,NaN,NaN,NaN,8,77,45,31,100,112,10,NaN,58,45
9606,NaN,NaN,NaN,,,,,,,,NaN,,
9607,NaN,NaN,NaN,9,77,45,31,100,112,10,NaN,57,45
9608,NaN,NaN,NaN,,,,,,,,NaN,,
9609,NaN,NaN,NaN,9,77,45,31,100,111,10,NaN,57,45
9610,NaN,NaN,NaN,,,,,,,,NaN,,
9611,NaN,NaN,NaN,8,77,45,31,100,111,10,NaN,57,45
9612,NaN,NaN,NaN,,,,,,,,NaN,,
9613,NaN,NaN,NaN,8,77,45,31,100,112,10,NaN,57,45
9614,NaN,NaN,NaN,,,,,,,,NaN,,
9615,NaN,NaN,NaN,8,77,45,31,100,111,10,NaN,57,45
9616,NaN,NaN,NaN,,,,,,,,NaN,,
9617,NaN,NaN,NaN,8,77,45,31,100,111,10,NaN,58,45
9618,NaN,NaN,NaN,,,,,,,,NaN,,
9619,NaN,NaN,NaN,9,77,45,31,100,112,10,NaN,57,45
9620,NaN,NaN,NaN,,,,,,,,NaN,,
9621,NaN,NaN,NaN,9,77,45,31,100,111,10,NaN,57,45
9622,NaN,NaN,NaN,,,,,,,,NaN,,
9623,NaN,NaN,NaN,8,77,46,31,100,111,10,NaN,58,45
9624,NaN,NaN,NaN,,,,,,,,NaN,,
9625,NaN,NaN,NaN,8,77,46,31,100,112,10,NaN,57,45
9626,NaN,NaN,NaN,,,,,,,,NaN,,
9627,NaN,NaN,NaN,8,76,46,31,100,110,10,NaN,57,45
9628,NaN,NaN,NaN,,,,,,,,NaN,,
9629,NaN,NaN,NaN,8,77,46,31,100,111,10,NaN,58,45
9630,NaN,NaN,NaN,,,,,,,,NaN,,
9631,NaN,NaN,NaN,8,77,46,31,100,112,10,NaN,58,45
9632,NaN,NaN,NaN,,,,,,,,NaN,,
9633,NaN,NaN,NaN,8,77,46,31,100,111,10,NaN,57,45
9634,NaN,NaN,NaN,,,,,,,,NaN,,
9635,NaN,NaN,NaN,8,77,46,31,100,112,10,NaN,58,45
9636,NaN,NaN,NaN,,,,,,,,NaN,,
9637,NaN,NaN,NaN,9,77,46,31,100,113,10,NaN,58,45
9638,NaN,NaN,NaN,,,,,,,,NaN,,
9639,NaN,NaN,NaN,9,77,46,31,100,112,10,NaN,57,45
9640,NaN,NaN,NaN,,,,,,,,NaN,,
9641,NaN,NaN,NaN,8,77,46,31,100,111,10,NaN,58,45
9642,NaN,NaN,NaN,,,,,,,,NaN,,
9643,NaN,NaN,NaN,8,77,45,31,100,113,10,NaN,58,45
9644,NaN,NaN,NaN,,,,,,,,NaN,,
9645,NaN,NaN,NaN,8,77,45,31,100,112,10,NaN,58,45
9646,NaN,NaN,NaN,,,,,,,,NaN,,
9647,NaN,NaN,NaN,8,78,45,31,100,113,10,NaN,59,45
9648,NaN,NaN,NaN,,,,,,,,NaN,,
9649,NaN,NaN,NaN,8,78,45,31,100,114,10,NaN,58,45
9650,NaN,NaN,NaN,,,,,,,,NaN,,
9651,NaN,NaN,NaN,8,77,45,31,100,112,10,NaN,57,45
9652,NaN,NaN,NaN,,,,,,,,NaN,,
9653,NaN,NaN,NaN,8,77,45,31,100,112,10,NaN,58,45
9654,NaN,NaN,NaN,,,,,,,,NaN,,
9655,NaN,NaN,NaN,8,77,45,31,100,113,10,NaN,57,45
9656,NaN,NaN,NaN,,,,,,,,NaN,,
9657,NaN,NaN,NaN,8,77,45,31,100,112,10,NaN,57,45
9658,NaN,NaN,NaN,,,,,,,,NaN,,
9659,NaN,NaN,NaN,8,77,45,31,100,112,10,NaN,58,45
9660,NaN,NaN,NaN,,,,,,,,NaN,,
9661,NaN,NaN,NaN,8,77,45,31,100,112,10,NaN,58,45
9662,NaN,NaN,NaN,,,,,,,,NaN,,
9663,NaN,NaN,NaN,8,77,45,31,100,112,10,NaN,57,45
9664,NaN,NaN,NaN,,,,,,,,NaN,,
9665,NaN,NaN,NaN,8,77,45,31,100,113,10,NaN,58,45
9666,NaN,NaN,NaN,,,,,,,,NaN,,
9667,NaN,NaN,NaN,8,77,45,31,100,114,10,NaN,58,45
9668,NaN,NaN,NaN,,,,,,,,NaN,,
9669,NaN,NaN,NaN,8,78,45,31,100,115,10,NaN,58,45
9670,NaN,NaN,NaN,,,,,,,,NaN,,
9671,NaN,NaN,NaN,7,78,45,31,100,116,10,NaN,59,45
9672,NaN,NaN,NaN,,,,,,,,NaN,,
9673,NaN,NaN,NaN,7,79,46,31,100,117,10,NaN,59,45
9674,NaN,NaN,NaN,,,,,,,,NaN,,
9675,NaN,NaN,NaN,8,79,46,31,100,116,10,NaN,59,45
9676,NaN,NaN,NaN,,,,,,,,NaN,,
9677,NaN,NaN,NaN,8,79,46,31,100,117,10,NaN,60,45
9678,NaN,NaN,NaN,,,,,,,,NaN,,
9679,NaN,NaN,NaN,9,80,46,31,100,118,10,NaN,59,45
9680,NaN,NaN,NaN,,,,,,,,NaN,,
9681,NaN,NaN,NaN,9,79,46,31,100,117,10,NaN,59,45
9682,NaN,NaN,NaN,,,,,,,,NaN,,
9683,NaN,NaN,NaN,8,80,46,31,100,117,10,NaN,60,45
9684,NaN,NaN,NaN,,,,,,,,NaN,,
9685,NaN,NaN,NaN,8,80,46,31,100,119,10,NaN,61,45
9686,NaN,NaN,NaN,,,,,,,,NaN,,
9687,NaN,NaN,NaN,8,80,46,31,100,118,10,NaN,60,45
9688,NaN,NaN,NaN,,,,,,,,NaN,,
9689,NaN,NaN,NaN,8,81,46,31,100,119,10,NaN,62,45
9690,NaN,NaN,NaN,,,,,,,,NaN,,
9691,NaN,NaN,NaN,8,82,46,31,100,121,10,NaN,61,45
9692,NaN,NaN,NaN,,,,,,,,NaN,,
9693,NaN,NaN,NaN,9,81,45,31,100,119,10,NaN,61,45
9694,NaN,NaN,NaN,,,,,,,,NaN,,
9695,NaN,NaN,NaN,9,81,46,31,100,120,10,NaN,62,45
9696,NaN,NaN,NaN,,,,,,,,NaN,,
9697,NaN,NaN,NaN,8,82,46,32,100,122,10,NaN,62,45
9698,NaN,NaN,NaN,,,,,,,,NaN,,
9699,NaN,NaN,NaN,8,82,46,32,100,121,10,NaN,61,45
9700,NaN,NaN,NaN,,,,,,,,NaN,,
9701,NaN,NaN,NaN,8,82,46,32,100,121,10,NaN,62,46
9702,NaN,NaN,NaN,,,,,,,,NaN,,
9703,NaN,NaN,NaN,8,82,46,32,100,122,10,NaN,61,46
9704,NaN,NaN,NaN,,,,,,,,NaN,,
9705,NaN,NaN,NaN,8,82,47,30,100,121,10,NaN,61,46
9706,NaN,NaN,NaN,,,,,,,,NaN,,
9707,NaN,NaN,NaN,8,82,47,30,100,121,10,NaN,61,46
9708,NaN,NaN,NaN,,,,,,,,NaN,,
9709,NaN,NaN,NaN,9,82,47,30,100,121,10,NaN,60,47
9710,NaN,NaN,NaN,,,,,,,,NaN,,
9711,NaN,NaN,NaN,9,81,47,30,100,119,10,NaN,60,46
9712,NaN,NaN,NaN,,,,,,,,NaN,,
9713,NaN,NaN,NaN,9,81,47,31,100,118,10,NaN,60,46
9714,NaN,NaN,NaN,,,,,,,,NaN,,
9715,NaN,NaN,NaN,9,81,47,31,100,119,10,NaN,59,46
9716,NaN,NaN,NaN,,,,,,,,NaN,,
9717,NaN,NaN,NaN,8,80,47,31,100,117,10,NaN,59,46
9718,NaN,NaN,NaN,,,,,,,,NaN,,
9719,NaN,NaN,NaN,8,80,47,31,100,118,10,NaN,60,46
9720,NaN,NaN,NaN,,,,,,,,NaN,,
9721,NaN,NaN,NaN,9,80,46,31,100,118,10,NaN,59,46
9722,NaN,NaN,NaN,,,,,,,,NaN,,
9723,NaN,NaN,NaN,9,80,46,31,100,117,10,NaN,59,46
9724,NaN,NaN,NaN,,,,,,,,NaN,,
9725,NaN,NaN,NaN,9,80,46,31,100,117,10,NaN,59,46
9726,NaN,NaN,NaN,,,,,,,,NaN,,
9727,NaN,NaN,NaN,9,80,46,31,100,118,10,NaN,59,46
9728,NaN,NaN,NaN,,,,,,,,NaN,,
9729,NaN,NaN,NaN,9,80,46,32,100,116,10,NaN,59,46
9730,NaN,NaN,NaN,,,,,,,,NaN,,
9731,NaN,NaN,NaN,8,80,47,32,100,116,10,NaN,60,46
9732,NaN,NaN,NaN,,,,,,,,NaN,,
9733,NaN,NaN,NaN,8,80,47,32,100,117,10,NaN,59,46
9734,NaN,NaN,NaN,,,,,,,,NaN,,
9735,NaN,NaN,NaN,9,80,47,32,100,117,10,NaN,59,46
9736,NaN,NaN,NaN,,,,,,,,NaN,,
9737,NaN,NaN,NaN,9,80,47,31,100,117,10,NaN,60,46
9738,NaN,NaN,NaN,,,,,,,,NaN,,
9739,NaN,NaN,NaN,9,81,46,31,100,118,10,NaN,60,46
9740,NaN,NaN,NaN,,,,,,,,NaN,,
9741,NaN,NaN,NaN,9,81,46,31,100,117,10,NaN,60,46
9742,NaN,NaN,NaN,,,,,,,,NaN,,
9743,NaN,NaN,NaN,9,81,46,31,100,118,10,NaN,60,45
9744,NaN,NaN,NaN,,,,,,,,NaN,,
9745,NaN,NaN,NaN,9,81,46,32,100,118,10,NaN,60,46
9746,NaN,NaN,NaN,,,,,,,,NaN,,
9747,NaN,NaN,NaN,8,81,46,32,100,116,10,NaN,60,45
9748,NaN,NaN,NaN,,,,,,,,NaN,,
9749,NaN,NaN,NaN,8,81,46,32,100,117,10,NaN,61,45
9750,NaN,NaN,NaN,,,,,,,,NaN,,
9751,NaN,NaN,NaN,9,81,46,32,100,118,10,NaN,60,46
9752,NaN,NaN,NaN,,,,,,,,NaN,,
9753,NaN,NaN,NaN,9,81,46,31,100,118,10,NaN,60,45
9754,NaN,NaN,NaN,,,,,,,,NaN,,
9755,NaN,NaN,NaN,9,82,46,31,100,120,10,NaN,61,45
9756,NaN,NaN,NaN,,,,,,,,NaN,,
9757,NaN,NaN,NaN,9,82,46,31,100,121,10,NaN,61,45
9758,NaN,NaN,NaN,,,,,,,,NaN,,
9759,NaN,NaN,NaN,9,82,46,31,100,120,10,NaN,61,45
9760,NaN,NaN,NaN,,,,,,,,NaN,,
9761,NaN,NaN,NaN,8,82,46,31,100,120,10,NaN,61,45
9762,NaN,NaN,NaN,,,,,,,,NaN,,
9763,NaN,NaN,NaN,8,83,46,31,100,122,10,NaN,61,46
9764,NaN,NaN,NaN,,,,,,,,NaN,,
9765,NaN,NaN,NaN,9,83,46,31,100,122,10,NaN,62,46
9766,NaN,NaN,NaN,,,,,,,,NaN,,
9767,NaN,NaN,NaN,9,83,46,31,100,122,10,NaN,62,46
9768,NaN,NaN,NaN,,,,,,,,NaN,,
9769,NaN,NaN,NaN,9,83,47,31,100,123,10,NaN,61,46
9770,NaN,NaN,NaN,,,,,,,,NaN,,
9771,NaN,NaN,NaN,9,83,47,31,100,122,10,NaN,61,46
9772,NaN,NaN,NaN,,,,,,,,NaN,,
9773,NaN,NaN,NaN,9,83,47,31,100,122,10,NaN,61,46
9774,NaN,NaN,NaN,,,,,,,,NaN,,
9775,NaN,NaN,NaN,9,83,47,31,100,122,10,NaN,61,46
9776,NaN,NaN,NaN,,,,,,,,NaN,,
9777,NaN,NaN,NaN,8,82,47,31,100,120,10,NaN,60,46
9778,NaN,NaN,NaN,,,,,,,,NaN,,
9779,NaN,NaN,NaN,8,82,47,31,100,120,10,NaN,61,46
9780,NaN,NaN,NaN,,,,,,,,NaN,,
9781,NaN,NaN,NaN,9,82,47,31,100,121,10,NaN,60,46
9782,NaN,NaN,NaN,,,,,,,,NaN,,
9783,NaN,NaN,NaN,9,82,47,31,100,119,10,NaN,60,46
9784,NaN,NaN,NaN,,,,,,,,NaN,,
9785,NaN,NaN,NaN,9,82,47,31,100,120,10,NaN,61,46
9786,NaN,NaN,NaN,,,,,,,,NaN,,
9787,NaN,NaN,NaN,9,82,46,31,100,120,10,NaN,61,46
9788,NaN,NaN,NaN,,,,,,,,NaN,,
9789,NaN,NaN,NaN,9,82,46,31,100,119,10,NaN,60,46
9790,NaN,NaN,NaN,,,,,,,,NaN,,
9791,NaN,NaN,NaN,8,82,46,32,100,119,10,NaN,61,46
9792,NaN,NaN,NaN,,,,,,,,NaN,,
9793,NaN,NaN,NaN,8,82,47,32,100,120,10,NaN,61,46
9794,NaN,NaN,NaN,,,,,,,,NaN,,
9795,NaN,NaN,NaN,9,82,47,32,100,118,10,NaN,60,46
9796,NaN,NaN,NaN,,,,,,,,NaN,,
9797,NaN,NaN,NaN,9,82,47,32,100,118,10,NaN,60,46
9798,NaN,NaN,NaN,,,,,,,,NaN,,
9799,NaN,NaN,NaN,9,82,47,31,100,119,10,NaN,60,46
9800,NaN,NaN,NaN,,,,,,,,NaN,,
9801,NaN,NaN,NaN,9,81,47,31,100,118,10,NaN,60,46
9802,NaN,NaN,NaN,,,,,,,,NaN,,
9803,NaN,NaN,NaN,9,82,46,31,100,118,10,NaN,61,46
9804,NaN,NaN,NaN,,,,,,,,NaN,,
9805,NaN,NaN,NaN,9,82,46,31,100,120,10,NaN,61,46
9806,NaN,NaN,NaN,,,,,,,,NaN,,
9807,NaN,NaN,NaN,8,82,46,31,100,120,10,NaN,61,46
9808,NaN,NaN,NaN,,,,,,,,NaN,,
9809,NaN,NaN,NaN,8,83,46,31,100,121,10,NaN,63,46
9810,NaN,NaN,NaN,,,,,,,,NaN,,
9811,NaN,NaN,NaN,9,83,46,31,100,123,10,NaN,62,46
9812,NaN,NaN,NaN,,,,,,,,NaN,,
9813,NaN,NaN,NaN,9,83,46,31,100,122,10,NaN,61,46
9814,NaN,NaN,NaN,,,,,,,,NaN,,
9815,NaN,NaN,NaN,9,84,47,32,100,123,10,NaN,63,46
9816,NaN,NaN,NaN,,,,,,,,NaN,,
9817,NaN,NaN,NaN,9,85,47,32,100,124,10,NaN,63,46
9818,NaN,NaN,NaN,,,,,,,,NaN,,
9819,NaN,NaN,NaN,9,84,47,32,100,123,10,NaN,62,46
9820,NaN,NaN,NaN,,,,,,,,NaN,,
9821,NaN,NaN,NaN,8,84,47,32,100,123,10,NaN,63,46
9822,NaN,NaN,NaN,,,,,,,,NaN,,
9823,NaN,NaN,NaN,8,84,47,31,100,124,10,NaN,62,46
9824,NaN,NaN,NaN,,,,,,,,NaN,,
9825,NaN,NaN,NaN,9,84,47,31,100,123,10,NaN,62,46
9826,NaN,NaN,NaN,,,,,,,,NaN,,
9827,NaN,NaN,NaN,9,85,47,31,100,124,10,NaN,63,46
9828,NaN,NaN,NaN,,,,,,,,NaN,,
9829,NaN,NaN,NaN,9,85,47,31,100,125,10,NaN,63,47
9830,NaN,NaN,NaN,,,,,,,,NaN,,
9831,NaN,NaN,NaN,9,85,47,32,100,124,10,NaN,62,47
9832,NaN,NaN,NaN,,,,,,,,NaN,,
9833,NaN,NaN,NaN,9,85,47,32,100,123,10,NaN,63,47
9834,NaN,NaN,NaN,,,,,,,,NaN,,
9835,NaN,NaN,NaN,9,85,47,32,100,124,10,NaN,62,47
9836,NaN,NaN,NaN,,,,,,,,NaN,,
9837,NaN,NaN,NaN,9,84,47,32,100,122,10,NaN,62,47
9838,NaN,NaN,NaN,,,,,,,,NaN,,
9839,NaN,NaN,NaN,9,84,47,31,100,122,10,NaN,62,47
9840,NaN,NaN,NaN,,,,,,,,NaN,,
9841,NaN,NaN,NaN,10,84,47,31,100,122,10,NaN,61,47
9842,NaN,NaN,NaN,,,,,,,,NaN,,
9843,NaN,NaN,NaN,10,84,47,31,100,121,10,NaN,61,46
9844,NaN,NaN,NaN,,,,,,,,NaN,,
9845,NaN,NaN,NaN,9,84,47,31,100,121,10,NaN,62,46
9846,NaN,NaN,NaN,,,,,,,,NaN,,
9847,NaN,NaN,NaN,9,84,47,32,100,122,10,NaN,61,46
9848,NaN,NaN,NaN,,,,,,,,NaN,,
9849,NaN,NaN,NaN,9,83,47,32,100,120,10,NaN,61,46
9850,NaN,NaN,NaN,,,,,,,,NaN,,
9851,NaN,NaN,NaN,9,83,47,32,100,120,10,NaN,61,46
9852,NaN,NaN,NaN,,,,,,,,NaN,,
9853,NaN,NaN,NaN,9,83,47,31,100,120,10,NaN,61,46
9854,NaN,NaN,NaN,,,,,,,,NaN,,
9855,NaN,NaN,NaN,9,82,47,31,100,119,10,NaN,60,46
9856,NaN,NaN,NaN,,,,,,,,NaN,,
9857,NaN,NaN,NaN,9,82,47,31,100,119,10,NaN,61,46
9858,NaN,NaN,NaN,,,,,,,,NaN,,
9859,NaN,NaN,NaN,9,82,47,31,100,119,10,NaN,60,46
9860,NaN,NaN,NaN,,,,,,,,NaN,,
9861,NaN,NaN,NaN,9,82,47,31,100,118,10,NaN,60,46
9862,NaN,NaN,NaN,,,,,,,,NaN,,
9863,NaN,NaN,NaN,9,82,47,31,100,119,10,NaN,61,46
9864,NaN,NaN,NaN,,,,,,,,NaN,,
9865,NaN,NaN,NaN,9,82,47,31,100,120,10,NaN,60,46
9866,NaN,NaN,NaN,,,,,,,,NaN,,
9867,NaN,NaN,NaN,9,82,47,31,100,118,10,NaN,60,46
9868,NaN,NaN,NaN,,,,,,,,NaN,,
9869,NaN,NaN,NaN,9,82,47,32,100,117,10,NaN,60,46
9870,NaN,NaN,NaN,,,,,,,,NaN,,
9871,NaN,NaN,NaN,9,82,47,32,100,118,10,NaN,60,46
9872,NaN,NaN,NaN,,,,,,,,NaN,,
9873,NaN,NaN,NaN,9,82,47,32,100,118,10,NaN,59,46
9874,NaN,NaN,NaN,,,,,,,,NaN,,
9875,NaN,NaN,NaN,9,82,46,32,100,118,10,NaN,61,46
9876,NaN,NaN,NaN,,,,,,,,NaN,,
9877,NaN,NaN,NaN,9,82,46,32,100,119,10,NaN,60,46
9878,NaN,NaN,NaN,,,,,,,,NaN,,
9879,NaN,NaN,NaN,9,82,46,32,100,118,10,NaN,60,46
9880,NaN,NaN,NaN,,,,,,,,NaN,,
9881,NaN,NaN,NaN,8,82,46,32,100,118,10,NaN,60,46
9882,NaN,NaN,NaN,,,,,,,,NaN,,
9883,NaN,NaN,NaN,8,82,46,32,100,119,10,NaN,60,46
9884,NaN,NaN,NaN,,,,,,,,NaN,,
9885,NaN,NaN,NaN,9,82,46,32,100,118,10,NaN,60,46
9886,NaN,NaN,NaN,,,,,,,,NaN,,
9887,NaN,NaN,NaN,9,82,46,32,100,118,10,NaN,61,45
9888,NaN,NaN,NaN,,,,,,,,NaN,,
9889,NaN,NaN,NaN,9,82,46,32,100,119,10,NaN,61,46
9890,NaN,NaN,NaN,,,,,,,,NaN,,
9891,NaN,NaN,NaN,9,82,46,32,100,118,10,NaN,61,45
9892,NaN,NaN,NaN,,,,,,,,NaN,,
9893,NaN,NaN,NaN,8,83,46,31,100,119,10,NaN,61,45
9894,NaN,NaN,NaN,,,,,,,,NaN,,
