time,SNUADC/ART,Solar8000/RR_CO2,Solar8000/HR,SNUADC/ECG_II,SNUADC/CVP,SNUADC/ECG_V5,Solar8000/ART_DBP,Solar8000/CVP,Solar8000/ETCO2,Solar8000/PLETH_HR,Solar8000/ART_MBP,Solar8000/ART_SBP,Solar8000/PLETH_SPO2
17922,NaN,,,NaN,NaN,NaN,,,,,,,
17923,NaN,14,83,NaN,NaN,NaN,50,7,37,85,73,127,100
17924,NaN,,,NaN,NaN,NaN,,,,,,,
17925,NaN,14,88,NaN,NaN,NaN,54,7,37,85,74,125,100
17926,NaN,,,NaN,NaN,NaN,,,,,,,
17927,NaN,14,93,NaN,NaN,NaN,52,7,37,87,73,127,100
17928,NaN,,,NaN,NaN,NaN,,,,,,,
17929,NaN,14,100,NaN,NaN,NaN,56,6,37,88,76,128,100
17930,NaN,,,NaN,NaN,NaN,,,,,,,
17931,NaN,14,89,NaN,NaN,NaN,51,6,37,87,74,128,100
17932,NaN,,,NaN,NaN,NaN,,,,,,,
17933,NaN,14,81,NaN,NaN,NaN,53,6,37,86,73,121,100
17934,NaN,,,NaN,NaN,NaN,,,,,,,
17935,NaN,14,75,NaN,NaN,NaN,56,6,37,89,75,120,100
17936,NaN,,,NaN,NaN,NaN,,,,,,,
17937,NaN,14,74,NaN,NaN,NaN,54,6,37,89,75,125,100
17938,NaN,,,NaN,NaN,NaN,,,,,,,
17939,NaN,14,85,NaN,NaN,NaN,60,6,37,84,77,120,100
17940,NaN,,,NaN,NaN,NaN,,,,,,,
17941,NaN,14,98,NaN,NaN,NaN,52,7,37,85,72,124,100
17942,NaN,,,NaN,NaN,NaN,,,,,,,
17943,NaN,14,102,NaN,NaN,NaN,58,7,37,86,77,131,100
17944,NaN,,,NaN,NaN,NaN,,,,,,,
17945,NaN,14,99,NaN,NaN,NaN,52,7,37,93,74,126,100
17946,NaN,,,NaN,NaN,NaN,,,,,,,
17947,NaN,14,89,NaN,NaN,NaN,50,7,36,93,72,126,100
17948,NaN,,,NaN,NaN,NaN,,,,,,,
17949,NaN,14,88,NaN,NaN,NaN,51,7,36,93,71,126,100
17950,NaN,,,NaN,NaN,NaN,,,,,,,
17951,NaN,14,80,NaN,NaN,NaN,51,7,36,93,71,126,100
17952,NaN,,,NaN,NaN,NaN,,,,,,,
17953,NaN,14,89,NaN,NaN,NaN,55,7,37,87,74,127,100
17954,NaN,,,NaN,NaN,NaN,,,,,,,
17955,NaN,14,87,NaN,NaN,NaN,53,7,37,87,74,131,100
17956,NaN,,,NaN,NaN,NaN,,,,,,,
17957,NaN,14,84,NaN,NaN,NaN,50,6,37,81,72,129,100
17958,NaN,,,NaN,NaN,NaN,,,,,,,
17959,NaN,14,79,NaN,NaN,NaN,56,6,37,76,77,133,100
17960,NaN,,,NaN,NaN,NaN,,,,,,,
17961,NaN,14,75,NaN,NaN,NaN,53,6,37,75,75,132,100
17962,NaN,,,NaN,NaN,NaN,,,,,,,
17963,NaN,14,80,NaN,NaN,NaN,51,6,37,75,72,128,100
17964,NaN,,,NaN,NaN,NaN,,,,,,,
17965,NaN,14,79,NaN,NaN,NaN,51,6,37,75,73,127,100
17966,NaN,,,NaN,NaN,NaN,,,,,,,
17967,NaN,14,74,NaN,NaN,NaN,55,6,37,72,75,126,100
17968,NaN,,,NaN,NaN,NaN,,,,,,,
17969,NaN,14,78,NaN,NaN,NaN,55,6,37,76,76,123,100
17970,NaN,,,NaN,NaN,NaN,,,,,,,
17971,NaN,14,87,NaN,NaN,NaN,49,6,37,77,71,126,100
17972,NaN,,,NaN,NaN,NaN,,,,,,,
17973,NaN,14,81,NaN,NaN,NaN,57,6,37,77,74,116,100
17974,NaN,,,NaN,NaN,NaN,,,,,,,
17975,NaN,14,94,NaN,NaN,NaN,50,6,37,76,70,118,100
17976,NaN,,,NaN,NaN,NaN,,,,,,,
17977,NaN,14,85,NaN,NaN,NaN,49,6,36,75,69,123,100
17978,NaN,,,NaN,NaN,NaN,,,,,,,
17979,NaN,14,87,NaN,NaN,NaN,45,6,36,73,67,120,100
17980,NaN,,,NaN,NaN,NaN,,,,,,,
17981,NaN,14,72,NaN,NaN,NaN,49,6,36,73,67,113,100
17982,NaN,,,NaN,NaN,NaN,,,,,,,
17983,NaN,14,67,NaN,NaN,NaN,52,7,36,75,68,107,100
17984,NaN,,,NaN,NaN,NaN,,,,,,,
17985,NaN,14,77,NaN,NaN,NaN,49,7,36,75,68,119,100
17986,NaN,,,NaN,NaN,NaN,,,,,,,
17987,NaN,14,87,NaN,NaN,NaN,47,7,36,71,67,120,100
17988,NaN,,,NaN,NaN,NaN,,,,,,,
17989,NaN,14,85,NaN,NaN,NaN,46,7,36,66,66,118,100
17990,NaN,,,NaN,NaN,NaN,,,,,,,
17991,NaN,14,76,NaN,NaN,NaN,56,7,36,63,73,121,100
17992,NaN,,,NaN,NaN,NaN,,,,,,,
17993,NaN,14,76,NaN,NaN,NaN,55,6,35,67,75,128,100
17994,NaN,,,NaN,NaN,NaN,,,,,,,
17995,NaN,14,83,NaN,NaN,NaN,56,6,35,70,75,125,100
17996,NaN,,,NaN,NaN,NaN,,,,,,,
17997,NaN,14,92,NaN,NaN,NaN,61,6,35,70,79,130,100
17998,NaN,,,NaN,NaN,NaN,,,,,,,
17999,NaN,14,89,NaN,NaN,NaN,60,6,36,81,79,130,100
18000,NaN,,,NaN,NaN,NaN,,,,,,,
18001,NaN,14,82,NaN,NaN,NaN,53,7,36,87,74,128,100
18002,NaN,,,NaN,NaN,NaN,,,,,,,
18003,NaN,14,76,NaN,NaN,NaN,57,7,36,85,75,123,100
18004,NaN,,,NaN,NaN,NaN,,,,,,,
18005,NaN,14,81,NaN,NaN,NaN,57,7,36,76,75,121,100
18006,NaN,,,NaN,NaN,NaN,,,,,,,
18007,NaN,14,93,NaN,NaN,NaN,60,7,36,82,79,132,100
18008,NaN,,,NaN,NaN,NaN,,,,,,,
18009,NaN,14,99,NaN,NaN,NaN,54,6,37,80,76,127,100
18010,NaN,,,NaN,NaN,NaN,,,,,,,
18011,NaN,14,90,NaN,NaN,NaN,53,6,37,80,75,133,100
18012,NaN,,,NaN,NaN,NaN,,,,,,,
18013,NaN,14,82,NaN,NaN,NaN,53,6,37,79,74,128,100
18014,NaN,,,NaN,NaN,NaN,,,,,,,
18015,NaN,14,77,NaN,NaN,NaN,58,6,37,79,78,129,100
18016,NaN,,,NaN,NaN,NaN,,,,,,,
18017,NaN,14,78,NaN,NaN,NaN,53,6,36,83,76,129,100
18018,NaN,,,NaN,NaN,NaN,,,,,,,
18019,NaN,14,90,NaN,NaN,NaN,59,6,36,80,80,135,100
18020,NaN,,,NaN,NaN,NaN,,,,,,,
18021,NaN,14,88,NaN,NaN,NaN,55,6,36,80,76,128,100
18022,NaN,,,NaN,NaN,NaN,,,,,,,
18023,NaN,14,85,NaN,NaN,NaN,58,6,36,77,80,133,100
18024,NaN,,,NaN,NaN,NaN,,,,,,,
18025,NaN,14,85,NaN,NaN,NaN,58,6,36,83,79,124,100
18026,NaN,,,NaN,NaN,NaN,,,,,,,
18027,NaN,14,89,NaN,NaN,NaN,59,6,36,84,80,134,100
18028,NaN,,,NaN,NaN,NaN,,,,,,,
18029,NaN,14,85,NaN,NaN,NaN,58,6,36,84,81,133,100
18030,NaN,,,NaN,NaN,NaN,,,,,,,
18031,NaN,14,83,NaN,NaN,NaN,60,6,36,87,81,135,100
18032,NaN,,,NaN,NaN,NaN,,,,,,,
18033,NaN,14,77,NaN,NaN,NaN,59,6,36,88,80,127,100
18034,NaN,,,NaN,NaN,NaN,,,,,,,
18035,NaN,14,79,NaN,NaN,NaN,57,6,36,89,78,130,100
18036,NaN,,,NaN,NaN,NaN,,,,,,,
18037,NaN,14,75,NaN,NaN,NaN,56,6,36,89,79,131,100
18038,NaN,,,NaN,NaN,NaN,,,,,,,
18039,NaN,14,76,NaN,NaN,NaN,49,6,37,87,74,129,100
18040,NaN,,,NaN,NaN,NaN,,,,,,,
18041,NaN,14,65,NaN,NaN,NaN,55,6,37,89,73,114,100
18042,NaN,,,NaN,NaN,NaN,,,,,,,
18043,NaN,14,75,NaN,NaN,NaN,47,7,37,88,69,120,100
18044,NaN,,,NaN,NaN,NaN,,,,,,,
18045,NaN,14,68,NaN,NaN,NaN,55,7,37,86,74,123,100
18046,NaN,,,NaN,NaN,NaN,,,,,,,
18047,NaN,14,82,NaN,NaN,NaN,50,7,36,83,76,123,100
18048,NaN,,,NaN,NaN,NaN,,,,,,,
18049,NaN,14,81,NaN,NaN,NaN,56,7,36,87,73,115,100
18050,NaN,,,NaN,NaN,NaN,,,,,,,
18051,NaN,14,83,NaN,NaN,NaN,58,7,36,93,77,128,100
18052,NaN,,,NaN,NaN,NaN,,,,,,,
18053,NaN,14,81,NaN,NaN,NaN,61,7,36,93,81,135,100
18054,NaN,,,NaN,NaN,NaN,,,,,,,
18055,NaN,14,90,NaN,NaN,NaN,53,7,36,93,77,136,100
18056,NaN,,,NaN,NaN,NaN,,,,,,,
18057,NaN,14,81,NaN,NaN,NaN,54,6,36,88,76,129,100
18058,NaN,,,NaN,NaN,NaN,,,,,,,
18059,NaN,14,71,NaN,NaN,NaN,56,6,36,81,76,125,100
18060,NaN,,,NaN,NaN,NaN,,,,,,,
18061,NaN,14,65,NaN,NaN,NaN,58,6,36,79,79,125,100
18062,NaN,,,NaN,NaN,NaN,,,,,,,
18063,NaN,14,77,NaN,NaN,NaN,58,6,36,82,79,132,100
18064,NaN,,,NaN,NaN,NaN,,,,,,,
18065,NaN,14,80,NaN,NaN,NaN,55,6,36,76,77,134,100
18066,NaN,,,NaN,NaN,NaN,,,,,,,
18067,NaN,14,82,NaN,NaN,NaN,58,6,36,80,80,136,100
18068,NaN,,,NaN,NaN,NaN,,,,,,,
18069,NaN,14,81,NaN,NaN,NaN,59,6,36,86,82,137,100
18070,NaN,,,NaN,NaN,NaN,,,,,,,
18071,NaN,14,84,NaN,NaN,NaN,56,6,36,87,80,139,100
18072,NaN,,,NaN,NaN,NaN,,,,,,,
18073,NaN,14,86,NaN,NaN,NaN,62,6,36,83,84,137,100
18074,NaN,,,NaN,NaN,NaN,,,,,,,
18075,NaN,14,88,NaN,NaN,NaN,60,6,36,87,84,142,100
18076,NaN,,,NaN,NaN,NaN,,,,,,,
18077,NaN,14,83,NaN,NaN,NaN,58,6,36,87,82,137,100
18078,NaN,,,NaN,NaN,NaN,,,,,,,
18079,NaN,14,83,NaN,NaN,NaN,59,6,36,83,81,134,100
18080,NaN,,,NaN,NaN,NaN,,,,,,,
18081,NaN,14,81,NaN,NaN,NaN,65,6,36,82,85,137,100
18082,NaN,,,NaN,NaN,NaN,,,,,,,
18083,NaN,14,93,NaN,NaN,NaN,62,6,36,82,85,143,100
18084,NaN,,,NaN,NaN,NaN,,,,,,,
18085,NaN,14,92,NaN,NaN,NaN,60,6,36,80,86,146,100
18086,NaN,,,NaN,NaN,NaN,,,,,,,
18087,NaN,14,88,NaN,NaN,NaN,61,6,36,79,85,143,100
18088,NaN,,,NaN,NaN,NaN,,,,,,,
18089,NaN,14,80,NaN,NaN,NaN,65,6,36,79,87,137,100
18090,NaN,,,NaN,NaN,NaN,,,,,,,
18091,NaN,14,84,NaN,NaN,NaN,60,6,36,87,86,145,100
18092,NaN,,,NaN,NaN,NaN,,,,,,,
18093,NaN,14,84,NaN,NaN,NaN,64,6,36,88,88,141,100
18094,NaN,,,NaN,NaN,NaN,,,,,,,
18095,NaN,14,87,NaN,NaN,NaN,67,6,36,92,90,146,100
18096,NaN,,,NaN,NaN,NaN,,,,,,,
18097,NaN,14,88,NaN,NaN,NaN,65,6,36,92,90,148,100
18098,NaN,,,NaN,NaN,NaN,,,,,,,
18099,NaN,14,91,NaN,NaN,NaN,62,6,36,93,86,140,100
18100,NaN,,,NaN,NaN,NaN,,,,,,,
18101,NaN,14,83,NaN,NaN,NaN,62,6,36,90,86,141,100
18102,NaN,,,NaN,NaN,NaN,,,,,,,
18103,NaN,14,81,NaN,NaN,NaN,66,6,36,90,89,143,100
18104,NaN,,,NaN,NaN,NaN,,,,,,,
18105,NaN,14,88,NaN,NaN,NaN,61,6,36,86,87,146,100
18106,NaN,,,NaN,NaN,NaN,,,,,,,
18107,NaN,14,78,NaN,NaN,NaN,62,6,36,83,87,141,100
18108,NaN,,,NaN,NaN,NaN,,,,,,,
18109,NaN,14,80,NaN,NaN,NaN,69,6,36,82,92,145,100
18110,NaN,,,NaN,NaN,NaN,,,,,,,
18111,NaN,14,87,NaN,NaN,NaN,63,6,36,81,87,140,100
18112,NaN,,,NaN,NaN,NaN,,,,,,,
18113,NaN,14,92,NaN,NaN,NaN,57,6,36,84,84,146,100
18114,NaN,,,NaN,NaN,NaN,,,,,,,
18115,NaN,14,80,NaN,NaN,NaN,59,6,36,84,83,134,100
18116,NaN,,,NaN,NaN,NaN,,,,,,,
18117,NaN,14,74,NaN,NaN,NaN,58,6,36,87,81,133,100
18118,NaN,,,NaN,NaN,NaN,,,,,,,
18119,NaN,14,67,NaN,NaN,NaN,62,6,36,90,84,133,100
18120,NaN,,,NaN,NaN,NaN,,,,,,,
18121,NaN,14,72,NaN,NaN,NaN,61,6,37,90,83,136,100
18122,NaN,,,NaN,NaN,NaN,,,,,,,
18123,NaN,14,69,NaN,NaN,NaN,60,6,37,84,84,140,100
18124,NaN,,,NaN,NaN,NaN,,,,,,,
18125,NaN,14,75,NaN,NaN,NaN,61,7,37,83,85,143,100
18126,NaN,,,NaN,NaN,NaN,,,,,,,
18127,NaN,14,82,NaN,NaN,NaN,61,7,36,80,86,150,100
18128,NaN,,,NaN,NaN,NaN,,,,,,,
18129,NaN,14,85,NaN,NaN,NaN,57,6,36,79,83,142,100
18130,NaN,,,NaN,NaN,NaN,,,,,,,
18131,NaN,14,77,NaN,NaN,NaN,63,6,36,78,87,141,100
18132,NaN,,,NaN,NaN,NaN,,,,,,,
18133,NaN,14,71,NaN,NaN,NaN,65,6,36,80,88,143,100
18134,NaN,,,NaN,NaN,NaN,,,,,,,
18135,NaN,14,74,NaN,NaN,NaN,64,6,36,77,89,147,100
18136,NaN,,,NaN,NaN,NaN,,,,,,,
18137,NaN,14,80,NaN,NaN,NaN,62,6,36,77,88,145,100
18138,NaN,,,NaN,NaN,NaN,,,,,,,
18139,NaN,14,95,NaN,NaN,NaN,55,6,36,77,92,159,100
18140,NaN,,,NaN,NaN,NaN,,,,,,,
18141,NaN,14,101,NaN,NaN,NaN,57,7,36,76,88,151,100
18142,NaN,,,NaN,NaN,NaN,,,,,,,
18143,NaN,14,100,NaN,NaN,NaN,61,7,36,78,89,153,100
18144,NaN,,,NaN,NaN,NaN,,,,,,,
18145,NaN,14,83,NaN,NaN,NaN,61,6,36,80,87,145,100
18146,NaN,,,NaN,NaN,NaN,,,,,,,
18147,NaN,14,85,NaN,NaN,NaN,61,6,36,78,85,134,100
18148,NaN,,,NaN,NaN,NaN,,,,,,,
18149,NaN,14,80,NaN,NaN,NaN,52,7,36,80,80,141,100
18150,NaN,,,NaN,NaN,NaN,,,,,,,
18151,NaN,14,71,NaN,NaN,NaN,54,7,36,74,79,136,100
18152,NaN,,,NaN,NaN,NaN,,,,,,,
18153,NaN,14,72,NaN,NaN,NaN,58,7,36,73,80,135,100
18154,NaN,,,NaN,NaN,NaN,,,,,,,
18155,NaN,14,74,NaN,NaN,NaN,59,7,36,68,83,143,100
18156,NaN,,,NaN,NaN,NaN,,,,,,,
18157,NaN,14,81,NaN,NaN,NaN,63,7,36,70,84,128,100
18158,NaN,,,NaN,NaN,NaN,,,,,,,
18159,NaN,14,86,NaN,NaN,NaN,62,6,36,68,87,145,100
18160,NaN,,,NaN,NaN,NaN,,,,,,,
18161,NaN,14,81,NaN,NaN,NaN,65,6,36,71,89,148,100
18162,NaN,,,NaN,NaN,NaN,,,,,,,
18163,NaN,14,86,NaN,NaN,NaN,62,6,36,71,86,140,100
18164,NaN,,,NaN,NaN,NaN,,,,,,,
18165,NaN,14,74,NaN,NaN,NaN,67,6,36,78,91,146,100
18166,NaN,,,NaN,NaN,NaN,,,,,,,
18167,NaN,14,77,NaN,NaN,NaN,62,7,36,83,88,144,100
18168,NaN,,,NaN,NaN,NaN,,,,,,,
18169,NaN,14,85,NaN,NaN,NaN,66,7,35,84,90,145,100
18170,NaN,,,NaN,NaN,NaN,,,,,,,
18171,NaN,14,89,NaN,NaN,NaN,67,6,35,88,93,152,100
18172,NaN,,,NaN,NaN,NaN,,,,,,,
18173,NaN,14,92,NaN,NaN,NaN,62,6,35,89,91,154,100
18174,NaN,,,NaN,NaN,NaN,,,,,,,
18175,NaN,14,99,NaN,NaN,NaN,62,7,35,89,89,154,100
18176,NaN,,,NaN,NaN,NaN,,,,,,,
18177,NaN,14,93,NaN,NaN,NaN,63,7,36,88,87,139,100
18178,NaN,,,NaN,NaN,NaN,,,,,,,
18179,NaN,14,89,NaN,NaN,NaN,64,6,36,86,89,146,100
18180,NaN,,,NaN,NaN,NaN,,,,,,,
18181,NaN,14,77,NaN,NaN,NaN,62,6,36,83,87,145,100
18182,NaN,,,NaN,NaN,NaN,,,,,,,
18183,NaN,14,75,NaN,NaN,NaN,62,6,36,78,85,131,100
18184,NaN,,,NaN,NaN,NaN,,,,,,,
18185,NaN,14,73,NaN,NaN,NaN,64,7,36,78,88,146,100
18186,NaN,,,NaN,NaN,NaN,,,,,,,
18187,NaN,14,71,NaN,NaN,NaN,66,7,36,78,90,146,100
18188,NaN,,,NaN,NaN,NaN,,,,,,,
18189,NaN,14,79,NaN,NaN,NaN,66,7,36,79,92,151,100
18190,NaN,,,NaN,NaN,NaN,,,,,,,
18191,NaN,14,78,NaN,NaN,NaN,68,7,37,80,92,149,100
18192,NaN,,,NaN,NaN,NaN,,,,,,,
18193,NaN,14,91,NaN,NaN,NaN,65,7,37,83,92,151,100
18194,NaN,,,NaN,NaN,NaN,,,,,,,
18195,NaN,14,92,NaN,NaN,NaN,64,7,37,85,90,149,100
18196,NaN,,,NaN,NaN,NaN,,,,,,,
18197,NaN,14,89,NaN,NaN,NaN,61,7,36,88,89,155,100
18198,NaN,,,NaN,NaN,NaN,,,,,,,
18199,NaN,14,91,NaN,NaN,NaN,64,7,36,87,90,157,100
18200,NaN,,,NaN,NaN,NaN,,,,,,,
18201,NaN,14,88,NaN,NaN,NaN,61,8,36,91,91,161,100
18202,NaN,,,NaN,NaN,NaN,,,,,,,
18203,NaN,14,78,NaN,NaN,NaN,71,8,36,90,96,157,100
18204,NaN,,,NaN,NaN,NaN,,,,,,,
18205,NaN,14,79,NaN,NaN,NaN,60,8,36,93,91,160,100
18206,NaN,,,NaN,NaN,NaN,,,,,,,
18207,NaN,14,70,NaN,NaN,NaN,59,8,36,91,88,151,100
18208,NaN,,,NaN,NaN,NaN,,,,,,,
18209,NaN,14,70,NaN,NaN,NaN,69,9,36,91,93,152,100
18210,NaN,,,NaN,NaN,NaN,,,,,,,
18211,NaN,14,73,NaN,NaN,NaN,63,9,36,88,88,145,100
18212,NaN,,,NaN,NaN,NaN,,,,,,,
18213,NaN,14,81,NaN,NaN,NaN,62,8,37,87,90,155,100
18214,NaN,,,NaN,NaN,NaN,,,,,,,
18215,NaN,14,74,NaN,NaN,NaN,67,8,37,85,91,152,100
18216,NaN,,,NaN,NaN,NaN,,,,,,,
18217,NaN,14,83,NaN,NaN,NaN,69,8,37,80,94,164,100
18218,NaN,,,NaN,NaN,NaN,,,,,,,
18219,NaN,14,96,NaN,NaN,NaN,72,9,36,78,98,166,100
18220,NaN,,,NaN,NaN,NaN,,,,,,,
18221,NaN,14,101,NaN,NaN,NaN,73,9,36,75,103,170,100
18222,NaN,,,NaN,NaN,NaN,,,,,,,
18223,NaN,14,96,NaN,NaN,NaN,75,8,36,82,105,169,100
18224,NaN,,,NaN,NaN,NaN,,,,,,,
18225,NaN,14,90,NaN,NaN,NaN,78,8,36,83,107,174,100
18226,NaN,,,NaN,NaN,NaN,,,,,,,
18227,NaN,14,88,NaN,NaN,NaN,72,7,37,83,101,161,100
18228,NaN,,,NaN,NaN,NaN,,,,,,,
18229,NaN,14,84,NaN,NaN,NaN,75,7,37,88,104,170,100
18230,NaN,,,NaN,NaN,NaN,,,,,,,
18231,NaN,14,79,NaN,NaN,NaN,67,8,37,90,97,161,100
18232,NaN,,,NaN,NaN,NaN,,,,,,,
18233,NaN,14,84,NaN,NaN,NaN,66,8,37,88,96,159,100
18234,NaN,,,NaN,NaN,NaN,,,,,,,
18235,NaN,14,76,NaN,NaN,NaN,71,8,37,85,101,155,100
18236,NaN,,,NaN,NaN,NaN,,,,,,,
18237,NaN,14,82,NaN,NaN,NaN,74,8,37,86,103,155,100
18238,NaN,,,NaN,NaN,NaN,,,,,,,
18239,NaN,14,86,NaN,NaN,NaN,76,8,37,89,105,172,100
18240,NaN,,,NaN,NaN,NaN,,,,,,,
18241,NaN,14,89,NaN,NaN,NaN,68,8,36,88,101,171,100
18242,NaN,,,NaN,NaN,NaN,,,,,,,
18243,NaN,14,83,NaN,NaN,NaN,66,8,36,88,99,174,100
18244,NaN,,,NaN,NaN,NaN,,,,,,,
18245,NaN,14,70,NaN,NaN,NaN,72,8,36,88,100,154,100
18246,NaN,,,NaN,NaN,NaN,,,,,,,
18247,NaN,14,73,NaN,NaN,NaN,75,8,36,88,104,167,100
18248,NaN,,,NaN,NaN,NaN,,,,,,,
18249,NaN,14,69,NaN,NaN,NaN,70,8,36,88,102,169,100
18250,NaN,,,NaN,NaN,NaN,,,,,,,
18251,NaN,14,72,NaN,NaN,NaN,75,8,36,84,106,169,100
18252,NaN,,,NaN,NaN,NaN,,,,,,,
18253,NaN,14,72,NaN,NaN,NaN,74,8,35,75,104,162,100
18254,NaN,,,NaN,NaN,NaN,,,,,,,
18255,NaN,14,72,NaN,NaN,NaN,73,8,35,72,105,172,100
18256,NaN,,,NaN,NaN,NaN,,,,,,,
18257,NaN,14,75,NaN,NaN,NaN,72,8,35,68,103,174,100
18258,NaN,,,NaN,NaN,NaN,,,,,,,
18259,NaN,14,78,NaN,NaN,NaN,73,8,35,70,104,171,100
18260,NaN,,,NaN,NaN,NaN,,,,,,,
18261,NaN,14,77,NaN,NaN,NaN,82,8,36,72,110,174,100
18262,NaN,,,NaN,NaN,NaN,,,,,,,
18263,NaN,14,79,NaN,NaN,NaN,74,8,36,68,104,164,100
18264,NaN,,,NaN,NaN,NaN,,,,,,,
18265,NaN,14,78,NaN,NaN,NaN,73,8,36,66,106,174,100
18266,NaN,,,NaN,NaN,NaN,,,,,,,
18267,NaN,14,74,NaN,NaN,NaN,80,8,35,65,109,170,100
18268,NaN,,,NaN,NaN,NaN,,,,,,,
18269,NaN,14,74,NaN,NaN,NaN,81,8,35,67,112,176,100
18270,NaN,,,NaN,NaN,NaN,,,,,,,
18271,NaN,14,74,NaN,NaN,NaN,79,8,35,71,112,177,100
18272,NaN,,,NaN,NaN,NaN,,,,,,,
18273,NaN,14,76,NaN,NaN,NaN,82,8,35,73,114,168,100
18274,NaN,,,NaN,NaN,NaN,,,,,,,
18275,NaN,14,82,NaN,NaN,NaN,90,8,35,75,121,187,100
18276,NaN,,,NaN,NaN,NaN,,,,,,,
18277,NaN,14,89,NaN,NaN,NaN,83,8,35,83,117,183,100
18278,NaN,,,NaN,NaN,NaN,,,,,,,
18279,NaN,14,86,NaN,NaN,NaN,86,8,35,81,118,180,100
18280,NaN,,,NaN,NaN,NaN,,,,,,,
18281,NaN,14,84,NaN,NaN,NaN,78,8,35,82,111,171,100
18282,NaN,,,NaN,NaN,NaN,,,,,,,
18283,NaN,14,82,NaN,NaN,NaN,83,8,35,80,115,176,100
18284,NaN,,,NaN,NaN,NaN,,,,,,,
18285,NaN,14,80,NaN,NaN,NaN,81,8,35,83,116,186,100
18286,NaN,,,NaN,NaN,NaN,,,,,,,
18287,NaN,14,81,NaN,NaN,NaN,82,8,35,80,116,183,100
18288,NaN,,,NaN,NaN,NaN,,,,,,,
18289,NaN,14,83,NaN,NaN,NaN,80,8,36,82,115,178,100
18290,NaN,,,NaN,NaN,NaN,,,,,,,
18291,NaN,14,85,NaN,NaN,NaN,73,8,36,82,112,182,100
18292,NaN,,,NaN,NaN,NaN,,,,,,,
18293,NaN,14,79,NaN,NaN,NaN,86,8,36,80,116,174,100
18294,NaN,,,NaN,NaN,NaN,,,,,,,
18295,NaN,14,79,NaN,NaN,NaN,79,9,35,78,112,177,100
18296,NaN,,,NaN,NaN,NaN,,,,,,,
18297,NaN,14,75,NaN,NaN,NaN,78,9,35,76,112,176,100
18298,NaN,,,NaN,NaN,NaN,,,,,,,
18299,NaN,14,70,NaN,NaN,NaN,85,11,35,71,115,175,100
18300,NaN,,,NaN,NaN,NaN,,,,,,,
18301,NaN,14,74,NaN,NaN,NaN,84,11,35,71,112,176,100
18302,NaN,,,NaN,NaN,NaN,,,,,,,
18303,NaN,14,67,NaN,NaN,NaN,89,26,37,71,117,178,100
18304,NaN,,,NaN,NaN,NaN,,,,,,,
18305,NaN,14,69,NaN,NaN,NaN,82,26,37,62,112,171,100
18306,NaN,,,NaN,NaN,NaN,,,,,,,
18307,NaN,14,68,NaN,NaN,NaN,54,14,37,65,110,161,100
18308,NaN,,,NaN,NaN,NaN,,,,,,,
18309,NaN,14,75,NaN,NaN,NaN,62,14,35,67,108,172,100
18310,NaN,,,NaN,NaN,NaN,,,,,,,
18311,NaN,14,79,NaN,NaN,NaN,58,14,35,70,105,173,100
18312,NaN,,,NaN,NaN,NaN,,,,,,,
18313,NaN,14,73,NaN,NaN,NaN,71,17,35,69,103,163,100
18314,NaN,,,NaN,NaN,NaN,,,,,,,
18315,NaN,14,75,NaN,NaN,NaN,30,17,35,69,104,163,100
18316,NaN,,,NaN,NaN,NaN,,,,,,,
18317,NaN,14,68,NaN,NaN,NaN,,11,38,67,316,,100
18318,NaN,,,NaN,NaN,NaN,,,,,,,
18319,NaN,14,78,NaN,NaN,NaN,,11,38,68,,,100
18320,NaN,,,NaN,NaN,NaN,,,,,,,
18321,NaN,14,75,NaN,NaN,NaN,,13,38,68,,,100
18322,NaN,,,NaN,NaN,NaN,,,,,,,
18323,NaN,13,83,NaN,NaN,NaN,,13,38,75,,,100
18324,NaN,,,NaN,NaN,NaN,,,,,,,
18325,NaN,13,87,NaN,NaN,NaN,,40,38,79,,,100
18326,NaN,,,NaN,NaN,NaN,,,,,,,
18327,NaN,13,86,NaN,NaN,NaN,,40,38,77,,,100
18328,NaN,,,NaN,NaN,NaN,,,,,,,
18329,NaN,13,87,NaN,NaN,NaN,,68,38,82,,,100
18330,NaN,,,NaN,NaN,NaN,,,,,,,
18331,NaN,,83,NaN,NaN,NaN,,68,0,82,,,100
18332,NaN,,,NaN,NaN,NaN,,,,,,,
18333,NaN,,82,NaN,NaN,NaN,,93,0,82,,,100
18334,NaN,,,NaN,NaN,NaN,,,,,,,
18335,NaN,,82,NaN,NaN,NaN,,93,0,86,,,100
18336,NaN,,,NaN,NaN,NaN,,,,,,,
18337,NaN,,86,NaN,NaN,NaN,,106,0,91,,,100
18338,NaN,,,NaN,NaN,NaN,,,,,,,
18339,NaN,,84,NaN,NaN,NaN,,106,41,89,,,100
18340,NaN,,,NaN,NaN,NaN,,,,,,,
18341,NaN,,80,NaN,NaN,NaN,,69,41,89,,,100
18342,NaN,,,NaN,NaN,NaN,,,,,,,
18343,NaN,,83,NaN,NaN,NaN,,69,41,87,,,100
18344,NaN,,,NaN,NaN,NaN,,,,,,,
18345,NaN,6,86,NaN,NaN,NaN,,69,41,86,335,,100
18346,NaN,,,NaN,NaN,NaN,,,,,,,
18347,NaN,6,91,NaN,NaN,NaN,,-13,41,86,,,100
18348,NaN,,,NaN,NaN,NaN,,,,,,,
