time,SNUADC/ECG_V5,Solar8000/CVP,Solar8000/ART_SBP,Solar8000/PLETH_HR,SNUADC/CVP,Solar8000/PLETH_SPO2,Solar8000/ETCO2,Solar8000/ART_DBP,SNUADC/ECG_II,SNUADC/ART,Solar8000/RR_CO2,Solar8000/HR,Solar8000/ART_MBP
4766,NaN,7,120,64,NaN,100,34,57,NaN,NaN,13,64,81
4767,NaN,,,,NaN,,,,NaN,NaN,,,
4768,NaN,7,118,64,NaN,100,34,56,NaN,NaN,13,64,81
4769,NaN,,,,NaN,,,,NaN,NaN,,,
4770,NaN,7,120,64,NaN,100,34,57,NaN,NaN,13,64,82
4771,NaN,,,,NaN,,,,NaN,NaN,,,
4772,NaN,7,119,64,NaN,100,35,57,NaN,NaN,13,63,82
4773,NaN,,,,NaN,,,,NaN,NaN,,,
4774,NaN,7,120,64,NaN,100,35,58,NaN,NaN,13,63,82
4775,NaN,,,,NaN,,,,NaN,NaN,,,
4776,NaN,7,122,64,NaN,100,35,59,NaN,NaN,13,63,83
4777,NaN,,,,NaN,,,,NaN,NaN,,,
4778,NaN,7,123,64,NaN,100,35,60,NaN,NaN,13,64,84
4779,NaN,,,,NaN,,,,NaN,NaN,,,
4780,NaN,7,124,64,NaN,100,35,60,NaN,NaN,13,64,85
4781,NaN,,,,NaN,,,,NaN,NaN,,,
4782,NaN,7,123,64,NaN,100,35,59,NaN,NaN,13,64,85
4783,NaN,,,,NaN,,,,NaN,NaN,,,
4784,NaN,7,124,65,NaN,100,35,59,NaN,NaN,13,64,85
4785,NaN,,,,NaN,,,,NaN,NaN,,,
4786,NaN,7,122,65,NaN,100,35,59,NaN,NaN,13,64,84
4787,NaN,,,,NaN,,,,NaN,NaN,,,
4788,NaN,7,122,65,NaN,100,35,59,NaN,NaN,13,64,84
4789,NaN,,,,NaN,,,,NaN,NaN,,,
4790,NaN,7,121,65,NaN,100,35,58,NaN,NaN,13,64,84
4791,NaN,,,,NaN,,,,NaN,NaN,,,
4792,NaN,7,120,65,NaN,100,35,58,NaN,NaN,13,64,83
4793,NaN,,,,NaN,,,,NaN,NaN,,,
4794,NaN,7,120,65,NaN,100,35,58,NaN,NaN,13,64,83
4795,NaN,,,,NaN,,,,NaN,NaN,,,
4796,NaN,7,119,65,NaN,100,35,58,NaN,NaN,13,64,82
4797,NaN,,,,NaN,,,,NaN,NaN,,,
4798,NaN,7,121,65,NaN,100,35,57,NaN,NaN,13,64,83
4799,NaN,,,,NaN,,,,NaN,NaN,,,
4800,NaN,7,117,64,NaN,100,35,57,NaN,NaN,13,64,81
4801,NaN,,,,NaN,,,,NaN,NaN,,,
4802,NaN,7,117,64,NaN,100,34,56,NaN,NaN,13,64,80
4803,NaN,,,,NaN,,,,NaN,NaN,,,
4804,NaN,7,115,64,NaN,100,34,55,NaN,NaN,13,64,79
4805,NaN,,,,NaN,,,,NaN,NaN,,,
4806,NaN,7,116,64,NaN,100,34,56,NaN,NaN,13,64,79
4807,NaN,,,,NaN,,,,NaN,NaN,,,
4808,NaN,7,115,64,NaN,100,35,55,NaN,NaN,13,63,79
4809,NaN,,,,NaN,,,,NaN,NaN,,,
4810,NaN,7,114,64,NaN,100,35,54,NaN,NaN,13,63,78
4811,NaN,,,,NaN,,,,NaN,NaN,,,
4812,NaN,7,115,64,NaN,100,35,55,NaN,NaN,13,63,78
4813,NaN,,,,NaN,,,,NaN,NaN,,,
4814,NaN,7,115,64,NaN,100,34,55,NaN,NaN,13,63,78
4815,NaN,,,,NaN,,,,NaN,NaN,,,
4816,NaN,7,118,63,NaN,100,34,57,NaN,NaN,13,63,80
4817,NaN,,,,NaN,,,,NaN,NaN,,,
4818,NaN,7,119,64,NaN,100,34,57,NaN,NaN,13,63,81
4819,NaN,,,,NaN,,,,NaN,NaN,,,
4820,NaN,7,121,64,NaN,100,34,58,NaN,NaN,13,64,82
4821,NaN,,,,NaN,,,,NaN,NaN,,,
4822,NaN,7,120,64,NaN,100,34,57,NaN,NaN,13,64,82
4823,NaN,,,,NaN,,,,NaN,NaN,,,
4824,NaN,7,118,64,NaN,100,34,57,NaN,NaN,13,64,82
4825,NaN,,,,NaN,,,,NaN,NaN,,,
4826,NaN,7,120,64,NaN,100,34,57,NaN,NaN,13,64,82
4827,NaN,,,,NaN,,,,NaN,NaN,,,
4828,NaN,7,116,64,NaN,100,34,56,NaN,NaN,13,64,80
4829,NaN,,,,NaN,,,,NaN,NaN,,,
4830,NaN,7,117,64,NaN,100,34,57,NaN,NaN,13,64,81
4831,NaN,,,,NaN,,,,NaN,NaN,,,
4832,NaN,7,117,64,NaN,100,34,57,NaN,NaN,13,64,81
4833,NaN,,,,NaN,,,,NaN,NaN,,,
4834,NaN,7,119,65,NaN,100,35,58,NaN,NaN,13,64,82
4835,NaN,,,,NaN,,,,NaN,NaN,,,
4836,NaN,7,119,65,NaN,100,35,58,NaN,NaN,13,64,82
4837,NaN,,,,NaN,,,,NaN,NaN,,,
4838,NaN,7,120,65,NaN,100,35,59,NaN,NaN,13,64,83
4839,NaN,,,,NaN,,,,NaN,NaN,,,
4840,NaN,7,122,65,NaN,100,34,59,NaN,NaN,13,64,83
4841,NaN,,,,NaN,,,,NaN,NaN,,,
4842,NaN,7,120,65,NaN,100,34,58,NaN,NaN,13,64,83
4843,NaN,,,,NaN,,,,NaN,NaN,,,
4844,NaN,7,121,65,NaN,100,34,58,NaN,NaN,13,64,83
4845,NaN,,,,NaN,,,,NaN,NaN,,,
4846,NaN,7,119,65,NaN,100,34,57,NaN,NaN,13,64,82
4847,NaN,,,,NaN,,,,NaN,NaN,,,
4848,NaN,7,120,65,NaN,100,34,58,NaN,NaN,13,64,82
4849,NaN,,,,NaN,,,,NaN,NaN,,,
4850,NaN,7,118,65,NaN,100,34,57,NaN,NaN,13,64,82
4851,NaN,,,,NaN,,,,NaN,NaN,,,
4852,NaN,7,117,65,NaN,100,34,57,NaN,NaN,13,64,81
4853,NaN,,,,NaN,,,,NaN,NaN,,,
4854,NaN,7,118,65,NaN,100,34,56,NaN,NaN,13,64,81
4855,NaN,,,,NaN,,,,NaN,NaN,,,
4856,NaN,7,117,65,NaN,100,34,56,NaN,NaN,13,64,80
4857,NaN,,,,NaN,,,,NaN,NaN,,,
4858,NaN,7,119,65,NaN,100,35,57,NaN,NaN,13,64,82
4859,NaN,,,,NaN,,,,NaN,NaN,,,
4860,NaN,7,118,65,NaN,100,35,57,NaN,NaN,13,65,81
4861,NaN,,,,NaN,,,,NaN,NaN,,,
4862,NaN,7,120,65,NaN,100,35,58,NaN,NaN,13,65,82
4863,NaN,,,,NaN,,,,NaN,NaN,,,
4864,NaN,7,119,65,NaN,100,34,58,NaN,NaN,13,65,82
4865,NaN,,,,NaN,,,,NaN,NaN,,,
4866,NaN,7,120,65,NaN,100,34,59,NaN,NaN,13,65,83
4867,NaN,,,,NaN,,,,NaN,NaN,,,
4868,NaN,7,121,65,NaN,100,34,60,NaN,NaN,13,65,84
4869,NaN,,,,NaN,,,,NaN,NaN,,,
4870,NaN,7,121,65,NaN,100,34,60,NaN,NaN,13,65,84
4871,NaN,,,,NaN,,,,NaN,NaN,,,
4872,NaN,7,122,65,NaN,100,35,60,NaN,NaN,13,65,85
4873,NaN,,,,NaN,,,,NaN,NaN,,,
4874,NaN,7,119,65,NaN,100,35,59,NaN,NaN,13,65,83
4875,NaN,,,,NaN,,,,NaN,NaN,,,
4876,NaN,6,120,65,NaN,100,35,59,NaN,NaN,13,65,84
4877,NaN,,,,NaN,,,,NaN,NaN,,,
4878,NaN,6,119,65,NaN,100,34,58,NaN,NaN,13,65,83
4879,NaN,,,,NaN,,,,NaN,NaN,,,
4880,NaN,6,118,65,NaN,100,34,58,NaN,NaN,13,64,82
4881,NaN,,,,NaN,,,,NaN,NaN,,,
4882,NaN,6,119,65,NaN,100,34,57,NaN,NaN,13,64,82
4883,NaN,,,,NaN,,,,NaN,NaN,,,
4884,NaN,6,117,65,NaN,100,35,57,NaN,NaN,13,64,81
4885,NaN,,,,NaN,,,,NaN,NaN,,,
4886,NaN,6,119,65,NaN,100,35,57,NaN,NaN,13,64,82
4887,NaN,,,,NaN,,,,NaN,NaN,,,
4888,NaN,6,117,65,NaN,100,35,57,NaN,NaN,13,64,81
4889,NaN,,,,NaN,,,,NaN,NaN,,,
4890,NaN,7,119,65,NaN,100,34,58,NaN,NaN,13,65,81
4891,NaN,,,,NaN,,,,NaN,NaN,,,
4892,NaN,7,118,65,NaN,100,34,57,NaN,NaN,13,65,81
4893,NaN,,,,NaN,,,,NaN,NaN,,,
4894,NaN,7,119,65,NaN,100,34,58,NaN,NaN,13,65,82
4895,NaN,,,,NaN,,,,NaN,NaN,,,
4896,NaN,7,119,65,NaN,100,34,58,NaN,NaN,13,65,82
4897,NaN,,,,NaN,,,,NaN,NaN,,,
4898,NaN,7,118,65,NaN,100,34,58,NaN,NaN,13,65,82
4899,NaN,,,,NaN,,,,NaN,NaN,,,
4900,NaN,7,120,65,NaN,100,34,58,NaN,NaN,13,65,82
4901,NaN,,,,NaN,,,,NaN,NaN,,,
4902,NaN,7,118,65,NaN,100,34,57,NaN,NaN,13,65,81
4903,NaN,,,,NaN,,,,NaN,NaN,,,
4904,NaN,7,118,65,NaN,100,34,56,NaN,NaN,13,64,81
4905,NaN,,,,NaN,,,,NaN,NaN,,,
4906,NaN,7,114,65,NaN,100,34,54,NaN,NaN,13,64,79
4907,NaN,,,,NaN,,,,NaN,NaN,,,
4908,NaN,7,115,64,NaN,100,34,55,NaN,NaN,13,64,79
4909,NaN,,,,NaN,,,,NaN,NaN,,,
4910,NaN,7,115,64,NaN,100,34,55,NaN,NaN,13,63,79
4911,NaN,,,,NaN,,,,NaN,NaN,,,
4912,NaN,7,116,64,NaN,100,34,56,NaN,NaN,13,63,79
4913,NaN,,,,NaN,,,,NaN,NaN,,,
4914,NaN,7,118,64,NaN,100,35,57,NaN,NaN,13,63,80
4915,NaN,,,,NaN,,,,NaN,NaN,,,
4916,NaN,7,118,64,NaN,100,35,57,NaN,NaN,13,63,80
4917,NaN,,,,NaN,,,,NaN,NaN,,,
4918,NaN,7,120,64,NaN,100,35,58,NaN,NaN,13,63,81
4919,NaN,,,,NaN,,,,NaN,NaN,,,
4920,NaN,7,120,64,NaN,100,34,58,NaN,NaN,13,64,82
4921,NaN,,,,NaN,,,,NaN,NaN,,,
4922,NaN,7,123,64,NaN,100,34,60,NaN,NaN,13,64,84
4923,NaN,,,,NaN,,,,NaN,NaN,,,
4924,NaN,7,123,64,NaN,100,34,60,NaN,NaN,13,64,84
4925,NaN,,,,NaN,,,,NaN,NaN,,,
4926,NaN,7,124,65,NaN,100,35,60,NaN,NaN,13,64,85
4927,NaN,,,,NaN,,,,NaN,NaN,,,
4928,NaN,7,124,65,NaN,100,35,60,NaN,NaN,13,65,86
4929,NaN,,,,NaN,,,,NaN,NaN,,,
4930,NaN,7,123,65,NaN,100,35,60,NaN,NaN,13,65,85
4931,NaN,,,,NaN,,,,NaN,NaN,,,
4932,NaN,7,125,65,NaN,100,35,60,NaN,NaN,13,65,86
4933,NaN,,,,NaN,,,,NaN,NaN,,,
4934,NaN,7,124,66,NaN,100,35,60,NaN,NaN,13,65,86
4935,NaN,,,,NaN,,,,NaN,NaN,,,
4936,NaN,7,125,66,NaN,100,35,60,NaN,NaN,13,65,86
4937,NaN,,,,NaN,,,,NaN,NaN,,,
4938,NaN,7,124,66,NaN,100,35,60,NaN,NaN,13,65,86
4939,NaN,,,,NaN,,,,NaN,NaN,,,
4940,NaN,7,124,66,NaN,100,35,60,NaN,NaN,13,65,86
4941,NaN,,,,NaN,,,,NaN,NaN,,,
4942,NaN,7,124,66,NaN,100,35,60,NaN,NaN,13,65,86
4943,NaN,,,,NaN,,,,NaN,NaN,,,
4944,NaN,7,124,66,NaN,100,35,60,NaN,NaN,13,65,85
4945,NaN,,,,NaN,,,,NaN,NaN,,,
4946,NaN,7,125,65,NaN,100,35,59,NaN,NaN,13,65,85
4947,NaN,,,,NaN,,,,NaN,NaN,,,
4948,NaN,7,123,65,NaN,100,35,59,NaN,NaN,13,65,84
4949,NaN,,,,NaN,,,,NaN,NaN,,,
4950,NaN,7,124,65,NaN,100,35,59,NaN,NaN,13,65,85
4951,NaN,,,,NaN,,,,NaN,NaN,,,
4952,NaN,7,123,65,NaN,100,35,59,NaN,NaN,13,65,84
4953,NaN,,,,NaN,,,,NaN,NaN,,,
4954,NaN,7,124,65,NaN,100,35,59,NaN,NaN,13,65,84
4955,NaN,,,,NaN,,,,NaN,NaN,,,
4956,NaN,7,123,65,NaN,100,35,58,NaN,NaN,13,65,84
4957,NaN,,,,NaN,,,,NaN,NaN,,,
4958,NaN,7,122,65,NaN,100,35,58,NaN,NaN,13,65,84
4959,NaN,,,,NaN,,,,NaN,NaN,,,
4960,NaN,7,123,65,NaN,100,35,58,NaN,NaN,13,65,84
4961,NaN,,,,NaN,,,,NaN,NaN,,,
4962,NaN,7,121,65,NaN,100,35,58,NaN,NaN,13,64,83
4963,NaN,,,,NaN,,,,NaN,NaN,,,
4964,NaN,7,123,65,NaN,100,35,59,NaN,NaN,13,65,84
4965,NaN,,,,NaN,,,,NaN,NaN,,,
4966,NaN,7,123,65,NaN,100,35,59,NaN,NaN,13,64,84
4967,NaN,,,,NaN,,,,NaN,NaN,,,
4968,NaN,7,126,65,NaN,100,35,61,NaN,NaN,13,65,85
4969,NaN,,,,NaN,,,,NaN,NaN,,,
4970,NaN,7,125,65,NaN,100,35,60,NaN,NaN,13,65,86
4971,NaN,,,,NaN,,,,NaN,NaN,,,
4972,NaN,7,125,65,NaN,100,35,60,NaN,NaN,13,65,86
4973,NaN,,,,NaN,,,,NaN,NaN,,,
4974,NaN,7,126,65,NaN,100,35,60,NaN,NaN,13,65,86
4975,NaN,,,,NaN,,,,NaN,NaN,,,
4976,NaN,7,124,65,NaN,100,35,60,NaN,NaN,13,65,86
4977,NaN,,,,NaN,,,,NaN,NaN,,,
4978,NaN,7,127,65,NaN,100,35,61,NaN,NaN,13,65,87
4979,NaN,,,,NaN,,,,NaN,NaN,,,
4980,NaN,7,127,66,NaN,100,35,61,NaN,NaN,13,65,87
4981,NaN,,,,NaN,,,,NaN,NaN,,,
4982,NaN,7,128,66,NaN,100,35,61,NaN,NaN,13,65,87
4983,NaN,,,,NaN,,,,NaN,NaN,,,
4984,NaN,7,127,66,NaN,100,35,60,NaN,NaN,13,65,87
4985,NaN,,,,NaN,,,,NaN,NaN,,,
4986,NaN,7,125,66,NaN,100,35,59,NaN,NaN,13,65,86
4987,NaN,,,,NaN,,,,NaN,NaN,,,
4988,NaN,7,125,65,NaN,100,35,58,NaN,NaN,13,65,85
4989,NaN,,,,NaN,,,,NaN,NaN,,,
4990,NaN,7,122,65,NaN,100,35,58,NaN,NaN,13,64,84
4991,NaN,,,,NaN,,,,NaN,NaN,,,
4992,NaN,7,123,65,NaN,100,35,58,NaN,NaN,13,64,84
4993,NaN,,,,NaN,,,,NaN,NaN,,,
4994,NaN,7,122,65,NaN,100,35,58,NaN,NaN,13,64,84
4995,NaN,,,,NaN,,,,NaN,NaN,,,
4996,NaN,7,125,64,NaN,100,35,60,NaN,NaN,13,64,85
4997,NaN,,,,NaN,,,,NaN,NaN,,,
4998,NaN,7,125,64,NaN,100,35,60,NaN,NaN,13,64,85
4999,NaN,,,,NaN,,,,NaN,NaN,,,
5000,NaN,7,126,65,NaN,100,35,60,NaN,NaN,13,64,85
5001,NaN,,,,NaN,,,,NaN,NaN,,,
5002,NaN,7,125,65,NaN,100,35,60,NaN,NaN,13,64,86
5003,NaN,,,,NaN,,,,NaN,NaN,,,
5004,NaN,7,126,65,NaN,100,35,61,NaN,NaN,13,64,86
5005,NaN,,,,NaN,,,,NaN,NaN,,,
5006,NaN,7,128,64,NaN,100,35,61,NaN,NaN,13,64,87
5007,NaN,,,,NaN,,,,NaN,NaN,,,
5008,NaN,7,128,65,NaN,100,35,62,NaN,NaN,13,64,87
5009,NaN,,,,NaN,,,,NaN,NaN,,,
5010,NaN,7,130,65,NaN,100,35,62,NaN,NaN,13,64,89
5011,NaN,,,,NaN,,,,NaN,NaN,,,
5012,NaN,7,130,65,NaN,100,35,62,NaN,NaN,13,64,89
5013,NaN,,,,NaN,,,,NaN,NaN,,,
5014,NaN,7,131,65,NaN,100,35,63,NaN,NaN,13,64,89
5015,NaN,,,,NaN,,,,NaN,NaN,,,
5016,NaN,7,132,65,NaN,100,35,64,NaN,NaN,13,64,90
5017,NaN,,,,NaN,,,,NaN,NaN,,,
5018,NaN,7,133,65,NaN,100,35,65,NaN,NaN,13,64,91
5019,NaN,,,,NaN,,,,NaN,NaN,,,
5020,NaN,7,135,65,NaN,100,35,65,NaN,NaN,13,64,92
5021,NaN,,,,NaN,,,,NaN,NaN,,,
5022,NaN,7,134,65,NaN,100,35,64,NaN,NaN,13,64,92
5023,NaN,,,,NaN,,,,NaN,NaN,,,
5024,NaN,7,135,64,NaN,100,35,65,NaN,NaN,13,64,93
5025,NaN,,,,NaN,,,,NaN,NaN,,,
5026,NaN,7,134,65,NaN,100,35,65,NaN,NaN,13,64,93
5027,NaN,,,,NaN,,,,NaN,NaN,,,
5028,NaN,7,137,65,NaN,100,35,67,NaN,NaN,13,65,95
5029,NaN,,,,NaN,,,,NaN,NaN,,,
5030,NaN,7,137,65,NaN,100,35,67,NaN,NaN,13,65,95
5031,NaN,,,,NaN,,,,NaN,NaN,,,
5032,NaN,7,138,66,NaN,100,35,68,NaN,NaN,13,65,96
5033,NaN,,,,NaN,,,,NaN,NaN,,,
5034,NaN,7,139,66,NaN,100,35,67,NaN,NaN,13,65,96
5035,NaN,,,,NaN,,,,NaN,NaN,,,
5036,NaN,7,136,66,NaN,100,35,66,NaN,NaN,13,65,95
5037,NaN,,,,NaN,,,,NaN,NaN,,,
5038,NaN,7,137,66,NaN,100,35,66,NaN,NaN,13,65,95
5039,NaN,,,,NaN,,,,NaN,NaN,,,
5040,NaN,7,136,66,NaN,100,35,66,NaN,NaN,13,65,95
5041,NaN,,,,NaN,,,,NaN,NaN,,,
5042,NaN,7,138,66,NaN,100,35,67,NaN,NaN,13,65,96
5043,NaN,,,,NaN,,,,NaN,NaN,,,
5044,NaN,7,138,66,NaN,100,35,67,NaN,NaN,13,65,96
5045,NaN,,,,NaN,,,,NaN,NaN,,,
5046,NaN,7,138,66,NaN,100,35,68,NaN,NaN,13,65,96
5047,NaN,,,,NaN,,,,NaN,NaN,,,
5048,NaN,7,141,66,NaN,100,35,68,NaN,NaN,13,65,97
5049,NaN,,,,NaN,,,,NaN,NaN,,,
5050,NaN,7,140,66,NaN,100,35,69,NaN,NaN,13,65,97
5051,NaN,,,,NaN,,,,NaN,NaN,,,
5052,NaN,7,142,66,NaN,100,35,70,NaN,NaN,13,65,99
5053,NaN,,,,NaN,,,,NaN,NaN,,,
5054,NaN,7,141,66,NaN,100,35,70,NaN,NaN,13,66,99
5055,NaN,,,,NaN,,,,NaN,NaN,,,
5056,NaN,7,143,66,NaN,100,35,71,NaN,NaN,13,66,100
5057,NaN,,,,NaN,,,,NaN,NaN,,,
5058,NaN,7,143,67,NaN,100,35,71,NaN,NaN,13,67,101
5059,NaN,,,,NaN,,,,NaN,NaN,,,
5060,NaN,7,145,67,NaN,100,35,72,NaN,NaN,13,67,101
5061,NaN,,,,NaN,,,,NaN,NaN,,,
5062,NaN,7,145,68,NaN,100,35,71,NaN,NaN,13,67,101
5063,NaN,,,,NaN,,,,NaN,NaN,,,
5064,NaN,7,142,68,NaN,100,35,70,NaN,NaN,13,68,100
5065,NaN,,,,NaN,,,,NaN,NaN,,,
5066,NaN,7,142,68,NaN,100,35,70,NaN,NaN,13,68,100
5067,NaN,,,,NaN,,,,NaN,NaN,,,
5068,NaN,7,140,68,NaN,100,35,69,NaN,NaN,13,67,99
5069,NaN,,,,NaN,,,,NaN,NaN,,,
5070,NaN,7,142,68,NaN,100,35,70,NaN,NaN,13,68,100
5071,NaN,,,,NaN,,,,NaN,NaN,,,
5072,NaN,7,142,68,NaN,100,35,69,NaN,NaN,13,68,100
5073,NaN,,,,NaN,,,,NaN,NaN,,,
5074,NaN,7,143,68,NaN,100,35,70,NaN,NaN,13,68,100
5075,NaN,,,,NaN,,,,NaN,NaN,,,
5076,NaN,7,143,69,NaN,100,35,70,NaN,NaN,13,68,100
5077,NaN,,,,NaN,,,,NaN,NaN,,,
5078,NaN,7,143,69,NaN,100,35,70,NaN,NaN,13,68,100
5079,NaN,,,,NaN,,,,NaN,NaN,,,
5080,NaN,7,143,69,NaN,100,35,70,NaN,NaN,13,68,100
5081,NaN,,,,NaN,,,,NaN,NaN,,,
5082,NaN,7,142,68,NaN,100,35,69,NaN,NaN,13,67,99
5083,NaN,,,,NaN,,,,NaN,NaN,,,
5084,NaN,7,143,68,NaN,100,35,69,NaN,NaN,13,68,99
5085,NaN,,,,NaN,,,,NaN,NaN,,,
5086,NaN,7,142,68,NaN,100,35,69,NaN,NaN,13,68,99
5087,NaN,,,,NaN,,,,NaN,NaN,,,
5088,NaN,7,143,68,NaN,100,35,69,NaN,NaN,13,67,99
5089,NaN,,,,NaN,,,,NaN,NaN,,,
5090,NaN,7,142,68,NaN,100,36,69,NaN,NaN,13,67,99
5091,NaN,,,,NaN,,,,NaN,NaN,,,
5092,NaN,7,142,68,NaN,100,36,69,NaN,NaN,13,67,98
5093,NaN,,,,NaN,,,,NaN,NaN,,,
5094,NaN,7,143,68,NaN,100,36,70,NaN,NaN,13,67,99
5095,NaN,,,,NaN,,,,NaN,NaN,,,
5096,NaN,7,143,68,NaN,100,36,70,NaN,NaN,13,67,99
5097,NaN,,,,NaN,,,,NaN,NaN,,,
5098,NaN,7,145,68,NaN,100,36,70,NaN,NaN,13,67,100
5099,NaN,,,,NaN,,,,NaN,NaN,,,
5100,NaN,7,144,68,NaN,100,36,70,NaN,NaN,13,67,99
5101,NaN,,,,NaN,,,,NaN,NaN,,,
5102,NaN,7,145,67,NaN,100,36,70,NaN,NaN,13,67,100
5103,NaN,,,,NaN,,,,NaN,NaN,,,
5104,NaN,7,144,67,NaN,100,35,70,NaN,NaN,13,67,100
5105,NaN,,,,NaN,,,,NaN,NaN,,,
5106,NaN,7,144,67,NaN,100,35,70,NaN,NaN,13,67,100
5107,NaN,,,,NaN,,,,NaN,NaN,,,
5108,NaN,7,146,67,NaN,100,35,70,NaN,NaN,13,67,100
5109,NaN,,,,NaN,,,,NaN,NaN,,,
5110,NaN,7,145,67,NaN,100,36,70,NaN,NaN,13,67,100
5111,NaN,,,,NaN,,,,NaN,NaN,,,
5112,NaN,7,147,67,NaN,100,36,71,NaN,NaN,13,66,102
5113,NaN,,,,NaN,,,,NaN,NaN,,,
5114,NaN,7,147,67,NaN,100,36,72,NaN,NaN,13,66,102
5115,NaN,,,,NaN,,,,NaN,NaN,,,
5116,NaN,7,149,67,NaN,100,36,73,NaN,NaN,13,66,103
5117,NaN,,,,NaN,,,,NaN,NaN,,,
5118,NaN,7,149,67,NaN,100,36,72,NaN,NaN,13,66,103
5119,NaN,,,,NaN,,,,NaN,NaN,,,
5120,NaN,7,150,67,NaN,100,36,74,NaN,NaN,13,66,104
5121,NaN,,,,NaN,,,,NaN,NaN,,,
5122,NaN,7,151,67,NaN,100,36,74,NaN,NaN,13,66,105
5123,NaN,,,,NaN,,,,NaN,NaN,,,
5124,NaN,7,152,67,NaN,100,36,75,NaN,NaN,13,66,106
5125,NaN,,,,NaN,,,,NaN,NaN,,,
5126,NaN,7,154,67,NaN,100,36,76,NaN,NaN,13,66,107
5127,NaN,,,,NaN,,,,NaN,NaN,,,
5128,NaN,7,153,67,NaN,100,36,75,NaN,NaN,13,66,107
5129,NaN,,,,NaN,,,,NaN,NaN,,,
5130,NaN,7,154,67,NaN,100,36,75,NaN,NaN,13,67,108
5131,NaN,,,,NaN,,,,NaN,NaN,,,
5132,NaN,7,151,67,NaN,100,36,73,NaN,NaN,13,67,106
5133,NaN,,,,NaN,,,,NaN,NaN,,,
5134,NaN,7,151,67,NaN,100,35,73,NaN,NaN,13,67,106
5135,NaN,,,,NaN,,,,NaN,NaN,,,
5136,NaN,7,150,67,NaN,100,35,72,NaN,NaN,13,66,105
5137,NaN,,,,NaN,,,,NaN,NaN,,,
5138,NaN,7,149,67,NaN,100,35,72,NaN,NaN,13,66,104
5139,NaN,,,,NaN,,,,NaN,NaN,,,
5140,NaN,7,150,67,NaN,100,36,72,NaN,NaN,13,66,104
5141,NaN,,,,NaN,,,,NaN,NaN,,,
5142,NaN,7,150,66,NaN,100,36,72,NaN,NaN,13,66,104
5143,NaN,,,,NaN,,,,NaN,NaN,,,
5144,NaN,7,152,66,NaN,100,36,73,NaN,NaN,13,66,105
5145,NaN,,,,NaN,,,,NaN,NaN,,,
5146,NaN,7,152,66,NaN,100,36,73,NaN,NaN,13,66,105
5147,NaN,,,,NaN,,,,NaN,NaN,,,
5148,NaN,7,154,66,NaN,100,36,74,NaN,NaN,13,66,106
5149,NaN,,,,NaN,,,,NaN,NaN,,,
5150,NaN,7,153,66,NaN,100,36,74,NaN,NaN,13,66,106
5151,NaN,,,,NaN,,,,NaN,NaN,,,
5152,NaN,7,152,66,NaN,100,36,73,NaN,NaN,13,66,106
5153,NaN,,,,NaN,,,,NaN,NaN,,,
5154,NaN,7,153,66,NaN,100,36,73,NaN,NaN,13,66,106
5155,NaN,,,,NaN,,,,NaN,NaN,,,
5156,NaN,7,151,66,NaN,100,36,72,NaN,NaN,13,66,105
5157,NaN,,,,NaN,,,,NaN,NaN,,,
5158,NaN,7,151,66,NaN,100,36,72,NaN,NaN,13,65,105
5159,NaN,,,,NaN,,,,NaN,NaN,,,
5160,NaN,7,149,66,NaN,100,36,71,NaN,NaN,13,65,104
5161,NaN,,,,NaN,,,,NaN,NaN,,,
5162,NaN,7,150,66,NaN,100,36,72,NaN,NaN,13,65,104
5163,NaN,,,,NaN,,,,NaN,NaN,,,
5164,NaN,7,150,65,NaN,100,36,71,NaN,NaN,13,65,104
5165,NaN,,,,NaN,,,,NaN,NaN,,,
5166,NaN,7,149,65,NaN,100,36,72,NaN,NaN,13,65,103
5167,NaN,,,,NaN,,,,NaN,NaN,,,
5168,NaN,7,150,65,NaN,100,36,72,NaN,NaN,13,65,104
5169,NaN,,,,NaN,,,,NaN,NaN,,,
5170,NaN,7,149,65,NaN,100,36,71,NaN,NaN,13,65,103
5171,NaN,,,,NaN,,,,NaN,NaN,,,
5172,NaN,7,150,65,NaN,100,36,71,NaN,NaN,13,65,103
5173,NaN,,,,NaN,,,,NaN,NaN,,,
5174,NaN,7,148,65,NaN,100,36,70,NaN,NaN,13,64,102
5175,NaN,,,,NaN,,,,NaN,NaN,,,
5176,NaN,7,148,65,NaN,100,36,70,NaN,NaN,13,64,102
5177,NaN,,,,NaN,,,,NaN,NaN,,,
5178,NaN,7,148,65,NaN,100,36,70,NaN,NaN,13,64,102
5179,NaN,,,,NaN,,,,NaN,NaN,,,
5180,NaN,7,149,64,NaN,100,36,71,NaN,NaN,13,64,102
5181,NaN,,,,NaN,,,,NaN,NaN,,,
5182,NaN,7,150,64,NaN,100,36,70,NaN,NaN,13,64,102
5183,NaN,,,,NaN,,,,NaN,NaN,,,
5184,NaN,7,147,64,NaN,100,36,69,NaN,NaN,13,63,101
5185,NaN,,,,NaN,,,,NaN,NaN,,,
5186,NaN,7,147,64,NaN,100,36,69,NaN,NaN,13,63,101
5187,NaN,,,,NaN,,,,NaN,NaN,,,
5188,NaN,7,146,63,NaN,100,36,69,NaN,NaN,13,63,101
5189,NaN,,,,NaN,,,,NaN,NaN,,,
5190,NaN,7,148,63,NaN,100,36,71,NaN,NaN,13,63,102
