time,Solar8000/ART_MBP,Solar8000/ETCO2,SNUADC/ART,Solar8000/ART_DBP,Solar8000/HR,SNUADC/ECG_V5,Solar8000/ART_SBP,Solar8000/PLETH_SPO2,SNUADC/CVP,Solar8000/CVP,SNUADC/ECG_II,Solar8000/RR_CO2,Solar8000/PLETH_HR
13230,83,36,NaN,68,82,NaN,132,98,NaN,17,NaN,12,83
13231,,,NaN,,,NaN,,,NaN,,NaN,,
13232,85,36,NaN,72,82,NaN,139,98,NaN,17,NaN,12,83
13233,,,NaN,,,NaN,,,NaN,,NaN,,
13234,84,36,NaN,69,82,NaN,132,98,NaN,17,NaN,12,83
13235,,,NaN,,,NaN,,,NaN,,NaN,,
13236,85,36,NaN,70,82,NaN,137,98,NaN,17,NaN,12,83
13237,,,NaN,,,NaN,,,NaN,,NaN,,
13238,86,36,NaN,73,82,NaN,139,98,NaN,17,NaN,12,83
13239,,,NaN,,,NaN,,,NaN,,NaN,,
13240,85,36,NaN,70,82,NaN,137,98,NaN,17,NaN,12,83
13241,,,NaN,,,NaN,,,NaN,,NaN,,
13242,87,36,NaN,74,82,NaN,143,98,NaN,17,NaN,12,83
13243,,,NaN,,,NaN,,,NaN,,NaN,,
13244,86,36,NaN,72,82,NaN,135,98,NaN,17,NaN,12,82
13245,,,NaN,,,NaN,,,NaN,,NaN,,
13246,87,36,NaN,73,82,NaN,141,98,NaN,17,NaN,12,82
13247,,,NaN,,,NaN,,,NaN,,NaN,,
13248,88,36,NaN,74,82,NaN,140,98,NaN,17,NaN,12,82
13249,,,NaN,,,NaN,,,NaN,,NaN,,
13250,88,36,NaN,72,82,NaN,141,98,NaN,17,NaN,12,82
13251,,,NaN,,,NaN,,,NaN,,NaN,,
13252,89,36,NaN,75,81,NaN,146,98,NaN,17,NaN,12,82
13253,,,NaN,,,NaN,,,NaN,,NaN,,
13254,88,36,NaN,73,81,NaN,138,98,NaN,17,NaN,12,82
13255,,,NaN,,,NaN,,,NaN,,NaN,,
13256,89,36,NaN,74,81,NaN,145,98,NaN,17,NaN,12,82
13257,,,NaN,,,NaN,,,NaN,,NaN,,
13258,89,36,NaN,76,81,NaN,145,98,NaN,17,NaN,12,82
13259,,,NaN,,,NaN,,,NaN,,NaN,,
13260,88,36,NaN,72,81,NaN,140,98,NaN,17,NaN,12,82
13261,,,NaN,,,NaN,,,NaN,,NaN,,
13262,89,36,NaN,75,81,NaN,146,98,NaN,17,NaN,12,82
13263,,,NaN,,,NaN,,,NaN,,NaN,,
13264,87,36,NaN,72,81,NaN,137,98,NaN,17,NaN,12,82
13265,,,NaN,,,NaN,,,NaN,,NaN,,
13266,88,36,NaN,72,81,NaN,142,98,NaN,17,NaN,12,82
13267,,,NaN,,,NaN,,,NaN,,NaN,,
13268,89,36,NaN,74,82,NaN,143,98,NaN,17,NaN,12,82
13269,,,NaN,,,NaN,,,NaN,,NaN,,
13270,87,36,NaN,72,82,NaN,140,98,NaN,17,NaN,12,82
13271,,,NaN,,,NaN,,,NaN,,NaN,,
13272,89,36,NaN,75,82,NaN,145,98,NaN,17,NaN,12,82
13273,,,NaN,,,NaN,,,NaN,,NaN,,
13274,88,36,NaN,73,82,NaN,138,98,NaN,17,NaN,12,82
13275,,,NaN,,,NaN,,,NaN,,NaN,,
13276,90,36,NaN,76,81,NaN,147,98,NaN,17,NaN,12,82
13277,,,NaN,,,NaN,,,NaN,,NaN,,
13278,89,36,NaN,75,82,NaN,142,98,NaN,18,NaN,12,82
13279,,,NaN,,,NaN,,,NaN,,NaN,,
13280,89,36,NaN,73,81,NaN,143,98,NaN,18,NaN,12,82
13281,,,NaN,,,NaN,,,NaN,,NaN,,
13282,90,36,NaN,76,81,NaN,148,98,NaN,17,NaN,12,82
13283,,,NaN,,,NaN,,,NaN,,NaN,,
13284,89,37,NaN,73,82,NaN,140,98,NaN,17,NaN,12,82
13285,,,NaN,,,NaN,,,NaN,,NaN,,
13286,90,37,NaN,75,82,NaN,150,98,NaN,18,NaN,12,82
13287,,,NaN,,,NaN,,,NaN,,NaN,,
13288,91,37,NaN,77,82,NaN,149,98,NaN,18,NaN,12,82
13289,,,NaN,,,NaN,,,NaN,,NaN,,
13290,90,37,NaN,74,81,NaN,145,98,NaN,17,NaN,12,82
13291,,,NaN,,,NaN,,,NaN,,NaN,,
13292,92,37,NaN,78,81,NaN,152,98,NaN,17,NaN,12,82
13293,,,NaN,,,NaN,,,NaN,,NaN,,
13294,91,37,NaN,75,82,NaN,144,98,NaN,17,NaN,12,82
13295,,,NaN,,,NaN,,,NaN,,NaN,,
13296,91,37,NaN,76,81,NaN,150,98,NaN,17,NaN,12,82
13297,,,NaN,,,NaN,,,NaN,,NaN,,
13298,93,37,NaN,78,81,NaN,152,98,NaN,18,NaN,12,82
13299,,,NaN,,,NaN,,,NaN,,NaN,,
13300,91,37,NaN,76,81,NaN,148,98,NaN,18,NaN,12,81
13301,,,NaN,,,NaN,,,NaN,,NaN,,
13302,92,37,NaN,78,81,NaN,152,98,NaN,18,NaN,12,81
13303,,,NaN,,,NaN,,,NaN,,NaN,,
13304,91,37,NaN,75,81,NaN,145,98,NaN,18,NaN,12,81
13305,,,NaN,,,NaN,,,NaN,,NaN,,
13306,91,37,NaN,76,80,NaN,150,98,NaN,18,NaN,12,81
13307,,,NaN,,,NaN,,,NaN,,NaN,,
13308,91,37,NaN,76,80,NaN,144,98,NaN,18,NaN,12,81
13309,,,NaN,,,NaN,,,NaN,,NaN,,
13310,90,37,NaN,74,80,NaN,145,98,NaN,18,NaN,12,81
13311,,,NaN,,,NaN,,,NaN,,NaN,,
13312,91,37,NaN,77,80,NaN,150,98,NaN,18,NaN,12,81
13313,,,NaN,,,NaN,,,NaN,,NaN,,
13314,90,37,NaN,74,80,NaN,142,98,NaN,18,NaN,12,80
13315,,,NaN,,,NaN,,,NaN,,NaN,,
13316,90,37,NaN,75,80,NaN,147,98,NaN,18,NaN,12,80
13317,,,NaN,,,NaN,,,NaN,,NaN,,
13318,91,37,NaN,77,80,NaN,146,98,NaN,18,NaN,12,80
13319,,,NaN,,,NaN,,,NaN,,NaN,,
13320,90,37,NaN,75,80,NaN,147,98,NaN,18,NaN,12,80
13321,,,NaN,,,NaN,,,NaN,,NaN,,
13322,91,37,NaN,77,80,NaN,151,98,NaN,18,NaN,12,80
13323,,,NaN,,,NaN,,,NaN,,NaN,,
13324,89,37,NaN,74,80,NaN,143,98,NaN,18,NaN,12,80
13325,,,NaN,,,NaN,,,NaN,,NaN,,
13326,90,37,NaN,75,80,NaN,149,98,NaN,18,NaN,12,80
13327,,,NaN,,,NaN,,,NaN,,NaN,,
13328,90,37,NaN,76,80,NaN,148,98,NaN,18,NaN,12,80
13329,,,NaN,,,NaN,,,NaN,,NaN,,
13330,89,37,NaN,73,80,NaN,143,98,NaN,18,NaN,12,80
13331,,,NaN,,,NaN,,,NaN,,NaN,,
13332,90,37,NaN,76,80,NaN,149,98,NaN,18,NaN,12,81
13333,,,NaN,,,NaN,,,NaN,,NaN,,
13334,89,37,NaN,74,80,NaN,142,98,NaN,18,NaN,12,80
13335,,,NaN,,,NaN,,,NaN,,NaN,,
13336,90,37,NaN,75,80,NaN,147,98,NaN,18,NaN,12,81
13337,,,NaN,,,NaN,,,NaN,,NaN,,
13338,90,37,NaN,76,80,NaN,145,98,NaN,18,NaN,12,81
13339,,,NaN,,,NaN,,,NaN,,NaN,,
13340,90,37,NaN,75,80,NaN,144,98,NaN,18,NaN,12,81
13341,,,NaN,,,NaN,,,NaN,,NaN,,
13342,92,37,NaN,78,80,NaN,151,98,NaN,19,NaN,12,81
13343,,,NaN,,,NaN,,,NaN,,NaN,,
13344,90,37,NaN,76,81,NaN,144,98,NaN,19,NaN,12,81
13345,,,NaN,,,NaN,,,NaN,,NaN,,
13346,92,37,NaN,77,81,NaN,151,98,NaN,18,NaN,12,81
13347,,,NaN,,,NaN,,,NaN,,NaN,,
13348,92,37,NaN,79,81,NaN,151,98,NaN,18,NaN,12,81
13349,,,NaN,,,NaN,,,NaN,,NaN,,
13350,91,37,NaN,77,81,NaN,149,98,NaN,18,NaN,12,81
13351,,,NaN,,,NaN,,,NaN,,NaN,,
13352,94,37,NaN,80,81,NaN,156,98,NaN,18,NaN,12,81
13353,,,NaN,,,NaN,,,NaN,,NaN,,
13354,92,37,NaN,78,81,NaN,148,98,NaN,18,NaN,12,81
13355,,,NaN,,,NaN,,,NaN,,NaN,,
13356,93,37,NaN,78,81,NaN,154,98,NaN,18,NaN,12,81
13357,,,NaN,,,NaN,,,NaN,,NaN,,
13358,94,37,NaN,80,81,NaN,152,98,NaN,18,NaN,12,81
13359,,,NaN,,,NaN,,,NaN,,NaN,,
13360,93,37,NaN,78,81,NaN,152,98,NaN,18,NaN,12,81
13361,,,NaN,,,NaN,,,NaN,,NaN,,
13362,94,37,NaN,80,81,NaN,156,98,NaN,19,NaN,12,81
13363,,,NaN,,,NaN,,,NaN,,NaN,,
13364,93,37,NaN,77,81,NaN,147,98,NaN,19,NaN,12,81
13365,,,NaN,,,NaN,,,NaN,,NaN,,
13366,93,37,NaN,78,81,NaN,153,98,NaN,19,NaN,12,82
13367,,,NaN,,,NaN,,,NaN,,NaN,,
13368,93,37,NaN,79,81,NaN,153,98,NaN,19,NaN,12,82
13369,,,NaN,,,NaN,,,NaN,,NaN,,
13370,91,37,NaN,75,81,NaN,146,98,NaN,19,NaN,12,82
13371,,,NaN,,,NaN,,,NaN,,NaN,,
13372,91,37,NaN,77,81,NaN,150,98,NaN,18,NaN,12,82
13373,,,NaN,,,NaN,,,NaN,,NaN,,
