time,Solar8000/ART_DBP,Solar8000/RR_CO2,Solar8000/ART_SBP,Solar8000/PLETH_HR,Solar8000/ETCO2,Solar8000/ART_MBP,Solar8000/CVP,SNUADC/CVP,SNUADC/ECG_II,SNUADC/ART,Solar8000/PLETH_SPO2,SNUADC/ECG_V5,Solar8000/HR
3972,,,,,,,,NaN,NaN,NaN,,NaN,
3973,73,10,136,59,33,97,16,NaN,NaN,NaN,100,NaN,59
3974,,,,,,,,NaN,NaN,NaN,,NaN,
3975,73,10,135,59,34,97,16,NaN,NaN,NaN,100,NaN,59
3976,,,,,,,,NaN,NaN,NaN,,NaN,
3977,74,10,138,59,34,98,16,NaN,NaN,NaN,100,NaN,59
3978,,,,,,,,NaN,NaN,NaN,,NaN,
3979,73,10,136,59,34,98,16,NaN,NaN,NaN,100,NaN,59
3980,,,,,,,,NaN,NaN,NaN,,NaN,
3981,73,10,135,59,34,97,16,NaN,NaN,NaN,100,NaN,59
3982,,,,,,,,NaN,NaN,NaN,,NaN,
3983,74,10,138,59,34,98,16,NaN,NaN,NaN,100,NaN,59
3984,,,,,,,,NaN,NaN,NaN,,NaN,
3985,74,10,138,59,34,98,16,NaN,NaN,NaN,100,NaN,59
3986,,,,,,,,NaN,NaN,NaN,,NaN,
3987,74,10,138,60,34,98,16,NaN,NaN,NaN,100,NaN,59
3988,,,,,,,,NaN,NaN,NaN,,NaN,
3989,74,10,136,59,34,98,16,NaN,NaN,NaN,100,NaN,59
3990,,,,,,,,NaN,NaN,NaN,,NaN,
3991,73,10,137,59,34,98,16,NaN,NaN,NaN,100,NaN,59
3992,,,,,,,,NaN,NaN,NaN,,NaN,
3993,72,10,135,59,34,97,16,NaN,NaN,NaN,100,NaN,59
3994,,,,,,,,NaN,NaN,NaN,,NaN,
3995,73,10,136,59,34,97,16,NaN,NaN,NaN,100,NaN,58
3996,,,,,,,,NaN,NaN,NaN,,NaN,
3997,72,10,136,59,34,97,16,NaN,NaN,NaN,100,NaN,58
3998,,,,,,,,NaN,NaN,NaN,,NaN,
3999,72,10,134,59,34,96,16,NaN,NaN,NaN,100,NaN,58
4000,,,,,,,,NaN,NaN,NaN,,NaN,
4001,74,10,136,59,34,97,16,NaN,NaN,NaN,100,NaN,58
4002,,,,,,,,NaN,NaN,NaN,,NaN,
4003,74,10,136,59,34,97,16,NaN,NaN,NaN,100,NaN,58
4004,,,,,,,,NaN,NaN,NaN,,NaN,
4005,72,10,134,59,33,96,16,NaN,NaN,NaN,100,NaN,58
4006,,,,,,,,NaN,NaN,NaN,,NaN,
4007,73,10,136,59,33,97,16,NaN,NaN,NaN,100,NaN,58
4008,,,,,,,,NaN,NaN,NaN,,NaN,
4009,73,10,136,59,33,97,16,NaN,NaN,NaN,100,NaN,58
4010,,,,,,,,NaN,NaN,NaN,,NaN,
4011,73,10,136,59,34,97,16,NaN,NaN,NaN,100,NaN,58
4012,,,,,,,,NaN,NaN,NaN,,NaN,
4013,73,10,135,59,34,97,16,NaN,NaN,NaN,100,NaN,58
4014,,,,,,,,NaN,NaN,NaN,,NaN,
4015,74,10,137,59,34,98,16,NaN,NaN,NaN,100,NaN,58
4016,,,,,,,,NaN,NaN,NaN,,NaN,
4017,73,10,135,59,34,97,16,NaN,NaN,NaN,100,NaN,59
4018,,,,,,,,NaN,NaN,NaN,,NaN,
4019,74,10,137,59,33,98,16,NaN,NaN,NaN,100,NaN,59
4020,,,,,,,,NaN,NaN,NaN,,NaN,
4021,74,10,137,59,33,98,16,NaN,NaN,NaN,100,NaN,59
4022,,,,,,,,NaN,NaN,NaN,,NaN,
4023,73,10,136,59,33,97,16,NaN,NaN,NaN,100,NaN,59
4024,,,,,,,,NaN,NaN,NaN,,NaN,
4025,74,10,138,59,33,98,16,NaN,NaN,NaN,100,NaN,58
4026,,,,,,,,NaN,NaN,NaN,,NaN,
4027,74,10,138,59,33,98,16,NaN,NaN,NaN,100,NaN,59
4028,,,,,,,,NaN,NaN,NaN,,NaN,
4029,73,10,136,59,33,97,17,NaN,NaN,NaN,100,NaN,59
4030,,,,,,,,NaN,NaN,NaN,,NaN,
4031,74,10,138,59,33,98,17,NaN,NaN,NaN,100,NaN,59
4032,,,,,,,,NaN,NaN,NaN,,NaN,
4033,72,10,136,59,34,97,17,NaN,NaN,NaN,100,NaN,59
4034,,,,,,,,NaN,NaN,NaN,,NaN,
4035,72,10,135,59,34,97,17,NaN,NaN,NaN,100,NaN,58
4036,,,,,,,,NaN,NaN,NaN,,NaN,
4037,73,10,135,59,34,97,16,NaN,NaN,NaN,100,NaN,58
4038,,,,,,,,NaN,NaN,NaN,,NaN,
4039,73,10,136,59,34,97,16,NaN,NaN,NaN,100,NaN,58
4040,,,,,,,,NaN,NaN,NaN,,NaN,
4041,72,10,134,59,34,96,16,NaN,NaN,NaN,100,NaN,58
4042,,,,,,,,NaN,NaN,NaN,,NaN,
4043,73,10,136,59,34,97,16,NaN,NaN,NaN,100,NaN,58
4044,,,,,,,,NaN,NaN,NaN,,NaN,
4045,73,10,137,58,34,97,16,NaN,NaN,NaN,100,NaN,58
4046,,,,,,,,NaN,NaN,NaN,,NaN,
4047,72,10,135,59,33,96,16,NaN,NaN,NaN,100,NaN,58
4048,,,,,,,,NaN,NaN,NaN,,NaN,
4049,73,10,136,59,33,97,16,NaN,NaN,NaN,100,NaN,58
4050,,,,,,,,NaN,NaN,NaN,,NaN,
4051,73,10,137,59,33,97,16,NaN,NaN,NaN,100,NaN,58
4052,,,,,,,,NaN,NaN,NaN,,NaN,
4053,73,10,137,59,33,97,16,NaN,NaN,NaN,100,NaN,58
4054,,,,,,,,NaN,NaN,NaN,,NaN,
4055,74,10,138,59,33,98,16,NaN,NaN,NaN,100,NaN,58
4056,,,,,,,,NaN,NaN,NaN,,NaN,
4057,73,10,138,59,33,98,16,NaN,NaN,NaN,100,NaN,58
4058,,,,,,,,NaN,NaN,NaN,,NaN,
4059,73,10,136,59,33,97,16,NaN,NaN,NaN,100,NaN,58
4060,,,,,,,,NaN,NaN,NaN,,NaN,
4061,73,10,136,59,33,97,16,NaN,NaN,NaN,100,NaN,58
4062,,,,,,,,NaN,NaN,NaN,,NaN,
4063,74,10,138,59,33,98,16,NaN,NaN,NaN,100,NaN,58
4064,,,,,,,,NaN,NaN,NaN,,NaN,
4065,74,10,138,59,33,98,16,NaN,NaN,NaN,100,NaN,58
4066,,,,,,,,NaN,NaN,NaN,,NaN,
4067,74,10,138,59,33,98,16,NaN,NaN,NaN,100,NaN,58
4068,,,,,,,,NaN,NaN,NaN,,NaN,
4069,75,10,140,59,33,99,16,NaN,NaN,NaN,100,NaN,58
4070,,,,,,,,NaN,NaN,NaN,,NaN,
4071,73,10,137,59,33,97,16,NaN,NaN,NaN,100,NaN,59
4072,,,,,,,,NaN,NaN,NaN,,NaN,
4073,73,10,137,59,33,97,16,NaN,NaN,NaN,100,NaN,59
4074,,,,,,,,NaN,NaN,NaN,,NaN,
4075,74,10,138,59,33,98,16,NaN,NaN,NaN,100,NaN,59
4076,,,,,,,,NaN,NaN,NaN,,NaN,
4077,74,10,138,59,33,98,16,NaN,NaN,NaN,100,NaN,59
4078,,,,,,,,NaN,NaN,NaN,,NaN,
4079,74,10,138,59,33,98,16,NaN,NaN,NaN,100,NaN,59
4080,,,,,,,,NaN,NaN,NaN,,NaN,
4081,75,10,140,59,33,99,16,NaN,NaN,NaN,100,NaN,59
4082,,,,,,,,NaN,NaN,NaN,,NaN,
4083,75,10,139,59,33,99,16,NaN,NaN,NaN,100,NaN,59
4084,,,,,,,,NaN,NaN,NaN,,NaN,
4085,75,10,139,59,33,99,16,NaN,NaN,NaN,100,NaN,59
4086,,,,,,,,NaN,NaN,NaN,,NaN,
4087,75,10,140,59,33,99,16,NaN,NaN,NaN,100,NaN,59
4088,,,,,,,,NaN,NaN,NaN,,NaN,
4089,75,10,139,60,33,99,16,NaN,NaN,NaN,100,NaN,59
4090,,,,,,,,NaN,NaN,NaN,,NaN,
4091,76,10,141,60,33,100,16,NaN,NaN,NaN,100,NaN,59
4092,,,,,,,,NaN,NaN,NaN,,NaN,
4093,75,10,139,60,34,99,16,NaN,NaN,NaN,100,NaN,59
4094,,,,,,,,NaN,NaN,NaN,,NaN,
4095,74,10,139,60,34,99,16,NaN,NaN,NaN,100,NaN,59
4096,,,,,,,,NaN,NaN,NaN,,NaN,
4097,75,10,141,60,34,100,16,NaN,NaN,NaN,100,NaN,59
4098,,,,,,,,NaN,NaN,NaN,,NaN,
4099,74,10,139,60,34,99,16,NaN,NaN,NaN,100,NaN,59
4100,,,,,,,,NaN,NaN,NaN,,NaN,
4101,74,10,139,60,34,99,17,NaN,NaN,NaN,100,NaN,59
4102,,,,,,,,NaN,NaN,NaN,,NaN,
4103,75,10,140,60,34,99,17,NaN,NaN,NaN,100,NaN,59
4104,,,,,,,,NaN,NaN,NaN,,NaN,
4105,74,10,138,60,34,98,17,NaN,NaN,NaN,100,NaN,59
4106,,,,,,,,NaN,NaN,NaN,,NaN,
4107,74,10,137,60,34,98,16,NaN,NaN,NaN,100,NaN,59
4108,,,,,,,,NaN,NaN,NaN,,NaN,
4109,75,10,139,59,34,98,16,NaN,NaN,NaN,100,NaN,59
4110,,,,,,,,NaN,NaN,NaN,,NaN,
4111,74,10,140,59,34,99,16,NaN,NaN,NaN,100,NaN,59
4112,,,,,,,,NaN,NaN,NaN,,NaN,
4113,74,10,138,59,34,98,16,NaN,NaN,NaN,100,NaN,59
4114,,,,,,,,NaN,NaN,NaN,,NaN,
4115,75,10,138,59,33,98,16,NaN,NaN,NaN,100,NaN,59
4116,,,,,,,,NaN,NaN,NaN,,NaN,
4117,75,10,138,59,33,98,16,NaN,NaN,NaN,100,NaN,59
4118,,,,,,,,NaN,NaN,NaN,,NaN,
4119,74,10,137,60,33,98,16,NaN,NaN,NaN,100,NaN,59
4120,,,,,,,,NaN,NaN,NaN,,NaN,
4121,75,10,138,60,34,98,16,NaN,NaN,NaN,100,NaN,59
4122,,,,,,,,NaN,NaN,NaN,,NaN,
4123,75,10,141,60,34,99,16,NaN,NaN,NaN,100,NaN,59
4124,,,,,,,,NaN,NaN,NaN,,NaN,
4125,75,10,139,60,34,98,16,NaN,NaN,NaN,100,NaN,59
4126,,,,,,,,NaN,NaN,NaN,,NaN,
4127,75,10,139,60,34,99,16,NaN,NaN,NaN,100,NaN,60
4128,,,,,,,,NaN,NaN,NaN,,NaN,
4129,74,10,140,60,33,99,16,NaN,NaN,NaN,100,NaN,59
4130,,,,,,,,NaN,NaN,NaN,,NaN,
4131,73,10,137,60,33,98,16,NaN,NaN,NaN,100,NaN,59
4132,,,,,,,,NaN,NaN,NaN,,NaN,
4133,73,10,137,60,33,98,16,NaN,NaN,NaN,100,NaN,59
4134,,,,,,,,NaN,NaN,NaN,,NaN,
4135,74,10,139,60,33,98,16,NaN,NaN,NaN,100,NaN,59
4136,,,,,,,,NaN,NaN,NaN,,NaN,
4137,74,10,139,60,33,98,16,NaN,NaN,NaN,100,NaN,59
4138,,,,,,,,NaN,NaN,NaN,,NaN,
4139,74,10,138,59,33,98,16,NaN,NaN,NaN,100,NaN,59
4140,,,,,,,,NaN,NaN,NaN,,NaN,
4141,74,10,138,59,33,98,16,NaN,NaN,NaN,100,NaN,59
4142,,,,,,,,NaN,NaN,NaN,,NaN,
4143,74,10,137,59,33,98,16,NaN,NaN,NaN,100,NaN,59
4144,,,,,,,,NaN,NaN,NaN,,NaN,
4145,75,10,138,59,33,99,16,NaN,NaN,NaN,100,NaN,59
4146,,,,,,,,NaN,NaN,NaN,,NaN,
4147,75,10,138,59,33,99,16,NaN,NaN,NaN,100,NaN,59
4148,,,,,,,,NaN,NaN,NaN,,NaN,
4149,74,10,137,59,33,98,16,NaN,NaN,NaN,100,NaN,59
4150,,,,,,,,NaN,NaN,NaN,,NaN,
4151,74,10,137,60,33,98,16,NaN,NaN,NaN,100,NaN,59
4152,,,,,,,,NaN,NaN,NaN,,NaN,
4153,74,10,138,60,33,99,16,NaN,NaN,NaN,100,NaN,59
4154,,,,,,,,NaN,NaN,NaN,,NaN,
4155,73,10,136,60,33,98,16,NaN,NaN,NaN,100,NaN,59
4156,,,,,,,,NaN,NaN,NaN,,NaN,
4157,75,10,137,60,33,98,16,NaN,NaN,NaN,100,NaN,59
4158,,,,,,,,NaN,NaN,NaN,,NaN,
4159,75,10,137,60,33,98,16,NaN,NaN,NaN,100,NaN,59
4160,,,,,,,,NaN,NaN,NaN,,NaN,
4161,72,10,136,60,33,97,16,NaN,NaN,NaN,100,NaN,59
4162,,,,,,,,NaN,NaN,NaN,,NaN,
4163,73,10,136,60,33,97,16,NaN,NaN,NaN,100,NaN,59
4164,,,,,,,,NaN,NaN,NaN,,NaN,
4165,72,10,135,59,33,96,16,NaN,NaN,NaN,100,NaN,59
4166,,,,,,,,NaN,NaN,NaN,,NaN,
4167,72,10,135,59,33,96,16,NaN,NaN,NaN,100,NaN,58
4168,,,,,,,,NaN,NaN,NaN,,NaN,
4169,73,10,134,59,33,95,16,NaN,NaN,NaN,100,NaN,59
4170,,,,,,,,NaN,NaN,NaN,,NaN,
4171,73,10,134,59,33,95,15,NaN,NaN,NaN,100,NaN,58
4172,,,,,,,,NaN,NaN,NaN,,NaN,
4173,72,10,134,59,33,95,15,NaN,NaN,NaN,100,NaN,58
4174,,,,,,,,NaN,NaN,NaN,,NaN,
4175,73,10,134,59,33,95,16,NaN,NaN,NaN,100,NaN,59
4176,,,,,,,,NaN,NaN,NaN,,NaN,
4177,72,10,134,59,33,95,16,NaN,NaN,NaN,100,NaN,59
4178,,,,,,,,NaN,NaN,NaN,,NaN,
4179,72,10,134,59,33,95,16,NaN,NaN,NaN,100,NaN,59
4180,,,,,,,,NaN,NaN,NaN,,NaN,
4181,72,10,133,59,33,94,16,NaN,NaN,NaN,100,NaN,59
4182,,,,,,,,NaN,NaN,NaN,,NaN,
4183,74,10,135,59,33,96,16,NaN,NaN,NaN,100,NaN,59
4184,,,,,,,,NaN,NaN,NaN,,NaN,
4185,72,10,134,59,33,95,16,NaN,NaN,NaN,100,NaN,59
4186,,,,,,,,NaN,NaN,NaN,,NaN,
4187,72,10,133,59,33,95,16,NaN,NaN,NaN,100,NaN,67
4188,,,,,,,,NaN,NaN,NaN,,NaN,
4189,73,10,135,59,33,96,16,NaN,NaN,NaN,100,NaN,67
4190,,,,,,,,NaN,NaN,NaN,,NaN,
4191,73,10,135,59,33,97,17,NaN,NaN,NaN,100,NaN,67
4192,,,,,,,,NaN,NaN,NaN,,NaN,
4193,75,10,138,59,33,98,16,NaN,NaN,NaN,100,NaN,67
4194,,,,,,,,NaN,NaN,NaN,,NaN,
4195,75,10,138,59,33,98,16,NaN,NaN,NaN,100,NaN,58
4196,,,,,,,,NaN,NaN,NaN,,NaN,
4197,74,10,137,59,33,98,16,NaN,NaN,NaN,100,NaN,58
4198,,,,,,,,NaN,NaN,NaN,,NaN,
4199,74,10,137,59,33,98,16,NaN,NaN,NaN,100,NaN,58
4200,,,,,,,,NaN,NaN,NaN,,NaN,
4201,74,10,138,59,33,99,16,NaN,NaN,NaN,100,NaN,58
4202,,,,,,,,NaN,NaN,NaN,,NaN,
4203,74,10,137,59,33,98,16,NaN,NaN,NaN,100,NaN,58
4204,,,,,,,,NaN,NaN,NaN,,NaN,
4205,75,10,137,59,33,99,16,NaN,NaN,NaN,100,NaN,58
4206,,,,,,,,NaN,NaN,NaN,,NaN,
4207,74,10,138,59,33,99,16,NaN,NaN,NaN,100,NaN,58
4208,,,,,,,,NaN,NaN,NaN,,NaN,
4209,73,10,136,59,33,98,17,NaN,NaN,NaN,100,NaN,58
4210,,,,,,,,NaN,NaN,NaN,,NaN,
4211,74,10,138,59,33,99,16,NaN,NaN,NaN,100,NaN,58
4212,,,,,,,,NaN,NaN,NaN,,NaN,
4213,73,10,138,59,33,98,16,NaN,NaN,NaN,100,NaN,58
4214,,,,,,,,NaN,NaN,NaN,,NaN,
4215,73,10,138,58,33,98,16,NaN,NaN,NaN,100,NaN,57
4216,,,,,,,,NaN,NaN,NaN,,NaN,
4217,73,10,137,58,33,98,16,NaN,NaN,NaN,100,NaN,57
4218,,,,,,,,NaN,NaN,NaN,,NaN,
4219,74,10,138,58,33,98,16,NaN,NaN,NaN,100,NaN,57
4220,,,,,,,,NaN,NaN,NaN,,NaN,
4221,75,10,139,58,33,99,17,NaN,NaN,NaN,100,NaN,57
4222,,,,,,,,NaN,NaN,NaN,,NaN,
4223,76,10,141,58,33,100,16,NaN,NaN,NaN,100,NaN,57
4224,,,,,,,,NaN,NaN,NaN,,NaN,
4225,75,10,140,58,33,99,16,NaN,NaN,NaN,100,NaN,57
4226,,,,,,,,NaN,NaN,NaN,,NaN,
4227,75,10,140,58,33,99,16,NaN,NaN,NaN,100,NaN,58
4228,,,,,,,,NaN,NaN,NaN,,NaN,
4229,75,10,139,58,33,99,16,NaN,NaN,NaN,100,NaN,58
4230,,,,,,,,NaN,NaN,NaN,,NaN,
4231,75,10,141,58,33,100,16,NaN,NaN,NaN,100,NaN,58
4232,,,,,,,,NaN,NaN,NaN,,NaN,
4233,75,10,141,59,33,100,16,NaN,NaN,NaN,100,NaN,58
4234,,,,,,,,NaN,NaN,NaN,,NaN,
4235,75,10,139,59,33,99,17,NaN,NaN,NaN,100,NaN,58
4236,,,,,,,,NaN,NaN,NaN,,NaN,
4237,76,10,141,59,33,100,17,NaN,NaN,NaN,100,NaN,58
4238,,,,,,,,NaN,NaN,NaN,,NaN,
4239,75,10,140,59,33,100,17,NaN,NaN,NaN,100,NaN,58
4240,,,,,,,,NaN,NaN,NaN,,NaN,
4241,76,10,141,59,33,101,16,NaN,NaN,NaN,100,NaN,58
4242,,,,,,,,NaN,NaN,NaN,,NaN,
4243,76,10,141,59,33,101,16,NaN,NaN,NaN,100,NaN,58
4244,,,,,,,,NaN,NaN,NaN,,NaN,
4245,75,10,139,59,33,101,16,NaN,NaN,NaN,100,NaN,58
4246,,,,,,,,NaN,NaN,NaN,,NaN,
4247,75,10,139,59,33,101,16,NaN,NaN,NaN,100,NaN,58
4248,,,,,,,,NaN,NaN,NaN,,NaN,
4249,75,10,140,59,33,100,17,NaN,NaN,NaN,100,NaN,58
4250,,,,,,,,NaN,NaN,NaN,,NaN,
4251,75,10,140,59,33,100,17,NaN,NaN,NaN,100,NaN,58
4252,,,,,,,,NaN,NaN,NaN,,NaN,
4253,75,10,140,59,33,100,17,NaN,NaN,NaN,100,NaN,58
4254,,,,,,,,NaN,NaN,NaN,,NaN,
4255,75,10,140,59,33,100,16,NaN,NaN,NaN,100,NaN,58
4256,,,,,,,,NaN,NaN,NaN,,NaN,
4257,75,10,139,59,33,100,16,NaN,NaN,NaN,100,NaN,58
4258,,,,,,,,NaN,NaN,NaN,,NaN,
4259,75,10,139,58,33,100,16,NaN,NaN,NaN,100,NaN,58
4260,,,,,,,,NaN,NaN,NaN,,NaN,
4261,76,10,142,58,33,102,16,NaN,NaN,NaN,100,NaN,58
4262,,,,,,,,NaN,NaN,NaN,,NaN,
4263,76,10,142,58,33,102,16,NaN,NaN,NaN,100,NaN,57
4264,,,,,,,,NaN,NaN,NaN,,NaN,
4265,77,10,142,58,33,102,17,NaN,NaN,NaN,100,NaN,57
4266,,,,,,,,NaN,NaN,NaN,,NaN,
4267,77,10,142,58,33,102,17,NaN,NaN,NaN,100,NaN,57
4268,,,,,,,,NaN,NaN,NaN,,NaN,
4269,76,10,142,58,33,102,18,NaN,NaN,NaN,100,NaN,57
4270,,,,,,,,NaN,NaN,NaN,,NaN,
4271,76,10,142,58,33,102,18,NaN,NaN,NaN,100,NaN,57
4272,,,,,,,,NaN,NaN,NaN,,NaN,
4273,77,10,144,58,33,103,18,NaN,NaN,NaN,100,NaN,57
4274,,,,,,,,NaN,NaN,NaN,,NaN,
4275,77,10,142,58,33,103,18,NaN,NaN,NaN,100,NaN,57
4276,,,,,,,,NaN,NaN,NaN,,NaN,
4277,78,10,144,58,33,104,18,NaN,NaN,NaN,100,NaN,57
4278,,,,,,,,NaN,NaN,NaN,,NaN,
4279,77,10,144,58,33,104,18,NaN,NaN,NaN,100,NaN,58
4280,,,,,,,,NaN,NaN,NaN,,NaN,
4281,77,10,144,58,33,104,18,NaN,NaN,NaN,100,NaN,58
4282,,,,,,,,NaN,NaN,NaN,,NaN,
4283,77,10,143,58,33,104,18,NaN,NaN,NaN,100,NaN,57
4284,,,,,,,,NaN,NaN,NaN,,NaN,
4285,77,10,143,58,33,103,18,NaN,NaN,NaN,100,NaN,57
4286,,,,,,,,NaN,NaN,NaN,,NaN,
4287,76,10,142,58,33,103,18,NaN,NaN,NaN,100,NaN,57
4288,,,,,,,,NaN,NaN,NaN,,NaN,
4289,78,10,145,58,33,104,18,NaN,NaN,NaN,100,NaN,57
4290,,,,,,,,NaN,NaN,NaN,,NaN,
4291,77,10,145,57,33,104,19,NaN,NaN,NaN,100,NaN,57
4292,,,,,,,,NaN,NaN,NaN,,NaN,
4293,75,10,143,57,33,103,19,NaN,NaN,NaN,100,NaN,57
4294,,,,,,,,NaN,NaN,NaN,,NaN,
4295,77,10,145,57,33,103,19,NaN,NaN,NaN,100,NaN,57
4296,,,,,,,,NaN,NaN,NaN,,NaN,
4297,77,10,144,57,33,103,19,NaN,NaN,NaN,100,NaN,57
4298,,,,,,,,NaN,NaN,NaN,,NaN,
4299,77,10,144,57,33,103,19,NaN,NaN,NaN,100,NaN,57
4300,,,,,,,,NaN,NaN,NaN,,NaN,
4301,76,10,142,57,33,103,19,NaN,NaN,NaN,100,NaN,57
4302,,,,,,,,NaN,NaN,NaN,,NaN,
4303,76,10,142,57,33,103,18,NaN,NaN,NaN,100,NaN,57
4304,,,,,,,,NaN,NaN,NaN,,NaN,
4305,76,10,141,57,33,103,18,NaN,NaN,NaN,100,NaN,57
4306,,,,,,,,NaN,NaN,NaN,,NaN,
4307,77,10,142,57,33,103,18,NaN,NaN,NaN,100,NaN,57
4308,,,,,,,,NaN,NaN,NaN,,NaN,
4309,77,10,142,57,33,103,18,NaN,NaN,NaN,100,NaN,57
4310,,,,,,,,NaN,NaN,NaN,,NaN,
4311,77,10,141,58,33,103,18,NaN,NaN,NaN,100,NaN,57
4312,,,,,,,,NaN,NaN,NaN,,NaN,
4313,78,10,144,58,33,104,18,NaN,NaN,NaN,100,NaN,57
4314,,,,,,,,NaN,NaN,NaN,,NaN,
4315,77,10,144,58,33,104,18,NaN,NaN,NaN,100,NaN,57
4316,,,,,,,,NaN,NaN,NaN,,NaN,
4317,77,10,144,58,33,104,18,NaN,NaN,NaN,100,NaN,57
4318,,,,,,,,NaN,NaN,NaN,,NaN,
4319,77,10,142,58,33,103,18,NaN,NaN,NaN,100,NaN,57
4320,,,,,,,,NaN,NaN,NaN,,NaN,
4321,77,10,143,58,33,103,18,NaN,NaN,NaN,100,NaN,58
4322,,,,,,,,NaN,NaN,NaN,,NaN,
4323,76,10,141,58,33,103,19,NaN,NaN,NaN,100,NaN,57
4324,,,,,,,,NaN,NaN,NaN,,NaN,
4325,78,10,142,58,33,103,19,NaN,NaN,NaN,100,NaN,58
4326,,,,,,,,NaN,NaN,NaN,,NaN,
4327,78,10,142,58,33,103,19,NaN,NaN,NaN,100,NaN,58
4328,,,,,,,,NaN,NaN,NaN,,NaN,
4329,76,10,141,58,33,103,18,NaN,NaN,NaN,100,NaN,58
4330,,,,,,,,NaN,NaN,NaN,,NaN,
4331,76,10,141,58,33,103,18,NaN,NaN,NaN,100,NaN,58
4332,,,,,,,,NaN,NaN,NaN,,NaN,
4333,77,10,142,58,33,103,18,NaN,NaN,NaN,100,NaN,58
4334,,,,,,,,NaN,NaN,NaN,,NaN,
4335,77,10,141,58,33,103,18,NaN,NaN,NaN,100,NaN,58
4336,,,,,,,,NaN,NaN,NaN,,NaN,
4337,78,10,144,58,33,104,19,NaN,NaN,NaN,100,NaN,58
4338,,,,,,,,NaN,NaN,NaN,,NaN,
4339,76,10,143,58,33,103,19,NaN,NaN,NaN,100,NaN,58
4340,,,,,,,,NaN,NaN,NaN,,NaN,
4341,76,10,140,58,33,103,19,NaN,NaN,NaN,100,NaN,58
4342,,,,,,,,NaN,NaN,NaN,,NaN,
4343,77,10,143,58,33,103,18,NaN,NaN,NaN,100,NaN,58
4344,,,,,,,,NaN,NaN,NaN,,NaN,
4345,77,10,143,58,33,103,18,NaN,NaN,NaN,100,NaN,58
4346,,,,,,,,NaN,NaN,NaN,,NaN,
4347,77,10,143,58,33,103,18,NaN,NaN,NaN,100,NaN,57
4348,,,,,,,,NaN,NaN,NaN,,NaN,
4349,77,10,143,58,33,103,18,NaN,NaN,NaN,100,NaN,57
4350,,,,,,,,NaN,NaN,NaN,,NaN,
4351,77,10,143,58,33,103,18,NaN,NaN,NaN,100,NaN,57
4352,,,,,,,,NaN,NaN,NaN,,NaN,
4353,77,10,142,58,33,103,19,NaN,NaN,NaN,100,NaN,57
4354,,,,,,,,NaN,NaN,NaN,,NaN,
4355,79,10,145,58,33,104,19,NaN,NaN,NaN,100,NaN,57
4356,,,,,,,,NaN,NaN,NaN,,NaN,
4357,78,10,145,58,33,104,19,NaN,NaN,NaN,100,NaN,57
4358,,,,,,,,NaN,NaN,NaN,,NaN,
4359,77,10,143,58,33,103,19,NaN,NaN,NaN,100,NaN,57
4360,,,,,,,,NaN,NaN,NaN,,NaN,
4361,77,10,144,58,33,103,19,NaN,NaN,NaN,100,NaN,57
4362,,,,,,,,NaN,NaN,NaN,,NaN,
4363,76,10,142,58,33,102,17,NaN,NaN,NaN,100,NaN,57
4364,,,,,,,,NaN,NaN,NaN,,NaN,
4365,76,10,141,58,33,101,17,NaN,NaN,NaN,100,NaN,57
4366,,,,,,,,NaN,NaN,NaN,,NaN,
4367,76,10,141,57,33,101,18,NaN,NaN,NaN,100,NaN,57
4368,,,,,,,,NaN,NaN,NaN,,NaN,
4369,76,10,142,57,33,101,18,NaN,NaN,NaN,100,NaN,57
4370,,,,,,,,NaN,NaN,NaN,,NaN,
4371,75,10,140,57,33,100,18,NaN,NaN,NaN,100,NaN,57
4372,,,,,,,,NaN,NaN,NaN,,NaN,
4373,77,10,141,58,33,100,18,NaN,NaN,NaN,100,NaN,57
4374,,,,,,,,NaN,NaN,NaN,,NaN,
4375,76,10,142,58,33,101,18,NaN,NaN,NaN,100,NaN,57
4376,,,,,,,,NaN,NaN,NaN,,NaN,
4377,76,10,140,58,33,100,18,NaN,NaN,NaN,100,NaN,57
4378,,,,,,,,NaN,NaN,NaN,,NaN,
4379,77,10,142,58,33,101,18,NaN,NaN,NaN,100,NaN,57
4380,,,,,,,,NaN,NaN,NaN,,NaN,
4381,76,10,142,58,33,101,18,NaN,NaN,NaN,100,NaN,57
4382,,,,,,,,NaN,NaN,NaN,,NaN,
4383,76,10,142,58,33,101,18,NaN,NaN,NaN,100,NaN,57
4384,,,,,,,,NaN,NaN,NaN,,NaN,
4385,77,10,141,58,33,101,18,NaN,NaN,NaN,100,NaN,57
4386,,,,,,,,NaN,NaN,NaN,,NaN,
4387,77,10,141,58,33,101,18,NaN,NaN,NaN,100,NaN,57
4388,,,,,,,,NaN,NaN,NaN,,NaN,
4389,76,10,139,58,33,100,18,NaN,NaN,NaN,100,NaN,57
4390,,,,,,,,NaN,NaN,NaN,,NaN,
4391,77,10,141,58,33,101,17,NaN,NaN,NaN,100,NaN,57
4392,,,,,,,,NaN,NaN,NaN,,NaN,
4393,76,10,140,58,32,100,17,NaN,NaN,NaN,100,NaN,58
4394,,,,,,,,NaN,NaN,NaN,,NaN,
4395,76,10,140,58,32,100,17,NaN,NaN,NaN,100,NaN,58
4396,,,,,,,,NaN,NaN,NaN,,NaN,
