time,Solar8000/ART_MBP,Solar8000/PLETH_SPO2,SNUADC/ECG_V5,Solar8000/HR,Solar8000/ART_SBP,Solar8000/ETCO2,Solar8000/PLETH_HR,SNUADC/ART,Solar8000/ART_DBP,SNUADC/CVP,Solar8000/CVP,Solar8000/RR_CO2,SNUADC/ECG_II
11361,71,100,NaN,87,109,40,87,NaN,52,NaN,9,16,NaN
11362,,,NaN,,,,,NaN,,NaN,,,NaN
11363,71,100,NaN,87,108,39,87,NaN,51,NaN,9,16,NaN
11364,,,NaN,,,,,NaN,,NaN,,,NaN
11365,72,100,NaN,87,110,39,87,NaN,52,NaN,9,16,NaN
11366,,,NaN,,,,,NaN,,NaN,,,NaN
11367,71,100,NaN,87,108,39,88,NaN,51,NaN,9,16,NaN
11368,,,NaN,,,,,NaN,,NaN,,,NaN
11369,71,100,NaN,87,109,39,87,NaN,51,NaN,9,16,NaN
11370,,,NaN,,,,,NaN,,NaN,,,NaN
11371,71,100,NaN,87,108,39,87,NaN,51,NaN,9,16,NaN
11372,,,NaN,,,,,NaN,,NaN,,,NaN
11373,71,100,NaN,87,109,39,87,NaN,51,NaN,10,16,NaN
11374,,,NaN,,,,,NaN,,NaN,,,NaN
11375,71,100,NaN,87,108,39,87,NaN,52,NaN,10,16,NaN
11376,,,NaN,,,,,NaN,,NaN,,,NaN
11377,71,100,NaN,87,108,40,87,NaN,51,NaN,10,16,NaN
11378,,,NaN,,,,,NaN,,NaN,,,NaN
11379,71,100,NaN,87,108,40,88,NaN,51,NaN,10,16,NaN
11380,,,NaN,,,,,NaN,,NaN,,,NaN
11381,71,100,NaN,87,109,40,88,NaN,51,NaN,9,16,NaN
11382,,,NaN,,,,,NaN,,NaN,,,NaN
11383,71,100,NaN,87,108,39,88,NaN,52,NaN,9,16,NaN
11384,,,NaN,,,,,NaN,,NaN,,,NaN
11385,72,100,NaN,88,109,39,88,NaN,52,NaN,9,16,NaN
11386,,,NaN,,,,,NaN,,NaN,,,NaN
11387,72,100,NaN,88,109,39,88,NaN,52,NaN,9,16,NaN
11388,,,NaN,,,,,NaN,,NaN,,,NaN
11389,72,100,NaN,88,109,39,88,NaN,52,NaN,9,16,NaN
11390,,,NaN,,,,,NaN,,NaN,,,NaN
11391,72,100,NaN,88,110,39,88,NaN,52,NaN,9,16,NaN
11392,,,NaN,,,,,NaN,,NaN,,,NaN
11393,72,100,NaN,88,109,39,89,NaN,52,NaN,10,16,NaN
11394,,,NaN,,,,,NaN,,NaN,,,NaN
11395,72,100,NaN,88,110,39,89,NaN,52,NaN,10,16,NaN
11396,,,NaN,,,,,NaN,,NaN,,,NaN
11397,72,100,NaN,88,109,39,89,NaN,52,NaN,10,16,NaN
11398,,,NaN,,,,,NaN,,NaN,,,NaN
11399,72,100,NaN,88,110,39,89,NaN,52,NaN,10,16,NaN
11400,,,NaN,,,,,NaN,,NaN,,,NaN
11401,72,100,NaN,88,109,39,89,NaN,52,NaN,10,16,NaN
11402,,,NaN,,,,,NaN,,NaN,,,NaN
11403,73,100,NaN,88,110,39,89,NaN,53,NaN,10,16,NaN
11404,,,NaN,,,,,NaN,,NaN,,,NaN
11405,73,100,NaN,89,109,39,89,NaN,53,NaN,10,16,NaN
11406,,,NaN,,,,,NaN,,NaN,,,NaN
11407,73,100,NaN,89,110,39,89,NaN,52,NaN,10,16,NaN
11408,,,NaN,,,,,NaN,,NaN,,,NaN
11409,72,100,NaN,89,109,40,90,NaN,52,NaN,10,16,NaN
11410,,,NaN,,,,,NaN,,NaN,,,NaN
11411,72,100,NaN,89,109,40,89,NaN,52,NaN,10,16,NaN
11412,,,NaN,,,,,NaN,,NaN,,,NaN
11413,72,100,NaN,89,109,40,89,NaN,53,NaN,10,16,NaN
11414,,,NaN,,,,,NaN,,NaN,,,NaN
11415,72,100,NaN,89,109,40,89,NaN,52,NaN,10,16,NaN
11416,,,NaN,,,,,NaN,,NaN,,,NaN
11417,72,100,NaN,89,110,40,89,NaN,53,NaN,10,16,NaN
11418,,,NaN,,,,,NaN,,NaN,,,NaN
11419,72,100,NaN,89,109,40,89,NaN,52,NaN,10,16,NaN
11420,,,NaN,,,,,NaN,,NaN,,,NaN
11421,73,100,NaN,89,110,40,89,NaN,53,NaN,10,16,NaN
11422,,,NaN,,,,,NaN,,NaN,,,NaN
11423,72,100,NaN,89,109,39,89,NaN,52,NaN,10,16,NaN
11424,,,NaN,,,,,NaN,,NaN,,,NaN
11425,73,100,NaN,89,110,39,89,NaN,53,NaN,10,16,NaN
11426,,,NaN,,,,,NaN,,NaN,,,NaN
11427,72,100,NaN,89,109,39,89,NaN,52,NaN,9,16,NaN
11428,,,NaN,,,,,NaN,,NaN,,,NaN
11429,72,100,NaN,89,110,40,89,NaN,52,NaN,9,16,NaN
11430,,,NaN,,,,,NaN,,NaN,,,NaN
11431,72,100,NaN,89,109,40,89,NaN,52,NaN,9,16,NaN
11432,,,NaN,,,,,NaN,,NaN,,,NaN
11433,72,100,NaN,88,109,40,89,NaN,52,NaN,9,16,NaN
11434,,,NaN,,,,,NaN,,NaN,,,NaN
11435,72,100,NaN,88,109,39,89,NaN,52,NaN,9,16,NaN
11436,,,NaN,,,,,NaN,,NaN,,,NaN
11437,72,100,NaN,88,110,39,89,NaN,52,NaN,9,16,NaN
11438,,,NaN,,,,,NaN,,NaN,,,NaN
11439,72,100,NaN,88,109,39,89,NaN,52,NaN,9,16,NaN
11440,,,NaN,,,,,NaN,,NaN,,,NaN
11441,72,100,NaN,88,110,39,89,NaN,52,NaN,9,16,NaN
11442,,,NaN,,,,,NaN,,NaN,,,NaN
11443,72,100,NaN,88,110,39,88,NaN,52,NaN,9,16,NaN
11444,,,NaN,,,,,NaN,,NaN,,,NaN
11445,72,100,NaN,88,109,39,88,NaN,52,NaN,9,16,NaN
11446,,,NaN,,,,,NaN,,NaN,,,NaN
11447,72,100,NaN,88,109,39,88,NaN,52,NaN,9,16,NaN
11448,,,NaN,,,,,NaN,,NaN,,,NaN
11449,72,100,NaN,88,109,39,88,NaN,51,NaN,9,16,NaN
11450,,,NaN,,,,,NaN,,NaN,,,NaN
11451,72,100,NaN,88,109,39,88,NaN,52,NaN,9,16,NaN
11452,,,NaN,,,,,NaN,,NaN,,,NaN
11453,72,100,NaN,88,108,39,88,NaN,51,NaN,9,16,NaN
11454,,,NaN,,,,,NaN,,NaN,,,NaN
11455,72,100,NaN,87,109,39,88,NaN,52,NaN,9,16,NaN
11456,,,NaN,,,,,NaN,,NaN,,,NaN
11457,72,100,NaN,87,108,39,88,NaN,52,NaN,9,16,NaN
11458,,,NaN,,,,,NaN,,NaN,,,NaN
11459,72,100,NaN,87,109,39,88,NaN,51,NaN,9,16,NaN
11460,,,NaN,,,,,NaN,,NaN,,,NaN
11461,71,100,NaN,87,108,39,88,NaN,51,NaN,9,16,NaN
11462,,,NaN,,,,,NaN,,NaN,,,NaN
11463,71,100,NaN,87,108,39,88,NaN,52,NaN,9,16,NaN
11464,,,NaN,,,,,NaN,,NaN,,,NaN
11465,71,100,NaN,87,108,39,88,NaN,52,NaN,10,16,NaN
11466,,,NaN,,,,,NaN,,NaN,,,NaN
11467,72,100,NaN,87,109,39,88,NaN,52,NaN,10,16,NaN
11468,,,NaN,,,,,NaN,,NaN,,,NaN
11469,71,100,NaN,87,108,39,88,NaN,52,NaN,10,16,NaN
11470,,,NaN,,,,,NaN,,NaN,,,NaN
11471,71,100,NaN,87,108,39,87,NaN,51,NaN,10,16,NaN
11472,,,NaN,,,,,NaN,,NaN,,,NaN
11473,71,100,NaN,87,107,39,87,NaN,52,NaN,10,16,NaN
11474,,,NaN,,,,,NaN,,NaN,,,NaN
11475,71,100,NaN,87,107,39,87,NaN,51,NaN,9,16,NaN
11476,,,NaN,,,,,NaN,,NaN,,,NaN
11477,71,100,NaN,86,108,39,87,NaN,51,NaN,9,16,NaN
11478,,,NaN,,,,,NaN,,NaN,,,NaN
11479,71,100,NaN,86,107,39,87,NaN,51,NaN,9,16,NaN
11480,,,NaN,,,,,NaN,,NaN,,,NaN
11481,71,100,NaN,86,108,39,86,NaN,51,NaN,9,16,NaN
11482,,,NaN,,,,,NaN,,NaN,,,NaN
11483,71,100,NaN,86,107,39,86,NaN,51,NaN,9,16,NaN
11484,,,NaN,,,,,NaN,,NaN,,,NaN
11485,71,100,NaN,86,108,39,87,NaN,52,NaN,9,16,NaN
11486,,,NaN,,,,,NaN,,NaN,,,NaN
11487,71,100,NaN,86,107,39,87,NaN,51,NaN,10,16,NaN
11488,,,NaN,,,,,NaN,,NaN,,,NaN
11489,71,100,NaN,86,109,39,87,NaN,52,NaN,10,16,NaN
11490,,,NaN,,,,,NaN,,NaN,,,NaN
11491,71,100,NaN,86,108,39,87,NaN,51,NaN,10,16,NaN
11492,,,NaN,,,,,NaN,,NaN,,,NaN
11493,71,100,NaN,86,108,39,87,NaN,52,NaN,10,16,NaN
11494,,,NaN,,,,,NaN,,NaN,,,NaN
11495,71,100,NaN,86,107,39,87,NaN,51,NaN,9,16,NaN
11496,,,NaN,,,,,NaN,,NaN,,,NaN
11497,71,100,NaN,86,107,39,87,NaN,50,NaN,9,16,NaN
11498,,,NaN,,,,,NaN,,NaN,,,NaN
11499,70,100,NaN,86,106,39,86,NaN,51,NaN,9,16,NaN
11500,,,NaN,,,,,NaN,,NaN,,,NaN
11501,70,100,NaN,86,106,39,86,NaN,50,NaN,9,16,NaN
11502,,,NaN,,,,,NaN,,NaN,,,NaN
11503,69,100,NaN,85,105,39,86,NaN,50,NaN,9,16,NaN
11504,,,NaN,,,,,NaN,,NaN,,,NaN
11505,69,100,NaN,85,105,39,86,NaN,50,NaN,9,16,NaN
11506,,,NaN,,,,,NaN,,NaN,,,NaN
11507,70,100,NaN,85,106,39,86,NaN,51,NaN,9,16,NaN
11508,,,NaN,,,,,NaN,,NaN,,,NaN
11509,70,100,NaN,85,105,39,86,NaN,50,NaN,9,16,NaN
11510,,,NaN,,,,,NaN,,NaN,,,NaN
11511,70,100,NaN,85,106,39,86,NaN,51,NaN,9,16,NaN
11512,,,NaN,,,,,NaN,,NaN,,,NaN
11513,70,100,NaN,86,105,39,86,NaN,51,NaN,9,16,NaN
11514,,,NaN,,,,,NaN,,NaN,,,NaN
11515,70,100,NaN,85,106,39,86,NaN,51,NaN,9,16,NaN
11516,,,NaN,,,,,NaN,,NaN,,,NaN
11517,70,100,NaN,86,106,39,86,NaN,50,NaN,9,16,NaN
11518,,,NaN,,,,,NaN,,NaN,,,NaN
11519,70,100,NaN,85,106,39,86,NaN,50,NaN,9,16,NaN
11520,,,NaN,,,,,NaN,,NaN,,,NaN
11521,70,100,NaN,85,105,39,86,NaN,50,NaN,9,16,NaN
11522,,,NaN,,,,,NaN,,NaN,,,NaN
11523,70,100,NaN,85,106,39,86,NaN,50,NaN,9,16,NaN
11524,,,NaN,,,,,NaN,,NaN,,,NaN
11525,70,100,NaN,85,105,39,86,NaN,50,NaN,9,16,NaN
11526,,,NaN,,,,,NaN,,NaN,,,NaN
11527,70,100,NaN,85,106,39,86,NaN,51,NaN,9,16,NaN
11528,,,NaN,,,,,NaN,,NaN,,,NaN
11529,70,100,NaN,85,106,39,86,NaN,51,NaN,9,16,NaN
11530,,,NaN,,,,,NaN,,NaN,,,NaN
11531,70,100,NaN,86,107,39,86,NaN,51,NaN,9,16,NaN
11532,,,NaN,,,,,NaN,,NaN,,,NaN
11533,70,100,NaN,86,106,39,86,NaN,51,NaN,9,16,NaN
11534,,,NaN,,,,,NaN,,NaN,,,NaN
11535,70,100,NaN,86,107,39,86,NaN,51,NaN,9,16,NaN
11536,,,NaN,,,,,NaN,,NaN,,,NaN
11537,71,100,NaN,86,107,39,86,NaN,51,NaN,9,16,NaN
11538,,,NaN,,,,,NaN,,NaN,,,NaN
11539,71,100,NaN,86,107,40,87,NaN,51,NaN,9,16,NaN
11540,,,NaN,,,,,NaN,,NaN,,,NaN
11541,71,100,NaN,86,108,40,87,NaN,52,NaN,9,16,NaN
11542,,,NaN,,,,,NaN,,NaN,,,NaN
11543,70,100,NaN,86,107,40,87,NaN,51,NaN,9,16,NaN
11544,,,NaN,,,,,NaN,,NaN,,,NaN
11545,71,100,NaN,86,107,39,87,NaN,51,NaN,9,16,NaN
11546,,,NaN,,,,,NaN,,NaN,,,NaN
11547,70,100,NaN,86,106,39,87,NaN,51,NaN,9,16,NaN
11548,,,NaN,,,,,NaN,,NaN,,,NaN
11549,70,100,NaN,86,107,39,87,NaN,51,NaN,9,16,NaN
11550,,,NaN,,,,,NaN,,NaN,,,NaN
11551,70,100,NaN,86,106,39,86,NaN,51,NaN,9,16,NaN
11552,,,NaN,,,,,NaN,,NaN,,,NaN
11553,70,100,NaN,86,107,39,86,NaN,51,NaN,9,16,NaN
11554,,,NaN,,,,,NaN,,NaN,,,NaN
11555,70,100,NaN,86,107,39,86,NaN,51,NaN,9,16,NaN
11556,,,NaN,,,,,NaN,,NaN,,,NaN
11557,71,100,NaN,86,107,39,86,NaN,51,NaN,9,16,NaN
11558,,,NaN,,,,,NaN,,NaN,,,NaN
11559,71,100,NaN,86,107,39,86,NaN,51,NaN,9,16,NaN
11560,,,NaN,,,,,NaN,,NaN,,,NaN
11561,70,100,NaN,86,107,39,86,NaN,51,NaN,9,16,NaN
11562,,,NaN,,,,,NaN,,NaN,,,NaN
11563,70,100,NaN,85,106,39,86,NaN,51,NaN,9,16,NaN
11564,,,NaN,,,,,NaN,,NaN,,,NaN
11565,70,100,NaN,85,106,39,86,NaN,50,NaN,9,16,NaN
11566,,,NaN,,,,,NaN,,NaN,,,NaN
11567,70,100,NaN,85,106,39,86,NaN,51,NaN,9,16,NaN
11568,,,NaN,,,,,NaN,,NaN,,,NaN
11569,70,100,NaN,85,106,39,86,NaN,51,NaN,9,16,NaN
11570,,,NaN,,,,,NaN,,NaN,,,NaN
11571,71,100,NaN,86,107,39,86,NaN,51,NaN,9,16,NaN
11572,,,NaN,,,,,NaN,,NaN,,,NaN
11573,70,100,NaN,86,106,39,86,NaN,51,NaN,9,16,NaN
11574,,,NaN,,,,,NaN,,NaN,,,NaN
11575,71,100,NaN,86,107,39,87,NaN,51,NaN,9,16,NaN
11576,,,NaN,,,,,NaN,,NaN,,,NaN
11577,70,100,NaN,86,106,39,87,NaN,51,NaN,9,16,NaN
11578,,,NaN,,,,,NaN,,NaN,,,NaN
11579,70,100,NaN,86,106,39,87,NaN,51,NaN,9,16,NaN
11580,,,NaN,,,,,NaN,,NaN,,,NaN
11581,70,100,NaN,86,105,39,87,NaN,51,NaN,9,16,NaN
11582,,,NaN,,,,,NaN,,NaN,,,NaN
11583,70,100,NaN,87,106,38,87,NaN,51,NaN,9,16,NaN
11584,,,NaN,,,,,NaN,,NaN,,,NaN
11585,70,100,NaN,87,105,38,87,NaN,51,NaN,9,16,NaN
11586,,,NaN,,,,,NaN,,NaN,,,NaN
11587,70,100,NaN,87,106,38,87,NaN,51,NaN,9,16,NaN
11588,,,NaN,,,,,NaN,,NaN,,,NaN
11589,70,100,NaN,87,105,38,87,NaN,51,NaN,9,16,NaN
11590,,,NaN,,,,,NaN,,NaN,,,NaN
11591,70,100,NaN,87,106,39,87,NaN,51,NaN,9,16,NaN
11592,,,NaN,,,,,NaN,,NaN,,,NaN
11593,70,100,NaN,86,106,39,87,NaN,51,NaN,9,16,NaN
11594,,,NaN,,,,,NaN,,NaN,,,NaN
11595,70,100,NaN,87,106,39,87,NaN,51,NaN,9,16,NaN
11596,,,NaN,,,,,NaN,,NaN,,,NaN
11597,70,100,NaN,86,106,39,87,NaN,51,NaN,9,16,NaN
11598,,,NaN,,,,,NaN,,NaN,,,NaN
11599,70,100,NaN,86,105,39,87,NaN,50,NaN,9,16,NaN
11600,,,NaN,,,,,NaN,,NaN,,,NaN
11601,70,100,NaN,86,105,39,87,NaN,51,NaN,9,16,NaN
11602,,,NaN,,,,,NaN,,NaN,,,NaN
11603,70,100,NaN,86,105,39,86,NaN,50,NaN,9,16,NaN
11604,,,NaN,,,,,NaN,,NaN,,,NaN
11605,70,100,NaN,86,106,39,86,NaN,51,NaN,9,16,NaN
11606,,,NaN,,,,,NaN,,NaN,,,NaN
11607,70,100,NaN,86,106,39,87,NaN,51,NaN,9,16,NaN
11608,,,NaN,,,,,NaN,,NaN,,,NaN
11609,70,100,NaN,86,107,39,87,NaN,51,NaN,9,16,NaN
11610,,,NaN,,,,,NaN,,NaN,,,NaN
11611,70,100,NaN,87,105,39,87,NaN,51,NaN,9,16,NaN
11612,,,NaN,,,,,NaN,,NaN,,,NaN
11613,70,100,NaN,87,107,39,87,NaN,51,NaN,9,16,NaN
11614,,,NaN,,,,,NaN,,NaN,,,NaN
11615,70,100,NaN,87,106,39,87,NaN,51,NaN,9,16,NaN
11616,,,NaN,,,,,NaN,,NaN,,,NaN
11617,70,100,NaN,87,107,39,87,NaN,51,NaN,9,16,NaN
11618,,,NaN,,,,,NaN,,NaN,,,NaN
11619,70,100,NaN,87,106,39,87,NaN,51,NaN,9,16,NaN
11620,,,NaN,,,,,NaN,,NaN,,,NaN
11621,71,100,NaN,87,107,39,87,NaN,51,NaN,9,16,NaN
11622,,,NaN,,,,,NaN,,NaN,,,NaN
11623,71,100,NaN,87,106,40,87,NaN,52,NaN,9,16,NaN
11624,,,NaN,,,,,NaN,,NaN,,,NaN
11625,71,100,NaN,87,107,40,87,NaN,51,NaN,9,16,NaN
11626,,,NaN,,,,,NaN,,NaN,,,NaN
11627,71,100,NaN,87,107,40,88,NaN,52,NaN,9,16,NaN
11628,,,NaN,,,,,NaN,,NaN,,,NaN
11629,70,100,NaN,87,106,39,88,NaN,51,NaN,9,16,NaN
11630,,,NaN,,,,,NaN,,NaN,,,NaN
11631,71,100,NaN,87,107,39,88,NaN,51,NaN,9,16,NaN
11632,,,NaN,,,,,NaN,,NaN,,,NaN
11633,71,100,NaN,87,106,39,88,NaN,51,NaN,9,16,NaN
11634,,,NaN,,,,,NaN,,NaN,,,NaN
11635,71,100,NaN,87,107,39,88,NaN,52,NaN,9,16,NaN
11636,,,NaN,,,,,NaN,,NaN,,,NaN
11637,71,100,NaN,88,106,39,88,NaN,52,NaN,9,16,NaN
11638,,,NaN,,,,,NaN,,NaN,,,NaN
11639,71,100,NaN,88,108,39,88,NaN,52,NaN,9,16,NaN
11640,,,NaN,,,,,NaN,,NaN,,,NaN
11641,71,100,NaN,88,106,39,88,NaN,51,NaN,9,16,NaN
11642,,,NaN,,,,,NaN,,NaN,,,NaN
11643,71,100,NaN,88,107,39,88,NaN,52,NaN,9,16,NaN
11644,,,NaN,,,,,NaN,,NaN,,,NaN
11645,71,100,NaN,88,107,39,88,NaN,52,NaN,9,16,NaN
11646,,,NaN,,,,,NaN,,NaN,,,NaN
11647,72,100,NaN,88,108,39,88,NaN,52,NaN,9,16,NaN
11648,,,NaN,,,,,NaN,,NaN,,,NaN
11649,71,100,NaN,88,108,39,88,NaN,52,NaN,9,16,NaN
11650,,,NaN,,,,,NaN,,NaN,,,NaN
11651,71,100,NaN,88,108,39,88,NaN,52,NaN,9,16,NaN
11652,,,NaN,,,,,NaN,,NaN,,,NaN
11653,71,100,NaN,87,108,39,88,NaN,52,NaN,9,16,NaN
11654,,,NaN,,,,,NaN,,NaN,,,NaN
11655,71,100,NaN,87,108,39,88,NaN,52,NaN,9,16,NaN
11656,,,NaN,,,,,NaN,,NaN,,,NaN
11657,72,100,NaN,87,108,39,88,NaN,53,NaN,9,16,NaN
11658,,,NaN,,,,,NaN,,NaN,,,NaN
11659,72,100,NaN,88,108,39,88,NaN,52,NaN,9,16,NaN
11660,,,NaN,,,,,NaN,,NaN,,,NaN
11661,72,100,NaN,88,109,39,88,NaN,52,NaN,9,16,NaN
11662,,,NaN,,,,,NaN,,NaN,,,NaN
11663,71,100,NaN,88,108,39,88,NaN,52,NaN,9,16,NaN
11664,,,NaN,,,,,NaN,,NaN,,,NaN
11665,72,100,NaN,88,109,39,88,NaN,52,NaN,9,16,NaN
11666,,,NaN,,,,,NaN,,NaN,,,NaN
11667,71,100,NaN,88,108,39,88,NaN,52,NaN,9,16,NaN
11668,,,NaN,,,,,NaN,,NaN,,,NaN
11669,72,100,NaN,87,109,39,88,NaN,52,NaN,9,16,NaN
11670,,,NaN,,,,,NaN,,NaN,,,NaN
11671,71,100,NaN,87,108,39,88,NaN,52,NaN,9,16,NaN
11672,,,NaN,,,,,NaN,,NaN,,,NaN
11673,71,100,NaN,87,108,39,88,NaN,52,NaN,9,16,NaN
11674,,,NaN,,,,,NaN,,NaN,,,NaN
11675,71,100,NaN,87,107,39,88,NaN,51,NaN,9,16,NaN
11676,,,NaN,,,,,NaN,,NaN,,,NaN
11677,71,100,NaN,87,108,39,87,NaN,52,NaN,9,16,NaN
11678,,,NaN,,,,,NaN,,NaN,,,NaN
11679,71,100,NaN,87,107,39,87,NaN,52,NaN,9,16,NaN
11680,,,NaN,,,,,NaN,,NaN,,,NaN
11681,71,100,NaN,87,108,39,87,NaN,51,NaN,9,16,NaN
11682,,,NaN,,,,,NaN,,NaN,,,NaN
11683,71,100,NaN,87,107,39,87,NaN,52,NaN,9,16,NaN
11684,,,NaN,,,,,NaN,,NaN,,,NaN
11685,71,100,NaN,87,108,39,87,NaN,51,NaN,9,16,NaN
11686,,,NaN,,,,,NaN,,NaN,,,NaN
11687,71,100,NaN,87,107,39,87,NaN,52,NaN,9,16,NaN
11688,,,NaN,,,,,NaN,,NaN,,,NaN
11689,71,100,NaN,87,108,39,88,NaN,52,NaN,9,16,NaN
11690,,,NaN,,,,,NaN,,NaN,,,NaN
11691,72,100,NaN,87,109,39,88,NaN,53,NaN,9,16,NaN
11692,,,NaN,,,,,NaN,,NaN,,,NaN
11693,72,100,NaN,88,109,39,88,NaN,53,NaN,9,16,NaN
11694,,,NaN,,,,,NaN,,NaN,,,NaN
11695,73,100,NaN,88,111,39,89,NaN,53,NaN,9,16,NaN
11696,,,NaN,,,,,NaN,,NaN,,,NaN
11697,73,100,NaN,89,110,39,89,NaN,53,NaN,9,16,NaN
11698,,,NaN,,,,,NaN,,NaN,,,NaN
11699,73,100,NaN,88,112,39,89,NaN,54,NaN,9,16,NaN
11700,,,NaN,,,,,NaN,,NaN,,,NaN
11701,73,100,NaN,88,111,39,89,NaN,54,NaN,9,16,NaN
11702,,,NaN,,,,,NaN,,NaN,,,NaN
11703,74,100,NaN,88,111,39,89,NaN,53,NaN,9,16,NaN
11704,,,NaN,,,,,NaN,,NaN,,,NaN
11705,73,100,NaN,88,111,39,89,NaN,54,NaN,9,16,NaN
11706,,,NaN,,,,,NaN,,NaN,,,NaN
11707,73,100,NaN,88,111,39,89,NaN,53,NaN,9,16,NaN
11708,,,NaN,,,,,NaN,,NaN,,,NaN
11709,73,100,NaN,88,111,39,89,NaN,53,NaN,9,16,NaN
11710,,,NaN,,,,,NaN,,NaN,,,NaN
11711,73,100,NaN,88,110,39,89,NaN,52,NaN,9,16,NaN
11712,,,NaN,,,,,NaN,,NaN,,,NaN
11713,73,100,NaN,88,110,39,89,NaN,53,NaN,9,16,NaN
11714,,,NaN,,,,,NaN,,NaN,,,NaN
11715,73,100,NaN,88,110,39,88,NaN,53,NaN,9,16,NaN
11716,,,NaN,,,,,NaN,,NaN,,,NaN
11717,73,100,NaN,87,110,39,88,NaN,53,NaN,10,16,NaN
11718,,,NaN,,,,,NaN,,NaN,,,NaN
11719,72,100,NaN,87,109,39,88,NaN,52,NaN,10,16,NaN
11720,,,NaN,,,,,NaN,,NaN,,,NaN
11721,72,100,NaN,87,109,39,87,NaN,52,NaN,9,16,NaN
11722,,,NaN,,,,,NaN,,NaN,,,NaN
11723,72,100,NaN,87,108,39,87,NaN,51,NaN,9,16,NaN
11724,,,NaN,,,,,NaN,,NaN,,,NaN
11725,72,100,NaN,87,108,39,87,NaN,52,NaN,9,16,NaN
11726,,,NaN,,,,,NaN,,NaN,,,NaN
11727,70,100,NaN,86,106,39,87,NaN,50,NaN,9,16,NaN
11728,,,NaN,,,,,NaN,,NaN,,,NaN
11729,71,100,NaN,86,107,39,86,NaN,51,NaN,9,16,NaN
11730,,,NaN,,,,,NaN,,NaN,,,NaN
11731,70,100,NaN,86,106,39,86,NaN,51,NaN,9,16,NaN
11732,,,NaN,,,,,NaN,,NaN,,,NaN
11733,71,100,NaN,86,107,39,86,NaN,51,NaN,9,16,NaN
11734,,,NaN,,,,,NaN,,NaN,,,NaN
11735,70,100,NaN,86,105,39,86,NaN,50,NaN,9,16,NaN
11736,,,NaN,,,,,NaN,,NaN,,,NaN
11737,70,100,NaN,86,106,39,86,NaN,50,NaN,9,16,NaN
11738,,,NaN,,,,,NaN,,NaN,,,NaN
11739,70,100,NaN,85,105,39,86,NaN,51,NaN,9,16,NaN
11740,,,NaN,,,,,NaN,,NaN,,,NaN
11741,70,100,NaN,85,106,39,86,NaN,50,NaN,9,16,NaN
11742,,,NaN,,,,,NaN,,NaN,,,NaN
11743,70,100,NaN,85,106,39,86,NaN,51,NaN,9,16,NaN
11744,,,NaN,,,,,NaN,,NaN,,,NaN
11745,70,100,NaN,85,106,39,86,NaN,51,NaN,9,16,NaN
11746,,,NaN,,,,,NaN,,NaN,,,NaN
11747,70,100,NaN,85,106,39,86,NaN,51,NaN,9,16,NaN
11748,,,NaN,,,,,NaN,,NaN,,,NaN
11749,70,100,NaN,85,106,39,86,NaN,51,NaN,9,16,NaN
11750,,,NaN,,,,,NaN,,NaN,,,NaN
11751,70,100,NaN,85,107,39,86,NaN,51,NaN,9,16,NaN
11752,,,NaN,,,,,NaN,,NaN,,,NaN
11753,70,100,NaN,86,106,39,86,NaN,51,NaN,9,16,NaN
11754,,,NaN,,,,,NaN,,NaN,,,NaN
11755,70,100,NaN,85,106,39,86,NaN,51,NaN,9,16,NaN
11756,,,NaN,,,,,NaN,,NaN,,,NaN
11757,70,100,NaN,85,105,39,86,NaN,51,NaN,9,16,NaN
11758,,,NaN,,,,,NaN,,NaN,,,NaN
11759,70,100,NaN,85,106,39,86,NaN,51,NaN,9,16,NaN
11760,,,NaN,,,,,NaN,,NaN,,,NaN
11761,70,100,NaN,85,105,39,86,NaN,51,NaN,9,16,NaN
11762,,,NaN,,,,,NaN,,NaN,,,NaN
11763,70,100,NaN,85,106,39,86,NaN,51,NaN,9,16,NaN
11764,,,NaN,,,,,NaN,,NaN,,,NaN
11765,70,100,NaN,85,105,39,86,NaN,51,NaN,9,16,NaN
11766,,,NaN,,,,,NaN,,NaN,,,NaN
11767,70,100,NaN,85,106,39,86,NaN,51,NaN,9,16,NaN
11768,,,NaN,,,,,NaN,,NaN,,,NaN
11769,70,100,NaN,85,105,39,86,NaN,51,NaN,9,16,NaN
11770,,,NaN,,,,,NaN,,NaN,,,NaN
11771,69,100,NaN,85,105,39,86,NaN,50,NaN,9,16,NaN
11772,,,NaN,,,,,NaN,,NaN,,,NaN
11773,69,100,NaN,85,104,39,86,NaN,50,NaN,9,16,NaN
11774,,,NaN,,,,,NaN,,NaN,,,NaN
11775,69,100,NaN,85,104,39,86,NaN,50,NaN,9,16,NaN
11776,,,NaN,,,,,NaN,,NaN,,,NaN
11777,69,100,NaN,85,104,39,86,NaN,51,NaN,9,16,NaN
11778,,,NaN,,,,,NaN,,NaN,,,NaN
11779,69,100,NaN,85,104,38,86,NaN,50,NaN,9,16,NaN
11780,,,NaN,,,,,NaN,,NaN,,,NaN
11781,69,100,NaN,85,104,38,86,NaN,50,NaN,9,16,NaN
11782,,,NaN,,,,,NaN,,NaN,,,NaN
11783,69,100,NaN,85,103,38,86,NaN,50,NaN,9,16,NaN
11784,,,NaN,,,,,NaN,,NaN,,,NaN
11785,69,100,NaN,85,104,38,86,NaN,50,NaN,9,16,NaN
