time,Solar8000/RR_CO2,Solar8000/ETCO2,SNUADC/ART,SNUADC/CVP,Solar8000/PLETH_HR,Solar8000/ART_SBP,SNUADC/ECG_V5,Solar8000/ART_MBP,Solar8000/PLETH_SPO2,Solar8000/CVP,Solar8000/HR,Solar8000/ART_DBP,SNUADC/ECG_II
8895,14,35,NaN,NaN,59,117,NaN,76,100,6,58,53,NaN
8896,,,NaN,NaN,,,NaN,,,,,,NaN
8897,14,35,NaN,NaN,59,117,NaN,76,100,6,58,53,NaN
8898,,,NaN,NaN,,,NaN,,,,,,NaN
8899,14,35,NaN,NaN,58,116,NaN,76,100,6,58,53,NaN
8900,,,NaN,NaN,,,NaN,,,,,,NaN
8901,14,35,NaN,NaN,58,117,NaN,76,100,6,58,52,NaN
8902,,,NaN,NaN,,,NaN,,,,,,NaN
8903,14,34,NaN,NaN,58,116,NaN,75,100,6,58,52,NaN
8904,,,NaN,NaN,,,NaN,,,,,,NaN
8905,14,34,NaN,NaN,58,116,NaN,75,100,6,57,52,NaN
8906,,,NaN,NaN,,,NaN,,,,,,NaN
8907,14,34,NaN,NaN,57,115,NaN,74,100,6,56,51,NaN
8908,,,NaN,NaN,,,NaN,,,,,,NaN
8909,14,34,NaN,NaN,57,114,NaN,74,100,6,56,51,NaN
8910,,,NaN,NaN,,,NaN,,,,,,NaN
8911,14,35,NaN,NaN,57,114,NaN,74,100,7,56,51,NaN
8912,,,NaN,NaN,,,NaN,,,,,,NaN
8913,14,35,NaN,NaN,57,114,NaN,74,100,7,56,51,NaN
8914,,,NaN,NaN,,,NaN,,,,,,NaN
8915,14,35,NaN,NaN,57,114,NaN,74,100,7,56,51,NaN
8916,,,NaN,NaN,,,NaN,,,,,,NaN
8917,14,34,NaN,NaN,57,114,NaN,74,100,7,57,52,NaN
8918,,,NaN,NaN,,,NaN,,,,,,NaN
8919,14,34,NaN,NaN,58,114,NaN,74,100,7,57,51,NaN
8920,,,NaN,NaN,,,NaN,,,,,,NaN
8921,14,34,NaN,NaN,58,114,NaN,74,100,7,57,52,NaN
8922,,,NaN,NaN,,,NaN,,,,,,NaN
8923,14,34,NaN,NaN,58,115,NaN,74,100,7,57,51,NaN
8924,,,NaN,NaN,,,NaN,,,,,,NaN
8925,14,34,NaN,NaN,58,114,NaN,74,100,7,57,52,NaN
8926,,,NaN,NaN,,,NaN,,,,,,NaN
8927,14,34,NaN,NaN,58,115,NaN,74,100,7,57,52,NaN
8928,,,NaN,NaN,,,NaN,,,,,,NaN
8929,14,34,NaN,NaN,57,114,NaN,74,100,6,57,51,NaN
8930,,,NaN,NaN,,,NaN,,,,,,NaN
8931,14,35,NaN,NaN,57,115,NaN,74,100,6,57,52,NaN
8932,,,NaN,NaN,,,NaN,,,,,,NaN
8933,14,35,NaN,NaN,57,114,NaN,74,100,6,57,51,NaN
8934,,,NaN,NaN,,,NaN,,,,,,NaN
8935,14,35,NaN,NaN,57,114,NaN,74,100,6,57,51,NaN
8936,,,NaN,NaN,,,NaN,,,,,,NaN
8937,14,35,NaN,NaN,57,114,NaN,74,100,6,57,51,NaN
8938,,,NaN,NaN,,,NaN,,,,,,NaN
8939,14,34,NaN,NaN,57,114,NaN,74,100,6,57,52,NaN
8940,,,NaN,NaN,,,NaN,,,,,,NaN
8941,14,34,NaN,NaN,58,114,NaN,74,100,7,57,51,NaN
8942,,,NaN,NaN,,,NaN,,,,,,NaN
8943,14,34,NaN,NaN,58,114,NaN,74,100,7,57,52,NaN
8944,,,NaN,NaN,,,NaN,,,,,,NaN
8945,14,34,NaN,NaN,58,114,NaN,74,100,7,58,51,NaN
8946,,,NaN,NaN,,,NaN,,,,,,NaN
8947,14,34,NaN,NaN,58,114,NaN,74,100,7,58,52,NaN
8948,,,NaN,NaN,,,NaN,,,,,,NaN
8949,14,34,NaN,NaN,58,114,NaN,74,100,7,58,51,NaN
8950,,,NaN,NaN,,,NaN,,,,,,NaN
8951,14,34,NaN,NaN,58,114,NaN,73,100,6,57,51,NaN
8952,,,NaN,NaN,,,NaN,,,,,,NaN
8953,14,34,NaN,NaN,57,114,NaN,73,100,6,57,51,NaN
8954,,,NaN,NaN,,,NaN,,,,,,NaN
8955,14,34,NaN,NaN,57,112,NaN,73,100,7,56,51,NaN
8956,,,NaN,NaN,,,NaN,,,,,,NaN
8957,14,34,NaN,NaN,57,113,NaN,73,100,7,56,51,NaN
8958,,,NaN,NaN,,,NaN,,,,,,NaN
8959,14,35,NaN,NaN,56,113,NaN,73,100,6,56,51,NaN
8960,,,NaN,NaN,,,NaN,,,,,,NaN
8961,14,35,NaN,NaN,56,114,NaN,73,100,6,56,51,NaN
8962,,,NaN,NaN,,,NaN,,,,,,NaN
8963,14,35,NaN,NaN,57,113,NaN,73,100,6,57,51,NaN
8964,,,NaN,NaN,,,NaN,,,,,,NaN
8965,14,34,NaN,NaN,57,114,NaN,73,100,6,57,51,NaN
8966,,,NaN,NaN,,,NaN,,,,,,NaN
8967,14,34,NaN,NaN,57,113,NaN,73,100,6,56,50,NaN
8968,,,NaN,NaN,,,NaN,,,,,,NaN
8969,14,34,NaN,NaN,57,112,NaN,73,100,6,56,51,NaN
8970,,,NaN,NaN,,,NaN,,,,,,NaN
8971,14,34,NaN,NaN,57,113,NaN,73,100,6,56,50,NaN
8972,,,NaN,NaN,,,NaN,,,,,,NaN
8973,14,35,NaN,NaN,57,112,NaN,73,100,6,56,51,NaN
8974,,,NaN,NaN,,,NaN,,,,,,NaN
8975,14,35,NaN,NaN,57,113,NaN,73,100,6,57,51,NaN
8976,,,NaN,NaN,,,NaN,,,,,,NaN
8977,14,35,NaN,NaN,57,113,NaN,73,100,6,57,52,NaN
8978,,,NaN,NaN,,,NaN,,,,,,NaN
8979,14,35,NaN,NaN,58,114,NaN,74,100,6,57,51,NaN
8980,,,NaN,NaN,,,NaN,,,,,,NaN
8981,14,35,NaN,NaN,58,113,NaN,73,100,6,57,51,NaN
8982,,,NaN,NaN,,,NaN,,,,,,NaN
8983,14,35,NaN,NaN,58,113,NaN,73,100,6,57,51,NaN
8984,,,NaN,NaN,,,NaN,,,,,,NaN
8985,14,35,NaN,NaN,58,112,NaN,73,100,7,57,51,NaN
8986,,,NaN,NaN,,,NaN,,,,,,NaN
8987,14,35,NaN,NaN,57,112,NaN,72,100,7,56,50,NaN
8988,,,NaN,NaN,,,NaN,,,,,,NaN
8989,14,35,NaN,NaN,57,112,NaN,72,100,7,56,50,NaN
8990,,,NaN,NaN,,,NaN,,,,,,NaN
8991,14,35,NaN,NaN,57,112,NaN,72,100,7,56,51,NaN
8992,,,NaN,NaN,,,NaN,,,,,,NaN
8993,14,34,NaN,NaN,57,112,NaN,72,100,7,56,50,NaN
8994,,,NaN,NaN,,,NaN,,,,,,NaN
8995,14,34,NaN,NaN,57,113,NaN,73,100,7,57,51,NaN
8996,,,NaN,NaN,,,NaN,,,,,,NaN
8997,14,34,NaN,NaN,58,113,NaN,73,100,6,57,51,NaN
8998,,,NaN,NaN,,,NaN,,,,,,NaN
8999,14,34,NaN,NaN,58,113,NaN,73,100,6,58,52,NaN
9000,,,NaN,NaN,,,NaN,,,,,,NaN
9001,14,34,NaN,NaN,58,113,NaN,73,100,6,58,51,NaN
9002,,,NaN,NaN,,,NaN,,,,,,NaN
9003,14,34,NaN,NaN,58,113,NaN,73,100,6,58,51,NaN
9004,,,NaN,NaN,,,NaN,,,,,,NaN
9005,14,34,NaN,NaN,58,113,NaN,73,100,6,57,50,NaN
9006,,,NaN,NaN,,,NaN,,,,,,NaN
9007,14,34,NaN,NaN,58,112,NaN,73,100,6,57,51,NaN
9008,,,NaN,NaN,,,NaN,,,,,,NaN
9009,14,34,NaN,NaN,58,112,NaN,72,100,6,57,50,NaN
9010,,,NaN,NaN,,,NaN,,,,,,NaN
9011,14,34,NaN,NaN,57,112,NaN,73,100,6,57,51,NaN
9012,,,NaN,NaN,,,NaN,,,,,,NaN
9013,14,34,NaN,NaN,57,112,NaN,73,100,6,57,51,NaN
9014,,,NaN,NaN,,,NaN,,,,,,NaN
9015,14,34,NaN,NaN,58,112,NaN,73,100,6,57,51,NaN
9016,,,NaN,NaN,,,NaN,,,,,,NaN
9017,14,34,NaN,NaN,58,113,NaN,73,100,6,57,51,NaN
9018,,,NaN,NaN,,,NaN,,,,,,NaN
9019,14,34,NaN,NaN,58,112,NaN,73,100,6,58,51,NaN
9020,,,NaN,NaN,,,NaN,,,,,,NaN
9021,14,34,NaN,NaN,58,113,NaN,73,100,6,57,51,NaN
9022,,,NaN,NaN,,,NaN,,,,,,NaN
9023,14,34,NaN,NaN,58,112,NaN,72,100,6,57,50,NaN
9024,,,NaN,NaN,,,NaN,,,,,,NaN
9025,14,34,NaN,NaN,57,112,NaN,72,100,6,57,50,NaN
9026,,,NaN,NaN,,,NaN,,,,,,NaN
9027,14,34,NaN,NaN,57,111,NaN,71,100,6,56,49,NaN
9028,,,NaN,NaN,,,NaN,,,,,,NaN
9029,14,34,NaN,NaN,57,111,NaN,71,100,6,56,49,NaN
9030,,,NaN,NaN,,,NaN,,,,,,NaN
9031,14,34,NaN,NaN,56,110,NaN,71,100,7,56,49,NaN
9032,,,NaN,NaN,,,NaN,,,,,,NaN
9033,14,34,NaN,NaN,56,110,NaN,71,100,7,55,49,NaN
9034,,,NaN,NaN,,,NaN,,,,,,NaN
9035,14,34,NaN,NaN,56,110,NaN,70,100,7,55,49,NaN
9036,,,NaN,NaN,,,NaN,,,,,,NaN
9037,14,34,NaN,NaN,56,109,NaN,70,100,7,55,49,NaN
9038,,,NaN,NaN,,,NaN,,,,,,NaN
9039,14,34,NaN,NaN,55,110,NaN,70,100,6,55,49,NaN
9040,,,NaN,NaN,,,NaN,,,,,,NaN
9041,14,34,NaN,NaN,55,109,NaN,70,100,6,55,50,NaN
9042,,,NaN,NaN,,,NaN,,,,,,NaN
9043,14,34,NaN,NaN,56,110,NaN,71,100,6,55,49,NaN
9044,,,NaN,NaN,,,NaN,,,,,,NaN
9045,14,34,NaN,NaN,56,110,NaN,71,100,6,56,50,NaN
9046,,,NaN,NaN,,,NaN,,,,,,NaN
9047,14,34,NaN,NaN,56,111,NaN,71,100,6,56,50,NaN
9048,,,NaN,NaN,,,NaN,,,,,,NaN
9049,14,34,NaN,NaN,57,111,NaN,71,100,6,56,50,NaN
9050,,,NaN,NaN,,,NaN,,,,,,NaN
9051,14,34,NaN,NaN,57,112,NaN,72,100,6,57,51,NaN
9052,,,NaN,NaN,,,NaN,,,,,,NaN
9053,14,34,NaN,NaN,57,112,NaN,72,100,6,57,50,NaN
9054,,,NaN,NaN,,,NaN,,,,,,NaN
9055,14,34,NaN,NaN,57,112,NaN,72,100,6,56,50,NaN
9056,,,NaN,NaN,,,NaN,,,,,,NaN
9057,14,34,NaN,NaN,57,112,NaN,72,100,7,56,50,NaN
9058,,,NaN,NaN,,,NaN,,,,,,NaN
9059,14,34,NaN,NaN,57,112,NaN,72,100,7,56,50,NaN
9060,,,NaN,NaN,,,NaN,,,,,,NaN
9061,14,34,NaN,NaN,57,111,NaN,72,100,6,56,50,NaN
9062,,,NaN,NaN,,,NaN,,,,,,NaN
9063,14,34,NaN,NaN,56,112,NaN,72,100,6,56,50,NaN
9064,,,NaN,NaN,,,NaN,,,,,,NaN
9065,14,34,NaN,NaN,56,111,NaN,72,100,6,55,50,NaN
9066,,,NaN,NaN,,,NaN,,,,,,NaN
9067,14,34,NaN,NaN,56,111,NaN,71,100,6,55,50,NaN
9068,,,NaN,NaN,,,NaN,,,,,,NaN
9069,14,34,NaN,NaN,56,111,NaN,72,100,7,55,50,NaN
9070,,,NaN,NaN,,,NaN,,,,,,NaN
9071,14,34,NaN,NaN,56,111,NaN,71,100,7,56,50,NaN
9072,,,NaN,NaN,,,NaN,,,,,,NaN
9073,14,34,NaN,NaN,56,111,NaN,72,100,7,56,50,NaN
9074,,,NaN,NaN,,,NaN,,,,,,NaN
9075,14,34,NaN,NaN,56,111,NaN,71,100,6,56,50,NaN
9076,,,NaN,NaN,,,NaN,,,,,,NaN
9077,14,34,NaN,NaN,56,112,NaN,72,100,6,56,50,NaN
9078,,,NaN,NaN,,,NaN,,,,,,NaN
9079,14,34,NaN,NaN,57,111,NaN,72,100,6,56,50,NaN
9080,,,NaN,NaN,,,NaN,,,,,,NaN
9081,14,34,NaN,NaN,57,112,NaN,72,100,6,56,50,NaN
9082,,,NaN,NaN,,,NaN,,,,,,NaN
9083,14,34,NaN,NaN,57,111,NaN,72,100,6,56,50,NaN
9084,,,NaN,NaN,,,NaN,,,,,,NaN
9085,14,34,NaN,NaN,57,112,NaN,72,100,6,56,50,NaN
9086,,,NaN,NaN,,,NaN,,,,,,NaN
9087,14,34,NaN,NaN,57,112,NaN,72,100,6,56,50,NaN
9088,,,NaN,NaN,,,NaN,,,,,,NaN
9089,14,34,NaN,NaN,57,112,NaN,72,100,6,56,51,NaN
9090,,,NaN,NaN,,,NaN,,,,,,NaN
9091,14,34,NaN,NaN,57,112,NaN,72,100,6,56,50,NaN
9092,,,NaN,NaN,,,NaN,,,,,,NaN
9093,14,34,NaN,NaN,57,112,NaN,73,100,6,57,51,NaN
9094,,,NaN,NaN,,,NaN,,,,,,NaN
9095,14,34,NaN,NaN,57,112,NaN,73,100,6,57,51,NaN
9096,,,NaN,NaN,,,NaN,,,,,,NaN
9097,14,34,NaN,NaN,57,112,NaN,73,100,6,57,51,NaN
9098,,,NaN,NaN,,,NaN,,,,,,NaN
9099,14,34,NaN,NaN,58,112,NaN,73,100,6,57,50,NaN
9100,,,NaN,NaN,,,NaN,,,,,,NaN
9101,14,34,NaN,NaN,58,112,NaN,73,100,6,57,51,NaN
9102,,,NaN,NaN,,,NaN,,,,,,NaN
9103,14,34,NaN,NaN,58,113,NaN,73,100,6,57,51,NaN
9104,,,NaN,NaN,,,NaN,,,,,,NaN
9105,14,34,NaN,NaN,57,112,NaN,72,100,6,57,50,NaN
9106,,,NaN,NaN,,,NaN,,,,,,NaN
9107,14,34,NaN,NaN,57,113,NaN,73,100,6,57,51,NaN
9108,,,NaN,NaN,,,NaN,,,,,,NaN
9109,14,34,NaN,NaN,57,112,NaN,72,100,6,57,50,NaN
9110,,,NaN,NaN,,,NaN,,,,,,NaN
9111,14,34,NaN,NaN,57,112,NaN,72,100,6,56,50,NaN
9112,,,NaN,NaN,,,NaN,,,,,,NaN
9113,14,34,NaN,NaN,57,111,NaN,72,100,6,56,50,NaN
9114,,,NaN,NaN,,,NaN,,,,,,NaN
9115,14,34,NaN,NaN,57,111,NaN,72,100,6,56,50,NaN
9116,,,NaN,NaN,,,NaN,,,,,,NaN
9117,14,34,NaN,NaN,57,111,NaN,72,100,6,56,50,NaN
9118,,,NaN,NaN,,,NaN,,,,,,NaN
9119,14,34,NaN,NaN,57,112,NaN,72,100,6,56,51,NaN
9120,,,NaN,NaN,,,NaN,,,,,,NaN
9121,14,34,NaN,NaN,57,112,NaN,72,100,6,57,51,NaN
9122,,,NaN,NaN,,,NaN,,,,,,NaN
9123,14,34,NaN,NaN,57,112,NaN,72,100,6,57,51,NaN
9124,,,NaN,NaN,,,NaN,,,,,,NaN
9125,14,34,NaN,NaN,57,113,NaN,73,100,6,57,51,NaN
9126,,,NaN,NaN,,,NaN,,,,,,NaN
9127,14,34,NaN,NaN,57,113,NaN,73,100,6,57,51,NaN
9128,,,NaN,NaN,,,NaN,,,,,,NaN
9129,14,34,NaN,NaN,57,114,NaN,73,100,6,57,51,NaN
9130,,,NaN,NaN,,,NaN,,,,,,NaN
9131,14,34,NaN,NaN,57,113,NaN,73,100,6,57,51,NaN
9132,,,NaN,NaN,,,NaN,,,,,,NaN
9133,14,34,NaN,NaN,58,113,NaN,73,100,6,57,51,NaN
9134,,,NaN,NaN,,,NaN,,,,,,NaN
9135,14,34,NaN,NaN,57,113,NaN,73,100,6,57,52,NaN
9136,,,NaN,NaN,,,NaN,,,,,,NaN
9137,14,34,NaN,NaN,57,114,NaN,73,100,6,57,51,NaN
9138,,,NaN,NaN,,,NaN,,,,,,NaN
9139,14,34,NaN,NaN,57,113,NaN,73,100,6,57,51,NaN
9140,,,NaN,NaN,,,NaN,,,,,,NaN
9141,14,34,NaN,NaN,57,114,NaN,73,100,6,57,51,NaN
9142,,,NaN,NaN,,,NaN,,,,,,NaN
9143,14,34,NaN,NaN,57,113,NaN,73,100,6,57,52,NaN
9144,,,NaN,NaN,,,NaN,,,,,,NaN
9145,14,34,NaN,NaN,57,114,NaN,74,100,6,57,52,NaN
9146,,,NaN,NaN,,,NaN,,,,,,NaN
9147,14,34,NaN,NaN,58,114,NaN,74,100,6,58,52,NaN
9148,,,NaN,NaN,,,NaN,,,,,,NaN
9149,14,34,NaN,NaN,58,115,NaN,75,100,6,58,53,NaN
9150,,,NaN,NaN,,,NaN,,,,,,NaN
9151,14,34,NaN,NaN,59,115,NaN,75,100,6,59,53,NaN
9152,,,NaN,NaN,,,NaN,,,,,,NaN
9153,14,34,NaN,NaN,59,115,NaN,75,100,6,59,53,NaN
9154,,,NaN,NaN,,,NaN,,,,,,NaN
9155,14,34,NaN,NaN,60,116,NaN,75,100,6,59,53,NaN
9156,,,NaN,NaN,,,NaN,,,,,,NaN
9157,14,34,NaN,NaN,59,116,NaN,75,100,6,59,53,NaN
9158,,,NaN,NaN,,,NaN,,,,,,NaN
9159,14,35,NaN,NaN,59,116,NaN,75,100,6,58,52,NaN
9160,,,NaN,NaN,,,NaN,,,,,,NaN
9161,14,35,NaN,NaN,59,114,NaN,74,100,6,58,52,NaN
9162,,,NaN,NaN,,,NaN,,,,,,NaN
9163,14,35,NaN,NaN,58,114,NaN,74,100,6,57,52,NaN
9164,,,NaN,NaN,,,NaN,,,,,,NaN
9165,14,35,NaN,NaN,58,113,NaN,74,100,6,57,51,NaN
9166,,,NaN,NaN,,,NaN,,,,,,NaN
9167,14,35,NaN,NaN,58,114,NaN,74,100,6,57,51,NaN
9168,,,NaN,NaN,,,NaN,,,,,,NaN
9169,14,35,NaN,NaN,57,113,NaN,74,100,6,57,52,NaN
9170,,,NaN,NaN,,,NaN,,,,,,NaN
9171,14,35,NaN,NaN,57,114,NaN,74,100,6,57,52,NaN
9172,,,NaN,NaN,,,NaN,,,,,,NaN
9173,14,35,NaN,NaN,58,113,NaN,74,100,6,57,52,NaN
9174,,,NaN,NaN,,,NaN,,,,,,NaN
9175,14,35,NaN,NaN,58,114,NaN,74,100,6,57,52,NaN
9176,,,NaN,NaN,,,NaN,,,,,,NaN
9177,14,35,NaN,NaN,58,114,NaN,74,100,6,58,52,NaN
9178,,,NaN,NaN,,,NaN,,,,,,NaN
9179,14,35,NaN,NaN,58,114,NaN,74,100,6,57,52,NaN
9180,,,NaN,NaN,,,NaN,,,,,,NaN
9181,14,34,NaN,NaN,58,114,NaN,74,100,6,58,52,NaN
9182,,,NaN,NaN,,,NaN,,,,,,NaN
9183,14,34,NaN,NaN,58,113,NaN,74,100,6,57,52,NaN
9184,,,NaN,NaN,,,NaN,,,,,,NaN
9185,14,34,NaN,NaN,58,113,NaN,73,100,6,57,51,NaN
9186,,,NaN,NaN,,,NaN,,,,,,NaN
9187,14,34,NaN,NaN,57,113,NaN,73,100,6,56,51,NaN
9188,,,NaN,NaN,,,NaN,,,,,,NaN
9189,14,35,NaN,NaN,57,116,NaN,73,100,6,56,51,NaN
9190,,,NaN,NaN,,,NaN,,,,,,NaN
9191,14,35,NaN,NaN,56,117,NaN,74,100,6,55,52,NaN
9192,,,NaN,NaN,,,NaN,,,,,,NaN
9193,14,35,NaN,NaN,56,117,NaN,74,100,6,55,51,NaN
9194,,,NaN,NaN,,,NaN,,,,,,NaN
9195,14,34,NaN,NaN,56,116,NaN,74,100,6,55,51,NaN
9196,,,NaN,NaN,,,NaN,,,,,,NaN
9197,14,34,NaN,NaN,56,115,NaN,74,100,6,56,52,NaN
9198,,,NaN,NaN,,,NaN,,,,,,NaN
9199,14,34,NaN,NaN,57,115,NaN,74,100,6,56,52,NaN
9200,,,NaN,NaN,,,NaN,,,,,,NaN
9201,14,34,NaN,NaN,57,116,NaN,75,100,6,57,53,NaN
9202,,,NaN,NaN,,,NaN,,,,,,NaN
9203,14,34,NaN,NaN,58,116,NaN,75,100,6,57,53,NaN
9204,,,NaN,NaN,,,NaN,,,,,,NaN
9205,14,34,NaN,NaN,59,117,NaN,76,100,6,58,54,NaN
9206,,,NaN,NaN,,,NaN,,,,,,NaN
9207,14,34,NaN,NaN,59,116,NaN,76,100,6,59,53,NaN
9208,,,NaN,NaN,,,NaN,,,,,,NaN
9209,14,34,NaN,NaN,60,116,NaN,76,100,6,59,54,NaN
9210,,,NaN,NaN,,,NaN,,,,,,NaN
9211,14,34,NaN,NaN,60,117,NaN,76,100,6,59,53,NaN
9212,,,NaN,NaN,,,NaN,,,,,,NaN
9213,14,34,NaN,NaN,60,116,NaN,76,100,6,59,53,NaN
9214,,,NaN,NaN,,,NaN,,,,,,NaN
9215,14,34,NaN,NaN,59,116,NaN,76,100,6,59,53,NaN
9216,,,NaN,NaN,,,NaN,,,,,,NaN
9217,14,35,NaN,NaN,59,115,NaN,75,100,6,59,53,NaN
9218,,,NaN,NaN,,,NaN,,,,,,NaN
9219,14,35,NaN,NaN,59,115,NaN,75,100,7,58,52,NaN
9220,,,NaN,NaN,,,NaN,,,,,,NaN
9221,14,35,NaN,NaN,59,114,NaN,75,100,7,58,53,NaN
9222,,,NaN,NaN,,,NaN,,,,,,NaN
9223,14,35,NaN,NaN,59,115,NaN,75,100,6,59,52,NaN
9224,,,NaN,NaN,,,NaN,,,,,,NaN
9225,14,34,NaN,NaN,59,114,NaN,75,100,6,59,52,NaN
9226,,,NaN,NaN,,,NaN,,,,,,NaN
9227,14,34,NaN,NaN,60,115,NaN,75,100,6,59,53,NaN
9228,,,NaN,NaN,,,NaN,,,,,,NaN
9229,14,34,NaN,NaN,60,114,NaN,75,100,6,59,52,NaN
9230,,,NaN,NaN,,,NaN,,,,,,NaN
9231,14,34,NaN,NaN,60,115,NaN,75,100,6,59,52,NaN
9232,,,NaN,NaN,,,NaN,,,,,,NaN
9233,14,34,NaN,NaN,60,114,NaN,74,100,6,59,52,NaN
9234,,,NaN,NaN,,,NaN,,,,,,NaN
9235,14,34,NaN,NaN,60,114,NaN,75,100,6,59,52,NaN
9236,,,NaN,NaN,,,NaN,,,,,,NaN
9237,14,34,NaN,NaN,59,114,NaN,74,100,6,59,52,NaN
9238,,,NaN,NaN,,,NaN,,,,,,NaN
9239,14,35,NaN,NaN,59,114,NaN,75,100,6,59,52,NaN
9240,,,NaN,NaN,,,NaN,,,,,,NaN
9241,14,35,NaN,NaN,59,114,NaN,74,100,6,59,51,NaN
9242,,,NaN,NaN,,,NaN,,,,,,NaN
9243,14,35,NaN,NaN,59,114,NaN,74,100,6,59,52,NaN
9244,,,NaN,NaN,,,NaN,,,,,,NaN
9245,14,35,NaN,NaN,59,114,NaN,74,100,6,59,51,NaN
9246,,,NaN,NaN,,,NaN,,,,,,NaN
9247,14,34,NaN,NaN,59,113,NaN,74,100,6,59,52,NaN
9248,,,NaN,NaN,,,NaN,,,,,,NaN
9249,14,34,NaN,NaN,59,113,NaN,74,100,6,59,51,NaN
9250,,,NaN,NaN,,,NaN,,,,,,NaN
9251,14,34,NaN,NaN,59,113,NaN,74,100,6,59,52,NaN
9252,,,NaN,NaN,,,NaN,,,,,,NaN
9253,14,35,NaN,NaN,59,114,NaN,74,100,6,59,52,NaN
9254,,,NaN,NaN,,,NaN,,,,,,NaN
9255,14,35,NaN,NaN,59,114,NaN,74,100,6,59,52,NaN
9256,,,NaN,NaN,,,NaN,,,,,,NaN
9257,14,35,NaN,NaN,59,115,NaN,74,100,6,59,52,NaN
9258,,,NaN,NaN,,,NaN,,,,,,NaN
9259,14,35,NaN,NaN,59,115,NaN,74,100,6,59,52,NaN
9260,,,NaN,NaN,,,NaN,,,,,,NaN
9261,14,35,NaN,NaN,59,115,NaN,74,100,6,58,52,NaN
9262,,,NaN,NaN,,,NaN,,,,,,NaN
9263,14,35,NaN,NaN,59,115,NaN,74,100,6,58,52,NaN
9264,,,NaN,NaN,,,NaN,,,,,,NaN
9265,14,35,NaN,NaN,59,114,NaN,74,100,6,58,52,NaN
9266,,,NaN,NaN,,,NaN,,,,,,NaN
9267,14,34,NaN,NaN,59,114,NaN,74,100,6,58,52,NaN
9268,,,NaN,NaN,,,NaN,,,,,,NaN
9269,14,34,NaN,NaN,59,114,NaN,75,100,6,58,53,NaN
9270,,,NaN,NaN,,,NaN,,,,,,NaN
9271,14,34,NaN,NaN,59,115,NaN,75,100,6,59,52,NaN
9272,,,NaN,NaN,,,NaN,,,,,,NaN
9273,14,34,NaN,NaN,59,115,NaN,75,100,6,59,53,NaN
9274,,,NaN,NaN,,,NaN,,,,,,NaN
9275,14,35,NaN,NaN,59,115,NaN,75,100,6,59,52,NaN
9276,,,NaN,NaN,,,NaN,,,,,,NaN
9277,14,35,NaN,NaN,59,114,NaN,75,100,6,59,53,NaN
9278,,,NaN,NaN,,,NaN,,,,,,NaN
9279,14,35,NaN,NaN,59,115,NaN,75,100,7,58,53,NaN
9280,,,NaN,NaN,,,NaN,,,,,,NaN
9281,14,35,NaN,NaN,59,115,NaN,75,100,7,58,52,NaN
9282,,,NaN,NaN,,,NaN,,,,,,NaN
9283,14,35,NaN,NaN,59,115,NaN,75,100,7,58,52,NaN
9284,,,NaN,NaN,,,NaN,,,,,,NaN
9285,14,35,NaN,NaN,58,114,NaN,74,100,7,58,51,NaN
9286,,,NaN,NaN,,,NaN,,,,,,NaN
9287,14,35,NaN,NaN,58,113,NaN,74,100,7,57,51,NaN
9288,,,NaN,NaN,,,NaN,,,,,,NaN
9289,14,35,NaN,NaN,58,112,NaN,73,100,7,57,51,NaN
9290,,,NaN,NaN,,,NaN,,,,,,NaN
9291,14,35,NaN,NaN,57,112,NaN,73,100,7,56,51,NaN
9292,,,NaN,NaN,,,NaN,,,,,,NaN
9293,14,35,NaN,NaN,57,111,NaN,72,100,7,56,50,NaN
9294,,,NaN,NaN,,,NaN,,,,,,NaN
9295,14,35,NaN,NaN,57,111,NaN,72,100,7,57,50,NaN
9296,,,NaN,NaN,,,NaN,,,,,,NaN
9297,14,34,NaN,NaN,57,110,NaN,72,100,7,57,50,NaN
9298,,,NaN,NaN,,,NaN,,,,,,NaN
9299,14,34,NaN,NaN,57,110,NaN,72,100,7,57,50,NaN
9300,,,NaN,NaN,,,NaN,,,,,,NaN
9301,14,34,NaN,NaN,57,110,NaN,71,100,7,57,49,NaN
9302,,,NaN,NaN,,,NaN,,,,,,NaN
9303,14,34,NaN,NaN,57,109,NaN,71,100,7,57,50,NaN
9304,,,NaN,NaN,,,NaN,,,,,,NaN
9305,14,34,NaN,NaN,57,110,NaN,71,100,7,57,50,NaN
9306,,,NaN,NaN,,,NaN,,,,,,NaN
9307,14,34,NaN,NaN,58,109,NaN,71,100,7,57,50,NaN
9308,,,NaN,NaN,,,NaN,,,,,,NaN
9309,14,34,NaN,NaN,58,110,NaN,72,100,7,57,50,NaN
9310,,,NaN,NaN,,,NaN,,,,,,NaN
9311,14,34,NaN,NaN,58,110,NaN,71,100,7,58,50,NaN
9312,,,NaN,NaN,,,NaN,,,,,,NaN
9313,14,34,NaN,NaN,58,110,NaN,72,100,7,57,50,NaN
9314,,,NaN,NaN,,,NaN,,,,,,NaN
9315,14,34,NaN,NaN,58,110,NaN,71,100,7,57,50,NaN
9316,,,NaN,NaN,,,NaN,,,,,,NaN
9317,14,34,NaN,NaN,58,110,NaN,71,100,7,57,50,NaN
9318,,,NaN,NaN,,,NaN,,,,,,NaN
9319,14,34,NaN,NaN,58,110,NaN,71,100,7,57,50,NaN
