time,SNUADC/ART,Solar8000/ART_DBP,SNUADC/ECG_II,Solar8000/PLETH_SPO2,Solar8000/RR_CO2,Solar8000/ETCO2,SNUADC/CVP,Solar8000/HR,Solar8000/PLETH_HR,Solar8000/ART_MBP,SNUADC/ECG_V5,Solar8000/CVP,Solar8000/ART_SBP
9379,NaN,,NaN,,,,NaN,,,,NaN,,
9380,NaN,52,NaN,100,13,36,NaN,66,67,73,NaN,8,121
9381,NaN,,NaN,,,,NaN,,,,NaN,,
9382,NaN,54,NaN,100,13,36,NaN,66,67,73,NaN,8,123
9383,NaN,,NaN,,,,NaN,,,,NaN,,
9384,NaN,53,NaN,100,13,37,NaN,67,67,73,NaN,8,123
9385,NaN,,NaN,,,,NaN,,,,NaN,,
9386,NaN,54,NaN,100,13,37,NaN,67,67,74,NaN,8,125
9387,NaN,,NaN,,,,NaN,,,,NaN,,
9388,NaN,54,NaN,100,13,37,NaN,67,67,75,NaN,8,125
9389,NaN,,NaN,,,,NaN,,,,NaN,,
9390,NaN,55,NaN,100,13,36,NaN,67,67,75,NaN,8,125
9391,NaN,,NaN,,,,NaN,,,,NaN,,
9392,NaN,54,NaN,100,13,36,NaN,67,67,75,NaN,8,126
9393,NaN,,NaN,,,,NaN,,,,NaN,,
9394,NaN,54,NaN,100,13,36,NaN,67,68,75,NaN,8,125
9395,NaN,,NaN,,,,NaN,,,,NaN,,
9396,NaN,54,NaN,100,13,36,NaN,67,68,75,NaN,8,125
9397,NaN,,NaN,,,,NaN,,,,NaN,,
9398,NaN,54,NaN,100,13,36,NaN,67,68,75,NaN,8,124
9399,NaN,,NaN,,,,NaN,,,,NaN,,
9400,NaN,55,NaN,99,13,36,NaN,67,68,75,NaN,8,124
9401,NaN,,NaN,,,,NaN,,,,NaN,,
9402,NaN,54,NaN,99,13,36,NaN,67,68,75,NaN,8,125
9403,NaN,,NaN,,,,NaN,,,,NaN,,
9404,NaN,55,NaN,99,13,36,NaN,67,68,75,NaN,8,125
9405,NaN,,NaN,,,,NaN,,,,NaN,,
9406,NaN,54,NaN,100,13,36,NaN,67,67,75,NaN,8,126
9407,NaN,,NaN,,,,NaN,,,,NaN,,
9408,NaN,54,NaN,100,13,36,NaN,67,67,75,NaN,8,125
9409,NaN,,NaN,,,,NaN,,,,NaN,,
9410,NaN,54,NaN,100,13,36,NaN,67,67,76,NaN,8,126
9411,NaN,,NaN,,,,NaN,,,,NaN,,
9412,NaN,54,NaN,100,13,36,NaN,67,67,75,NaN,8,125
9413,NaN,,NaN,,,,NaN,,,,NaN,,
9414,NaN,54,NaN,100,13,36,NaN,66,67,75,NaN,7,125
9415,NaN,,NaN,,,,NaN,,,,NaN,,
9416,NaN,54,NaN,100,13,36,NaN,66,67,74,NaN,7,123
9417,NaN,,NaN,,,,NaN,,,,NaN,,
9418,NaN,55,NaN,100,13,36,NaN,66,67,75,NaN,7,124
9419,NaN,,NaN,,,,NaN,,,,NaN,,
9420,NaN,55,NaN,100,13,36,NaN,66,67,75,NaN,7,124
9421,NaN,,NaN,,,,NaN,,,,NaN,,
9422,NaN,55,NaN,100,13,36,NaN,66,67,75,NaN,7,124
9423,NaN,,NaN,,,,NaN,,,,NaN,,
9424,NaN,55,NaN,100,13,36,NaN,66,67,76,NaN,7,125
9425,NaN,,NaN,,,,NaN,,,,NaN,,
9426,NaN,55,NaN,100,13,36,NaN,66,67,75,NaN,7,124
9427,NaN,,NaN,,,,NaN,,,,NaN,,
9428,NaN,55,NaN,100,13,36,NaN,67,67,76,NaN,7,126
9429,NaN,,NaN,,,,NaN,,,,NaN,,
9430,NaN,55,NaN,100,13,36,NaN,67,67,76,NaN,7,125
9431,NaN,,NaN,,,,NaN,,,,NaN,,
9432,NaN,56,NaN,100,13,36,NaN,67,68,76,NaN,7,126
9433,NaN,,NaN,,,,NaN,,,,NaN,,
9434,NaN,56,NaN,100,13,36,NaN,67,68,77,NaN,7,126
9435,NaN,,NaN,,,,NaN,,,,NaN,,
9436,NaN,56,NaN,100,13,36,NaN,67,68,77,NaN,7,126
9437,NaN,,NaN,,,,NaN,,,,NaN,,
9438,NaN,56,NaN,100,13,36,NaN,67,68,77,NaN,7,127
9439,NaN,,NaN,,,,NaN,,,,NaN,,
9440,NaN,55,NaN,100,13,36,NaN,67,68,76,NaN,7,125
9441,NaN,,NaN,,,,NaN,,,,NaN,,
9442,NaN,55,NaN,100,13,36,NaN,67,68,76,NaN,7,126
9443,NaN,,NaN,,,,NaN,,,,NaN,,
9444,NaN,55,NaN,100,13,36,NaN,67,68,76,NaN,7,125
9445,NaN,,NaN,,,,NaN,,,,NaN,,
9446,NaN,55,NaN,100,13,36,NaN,67,68,76,NaN,7,126
9447,NaN,,NaN,,,,NaN,,,,NaN,,
9448,NaN,55,NaN,100,13,36,NaN,67,68,76,NaN,7,126
9449,NaN,,NaN,,,,NaN,,,,NaN,,
9450,NaN,55,NaN,100,13,36,NaN,67,68,76,NaN,7,126
9451,NaN,,NaN,,,,NaN,,,,NaN,,
9452,NaN,55,NaN,100,13,36,NaN,67,67,76,NaN,7,127
9453,NaN,,NaN,,,,NaN,,,,NaN,,
9454,NaN,55,NaN,100,13,36,NaN,67,67,76,NaN,8,126
9455,NaN,,NaN,,,,NaN,,,,NaN,,
9456,NaN,55,NaN,100,13,36,NaN,67,68,77,NaN,8,127
9457,NaN,,NaN,,,,NaN,,,,NaN,,
9458,NaN,54,NaN,100,13,36,NaN,67,68,76,NaN,8,125
9459,NaN,,NaN,,,,NaN,,,,NaN,,
9460,NaN,54,NaN,100,13,36,NaN,68,68,76,NaN,8,126
9461,NaN,,NaN,,,,NaN,,,,NaN,,
9462,NaN,54,NaN,100,13,36,NaN,68,68,75,NaN,7,125
9463,NaN,,NaN,,,,NaN,,,,NaN,,
9464,NaN,55,NaN,100,13,36,NaN,68,68,76,NaN,7,126
9465,NaN,,NaN,,,,NaN,,,,NaN,,
9466,NaN,54,NaN,100,13,37,NaN,68,68,75,NaN,7,126
9467,NaN,,NaN,,,,NaN,,,,NaN,,
9468,NaN,54,NaN,100,13,37,NaN,67,68,75,NaN,7,125
9469,NaN,,NaN,,,,NaN,,,,NaN,,
9470,NaN,54,NaN,100,13,37,NaN,68,68,75,NaN,8,126
9471,NaN,,NaN,,,,NaN,,,,NaN,,
9472,NaN,54,NaN,100,13,36,NaN,67,68,75,NaN,8,124
9473,NaN,,NaN,,,,NaN,,,,NaN,,
9474,NaN,54,NaN,100,13,36,NaN,68,68,75,NaN,7,125
9475,NaN,,NaN,,,,NaN,,,,NaN,,
9476,NaN,53,NaN,100,13,36,NaN,67,68,74,NaN,7,124
9477,NaN,,NaN,,,,NaN,,,,NaN,,
9478,NaN,54,NaN,100,13,37,NaN,67,68,74,NaN,7,124
9479,NaN,,NaN,,,,NaN,,,,NaN,,
9480,NaN,53,NaN,100,13,37,NaN,67,68,74,NaN,7,123
9481,NaN,,NaN,,,,NaN,,,,NaN,,
9482,NaN,54,NaN,100,13,37,NaN,67,68,74,NaN,7,124
9483,NaN,,NaN,,,,NaN,,,,NaN,,
9484,NaN,54,NaN,100,13,37,NaN,68,67,74,NaN,7,125
9485,NaN,,NaN,,,,NaN,,,,NaN,,
9486,NaN,54,NaN,100,13,36,NaN,68,68,74,NaN,7,124
9487,NaN,,NaN,,,,NaN,,,,NaN,,
9488,NaN,55,NaN,100,13,36,NaN,68,68,75,NaN,8,125
9489,NaN,,NaN,,,,NaN,,,,NaN,,
9490,NaN,54,NaN,100,13,36,NaN,68,68,75,NaN,8,124
9491,NaN,,NaN,,,,NaN,,,,NaN,,
9492,NaN,55,NaN,100,13,36,NaN,68,68,75,NaN,8,125
9493,NaN,,NaN,,,,NaN,,,,NaN,,
9494,NaN,53,NaN,100,13,36,NaN,68,68,74,NaN,8,124
9495,NaN,,NaN,,,,NaN,,,,NaN,,
9496,NaN,57,NaN,100,13,36,NaN,67,68,76,NaN,8,124
9497,NaN,,NaN,,,,NaN,,,,NaN,,
9498,NaN,50,NaN,100,13,36,NaN,71,68,70,NaN,8,115
9499,NaN,,NaN,,,,NaN,,,,NaN,,
9500,NaN,51,NaN,100,13,36,NaN,67,68,70,NaN,8,118
9501,NaN,,NaN,,,,NaN,,,,NaN,,
9502,NaN,52,NaN,100,13,36,NaN,67,68,72,NaN,8,122
9503,NaN,,NaN,,,,NaN,,,,NaN,,
9504,NaN,52,NaN,100,13,36,NaN,67,68,72,NaN,8,123
9505,NaN,,NaN,,,,NaN,,,,NaN,,
9506,NaN,54,NaN,100,13,36,NaN,67,68,73,NaN,8,124
9507,NaN,,NaN,,,,NaN,,,,NaN,,
9508,NaN,53,NaN,100,13,36,NaN,67,68,73,NaN,8,124
9509,NaN,,NaN,,,,NaN,,,,NaN,,
9510,NaN,53,NaN,100,13,36,NaN,67,68,73,NaN,8,122
9511,NaN,,NaN,,,,NaN,,,,NaN,,
9512,NaN,52,NaN,100,13,36,NaN,67,68,73,NaN,8,123
9513,NaN,,NaN,,,,NaN,,,,NaN,,
9514,NaN,52,NaN,100,13,36,NaN,67,68,73,NaN,8,122
9515,NaN,,NaN,,,,NaN,,,,NaN,,
9516,NaN,53,NaN,100,13,36,NaN,67,68,73,NaN,8,123
9517,NaN,,NaN,,,,NaN,,,,NaN,,
9518,NaN,53,NaN,100,13,36,NaN,67,68,73,NaN,8,123
9519,NaN,,NaN,,,,NaN,,,,NaN,,
9520,NaN,53,NaN,100,13,36,NaN,67,68,74,NaN,8,125
9521,NaN,,NaN,,,,NaN,,,,NaN,,
9522,NaN,53,NaN,100,13,36,NaN,67,68,74,NaN,8,124
9523,NaN,,NaN,,,,NaN,,,,NaN,,
9524,NaN,54,NaN,100,13,36,NaN,67,70,74,NaN,8,124
9525,NaN,,NaN,,,,NaN,,,,NaN,,
9526,NaN,53,NaN,100,13,36,NaN,68,70,74,NaN,8,124
9527,NaN,,NaN,,,,NaN,,,,NaN,,
9528,NaN,53,NaN,100,13,36,NaN,68,70,74,NaN,8,123
9529,NaN,,NaN,,,,NaN,,,,NaN,,
9530,NaN,53,NaN,100,13,36,NaN,68,70,74,NaN,8,125
9531,NaN,,NaN,,,,NaN,,,,NaN,,
9532,NaN,53,NaN,100,13,36,NaN,68,68,74,NaN,8,124
9533,NaN,,NaN,,,,NaN,,,,NaN,,
9534,NaN,53,NaN,100,13,36,NaN,68,68,74,NaN,8,124
9535,NaN,,NaN,,,,NaN,,,,NaN,,
9536,NaN,52,NaN,100,13,,NaN,68,68,73,NaN,8,123
9537,NaN,,NaN,,,,NaN,,,,NaN,,
9538,NaN,53,NaN,100,13,,NaN,68,68,73,NaN,8,123
9539,NaN,,NaN,,,,NaN,,,,NaN,,
9540,NaN,52,NaN,100,13,,NaN,68,68,74,NaN,8,124
9541,NaN,,NaN,,,,NaN,,,,NaN,,
9542,NaN,53,NaN,100,13,,NaN,68,69,74,NaN,8,125
9543,NaN,,NaN,,,,NaN,,,,NaN,,
9544,NaN,53,NaN,100,13,,NaN,68,69,74,NaN,8,126
9545,NaN,,NaN,,,,NaN,,,,NaN,,
9546,NaN,53,NaN,100,13,,NaN,68,69,74,NaN,8,124
9547,NaN,,NaN,,,,NaN,,,,NaN,,
9548,NaN,53,NaN,100,13,,NaN,68,69,74,NaN,8,125
9549,NaN,,NaN,,,,NaN,,,,NaN,,
9550,NaN,52,NaN,100,13,,NaN,68,69,73,NaN,8,124
9551,NaN,,NaN,,,,NaN,,,,NaN,,
9552,NaN,53,NaN,100,13,,NaN,69,69,73,NaN,7,124
9553,NaN,,NaN,,,,NaN,,,,NaN,,
9554,NaN,51,NaN,100,13,,NaN,69,69,73,NaN,7,124
9555,NaN,,NaN,,,,NaN,,,,NaN,,
9556,NaN,52,NaN,100,13,,NaN,68,68,73,NaN,7,123
9557,NaN,,NaN,,,,NaN,,,,NaN,,
9558,NaN,52,NaN,100,13,,NaN,69,68,73,NaN,7,124
9559,NaN,,NaN,,,,NaN,,,,NaN,,
9560,NaN,51,NaN,100,13,,NaN,68,68,72,NaN,7,122
9561,NaN,,NaN,,,,NaN,,,,NaN,,
9562,NaN,53,NaN,100,13,,NaN,68,68,73,NaN,7,124
9563,NaN,,NaN,,,,NaN,,,,NaN,,
9564,NaN,53,NaN,100,13,,NaN,68,69,73,NaN,8,123
9565,NaN,,NaN,,,,NaN,,,,NaN,,
9566,NaN,50,NaN,100,13,,NaN,68,68,74,NaN,8,125
9567,NaN,,NaN,,,,NaN,,,,NaN,,
9568,NaN,52,NaN,100,13,,NaN,68,68,73,NaN,7,123
9569,NaN,,NaN,,,,NaN,,,,NaN,,
9570,NaN,53,NaN,100,13,,NaN,68,68,72,NaN,7,122
9571,NaN,,NaN,,,,NaN,,,,NaN,,
9572,NaN,52,NaN,100,13,,NaN,67,68,72,NaN,7,122
9573,NaN,,NaN,,,,NaN,,,,NaN,,
9574,NaN,51,NaN,100,13,,NaN,67,68,72,NaN,7,121
9575,NaN,,NaN,,,,NaN,,,,NaN,,
9576,NaN,52,NaN,100,13,,NaN,67,68,72,NaN,7,123
9577,NaN,,NaN,,,,NaN,,,,NaN,,
9578,NaN,52,NaN,100,13,,NaN,67,68,72,NaN,7,122
9579,NaN,,NaN,,,,NaN,,,,NaN,,
9580,NaN,52,NaN,100,13,,NaN,68,68,72,NaN,7,123
9581,NaN,,NaN,,,,NaN,,,,NaN,,
9582,NaN,52,NaN,100,13,,NaN,68,68,72,NaN,8,123
9583,NaN,,NaN,,,,NaN,,,,NaN,,
9584,NaN,52,NaN,100,13,,NaN,68,68,73,NaN,8,124
9585,NaN,,NaN,,,,NaN,,,,NaN,,
9586,NaN,52,NaN,100,13,,NaN,68,68,73,NaN,8,125
9587,NaN,,NaN,,,,NaN,,,,NaN,,
9588,NaN,52,NaN,100,13,,NaN,68,69,72,NaN,8,123
9589,NaN,,NaN,,,,NaN,,,,NaN,,
9590,NaN,53,NaN,100,13,,NaN,68,69,73,NaN,7,124
9591,NaN,,NaN,,,,NaN,,,,NaN,,
9592,NaN,52,NaN,100,13,,NaN,69,69,73,NaN,7,124
9593,NaN,,NaN,,,,NaN,,,,NaN,,
9594,NaN,53,NaN,100,13,,NaN,69,69,74,NaN,7,125
9595,NaN,,NaN,,,,NaN,,,,NaN,,
9596,NaN,53,NaN,100,13,35,NaN,69,69,74,NaN,7,125
9597,NaN,,NaN,,,,NaN,,,,NaN,,
9598,NaN,54,NaN,100,13,35,NaN,69,69,74,NaN,7,125
9599,NaN,,NaN,,,,NaN,,,,NaN,,
9600,NaN,53,NaN,100,13,35,NaN,69,69,74,NaN,7,126
9601,NaN,,NaN,,,,NaN,,,,NaN,,
9602,NaN,54,NaN,100,13,36,NaN,69,69,75,NaN,7,125
9603,NaN,,NaN,,,,NaN,,,,NaN,,
9604,NaN,54,NaN,100,13,36,NaN,69,69,75,NaN,7,126
9605,NaN,,NaN,,,,NaN,,,,NaN,,
9606,NaN,53,NaN,100,13,36,NaN,69,69,75,NaN,7,125
9607,NaN,,NaN,,,,NaN,,,,NaN,,
9608,NaN,53,NaN,100,13,36,NaN,69,69,74,NaN,7,125
9609,NaN,,NaN,,,,NaN,,,,NaN,,
9610,NaN,52,NaN,100,12,36,NaN,69,69,74,NaN,7,123
9611,NaN,,NaN,,,,NaN,,,,NaN,,
9612,NaN,53,NaN,100,12,36,NaN,69,69,73,NaN,7,123
9613,NaN,,NaN,,,,NaN,,,,NaN,,
9614,NaN,52,NaN,100,12,36,NaN,69,69,73,NaN,7,123
9615,NaN,,NaN,,,,NaN,,,,NaN,,
9616,NaN,53,NaN,100,12,36,NaN,68,69,73,NaN,7,122
9617,NaN,,NaN,,,,NaN,,,,NaN,,
9618,NaN,52,NaN,100,12,36,NaN,68,69,73,NaN,7,123
9619,NaN,,NaN,,,,NaN,,,,NaN,,
9620,NaN,52,NaN,100,12,36,NaN,68,69,72,NaN,7,121
9621,NaN,,NaN,,,,NaN,,,,NaN,,
9622,NaN,52,NaN,100,12,36,NaN,68,69,72,NaN,7,122
9623,NaN,,NaN,,,,NaN,,,,NaN,,
9624,NaN,51,NaN,100,12,36,NaN,68,69,72,NaN,7,121
9625,NaN,,NaN,,,,NaN,,,,NaN,,
9626,NaN,53,NaN,100,12,36,NaN,68,69,72,NaN,7,122
9627,NaN,,NaN,,,,NaN,,,,NaN,,
9628,NaN,52,NaN,100,13,36,NaN,68,70,72,NaN,7,122
9629,NaN,,NaN,,,,NaN,,,,NaN,,
9630,NaN,53,NaN,100,13,36,NaN,69,70,73,NaN,7,122
9631,NaN,,NaN,,,,NaN,,,,NaN,,
9632,NaN,52,NaN,100,13,36,NaN,69,70,72,NaN,7,123
9633,NaN,,NaN,,,,NaN,,,,NaN,,
9634,NaN,52,NaN,100,13,36,NaN,69,69,72,NaN,7,121
9635,NaN,,NaN,,,,NaN,,,,NaN,,
9636,NaN,52,NaN,100,13,36,NaN,69,69,72,NaN,7,122
9637,NaN,,NaN,,,,NaN,,,,NaN,,
9638,NaN,51,NaN,100,13,36,NaN,69,69,72,NaN,7,122
9639,NaN,,NaN,,,,NaN,,,,NaN,,
9640,NaN,52,NaN,100,13,36,NaN,69,69,72,NaN,7,122
9641,NaN,,NaN,,,,NaN,,,,NaN,,
9642,NaN,51,NaN,100,13,36,NaN,69,69,72,NaN,7,122
9643,NaN,,NaN,,,,NaN,,,,NaN,,
9644,NaN,52,NaN,100,13,36,NaN,69,69,72,NaN,7,122
9645,NaN,,NaN,,,,NaN,,,,NaN,,
9646,NaN,52,NaN,100,13,36,NaN,69,69,72,NaN,7,122
9647,NaN,,NaN,,,,NaN,,,,NaN,,
9648,NaN,51,NaN,100,13,36,NaN,69,69,71,NaN,7,121
9649,NaN,,NaN,,,,NaN,,,,NaN,,
9650,NaN,51,NaN,100,13,36,NaN,68,69,71,NaN,7,122
9651,NaN,,NaN,,,,NaN,,,,NaN,,
9652,NaN,51,NaN,100,13,36,NaN,68,69,71,NaN,7,121
9653,NaN,,NaN,,,,NaN,,,,NaN,,
9654,NaN,51,NaN,100,13,36,NaN,68,69,71,NaN,7,121
9655,NaN,,NaN,,,,NaN,,,,NaN,,
9656,NaN,52,NaN,100,13,36,NaN,68,69,71,NaN,7,120
9657,NaN,,NaN,,,,NaN,,,,NaN,,
9658,NaN,54,NaN,100,13,36,NaN,68,69,72,NaN,8,122
9659,NaN,,NaN,,,,NaN,,,,NaN,,
9660,NaN,53,NaN,100,13,36,NaN,68,69,72,NaN,8,123
9661,NaN,,NaN,,,,NaN,,,,NaN,,
9662,NaN,52,NaN,100,13,36,NaN,68,68,71,NaN,7,120
9663,NaN,,NaN,,,,NaN,,,,NaN,,
9664,NaN,51,NaN,100,13,36,NaN,68,68,72,NaN,7,122
9665,NaN,,NaN,,,,NaN,,,,NaN,,
9666,NaN,51,NaN,100,13,36,NaN,67,68,71,NaN,8,121
9667,NaN,,NaN,,,,NaN,,,,NaN,,
9668,NaN,50,NaN,100,13,36,NaN,67,68,71,NaN,8,121
9669,NaN,,NaN,,,,NaN,,,,NaN,,
9670,NaN,48,NaN,100,13,36,NaN,68,68,69,NaN,7,118
9671,NaN,,NaN,,,,NaN,,,,NaN,,
9672,NaN,49,NaN,100,13,36,NaN,68,68,69,NaN,7,119
9673,NaN,,NaN,,,,NaN,,,,NaN,,
9674,NaN,49,NaN,100,13,36,NaN,68,68,69,NaN,7,119
9675,NaN,,NaN,,,,NaN,,,,NaN,,
9676,NaN,49,NaN,100,13,36,NaN,68,68,69,NaN,7,118
9677,NaN,,NaN,,,,NaN,,,,NaN,,
9678,NaN,49,NaN,100,13,35,NaN,68,68,69,NaN,7,119
9679,NaN,,NaN,,,,NaN,,,,NaN,,
9680,NaN,51,NaN,100,13,35,NaN,68,68,69,NaN,8,118
9681,NaN,,NaN,,,,NaN,,,,NaN,,
9682,NaN,51,NaN,100,13,35,NaN,68,69,70,NaN,8,121
9683,NaN,,NaN,,,,NaN,,,,NaN,,
9684,NaN,48,NaN,100,13,35,NaN,68,69,70,NaN,8,126
9685,NaN,,NaN,,,,NaN,,,,NaN,,
9686,NaN,51,NaN,100,13,35,NaN,68,69,70,NaN,8,121
9687,NaN,,NaN,,,,NaN,,,,NaN,,
9688,NaN,51,NaN,100,13,35,NaN,68,69,70,NaN,8,119
9689,NaN,,NaN,,,,NaN,,,,NaN,,
9690,NaN,52,NaN,100,13,35,NaN,68,69,69,NaN,8,117
9691,NaN,,NaN,,,,NaN,,,,NaN,,
9692,NaN,51,NaN,100,13,35,NaN,68,69,69,NaN,8,115
9693,NaN,,NaN,,,,NaN,,,,NaN,,
9694,NaN,51,NaN,100,13,35,NaN,68,69,68,NaN,8,115
9695,NaN,,NaN,,,,NaN,,,,NaN,,
9696,NaN,51,NaN,100,13,35,NaN,68,69,69,NaN,8,117
9697,NaN,,NaN,,,,NaN,,,,NaN,,
9698,NaN,51,NaN,100,13,35,NaN,68,69,69,NaN,8,117
9699,NaN,,NaN,,,,NaN,,,,NaN,,
9700,NaN,52,NaN,100,13,35,NaN,69,69,70,NaN,8,119
9701,NaN,,NaN,,,,NaN,,,,NaN,,
9702,NaN,52,NaN,100,13,35,NaN,69,69,70,NaN,8,118
9703,NaN,,NaN,,,,NaN,,,,NaN,,
9704,NaN,52,NaN,100,13,35,NaN,68,69,71,NaN,8,119
9705,NaN,,NaN,,,,NaN,,,,NaN,,
9706,NaN,52,NaN,100,13,35,NaN,68,69,71,NaN,8,119
9707,NaN,,NaN,,,,NaN,,,,NaN,,
9708,NaN,53,NaN,100,13,35,NaN,68,69,71,NaN,8,119
9709,NaN,,NaN,,,,NaN,,,,NaN,,
9710,NaN,54,NaN,100,13,35,NaN,68,69,72,NaN,8,121
9711,NaN,,NaN,,,,NaN,,,,NaN,,
9712,NaN,53,NaN,100,13,35,NaN,68,69,71,NaN,8,119
9713,NaN,,NaN,,,,NaN,,,,NaN,,
9714,NaN,54,NaN,100,13,35,NaN,68,69,72,NaN,7,120
9715,NaN,,NaN,,,,NaN,,,,NaN,,
9716,NaN,53,NaN,100,13,35,NaN,68,69,72,NaN,7,120
9717,NaN,,NaN,,,,NaN,,,,NaN,,
9718,NaN,54,NaN,100,13,35,NaN,68,68,73,NaN,8,121
9719,NaN,,NaN,,,,NaN,,,,NaN,,
9720,NaN,53,NaN,100,13,35,NaN,68,68,73,NaN,8,121
9721,NaN,,NaN,,,,NaN,,,,NaN,,
9722,NaN,54,NaN,100,13,35,NaN,68,68,73,NaN,8,121
9723,NaN,,NaN,,,,NaN,,,,NaN,,
9724,NaN,54,NaN,100,13,35,NaN,68,68,73,NaN,8,122
9725,NaN,,NaN,,,,NaN,,,,NaN,,
9726,NaN,54,NaN,100,13,35,NaN,68,68,73,NaN,8,120
9727,NaN,,NaN,,,,NaN,,,,NaN,,
9728,NaN,55,NaN,100,13,36,NaN,68,68,73,NaN,8,122
9729,NaN,,NaN,,,,NaN,,,,NaN,,
9730,NaN,54,NaN,100,13,36,NaN,68,68,73,NaN,7,120
9731,NaN,,NaN,,,,NaN,,,,NaN,,
9732,NaN,55,NaN,100,13,36,NaN,68,69,73,NaN,7,121
9733,NaN,,NaN,,,,NaN,,,,NaN,,
9734,NaN,46,NaN,100,13,35,NaN,68,69,72,NaN,8,120
9735,NaN,,NaN,,,,NaN,,,,NaN,,
9736,NaN,52,NaN,100,13,35,NaN,68,69,72,NaN,8,120
9737,NaN,,NaN,,,,NaN,,,,NaN,,
9738,NaN,54,NaN,100,13,35,NaN,68,69,73,NaN,8,122
9739,NaN,,NaN,,,,NaN,,,,NaN,,
9740,NaN,55,NaN,100,13,35,NaN,69,69,73,NaN,8,121
9741,NaN,,NaN,,,,NaN,,,,NaN,,
9742,NaN,54,NaN,100,13,35,NaN,69,69,73,NaN,8,122
9743,NaN,,NaN,,,,NaN,,,,NaN,,
9744,NaN,53,NaN,100,13,35,NaN,69,69,72,NaN,8,119
9745,NaN,,NaN,,,,NaN,,,,NaN,,
9746,NaN,53,NaN,100,13,35,NaN,69,69,71,NaN,8,119
9747,NaN,,NaN,,,,NaN,,,,NaN,,
9748,NaN,52,NaN,100,13,35,NaN,69,70,71,NaN,8,118
9749,NaN,,NaN,,,,NaN,,,,NaN,,
9750,NaN,53,NaN,100,13,35,NaN,69,70,70,NaN,8,117
9751,NaN,,NaN,,,,NaN,,,,NaN,,
9752,NaN,52,NaN,100,13,35,NaN,69,70,70,NaN,7,117
9753,NaN,,NaN,,,,NaN,,,,NaN,,
9754,NaN,51,NaN,100,13,36,NaN,69,70,69,NaN,7,116
9755,NaN,,NaN,,,,NaN,,,,NaN,,
9756,NaN,52,NaN,100,13,36,NaN,69,69,70,NaN,8,118
9757,NaN,,NaN,,,,NaN,,,,NaN,,
9758,NaN,45,NaN,100,13,36,NaN,69,69,67,NaN,8,110
9759,NaN,,NaN,,,,NaN,,,,NaN,,
9760,NaN,52,NaN,100,13,35,NaN,69,69,70,NaN,8,119
9761,NaN,,NaN,,,,NaN,,,,NaN,,
9762,NaN,52,NaN,100,13,35,NaN,69,69,70,NaN,8,119
9763,NaN,,NaN,,,,NaN,,,,NaN,,
9764,NaN,53,NaN,100,13,35,NaN,69,69,70,NaN,7,119
9765,NaN,,NaN,,,,NaN,,,,NaN,,
9766,NaN,52,NaN,100,13,35,NaN,69,69,70,NaN,7,118
9767,NaN,,NaN,,,,NaN,,,,NaN,,
9768,NaN,51,NaN,100,13,35,NaN,68,69,69,NaN,7,117
9769,NaN,,NaN,,,,NaN,,,,NaN,,
9770,NaN,51,NaN,100,13,35,NaN,69,69,69,NaN,7,117
9771,NaN,,NaN,,,,NaN,,,,NaN,,
9772,NaN,51,NaN,100,13,35,NaN,68,69,69,NaN,7,116
9773,NaN,,NaN,,,,NaN,,,,NaN,,
9774,NaN,52,NaN,100,13,35,NaN,69,69,69,NaN,8,118
9775,NaN,,NaN,,,,NaN,,,,NaN,,
9776,NaN,51,NaN,100,13,35,NaN,69,69,70,NaN,8,118
9777,NaN,,NaN,,,,NaN,,,,NaN,,
9778,NaN,52,NaN,100,13,35,NaN,69,69,70,NaN,8,118
9779,NaN,,NaN,,,,NaN,,,,NaN,,
9780,NaN,51,NaN,100,13,36,NaN,69,69,70,NaN,8,118
9781,NaN,,NaN,,,,NaN,,,,NaN,,
9782,NaN,51,NaN,100,13,36,NaN,69,69,70,NaN,7,117
9783,NaN,,NaN,,,,NaN,,,,NaN,,
9784,NaN,52,NaN,100,13,36,NaN,69,70,70,NaN,7,119
9785,NaN,,NaN,,,,NaN,,,,NaN,,
9786,NaN,52,NaN,100,13,36,NaN,69,70,70,NaN,7,117
9787,NaN,,NaN,,,,NaN,,,,NaN,,
9788,NaN,52,NaN,100,13,36,NaN,69,70,71,NaN,7,119
9789,NaN,,NaN,,,,NaN,,,,NaN,,
9790,NaN,52,NaN,100,13,36,NaN,69,70,71,NaN,7,118
9791,NaN,,NaN,,,,NaN,,,,NaN,,
9792,NaN,53,NaN,100,13,36,NaN,69,70,71,NaN,7,118
9793,NaN,,NaN,,,,NaN,,,,NaN,,
9794,NaN,53,NaN,100,13,36,NaN,69,70,71,NaN,8,119
9795,NaN,,NaN,,,,NaN,,,,NaN,,
9796,NaN,53,NaN,100,13,36,NaN,69,70,71,NaN,8,119
9797,NaN,,NaN,,,,NaN,,,,NaN,,
9798,NaN,53,NaN,100,13,36,NaN,69,70,71,NaN,8,120
9799,NaN,,NaN,,,,NaN,,,,NaN,,
9800,NaN,52,NaN,100,13,36,NaN,70,70,71,NaN,8,119
9801,NaN,,NaN,,,,NaN,,,,NaN,,
9802,NaN,53,NaN,100,13,36,NaN,70,70,71,NaN,8,120
9803,NaN,,NaN,,,,NaN,,,,NaN,,
9804,NaN,52,NaN,100,13,36,NaN,70,70,71,NaN,8,119
