time,Solar8000/ART_MBP,Solar8000/PLETH_SPO2,Solar8000/PLETH_HR,Solar8000/ART_DBP,SNUADC/ECG_V5,Solar8000/HR,Solar8000/ART_SBP,Solar8000/CVP,SNUADC/ECG_II,Solar8000/ETCO2,Solar8000/RR_CO2,SNUADC/ART,SNUADC/CVP
4144,87,99,74,59,NaN,72,139,10,NaN,32,16,NaN,NaN
4145,,,,,NaN,,,,NaN,,,NaN,NaN
4146,88,98,74,60,NaN,72,141,11,NaN,31,16,NaN,NaN
4147,,,,,NaN,,,,NaN,,,NaN,NaN
4148,88,98,74,59,NaN,72,139,11,NaN,31,16,NaN,NaN
4149,,,,,NaN,,,,NaN,,,NaN,NaN
4150,87,98,73,59,NaN,72,137,10,NaN,31,16,NaN,NaN
4151,,,,,NaN,,,,NaN,,,NaN,NaN
4152,85,99,73,57,NaN,71,134,10,NaN,32,16,NaN,NaN
4153,,,,,NaN,,,,NaN,,,NaN,NaN
4154,84,99,73,58,NaN,71,135,10,NaN,32,16,NaN,NaN
4155,,,,,NaN,,,,NaN,,,NaN,NaN
4156,83,99,73,57,NaN,72,133,10,NaN,32,16,NaN,NaN
4157,,,,,NaN,,,,NaN,,,NaN,NaN
4158,84,99,73,57,NaN,72,135,10,NaN,32,16,NaN,NaN
4159,,,,,NaN,,,,NaN,,,NaN,NaN
4160,83,99,73,57,NaN,72,133,10,NaN,31,16,NaN,NaN
4161,,,,,NaN,,,,NaN,,,NaN,NaN
4162,,,,,NaN,,,,NaN,,,NaN,NaN
4163,82,99,73,55,NaN,72,134,11,NaN,31,16,NaN,NaN
4164,,,,,NaN,,,,NaN,,,NaN,NaN
4165,81,99,73,54,NaN,72,132,11,NaN,31,16,NaN,NaN
4166,,,,,NaN,,,,NaN,,,NaN,NaN
4167,82,99,73,55,NaN,72,134,11,NaN,31,16,NaN,NaN
4168,,,,,NaN,,,,NaN,,,NaN,NaN
4169,83,99,74,55,NaN,72,135,12,NaN,31,16,NaN,NaN
4170,,,,,NaN,,,,NaN,,,NaN,NaN
4171,85,99,74,55,NaN,73,138,12,NaN,31,16,NaN,NaN
4172,,,,,NaN,,,,NaN,,,NaN,NaN
4173,85,99,74,56,NaN,73,138,12,NaN,31,16,NaN,NaN
4174,,,,,NaN,,,,NaN,,,NaN,NaN
4175,86,99,74,56,NaN,73,139,12,NaN,32,16,NaN,NaN
4176,,,,,NaN,,,,NaN,,,NaN,NaN
4177,85,98,74,54,NaN,73,137,12,NaN,32,16,NaN,NaN
4178,,,,,NaN,,,,NaN,,,NaN,NaN
4179,84,99,74,53,NaN,72,135,12,NaN,32,16,NaN,NaN
4180,,,,,NaN,,,,NaN,,,NaN,NaN
4181,83,99,73,53,NaN,71,134,12,NaN,32,16,NaN,NaN
4182,,,,,NaN,,,,NaN,,,NaN,NaN
4183,82,99,73,52,NaN,71,133,12,NaN,33,16,NaN,NaN
4184,,,,,NaN,,,,NaN,,,NaN,NaN
4185,82,99,72,53,NaN,71,134,12,NaN,33,16,NaN,NaN
4186,,,,,NaN,,,,NaN,,,NaN,NaN
4187,82,99,72,53,NaN,71,135,12,NaN,33,16,NaN,NaN
4188,,,,,NaN,,,,NaN,,,NaN,NaN
4189,83,98,72,54,NaN,71,136,12,NaN,32,16,NaN,NaN
4190,,,,,NaN,,,,NaN,,,NaN,NaN
4191,83,98,72,54,NaN,71,136,12,NaN,32,16,NaN,NaN
4192,,,,,NaN,,,,NaN,,,NaN,NaN
4193,84,98,73,54,NaN,71,137,11,NaN,32,16,NaN,NaN
4194,,,,,NaN,,,,NaN,,,NaN,NaN
4195,84,98,73,55,NaN,71,136,11,NaN,32,16,NaN,NaN
4196,,,,,NaN,,,,NaN,,,NaN,NaN
4197,86,98,73,56,NaN,71,139,11,NaN,32,16,NaN,NaN
4198,,,,,NaN,,,,NaN,,,NaN,NaN
4199,86,98,73,56,NaN,71,138,12,NaN,32,16,NaN,NaN
4200,,,,,NaN,,,,NaN,,,NaN,NaN
4201,86,98,73,56,NaN,71,139,12,NaN,32,16,NaN,NaN
4202,,,,,NaN,,,,NaN,,,NaN,NaN
4203,86,98,73,56,NaN,71,138,12,NaN,32,16,NaN,NaN
4204,,,,,NaN,,,,NaN,,,NaN,NaN
4205,86,98,73,56,NaN,71,139,12,NaN,33,16,NaN,NaN
4206,,,,,NaN,,,,NaN,,,NaN,NaN
4207,86,98,72,56,NaN,71,138,13,NaN,33,16,NaN,NaN
4208,,,,,NaN,,,,NaN,,,NaN,NaN
4209,85,98,72,54,NaN,70,137,13,NaN,33,16,NaN,NaN
4210,,,,,NaN,,,,NaN,,,NaN,NaN
4211,84,99,72,55,NaN,70,136,12,NaN,32,16,NaN,NaN
4212,,,,,NaN,,,,NaN,,,NaN,NaN
4213,84,98,72,54,NaN,71,136,12,NaN,32,16,NaN,NaN
4214,,,,,NaN,,,,NaN,,,NaN,NaN
4215,85,99,72,56,NaN,71,138,12,NaN,32,16,NaN,NaN
4216,,,,,NaN,,,,NaN,,,NaN,NaN
4217,85,99,72,56,NaN,71,138,12,NaN,32,16,NaN,NaN
4218,,,,,NaN,,,,NaN,,,NaN,NaN
4219,84,99,73,54,NaN,71,136,11,NaN,32,16,NaN,NaN
4220,,,,,NaN,,,,NaN,,,NaN,NaN
4221,83,98,73,53,NaN,71,135,11,NaN,32,16,NaN,NaN
4222,,,,,NaN,,,,NaN,,,NaN,NaN
4223,84,98,73,55,NaN,71,138,13,NaN,32,16,NaN,NaN
4224,,,,,NaN,,,,NaN,,,NaN,NaN
4225,84,98,72,54,NaN,71,138,13,NaN,32,16,NaN,NaN
4226,,,,,NaN,,,,NaN,,,NaN,NaN
4227,85,98,72,54,NaN,70,138,13,NaN,32,16,NaN,NaN
4228,,,,,NaN,,,,NaN,,,NaN,NaN
4229,84,98,72,54,NaN,70,135,12,NaN,32,16,NaN,NaN
4230,,,,,NaN,,,,NaN,,,NaN,NaN
4231,83,99,72,52,NaN,70,135,12,NaN,32,16,NaN,NaN
4232,,,,,NaN,,,,NaN,,,NaN,NaN
4233,82,98,72,52,NaN,70,134,12,NaN,33,16,NaN,NaN
4234,,,,,NaN,,,,NaN,,,NaN,NaN
4235,83,98,72,53,NaN,70,136,12,NaN,33,16,NaN,NaN
4236,,,,,NaN,,,,NaN,,,NaN,NaN
4237,84,99,72,54,NaN,71,136,12,NaN,33,16,NaN,NaN
4238,,,,,NaN,,,,NaN,,,NaN,NaN
4239,85,99,73,54,NaN,72,137,12,NaN,32,16,NaN,NaN
4240,,,,,NaN,,,,NaN,,,NaN,NaN
4241,85,99,73,55,NaN,72,138,12,NaN,32,16,NaN,NaN
4242,,,,,NaN,,,,NaN,,,NaN,NaN
4243,86,99,73,55,NaN,72,138,12,NaN,32,16,NaN,NaN
4244,,,,,NaN,,,,NaN,,,NaN,NaN
4245,87,99,74,56,NaN,72,140,12,NaN,32,16,NaN,NaN
4246,,,,,NaN,,,,NaN,,,NaN,NaN
4247,87,98,74,55,NaN,72,139,12,NaN,32,16,NaN,NaN
4248,,,,,NaN,,,,NaN,,,NaN,NaN
4249,87,99,74,56,NaN,73,140,12,NaN,32,16,NaN,NaN
4250,,,,,NaN,,,,NaN,,,NaN,NaN
4251,87,99,74,56,NaN,73,139,12,NaN,32,16,NaN,NaN
4252,,,,,NaN,,,,NaN,,,NaN,NaN
4253,88,99,74,57,NaN,73,141,12,NaN,32,16,NaN,NaN
4254,,,,,NaN,,,,NaN,,,NaN,NaN
4255,89,99,74,57,NaN,73,141,12,NaN,32,16,NaN,NaN
4256,,,,,NaN,,,,NaN,,,NaN,NaN
4257,90,99,74,58,NaN,73,142,12,NaN,32,16,NaN,NaN
4258,,,,,NaN,,,,NaN,,,NaN,NaN
4259,90,99,74,57,NaN,73,141,12,NaN,32,16,NaN,NaN
4260,,,,,NaN,,,,NaN,,,NaN,NaN
4261,89,99,74,57,NaN,73,141,12,NaN,32,16,NaN,NaN
4262,,,,,NaN,,,,NaN,,,NaN,NaN
4263,89,99,75,57,NaN,73,141,12,NaN,32,16,NaN,NaN
4264,,,,,NaN,,,,NaN,,,NaN,NaN
4265,89,99,75,57,NaN,73,142,12,NaN,32,16,NaN,NaN
4266,,,,,NaN,,,,NaN,,,NaN,NaN
4267,89,99,75,57,NaN,73,142,12,NaN,32,16,NaN,NaN
4268,,,,,NaN,,,,NaN,,,NaN,NaN
4269,89,99,75,56,NaN,73,141,12,NaN,32,16,NaN,NaN
4270,,,,,NaN,,,,NaN,,,NaN,NaN
4271,89,99,75,56,NaN,73,142,12,NaN,32,16,NaN,NaN
4272,,,,,NaN,,,,NaN,,,NaN,NaN
4273,88,99,75,55,NaN,73,140,12,NaN,32,16,NaN,NaN
4274,,,,,NaN,,,,NaN,,,NaN,NaN
4275,88,99,75,55,NaN,73,140,12,NaN,33,16,NaN,NaN
4276,,,,,NaN,,,,NaN,,,NaN,NaN
4277,86,99,74,54,NaN,73,138,12,NaN,33,16,NaN,NaN
4278,,,,,NaN,,,,NaN,,,NaN,NaN
4279,87,99,74,55,NaN,72,140,12,NaN,33,16,NaN,NaN
4280,,,,,NaN,,,,NaN,,,NaN,NaN
4281,86,99,74,54,NaN,73,139,12,NaN,33,16,NaN,NaN
4282,,,,,NaN,,,,NaN,,,NaN,NaN
4283,87,99,74,55,NaN,73,141,12,NaN,32,16,NaN,NaN
4284,,,,,NaN,,,,NaN,,,NaN,NaN
4285,86,99,74,55,NaN,73,139,12,NaN,32,16,NaN,NaN
4286,,,,,NaN,,,,NaN,,,NaN,NaN
4287,87,99,74,54,NaN,73,140,12,NaN,32,16,NaN,NaN
4288,,,,,NaN,,,,NaN,,,NaN,NaN
4289,86,99,74,54,NaN,73,139,12,NaN,33,16,NaN,NaN
4290,,,,,NaN,,,,NaN,,,NaN,NaN
4291,85,99,74,53,NaN,72,138,12,NaN,33,16,NaN,NaN
4292,,,,,NaN,,,,NaN,,,NaN,NaN
4293,84,99,74,51,NaN,71,137,12,NaN,33,16,NaN,NaN
4294,,,,,NaN,,,,NaN,,,NaN,NaN
4295,83,99,73,51,NaN,70,137,12,NaN,33,16,NaN,NaN
4296,,,,,NaN,,,,NaN,,,NaN,NaN
4297,82,99,72,50,NaN,70,136,12,NaN,33,16,NaN,NaN
4298,,,,,NaN,,,,NaN,,,NaN,NaN
4299,82,99,72,51,NaN,71,136,12,NaN,33,16,NaN,NaN
4300,,,,,NaN,,,,NaN,,,NaN,NaN
4301,82,98,73,52,NaN,72,138,12,NaN,33,16,NaN,NaN
4302,,,,,NaN,,,,NaN,,,NaN,NaN
4303,83,98,73,53,NaN,72,138,12,NaN,33,16,NaN,NaN
4304,,,,,NaN,,,,NaN,,,NaN,NaN
4305,84,98,74,54,NaN,72,140,13,NaN,33,16,NaN,NaN
4306,,,,,NaN,,,,NaN,,,NaN,NaN
4307,82,98,73,50,NaN,70,137,13,NaN,33,16,NaN,NaN
4308,,,,,NaN,,,,NaN,,,NaN,NaN
4309,81,98,72,50,NaN,69,136,13,NaN,33,16,NaN,NaN
4310,,,,,NaN,,,,NaN,,,NaN,NaN
4311,80,98,71,50,NaN,68,134,13,NaN,34,16,NaN,NaN
4312,,,,,NaN,,,,NaN,,,NaN,NaN
4313,81,98,70,51,NaN,69,136,12,NaN,34,16,NaN,NaN
4314,,,,,NaN,,,,NaN,,,NaN,NaN
4315,82,98,70,52,NaN,69,136,12,NaN,34,16,NaN,NaN
4316,,,,,NaN,,,,NaN,,,NaN,NaN
4317,83,98,71,52,NaN,71,139,12,NaN,32,16,NaN,NaN
4318,,,,,NaN,,,,NaN,,,NaN,NaN
4319,84,98,72,53,NaN,71,139,12,NaN,32,16,NaN,NaN
4320,,,,,NaN,,,,NaN,,,NaN,NaN
4321,85,98,73,53,NaN,72,140,12,NaN,32,16,NaN,NaN
4322,,,,,NaN,,,,NaN,,,NaN,NaN
4323,85,98,73,54,NaN,72,139,12,NaN,32,16,NaN,NaN
4324,,,,,NaN,,,,NaN,,,NaN,NaN
4325,85,98,73,53,NaN,72,140,12,NaN,33,16,NaN,NaN
4326,,,,,NaN,,,,NaN,,,NaN,NaN
4327,86,98,74,54,NaN,72,140,12,NaN,33,16,NaN,NaN
4328,,,,,NaN,,,,NaN,,,NaN,NaN
4329,86,98,74,53,NaN,73,139,12,NaN,33,16,NaN,NaN
4330,,,,,NaN,,,,NaN,,,NaN,NaN
4331,86,98,74,54,NaN,73,139,13,NaN,33,16,NaN,NaN
4332,,,,,NaN,,,,NaN,,,NaN,NaN
4333,85,98,74,53,NaN,73,139,13,NaN,33,16,NaN,NaN
4334,,,,,NaN,,,,NaN,,,NaN,NaN
4335,86,99,74,54,NaN,73,140,12,NaN,33,16,NaN,NaN
4336,,,,,NaN,,,,NaN,,,NaN,NaN
4337,86,99,74,53,NaN,73,139,12,NaN,33,16,NaN,NaN
4338,,,,,NaN,,,,NaN,,,NaN,NaN
4339,86,99,74,54,NaN,73,140,12,NaN,33,16,NaN,NaN
4340,,,,,NaN,,,,NaN,,,NaN,NaN
4341,86,99,74,53,NaN,73,139,12,NaN,33,16,NaN,NaN
4342,,,,,NaN,,,,NaN,,,NaN,NaN
4343,86,99,74,53,NaN,73,140,12,NaN,33,16,NaN,NaN
4344,,,,,NaN,,,,NaN,,,NaN,NaN
4345,85,99,74,53,NaN,73,139,12,NaN,33,16,NaN,NaN
4346,,,,,NaN,,,,NaN,,,NaN,NaN
4347,86,99,74,53,NaN,73,141,12,NaN,33,16,NaN,NaN
4348,,,,,NaN,,,,NaN,,,NaN,NaN
4349,85,99,74,53,NaN,72,139,12,NaN,33,16,NaN,NaN
4350,,,,,NaN,,,,NaN,,,NaN,NaN
4351,85,99,74,52,NaN,71,138,13,NaN,33,16,NaN,NaN
4352,,,,,NaN,,,,NaN,,,NaN,NaN
4353,84,99,73,53,NaN,71,137,13,NaN,33,16,NaN,NaN
4354,,,,,NaN,,,,NaN,,,NaN,NaN
4355,84,99,73,52,NaN,72,137,13,NaN,33,16,NaN,NaN
4356,,,,,NaN,,,,NaN,,,NaN,NaN
4357,84,99,73,53,NaN,72,138,13,NaN,33,16,NaN,NaN
4358,,,,,NaN,,,,NaN,,,NaN,NaN
4359,85,99,73,53,NaN,72,139,13,NaN,33,16,NaN,NaN
4360,,,,,NaN,,,,NaN,,,NaN,NaN
4361,85,99,74,53,NaN,72,139,12,NaN,33,16,NaN,NaN
4362,,,,,NaN,,,,NaN,,,NaN,NaN
4363,85,99,74,53,NaN,73,138,12,NaN,33,16,NaN,NaN
4364,,,,,NaN,,,,NaN,,,NaN,NaN
4365,86,99,74,54,NaN,73,140,13,NaN,33,16,NaN,NaN
4366,,,,,NaN,,,,NaN,,,NaN,NaN
4367,85,99,74,53,NaN,73,140,13,NaN,33,16,NaN,NaN
4368,,,,,NaN,,,,NaN,,,NaN,NaN
4369,86,99,74,54,NaN,73,141,13,NaN,33,16,NaN,NaN
4370,,,,,NaN,,,,NaN,,,NaN,NaN
4371,86,99,75,54,NaN,73,140,13,NaN,33,16,NaN,NaN
4372,,,,,NaN,,,,NaN,,,NaN,NaN
4373,86,99,74,54,NaN,73,141,12,NaN,33,16,NaN,NaN
4374,,,,,NaN,,,,NaN,,,NaN,NaN
4375,85,99,74,53,NaN,72,139,12,NaN,33,16,NaN,NaN
4376,,,,,NaN,,,,NaN,,,NaN,NaN
4377,86,99,74,53,NaN,72,139,12,NaN,33,16,NaN,NaN
4378,,,,,NaN,,,,NaN,,,NaN,NaN
4379,86,99,74,54,NaN,73,139,12,NaN,33,16,NaN,NaN
4380,,,,,NaN,,,,NaN,,,NaN,NaN
4381,87,99,74,54,NaN,73,141,12,NaN,33,16,NaN,NaN
4382,,,,,NaN,,,,NaN,,,NaN,NaN
4383,88,99,74,55,NaN,73,142,12,NaN,33,16,NaN,NaN
4384,,,,,NaN,,,,NaN,,,NaN,NaN
4385,89,99,75,57,NaN,74,143,12,NaN,33,16,NaN,NaN
4386,,,,,NaN,,,,NaN,,,NaN,NaN
4387,88,99,75,55,NaN,74,143,12,NaN,33,16,NaN,NaN
4388,,,,,NaN,,,,NaN,,,NaN,NaN
4389,88,99,75,54,NaN,73,142,12,NaN,33,16,NaN,NaN
4390,,,,,NaN,,,,NaN,,,NaN,NaN
4391,87,99,75,54,NaN,73,142,12,NaN,33,16,NaN,NaN
4392,,,,,NaN,,,,NaN,,,NaN,NaN
4393,87,99,75,54,NaN,73,140,12,NaN,34,16,NaN,NaN
4394,,,,,NaN,,,,NaN,,,NaN,NaN
4395,88,99,75,55,NaN,74,143,12,NaN,34,16,NaN,NaN
4396,,,,,NaN,,,,NaN,,,NaN,NaN
4397,88,99,75,55,NaN,75,142,12,NaN,34,16,NaN,NaN
4398,,,,,NaN,,,,NaN,,,NaN,NaN
4399,89,99,76,56,NaN,75,144,12,NaN,33,16,NaN,NaN
4400,,,,,NaN,,,,NaN,,,NaN,NaN
4401,89,99,76,56,NaN,75,143,12,NaN,33,16,NaN,NaN
4402,,,,,NaN,,,,NaN,,,NaN,NaN
4403,90,99,76,56,NaN,75,144,12,NaN,33,16,NaN,NaN
4404,,,,,NaN,,,,NaN,,,NaN,NaN
4405,89,99,76,56,NaN,75,143,12,NaN,33,16,NaN,NaN
4406,,,,,NaN,,,,NaN,,,NaN,NaN
4407,90,99,76,56,NaN,75,143,12,NaN,33,16,NaN,NaN
4408,,,,,NaN,,,,NaN,,,NaN,NaN
4409,89,99,76,56,NaN,74,143,12,NaN,33,16,NaN,NaN
4410,,,,,NaN,,,,NaN,,,NaN,NaN
4411,90,99,76,56,NaN,74,144,12,NaN,33,16,NaN,NaN
4412,,,,,NaN,,,,NaN,,,NaN,NaN
4413,89,99,76,56,NaN,74,143,12,NaN,33,16,NaN,NaN
4414,,,,,NaN,,,,NaN,,,NaN,NaN
4415,89,99,76,55,NaN,74,144,12,NaN,33,16,NaN,NaN
4416,,,,,NaN,,,,NaN,,,NaN,NaN
4417,89,99,76,56,NaN,74,144,12,NaN,33,16,NaN,NaN
4418,,,,,NaN,,,,NaN,,,NaN,NaN
4419,90,99,76,56,NaN,74,145,12,NaN,33,16,NaN,NaN
4420,,,,,NaN,,,,NaN,,,NaN,NaN
4421,84,99,76,53,NaN,74,129,12,NaN,33,16,NaN,NaN
4422,,,,,NaN,,,,NaN,,,NaN,NaN
4423,84,99,75,52,NaN,74,136,12,NaN,33,16,NaN,NaN
4424,,,,,NaN,,,,NaN,,,NaN,NaN
4425,86,99,75,55,NaN,74,141,13,NaN,33,16,NaN,NaN
4426,,,,,NaN,,,,NaN,,,NaN,NaN
4427,87,99,75,56,NaN,74,143,13,NaN,33,16,NaN,NaN
4428,,,,,NaN,,,,NaN,,,NaN,NaN
4429,89,99,75,57,NaN,75,146,13,NaN,33,16,NaN,NaN
4430,,,,,NaN,,,,NaN,,,NaN,NaN
4431,90,99,76,56,NaN,75,145,13,NaN,33,16,NaN,NaN
4432,,,,,NaN,,,,NaN,,,NaN,NaN
4433,90,99,76,57,NaN,75,147,13,NaN,33,16,NaN,NaN
4434,,,,,NaN,,,,NaN,,,NaN,NaN
4435,90,99,76,56,NaN,75,146,13,NaN,33,16,NaN,NaN
4436,,,,,NaN,,,,NaN,,,NaN,NaN
4437,90,99,76,56,NaN,74,147,12,NaN,33,16,NaN,NaN
4438,,,,,NaN,,,,NaN,,,NaN,NaN
4439,90,99,76,57,NaN,74,146,12,NaN,33,16,NaN,NaN
4440,,,,,NaN,,,,NaN,,,NaN,NaN
4441,90,99,76,56,NaN,73,146,13,NaN,33,16,NaN,NaN
4442,,,,,NaN,,,,NaN,,,NaN,NaN
4443,89,99,75,55,NaN,73,144,13,NaN,33,16,NaN,NaN
4444,,,,,NaN,,,,NaN,,,NaN,NaN
4445,87,99,74,55,NaN,72,141,12,NaN,33,16,NaN,NaN
4446,,,,,NaN,,,,NaN,,,NaN,NaN
4447,86,99,74,54,NaN,72,142,12,NaN,33,16,NaN,NaN
4448,,,,,NaN,,,,NaN,,,NaN,NaN
4449,86,99,74,54,NaN,72,142,12,NaN,33,16,NaN,NaN
4450,,,,,NaN,,,,NaN,,,NaN,NaN
4451,87,99,73,55,NaN,71,142,12,NaN,33,16,NaN,NaN
4452,,,,,NaN,,,,NaN,,,NaN,NaN
4453,87,99,73,55,NaN,72,142,12,NaN,33,16,NaN,NaN
4454,,,,,NaN,,,,NaN,,,NaN,NaN
4455,88,99,73,56,NaN,72,144,12,NaN,33,16,NaN,NaN
4456,,,,,NaN,,,,NaN,,,NaN,NaN
4457,88,99,73,56,NaN,72,144,12,NaN,33,16,NaN,NaN
4458,,,,,NaN,,,,NaN,,,NaN,NaN
4459,90,99,74,57,NaN,73,146,12,NaN,33,16,NaN,NaN
4460,,,,,NaN,,,,NaN,,,NaN,NaN
4461,90,99,74,57,NaN,73,146,12,NaN,33,16,NaN,NaN
4462,,,,,NaN,,,,NaN,,,NaN,NaN
4463,91,99,75,57,NaN,73,147,12,NaN,32,16,NaN,NaN
4464,,,,,NaN,,,,NaN,,,NaN,NaN
4465,90,99,75,56,NaN,73,145,12,NaN,32,16,NaN,NaN
4466,,,,,NaN,,,,NaN,,,NaN,NaN
4467,90,99,75,56,NaN,73,145,12,NaN,32,16,NaN,NaN
4468,,,,,NaN,,,,NaN,,,NaN,NaN
4469,89,99,75,56,NaN,73,144,12,NaN,33,16,NaN,NaN
4470,,,,,NaN,,,,NaN,,,NaN,NaN
4471,90,99,75,56,NaN,73,145,12,NaN,33,16,NaN,NaN
4472,,,,,NaN,,,,NaN,,,NaN,NaN
4473,89,99,74,55,NaN,72,144,12,NaN,33,16,NaN,NaN
4474,,,,,NaN,,,,NaN,,,NaN,NaN
4475,88,99,74,54,NaN,71,143,12,NaN,33,16,NaN,NaN
4476,,,,,NaN,,,,NaN,,,NaN,NaN
4477,87,99,73,53,NaN,71,141,12,NaN,33,16,NaN,NaN
4478,,,,,NaN,,,,NaN,,,NaN,NaN
4479,87,99,73,54,NaN,72,142,12,NaN,33,16,NaN,NaN
4480,,,,,NaN,,,,NaN,,,NaN,NaN
4481,88,99,73,55,NaN,72,143,12,NaN,33,16,NaN,NaN
4482,,,,,NaN,,,,NaN,,,NaN,NaN
4483,88,99,74,55,NaN,73,144,12,NaN,33,16,NaN,NaN
4484,,,,,NaN,,,,NaN,,,NaN,NaN
4485,89,99,74,56,NaN,73,145,12,NaN,33,16,NaN,NaN
4486,,,,,NaN,,,,NaN,,,NaN,NaN
4487,89,99,74,56,NaN,72,145,12,NaN,33,16,NaN,NaN
4488,,,,,NaN,,,,NaN,,,NaN,NaN
4489,89,99,74,55,NaN,71,146,12,NaN,33,16,NaN,NaN
4490,,,,,NaN,,,,NaN,,,NaN,NaN
4491,88,99,73,55,NaN,71,143,12,NaN,33,16,NaN,NaN
4492,,,,,NaN,,,,NaN,,,NaN,NaN
4493,88,99,73,56,NaN,71,144,12,NaN,33,16,NaN,NaN
4494,,,,,NaN,,,,NaN,,,NaN,NaN
4495,87,99,73,54,NaN,71,142,12,NaN,33,16,NaN,NaN
4496,,,,,NaN,,,,NaN,,,NaN,NaN
4497,87,99,72,54,NaN,70,143,12,NaN,33,16,NaN,NaN
4498,,,,,NaN,,,,NaN,,,NaN,NaN
4499,85,99,72,53,NaN,69,139,12,NaN,33,16,NaN,NaN
4500,,,,,NaN,,,,NaN,,,NaN,NaN
4501,85,99,72,53,NaN,69,141,12,NaN,33,16,NaN,NaN
4502,,,,,NaN,,,,NaN,,,NaN,NaN
4503,84,99,71,53,NaN,69,139,12,NaN,33,16,NaN,NaN
4504,,,,,NaN,,,,NaN,,,NaN,NaN
4505,84,99,70,53,NaN,69,139,12,NaN,32,16,NaN,NaN
4506,,,,,NaN,,,,NaN,,,NaN,NaN
4507,85,99,71,54,NaN,69,139,12,NaN,32,16,NaN,NaN
4508,,,,,NaN,,,,NaN,,,NaN,NaN
4509,85,99,71,54,NaN,70,141,12,NaN,32,16,NaN,NaN
4510,,,,,NaN,,,,NaN,,,NaN,NaN
4511,87,99,72,56,NaN,71,143,12,NaN,34,16,NaN,NaN
4512,,,,,NaN,,,,NaN,,,NaN,NaN
4513,87,99,72,55,NaN,71,143,13,NaN,34,16,NaN,NaN
4514,,,,,NaN,,,,NaN,,,NaN,NaN
4515,89,99,73,56,NaN,71,146,13,NaN,34,16,NaN,NaN
4516,,,,,NaN,,,,NaN,,,NaN,NaN
4517,88,99,73,54,NaN,70,144,13,NaN,34,16,NaN,NaN
4518,,,,,NaN,,,,NaN,,,NaN,NaN
4519,87,99,72,54,NaN,68,142,12,NaN,32,16,NaN,NaN
4520,,,,,NaN,,,,NaN,,,NaN,NaN
4521,85,99,71,53,NaN,67,139,12,NaN,32,16,NaN,NaN
4522,,,,,NaN,,,,NaN,,,NaN,NaN
4523,84,99,70,53,NaN,67,138,12,NaN,32,16,NaN,NaN
4524,,,,,NaN,,,,NaN,,,NaN,NaN
4525,85,99,69,55,NaN,68,140,12,NaN,32,16,NaN,NaN
4526,,,,,NaN,,,,NaN,,,NaN,NaN
4527,86,99,70,56,NaN,69,142,12,NaN,32,16,NaN,NaN
4528,,,,,NaN,,,,NaN,,,NaN,NaN
4529,87,99,70,56,NaN,69,143,12,NaN,32,16,NaN,NaN
4530,,,,,NaN,,,,NaN,,,NaN,NaN
4531,88,99,70,56,NaN,68,142,11,NaN,32,16,NaN,NaN
4532,,,,,NaN,,,,NaN,,,NaN,NaN
4533,87,99,70,56,NaN,68,141,11,NaN,31,16,NaN,NaN
4534,,,,,NaN,,,,NaN,,,NaN,NaN
4535,88,99,70,57,NaN,69,143,11,NaN,31,16,NaN,NaN
4536,,,,,NaN,,,,NaN,,,NaN,NaN
4537,88,99,71,57,NaN,69,143,11,NaN,31,16,NaN,NaN
4538,,,,,NaN,,,,NaN,,,NaN,NaN
4539,89,99,71,58,NaN,70,144,10,NaN,31,16,NaN,NaN
4540,,,,,NaN,,,,NaN,,,NaN,NaN
4541,89,99,71,60,NaN,70,144,10,NaN,33,16,NaN,NaN
4542,,,,,NaN,,,,NaN,,,NaN,NaN
4543,89,99,71,59,NaN,69,143,10,NaN,33,16,NaN,NaN
4544,,,,,NaN,,,,NaN,,,NaN,NaN
4545,90,100,71,60,NaN,69,144,10,NaN,33,16,NaN,NaN
4546,,,,,NaN,,,,NaN,,,NaN,NaN
4547,89,100,71,60,NaN,69,142,10,NaN,32,16,NaN,NaN
4548,,,,,NaN,,,,NaN,,,NaN,NaN
4549,89,100,71,60,NaN,69,143,9,NaN,32,16,NaN,NaN
4550,,,,,NaN,,,,NaN,,,NaN,NaN
4551,88,100,71,60,NaN,69,140,9,NaN,32,16,NaN,NaN
4552,,,,,NaN,,,,NaN,,,NaN,NaN
4553,88,100,71,60,NaN,69,141,10,NaN,32,16,NaN,NaN
4554,,,,,NaN,,,,NaN,,,NaN,NaN
4555,89,99,71,60,NaN,68,142,10,NaN,31,16,NaN,NaN
4556,,,,,NaN,,,,NaN,,,NaN,NaN
4557,89,99,70,60,NaN,68,143,11,NaN,31,16,NaN,NaN
4558,,,,,NaN,,,,NaN,,,NaN,NaN
4559,88,100,70,58,NaN,68,141,11,NaN,31,16,NaN,NaN
4560,,,,,NaN,,,,NaN,,,NaN,NaN
4561,88,99,70,57,NaN,68,141,10,NaN,32,16,NaN,NaN
4562,,,,,NaN,,,,NaN,,,NaN,NaN
4563,88,99,70,59,NaN,68,141,10,NaN,32,16,NaN,NaN
4564,,,,,NaN,,,,NaN,,,NaN,NaN
4565,87,99,70,58,NaN,68,141,10,NaN,32,16,NaN,NaN
4566,,,,,NaN,,,,NaN,,,NaN,NaN
4567,87,99,70,58,NaN,68,138,10,NaN,32,16,NaN,NaN
4568,,,,,NaN,,,,NaN,,,NaN,NaN
