time,SNUADC/ECG_II,Solar8000/PLETH_HR,SNUADC/ART,Solar8000/ART_DBP,Solar8000/CVP,Solar8000/ART_SBP,SNUADC/CVP,SNUADC/ECG_V5,Solar8000/ETCO2,Solar8000/RR_CO2,Solar8000/ART_MBP,Solar8000/HR,Solar8000/PLETH_SPO2
15014,NaN,61,NaN,95,16,152,NaN,NaN,34,14,114,60,100
15015,NaN,,NaN,,,,NaN,NaN,,,,,
15016,NaN,61,NaN,94,16,154,NaN,NaN,34,14,115,60,100
15017,NaN,,NaN,,,,NaN,NaN,,,,,
15018,NaN,61,NaN,94,16,150,NaN,NaN,34,14,114,60,100
15019,NaN,,NaN,,,,NaN,NaN,,,,,
15020,NaN,61,NaN,95,16,155,NaN,NaN,34,14,116,60,100
15021,NaN,,NaN,,,,NaN,NaN,,,,,
15022,NaN,60,NaN,93,17,150,NaN,NaN,34,14,114,60,100
15023,NaN,,NaN,,,,NaN,NaN,,,,,
15024,NaN,60,NaN,93,17,154,NaN,NaN,34,14,115,60,100
15025,NaN,,NaN,,,,NaN,NaN,,,,,
15026,NaN,60,NaN,92,17,150,NaN,NaN,34,14,113,60,100
15027,NaN,,NaN,,,,NaN,NaN,,,,,
15028,NaN,60,NaN,96,16,154,NaN,NaN,35,14,116,60,100
15029,NaN,,NaN,,,,NaN,NaN,,,,,
15030,NaN,60,NaN,95,16,154,NaN,NaN,35,14,116,60,100
15031,NaN,,NaN,,,,NaN,NaN,,,,,
15032,NaN,60,NaN,94,16,154,NaN,NaN,35,14,116,60,100
15033,NaN,,NaN,,,,NaN,NaN,,,,,
15034,NaN,60,NaN,90,16,149,NaN,NaN,35,14,113,59,100
15035,NaN,,NaN,,,,NaN,NaN,,,,,
15036,NaN,60,NaN,90,16,147,NaN,NaN,34,14,112,59,100
15037,NaN,,NaN,,,,NaN,NaN,,,,,
15038,NaN,60,NaN,89,16,147,NaN,NaN,34,14,111,59,100
15039,NaN,,NaN,,,,NaN,NaN,,,,,
15040,NaN,60,NaN,92,16,147,NaN,NaN,34,14,111,59,100
15041,NaN,,NaN,,,,NaN,NaN,,,,,
15042,NaN,61,NaN,93,16,151,NaN,NaN,34,14,113,60,100
15043,NaN,,NaN,,,,NaN,NaN,,,,,
15044,NaN,62,NaN,93,16,149,NaN,NaN,35,14,113,61,100
15045,NaN,,NaN,,,,NaN,NaN,,,,,
15046,NaN,62,NaN,94,16,153,NaN,NaN,35,14,115,62,100
15047,NaN,,NaN,,,,NaN,NaN,,,,,
15048,NaN,63,NaN,93,16,151,NaN,NaN,35,14,114,63,100
15049,NaN,,NaN,,,,NaN,NaN,,,,,
15050,NaN,63,NaN,95,16,154,NaN,NaN,35,14,116,63,100
15051,NaN,,NaN,,,,NaN,NaN,,,,,
15052,NaN,63,NaN,93,15,150,NaN,NaN,35,14,115,63,100
15053,NaN,,NaN,,,,NaN,NaN,,,,,
15054,NaN,63,NaN,92,15,152,NaN,NaN,35,14,115,63,100
15055,NaN,,NaN,,,,NaN,NaN,,,,,
15056,NaN,63,NaN,90,16,148,NaN,NaN,35,14,113,63,100
15057,NaN,,NaN,,,,NaN,NaN,,,,,
15058,NaN,63,NaN,91,16,150,NaN,NaN,35,14,113,63,100
15059,NaN,,NaN,,,,NaN,NaN,,,,,
15060,NaN,63,NaN,89,16,148,NaN,NaN,35,14,112,63,100
15061,NaN,,NaN,,,,NaN,NaN,,,,,
15062,NaN,63,NaN,91,15,149,NaN,NaN,35,14,112,63,100
15063,NaN,,NaN,,,,NaN,NaN,,,,,
15064,NaN,64,NaN,90,15,150,NaN,NaN,36,14,112,63,100
15065,NaN,,NaN,,,,NaN,NaN,,,,,
15066,NaN,64,NaN,89,16,147,NaN,NaN,36,14,111,63,100
15067,NaN,,NaN,,,,NaN,NaN,,,,,
15068,NaN,64,NaN,87,16,149,NaN,NaN,36,14,111,63,100
15069,NaN,,NaN,,,,NaN,NaN,,,,,
15070,NaN,63,NaN,84,16,143,NaN,NaN,36,14,107,63,100
15071,NaN,,NaN,,,,NaN,NaN,,,,,
15072,NaN,64,NaN,85,16,143,NaN,NaN,36,14,106,63,100
15073,NaN,,NaN,,,,NaN,NaN,,,,,
15074,NaN,63,NaN,89,15,144,NaN,NaN,36,14,108,62,100
15075,NaN,,NaN,,,,NaN,NaN,,,,,
15076,NaN,63,NaN,92,15,151,NaN,NaN,36,14,112,63,100
15077,NaN,,NaN,,,,NaN,NaN,,,,,
15078,NaN,63,NaN,92,15,151,NaN,NaN,36,14,113,63,100
15079,NaN,,NaN,,,,NaN,NaN,,,,,
15080,NaN,63,NaN,91,15,153,NaN,NaN,36,14,114,63,100
15081,NaN,,NaN,,,,NaN,NaN,,,,,
15082,NaN,63,NaN,88,15,148,NaN,NaN,36,14,112,63,100
15083,NaN,,NaN,,,,NaN,NaN,,,,,
15084,NaN,63,NaN,87,15,147,NaN,NaN,36,14,111,62,100
15085,NaN,,NaN,,,,NaN,NaN,,,,,
15086,NaN,63,NaN,86,15,145,NaN,NaN,36,14,110,62,100
15087,NaN,,NaN,,,,NaN,NaN,,,,,
15088,NaN,63,NaN,88,15,145,NaN,NaN,36,14,110,62,100
15089,NaN,,NaN,,,,NaN,NaN,,,,,
15090,NaN,63,NaN,88,15,147,NaN,NaN,36,14,110,62,100
15091,NaN,,NaN,,,,NaN,NaN,,,,,
15092,NaN,62,NaN,88,15,147,NaN,NaN,37,14,110,62,100
15093,NaN,,NaN,,,,NaN,NaN,,,,,
15094,NaN,63,NaN,88,15,145,NaN,NaN,37,14,110,62,100
15095,NaN,,NaN,,,,NaN,NaN,,,,,
15096,NaN,63,NaN,90,15,147,NaN,NaN,37,14,111,62,100
15097,NaN,,NaN,,,,NaN,NaN,,,,,
15098,NaN,63,NaN,89,15,148,NaN,NaN,37,14,112,62,100
15099,NaN,,NaN,,,,NaN,NaN,,,,,
15100,NaN,63,NaN,90,15,147,NaN,NaN,37,14,111,66,100
15101,NaN,,NaN,,,,NaN,NaN,,,,,
15102,NaN,63,NaN,88,15,148,NaN,NaN,37,14,112,72,100
15103,NaN,,NaN,,,,NaN,NaN,,,,,
15104,NaN,63,NaN,85,15,143,NaN,NaN,37,14,109,71,100
15105,NaN,,NaN,,,,NaN,NaN,,,,,
15106,NaN,62,NaN,86,15,144,NaN,NaN,36,14,109,71,100
15107,NaN,,NaN,,,,NaN,NaN,,,,,
15108,NaN,62,NaN,87,15,143,NaN,NaN,36,14,109,66,100
15109,NaN,,NaN,,,,NaN,NaN,,,,,
15110,NaN,62,NaN,90,15,148,NaN,NaN,36,14,111,62,100
15111,NaN,,NaN,,,,NaN,NaN,,,,,
15112,NaN,62,NaN,90,14,148,NaN,NaN,36,14,112,63,100
15113,NaN,,NaN,,,,NaN,NaN,,,,,
15114,NaN,63,NaN,89,14,150,NaN,NaN,36,14,113,63,100
15115,NaN,,NaN,,,,NaN,NaN,,,,,
15116,NaN,63,NaN,86,15,145,NaN,NaN,36,14,111,63,100
15117,NaN,,NaN,,,,NaN,NaN,,,,,
15118,NaN,63,NaN,86,15,145,NaN,NaN,36,14,110,63,100
15119,NaN,,NaN,,,,NaN,NaN,,,,,
15120,NaN,63,NaN,86,14,144,NaN,NaN,37,14,109,63,100
15121,NaN,,NaN,,,,NaN,NaN,,,,,
15122,NaN,63,NaN,89,14,146,NaN,NaN,37,14,110,62,100
15123,NaN,,NaN,,,,NaN,NaN,,,,,
15124,NaN,63,NaN,88,14,147,NaN,NaN,37,14,111,63,100
15125,NaN,,NaN,,,,NaN,NaN,,,,,
15126,NaN,63,NaN,87,15,145,NaN,NaN,37,14,110,63,100
15127,NaN,,NaN,,,,NaN,NaN,,,,,
15128,NaN,63,NaN,86,15,146,NaN,NaN,37,14,110,63,100
15129,NaN,,NaN,,,,NaN,NaN,,,,,
15130,NaN,64,NaN,87,14,144,NaN,NaN,37,14,109,63,100
15131,NaN,,NaN,,,,NaN,NaN,,,,,
15132,NaN,64,NaN,87,14,146,NaN,NaN,37,14,109,63,100
15133,NaN,,NaN,,,,NaN,NaN,,,,,
15134,NaN,64,NaN,88,14,145,NaN,NaN,37,14,109,63,100
15135,NaN,,NaN,,,,NaN,NaN,,,,,
15136,NaN,64,NaN,88,14,148,NaN,NaN,37,14,111,63,100
15137,NaN,,NaN,,,,NaN,NaN,,,,,
15138,NaN,64,NaN,88,15,145,NaN,NaN,37,14,110,63,100
15139,NaN,,NaN,,,,NaN,NaN,,,,,
15140,NaN,64,NaN,88,15,149,NaN,NaN,37,14,111,63,100
15141,NaN,,NaN,,,,NaN,NaN,,,,,
15142,NaN,63,NaN,87,15,147,NaN,NaN,36,14,110,63,100
15143,NaN,,NaN,,,,NaN,NaN,,,,,
15144,NaN,63,NaN,89,15,149,NaN,NaN,36,14,111,63,100
15145,NaN,,NaN,,,,NaN,NaN,,,,,
15146,NaN,63,NaN,88,14,148,NaN,NaN,36,14,111,63,100
15147,NaN,,NaN,,,,NaN,NaN,,,,,
15148,NaN,63,NaN,89,14,148,NaN,NaN,36,14,111,62,100
15149,NaN,,NaN,,,,NaN,NaN,,,,,
15150,NaN,63,NaN,86,14,146,NaN,NaN,36,14,110,62,100
15151,NaN,,NaN,,,,NaN,NaN,,,,,
15152,NaN,62,NaN,88,14,147,NaN,NaN,36,14,110,62,100
15153,NaN,,NaN,,,,NaN,NaN,,,,,
15154,NaN,62,NaN,89,14,147,NaN,NaN,36,14,111,62,100
15155,NaN,,NaN,,,,NaN,NaN,,,,,
15156,NaN,63,NaN,91,15,149,NaN,NaN,37,14,112,62,100
15157,NaN,,NaN,,,,NaN,NaN,,,,,
15158,NaN,63,NaN,89,15,150,NaN,NaN,37,14,113,62,100
15159,NaN,,NaN,,,,NaN,NaN,,,,,
15160,NaN,63,NaN,89,15,148,NaN,NaN,37,14,112,62,100
15161,NaN,,NaN,,,,NaN,NaN,,,,,
15162,NaN,63,NaN,88,15,150,NaN,NaN,37,14,112,62,100
15163,NaN,,NaN,,,,NaN,NaN,,,,,
15164,NaN,63,NaN,88,15,146,NaN,NaN,37,14,111,62,100
15165,NaN,,NaN,,,,NaN,NaN,,,,,
15166,NaN,63,NaN,88,15,148,NaN,NaN,37,14,111,61,100
15167,NaN,,NaN,,,,NaN,NaN,,,,,
15168,NaN,62,NaN,87,15,146,NaN,NaN,37,14,110,62,100
15169,NaN,,NaN,,,,NaN,NaN,,,,,
15170,NaN,62,NaN,87,15,148,NaN,NaN,37,14,111,62,100
15171,NaN,,NaN,,,,NaN,NaN,,,,,
15172,NaN,62,NaN,85,15,145,NaN,NaN,37,14,109,62,100
15173,NaN,,NaN,,,,NaN,NaN,,,,,
15174,NaN,62,NaN,87,15,147,NaN,NaN,37,14,110,62,99
15175,NaN,,NaN,,,,NaN,NaN,,,,,
15176,NaN,63,NaN,87,15,146,NaN,NaN,37,14,109,62,100
15177,NaN,,NaN,,,,NaN,NaN,,,,,
15178,NaN,63,NaN,87,15,148,NaN,NaN,37,14,110,62,100
15179,NaN,,NaN,,,,NaN,NaN,,,,,
15180,NaN,63,NaN,86,15,147,NaN,NaN,37,14,109,62,100
15181,NaN,,NaN,,,,NaN,NaN,,,,,
15182,NaN,63,NaN,88,15,148,NaN,NaN,37,14,110,62,100
15183,NaN,,NaN,,,,NaN,NaN,,,,,
15184,NaN,62,NaN,87,14,148,NaN,NaN,36,14,110,62,100
15185,NaN,,NaN,,,,NaN,NaN,,,,,
15186,NaN,62,NaN,89,14,148,NaN,NaN,36,14,111,61,100
15187,NaN,,NaN,,,,NaN,NaN,,,,,
15188,NaN,62,NaN,89,14,151,NaN,NaN,36,14,112,61,100
15189,NaN,,NaN,,,,NaN,NaN,,,,,
15190,NaN,62,NaN,89,14,149,NaN,NaN,36,14,112,61,100
15191,NaN,,NaN,,,,NaN,NaN,,,,,
15192,NaN,62,NaN,87,14,150,NaN,NaN,36,14,112,61,100
15193,NaN,,NaN,,,,NaN,NaN,,,,,
15194,NaN,62,NaN,87,15,145,NaN,NaN,36,14,110,61,100
15195,NaN,,NaN,,,,NaN,NaN,,,,,
15196,NaN,62,NaN,87,15,148,NaN,NaN,36,14,110,61,100
15197,NaN,,NaN,,,,NaN,NaN,,,,,
15198,NaN,62,NaN,86,15,146,NaN,NaN,36,14,109,61,100
15199,NaN,,NaN,,,,NaN,NaN,,,,,
15200,NaN,62,NaN,87,15,149,NaN,NaN,36,14,110,61,100
15201,NaN,,NaN,,,,NaN,NaN,,,,,
15202,NaN,62,NaN,87,14,148,NaN,NaN,36,14,110,62,100
15203,NaN,,NaN,,,,NaN,NaN,,,,,
15204,NaN,62,NaN,89,14,149,NaN,NaN,36,14,111,62,100
15205,NaN,,NaN,,,,NaN,NaN,,,,,
15206,NaN,62,NaN,89,14,150,NaN,NaN,36,14,112,62,100
15207,NaN,,NaN,,,,NaN,NaN,,,,,
15208,NaN,62,NaN,90,14,151,NaN,NaN,36,14,113,62,100
15209,NaN,,NaN,,,,NaN,NaN,,,,,
15210,NaN,62,NaN,88,14,149,NaN,NaN,36,14,112,62,100
15211,NaN,,NaN,,,,NaN,NaN,,,,,
15212,NaN,62,NaN,88,14,149,NaN,NaN,37,14,112,61,100
15213,NaN,,NaN,,,,NaN,NaN,,,,,
15214,NaN,62,NaN,88,14,149,NaN,NaN,37,14,112,62,100
15215,NaN,,NaN,,,,NaN,NaN,,,,,
15216,NaN,62,NaN,90,14,149,NaN,NaN,37,14,112,62,100
15217,NaN,,NaN,,,,NaN,NaN,,,,,
15218,NaN,62,NaN,90,14,151,NaN,NaN,36,14,113,62,100
15219,NaN,,NaN,,,,NaN,NaN,,,,,
15220,NaN,62,NaN,90,14,149,NaN,NaN,36,14,113,62,100
15221,NaN,,NaN,,,,NaN,NaN,,,,,
15222,NaN,62,NaN,90,14,152,NaN,NaN,36,14,113,62,100
15223,NaN,,NaN,,,,NaN,NaN,,,,,
15224,NaN,63,NaN,89,15,149,NaN,NaN,36,14,112,62,100
15225,NaN,,NaN,,,,NaN,NaN,,,,,
15226,NaN,62,NaN,89,15,150,NaN,NaN,36,14,112,62,100
15227,NaN,,NaN,,,,NaN,NaN,,,,,
15228,NaN,62,NaN,88,14,148,NaN,NaN,36,14,111,62,100
15229,NaN,,NaN,,,,NaN,NaN,,,,,
15230,NaN,62,NaN,90,14,150,NaN,NaN,36,14,112,62,100
15231,NaN,,NaN,,,,NaN,NaN,,,,,
15232,NaN,62,NaN,90,14,150,NaN,NaN,36,14,113,62,100
15233,NaN,,NaN,,,,NaN,NaN,,,,,
15234,NaN,61,NaN,90,14,152,NaN,NaN,37,14,113,62,100
15235,NaN,,NaN,,,,NaN,NaN,,,,,
15236,NaN,61,NaN,86,14,147,NaN,NaN,37,14,111,62,100
15237,NaN,,NaN,,,,NaN,NaN,,,,,
15238,NaN,62,NaN,84,14,145,NaN,NaN,37,14,109,62,100
15239,NaN,,NaN,,,,NaN,NaN,,,,,
15240,NaN,62,NaN,82,14,142,NaN,NaN,37,14,106,62,100
15241,NaN,,NaN,,,,NaN,NaN,,,,,
15242,NaN,62,NaN,84,14,142,NaN,NaN,37,14,106,62,100
15243,NaN,,NaN,,,,NaN,NaN,,,,,
15244,NaN,62,NaN,86,14,144,NaN,NaN,37,14,107,63,100
15245,NaN,,NaN,,,,NaN,NaN,,,,,
15246,NaN,62,NaN,87,14,145,NaN,NaN,37,14,108,63,100
15247,NaN,,NaN,,,,NaN,NaN,,,,,
15248,NaN,63,NaN,86,14,147,NaN,NaN,36,14,109,63,100
15249,NaN,,NaN,,,,NaN,NaN,,,,,
15250,NaN,63,NaN,85,14,144,NaN,NaN,36,14,108,63,100
15251,NaN,,NaN,,,,NaN,NaN,,,,,
15252,NaN,62,NaN,85,14,145,NaN,NaN,36,14,108,62,99
15253,NaN,,NaN,,,,NaN,NaN,,,,,
15254,NaN,62,NaN,87,14,145,NaN,NaN,36,14,108,62,99
15255,NaN,,NaN,,,,NaN,NaN,,,,,
15256,NaN,62,NaN,88,14,148,NaN,NaN,36,14,110,62,99
15257,NaN,,NaN,,,,NaN,NaN,,,,,
15258,NaN,62,NaN,89,14,147,NaN,NaN,36,14,110,61,99
15259,NaN,,NaN,,,,NaN,NaN,,,,,
15260,NaN,62,NaN,88,14,149,NaN,NaN,36,14,111,61,100
15261,NaN,,NaN,,,,NaN,NaN,,,,,
15262,NaN,62,NaN,87,14,146,NaN,NaN,37,14,110,61,100
15263,NaN,,NaN,,,,NaN,NaN,,,,,
15264,NaN,62,NaN,89,14,148,NaN,NaN,37,14,111,61,100
15265,NaN,,NaN,,,,NaN,NaN,,,,,
15266,NaN,62,NaN,90,14,148,NaN,NaN,37,14,112,61,100
15267,NaN,,NaN,,,,NaN,NaN,,,,,
15268,NaN,62,NaN,91,14,150,NaN,NaN,37,14,113,61,100
15269,NaN,,NaN,,,,NaN,NaN,,,,,
15270,NaN,62,NaN,89,14,150,NaN,NaN,37,14,113,62,100
15271,NaN,,NaN,,,,NaN,NaN,,,,,
15272,NaN,62,NaN,90,14,148,NaN,NaN,37,14,113,62,100
15273,NaN,,NaN,,,,NaN,NaN,,,,,
15274,NaN,63,NaN,88,14,149,NaN,NaN,37,14,113,62,100
15275,NaN,,NaN,,,,NaN,NaN,,,,,
15276,NaN,62,NaN,89,14,147,NaN,NaN,36,14,112,62,100
15277,NaN,,NaN,,,,NaN,NaN,,,,,
15278,NaN,62,NaN,88,14,149,NaN,NaN,36,14,112,62,100
15279,NaN,,NaN,,,,NaN,NaN,,,,,
15280,NaN,62,NaN,89,14,147,NaN,NaN,36,14,112,62,100
15281,NaN,,NaN,,,,NaN,NaN,,,,,
15282,NaN,63,NaN,89,14,149,NaN,NaN,36,14,113,62,100
15283,NaN,,NaN,,,,NaN,NaN,,,,,
15284,NaN,63,NaN,89,14,148,NaN,NaN,36,14,113,62,100
15285,NaN,,NaN,,,,NaN,NaN,,,,,
15286,NaN,63,NaN,88,14,150,NaN,NaN,36,14,113,62,100
15287,NaN,,NaN,,,,NaN,NaN,,,,,
15288,NaN,63,NaN,86,14,146,NaN,NaN,36,14,111,62,100
15289,NaN,,NaN,,,,NaN,NaN,,,,,
15290,NaN,63,NaN,86,14,146,NaN,NaN,37,14,110,62,100
15291,NaN,,NaN,,,,NaN,NaN,,,,,
15292,NaN,62,NaN,85,14,143,NaN,NaN,37,14,109,62,100
15293,NaN,,NaN,,,,NaN,NaN,,,,,
15294,NaN,62,NaN,86,14,145,NaN,NaN,37,14,109,62,100
15295,NaN,,NaN,,,,NaN,NaN,,,,,
15296,NaN,62,NaN,86,14,145,NaN,NaN,37,14,109,62,100
15297,NaN,,NaN,,,,NaN,NaN,,,,,
15298,NaN,62,NaN,88,14,146,NaN,NaN,37,14,110,62,100
15299,NaN,,NaN,,,,NaN,NaN,,,,,
15300,NaN,63,NaN,87,14,147,NaN,NaN,37,14,110,63,100
15301,NaN,,NaN,,,,NaN,NaN,,,,,
15302,NaN,63,NaN,89,14,148,NaN,NaN,37,14,111,63,100
15303,NaN,,NaN,,,,NaN,NaN,,,,,
15304,NaN,63,NaN,88,14,147,NaN,NaN,37,14,111,63,100
15305,NaN,,NaN,,,,NaN,NaN,,,,,
15306,NaN,64,NaN,89,14,147,NaN,NaN,37,14,111,63,99
15307,NaN,,NaN,,,,NaN,NaN,,,,,
15308,NaN,64,NaN,88,14,148,NaN,NaN,37,14,111,63,99
15309,NaN,,NaN,,,,NaN,NaN,,,,,
15310,NaN,64,NaN,88,14,147,NaN,NaN,37,14,111,63,96
15311,NaN,,NaN,,,,NaN,NaN,,,,,
15312,NaN,64,NaN,89,14,150,NaN,NaN,37,14,112,63,97
15313,NaN,,NaN,,,,NaN,NaN,,,,,
15314,NaN,64,NaN,89,14,148,NaN,NaN,37,14,112,63,97
15315,NaN,,NaN,,,,NaN,NaN,,,,,
15316,NaN,64,NaN,88,14,150,NaN,NaN,37,14,112,63,97
15317,NaN,,NaN,,,,NaN,NaN,,,,,
15318,NaN,64,NaN,86,14,147,NaN,NaN,36,14,111,63,97
15319,NaN,,NaN,,,,NaN,NaN,,,,,
15320,NaN,63,NaN,87,14,148,NaN,NaN,36,14,111,63,100
15321,NaN,,NaN,,,,NaN,NaN,,,,,
15322,NaN,63,NaN,89,14,147,NaN,NaN,36,14,111,63,100
15323,NaN,,NaN,,,,NaN,NaN,,,,,
15324,NaN,64,NaN,90,14,151,NaN,NaN,37,14,113,63,100
15325,NaN,,NaN,,,,NaN,NaN,,,,,
15326,NaN,64,NaN,88,14,149,NaN,NaN,37,14,112,63,100
15327,NaN,,NaN,,,,NaN,NaN,,,,,
15328,NaN,63,NaN,88,14,149,NaN,NaN,37,14,112,63,100
15329,NaN,,NaN,,,,NaN,NaN,,,,,
15330,NaN,64,NaN,87,14,147,NaN,NaN,37,14,111,63,100
15331,NaN,,NaN,,,,NaN,NaN,,,,,
15332,NaN,63,NaN,88,14,147,NaN,NaN,37,14,111,62,100
15333,NaN,,NaN,,,,NaN,NaN,,,,,
15334,NaN,63,NaN,88,14,148,NaN,NaN,37,14,112,62,100
15335,NaN,,NaN,,,,NaN,NaN,,,,,
15336,NaN,63,NaN,88,14,147,NaN,NaN,37,14,111,62,100
15337,NaN,,NaN,,,,NaN,NaN,,,,,
15338,NaN,63,NaN,88,14,149,NaN,NaN,37,14,112,63,100
15339,NaN,,NaN,,,,NaN,NaN,,,,,
15340,NaN,63,NaN,88,14,147,NaN,NaN,37,14,111,63,100
15341,NaN,,NaN,,,,NaN,NaN,,,,,
15342,NaN,63,NaN,87,14,147,NaN,NaN,37,14,111,63,100
15343,NaN,,NaN,,,,NaN,NaN,,,,,
15344,NaN,63,NaN,87,14,146,NaN,NaN,37,14,110,63,100
15345,NaN,,NaN,,,,NaN,NaN,,,,,
15346,NaN,64,NaN,87,14,148,NaN,NaN,36,14,111,63,100
15347,NaN,,NaN,,,,NaN,NaN,,,,,
15348,NaN,64,NaN,84,13,145,NaN,NaN,36,14,109,63,100
15349,NaN,,NaN,,,,NaN,NaN,,,,,
15350,NaN,64,NaN,82,13,144,NaN,NaN,36,14,107,63,100
15351,NaN,,NaN,,,,NaN,NaN,,,,,
15352,NaN,63,NaN,79,14,139,NaN,NaN,36,14,104,63,100
15353,NaN,,NaN,,,,NaN,NaN,,,,,
15354,NaN,63,NaN,79,14,138,NaN,NaN,36,14,103,62,100
15355,NaN,,NaN,,,,NaN,NaN,,,,,
15356,NaN,63,NaN,80,14,139,NaN,NaN,36,14,102,62,100
15357,NaN,,NaN,,,,NaN,NaN,,,,,
15358,NaN,63,NaN,85,14,144,NaN,NaN,36,14,105,62,100
15359,NaN,,NaN,,,,NaN,NaN,,,,,
15360,NaN,63,NaN,83,14,144,NaN,NaN,36,14,105,63,100
15361,NaN,,NaN,,,,NaN,NaN,,,,,
15362,NaN,63,NaN,82,14,144,NaN,NaN,36,14,105,62,100
15363,NaN,,NaN,,,,NaN,NaN,,,,,
15364,NaN,62,NaN,79,14,141,NaN,NaN,36,14,103,61,100
15365,NaN,,NaN,,,,NaN,NaN,,,,,
15366,NaN,62,NaN,79,14,139,NaN,NaN,36,14,102,60,100
15367,NaN,,NaN,,,,NaN,NaN,,,,,
15368,NaN,61,NaN,79,14,140,NaN,NaN,36,14,102,60,100
15369,NaN,,NaN,,,,NaN,NaN,,,,,
15370,NaN,61,NaN,83,14,141,NaN,NaN,36,14,103,60,100
15371,NaN,,NaN,,,,NaN,NaN,,,,,
15372,NaN,61,NaN,84,14,145,NaN,NaN,36,14,105,60,100
15373,NaN,,NaN,,,,NaN,NaN,,,,,
15374,NaN,61,NaN,84,14,144,NaN,NaN,37,14,105,60,100
15375,NaN,,NaN,,,,NaN,NaN,,,,,
15376,NaN,60,NaN,82,14,144,NaN,NaN,37,14,105,60,100
15377,NaN,,NaN,,,,NaN,NaN,,,,,
15378,NaN,60,NaN,81,14,143,NaN,NaN,37,14,104,59,100
15379,NaN,,NaN,,,,NaN,NaN,,,,,
15380,NaN,59,NaN,81,14,143,NaN,NaN,37,14,104,58,100
15381,NaN,,NaN,,,,NaN,NaN,,,,,
15382,NaN,59,NaN,80,14,140,NaN,NaN,36,14,103,57,100
