time,Solar8000/PLETH_HR,SNUADC/CVP,SNUADC/ART,Solar8000/RR_CO2,SNUADC/ECG_II,Solar8000/HR,Solar8000/ART_SBP,Solar8000/ART_MBP,SNUADC/ECG_V5,Solar8000/CVP,Solar8000/ETCO2,Solar8000/PLETH_SPO2,Solar8000/ART_DBP
453,,NaN,NaN,,NaN,,,,NaN,,,,
454,50,NaN,NaN,,NaN,49,28,28,NaN,1,,100,28
455,,NaN,NaN,,NaN,,,,NaN,,,,
456,50,NaN,NaN,,NaN,49,28,28,NaN,1,,100,28
457,,NaN,NaN,,NaN,,,,NaN,,,,
458,50,NaN,NaN,,NaN,49,28,28,NaN,1,,100,28
459,,NaN,NaN,,NaN,,,,NaN,,,,
460,50,NaN,NaN,,NaN,51,29,29,NaN,1,,100,29
461,,NaN,NaN,,NaN,,,,NaN,,,,
462,50,NaN,NaN,,NaN,50,29,29,NaN,1,,100,29
463,,NaN,NaN,,NaN,,,,NaN,,,,
464,,NaN,NaN,,NaN,50,29,29,NaN,0,,,29
465,,NaN,NaN,,NaN,,,,NaN,,,,
466,,NaN,NaN,,NaN,50,29,29,NaN,0,,,29
467,,NaN,NaN,,NaN,,,,NaN,,,,
468,,NaN,NaN,,NaN,50,29,29,NaN,0,,,29
469,,NaN,NaN,,NaN,,,,NaN,,,,
470,,NaN,NaN,,NaN,48,28,28,NaN,0,,,28
471,,NaN,NaN,,NaN,,,,NaN,,,,
472,,NaN,NaN,,NaN,48,28,28,NaN,0,,,28
473,,NaN,NaN,,NaN,,,,NaN,,,,
474,,NaN,NaN,,NaN,48,28,28,NaN,0,,,28
475,,NaN,NaN,,NaN,,,,NaN,,,,
476,,NaN,NaN,,NaN,48,,28,NaN,0,,,25
477,,NaN,NaN,,NaN,,,,NaN,,,,
478,,NaN,NaN,,NaN,52,,28,NaN,0,,,25
479,,NaN,NaN,,NaN,,,,NaN,,,,
480,,NaN,NaN,,NaN,52,28,28,NaN,0,,,28
481,,NaN,NaN,,NaN,,,,NaN,,,,
482,,NaN,NaN,,NaN,53,28,28,NaN,0,,,28
483,,NaN,NaN,,NaN,,,,NaN,,,,
484,,NaN,NaN,,NaN,54,28,28,NaN,1,,,28
485,,NaN,NaN,,NaN,,,,NaN,,,,
486,,NaN,NaN,,NaN,56,28,28,NaN,1,,,28
487,,NaN,NaN,,NaN,,,,NaN,,,,
488,,NaN,NaN,,NaN,59,28,28,NaN,1,,,28
489,,NaN,NaN,,NaN,,,,NaN,,,,
490,51,NaN,NaN,,NaN,53,28,28,NaN,1,,100,28
491,,NaN,NaN,,NaN,,,,NaN,,,,
492,52,NaN,NaN,,NaN,53,29,29,NaN,1,,100,29
493,,NaN,NaN,,NaN,,,,NaN,,,,
494,53,NaN,NaN,,NaN,53,30,29,NaN,1,,100,23
495,,NaN,NaN,,NaN,,,,NaN,,,,
496,53,NaN,NaN,,NaN,53,32,28,NaN,1,,100,25
497,,NaN,NaN,,NaN,,,,NaN,,,,
498,54,NaN,NaN,,NaN,52,33,28,NaN,1,,100,24
499,,NaN,NaN,,NaN,,,,NaN,,,,
500,53,NaN,NaN,,NaN,52,33,28,NaN,1,,100,24
501,,NaN,NaN,,NaN,,,,NaN,,,,
502,53,NaN,NaN,,NaN,51,31,28,NaN,1,,100,24
503,,NaN,NaN,,NaN,,,,NaN,,,,
504,53,NaN,NaN,,NaN,51,31,28,NaN,1,,100,24
505,,NaN,NaN,,NaN,,,,NaN,,,,
506,52,NaN,NaN,,NaN,51,27,28,NaN,1,,100,26
507,,NaN,NaN,,NaN,,,,NaN,,,,
508,52,NaN,NaN,,NaN,50,27,28,NaN,1,,100,26
509,,NaN,NaN,,NaN,,,,NaN,,,,
510,51,NaN,NaN,,NaN,50,27,28,NaN,1,,100,26
511,,NaN,NaN,,NaN,,,,NaN,,,,
512,52,NaN,NaN,,NaN,50,28,28,NaN,1,,100,28
513,,NaN,NaN,,NaN,,,,NaN,,,,
514,52,NaN,NaN,,NaN,50,28,28,NaN,1,,100,28
515,,NaN,NaN,,NaN,,,,NaN,,,,
516,52,NaN,NaN,,NaN,51,28,28,NaN,1,,100,28
517,,NaN,NaN,,NaN,,,,NaN,,,,
518,52,NaN,NaN,,NaN,51,63,25,NaN,1,,100,-23
519,,NaN,NaN,,NaN,,,,NaN,,,,
520,53,NaN,NaN,,NaN,52,69,26,NaN,1,12,100,-20
521,,NaN,NaN,,NaN,,,,NaN,,,,
522,53,NaN,NaN,,NaN,52,63,19,NaN,1,12,100,-26
523,,NaN,NaN,,NaN,,,,NaN,,,,
524,53,NaN,NaN,,NaN,53,39,18,NaN,1,12,100,-5
525,,NaN,NaN,,NaN,,,,NaN,,,,
526,53,NaN,NaN,,NaN,53,19,12,NaN,1,12,100,0
527,,NaN,NaN,,NaN,,,,NaN,,,,
528,54,NaN,NaN,,NaN,54,,11,NaN,1,17,100,
529,,NaN,NaN,,NaN,,,,NaN,,,,
530,55,NaN,NaN,,NaN,55,,6,NaN,1,17,100,
531,,NaN,NaN,,NaN,,,,NaN,,,,
532,55,NaN,NaN,,NaN,55,,7,NaN,1,17,100,
533,,NaN,NaN,,NaN,,,,NaN,,,,
534,56,NaN,NaN,,NaN,56,,8,NaN,1,17,100,
535,,NaN,NaN,,NaN,,,,NaN,,,,
536,56,NaN,NaN,4,NaN,56,12,8,NaN,1,31,100,5
537,,NaN,NaN,,NaN,,,,NaN,,,,
538,56,NaN,NaN,4,NaN,56,25,13,NaN,1,31,100,4
539,,NaN,NaN,,NaN,,,,NaN,,,,
540,56,NaN,NaN,4,NaN,56,40,17,NaN,1,31,100,0
541,,NaN,NaN,,NaN,,,,NaN,,,,
542,56,NaN,NaN,4,NaN,56,42,14,NaN,1,32,100,-9
543,,NaN,NaN,,NaN,,,,NaN,,,,
544,56,NaN,NaN,4,NaN,56,28,16,NaN,1,32,100,2
545,,NaN,NaN,,NaN,,,,NaN,,,,
546,56,NaN,NaN,4,NaN,56,28,16,NaN,1,32,100,2
547,,NaN,NaN,,NaN,,,,NaN,,,,
548,56,NaN,NaN,4,NaN,56,19,16,NaN,1,32,100,14
549,,NaN,NaN,,NaN,,,,NaN,,,,
550,56,NaN,NaN,6,NaN,56,18,16,NaN,1,32,100,14
551,,NaN,NaN,,NaN,,,,NaN,,,,
552,57,NaN,NaN,6,NaN,57,18,16,NaN,2,32,100,14
553,,NaN,NaN,,NaN,,,,NaN,,,,
554,57,NaN,NaN,6,NaN,57,17,17,NaN,2,32,100,17
555,,NaN,NaN,,NaN,,,,NaN,,,,
556,58,NaN,NaN,9,NaN,57,17,17,NaN,2,33,100,17
557,,NaN,NaN,,NaN,,,,NaN,,,,
558,59,NaN,NaN,9,NaN,58,18,16,NaN,2,33,100,11
559,,NaN,NaN,,NaN,,,,NaN,,,,
560,59,NaN,NaN,9,NaN,58,18,16,NaN,2,33,100,11
561,,NaN,NaN,,NaN,,,,NaN,,,,
562,59,NaN,NaN,9,NaN,58,13,13,NaN,1,33,100,13
563,,NaN,NaN,,NaN,,,,NaN,,,,
564,59,NaN,NaN,11,NaN,58,13,13,NaN,1,33,100,13
565,,NaN,NaN,,NaN,,,,NaN,,,,
566,59,NaN,NaN,11,NaN,58,16,14,NaN,1,33,100,12
567,,NaN,NaN,,NaN,,,,NaN,,,,
568,59,NaN,NaN,11,NaN,58,20,14,NaN,1,33,100,8
569,,NaN,NaN,,NaN,,,,NaN,,,,
570,58,NaN,NaN,11,NaN,58,27,18,NaN,1,33,100,14
571,,NaN,NaN,,NaN,,,,NaN,,,,
572,58,NaN,NaN,13,NaN,58,23,19,NaN,1,33,100,15
573,,NaN,NaN,,NaN,,,,NaN,,,,
574,58,NaN,NaN,13,NaN,58,22,18,NaN,1,33,100,13
575,,NaN,NaN,,NaN,,,,NaN,,,,
576,58,NaN,NaN,13,NaN,58,22,14,NaN,1,33,100,3
577,,NaN,NaN,,NaN,,,,NaN,,,,
578,58,NaN,NaN,13,NaN,57,27,18,NaN,1,33,100,13
579,,NaN,NaN,,NaN,,,,NaN,,,,
580,58,NaN,NaN,13,NaN,57,25,18,NaN,1,33,100,12
581,,NaN,NaN,,NaN,,,,NaN,,,,
582,58,NaN,NaN,13,NaN,57,24,17,NaN,1,33,100,12
583,,NaN,NaN,,NaN,,,,NaN,,,,
584,58,NaN,NaN,13,NaN,57,24,17,NaN,1,33,100,12
585,,NaN,NaN,,NaN,,,,NaN,,,,
586,58,NaN,NaN,13,NaN,57,17,17,NaN,1,34,100,17
587,,NaN,NaN,,NaN,,,,NaN,,,,
588,58,NaN,NaN,13,NaN,57,17,17,NaN,0,34,100,17
589,,NaN,NaN,,NaN,,,,NaN,,,,
590,58,NaN,NaN,13,NaN,57,17,17,NaN,0,34,100,17
591,,NaN,NaN,,NaN,,,,NaN,,,,
592,58,NaN,NaN,13,NaN,57,17,17,NaN,0,33,100,17
593,,NaN,NaN,,NaN,,,,NaN,,,,
594,58,NaN,NaN,13,NaN,57,20,17,NaN,0,33,100,12
595,,NaN,NaN,,NaN,,,,NaN,,,,
596,58,NaN,NaN,13,NaN,57,29,12,NaN,0,33,100,-5
597,,NaN,NaN,,NaN,,,,NaN,,,,
598,57,NaN,NaN,13,NaN,57,25,9,NaN,0,33,100,-4
599,,NaN,NaN,,NaN,,,,NaN,,,,
600,57,NaN,NaN,13,NaN,56,,5,NaN,1,33,100,
601,,NaN,NaN,,NaN,,,,NaN,,,,
602,57,NaN,NaN,13,NaN,56,,4,NaN,1,33,100,
603,,NaN,NaN,,NaN,,,,NaN,,,,
604,57,NaN,NaN,13,NaN,56,,31,NaN,0,33,100,
605,,NaN,NaN,,NaN,,,,NaN,,,,
606,56,NaN,NaN,13,NaN,55,,42,NaN,0,33,100,
607,,NaN,NaN,,NaN,,,,NaN,,,,
608,56,NaN,NaN,13,NaN,55,,48,NaN,0,33,100,
609,,NaN,NaN,,NaN,,,,NaN,,,,
610,56,NaN,NaN,13,NaN,55,,49,NaN,0,33,100,
611,,NaN,NaN,,NaN,,,,NaN,,,,
612,56,NaN,NaN,13,NaN,55,,50,NaN,0,33,100,
613,,NaN,NaN,,NaN,,,,NaN,,,,
614,56,NaN,NaN,13,NaN,55,67,50,NaN,0,33,100,38
615,,NaN,NaN,,NaN,,,,NaN,,,,
616,55,NaN,NaN,13,NaN,55,67,50,NaN,0,33,100,39
617,,NaN,NaN,,NaN,,,,NaN,,,,
618,55,NaN,NaN,13,NaN,55,67,50,NaN,0,33,100,37
619,,NaN,NaN,,NaN,,,,NaN,,,,
620,55,NaN,NaN,13,NaN,54,73,50,NaN,0,34,100,32
621,,NaN,NaN,,NaN,,,,NaN,,,,
622,55,NaN,NaN,13,NaN,54,69,50,NaN,0,34,100,35
623,,NaN,NaN,,NaN,,,,NaN,,,,
624,55,NaN,NaN,13,NaN,54,67,50,NaN,0,34,100,37
625,,NaN,NaN,,NaN,,,,NaN,,,,
626,54,NaN,NaN,13,NaN,54,67,50,NaN,0,34,100,38
627,,NaN,NaN,,NaN,,,,NaN,,,,
628,54,NaN,NaN,13,NaN,54,66,49,NaN,0,33,100,38
629,,NaN,NaN,,NaN,,,,NaN,,,,
630,54,NaN,NaN,13,NaN,53,65,49,NaN,0,33,100,37
631,,NaN,NaN,,NaN,,,,NaN,,,,
632,54,NaN,NaN,13,NaN,53,65,49,NaN,0,33,100,37
633,,NaN,NaN,,NaN,,,,NaN,,,,
634,54,NaN,NaN,13,NaN,53,65,49,NaN,1,33,100,37
635,,NaN,NaN,,NaN,,,,NaN,,,,
636,54,NaN,NaN,13,NaN,53,65,49,NaN,1,33,100,36
637,,NaN,NaN,,NaN,,,,NaN,,,,
638,54,NaN,NaN,13,NaN,53,64,47,NaN,0,33,100,32
639,,NaN,NaN,,NaN,,,,NaN,,,,
640,53,NaN,NaN,13,NaN,53,63,47,NaN,0,33,100,36
641,,NaN,NaN,,NaN,,,,NaN,,,,
642,53,NaN,NaN,13,NaN,53,65,46,NaN,0,34,100,33
643,,NaN,NaN,,NaN,,,,NaN,,,,
644,53,NaN,NaN,13,NaN,52,62,44,NaN,0,34,100,25
645,,NaN,NaN,,NaN,,,,NaN,,,,
646,53,NaN,NaN,13,NaN,52,70,49,NaN,0,34,100,29
647,,NaN,NaN,,NaN,,,,NaN,,,,
648,53,NaN,NaN,13,NaN,52,72,48,NaN,0,34,100,32
649,,NaN,NaN,,NaN,,,,NaN,,,,
650,52,NaN,NaN,13,NaN,52,72,48,NaN,0,34,100,32
651,,NaN,NaN,,NaN,,,,NaN,,,,
652,52,NaN,NaN,13,NaN,52,55,44,NaN,0,34,100,26
653,,NaN,NaN,,NaN,,,,NaN,,,,
654,52,NaN,NaN,13,NaN,52,61,46,NaN,0,34,100,30
655,,NaN,NaN,,NaN,,,,NaN,,,,
656,52,NaN,NaN,13,NaN,52,170,45,NaN,0,33,100,-61
657,,NaN,NaN,,NaN,,,,NaN,,,,
658,52,NaN,NaN,13,NaN,52,73,43,NaN,0,33,100,2
659,,NaN,NaN,,NaN,,,,NaN,,,,
660,52,NaN,NaN,13,NaN,52,101,43,NaN,-2,33,100,0
661,,NaN,NaN,,NaN,,,,NaN,,,,
662,52,NaN,NaN,13,NaN,52,82,43,NaN,-2,34,100,16
663,,NaN,NaN,,NaN,,,,NaN,,,,
664,52,NaN,NaN,13,NaN,52,69,45,NaN,1,34,100,29
665,,NaN,NaN,,NaN,,,,NaN,,,,
666,52,NaN,NaN,13,NaN,52,62,45,NaN,1,34,100,31
667,,NaN,NaN,,NaN,,,,NaN,,,,
668,52,NaN,NaN,13,NaN,52,76,44,NaN,-2,34,100,18
669,,NaN,NaN,,NaN,,,,NaN,,,,
670,52,NaN,NaN,13,NaN,52,76,44,NaN,-2,33,100,18
671,,NaN,NaN,,NaN,,,,NaN,,,,
672,52,NaN,NaN,13,NaN,52,91,44,NaN,-3,33,100,25
673,,NaN,NaN,,NaN,,,,NaN,,,,
674,52,NaN,NaN,13,NaN,52,,45,NaN,-3,33,100,
675,,NaN,NaN,,NaN,,,,NaN,,,,
676,52,NaN,NaN,13,NaN,52,,,NaN,-3,33,100,
677,,NaN,NaN,,NaN,,,,NaN,,,,
678,52,NaN,NaN,13,NaN,52,,,NaN,-3,33,100,
679,,NaN,NaN,,NaN,,,,NaN,,,,
680,53,NaN,NaN,13,NaN,52,,,NaN,-2,33,100,
681,,NaN,NaN,,NaN,,,,NaN,,,,
682,53,NaN,NaN,13,NaN,75,,,NaN,-2,33,100,
683,,NaN,NaN,,NaN,,,,NaN,,,,
684,53,NaN,NaN,13,NaN,85,,179,NaN,-2,34,100,
685,,NaN,NaN,,NaN,,,,NaN,,,,
686,53,NaN,NaN,13,NaN,85,,179,NaN,-2,34,100,
687,,NaN,NaN,,NaN,,,,NaN,,,,
688,53,NaN,NaN,13,NaN,85,,124,NaN,-2,34,100,
689,,NaN,NaN,,NaN,,,,NaN,,,,
690,53,NaN,NaN,13,NaN,68,,184,NaN,-3,34,100,
691,,NaN,NaN,,NaN,,,,NaN,,,,
692,54,NaN,NaN,13,NaN,61,,243,NaN,-3,34,100,
693,,NaN,NaN,,NaN,,,,NaN,,,,
694,53,NaN,NaN,13,NaN,53,,243,NaN,-3,34,100,
695,,NaN,NaN,,NaN,,,,NaN,,,,
696,53,NaN,NaN,13,NaN,53,,194,NaN,-3,34,100,
697,,NaN,NaN,,NaN,,,,NaN,,,,
698,53,NaN,NaN,13,NaN,53,,71,NaN,-3,33,100,
699,,NaN,NaN,,NaN,,,,NaN,,,,
700,53,NaN,NaN,13,NaN,53,,71,NaN,-3,33,100,
701,,NaN,NaN,,NaN,,,,NaN,,,,
702,54,NaN,NaN,13,NaN,53,,71,NaN,-2,33,100,
703,,NaN,NaN,,NaN,,,,NaN,,,,
704,54,NaN,NaN,13,NaN,54,,,NaN,-2,33,100,
705,,NaN,NaN,,NaN,,,,NaN,,,,
706,55,NaN,NaN,12,NaN,55,,332,NaN,-2,31,100,
707,,NaN,NaN,,NaN,,,,NaN,,,,
708,56,NaN,NaN,12,NaN,55,,138,NaN,-2,31,100,
709,,NaN,NaN,,NaN,,,,NaN,,,,
710,56,NaN,NaN,12,NaN,56,,72,NaN,-4,31,100,
711,,NaN,NaN,,NaN,,,,NaN,,,,
712,57,NaN,NaN,11,NaN,57,,53,NaN,-4,32,100,
713,,NaN,NaN,,NaN,,,,NaN,,,,
714,57,NaN,NaN,11,NaN,57,93,56,NaN,-4,32,100,14
715,,NaN,NaN,,NaN,,,,NaN,,,,
716,58,NaN,NaN,11,NaN,58,79,53,NaN,-4,32,100,23
717,,NaN,NaN,,NaN,,,,NaN,,,,
718,58,NaN,NaN,11,NaN,58,88,53,NaN,-4,32,100,33
719,,NaN,NaN,,NaN,,,,NaN,,,,
720,59,NaN,NaN,11,NaN,59,74,54,NaN,-3,31,100,42
721,,NaN,NaN,,NaN,,,,NaN,,,,
722,59,NaN,NaN,11,NaN,59,71,55,NaN,-3,31,100,44
723,,NaN,NaN,,NaN,,,,NaN,,,,
724,59,NaN,NaN,11,NaN,59,72,56,NaN,-2,31,100,45
725,,NaN,NaN,,NaN,,,,NaN,,,,
726,60,NaN,NaN,11,NaN,59,73,56,NaN,-2,32,100,45
727,,NaN,NaN,,NaN,,,,NaN,,,,
728,60,NaN,NaN,11,NaN,59,75,57,NaN,-3,32,100,46
729,,NaN,NaN,,NaN,,,,NaN,,,,
730,60,NaN,NaN,11,NaN,59,75,58,NaN,-3,32,100,47
731,,NaN,NaN,,NaN,,,,NaN,,,,
732,60,NaN,NaN,11,NaN,59,77,59,NaN,-3,32,100,47
733,,NaN,NaN,,NaN,,,,NaN,,,,
734,60,NaN,NaN,12,NaN,59,77,59,NaN,-3,32,100,47
735,,NaN,NaN,,NaN,,,,NaN,,,,
736,59,NaN,NaN,12,NaN,59,79,60,NaN,-3,32,100,48
737,,NaN,NaN,,NaN,,,,NaN,,,,
738,59,NaN,NaN,12,NaN,59,81,61,NaN,-3,32,100,48
739,,NaN,NaN,,NaN,,,,NaN,,,,
740,59,NaN,NaN,12,NaN,59,81,61,NaN,-3,32,100,48
741,,NaN,NaN,,NaN,,,,NaN,,,,
742,59,NaN,NaN,13,NaN,59,82,62,NaN,-3,32,100,48
743,,NaN,NaN,,NaN,,,,NaN,,,,
744,59,NaN,NaN,13,NaN,59,82,62,NaN,-3,32,100,48
745,,NaN,NaN,,NaN,,,,NaN,,,,
746,59,NaN,NaN,13,NaN,58,83,62,NaN,-3,32,100,48
747,,NaN,NaN,,NaN,,,,NaN,,,,
748,59,NaN,NaN,13,NaN,58,84,62,NaN,-3,32,100,48
749,,NaN,NaN,,NaN,,,,NaN,,,,
750,59,NaN,NaN,13,NaN,58,84,62,NaN,-3,32,100,48
751,,NaN,NaN,,NaN,,,,NaN,,,,
752,59,NaN,NaN,13,NaN,58,84,63,NaN,-3,32,100,48
753,,NaN,NaN,,NaN,,,,NaN,,,,
754,58,NaN,NaN,13,NaN,58,84,63,NaN,-3,32,100,48
755,,NaN,NaN,,NaN,,,,NaN,,,,
756,58,NaN,NaN,13,NaN,58,84,63,NaN,-3,33,100,48
757,,NaN,NaN,,NaN,,,,NaN,,,,
758,58,NaN,NaN,13,NaN,58,84,63,NaN,-3,33,100,48
759,,NaN,NaN,,NaN,,,,NaN,,,,
760,58,NaN,NaN,13,NaN,58,85,63,NaN,-3,33,100,48
761,,NaN,NaN,,NaN,,,,NaN,,,,
762,58,NaN,NaN,13,NaN,58,84,62,NaN,-3,32,100,47
763,,NaN,NaN,,NaN,,,,NaN,,,,
764,58,NaN,NaN,13,NaN,58,85,63,NaN,-3,32,100,47
765,,NaN,NaN,,NaN,,,,NaN,,,,
766,58,NaN,NaN,13,NaN,58,85,63,NaN,-3,32,100,47
767,,NaN,NaN,,NaN,,,,NaN,,,,
768,58,NaN,NaN,13,NaN,57,85,63,NaN,-3,32,100,48
769,,NaN,NaN,,NaN,,,,NaN,,,,
770,58,NaN,NaN,13,NaN,57,85,63,NaN,-3,33,100,47
771,,NaN,NaN,,NaN,,,,NaN,,,,
772,58,NaN,NaN,13,NaN,57,85,63,NaN,-3,33,100,47
773,,NaN,NaN,,NaN,,,,NaN,,,,
774,58,NaN,NaN,13,NaN,58,85,63,NaN,-4,33,100,47
775,,NaN,NaN,,NaN,,,,NaN,,,,
776,58,NaN,NaN,13,NaN,58,85,63,NaN,-4,33,100,47
777,,NaN,NaN,,NaN,,,,NaN,,,,
778,58,NaN,NaN,13,NaN,58,85,63,NaN,-4,33,100,47
779,,NaN,NaN,,NaN,,,,NaN,,,,
780,58,NaN,NaN,13,NaN,58,85,63,NaN,-4,33,100,47
781,,NaN,NaN,,NaN,,,,NaN,,,,
782,58,NaN,NaN,13,NaN,58,85,63,NaN,-4,33,100,48
783,,NaN,NaN,,NaN,,,,NaN,,,,
784,58,NaN,NaN,13,NaN,58,85,63,NaN,-3,33,100,48
785,,NaN,NaN,,NaN,,,,NaN,,,,
786,58,NaN,NaN,13,NaN,58,84,63,NaN,-3,33,100,47
787,,NaN,NaN,,NaN,,,,NaN,,,,
788,58,NaN,NaN,13,NaN,57,85,63,NaN,-3,33,100,47
789,,NaN,NaN,,NaN,,,,NaN,,,,
790,58,NaN,NaN,13,NaN,57,84,62,NaN,-3,33,100,47
791,,NaN,NaN,,NaN,,,,NaN,,,,
792,58,NaN,NaN,13,NaN,57,84,62,NaN,-3,33,100,47
793,,NaN,NaN,,NaN,,,,NaN,,,,
794,58,NaN,NaN,13,NaN,58,84,62,NaN,-3,33,100,47
795,,NaN,NaN,,NaN,,,,NaN,,,,
796,58,NaN,NaN,13,NaN,58,84,62,NaN,-4,33,99,47
797,,NaN,NaN,,NaN,,,,NaN,,,,
798,58,NaN,NaN,13,NaN,58,84,62,NaN,-4,33,99,47
799,,NaN,NaN,,NaN,,,,NaN,,,,
800,58,NaN,NaN,13,NaN,58,84,62,NaN,-4,33,99,47
801,,NaN,NaN,,NaN,,,,NaN,,,,
802,58,NaN,NaN,13,NaN,58,84,62,NaN,-4,33,99,47
803,,NaN,NaN,,NaN,,,,NaN,,,,
804,58,NaN,NaN,13,NaN,58,83,62,NaN,-4,33,99,46
805,,NaN,NaN,,NaN,,,,NaN,,,,
806,59,NaN,NaN,13,NaN,58,83,62,NaN,-4,33,99,46
807,,NaN,NaN,,NaN,,,,NaN,,,,
808,59,NaN,NaN,13,NaN,58,83,61,NaN,-4,34,99,46
809,,NaN,NaN,,NaN,,,,NaN,,,,
810,59,NaN,NaN,13,NaN,58,82,61,NaN,-3,34,99,46
811,,NaN,NaN,,NaN,,,,NaN,,,,
812,59,NaN,NaN,13,NaN,58,82,61,NaN,-3,34,99,46
813,,NaN,NaN,,NaN,,,,NaN,,,,
814,59,NaN,NaN,13,NaN,58,81,61,NaN,-4,34,99,46
815,,NaN,NaN,,NaN,,,,NaN,,,,
816,59,NaN,NaN,13,NaN,58,81,61,NaN,-4,33,99,46
817,,NaN,NaN,,NaN,,,,NaN,,,,
818,59,NaN,NaN,13,NaN,58,81,60,NaN,-4,33,99,42
819,,NaN,NaN,,NaN,,,,NaN,,,,
820,59,NaN,NaN,13,NaN,58,75,58,NaN,-4,33,99,44
821,,NaN,NaN,,NaN,,,,NaN,,,,
822,58,NaN,NaN,13,NaN,58,76,58,NaN,-5,33,99,45
823,,NaN,NaN,,NaN,,,,NaN,,,,
824,58,NaN,NaN,13,NaN,58,70,55,NaN,-5,33,99,34
825,,NaN,NaN,,NaN,,,,NaN,,,,
826,58,NaN,NaN,13,NaN,58,91,55,NaN,-5,33,98,25
827,,NaN,NaN,,NaN,,,,NaN,,,,
828,58,NaN,NaN,13,NaN,57,120,48,NaN,-5,33,98,-38
829,,NaN,NaN,,NaN,,,,NaN,,,,
830,58,NaN,NaN,13,NaN,57,122,58,NaN,-6,33,98,10
831,,NaN,NaN,,NaN,,,,NaN,,,,
832,57,NaN,NaN,13,NaN,57,92,58,NaN,-6,33,98,33
833,,NaN,NaN,,NaN,,,,NaN,,,,
834,57,NaN,NaN,13,NaN,57,84,51,NaN,-6,33,98,7
835,,NaN,NaN,,NaN,,,,NaN,,,,
836,57,NaN,NaN,13,NaN,57,105,57,NaN,-6,34,98,8
837,,NaN,NaN,,NaN,,,,NaN,,,,
838,57,NaN,NaN,13,NaN,57,81,54,NaN,-5,34,98,31
839,,NaN,NaN,,NaN,,,,NaN,,,,
840,57,NaN,NaN,13,NaN,57,110,55,NaN,-5,34,98,12
841,,NaN,NaN,,NaN,,,,NaN,,,,
842,58,NaN,NaN,13,NaN,57,90,55,NaN,-5,34,98,31
843,,NaN,NaN,,NaN,,,,NaN,,,,
844,58,NaN,NaN,13,NaN,57,83,56,NaN,-5,34,98,41
845,,NaN,NaN,,NaN,,,,NaN,,,,
846,58,NaN,NaN,13,NaN,58,79,57,NaN,-5,34,98,42
847,,NaN,NaN,,NaN,,,,NaN,,,,
848,58,NaN,NaN,13,NaN,58,78,57,NaN,-4,34,98,42
849,,NaN,NaN,,NaN,,,,NaN,,,,
850,58,NaN,NaN,13,NaN,57,79,58,NaN,-4,34,97,43
851,,NaN,NaN,,NaN,,,,NaN,,,,
852,57,NaN,NaN,13,NaN,57,79,58,NaN,-6,34,97,41
853,,NaN,NaN,,NaN,,,,NaN,,,,
854,57,NaN,NaN,13,NaN,56,79,57,NaN,-6,34,97,43
855,,NaN,NaN,,NaN,,,,NaN,,,,
856,57,NaN,NaN,13,NaN,55,77,56,NaN,-6,34,97,42
857,,NaN,NaN,,NaN,,,,NaN,,,,
858,56,NaN,NaN,13,NaN,55,76,56,NaN,-6,31,97,42
859,,NaN,NaN,,NaN,,,,NaN,,,,
860,56,NaN,NaN,13,NaN,55,76,56,NaN,-5,31,97,42
861,,NaN,NaN,,NaN,,,,NaN,,,,
862,56,NaN,NaN,13,NaN,55,76,56,NaN,-5,31,97,42
863,,NaN,NaN,,NaN,,,,NaN,,,,
864,56,NaN,NaN,13,NaN,55,75,56,NaN,-5,33,97,42
865,,NaN,NaN,,NaN,,,,NaN,,,,
866,56,NaN,NaN,13,NaN,56,75,56,NaN,-5,33,97,42
867,,NaN,NaN,,NaN,,,,NaN,,,,
868,57,NaN,NaN,13,NaN,56,75,56,NaN,-6,33,97,42
869,,NaN,NaN,,NaN,,,,NaN,,,,
870,57,NaN,NaN,13,NaN,57,75,56,NaN,-6,33,97,42
871,,NaN,NaN,,NaN,,,,NaN,,,,
872,58,NaN,NaN,13,NaN,58,75,56,NaN,-6,34,97,42
873,,NaN,NaN,,NaN,,,,NaN,,,,
874,58,NaN,NaN,13,NaN,58,74,56,NaN,-6,34,97,42
875,,NaN,NaN,,NaN,,,,NaN,,,,
876,58,NaN,NaN,13,NaN,58,75,56,NaN,-6,34,97,42
877,,NaN,NaN,,NaN,,,,NaN,,,,
878,59,NaN,NaN,13,NaN,58,74,55,NaN,-6,34,97,42
879,,NaN,NaN,,NaN,,,,NaN,,,,
880,59,NaN,NaN,13,NaN,58,74,55,NaN,-6,34,97,42
881,,NaN,NaN,,NaN,,,,NaN,,,,
882,59,NaN,NaN,13,NaN,58,74,55,NaN,-5,34,97,42
883,,NaN,NaN,,NaN,,,,NaN,,,,
884,59,NaN,NaN,13,NaN,58,73,55,NaN,-5,34,97,42
885,,NaN,NaN,,NaN,,,,NaN,,,,
886,59,NaN,NaN,13,NaN,58,73,55,NaN,-5,35,97,41
887,,NaN,NaN,,NaN,,,,NaN,,,,
888,59,NaN,NaN,13,NaN,58,73,54,NaN,-5,35,97,41
889,,NaN,NaN,,NaN,,,,NaN,,,,
890,59,NaN,NaN,13,NaN,58,73,54,NaN,-5,35,96,41
891,,NaN,NaN,,NaN,,,,NaN,,,,
892,59,NaN,NaN,13,NaN,58,125,58,NaN,-5,35,96,16
