time,Solar8000/CVP,SNUADC/CVP,Solar8000/RR_CO2,Solar8000/ART_DBP,Solar8000/HR,Solar8000/PLETH_HR,SNUADC/ECG_V5,Solar8000/ART_SBP,SNUADC/ECG_II,Solar8000/ART_MBP,Solar8000/PLETH_SPO2,SNUADC/ART,Solar8000/ETCO2
5759,,NaN,,,,,NaN,,NaN,,,NaN,
5760,3,NaN,14,57,124,125,NaN,116,NaN,75,100,NaN,34
5761,,NaN,,,,,NaN,,NaN,,,NaN,
5762,3,NaN,14,60,124,125,NaN,121,NaN,77,100,NaN,34
5763,,NaN,,,,,NaN,,NaN,,,NaN,
5764,3,NaN,14,59,124,125,NaN,118,NaN,77,100,NaN,34
5765,,NaN,,,,,NaN,,NaN,,,NaN,
5766,3,NaN,14,61,124,125,NaN,121,NaN,78,100,NaN,34
5767,,NaN,,,,,NaN,,NaN,,,NaN,
5768,3,NaN,14,59,124,125,NaN,118,NaN,77,100,NaN,34
5769,,NaN,,,,,NaN,,NaN,,,NaN,
5770,3,NaN,14,63,125,126,NaN,124,NaN,80,100,NaN,34
5771,,NaN,,,,,NaN,,NaN,,,NaN,
5772,3,NaN,14,61,125,126,NaN,123,NaN,80,100,NaN,34
5773,,NaN,,,,,NaN,,NaN,,,NaN,
5774,3,NaN,14,60,126,126,NaN,122,NaN,79,100,NaN,34
5775,,NaN,,,,,NaN,,NaN,,,NaN,
5776,3,NaN,14,57,126,126,NaN,120,NaN,77,100,NaN,34
5777,,NaN,,,,,NaN,,NaN,,,NaN,
5778,3,NaN,14,58,126,126,NaN,119,NaN,76,100,NaN,34
5779,,NaN,,,,,NaN,,NaN,,,NaN,
5780,3,NaN,14,59,125,126,NaN,123,NaN,77,100,NaN,34
5781,,NaN,,,,,NaN,,NaN,,,NaN,
5782,3,NaN,14,59,125,126,NaN,120,NaN,77,100,NaN,34
5783,,NaN,,,,,NaN,,NaN,,,NaN,
5784,3,NaN,14,62,125,125,NaN,126,NaN,80,100,NaN,34
5785,,NaN,,,,,NaN,,NaN,,,NaN,
5786,3,NaN,14,59,125,125,NaN,121,NaN,79,100,NaN,34
5787,,NaN,,,,,NaN,,NaN,,,NaN,
5788,3,NaN,14,60,125,126,NaN,125,NaN,80,100,NaN,34
5789,,NaN,,,,,NaN,,NaN,,,NaN,
5790,3,NaN,14,57,125,125,NaN,118,NaN,76,100,NaN,34
5791,,NaN,,,,,NaN,,NaN,,,NaN,
5792,3,NaN,14,60,124,125,NaN,122,NaN,77,100,NaN,34
5793,,NaN,,,,,NaN,,NaN,,,NaN,
5794,3,NaN,14,58,124,125,NaN,118,NaN,76,100,NaN,34
5795,,NaN,,,,,NaN,,NaN,,,NaN,
5796,3,NaN,14,60,124,125,NaN,121,NaN,77,100,NaN,34
5797,,NaN,,,,,NaN,,NaN,,,NaN,
5798,3,NaN,14,59,125,125,NaN,118,NaN,77,100,NaN,34
5799,,NaN,,,,,NaN,,NaN,,,NaN,
5800,3,NaN,14,61,125,126,NaN,123,NaN,79,100,NaN,34
5801,,NaN,,,,,NaN,,NaN,,,NaN,
5802,3,NaN,14,59,125,126,NaN,122,NaN,78,100,NaN,34
5803,,NaN,,,,,NaN,,NaN,,,NaN,
5804,3,NaN,14,60,125,125,NaN,123,NaN,78,100,NaN,34
5805,,NaN,,,,,NaN,,NaN,,,NaN,
5806,3,NaN,14,60,125,126,NaN,126,NaN,80,100,NaN,34
5807,,NaN,,,,,NaN,,NaN,,,NaN,
5808,3,NaN,14,59,125,125,NaN,122,NaN,78,100,NaN,34
5809,,NaN,,,,,NaN,,NaN,,,NaN,
5810,3,NaN,14,59,125,125,NaN,123,NaN,78,100,NaN,34
5811,,NaN,,,,,NaN,,NaN,,,NaN,
5812,3,NaN,14,61,124,125,NaN,123,NaN,79,100,NaN,34
5813,,NaN,,,,,NaN,,NaN,,,NaN,
5814,3,NaN,14,64,124,125,NaN,129,NaN,82,100,NaN,34
5815,,NaN,,,,,NaN,,NaN,,,NaN,
5816,3,NaN,14,64,125,126,NaN,125,NaN,82,100,NaN,34
5817,,NaN,,,,,NaN,,NaN,,,NaN,
5818,3,NaN,14,64,125,126,NaN,130,NaN,84,100,NaN,34
5819,,NaN,,,,,NaN,,NaN,,,NaN,
5820,3,NaN,14,60,126,127,NaN,125,NaN,81,100,NaN,34
5821,,NaN,,,,,NaN,,NaN,,,NaN,
5822,4,NaN,14,61,126,127,NaN,128,NaN,81,100,NaN,34
5823,,NaN,,,,,NaN,,NaN,,,NaN,
5824,4,NaN,14,58,126,126,NaN,123,NaN,79,100,NaN,34
5825,,NaN,,,,,NaN,,NaN,,,NaN,
5826,4,NaN,14,61,125,126,NaN,125,NaN,80,100,NaN,34
5827,,NaN,,,,,NaN,,NaN,,,NaN,
5828,3,NaN,14,59,126,126,NaN,123,NaN,80,100,NaN,34
5829,,NaN,,,,,NaN,,NaN,,,NaN,
5830,3,NaN,14,60,126,126,NaN,123,NaN,79,100,NaN,34
5831,,NaN,,,,,NaN,,NaN,,,NaN,
5832,3,NaN,14,59,126,126,NaN,122,NaN,79,100,NaN,34
5833,,NaN,,,,,NaN,,NaN,,,NaN,
5834,3,NaN,14,60,125,126,NaN,123,NaN,79,100,NaN,34
5835,,NaN,,,,,NaN,,NaN,,,NaN,
5836,3,NaN,14,60,126,126,NaN,124,NaN,80,100,NaN,34
5837,,NaN,,,,,NaN,,NaN,,,NaN,
5838,3,NaN,14,59,126,126,NaN,122,NaN,79,100,NaN,34
5839,,NaN,,,,,NaN,,NaN,,,NaN,
5840,3,NaN,14,59,126,126,NaN,124,NaN,80,100,NaN,34
5841,,NaN,,,,,NaN,,NaN,,,NaN,
5842,3,NaN,14,58,126,126,NaN,119,NaN,78,100,NaN,34
5843,,NaN,,,,,NaN,,NaN,,,NaN,
5844,3,NaN,14,57,126,126,NaN,121,NaN,77,100,NaN,34
5845,,NaN,,,,,NaN,,NaN,,,NaN,
5846,3,NaN,14,56,126,126,NaN,117,NaN,75,100,NaN,34
5847,,NaN,,,,,NaN,,NaN,,,NaN,
5848,3,NaN,14,60,125,126,NaN,124,NaN,78,100,NaN,34
5849,,NaN,,,,,NaN,,NaN,,,NaN,
5850,3,NaN,14,59,125,126,NaN,120,NaN,78,100,NaN,34
5851,,NaN,,,,,NaN,,NaN,,,NaN,
5852,4,NaN,14,61,125,126,NaN,124,NaN,80,100,NaN,34
5853,,NaN,,,,,NaN,,NaN,,,NaN,
5854,4,NaN,14,60,126,126,NaN,121,NaN,80,100,NaN,35
5855,,NaN,,,,,NaN,,NaN,,,NaN,
5856,4,NaN,14,59,126,126,NaN,123,NaN,79,100,NaN,35
5857,,NaN,,,,,NaN,,NaN,,,NaN,
5858,4,NaN,14,57,126,126,NaN,121,NaN,77,100,NaN,35
5859,,NaN,,,,,NaN,,NaN,,,NaN,
5860,4,NaN,14,60,125,126,NaN,126,NaN,79,100,NaN,35
5861,,NaN,,,,,NaN,,NaN,,,NaN,
5862,4,NaN,14,59,125,125,NaN,126,NaN,80,100,NaN,35
5863,,NaN,,,,,NaN,,NaN,,,NaN,
5864,4,NaN,14,58,125,126,NaN,125,NaN,78,100,NaN,35
5865,,NaN,,,,,NaN,,NaN,,,NaN,
5866,4,NaN,14,59,125,125,NaN,124,NaN,79,100,NaN,35
5867,,NaN,,,,,NaN,,NaN,,,NaN,
5868,4,NaN,14,60,124,125,NaN,124,NaN,79,100,NaN,35
5869,,NaN,,,,,NaN,,NaN,,,NaN,
5870,4,NaN,14,61,124,125,NaN,127,NaN,81,100,NaN,35
5871,,NaN,,,,,NaN,,NaN,,,NaN,
5872,4,NaN,14,63,124,125,NaN,128,NaN,82,100,NaN,35
5873,,NaN,,,,,NaN,,NaN,,,NaN,
5874,4,NaN,14,66,124,125,NaN,133,NaN,86,100,NaN,35
5875,,NaN,,,,,NaN,,NaN,,,NaN,
5876,4,NaN,14,66,124,125,NaN,129,NaN,86,100,NaN,35
5877,,NaN,,,,,NaN,,NaN,,,NaN,
5878,4,NaN,14,69,125,126,NaN,135,NaN,89,100,NaN,35
5879,,NaN,,,,,NaN,,NaN,,,NaN,
5880,4,NaN,14,67,126,127,NaN,132,NaN,88,100,NaN,35
5881,,NaN,,,,,NaN,,NaN,,,NaN,
5882,4,NaN,14,69,126,127,NaN,135,NaN,89,100,NaN,35
5883,,NaN,,,,,NaN,,NaN,,,NaN,
5884,4,NaN,14,66,126,127,NaN,129,NaN,87,100,NaN,35
5885,,NaN,,,,,NaN,,NaN,,,NaN,
5886,3,NaN,14,68,128,127,NaN,133,NaN,87,100,NaN,35
5887,,NaN,,,,,NaN,,NaN,,,NaN,
5888,3,NaN,14,65,127,127,NaN,129,NaN,86,100,NaN,35
5889,,NaN,,,,,NaN,,NaN,,,NaN,
5890,3,NaN,14,66,126,128,NaN,130,NaN,85,100,NaN,35
5891,,NaN,,,,,NaN,,NaN,,,NaN,
5892,3,NaN,14,64,127,128,NaN,128,NaN,84,100,NaN,35
5893,,NaN,,,,,NaN,,NaN,,,NaN,
5894,3,NaN,14,64,128,128,NaN,128,NaN,84,100,NaN,35
5895,,NaN,,,,,NaN,,NaN,,,NaN,
5896,3,NaN,14,63,128,128,NaN,128,NaN,84,100,NaN,35
5897,,NaN,,,,,NaN,,NaN,,,NaN,
5898,3,NaN,14,62,128,128,NaN,125,NaN,82,100,NaN,35
5899,,NaN,,,,,NaN,,NaN,,,NaN,
5900,4,NaN,14,62,127,128,NaN,127,NaN,82,100,NaN,34
5901,,NaN,,,,,NaN,,NaN,,,NaN,
5902,4,NaN,14,61,127,128,NaN,121,NaN,80,100,NaN,34
5903,,NaN,,,,,NaN,,NaN,,,NaN,
5904,3,NaN,14,62,128,128,NaN,125,NaN,81,100,NaN,34
5905,,NaN,,,,,NaN,,NaN,,,NaN,
5906,3,NaN,14,61,128,128,NaN,122,NaN,80,100,NaN,34
5907,,NaN,,,,,NaN,,NaN,,,NaN,
5908,3,NaN,14,64,128,128,NaN,129,NaN,83,100,NaN,34
5909,,NaN,,,,,NaN,,NaN,,,NaN,
5910,3,NaN,14,60,128,128,NaN,122,NaN,80,100,NaN,34
5911,,NaN,,,,,NaN,,NaN,,,NaN,
5912,3,NaN,14,61,128,129,NaN,125,NaN,80,100,NaN,34
5913,,NaN,,,,,NaN,,NaN,,,NaN,
5914,3,NaN,14,59,128,128,NaN,120,NaN,79,100,NaN,34
5915,,NaN,,,,,NaN,,NaN,,,NaN,
5916,3,NaN,14,63,128,128,NaN,125,NaN,81,100,NaN,34
5917,,NaN,,,,,NaN,,NaN,,,NaN,
5918,3,NaN,14,61,127,128,NaN,123,NaN,81,100,NaN,34
5919,,NaN,,,,,NaN,,NaN,,,NaN,
5920,3,NaN,14,61,128,128,NaN,123,NaN,80,100,NaN,34
5921,,NaN,,,,,NaN,,NaN,,,NaN,
5922,3,NaN,14,60,128,128,NaN,122,NaN,80,100,NaN,34
5923,,NaN,,,,,NaN,,NaN,,,NaN,
5924,3,NaN,14,63,127,128,NaN,125,NaN,82,100,NaN,34
5925,,NaN,,,,,NaN,,NaN,,,NaN,
5926,3,NaN,14,63,127,128,NaN,125,NaN,83,100,NaN,34
5927,,NaN,,,,,NaN,,NaN,,,NaN,
5928,3,NaN,14,63,127,128,NaN,124,NaN,83,100,NaN,34
5929,,NaN,,,,,NaN,,NaN,,,NaN,
5930,4,NaN,14,61,127,128,NaN,125,NaN,82,100,NaN,34
5931,,NaN,,,,,NaN,,NaN,,,NaN,
5932,4,NaN,14,60,128,128,NaN,123,NaN,81,100,NaN,34
5933,,NaN,,,,,NaN,,NaN,,,NaN,
5934,3,NaN,14,60,127,127,NaN,125,NaN,81,100,NaN,34
5935,,NaN,,,,,NaN,,NaN,,,NaN,
5936,3,NaN,14,60,126,127,NaN,122,NaN,79,100,NaN,34
5937,,NaN,,,,,NaN,,NaN,,,NaN,
5938,3,NaN,14,63,127,127,NaN,124,NaN,83,100,NaN,34
5939,,NaN,,,,,NaN,,NaN,,,NaN,
5940,3,NaN,14,61,127,127,NaN,124,NaN,81,100,NaN,35
5941,,NaN,,,,,NaN,,NaN,,,NaN,
5942,4,NaN,14,62,126,127,NaN,127,NaN,82,100,NaN,35
5943,,NaN,,,,,NaN,,NaN,,,NaN,
5944,4,NaN,14,61,126,127,NaN,126,NaN,81,100,NaN,35
5945,,NaN,,,,,NaN,,NaN,,,NaN,
5946,4,NaN,14,65,126,126,NaN,129,NaN,84,100,NaN,35
5947,,NaN,,,,,NaN,,NaN,,,NaN,
5948,4,NaN,14,64,126,126,NaN,126,NaN,84,100,NaN,34
5949,,NaN,,,,,NaN,,NaN,,,NaN,
5950,3,NaN,14,66,126,127,NaN,127,NaN,84,100,NaN,34
5951,,NaN,,,,,NaN,,NaN,,,NaN,
5952,3,NaN,14,65,126,127,NaN,126,NaN,85,100,NaN,34
5953,,NaN,,,,,NaN,,NaN,,,NaN,
5954,3,NaN,14,66,127,128,NaN,128,NaN,85,100,NaN,34
5955,,NaN,,,,,NaN,,NaN,,,NaN,
5956,3,NaN,14,64,127,128,NaN,128,NaN,85,100,NaN,35
5957,,NaN,,,,,NaN,,NaN,,,NaN,
5958,3,NaN,14,64,127,128,NaN,125,NaN,83,100,NaN,35
5959,,NaN,,,,,NaN,,NaN,,,NaN,
5960,4,NaN,14,64,127,128,NaN,127,NaN,84,100,NaN,35
5961,,NaN,,,,,NaN,,NaN,,,NaN,
5962,4,NaN,14,65,127,128,NaN,127,NaN,84,100,NaN,35
5963,,NaN,,,,,NaN,,NaN,,,NaN,
5964,4,NaN,14,65,128,128,NaN,130,NaN,85,100,NaN,35
5965,,NaN,,,,,NaN,,NaN,,,NaN,
5966,4,NaN,14,62,128,128,NaN,123,NaN,82,100,NaN,35
5967,,NaN,,,,,NaN,,NaN,,,NaN,
5968,4,NaN,14,63,128,128,NaN,126,NaN,83,100,NaN,35
5969,,NaN,,,,,NaN,,NaN,,,NaN,
5970,4,NaN,14,61,128,128,NaN,119,NaN,80,100,NaN,34
5971,,NaN,,,,,NaN,,NaN,,,NaN,
5972,3,NaN,14,63,128,128,NaN,124,NaN,81,100,NaN,34
5973,,NaN,,,,,NaN,,NaN,,,NaN,
5974,3,NaN,14,61,128,128,NaN,119,NaN,79,100,NaN,34
5975,,NaN,,,,,NaN,,NaN,,,NaN,
5976,4,NaN,14,63,128,128,NaN,124,NaN,81,100,NaN,34
5977,,NaN,,,,,NaN,,NaN,,,NaN,
5978,4,NaN,14,61,128,128,NaN,120,NaN,80,100,NaN,34
5979,,NaN,,,,,NaN,,NaN,,,NaN,
5980,4,NaN,14,62,128,128,NaN,123,NaN,81,100,NaN,34
5981,,NaN,,,,,NaN,,NaN,,,NaN,
5982,4,NaN,14,61,127,128,NaN,123,NaN,81,100,NaN,34
5983,,NaN,,,,,NaN,,NaN,,,NaN,
5984,4,NaN,14,61,127,127,NaN,121,NaN,80,100,NaN,34
5985,,NaN,,,,,NaN,,NaN,,,NaN,
5986,4,NaN,14,60,127,127,NaN,120,NaN,79,100,NaN,34
5987,,NaN,,,,,NaN,,NaN,,,NaN,
5988,4,NaN,14,59,127,127,NaN,117,NaN,77,100,NaN,34
5989,,NaN,,,,,NaN,,NaN,,,NaN,
5990,4,NaN,14,60,127,127,NaN,120,NaN,78,100,NaN,34
5991,,NaN,,,,,NaN,,NaN,,,NaN,
5992,4,NaN,14,59,127,127,NaN,117,NaN,77,100,NaN,34
5993,,NaN,,,,,NaN,,NaN,,,NaN,
5994,4,NaN,14,59,127,127,NaN,120,NaN,77,100,NaN,34
5995,,NaN,,,,,NaN,,NaN,,,NaN,
5996,4,NaN,14,59,126,127,NaN,119,NaN,77,100,NaN,34
5997,,NaN,,,,,NaN,,NaN,,,NaN,
5998,4,NaN,14,63,126,127,NaN,124,NaN,81,100,NaN,34
5999,,NaN,,,,,NaN,,NaN,,,NaN,
6000,4,NaN,14,60,127,127,NaN,120,NaN,80,100,NaN,34
6001,,NaN,,,,,NaN,,NaN,,,NaN,
6002,4,NaN,14,62,127,127,NaN,123,NaN,81,100,NaN,34
6003,,NaN,,,,,NaN,,NaN,,,NaN,
6004,4,NaN,14,59,127,127,NaN,120,NaN,79,100,NaN,34
6005,,NaN,,,,,NaN,,NaN,,,NaN,
6006,4,NaN,14,60,127,127,NaN,121,NaN,79,100,NaN,34
6007,,NaN,,,,,NaN,,NaN,,,NaN,
6008,4,NaN,14,58,127,127,NaN,120,NaN,78,100,NaN,34
6009,,NaN,,,,,NaN,,NaN,,,NaN,
6010,4,NaN,14,58,126,127,NaN,121,NaN,77,100,NaN,34
6011,,NaN,,,,,NaN,,NaN,,,NaN,
6012,4,NaN,14,57,126,126,NaN,119,NaN,77,100,NaN,34
6013,,NaN,,,,,NaN,,NaN,,,NaN,
6014,4,NaN,14,58,126,126,NaN,120,NaN,77,100,NaN,34
6015,,NaN,,,,,NaN,,NaN,,,NaN,
6016,4,NaN,14,58,126,126,NaN,124,NaN,78,100,NaN,34
6017,,NaN,,,,,NaN,,NaN,,,NaN,
6018,4,NaN,14,59,126,126,NaN,123,NaN,79,100,NaN,34
6019,,NaN,,,,,NaN,,NaN,,,NaN,
6020,4,NaN,14,60,125,126,NaN,128,NaN,81,100,NaN,34
6021,,NaN,,,,,NaN,,NaN,,,NaN,
6022,4,NaN,14,60,125,125,NaN,126,NaN,80,100,NaN,34
6023,,NaN,,,,,NaN,,NaN,,,NaN,
6024,4,NaN,14,63,125,125,NaN,130,NaN,83,100,NaN,34
6025,,NaN,,,,,NaN,,NaN,,,NaN,
6026,4,NaN,14,60,125,126,NaN,125,NaN,81,100,NaN,34
6027,,NaN,,,,,NaN,,NaN,,,NaN,
6028,4,NaN,14,62,125,126,NaN,129,NaN,82,100,NaN,34
6029,,NaN,,,,,NaN,,NaN,,,NaN,
6030,4,NaN,14,60,125,126,NaN,125,NaN,81,100,NaN,35
6031,,NaN,,,,,NaN,,NaN,,,NaN,
6032,4,NaN,14,64,125,126,NaN,130,NaN,84,100,NaN,35
6033,,NaN,,,,,NaN,,NaN,,,NaN,
6034,4,NaN,14,62,126,126,NaN,126,NaN,83,100,NaN,35
6035,,NaN,,,,,NaN,,NaN,,,NaN,
6036,4,NaN,14,64,126,126,NaN,129,NaN,84,100,NaN,35
6037,,NaN,,,,,NaN,,NaN,,,NaN,
6038,4,NaN,14,63,126,127,NaN,128,NaN,84,100,NaN,35
6039,,NaN,,,,,NaN,,NaN,,,NaN,
6040,4,NaN,14,64,126,127,NaN,129,NaN,85,100,NaN,35
6041,,NaN,,,,,NaN,,NaN,,,NaN,
6042,4,NaN,14,60,126,127,NaN,125,NaN,82,100,NaN,35
6043,,NaN,,,,,NaN,,NaN,,,NaN,
6044,4,NaN,14,59,126,127,NaN,125,NaN,81,100,NaN,35
6045,,NaN,,,,,NaN,,NaN,,,NaN,
6046,4,NaN,14,58,126,127,NaN,124,NaN,80,100,NaN,35
6047,,NaN,,,,,NaN,,NaN,,,NaN,
6048,4,NaN,14,58,126,127,NaN,124,NaN,79,100,NaN,35
6049,,NaN,,,,,NaN,,NaN,,,NaN,
6050,4,NaN,14,59,126,127,NaN,126,NaN,80,100,NaN,35
6051,,NaN,,,,,NaN,,NaN,,,NaN,
6052,4,NaN,14,58,126,127,NaN,122,NaN,79,100,NaN,35
6053,,NaN,,,,,NaN,,NaN,,,NaN,
6054,4,NaN,14,57,126,127,NaN,124,NaN,79,100,NaN,35
6055,,NaN,,,,,NaN,,NaN,,,NaN,
6056,4,NaN,14,55,126,127,NaN,120,NaN,76,100,NaN,35
6057,,NaN,,,,,NaN,,NaN,,,NaN,
6058,3,NaN,14,57,126,126,NaN,123,NaN,77,100,NaN,35
6059,,NaN,,,,,NaN,,NaN,,,NaN,
6060,3,NaN,14,57,126,126,NaN,119,NaN,76,100,NaN,35
6061,,NaN,,,,,NaN,,NaN,,,NaN,
6062,3,NaN,14,59,126,126,NaN,123,NaN,78,100,NaN,35
6063,,NaN,,,,,NaN,,NaN,,,NaN,
6064,3,NaN,14,57,126,126,NaN,119,NaN,76,100,NaN,35
6065,,NaN,,,,,NaN,,NaN,,,NaN,
6066,4,NaN,14,58,125,126,NaN,121,NaN,77,100,NaN,35
6067,,NaN,,,,,NaN,,NaN,,,NaN,
6068,4,NaN,14,56,125,126,NaN,118,NaN,76,100,NaN,35
6069,,NaN,,,,,NaN,,NaN,,,NaN,
6070,3,NaN,14,58,125,126,NaN,122,NaN,77,100,NaN,35
6071,,NaN,,,,,NaN,,NaN,,,NaN,
6072,3,NaN,14,57,126,126,NaN,122,NaN,77,100,NaN,35
6073,,NaN,,,,,NaN,,NaN,,,NaN,
6074,4,NaN,14,57,125,126,NaN,121,NaN,77,100,NaN,35
6075,,NaN,,,,,NaN,,NaN,,,NaN,
6076,4,NaN,14,58,125,125,NaN,123,NaN,78,100,NaN,35
6077,,NaN,,,,,NaN,,NaN,,,NaN,
6078,4,NaN,14,58,124,125,NaN,123,NaN,78,100,NaN,35
6079,,NaN,,,,,NaN,,NaN,,,NaN,
6080,4,NaN,14,56,124,125,NaN,125,NaN,78,100,NaN,35
6081,,NaN,,,,,NaN,,NaN,,,NaN,
6082,4,NaN,14,56,124,125,NaN,123,NaN,77,100,NaN,35
6083,,NaN,,,,,NaN,,NaN,,,NaN,
6084,3,NaN,14,59,124,125,NaN,128,NaN,79,100,NaN,35
6085,,NaN,,,,,NaN,,NaN,,,NaN,
6086,3,NaN,14,61,124,125,NaN,126,NaN,80,100,NaN,35
6087,,NaN,,,,,NaN,,NaN,,,NaN,
6088,3,NaN,14,65,124,125,NaN,131,NaN,84,100,NaN,35
6089,,NaN,,,,,NaN,,NaN,,,NaN,
6090,3,NaN,14,64,124,125,NaN,130,NaN,85,100,NaN,35
6091,,NaN,,,,,NaN,,NaN,,,NaN,
6092,4,NaN,14,68,125,125,NaN,135,NaN,88,100,NaN,35
6093,,NaN,,,,,NaN,,NaN,,,NaN,
6094,4,NaN,14,64,125,126,NaN,131,NaN,87,100,NaN,35
6095,,NaN,,,,,NaN,,NaN,,,NaN,
6096,4,NaN,14,63,125,126,NaN,132,NaN,86,100,NaN,35
6097,,NaN,,,,,NaN,,NaN,,,NaN,
6098,4,NaN,14,61,126,126,NaN,129,NaN,84,100,NaN,35
6099,,NaN,,,,,NaN,,NaN,,,NaN,
6100,4,NaN,14,61,126,126,NaN,129,NaN,83,100,NaN,35
6101,,NaN,,,,,NaN,,NaN,,,NaN,
6102,4,NaN,14,60,126,126,NaN,127,NaN,82,100,NaN,35
6103,,NaN,,,,,NaN,,NaN,,,NaN,
6104,4,NaN,14,58,126,126,NaN,125,NaN,80,100,NaN,35
6105,,NaN,,,,,NaN,,NaN,,,NaN,
6106,4,NaN,14,57,126,126,NaN,126,NaN,79,100,NaN,35
6107,,NaN,,,,,NaN,,NaN,,,NaN,
6108,4,NaN,14,57,125,126,NaN,124,NaN,78,100,NaN,35
6109,,NaN,,,,,NaN,,NaN,,,NaN,
6110,4,NaN,14,59,125,126,NaN,128,NaN,80,100,NaN,35
6111,,NaN,,,,,NaN,,NaN,,,NaN,
6112,4,NaN,14,58,126,126,NaN,123,NaN,79,100,NaN,35
6113,,NaN,,,,,NaN,,NaN,,,NaN,
6114,4,NaN,14,59,126,126,NaN,128,NaN,80,100,NaN,35
6115,,NaN,,,,,NaN,,NaN,,,NaN,
6116,4,NaN,14,55,126,126,NaN,122,NaN,77,100,NaN,35
6117,,NaN,,,,,NaN,,NaN,,,NaN,
6118,4,NaN,14,57,125,126,NaN,126,NaN,78,100,NaN,35
6119,,NaN,,,,,NaN,,NaN,,,NaN,
6120,4,NaN,14,55,125,125,NaN,121,NaN,76,100,NaN,35
6121,,NaN,,,,,NaN,,NaN,,,NaN,
6122,4,NaN,14,58,125,125,NaN,125,NaN,78,100,NaN,35
6123,,NaN,,,,,NaN,,NaN,,,NaN,
6124,4,NaN,14,56,125,125,NaN,121,NaN,77,100,NaN,35
6125,,NaN,,,,,NaN,,NaN,,,NaN,
6126,3,NaN,14,59,125,126,NaN,125,NaN,78,100,NaN,35
6127,,NaN,,,,,NaN,,NaN,,,NaN,
6128,3,NaN,14,56,125,126,NaN,123,NaN,77,100,NaN,35
6129,,NaN,,,,,NaN,,NaN,,,NaN,
6130,3,NaN,14,57,125,125,NaN,125,NaN,78,100,NaN,35
6131,,NaN,,,,,NaN,,NaN,,,NaN,
6132,3,NaN,14,57,125,125,NaN,124,NaN,78,100,NaN,35
6133,,NaN,,,,,NaN,,NaN,,,NaN,
6134,3,NaN,14,57,125,126,NaN,124,NaN,78,100,NaN,35
6135,,NaN,,,,,NaN,,NaN,,,NaN,
6136,3,NaN,14,57,125,126,NaN,125,NaN,78,100,NaN,35
6137,,NaN,,,,,NaN,,NaN,,,NaN,
6138,4,NaN,14,56,125,125,NaN,123,NaN,77,100,NaN,35
6139,,NaN,,,,,NaN,,NaN,,,NaN,
6140,4,NaN,14,57,125,125,NaN,125,NaN,78,100,NaN,35
6141,,NaN,,,,,NaN,,NaN,,,NaN,
6142,3,NaN,14,56,125,125,NaN,122,NaN,77,100,NaN,35
6143,,NaN,,,,,NaN,,NaN,,,NaN,
6144,3,NaN,14,58,125,125,NaN,126,NaN,79,100,NaN,35
6145,,NaN,,,,,NaN,,NaN,,,NaN,
6146,3,NaN,14,56,125,125,NaN,121,NaN,77,100,NaN,35
6147,,NaN,,,,,NaN,,NaN,,,NaN,
6148,4,NaN,14,57,124,125,NaN,126,NaN,78,100,NaN,35
6149,,NaN,,,,,NaN,,NaN,,,NaN,
6150,4,NaN,14,56,124,125,NaN,121,NaN,76,100,NaN,35
6151,,NaN,,,,,NaN,,NaN,,,NaN,
6152,3,NaN,14,58,124,125,NaN,124,NaN,77,100,NaN,35
6153,,NaN,,,,,NaN,,NaN,,,NaN,
6154,3,NaN,14,56,124,125,NaN,122,NaN,77,100,NaN,35
6155,,NaN,,,,,NaN,,NaN,,,NaN,
6156,3,NaN,14,56,124,125,NaN,123,NaN,76,100,NaN,35
6157,,NaN,,,,,NaN,,NaN,,,NaN,
6158,3,NaN,14,55,124,125,NaN,120,NaN,75,100,NaN,35
6159,,NaN,,,,,NaN,,NaN,,,NaN,
6160,3,NaN,14,56,124,125,NaN,122,NaN,76,100,NaN,35
6161,,NaN,,,,,NaN,,NaN,,,NaN,
6162,3,NaN,14,56,124,125,NaN,121,NaN,77,100,NaN,35
6163,,NaN,,,,,NaN,,NaN,,,NaN,
6164,3,NaN,14,57,124,125,NaN,121,NaN,77,100,NaN,35
6165,,NaN,,,,,NaN,,NaN,,,NaN,
6166,3,NaN,14,56,124,125,NaN,123,NaN,77,100,NaN,35
6167,,NaN,,,,,NaN,,NaN,,,NaN,
6168,3,NaN,14,56,124,125,NaN,121,NaN,76,100,NaN,35
6169,,NaN,,,,,NaN,,NaN,,,NaN,
6170,3,NaN,14,57,124,125,NaN,124,NaN,77,100,NaN,35
6171,,NaN,,,,,NaN,,NaN,,,NaN,
6172,3,NaN,14,55,124,124,NaN,120,NaN,75,100,NaN,35
6173,,NaN,,,,,NaN,,NaN,,,NaN,
6174,3,NaN,14,56,124,125,NaN,123,NaN,77,100,NaN,35
6175,,NaN,,,,,NaN,,NaN,,,NaN,
6176,4,NaN,14,54,124,124,NaN,119,NaN,75,100,NaN,35
6177,,NaN,,,,,NaN,,NaN,,,NaN,
6178,4,NaN,14,56,123,124,NaN,123,NaN,76,100,NaN,35
6179,,NaN,,,,,NaN,,NaN,,,NaN,
6180,4,NaN,14,55,123,124,NaN,119,NaN,75,100,NaN,35
6181,,NaN,,,,,NaN,,NaN,,,NaN,
6182,3,NaN,14,56,124,124,NaN,122,NaN,76,100,NaN,35
6183,,NaN,,,,,NaN,,NaN,,,NaN,
