time,Solar8000/PLETH_HR,Solar8000/ART_SBP,Solar8000/ART_MBP,Solar8000/ART_DBP,SNUADC/ART,Solar8000/RR_CO2,Solar8000/PLETH_SPO2,SNUADC/ECG_V5,SNUADC/ECG_II,Solar8000/ETCO2,Solar8000/CVP,SNUADC/CVP,Solar8000/HR
27180,75,89,56,41,NaN,16,96,NaN,NaN,38,244,NaN,115
27181,,,,,NaN,,,NaN,NaN,,,NaN,
27182,80,85,56,43,NaN,16,97,NaN,NaN,38,243,NaN,125
27183,,,,,NaN,,,NaN,NaN,,,NaN,
27184,81,79,53,41,NaN,16,96,NaN,NaN,38,243,NaN,99
27185,,,,,NaN,,,NaN,NaN,,,NaN,
27186,86,80,52,40,NaN,16,96,NaN,NaN,38,241,NaN,98
27187,,,,,NaN,,,NaN,NaN,,,NaN,
27188,81,83,53,41,NaN,16,96,NaN,NaN,38,241,NaN,112
27189,,,,,NaN,,,NaN,NaN,,,NaN,
27190,78,85,55,43,NaN,16,96,NaN,NaN,38,244,NaN,109
27191,,,,,NaN,,,NaN,NaN,,,NaN,
27192,77,78,53,41,NaN,16,96,NaN,NaN,37,244,NaN,110
27193,,,,,NaN,,,NaN,NaN,,,NaN,
27194,86,84,55,44,NaN,16,96,NaN,NaN,37,244,NaN,111
27195,,,,,NaN,,,NaN,NaN,,,NaN,
27196,90,87,55,43,NaN,16,96,NaN,NaN,37,244,NaN,121
27197,,,,,NaN,,,NaN,NaN,,,NaN,
27198,90,86,58,45,NaN,16,96,NaN,NaN,34,244,NaN,113
27199,,,,,NaN,,,NaN,NaN,,,NaN,
27200,85,85,56,43,NaN,16,96,NaN,NaN,34,241,NaN,106
27201,,,,,NaN,,,NaN,NaN,,,NaN,
27202,101,84,58,44,NaN,16,96,NaN,NaN,34,241,NaN,106
27203,,,,,NaN,,,NaN,NaN,,,NaN,
27204,107,87,56,42,NaN,16,96,NaN,NaN,34,243,NaN,111
27205,,,,,NaN,,,NaN,NaN,,,NaN,
27206,117,77,57,44,NaN,16,96,NaN,NaN,38,243,NaN,114
27207,,,,,NaN,,,NaN,NaN,,,NaN,
27208,115,83,55,41,NaN,16,96,NaN,NaN,38,245,NaN,113
27209,,,,,NaN,,,NaN,NaN,,,NaN,
27210,115,83,55,41,NaN,16,96,NaN,NaN,38,245,NaN,113
27211,,,,,NaN,,,NaN,NaN,,,NaN,
27212,111,92,57,44,NaN,16,96,NaN,NaN,38,243,NaN,118
27213,,,,,NaN,,,NaN,NaN,,,NaN,
27214,109,84,56,42,NaN,16,96,NaN,NaN,38,243,NaN,110
27215,,,,,NaN,,,NaN,NaN,,,NaN,
27216,116,85,56,42,NaN,16,96,NaN,NaN,38,242,NaN,111
27217,,,,,NaN,,,NaN,NaN,,,NaN,
27218,111,88,56,42,NaN,16,96,NaN,NaN,39,242,NaN,111
27219,,,,,NaN,,,NaN,NaN,,,NaN,
27220,113,92,57,44,NaN,16,96,NaN,NaN,39,245,NaN,100
27221,,,,,NaN,,,NaN,NaN,,,NaN,
27222,113,92,57,41,NaN,16,96,NaN,NaN,39,245,NaN,102
27223,,,,,NaN,,,NaN,NaN,,,NaN,
27224,107,79,54,41,NaN,16,96,NaN,NaN,39,245,NaN,110
27225,,,,,NaN,,,NaN,NaN,,,NaN,
27226,107,79,54,41,NaN,16,96,NaN,NaN,39,243,NaN,110
27227,,,,,NaN,,,NaN,NaN,,,NaN,
27228,109,84,57,44,NaN,16,95,NaN,NaN,39,243,NaN,102
27229,,,,,NaN,,,NaN,NaN,,,NaN,
27230,111,77,56,43,NaN,16,95,NaN,NaN,39,241,NaN,116
27231,,,,,NaN,,,NaN,NaN,,,NaN,
27232,114,74,54,42,NaN,16,95,NaN,NaN,39,241,NaN,114
27233,,,,,NaN,,,NaN,NaN,,,NaN,
27234,113,91,56,43,NaN,16,95,NaN,NaN,39,244,NaN,119
27235,,,,,NaN,,,NaN,NaN,,,NaN,
27236,116,91,58,43,NaN,16,95,NaN,NaN,39,244,NaN,116
27237,,,,,NaN,,,NaN,NaN,,,NaN,
27238,116,91,58,43,NaN,16,95,NaN,NaN,40,244,NaN,116
27239,,,,,NaN,,,NaN,NaN,,,NaN,
27240,112,77,55,41,NaN,16,95,NaN,NaN,40,244,NaN,113
27241,,,,,NaN,,,NaN,NaN,,,NaN,
27242,113,78,56,43,NaN,16,95,NaN,NaN,40,242,NaN,113
27243,,,,,NaN,,,NaN,NaN,,,NaN,
27244,115,89,57,42,NaN,16,95,NaN,NaN,39,242,NaN,114
27245,,,,,NaN,,,NaN,NaN,,,NaN,
27246,116,85,55,40,NaN,16,95,NaN,NaN,39,242,NaN,115
27247,,,,,NaN,,,NaN,NaN,,,NaN,
27248,117,89,56,42,NaN,16,95,NaN,NaN,39,242,NaN,103
27249,,,,,NaN,,,NaN,NaN,,,NaN,
27250,115,91,56,43,NaN,16,95,NaN,NaN,39,244,NaN,103
27251,,,,,NaN,,,NaN,NaN,,,NaN,
27252,116,86,56,42,NaN,16,95,NaN,NaN,39,244,NaN,103
27253,,,,,NaN,,,NaN,NaN,,,NaN,
27254,117,88,59,45,NaN,16,95,NaN,NaN,39,243,NaN,92
27255,,,,,NaN,,,NaN,NaN,,,NaN,
27256,119,92,58,44,NaN,16,95,NaN,NaN,39,243,NaN,106
27257,,,,,NaN,,,NaN,NaN,,,NaN,
27258,118,87,57,43,NaN,16,95,NaN,NaN,38,243,NaN,118
27259,,,,,NaN,,,NaN,NaN,,,NaN,
27260,118,83,55,41,NaN,16,95,NaN,NaN,38,241,NaN,106
27261,,,,,NaN,,,NaN,NaN,,,NaN,
27262,110,72,53,42,NaN,16,95,NaN,NaN,38,241,NaN,99
27263,,,,,NaN,,,NaN,NaN,,,NaN,
27264,110,72,53,42,NaN,16,95,NaN,NaN,39,244,NaN,99
27265,,,,,NaN,,,NaN,NaN,,,NaN,
27266,111,80,55,42,NaN,16,95,NaN,NaN,39,244,NaN,107
27267,,,,,NaN,,,NaN,NaN,,,NaN,
27268,121,91,58,44,NaN,16,95,NaN,NaN,39,244,NaN,103
27269,,,,,NaN,,,NaN,NaN,,,NaN,
27270,121,88,58,43,NaN,16,95,NaN,NaN,38,244,NaN,107
27271,,,,,NaN,,,NaN,NaN,,,NaN,
27272,117,90,58,44,NaN,16,95,NaN,NaN,38,242,NaN,116
27273,,,,,NaN,,,NaN,NaN,,,NaN,
27274,117,89,58,44,NaN,16,95,NaN,NaN,38,242,NaN,116
27275,,,,,NaN,,,NaN,NaN,,,NaN,
27276,117,89,58,44,NaN,16,95,NaN,NaN,37,243,NaN,116
27277,,,,,NaN,,,NaN,NaN,,,NaN,
27278,117,90,59,44,NaN,16,95,NaN,NaN,37,243,NaN,116
27279,,,,,NaN,,,NaN,NaN,,,NaN,
27280,117,88,58,43,NaN,16,95,NaN,NaN,37,245,NaN,116
27281,,,,,NaN,,,NaN,NaN,,,NaN,
27282,117,83,55,41,NaN,16,95,NaN,NaN,38,245,NaN,116
27283,,,,,NaN,,,NaN,NaN,,,NaN,
27284,117,91,58,43,NaN,16,95,NaN,NaN,38,243,NaN,116
27285,,,,,NaN,,,NaN,NaN,,,NaN,
27286,118,94,59,44,NaN,16,95,NaN,NaN,38,243,NaN,117
27287,,,,,NaN,,,NaN,NaN,,,NaN,
27288,119,94,60,44,NaN,16,95,NaN,NaN,38,242,NaN,116
27289,,,,,NaN,,,NaN,NaN,,,NaN,
27290,120,91,59,43,NaN,16,95,NaN,NaN,38,242,NaN,116
27291,,,,,NaN,,,NaN,NaN,,,NaN,
27292,118,95,60,44,NaN,16,95,NaN,NaN,38,242,NaN,116
27293,,,,,NaN,,,NaN,NaN,,,NaN,
27294,118,95,60,45,NaN,16,95,NaN,NaN,38,245,NaN,116
27295,,,,,NaN,,,NaN,NaN,,,NaN,
27296,118,94,60,44,NaN,16,95,NaN,NaN,39,245,NaN,116
27297,,,,,NaN,,,NaN,NaN,,,NaN,
27298,117,90,59,43,NaN,16,95,NaN,NaN,39,245,NaN,116
27299,,,,,NaN,,,NaN,NaN,,,NaN,
27300,117,76,55,41,NaN,16,95,NaN,NaN,39,245,NaN,116
27301,,,,,NaN,,,NaN,NaN,,,NaN,
27302,117,84,56,42,NaN,16,95,NaN,NaN,39,242,NaN,115
27303,,,,,NaN,,,NaN,NaN,,,NaN,
27304,116,85,57,42,NaN,16,95,NaN,NaN,39,242,NaN,118
27305,,,,,NaN,,,NaN,NaN,,,NaN,
27306,116,88,59,45,NaN,16,95,NaN,NaN,39,243,NaN,118
27307,,,,,NaN,,,NaN,NaN,,,NaN,
27308,115,88,58,43,NaN,16,95,NaN,NaN,39,243,NaN,115
27309,,,,,NaN,,,NaN,NaN,,,NaN,
27310,116,89,59,44,NaN,16,95,NaN,NaN,39,244,NaN,118
27311,,,,,NaN,,,NaN,NaN,,,NaN,
27312,116,89,59,44,NaN,16,95,NaN,NaN,39,244,NaN,117
27313,,,,,NaN,,,NaN,NaN,,,NaN,
27314,116,87,59,44,NaN,16,95,NaN,NaN,38,242,NaN,116
27315,,,,,NaN,,,NaN,NaN,,,NaN,
27316,116,86,59,44,NaN,16,95,NaN,NaN,38,242,NaN,117
27317,,,,,NaN,,,NaN,NaN,,,NaN,
27318,116,86,59,44,NaN,16,95,NaN,NaN,38,241,NaN,117
27319,,,,,NaN,,,NaN,NaN,,,NaN,
27320,118,92,58,44,NaN,16,95,NaN,NaN,39,241,NaN,118
27321,,,,,NaN,,,NaN,NaN,,,NaN,
27322,118,94,60,44,NaN,16,95,NaN,NaN,39,241,NaN,106
27323,,,,,NaN,,,NaN,NaN,,,NaN,
27324,118,95,60,44,NaN,16,95,NaN,NaN,39,245,NaN,105
27325,,,,,NaN,,,NaN,NaN,,,NaN,
27326,119,93,60,44,NaN,16,95,NaN,NaN,39,245,NaN,118
27327,,,,,NaN,,,NaN,NaN,,,NaN,
27328,118,91,59,43,NaN,16,95,NaN,NaN,39,244,NaN,119
27329,,,,,NaN,,,NaN,NaN,,,NaN,
27330,118,91,59,43,NaN,16,95,NaN,NaN,39,244,NaN,119
27331,,,,,NaN,,,NaN,NaN,,,NaN,
27332,117,93,60,45,NaN,16,95,NaN,NaN,38,242,NaN,105
27333,,,,,NaN,,,NaN,NaN,,,NaN,
27334,118,87,58,43,NaN,16,95,NaN,NaN,38,242,NaN,104
27335,,,,,NaN,,,NaN,NaN,,,NaN,
27336,118,90,58,44,NaN,16,95,NaN,NaN,38,244,NaN,105
27337,,,,,NaN,,,NaN,NaN,,,NaN,
27338,119,87,57,42,NaN,16,95,NaN,NaN,40,244,NaN,117
27339,,,,,NaN,,,NaN,NaN,,,NaN,
27340,119,87,57,42,NaN,16,95,NaN,NaN,40,244,NaN,117
27341,,,,,NaN,,,NaN,NaN,,,NaN,
27342,119,88,58,43,NaN,16,95,NaN,NaN,40,244,NaN,117
27343,,,,,NaN,,,NaN,NaN,,,NaN,
27344,120,88,57,42,NaN,16,95,NaN,NaN,40,241,NaN,117
27345,,,,,NaN,,,NaN,NaN,,,NaN,
27346,120,87,56,42,NaN,16,95,NaN,NaN,39,241,NaN,118
27347,,,,,NaN,,,NaN,NaN,,,NaN,
27348,121,92,58,44,NaN,16,95,NaN,NaN,39,242,NaN,118
27349,,,,,NaN,,,NaN,NaN,,,NaN,
27350,121,92,58,44,NaN,16,95,NaN,NaN,39,242,NaN,118
27351,,,,,NaN,,,NaN,NaN,,,NaN,
27352,119,85,55,41,NaN,16,95,NaN,NaN,38,242,NaN,103
27353,,,,,NaN,,,NaN,NaN,,,NaN,
27354,120,95,59,44,NaN,16,95,NaN,NaN,38,244,NaN,93
27355,,,,,NaN,,,NaN,NaN,,,NaN,
27356,119,94,60,44,NaN,16,95,NaN,NaN,38,244,NaN,106
27357,,,,,NaN,,,NaN,NaN,,,NaN,
27358,120,93,58,44,NaN,16,95,NaN,NaN,39,243,NaN,108
27359,,,,,NaN,,,NaN,NaN,,,NaN,
27360,120,85,56,41,NaN,16,95,NaN,NaN,39,243,NaN,104
27361,,,,,NaN,,,NaN,NaN,,,NaN,
27362,120,87,58,44,NaN,16,95,NaN,NaN,39,241,NaN,94
27363,,,,,NaN,,,NaN,NaN,,,NaN,
27364,121,90,59,44,NaN,16,95,NaN,NaN,38,241,NaN,109
27365,,,,,NaN,,,NaN,NaN,,,NaN,
27366,123,94,60,45,NaN,16,95,NaN,NaN,38,243,NaN,123
27367,,,,,NaN,,,NaN,NaN,,,NaN,
27368,120,85,58,44,NaN,16,95,NaN,NaN,38,243,NaN,121
27369,,,,,NaN,,,NaN,NaN,,,NaN,
27370,120,85,58,44,NaN,16,95,NaN,NaN,38,243,NaN,121
27371,,,,,NaN,,,NaN,NaN,,,NaN,
27372,123,84,58,43,NaN,16,95,NaN,NaN,38,243,NaN,123
27373,,,,,NaN,,,NaN,NaN,,,NaN,
27374,120,87,58,44,NaN,16,95,NaN,NaN,38,241,NaN,124
27375,,,,,NaN,,,NaN,NaN,,,NaN,
27376,123,93,60,44,NaN,16,95,NaN,NaN,38,241,NaN,123
27377,,,,,NaN,,,NaN,NaN,,,NaN,
27378,120,82,58,44,NaN,16,95,NaN,NaN,38,242,NaN,121
27379,,,,,NaN,,,NaN,NaN,,,NaN,
27380,121,85,58,43,NaN,16,95,NaN,NaN,38,242,NaN,122
27381,,,,,NaN,,,NaN,NaN,,,NaN,
27382,125,91,59,44,NaN,16,95,NaN,NaN,39,244,NaN,124
27383,,,,,NaN,,,NaN,NaN,,,NaN,
27384,121,88,58,44,NaN,16,95,NaN,NaN,39,244,NaN,119
27385,,,,,NaN,,,NaN,NaN,,,NaN,
27386,121,91,59,43,NaN,16,95,NaN,NaN,39,244,NaN,123
27387,,,,,NaN,,,NaN,NaN,,,NaN,
27388,121,91,59,43,NaN,16,95,NaN,NaN,39,242,NaN,123
27389,,,,,NaN,,,NaN,NaN,,,NaN,
27390,119,86,58,43,NaN,16,95,NaN,NaN,39,242,NaN,121
27391,,,,,NaN,,,NaN,NaN,,,NaN,
27392,121,94,59,44,NaN,16,95,NaN,NaN,39,241,NaN,123
27393,,,,,NaN,,,NaN,NaN,,,NaN,
27394,122,91,59,43,NaN,16,95,NaN,NaN,38,241,NaN,122
27395,,,,,NaN,,,NaN,NaN,,,NaN,
27396,119,85,57,42,NaN,16,95,NaN,NaN,38,244,NaN,121
27397,,,,,NaN,,,NaN,NaN,,,NaN,
27398,121,88,57,42,NaN,16,95,NaN,NaN,38,244,NaN,121
27399,,,,,NaN,,,NaN,NaN,,,NaN,
27400,122,84,57,43,NaN,16,95,NaN,NaN,38,244,NaN,122
27401,,,,,NaN,,,NaN,NaN,,,NaN,
27402,120,83,56,42,NaN,16,95,NaN,NaN,39,244,NaN,121
27403,,,,,NaN,,,NaN,NaN,,,NaN,
27404,121,90,58,43,NaN,16,95,NaN,NaN,39,242,NaN,123
27405,,,,,NaN,,,NaN,NaN,,,NaN,
27406,121,90,58,43,NaN,16,95,NaN,NaN,39,242,NaN,123
27407,,,,,NaN,,,NaN,NaN,,,NaN,
27408,119,91,59,43,NaN,16,95,NaN,NaN,39,243,NaN,118
27409,,,,,NaN,,,NaN,NaN,,,NaN,
27410,119,94,59,43,NaN,16,95,NaN,NaN,39,243,NaN,119
27411,,,,,NaN,,,NaN,NaN,,,NaN,
27412,116,81,57,42,NaN,16,95,NaN,NaN,39,244,NaN,116
27413,,,,,NaN,,,NaN,NaN,,,NaN,
27414,118,92,58,43,NaN,16,95,NaN,NaN,39,244,NaN,114
27415,,,,,NaN,,,NaN,NaN,,,NaN,
27416,118,92,58,43,NaN,16,95,NaN,NaN,39,244,NaN,114
27417,,,,,NaN,,,NaN,NaN,,,NaN,
27418,119,92,57,43,NaN,16,95,NaN,NaN,39,242,NaN,115
27419,,,,,NaN,,,NaN,NaN,,,NaN,
27420,119,87,57,42,NaN,16,95,NaN,NaN,39,242,NaN,115
27421,,,,,NaN,,,NaN,NaN,,,NaN,
27422,119,89,57,43,NaN,16,95,NaN,NaN,39,241,NaN,116
27423,,,,,NaN,,,NaN,NaN,,,NaN,
27424,119,90,57,42,NaN,16,95,NaN,NaN,39,241,NaN,116
27425,,,,,NaN,,,NaN,NaN,,,NaN,
27426,118,93,58,43,NaN,16,95,NaN,NaN,39,244,NaN,116
27427,,,,,NaN,,,NaN,NaN,,,NaN,
27428,118,88,57,42,NaN,16,95,NaN,NaN,39,244,NaN,115
27429,,,,,NaN,,,NaN,NaN,,,NaN,
27430,116,77,55,42,NaN,16,95,NaN,NaN,39,243,NaN,116
27431,,,,,NaN,,,NaN,NaN,,,NaN,
27432,117,89,57,42,NaN,16,95,NaN,NaN,39,243,NaN,119
27433,,,,,NaN,,,NaN,NaN,,,NaN,
27434,117,85,56,41,NaN,16,95,NaN,NaN,39,241,NaN,116
27435,,,,,NaN,,,NaN,NaN,,,NaN,
27436,118,88,56,41,NaN,16,95,NaN,NaN,39,241,NaN,120
27437,,,,,NaN,,,NaN,NaN,,,NaN,
27438,124,82,54,39,NaN,16,95,NaN,NaN,39,243,NaN,118
27439,,,,,NaN,,,NaN,NaN,,,NaN,
27440,119,80,53,40,NaN,16,95,NaN,NaN,39,243,NaN,119
27441,,,,,NaN,,,NaN,NaN,,,NaN,
27442,115,79,53,41,NaN,16,95,NaN,NaN,39,244,NaN,105
27443,,,,,NaN,,,NaN,NaN,,,NaN,
27444,116,79,55,43,NaN,16,95,NaN,NaN,39,244,NaN,95
27445,,,,,NaN,,,NaN,NaN,,,NaN,
27446,118,81,56,42,NaN,16,95,NaN,NaN,38,242,NaN,109
27447,,,,,NaN,,,NaN,NaN,,,NaN,
27448,120,83,56,43,NaN,16,95,NaN,NaN,38,242,NaN,118
27449,,,,,NaN,,,NaN,NaN,,,NaN,
27450,120,83,56,43,NaN,16,95,NaN,NaN,38,242,NaN,118
27451,,,,,NaN,,,NaN,NaN,,,NaN,
27452,118,89,57,42,NaN,16,95,NaN,NaN,39,242,NaN,114
27453,,,,,NaN,,,NaN,NaN,,,NaN,
27454,117,82,55,40,NaN,16,95,NaN,NaN,39,242,NaN,115
27455,,,,,NaN,,,NaN,NaN,,,NaN,
27456,116,89,56,42,NaN,16,95,NaN,NaN,39,244,NaN,115
27457,,,,,NaN,,,NaN,NaN,,,NaN,
27458,117,85,56,42,NaN,16,95,NaN,NaN,39,244,NaN,116
27459,,,,,NaN,,,NaN,NaN,,,NaN,
27460,114,85,56,42,NaN,16,95,NaN,NaN,39,243,NaN,117
27461,,,,,NaN,,,NaN,NaN,,,NaN,
27462,114,85,56,42,NaN,16,95,NaN,NaN,39,243,NaN,117
27463,,,,,NaN,,,NaN,NaN,,,NaN,
27464,113,77,52,39,NaN,16,96,NaN,NaN,39,241,NaN,104
27465,,,,,NaN,,,NaN,NaN,,,NaN,
27466,107,88,56,42,NaN,16,96,NaN,NaN,39,241,NaN,94
27467,,,,,NaN,,,NaN,NaN,,,NaN,
27468,108,91,57,44,NaN,16,96,NaN,NaN,39,244,NaN,96
27469,,,,,NaN,,,NaN,NaN,,,NaN,
27470,109,89,56,42,NaN,16,96,NaN,NaN,39,244,NaN,96
27471,,,,,NaN,,,NaN,NaN,,,NaN,
27472,109,83,55,40,NaN,16,96,NaN,NaN,39,244,NaN,102
27473,,,,,NaN,,,NaN,NaN,,,NaN,
27474,119,81,55,42,NaN,16,96,NaN,NaN,39,244,NaN,94
27475,,,,,NaN,,,NaN,NaN,,,NaN,
27476,121,84,56,42,NaN,16,96,NaN,NaN,39,242,NaN,109
27477,,,,,NaN,,,NaN,NaN,,,NaN,
27478,124,87,57,42,NaN,16,96,NaN,NaN,39,242,NaN,123
27479,,,,,NaN,,,NaN,NaN,,,NaN,
27480,121,79,55,41,NaN,16,96,NaN,NaN,39,242,NaN,122
27481,,,,,NaN,,,NaN,NaN,,,NaN,
27482,125,89,57,43,NaN,16,96,NaN,NaN,38,242,NaN,124
27483,,,,,NaN,,,NaN,NaN,,,NaN,
27484,121,86,57,42,NaN,16,96,NaN,NaN,38,242,NaN,122
27485,,,,,NaN,,,NaN,NaN,,,NaN,
27486,123,88,57,43,NaN,16,96,NaN,NaN,38,245,NaN,125
27487,,,,,NaN,,,NaN,NaN,,,NaN,
27488,121,82,56,42,NaN,16,95,NaN,NaN,38,245,NaN,125
27489,,,,,NaN,,,NaN,NaN,,,NaN,
27490,123,82,56,42,NaN,16,95,NaN,NaN,38,243,NaN,123
27491,,,,,NaN,,,NaN,NaN,,,NaN,
27492,125,86,56,42,NaN,16,95,NaN,NaN,38,243,NaN,128
27493,,,,,NaN,,,NaN,NaN,,,NaN,
27494,127,87,57,42,NaN,16,95,NaN,NaN,39,242,NaN,126
27495,,,,,NaN,,,NaN,NaN,,,NaN,
27496,122,79,55,41,NaN,16,95,NaN,NaN,39,242,NaN,121
27497,,,,,NaN,,,NaN,NaN,,,NaN,
27498,123,85,56,41,NaN,16,95,NaN,NaN,39,244,NaN,126
27499,,,,,NaN,,,NaN,NaN,,,NaN,
27500,123,85,56,41,NaN,16,95,NaN,NaN,39,244,NaN,126
27501,,,,,NaN,,,NaN,NaN,,,NaN,
27502,123,83,55,41,NaN,16,95,NaN,NaN,39,244,NaN,126
27503,,,,,NaN,,,NaN,NaN,,,NaN,
27504,125,87,57,42,NaN,16,95,NaN,NaN,39,244,NaN,125
27505,,,,,NaN,,,NaN,NaN,,,NaN,
27506,121,79,55,41,NaN,16,95,NaN,NaN,39,241,NaN,123
27507,,,,,NaN,,,NaN,NaN,,,NaN,
27508,122,87,56,42,NaN,16,95,NaN,NaN,39,241,NaN,125
27509,,,,,NaN,,,NaN,NaN,,,NaN,
27510,124,85,56,41,NaN,16,95,NaN,NaN,39,243,NaN,125
27511,,,,,NaN,,,NaN,NaN,,,NaN,
27512,120,79,55,41,NaN,16,95,NaN,NaN,39,243,NaN,122
27513,,,,,NaN,,,NaN,NaN,,,NaN,
27514,122,83,55,41,NaN,16,95,NaN,NaN,39,243,NaN,124
27515,,,,,NaN,,,NaN,NaN,,,NaN,
27516,124,87,56,41,NaN,16,95,NaN,NaN,39,245,NaN,123
27517,,,,,NaN,,,NaN,NaN,,,NaN,
27518,120,79,54,41,NaN,16,95,NaN,NaN,39,245,NaN,121
27519,,,,,NaN,,,NaN,NaN,,,NaN,
27520,121,87,56,42,NaN,16,95,NaN,NaN,39,243,NaN,123
27521,,,,,NaN,,,NaN,NaN,,,NaN,
27522,123,87,56,41,NaN,16,95,NaN,NaN,39,243,NaN,123
27523,,,,,NaN,,,NaN,NaN,,,NaN,
27524,120,82,56,42,NaN,16,95,NaN,NaN,39,242,NaN,121
27525,,,,,NaN,,,NaN,NaN,,,NaN,
27526,121,85,56,41,NaN,16,95,NaN,NaN,38,242,NaN,123
27527,,,,,NaN,,,NaN,NaN,,,NaN,
27528,124,87,57,42,NaN,16,95,NaN,NaN,38,245,NaN,124
27529,,,,,NaN,,,NaN,NaN,,,NaN,
27530,122,82,56,42,NaN,16,95,NaN,NaN,38,245,NaN,122
27531,,,,,NaN,,,NaN,NaN,,,NaN,
27532,123,85,57,42,NaN,16,95,NaN,NaN,38,244,NaN,124
27533,,,,,NaN,,,NaN,NaN,,,NaN,
27534,122,82,54,41,NaN,16,95,NaN,NaN,38,244,NaN,124
27535,,,,,NaN,,,NaN,NaN,,,NaN,
27536,122,85,56,42,NaN,16,95,NaN,NaN,38,241,NaN,106
27537,,,,,NaN,,,NaN,NaN,,,NaN,
27538,120,89,58,43,NaN,16,95,NaN,NaN,38,241,NaN,106
27539,,,,,NaN,,,NaN,NaN,,,NaN,
27540,121,81,56,43,NaN,16,95,NaN,NaN,38,243,NaN,107
27541,,,,,NaN,,,NaN,NaN,,,NaN,
27542,123,90,59,44,NaN,16,95,NaN,NaN,38,243,NaN,122
27543,,,,,NaN,,,NaN,NaN,,,NaN,
27544,123,90,59,44,NaN,16,95,NaN,NaN,38,243,NaN,122
27545,,,,,NaN,,,NaN,NaN,,,NaN,
27546,122,85,58,44,NaN,16,95,NaN,NaN,39,244,NaN,119
27547,,,,,NaN,,,NaN,NaN,,,NaN,
27548,121,84,57,43,NaN,16,95,NaN,NaN,39,244,NaN,122
27549,,,,,NaN,,,NaN,NaN,,,NaN,
27550,122,80,56,44,NaN,16,95,NaN,NaN,39,242,NaN,120
27551,,,,,NaN,,,NaN,NaN,,,NaN,
27552,121,86,57,43,NaN,16,95,NaN,NaN,39,242,NaN,117
27553,,,,,NaN,,,NaN,NaN,,,NaN,
27554,123,86,57,43,NaN,16,95,NaN,NaN,39,243,NaN,124
27555,,,,,NaN,,,NaN,NaN,,,NaN,
27556,119,80,56,43,NaN,16,95,NaN,NaN,39,243,NaN,121
27557,,,,,NaN,,,NaN,NaN,,,NaN,
27558,122,77,55,42,NaN,16,95,NaN,NaN,39,252,NaN,124
27559,,,,,NaN,,,NaN,NaN,,,NaN,
27560,123,85,56,43,NaN,16,95,NaN,NaN,39,252,NaN,123
27561,,,,,NaN,,,NaN,NaN,,,NaN,
27562,121,80,56,43,NaN,16,95,NaN,NaN,39,256,NaN,123
27563,,,,,NaN,,,NaN,NaN,,,NaN,
27564,121,80,56,43,NaN,16,95,NaN,NaN,38,256,NaN,123
27565,,,,,NaN,,,NaN,NaN,,,NaN,
27566,125,86,57,42,NaN,16,95,NaN,NaN,38,255,NaN,124
27567,,,,,NaN,,,NaN,NaN,,,NaN,
27568,122,80,56,43,NaN,16,95,NaN,NaN,38,255,NaN,123
27569,,,,,NaN,,,NaN,NaN,,,NaN,
27570,123,83,56,42,NaN,16,95,NaN,NaN,38,255,NaN,126
27571,,,,,NaN,,,NaN,NaN,,,NaN,
27572,122,86,56,42,NaN,16,95,NaN,NaN,38,255,NaN,123
27573,,,,,NaN,,,NaN,NaN,,,NaN,
27574,122,86,56,42,NaN,16,95,NaN,NaN,38,254,NaN,123
27575,,,,,NaN,,,NaN,NaN,,,NaN,
27576,128,88,57,43,NaN,16,95,NaN,NaN,38,254,NaN,130
27577,,,,,NaN,,,NaN,NaN,,,NaN,
27578,125,78,55,42,NaN,16,94,NaN,NaN,38,254,NaN,124
27579,,,,,NaN,,,NaN,NaN,,,NaN,
27580,124,87,57,43,NaN,16,95,NaN,NaN,38,253,NaN,127
27581,,,,,NaN,,,NaN,NaN,,,NaN,
27582,124,87,57,43,NaN,16,95,NaN,NaN,38,253,NaN,127
27583,,,,,NaN,,,NaN,NaN,,,NaN,
27584,122,81,56,43,NaN,16,94,NaN,NaN,39,250,NaN,123
27585,,,,,NaN,,,NaN,NaN,,,NaN,
27586,124,87,57,41,NaN,16,94,NaN,NaN,39,250,NaN,127
27587,,,,,NaN,,,NaN,NaN,,,NaN,
27588,122,87,57,42,NaN,16,94,NaN,NaN,39,189,NaN,124
27589,,,,,NaN,,,NaN,NaN,,,NaN,
27590,122,87,57,42,NaN,16,94,NaN,NaN,38,189,NaN,124
27591,,,,,NaN,,,NaN,NaN,,,NaN,
27592,124,83,56,41,NaN,16,94,NaN,NaN,38,179,NaN,127
27593,,,,,NaN,,,NaN,NaN,,,NaN,
27594,123,76,54,42,NaN,16,94,NaN,NaN,38,179,NaN,123
27595,,,,,NaN,,,NaN,NaN,,,NaN,
27596,123,79,54,41,NaN,16,94,NaN,NaN,39,52,NaN,126
27597,,,,,NaN,,,NaN,NaN,,,NaN,
27598,123,79,54,41,NaN,16,94,NaN,NaN,39,52,NaN,126
27599,,,,,NaN,,,NaN,NaN,,,NaN,
27600,119,83,55,41,NaN,16,94,NaN,NaN,39,125,NaN,118
27601,,,,,NaN,,,NaN,NaN,,,NaN,
27602,122,78,51,39,NaN,16,94,NaN,NaN,39,125,NaN,117
27603,,,,,NaN,,,NaN,NaN,,,NaN,
27604,123,86,55,42,NaN,16,94,NaN,NaN,39,165,NaN,119
