time,Solar8000/ART_DBP,Solar8000/HR,Solar8000/ETCO2,SNUADC/ECG_V5,Solar8000/ART_SBP,Solar8000/RR_CO2,Solar8000/CVP,Solar8000/PLETH_SPO2,SNUADC/ECG_II,Solar8000/ART_MBP,SNUADC/ART,Solar8000/PLETH_HR,SNUADC/CVP
6671,,,,NaN,,,,,NaN,,NaN,,NaN
6672,57,77,32,NaN,109,18,5,100,NaN,77,NaN,78,NaN
6673,,,,NaN,,,,,NaN,,NaN,,NaN
6674,58,77,31,NaN,111,18,5,100,NaN,78,NaN,78,NaN
6675,,,,NaN,,,,,NaN,,NaN,,NaN
6676,59,77,31,NaN,113,18,5,100,NaN,79,NaN,78,NaN
6677,,,,NaN,,,,,NaN,,NaN,,NaN
6678,59,78,31,NaN,112,18,5,100,NaN,79,NaN,78,NaN
6679,,,,NaN,,,,,NaN,,NaN,,NaN
6680,59,78,32,NaN,114,18,6,100,NaN,79,NaN,78,NaN
6681,,,,NaN,,,,,NaN,,NaN,,NaN
6682,59,78,32,NaN,113,18,6,100,NaN,79,NaN,78,NaN
6683,,,,NaN,,,,,NaN,,NaN,,NaN
6684,59,78,32,NaN,114,18,6,100,NaN,80,NaN,78,NaN
6685,,,,NaN,,,,,NaN,,NaN,,NaN
6686,60,78,32,NaN,115,18,6,100,NaN,80,NaN,78,NaN
6687,,,,NaN,,,,,NaN,,NaN,,NaN
6688,59,78,32,NaN,114,18,6,100,NaN,80,NaN,78,NaN
6689,,,,NaN,,,,,NaN,,NaN,,NaN
6690,59,78,32,NaN,114,18,6,100,NaN,80,NaN,78,NaN
6691,,,,NaN,,,,,NaN,,NaN,,NaN
6692,59,78,32,NaN,112,18,6,100,NaN,79,NaN,78,NaN
6693,,,,NaN,,,,,NaN,,NaN,,NaN
6694,58,78,32,NaN,112,18,6,100,NaN,79,NaN,78,NaN
6695,,,,NaN,,,,,NaN,,NaN,,NaN
6696,59,78,32,NaN,112,18,6,100,NaN,79,NaN,78,NaN
6697,,,,NaN,,,,,NaN,,NaN,,NaN
6698,58,78,31,NaN,112,18,6,100,NaN,79,NaN,78,NaN
6699,,,,NaN,,,,,NaN,,NaN,,NaN
6700,58,78,31,NaN,112,18,6,100,NaN,79,NaN,78,NaN
6701,,,,NaN,,,,,NaN,,NaN,,NaN
6702,58,78,31,NaN,111,18,6,100,NaN,78,NaN,78,NaN
6703,,,,NaN,,,,,NaN,,NaN,,NaN
6704,57,78,32,NaN,110,18,5,100,NaN,78,NaN,78,NaN
6705,,,,NaN,,,,,NaN,,NaN,,NaN
6706,57,77,32,NaN,110,18,5,100,NaN,78,NaN,78,NaN
6707,,,,NaN,,,,,NaN,,NaN,,NaN
6708,57,77,32,NaN,109,18,5,100,NaN,77,NaN,78,NaN
6709,,,,NaN,,,,,NaN,,NaN,,NaN
6710,57,77,32,NaN,109,18,5,100,NaN,77,NaN,78,NaN
6711,,,,NaN,,,,,NaN,,NaN,,NaN
6712,57,77,32,NaN,108,18,5,100,NaN,77,NaN,78,NaN
6713,,,,NaN,,,,,NaN,,NaN,,NaN
6714,56,77,32,NaN,108,18,5,100,NaN,76,NaN,78,NaN
6715,,,,NaN,,,,,NaN,,NaN,,NaN
6716,57,77,32,NaN,108,18,5,100,NaN,77,NaN,78,NaN
6717,,,,NaN,,,,,NaN,,NaN,,NaN
6718,56,77,32,NaN,107,18,6,100,NaN,76,NaN,77,NaN
6719,,,,NaN,,,,,NaN,,NaN,,NaN
6720,57,77,32,NaN,109,18,6,100,NaN,77,NaN,77,NaN
6721,,,,NaN,,,,,NaN,,NaN,,NaN
6722,57,76,32,NaN,109,18,5,100,NaN,77,NaN,77,NaN
6723,,,,NaN,,,,,NaN,,NaN,,NaN
6724,57,76,32,NaN,110,18,5,100,NaN,77,NaN,77,NaN
6725,,,,NaN,,,,,NaN,,NaN,,NaN
6726,58,76,32,NaN,112,18,5,100,NaN,78,NaN,77,NaN
6727,,,,NaN,,,,,NaN,,NaN,,NaN
6728,58,76,32,NaN,113,18,5,100,NaN,78,NaN,76,NaN
6729,,,,NaN,,,,,NaN,,NaN,,NaN
6730,58,76,32,NaN,114,18,6,100,NaN,79,NaN,76,NaN
6731,,,,NaN,,,,,NaN,,NaN,,NaN
6732,58,76,32,NaN,112,18,6,100,NaN,78,NaN,76,NaN
6733,,,,NaN,,,,,NaN,,NaN,,NaN
6734,57,76,32,NaN,111,18,6,100,NaN,78,NaN,76,NaN
6735,,,,NaN,,,,,NaN,,NaN,,NaN
6736,57,76,32,NaN,110,18,6,100,NaN,78,NaN,76,NaN
6737,,,,NaN,,,,,NaN,,NaN,,NaN
6738,56,76,32,NaN,108,18,6,100,NaN,77,NaN,76,NaN
6739,,,,NaN,,,,,NaN,,NaN,,NaN
6740,57,76,32,NaN,109,18,5,100,NaN,77,NaN,77,NaN
6741,,,,NaN,,,,,NaN,,NaN,,NaN
6742,56,76,32,NaN,107,18,5,100,NaN,76,NaN,77,NaN
6743,,,,NaN,,,,,NaN,,NaN,,NaN
6744,55,76,32,NaN,107,18,5,100,NaN,76,NaN,77,NaN
6745,,,,NaN,,,,,NaN,,NaN,,NaN
6746,55,76,32,NaN,106,18,5,100,NaN,75,NaN,77,NaN
6747,,,,NaN,,,,,NaN,,NaN,,NaN
6748,55,76,32,NaN,105,18,5,100,NaN,74,NaN,77,NaN
6749,,,,NaN,,,,,NaN,,NaN,,NaN
6750,55,76,32,NaN,106,18,5,100,NaN,75,NaN,76,NaN
6751,,,,NaN,,,,,NaN,,NaN,,NaN
6752,55,76,32,NaN,105,18,5,100,NaN,74,NaN,76,NaN
6753,,,,NaN,,,,,NaN,,NaN,,NaN
6754,55,75,32,NaN,105,18,5,100,NaN,74,NaN,76,NaN
6755,,,,NaN,,,,,NaN,,NaN,,NaN
6756,55,75,32,NaN,104,18,5,100,NaN,74,NaN,76,NaN
6757,,,,NaN,,,,,NaN,,NaN,,NaN
6758,54,75,32,NaN,103,18,5,100,NaN,73,NaN,76,NaN
6759,,,,NaN,,,,,NaN,,NaN,,NaN
6760,54,75,32,NaN,104,18,5,100,NaN,73,NaN,76,NaN
6761,,,,NaN,,,,,NaN,,NaN,,NaN
6762,54,75,32,NaN,103,18,5,100,NaN,73,NaN,76,NaN
6763,,,,NaN,,,,,NaN,,NaN,,NaN
6764,54,75,32,NaN,103,18,5,100,NaN,73,NaN,76,NaN
6765,,,,NaN,,,,,NaN,,NaN,,NaN
6766,55,75,32,NaN,104,18,5,100,NaN,73,NaN,76,NaN
6767,,,,NaN,,,,,NaN,,NaN,,NaN
6768,55,75,32,NaN,103,18,5,100,NaN,73,NaN,76,NaN
6769,,,,NaN,,,,,NaN,,NaN,,NaN
6770,55,75,32,NaN,105,18,5,100,NaN,74,NaN,76,NaN
6771,,,,NaN,,,,,NaN,,NaN,,NaN
6772,55,75,32,NaN,104,18,5,100,NaN,74,NaN,76,NaN
6773,,,,NaN,,,,,NaN,,NaN,,NaN
6774,55,75,32,NaN,105,18,5,100,NaN,74,NaN,76,NaN
6775,,,,NaN,,,,,NaN,,NaN,,NaN
6776,55,75,32,NaN,105,18,5,100,NaN,74,NaN,76,NaN
6777,,,,NaN,,,,,NaN,,NaN,,NaN
6778,54,76,32,NaN,104,18,5,100,NaN,74,NaN,76,NaN
6779,,,,NaN,,,,,NaN,,NaN,,NaN
6780,55,75,32,NaN,104,18,5,100,NaN,74,NaN,76,NaN
6781,,,,NaN,,,,,NaN,,NaN,,NaN
6782,54,75,32,NaN,103,18,5,100,NaN,73,NaN,76,NaN
6783,,,,NaN,,,,,NaN,,NaN,,NaN
6784,54,75,32,NaN,103,18,5,100,NaN,73,NaN,76,NaN
6785,,,,NaN,,,,,NaN,,NaN,,NaN
6786,54,75,32,NaN,103,18,5,100,NaN,73,NaN,76,NaN
6787,,,,NaN,,,,,NaN,,NaN,,NaN
6788,54,75,32,NaN,103,18,5,100,NaN,73,NaN,76,NaN
6789,,,,NaN,,,,,NaN,,NaN,,NaN
6790,55,75,32,NaN,105,18,5,100,NaN,74,NaN,76,NaN
6791,,,,NaN,,,,,NaN,,NaN,,NaN
6792,56,75,32,NaN,106,18,5,100,NaN,74,NaN,76,NaN
6793,,,,NaN,,,,,NaN,,NaN,,NaN
6794,54,75,32,NaN,105,18,5,100,NaN,74,NaN,76,NaN
6795,,,,NaN,,,,,NaN,,NaN,,NaN
6796,54,75,32,NaN,105,18,5,100,NaN,74,NaN,76,NaN
6797,,,,NaN,,,,,NaN,,NaN,,NaN
6798,54,75,32,NaN,103,18,5,100,NaN,73,NaN,76,NaN
6799,,,,NaN,,,,,NaN,,NaN,,NaN
6800,54,75,32,NaN,103,18,5,99,NaN,73,NaN,75,NaN
6801,,,,NaN,,,,,NaN,,NaN,,NaN
6802,55,75,32,NaN,104,18,5,100,NaN,73,NaN,75,NaN
6803,,,,NaN,,,,,NaN,,NaN,,NaN
6804,54,75,32,NaN,106,18,5,100,NaN,73,NaN,75,NaN
6805,,,,NaN,,,,,NaN,,NaN,,NaN
6806,49,74,32,NaN,109,18,5,100,NaN,74,NaN,75,NaN
6807,,,,NaN,,,,,NaN,,NaN,,NaN
6808,53,74,32,NaN,108,18,5,100,NaN,74,NaN,75,NaN
6809,,,,NaN,,,,,NaN,,NaN,,NaN
6810,51,74,32,NaN,112,18,5,100,NaN,74,NaN,75,NaN
6811,,,,NaN,,,,,NaN,,NaN,,NaN
6812,53,74,32,NaN,104,18,5,100,NaN,73,NaN,75,NaN
6813,,,,NaN,,,,,NaN,,NaN,,NaN
6814,53,74,32,NaN,103,18,5,100,NaN,73,NaN,75,NaN
6815,,,,NaN,,,,,NaN,,NaN,,NaN
6816,53,74,32,NaN,103,18,5,100,NaN,72,NaN,74,NaN
6817,,,,NaN,,,,,NaN,,NaN,,NaN
6818,53,74,32,NaN,102,18,5,100,NaN,72,NaN,74,NaN
6819,,,,NaN,,,,,NaN,,NaN,,NaN
6820,51,74,32,NaN,103,18,5,100,NaN,71,NaN,74,NaN
6821,,,,NaN,,,,,NaN,,NaN,,NaN
6822,52,73,32,NaN,102,18,5,100,NaN,71,NaN,74,NaN
6823,,,,NaN,,,,,NaN,,NaN,,NaN
6824,52,73,32,NaN,102,18,6,100,NaN,71,NaN,74,NaN
6825,,,,NaN,,,,,NaN,,NaN,,NaN
6826,52,73,32,NaN,102,18,6,100,NaN,71,NaN,73,NaN
6827,,,,NaN,,,,,NaN,,NaN,,NaN
6828,52,73,32,NaN,102,18,6,100,NaN,71,NaN,73,NaN
6829,,,,NaN,,,,,NaN,,NaN,,NaN
6830,53,73,32,NaN,106,18,6,100,NaN,72,NaN,73,NaN
6831,,,,NaN,,,,,NaN,,NaN,,NaN
6832,53,73,31,NaN,106,18,5,100,NaN,72,NaN,74,NaN
6833,,,,NaN,,,,,NaN,,NaN,,NaN
6834,54,73,31,NaN,110,18,5,100,NaN,74,NaN,74,NaN
6835,,,,NaN,,,,,NaN,,NaN,,NaN
6836,47,74,31,NaN,106,18,5,100,NaN,77,NaN,74,NaN
6837,,,,NaN,,,,,NaN,,NaN,,NaN
6838,50,74,31,NaN,111,18,5,100,NaN,74,NaN,74,NaN
6839,,,,NaN,,,,,NaN,,NaN,,NaN
6840,53,74,31,NaN,115,18,5,100,NaN,75,NaN,74,NaN
6841,,,,NaN,,,,,NaN,,NaN,,NaN
6842,56,73,31,NaN,114,18,6,100,NaN,76,NaN,74,NaN
6843,,,,NaN,,,,,NaN,,NaN,,NaN
6844,57,73,32,NaN,114,18,6,100,NaN,77,NaN,74,NaN
6845,,,,NaN,,,,,NaN,,NaN,,NaN
6846,58,73,32,NaN,116,18,6,100,NaN,79,NaN,74,NaN
6847,,,,NaN,,,,,NaN,,NaN,,NaN
6848,58,73,32,NaN,115,18,6,100,NaN,79,NaN,73,NaN
6849,,,,NaN,,,,,NaN,,NaN,,NaN
6850,59,72,32,NaN,118,18,6,100,NaN,80,NaN,73,NaN
