time,Solar8000/ART_MBP,SNUADC/ECG_II,SNUADC/ART,Solar8000/PLETH_SPO2,Solar8000/CVP,SNUADC/CVP,Solar8000/ART_DBP,Solar8000/RR_CO2,Solar8000/ART_SBP,Solar8000/PLETH_HR,Solar8000/ETCO2,SNUADC/ECG_V5,Solar8000/HR
10878,,NaN,NaN,,,NaN,,,,,,NaN,
10879,126,NaN,NaN,97,11,NaN,99,12,169,61,31,NaN,60
10880,,NaN,NaN,,,NaN,,,,,,NaN,
10881,127,NaN,NaN,97,9,NaN,98,12,170,61,31,NaN,61
10882,,NaN,NaN,,,NaN,,,,,,NaN,
10883,127,NaN,NaN,97,9,NaN,98,12,169,62,31,NaN,61
10884,,NaN,NaN,,,NaN,,,,,,NaN,
10885,127,NaN,NaN,97,9,NaN,99,12,170,62,31,NaN,62
10886,,NaN,NaN,,,NaN,,,,,,NaN,
10887,126,NaN,NaN,97,9,NaN,98,12,169,62,31,NaN,62
10888,,NaN,NaN,,,NaN,,,,,,NaN,
10889,126,NaN,NaN,97,9,NaN,98,12,168,62,31,NaN,61
10890,,NaN,NaN,,,NaN,,,,,,NaN,
10891,126,NaN,NaN,97,9,NaN,97,12,167,62,31,NaN,61
10892,,NaN,NaN,,,NaN,,,,,,NaN,
10893,125,NaN,NaN,97,9,NaN,96,12,165,61,31,NaN,61
10894,,NaN,NaN,,,NaN,,,,,,NaN,
10895,125,NaN,NaN,97,9,NaN,97,12,166,61,31,NaN,61
10896,,NaN,NaN,,,NaN,,,,,,NaN,
10897,124,NaN,NaN,97,9,NaN,96,12,164,62,31,NaN,61
10898,,NaN,NaN,,,NaN,,,,,,NaN,
10899,124,NaN,NaN,97,9,NaN,97,12,163,62,31,NaN,62
10900,,NaN,NaN,,,NaN,,,,,,NaN,
10901,124,NaN,NaN,97,9,NaN,97,12,164,62,31,NaN,62
10902,,NaN,NaN,,,NaN,,,,,,NaN,
10903,124,NaN,NaN,97,9,NaN,97,12,163,63,31,NaN,62
10904,,NaN,NaN,,,NaN,,,,,,NaN,
10905,124,NaN,NaN,97,9,NaN,97,12,163,63,31,NaN,62
10906,,NaN,NaN,,,NaN,,,,,,NaN,
10907,123,NaN,NaN,98,9,NaN,97,12,161,63,31,NaN,62
10908,,NaN,NaN,,,NaN,,,,,,NaN,
10909,123,NaN,NaN,98,9,NaN,97,12,161,63,31,NaN,63
10910,,NaN,NaN,,,NaN,,,,,,NaN,
10911,123,NaN,NaN,98,9,NaN,97,12,162,63,31,NaN,63
10912,,NaN,NaN,,,NaN,,,,,,NaN,
10913,123,NaN,NaN,98,9,NaN,97,12,161,63,31,NaN,63
10914,,NaN,NaN,,,NaN,,,,,,NaN,
10915,123,NaN,NaN,98,9,NaN,97,12,162,63,31,NaN,63
10916,,NaN,NaN,,,NaN,,,,,,NaN,
10917,123,NaN,NaN,98,9,NaN,97,12,160,63,31,NaN,63
10918,,NaN,NaN,,,NaN,,,,,,NaN,
10919,123,NaN,NaN,98,9,NaN,97,12,161,63,31,NaN,63
10920,,NaN,NaN,,,NaN,,,,,,NaN,
10921,123,NaN,NaN,98,9,NaN,97,12,161,63,31,NaN,63
10922,,NaN,NaN,,,NaN,,,,,,NaN,
10923,124,NaN,NaN,98,10,NaN,97,12,162,64,31,NaN,63
10924,,NaN,NaN,,,NaN,,,,,,NaN,
10925,124,NaN,NaN,97,10,NaN,98,12,164,64,31,NaN,63
10926,,NaN,NaN,,,NaN,,,,,,NaN,
10927,124,NaN,NaN,98,9,NaN,98,12,163,63,31,NaN,63
10928,,NaN,NaN,,,NaN,,,,,,NaN,
10929,125,NaN,NaN,98,9,NaN,98,12,163,64,31,NaN,63
10930,,NaN,NaN,,,NaN,,,,,,NaN,
10931,125,NaN,NaN,98,9,NaN,98,12,164,64,31,NaN,63
10932,,NaN,NaN,,,NaN,,,,,,NaN,
10933,125,NaN,NaN,98,9,NaN,98,12,164,63,31,NaN,63
10934,,NaN,NaN,,,NaN,,,,,,NaN,
10935,125,NaN,NaN,98,9,NaN,98,12,165,63,31,NaN,63
10936,,NaN,NaN,,,NaN,,,,,,NaN,
10937,125,NaN,NaN,98,9,NaN,98,12,165,63,31,NaN,63
10938,,NaN,NaN,,,NaN,,,,,,NaN,
10939,125,NaN,NaN,98,9,NaN,98,12,165,63,31,NaN,62
10940,,NaN,NaN,,,NaN,,,,,,NaN,
10941,125,NaN,NaN,98,10,NaN,94,12,165,63,31,NaN,62
10942,,NaN,NaN,,,NaN,,,,,,NaN,
10943,125,NaN,NaN,98,10,NaN,92,12,165,63,31,NaN,62
10944,,NaN,NaN,,,NaN,,,,,,NaN,
10945,126,NaN,NaN,98,10,NaN,96,12,166,63,31,NaN,62
10946,,NaN,NaN,,,NaN,,,,,,NaN,
10947,126,NaN,NaN,98,10,NaN,96,12,167,63,31,NaN,62
10948,,NaN,NaN,,,NaN,,,,,,NaN,
10949,126,NaN,NaN,98,10,NaN,97,12,166,63,31,NaN,62
10950,,NaN,NaN,,,NaN,,,,,,NaN,
10951,126,NaN,NaN,98,10,NaN,97,12,166,63,31,NaN,62
10952,,NaN,NaN,,,NaN,,,,,,NaN,
10953,128,NaN,NaN,98,10,NaN,104,12,181,63,31,NaN,62
10954,,NaN,NaN,,,NaN,,,,,,NaN,
10955,124,NaN,NaN,98,10,NaN,92,12,175,63,31,NaN,62
10956,,NaN,NaN,,,NaN,,,,,,NaN,
10957,125,NaN,NaN,98,10,NaN,96,12,172,63,31,NaN,62
10958,,NaN,NaN,,,NaN,,,,,,NaN,
10959,125,NaN,NaN,98,10,NaN,95,12,168,63,31,NaN,62
10960,,NaN,NaN,,,NaN,,,,,,NaN,
10961,125,NaN,NaN,98,10,NaN,92,12,167,63,31,NaN,62
10962,,NaN,NaN,,,NaN,,,,,,NaN,
10963,126,NaN,NaN,98,9,NaN,93,12,171,63,31,NaN,62
10964,,NaN,NaN,,,NaN,,,,,,NaN,
10965,126,NaN,NaN,97,9,NaN,97,12,170,63,31,NaN,62
10966,,NaN,NaN,,,NaN,,,,,,NaN,
10967,126,NaN,NaN,97,10,NaN,98,12,168,63,31,NaN,62
10968,,NaN,NaN,,,NaN,,,,,,NaN,
10969,127,NaN,NaN,97,10,NaN,98,12,168,63,31,NaN,62
10970,,NaN,NaN,,,NaN,,,,,,NaN,
10971,127,NaN,NaN,97,10,NaN,98,12,168,63,31,NaN,62
10972,,NaN,NaN,,,NaN,,,,,,NaN,
10973,126,NaN,NaN,97,10,NaN,98,12,167,63,31,NaN,62
10974,,NaN,NaN,,,NaN,,,,,,NaN,
10975,126,NaN,NaN,97,10,NaN,96,12,168,63,31,NaN,62
10976,,NaN,NaN,,,NaN,,,,,,NaN,
10977,126,NaN,NaN,98,10,NaN,97,12,167,63,31,NaN,62
10978,,NaN,NaN,,,NaN,,,,,,NaN,
10979,126,NaN,NaN,98,10,NaN,97,12,167,63,31,NaN,62
10980,,NaN,NaN,,,NaN,,,,,,NaN,
10981,126,NaN,NaN,97,10,NaN,97,12,168,62,31,NaN,62
10982,,NaN,NaN,,,NaN,,,,,,NaN,
10983,125,NaN,NaN,97,10,NaN,96,12,166,62,31,NaN,61
10984,,NaN,NaN,,,NaN,,,,,,NaN,
10985,124,NaN,NaN,97,10,NaN,96,12,165,62,31,NaN,61
10986,,NaN,NaN,,,NaN,,,,,,NaN,
10987,123,NaN,NaN,97,10,NaN,94,12,163,62,31,NaN,61
10988,,NaN,NaN,,,NaN,,,,,,NaN,
10989,122,NaN,NaN,97,10,NaN,93,12,161,61,31,NaN,61
10990,,NaN,NaN,,,NaN,,,,,,NaN,
10991,120,NaN,NaN,97,10,NaN,91,12,158,61,31,NaN,60
10992,,NaN,NaN,,,NaN,,,,,,NaN,
10993,118,NaN,NaN,97,10,NaN,89,12,155,61,31,NaN,60
10994,,NaN,NaN,,,NaN,,,,,,NaN,
10995,116,NaN,NaN,97,10,NaN,88,12,153,61,31,NaN,60
10996,,NaN,NaN,,,NaN,,,,,,NaN,
10997,114,NaN,NaN,97,10,NaN,87,12,149,61,31,NaN,60
10998,,NaN,NaN,,,NaN,,,,,,NaN,
10999,113,NaN,NaN,97,10,NaN,86,12,148,61,31,NaN,60
11000,,NaN,NaN,,,NaN,,,,,,NaN,
11001,111,NaN,NaN,97,10,NaN,84,12,146,61,31,NaN,60
11002,,NaN,NaN,,,NaN,,,,,,NaN,
11003,110,NaN,NaN,97,10,NaN,83,12,143,61,31,NaN,61
11004,,NaN,NaN,,,NaN,,,,,,NaN,
11005,109,NaN,NaN,97,11,NaN,83,12,142,61,31,NaN,61
11006,,NaN,NaN,,,NaN,,,,,,NaN,
11007,107,NaN,NaN,97,11,NaN,81,12,139,61,31,NaN,61
11008,,NaN,NaN,,,NaN,,,,,,NaN,
11009,105,NaN,NaN,98,11,NaN,80,12,136,61,31,NaN,60
11010,,NaN,NaN,,,NaN,,,,,,NaN,
11011,104,NaN,NaN,98,11,NaN,78,12,133,61,31,NaN,60
11012,,NaN,NaN,,,NaN,,,,,,NaN,
11013,102,NaN,NaN,98,11,NaN,78,12,130,61,31,NaN,60
11014,,NaN,NaN,,,NaN,,,,,,NaN,
11015,102,NaN,NaN,98,11,NaN,78,12,131,61,31,NaN,60
11016,,NaN,NaN,,,NaN,,,,,,NaN,
11017,100,NaN,NaN,98,11,NaN,77,12,128,61,31,NaN,61
11018,,NaN,NaN,,,NaN,,,,,,NaN,
11019,99,NaN,NaN,98,11,NaN,77,12,127,61,31,NaN,61
11020,,NaN,NaN,,,NaN,,,,,,NaN,
11021,99,NaN,NaN,97,11,NaN,76,12,126,62,31,NaN,61
11022,,NaN,NaN,,,NaN,,,,,,NaN,
11023,98,NaN,NaN,98,11,NaN,75,12,124,62,31,NaN,61
11024,,NaN,NaN,,,NaN,,,,,,NaN,
11025,98,NaN,NaN,98,11,NaN,75,12,125,62,31,NaN,62
11026,,NaN,NaN,,,NaN,,,,,,NaN,
11027,97,NaN,NaN,98,11,NaN,74,12,123,62,31,NaN,62
11028,,NaN,NaN,,,NaN,,,,,,NaN,
11029,96,NaN,NaN,98,11,NaN,75,12,122,62,31,NaN,61
11030,,NaN,NaN,,,NaN,,,,,,NaN,
11031,96,NaN,NaN,98,11,NaN,74,12,122,62,31,NaN,61
11032,,NaN,NaN,,,NaN,,,,,,NaN,
11033,96,NaN,NaN,98,11,NaN,74,12,121,62,32,NaN,61
11034,,NaN,NaN,,,NaN,,,,,,NaN,
11035,96,NaN,NaN,99,11,NaN,75,12,122,62,32,NaN,61
11036,,NaN,NaN,,,NaN,,,,,,NaN,
11037,96,NaN,NaN,99,11,NaN,74,12,121,62,32,NaN,61
11038,,NaN,NaN,,,NaN,,,,,,NaN,
11039,96,NaN,NaN,99,11,NaN,75,12,122,62,32,NaN,62
11040,,NaN,NaN,,,NaN,,,,,,NaN,
11041,96,NaN,NaN,99,11,NaN,74,12,122,62,32,NaN,61
11042,,NaN,NaN,,,NaN,,,,,,NaN,
11043,96,NaN,NaN,99,11,NaN,74,12,121,62,32,NaN,62
11044,,NaN,NaN,,,NaN,,,,,,NaN,
11045,96,NaN,NaN,99,11,NaN,74,12,123,62,32,NaN,62
11046,,NaN,NaN,,,NaN,,,,,,NaN,
11047,95,NaN,NaN,100,11,NaN,74,12,121,62,32,NaN,61
11048,,NaN,NaN,,,NaN,,,,,,NaN,
11049,95,NaN,NaN,100,11,NaN,75,12,121,62,32,NaN,61
11050,,NaN,NaN,,,NaN,,,,,,NaN,
11051,95,NaN,NaN,100,11,NaN,74,12,122,62,32,NaN,61
11052,,NaN,NaN,,,NaN,,,,,,NaN,
11053,95,NaN,NaN,100,11,NaN,73,12,121,61,32,NaN,60
11054,,NaN,NaN,,,NaN,,,,,,NaN,
11055,95,NaN,NaN,100,11,NaN,74,12,122,61,32,NaN,61
11056,,NaN,NaN,,,NaN,,,,,,NaN,
11057,95,NaN,NaN,100,11,NaN,73,12,121,61,32,NaN,60
11058,,NaN,NaN,,,NaN,,,,,,NaN,
11059,95,NaN,NaN,100,11,NaN,74,12,121,61,32,NaN,60
11060,,NaN,NaN,,,NaN,,,,,,NaN,
11061,95,NaN,NaN,100,11,NaN,74,12,122,61,32,NaN,60
11062,,NaN,NaN,,,NaN,,,,,,NaN,
11063,95,NaN,NaN,100,11,NaN,74,12,121,61,32,NaN,60
11064,,NaN,NaN,,,NaN,,,,,,NaN,
11065,96,NaN,NaN,100,11,NaN,74,12,124,61,32,NaN,60
11066,,NaN,NaN,,,NaN,,,,,,NaN,
11067,95,NaN,NaN,100,11,NaN,74,12,122,60,32,NaN,60
11068,,NaN,NaN,,,NaN,,,,,,NaN,
11069,96,NaN,NaN,100,11,NaN,75,12,122,60,32,NaN,60
11070,,NaN,NaN,,,NaN,,,,,,NaN,
11071,96,NaN,NaN,100,11,NaN,74,12,123,60,32,NaN,60
11072,,NaN,NaN,,,NaN,,,,,,NaN,
11073,95,NaN,NaN,100,11,NaN,74,12,122,60,32,NaN,60
11074,,NaN,NaN,,,NaN,,,,,,NaN,
11075,96,NaN,NaN,100,11,NaN,74,12,123,60,32,NaN,60
11076,,NaN,NaN,,,NaN,,,,,,NaN,
11077,96,NaN,NaN,100,11,NaN,74,12,122,60,32,NaN,60
11078,,NaN,NaN,,,NaN,,,,,,NaN,
11079,96,NaN,NaN,100,11,NaN,75,12,122,60,32,NaN,60
11080,,NaN,NaN,,,NaN,,,,,,NaN,
11081,96,NaN,NaN,100,11,NaN,75,12,123,61,31,NaN,60
11082,,NaN,NaN,,,NaN,,,,,,NaN,
11083,96,NaN,NaN,100,11,NaN,75,12,124,61,31,NaN,60
11084,,NaN,NaN,,,NaN,,,,,,NaN,
11085,97,NaN,NaN,100,11,NaN,75,12,126,61,31,NaN,60
11086,,NaN,NaN,,,NaN,,,,,,NaN,
11087,97,NaN,NaN,100,11,NaN,75,12,125,60,31,NaN,60
11088,,NaN,NaN,,,NaN,,,,,,NaN,
11089,97,NaN,NaN,100,11,NaN,75,12,124,60,32,NaN,59
11090,,NaN,NaN,,,NaN,,,,,,NaN,
11091,97,NaN,NaN,100,11,NaN,75,12,124,60,32,NaN,59
11092,,NaN,NaN,,,NaN,,,,,,NaN,
11093,97,NaN,NaN,100,11,NaN,75,12,124,60,32,NaN,59
11094,,NaN,NaN,,,NaN,,,,,,NaN,
11095,97,NaN,NaN,100,11,NaN,75,12,125,60,31,NaN,59
11096,,NaN,NaN,,,NaN,,,,,,NaN,
11097,97,NaN,NaN,100,11,NaN,75,12,124,60,31,NaN,60
11098,,NaN,NaN,,,NaN,,,,,,NaN,
11099,97,NaN,NaN,100,11,NaN,76,12,125,60,31,NaN,60
11100,,NaN,NaN,,,NaN,,,,,,NaN,
11101,97,NaN,NaN,100,11,NaN,75,12,126,60,31,NaN,60
11102,,NaN,NaN,,,NaN,,,,,,NaN,
11103,97,NaN,NaN,100,11,NaN,75,12,126,60,32,NaN,60
11104,,NaN,NaN,,,NaN,,,,,,NaN,
11105,98,NaN,NaN,100,11,NaN,76,12,128,60,32,NaN,60
11106,,NaN,NaN,,,NaN,,,,,,NaN,
11107,98,NaN,NaN,100,11,NaN,77,12,127,60,32,NaN,60
11108,,NaN,NaN,,,NaN,,,,,,NaN,
11109,99,NaN,NaN,100,11,NaN,78,12,129,60,31,NaN,60
11110,,NaN,NaN,,,NaN,,,,,,NaN,
11111,100,NaN,NaN,100,11,NaN,78,12,130,60,31,NaN,60
11112,,NaN,NaN,,,NaN,,,,,,NaN,
11113,100,NaN,NaN,100,11,NaN,78,12,130,60,31,NaN,60
11114,,NaN,NaN,,,NaN,,,,,,NaN,
11115,100,NaN,NaN,100,11,NaN,78,12,131,60,31,NaN,60
11116,,NaN,NaN,,,NaN,,,,,,NaN,
11117,100,NaN,NaN,100,11,NaN,77,12,129,60,31,NaN,60
11118,,NaN,NaN,,,NaN,,,,,,NaN,
11119,100,NaN,NaN,100,11,NaN,78,12,129,60,31,NaN,60
11120,,NaN,NaN,,,NaN,,,,,,NaN,
11121,100,NaN,NaN,100,11,NaN,77,12,130,60,31,NaN,60
11122,,NaN,NaN,,,NaN,,,,,,NaN,
11123,100,NaN,NaN,100,11,NaN,77,12,130,60,31,NaN,59
11124,,NaN,NaN,,,NaN,,,,,,NaN,
11125,100,NaN,NaN,100,11,NaN,77,12,131,60,31,NaN,59
11126,,NaN,NaN,,,NaN,,,,,,NaN,
11127,100,NaN,NaN,100,11,NaN,77,12,130,59,31,NaN,59
11128,,NaN,NaN,,,NaN,,,,,,NaN,
11129,100,NaN,NaN,100,11,NaN,78,12,130,59,31,NaN,59
11130,,NaN,NaN,,,NaN,,,,,,NaN,
11131,100,NaN,NaN,100,11,NaN,78,12,131,59,31,NaN,59
11132,,NaN,NaN,,,NaN,,,,,,NaN,
11133,101,NaN,NaN,100,11,NaN,78,12,131,59,31,NaN,59
11134,,NaN,NaN,,,NaN,,,,,,NaN,
11135,101,NaN,NaN,100,11,NaN,79,12,133,59,31,NaN,59
11136,,NaN,NaN,,,NaN,,,,,,NaN,
11137,101,NaN,NaN,100,11,NaN,78,12,132,59,31,NaN,59
11138,,NaN,NaN,,,NaN,,,,,,NaN,
11139,101,NaN,NaN,100,11,NaN,79,12,133,59,31,NaN,59
11140,,NaN,NaN,,,NaN,,,,,,NaN,
11141,101,NaN,NaN,100,11,NaN,78,12,133,59,31,NaN,58
11142,,NaN,NaN,,,NaN,,,,,,NaN,
11143,102,NaN,NaN,100,11,NaN,79,12,133,59,31,NaN,58
11144,,NaN,NaN,,,NaN,,,,,,NaN,
11145,102,NaN,NaN,100,11,NaN,79,12,135,59,31,NaN,58
11146,,NaN,NaN,,,NaN,,,,,,NaN,
11147,102,NaN,NaN,100,11,NaN,79,12,134,59,31,NaN,58
11148,,NaN,NaN,,,NaN,,,,,,NaN,
11149,103,NaN,NaN,100,11,NaN,80,12,135,59,31,NaN,59
11150,,NaN,NaN,,,NaN,,,,,,NaN,
11151,103,NaN,NaN,100,11,NaN,79,12,135,59,31,NaN,59
11152,,NaN,NaN,,,NaN,,,,,,NaN,
11153,103,NaN,NaN,100,11,NaN,79,12,135,59,31,NaN,59
11154,,NaN,NaN,,,NaN,,,,,,NaN,
11155,103,NaN,NaN,100,11,NaN,79,12,136,59,31,NaN,58
11156,,NaN,NaN,,,NaN,,,,,,NaN,
11157,103,NaN,NaN,100,11,NaN,79,12,135,59,31,NaN,58
11158,,NaN,NaN,,,NaN,,,,,,NaN,
11159,104,NaN,NaN,100,11,NaN,80,12,136,59,31,NaN,58
11160,,NaN,NaN,,,NaN,,,,,,NaN,
11161,104,NaN,NaN,100,11,NaN,80,12,136,59,31,NaN,58
11162,,NaN,NaN,,,NaN,,,,,,NaN,
11163,104,NaN,NaN,100,11,NaN,80,12,136,59,31,NaN,59
11164,,NaN,NaN,,,NaN,,,,,,NaN,
11165,104,NaN,NaN,100,11,NaN,80,12,137,60,31,NaN,59
11166,,NaN,NaN,,,NaN,,,,,,NaN,
11167,104,NaN,NaN,100,11,NaN,80,12,137,60,31,NaN,59
11168,,NaN,NaN,,,NaN,,,,,,NaN,
11169,105,NaN,NaN,100,11,NaN,81,12,138,60,31,NaN,59
11170,,NaN,NaN,,,NaN,,,,,,NaN,
11171,105,NaN,NaN,100,11,NaN,81,12,138,60,31,NaN,59
11172,,NaN,NaN,,,NaN,,,,,,NaN,
11173,105,NaN,NaN,100,11,NaN,81,12,138,60,31,NaN,59
11174,,NaN,NaN,,,NaN,,,,,,NaN,
11175,106,NaN,NaN,100,11,NaN,82,12,139,60,31,NaN,59
11176,,NaN,NaN,,,NaN,,,,,,NaN,
11177,106,NaN,NaN,100,11,NaN,81,12,139,60,31,NaN,59
11178,,NaN,NaN,,,NaN,,,,,,NaN,
11179,106,NaN,NaN,100,11,NaN,82,12,139,60,31,NaN,59
11180,,NaN,NaN,,,NaN,,,,,,NaN,
11181,106,NaN,NaN,100,11,NaN,82,12,142,59,31,NaN,58
11182,,NaN,NaN,,,NaN,,,,,,NaN,
11183,107,NaN,NaN,100,12,NaN,82,12,143,59,31,NaN,58
11184,,NaN,NaN,,,NaN,,,,,,NaN,
11185,108,NaN,NaN,100,12,NaN,83,12,145,58,31,NaN,57
11186,,NaN,NaN,,,NaN,,,,,,NaN,
11187,107,NaN,NaN,100,12,NaN,82,12,144,57,31,NaN,56
11188,,NaN,NaN,,,NaN,,,,,,NaN,
11189,108,NaN,NaN,100,12,NaN,84,12,144,56,31,NaN,56
11190,,NaN,NaN,,,NaN,,,,,,NaN,
11191,108,NaN,NaN,100,12,NaN,83,12,144,56,31,NaN,56
11192,,NaN,NaN,,,NaN,,,,,,NaN,
11193,108,NaN,NaN,100,12,NaN,83,12,144,56,31,NaN,56
11194,,NaN,NaN,,,NaN,,,,,,NaN,
11195,108,NaN,NaN,100,12,NaN,83,12,144,56,31,NaN,56
11196,,NaN,NaN,,,NaN,,,,,,NaN,
11197,108,NaN,NaN,100,16,NaN,83,12,144,57,31,NaN,57
11198,,NaN,NaN,,,NaN,,,,,,NaN,
11199,109,NaN,NaN,100,16,NaN,84,12,145,57,31,NaN,57
11200,,NaN,NaN,,,NaN,,,,,,NaN,
11201,110,NaN,NaN,100,6,NaN,84,12,146,57,31,NaN,57
11202,,NaN,NaN,,,NaN,,,,,,NaN,
11203,110,NaN,NaN,100,6,NaN,85,12,146,58,31,NaN,58
11204,,NaN,NaN,,,NaN,,,,,,NaN,
11205,111,NaN,NaN,100,-21,NaN,85,12,148,58,30,NaN,58
11206,,NaN,NaN,,,NaN,,,,,,NaN,
11207,111,NaN,NaN,100,-21,NaN,83,12,146,58,30,NaN,58
11208,,NaN,NaN,,,NaN,,,,,,NaN,
11209,111,NaN,NaN,100,-40,NaN,85,12,147,59,30,NaN,58
11210,,NaN,NaN,,,NaN,,,,,,NaN,
11211,111,NaN,NaN,100,-40,NaN,84,12,147,59,31,NaN,58
11212,,NaN,NaN,,,NaN,,,,,,NaN,
11213,110,NaN,NaN,100,-40,NaN,85,12,146,59,31,NaN,58
11214,,NaN,NaN,,,NaN,,,,,,NaN,
11215,111,NaN,NaN,100,-40,NaN,85,12,148,59,31,NaN,58
11216,,NaN,NaN,,,NaN,,,,,,NaN,
11217,111,NaN,NaN,100,-40,NaN,85,12,147,59,31,NaN,58
11218,,NaN,NaN,,,NaN,,,,,,NaN,
11219,111,NaN,NaN,100,-40,NaN,86,12,148,59,31,NaN,58
11220,,NaN,NaN,,,NaN,,,,,,NaN,
11221,111,NaN,NaN,100,-40,NaN,84,12,148,58,31,NaN,57
11222,,NaN,NaN,,,NaN,,,,,,NaN,
11223,110,NaN,NaN,100,-40,NaN,84,12,147,58,31,NaN,57
11224,,NaN,NaN,,,NaN,,,,,,NaN,
11225,110,NaN,NaN,100,-40,NaN,84,12,147,57,31,NaN,56
11226,,NaN,NaN,,,NaN,,,,,,NaN,
11227,110,NaN,NaN,100,-40,NaN,84,12,147,57,31,NaN,56
11228,,NaN,NaN,,,NaN,,,,,,NaN,
11229,110,NaN,NaN,100,-40,NaN,85,12,147,57,31,NaN,56
11230,,NaN,NaN,,,NaN,,,,,,NaN,
11231,111,NaN,NaN,100,-40,NaN,85,12,149,57,31,NaN,56
11232,,NaN,NaN,,,NaN,,,,,,NaN,
11233,111,NaN,NaN,100,-40,NaN,85,12,149,57,31,NaN,57
11234,,NaN,NaN,,,NaN,,,,,,NaN,
11235,111,NaN,NaN,100,-40,NaN,85,12,151,57,31,NaN,57
11236,,NaN,NaN,,,NaN,,,,,,NaN,
11237,111,NaN,NaN,100,-40,NaN,84,12,149,57,31,NaN,56
11238,,NaN,NaN,,,NaN,,,,,,NaN,
11239,111,NaN,NaN,100,-40,NaN,85,12,149,57,31,NaN,56
11240,,NaN,NaN,,,NaN,,,,,,NaN,
11241,111,NaN,NaN,100,-40,NaN,84,12,149,57,30,NaN,56
11242,,NaN,NaN,,,NaN,,,,,,NaN,
11243,111,NaN,NaN,100,-40,NaN,84,12,149,56,30,NaN,56
11244,,NaN,NaN,,,NaN,,,,,,NaN,
11245,111,NaN,NaN,100,-40,NaN,84,12,149,56,30,NaN,56
11246,,NaN,NaN,,,NaN,,,,,,NaN,
11247,111,NaN,NaN,100,-40,NaN,84,12,149,56,30,NaN,56
11248,,NaN,NaN,,,NaN,,,,,,NaN,
11249,111,NaN,NaN,100,-40,NaN,85,12,148,56,30,NaN,56
11250,,NaN,NaN,,,NaN,,,,,,NaN,
11251,110,NaN,NaN,100,-40,NaN,84,12,149,56,30,NaN,55
11252,,NaN,NaN,,,NaN,,,,,,NaN,
11253,110,NaN,NaN,100,-40,NaN,85,12,148,56,30,NaN,55
11254,,NaN,NaN,,,NaN,,,,,,NaN,
11255,111,NaN,NaN,100,-40,NaN,85,12,150,56,30,NaN,56
11256,,NaN,NaN,,,NaN,,,,,,NaN,
11257,111,NaN,NaN,100,-40,NaN,85,12,149,56,30,NaN,56
11258,,NaN,NaN,,,NaN,,,,,,NaN,
11259,111,NaN,NaN,100,-40,NaN,86,12,149,57,30,NaN,57
11260,,NaN,NaN,,,NaN,,,,,,NaN,
11261,112,NaN,NaN,100,-40,NaN,85,12,151,57,30,NaN,57
11262,,NaN,NaN,,,NaN,,,,,,NaN,
11263,112,NaN,NaN,100,-40,NaN,86,12,151,57,30,NaN,57
11264,,NaN,NaN,,,NaN,,,,,,NaN,
11265,113,NaN,NaN,100,-40,NaN,87,12,154,57,30,NaN,57
11266,,NaN,NaN,,,NaN,,,,,,NaN,
11267,114,NaN,NaN,100,-40,NaN,87,12,154,57,31,NaN,56
11268,,NaN,NaN,,,NaN,,,,,,NaN,
11269,114,NaN,NaN,100,-40,NaN,88,12,155,57,31,NaN,56
11270,,NaN,NaN,,,NaN,,,,,,NaN,
11271,114,NaN,NaN,100,-40,NaN,87,12,155,56,31,NaN,56
11272,,NaN,NaN,,,NaN,,,,,,NaN,
11273,114,NaN,NaN,100,-39,NaN,86,12,154,56,31,NaN,55
11274,,NaN,NaN,,,NaN,,,,,,NaN,
11275,114,NaN,NaN,100,-39,NaN,86,12,154,56,30,NaN,55
11276,,NaN,NaN,,,NaN,,,,,,NaN,
11277,113,NaN,NaN,100,-39,NaN,85,12,153,55,30,NaN,54
11278,,NaN,NaN,,,NaN,,,,,,NaN,
11279,113,NaN,NaN,100,-39,NaN,87,12,152,55,30,NaN,55
11280,,NaN,NaN,,,NaN,,,,,,NaN,
11281,113,NaN,NaN,100,-39,NaN,86,12,154,55,30,NaN,55
11282,,NaN,NaN,,,NaN,,,,,,NaN,
11283,114,NaN,NaN,100,-39,NaN,87,12,154,56,30,NaN,55
11284,,NaN,NaN,,,NaN,,,,,,NaN,
11285,114,NaN,NaN,100,-39,NaN,88,12,156,56,30,NaN,56
11286,,NaN,NaN,,,NaN,,,,,,NaN,
11287,114,NaN,NaN,100,-39,NaN,88,12,155,56,30,NaN,55
11288,,NaN,NaN,,,NaN,,,,,,NaN,
11289,115,NaN,NaN,100,-39,NaN,88,12,155,56,30,NaN,55
11290,,NaN,NaN,,,NaN,,,,,,NaN,
11291,116,NaN,NaN,100,-39,NaN,88,12,158,56,30,NaN,55
11292,,NaN,NaN,,,NaN,,,,,,NaN,
11293,116,NaN,NaN,100,-39,NaN,89,12,158,56,30,NaN,55
11294,,NaN,NaN,,,NaN,,,,,,NaN,
11295,117,NaN,NaN,100,-39,NaN,90,12,161,55,30,NaN,55
11296,,NaN,NaN,,,NaN,,,,,,NaN,
11297,117,NaN,NaN,100,-39,NaN,90,12,160,55,30,NaN,55
11298,,NaN,NaN,,,NaN,,,,,,NaN,
11299,118,NaN,NaN,100,-39,NaN,91,12,162,55,30,NaN,55
11300,,NaN,NaN,,,NaN,,,,,,NaN,
11301,119,NaN,NaN,100,-39,NaN,91,12,163,55,30,NaN,55
