time,Solar8000/PLETH_HR,Solar8000/RR_CO2,Solar8000/HR,Solar8000/ART_MBP,Solar8000/ETCO2,Solar8000/CVP,Solar8000/ART_DBP,SNUADC/ECG_V5,Solar8000/PLETH_SPO2,SNUADC/CVP,SNUADC/ECG_II,Solar8000/ART_SBP,SNUADC/ART
1947,,,,,,,,NaN,,NaN,NaN,,NaN
1948,62,13,62,72,31,8,57,NaN,100,NaN,NaN,96,NaN
1949,,,,,,,,NaN,,NaN,NaN,,NaN
1950,62,13,62,71,31,8,56,NaN,100,NaN,NaN,93,NaN
1951,,,,,,,,NaN,,NaN,NaN,,NaN
1952,62,13,61,71,31,8,57,NaN,100,NaN,NaN,94,NaN
1953,,,,,,,,NaN,,NaN,NaN,,NaN
1954,62,13,62,71,30,8,56,NaN,100,NaN,NaN,95,NaN
1955,,,,,,,,NaN,,NaN,NaN,,NaN
1956,62,13,62,71,30,8,56,NaN,100,NaN,NaN,94,NaN
1957,,,,,,,,NaN,,NaN,NaN,,NaN
1958,62,13,62,72,30,8,57,NaN,100,NaN,NaN,95,NaN
1959,,,,,,,,NaN,,NaN,NaN,,NaN
1960,62,13,62,71,30,8,56,NaN,100,NaN,NaN,94,NaN
1961,,,,,,,,NaN,,NaN,NaN,,NaN
1962,62,12,62,71,30,8,56,NaN,100,NaN,NaN,93,NaN
1963,,,,,,,,NaN,,NaN,NaN,,NaN
1964,62,12,62,71,30,8,56,NaN,100,NaN,NaN,95,NaN
1965,,,,,,,,NaN,,NaN,NaN,,NaN
1966,62,12,62,70,30,8,55,NaN,100,NaN,NaN,92,NaN
1967,,,,,,,,NaN,,NaN,NaN,,NaN
1968,62,12,62,70,30,8,56,NaN,100,NaN,NaN,93,NaN
1969,,,,,,,,NaN,,NaN,NaN,,NaN
1970,62,12,62,70,30,8,56,NaN,100,NaN,NaN,92,NaN
1971,,,,,,,,NaN,,NaN,NaN,,NaN
1972,62,12,62,71,30,7,56,NaN,100,NaN,NaN,94,NaN
1973,,,,,,,,NaN,,NaN,NaN,,NaN
1974,62,12,62,70,30,7,56,NaN,100,NaN,NaN,94,NaN
1975,,,,,,,,NaN,,NaN,NaN,,NaN
1976,62,12,62,70,30,7,55,NaN,100,NaN,NaN,92,NaN
1977,,,,,,,,NaN,,NaN,NaN,,NaN
1978,62,12,62,71,30,7,56,NaN,100,NaN,NaN,95,NaN
1979,,,,,,,,NaN,,NaN,NaN,,NaN
1980,62,12,62,70,30,7,55,NaN,100,NaN,NaN,92,NaN
1981,,,,,,,,NaN,,NaN,NaN,,NaN
1982,62,12,62,70,30,7,56,NaN,100,NaN,NaN,92,NaN
1983,,,,,,,,NaN,,NaN,NaN,,NaN
1984,62,12,62,70,30,8,56,NaN,100,NaN,NaN,93,NaN
1985,,,,,,,,NaN,,NaN,NaN,,NaN
1986,63,12,62,70,31,8,55,NaN,100,NaN,NaN,92,NaN
1987,,,,,,,,NaN,,NaN,NaN,,NaN
1988,63,12,62,71,31,7,57,NaN,100,NaN,NaN,94,NaN
1989,,,,,,,,NaN,,NaN,NaN,,NaN
1990,63,12,62,71,31,7,56,NaN,100,NaN,NaN,94,NaN
1991,,,,,,,,NaN,,NaN,NaN,,NaN
1992,63,12,62,71,31,7,57,NaN,100,NaN,NaN,95,NaN
1993,,,,,,,,NaN,,NaN,NaN,,NaN
1994,63,12,62,71,31,7,57,NaN,100,NaN,NaN,95,NaN
1995,,,,,,,,NaN,,NaN,NaN,,NaN
1996,63,12,62,71,31,7,57,NaN,100,NaN,NaN,94,NaN
1997,,,,,,,,NaN,,NaN,NaN,,NaN
1998,62,12,62,72,31,7,57,NaN,100,NaN,NaN,96,NaN
1999,,,,,,,,NaN,,NaN,NaN,,NaN
2000,62,12,62,71,30,7,55,NaN,100,NaN,NaN,93,NaN
2001,,,,,,,,NaN,,NaN,NaN,,NaN
2002,62,12,61,70,30,7,55,NaN,100,NaN,NaN,93,NaN
2003,,,,,,,,NaN,,NaN,NaN,,NaN
2004,62,12,61,70,30,7,55,NaN,100,NaN,NaN,92,NaN
2005,,,,,,,,NaN,,NaN,NaN,,NaN
2006,61,12,61,69,30,8,55,NaN,100,NaN,NaN,91,NaN
2007,,,,,,,,NaN,,NaN,NaN,,NaN
2008,61,12,61,69,31,8,55,NaN,100,NaN,NaN,93,NaN
2009,,,,,,,,NaN,,NaN,NaN,,NaN
2010,61,12,61,68,31,8,54,NaN,100,NaN,NaN,90,NaN
2011,,,,,,,,NaN,,NaN,NaN,,NaN
2012,62,12,61,68,31,8,54,NaN,100,NaN,NaN,90,NaN
2013,,,,,,,,NaN,,NaN,NaN,,NaN
2014,62,12,61,68,31,8,54,NaN,100,NaN,NaN,90,NaN
2015,,,,,,,,NaN,,NaN,NaN,,NaN
2016,62,12,61,67,31,8,53,NaN,100,NaN,NaN,89,NaN
2017,,,,,,,,NaN,,NaN,NaN,,NaN
2018,62,12,61,68,31,7,54,NaN,100,NaN,NaN,90,NaN
2019,,,,,,,,NaN,,NaN,NaN,,NaN
2020,62,12,61,67,31,7,53,NaN,100,NaN,NaN,89,NaN
2021,,,,,,,,NaN,,NaN,NaN,,NaN
2022,62,12,61,67,31,7,53,NaN,100,NaN,NaN,89,NaN
2023,,,,,,,,NaN,,NaN,NaN,,NaN
2024,62,12,61,68,31,7,54,NaN,100,NaN,NaN,90,NaN
2025,,,,,,,,NaN,,NaN,NaN,,NaN
2026,62,12,62,67,31,7,53,NaN,100,NaN,NaN,89,NaN
2027,,,,,,,,NaN,,NaN,NaN,,NaN
2028,62,12,62,68,31,7,54,NaN,100,NaN,NaN,91,NaN
2029,,,,,,,,NaN,,NaN,NaN,,NaN
2030,62,12,62,67,31,7,53,NaN,100,NaN,NaN,89,NaN
2031,,,,,,,,NaN,,NaN,NaN,,NaN
2032,62,12,62,68,31,7,54,NaN,100,NaN,NaN,89,NaN
2033,,,,,,,,NaN,,NaN,NaN,,NaN
2034,62,12,62,68,31,7,54,NaN,100,NaN,NaN,90,NaN
2035,,,,,,,,NaN,,NaN,NaN,,NaN
2036,62,12,62,67,31,7,53,NaN,100,NaN,NaN,89,NaN
2037,,,,,,,,NaN,,NaN,NaN,,NaN
2038,62,12,62,68,31,7,54,NaN,100,NaN,NaN,90,NaN
2039,,,,,,,,NaN,,NaN,NaN,,NaN
2040,62,12,62,67,31,7,53,NaN,100,NaN,NaN,88,NaN
2041,,,,,,,,NaN,,NaN,NaN,,NaN
2042,62,12,61,67,31,7,54,NaN,100,NaN,NaN,89,NaN
2043,,,,,,,,NaN,,NaN,NaN,,NaN
2044,62,12,61,68,31,7,54,NaN,100,NaN,NaN,90,NaN
2045,,,,,,,,NaN,,NaN,NaN,,NaN
2046,62,12,61,67,31,7,53,NaN,100,NaN,NaN,88,NaN
2047,,,,,,,,NaN,,NaN,NaN,,NaN
2048,62,12,61,68,31,7,54,NaN,100,NaN,NaN,90,NaN
2049,,,,,,,,NaN,,NaN,NaN,,NaN
2050,62,12,62,67,31,7,53,NaN,100,NaN,NaN,89,NaN
2051,,,,,,,,NaN,,NaN,NaN,,NaN
2052,62,12,61,67,31,7,53,NaN,100,NaN,NaN,88,NaN
2053,,,,,,,,NaN,,NaN,NaN,,NaN
2054,62,12,61,67,31,7,53,NaN,100,NaN,NaN,90,NaN
2055,,,,,,,,NaN,,NaN,NaN,,NaN
2056,62,12,61,66,31,7,53,NaN,100,NaN,NaN,88,NaN
2057,,,,,,,,NaN,,NaN,NaN,,NaN
2058,62,12,61,67,31,7,53,NaN,100,NaN,NaN,89,NaN
2059,,,,,,,,NaN,,NaN,NaN,,NaN
2060,62,12,61,66,31,7,52,NaN,100,NaN,NaN,87,NaN
2061,,,,,,,,NaN,,NaN,NaN,,NaN
2062,62,12,61,66,31,7,53,NaN,100,NaN,NaN,88,NaN
2063,,,,,,,,NaN,,NaN,NaN,,NaN
2064,62,12,61,66,31,7,52,NaN,100,NaN,NaN,88,NaN
2065,,,,,,,,NaN,,NaN,NaN,,NaN
2066,62,12,61,66,31,7,52,NaN,100,NaN,NaN,87,NaN
2067,,,,,,,,NaN,,NaN,NaN,,NaN
2068,62,12,62,67,31,7,53,NaN,100,NaN,NaN,89,NaN
2069,,,,,,,,NaN,,NaN,NaN,,NaN
2070,62,12,62,66,31,7,52,NaN,100,NaN,NaN,87,NaN
2071,,,,,,,,NaN,,NaN,NaN,,NaN
2072,62,12,62,66,31,7,53,NaN,100,NaN,NaN,88,NaN
2073,,,,,,,,NaN,,NaN,NaN,,NaN
2074,62,12,62,67,31,7,53,NaN,100,NaN,NaN,89,NaN
2075,,,,,,,,NaN,,NaN,NaN,,NaN
2076,62,12,62,66,31,7,53,NaN,100,NaN,NaN,87,NaN
2077,,,,,,,,NaN,,NaN,NaN,,NaN
2078,62,12,62,67,31,7,54,NaN,100,NaN,NaN,89,NaN
2079,,,,,,,,NaN,,NaN,NaN,,NaN
2080,62,12,62,67,31,7,53,NaN,100,NaN,NaN,88,NaN
2081,,,,,,,,NaN,,NaN,NaN,,NaN
2082,62,12,62,67,31,7,53,NaN,100,NaN,NaN,88,NaN
2083,,,,,,,,NaN,,NaN,NaN,,NaN
2084,62,12,61,67,31,7,53,NaN,100,NaN,NaN,90,NaN
2085,,,,,,,,NaN,,NaN,NaN,,NaN
2086,62,12,61,66,31,7,53,NaN,100,NaN,NaN,87,NaN
2087,,,,,,,,NaN,,NaN,NaN,,NaN
2088,62,12,61,67,31,7,53,NaN,100,NaN,NaN,89,NaN
2089,,,,,,,,NaN,,NaN,NaN,,NaN
2090,62,12,62,66,31,7,52,NaN,100,NaN,NaN,87,NaN
2091,,,,,,,,NaN,,NaN,NaN,,NaN
2092,62,12,62,66,31,7,53,NaN,100,NaN,NaN,88,NaN
2093,,,,,,,,NaN,,NaN,NaN,,NaN
2094,62,12,62,66,31,7,52,NaN,100,NaN,NaN,88,NaN
2095,,,,,,,,NaN,,NaN,NaN,,NaN
2096,62,12,62,65,31,7,52,NaN,100,NaN,NaN,86,NaN
2097,,,,,,,,NaN,,NaN,NaN,,NaN
2098,62,12,61,66,31,7,52,NaN,100,NaN,NaN,88,NaN
2099,,,,,,,,NaN,,NaN,NaN,,NaN
2100,62,12,61,65,31,7,51,NaN,100,NaN,NaN,86,NaN
2101,,,,,,,,NaN,,NaN,NaN,,NaN
2102,62,12,61,65,31,7,52,NaN,100,NaN,NaN,87,NaN
2103,,,,,,,,NaN,,NaN,NaN,,NaN
2104,62,12,61,65,31,7,52,NaN,100,NaN,NaN,88,NaN
2105,,,,,,,,NaN,,NaN,NaN,,NaN
2106,62,12,61,65,31,7,52,NaN,100,NaN,NaN,86,NaN
2107,,,,,,,,NaN,,NaN,NaN,,NaN
2108,62,12,61,66,31,7,53,NaN,100,NaN,NaN,88,NaN
2109,,,,,,,,NaN,,NaN,NaN,,NaN
2110,62,12,61,66,31,7,52,NaN,100,NaN,NaN,87,NaN
2111,,,,,,,,NaN,,NaN,NaN,,NaN
2112,62,12,62,66,31,7,52,NaN,100,NaN,NaN,87,NaN
2113,,,,,,,,NaN,,NaN,NaN,,NaN
2114,62,12,62,66,31,7,52,NaN,100,NaN,NaN,88,NaN
2115,,,,,,,,NaN,,NaN,NaN,,NaN
2116,62,12,62,65,31,7,52,NaN,100,NaN,NaN,87,NaN
2117,,,,,,,,NaN,,NaN,NaN,,NaN
2118,62,12,62,66,31,7,53,NaN,100,NaN,NaN,88,NaN
2119,,,,,,,,NaN,,NaN,NaN,,NaN
2120,62,12,61,66,31,8,53,NaN,100,NaN,NaN,88,NaN
2121,,,,,,,,NaN,,NaN,NaN,,NaN
2122,62,12,61,67,31,8,54,NaN,100,NaN,NaN,90,NaN
2123,,,,,,,,NaN,,NaN,NaN,,NaN
2124,62,12,61,68,31,8,55,NaN,100,NaN,NaN,92,NaN
2125,,,,,,,,NaN,,NaN,NaN,,NaN
2126,61,12,61,68,31,8,55,NaN,99,NaN,NaN,90,NaN
2127,,,,,,,,NaN,,NaN,NaN,,NaN
2128,61,12,61,69,31,8,55,NaN,99,NaN,NaN,94,NaN
2129,,,,,,,,NaN,,NaN,NaN,,NaN
2130,61,12,61,68,31,7,55,NaN,99,NaN,NaN,92,NaN
2131,,,,,,,,NaN,,NaN,NaN,,NaN
2132,61,12,61,69,31,7,55,NaN,99,NaN,NaN,93,NaN
2133,,,,,,,,NaN,,NaN,NaN,,NaN
2134,61,12,61,69,31,7,55,NaN,99,NaN,NaN,93,NaN
2135,,,,,,,,NaN,,NaN,NaN,,NaN
2136,62,12,61,68,31,7,54,NaN,100,NaN,NaN,91,NaN
2137,,,,,,,,NaN,,NaN,NaN,,NaN
2138,62,12,61,69,31,7,54,NaN,100,NaN,NaN,93,NaN
2139,,,,,,,,NaN,,NaN,NaN,,NaN
2140,62,12,61,68,30,7,53,NaN,100,NaN,NaN,90,NaN
2141,,,,,,,,NaN,,NaN,NaN,,NaN
2142,62,12,61,68,30,7,54,NaN,100,NaN,NaN,90,NaN
2143,,,,,,,,NaN,,NaN,NaN,,NaN
2144,62,12,61,68,30,7,53,NaN,100,NaN,NaN,91,NaN
2145,,,,,,,,NaN,,NaN,NaN,,NaN
2146,61,12,61,67,31,7,53,NaN,100,NaN,NaN,89,NaN
2147,,,,,,,,NaN,,NaN,NaN,,NaN
2148,61,12,61,67,31,7,53,NaN,100,NaN,NaN,90,NaN
2149,,,,,,,,NaN,,NaN,NaN,,NaN
2150,61,12,61,67,31,7,53,NaN,100,NaN,NaN,89,NaN
2151,,,,,,,,NaN,,NaN,NaN,,NaN
2152,62,12,61,66,31,7,53,NaN,100,NaN,NaN,89,NaN
2153,,,,,,,,NaN,,NaN,NaN,,NaN
2154,62,12,61,67,31,7,53,NaN,100,NaN,NaN,90,NaN
2155,,,,,,,,NaN,,NaN,NaN,,NaN
2156,62,12,61,66,31,7,53,NaN,100,NaN,NaN,88,NaN
2157,,,,,,,,NaN,,NaN,NaN,,NaN
2158,62,12,61,67,31,7,52,NaN,100,NaN,NaN,89,NaN
2159,,,,,,,,NaN,,NaN,NaN,,NaN
2160,62,12,61,67,31,8,53,NaN,100,NaN,NaN,89,NaN
2161,,,,,,,,NaN,,NaN,NaN,,NaN
2162,62,12,62,67,31,8,54,NaN,100,NaN,NaN,90,NaN
2163,,,,,,,,NaN,,NaN,NaN,,NaN
2164,62,12,62,68,31,8,55,NaN,100,NaN,NaN,90,NaN
2165,,,,,,,,NaN,,NaN,NaN,,NaN
2166,62,12,62,68,30,8,55,NaN,100,NaN,NaN,91,NaN
2167,,,,,,,,NaN,,NaN,NaN,,NaN
2168,62,12,62,69,30,8,55,NaN,100,NaN,NaN,94,NaN
2169,,,,,,,,NaN,,NaN,NaN,,NaN
2170,62,12,62,69,30,8,55,NaN,99,NaN,NaN,92,NaN
2171,,,,,,,,NaN,,NaN,NaN,,NaN
2172,62,12,62,69,30,7,56,NaN,99,NaN,NaN,92,NaN
2173,,,,,,,,NaN,,NaN,NaN,,NaN
2174,62,12,62,69,31,7,56,NaN,99,NaN,NaN,92,NaN
2175,,,,,,,,NaN,,NaN,NaN,,NaN
2176,62,12,61,69,31,8,55,NaN,100,NaN,NaN,91,NaN
2177,,,,,,,,NaN,,NaN,NaN,,NaN
2178,62,12,61,69,31,8,55,NaN,100,NaN,NaN,93,NaN
2179,,,,,,,,NaN,,NaN,NaN,,NaN
2180,61,12,61,68,31,7,54,NaN,100,NaN,NaN,92,NaN
2181,,,,,,,,NaN,,NaN,NaN,,NaN
2182,61,12,61,68,31,7,54,NaN,100,NaN,NaN,91,NaN
2183,,,,,,,,NaN,,NaN,NaN,,NaN
2184,61,12,61,69,31,7,54,NaN,100,NaN,NaN,93,NaN
2185,,,,,,,,NaN,,NaN,NaN,,NaN
2186,61,12,61,68,31,7,54,NaN,100,NaN,NaN,91,NaN
2187,,,,,,,,NaN,,NaN,NaN,,NaN
2188,62,12,61,68,30,7,54,NaN,100,NaN,NaN,92,NaN
2189,,,,,,,,NaN,,NaN,NaN,,NaN
2190,62,12,61,67,30,7,53,NaN,100,NaN,NaN,90,NaN
2191,,,,,,,,NaN,,NaN,NaN,,NaN
2192,62,12,61,67,30,7,53,NaN,100,NaN,NaN,89,NaN
2193,,,,,,,,NaN,,NaN,NaN,,NaN
2194,62,12,61,67,30,7,53,NaN,100,NaN,NaN,90,NaN
2195,,,,,,,,NaN,,NaN,NaN,,NaN
2196,62,12,61,66,30,7,52,NaN,100,NaN,NaN,87,NaN
2197,,,,,,,,NaN,,NaN,NaN,,NaN
2198,62,12,61,66,30,7,52,NaN,100,NaN,NaN,89,NaN
2199,,,,,,,,NaN,,NaN,NaN,,NaN
2200,62,12,61,65,30,7,51,NaN,100,NaN,NaN,87,NaN
2201,,,,,,,,NaN,,NaN,NaN,,NaN
2202,61,12,61,66,30,7,52,NaN,100,NaN,NaN,88,NaN
2203,,,,,,,,NaN,,NaN,NaN,,NaN
2204,61,12,60,66,31,7,53,NaN,100,NaN,NaN,88,NaN
2205,,,,,,,,NaN,,NaN,NaN,,NaN
2206,61,12,60,66,31,8,53,NaN,100,NaN,NaN,90,NaN
2207,,,,,,,,NaN,,NaN,NaN,,NaN
2208,61,12,60,68,31,8,54,NaN,100,NaN,NaN,92,NaN
2209,,,,,,,,NaN,,NaN,NaN,,NaN
2210,61,12,60,67,31,7,54,NaN,100,NaN,NaN,90,NaN
2211,,,,,,,,NaN,,NaN,NaN,,NaN
2212,61,12,60,68,31,7,54,NaN,99,NaN,NaN,91,NaN
2213,,,,,,,,NaN,,NaN,NaN,,NaN
2214,61,12,60,68,31,8,55,NaN,99,NaN,NaN,93,NaN
2215,,,,,,,,NaN,,NaN,NaN,,NaN
2216,61,12,60,68,31,8,54,NaN,100,NaN,NaN,92,NaN
2217,,,,,,,,NaN,,NaN,NaN,,NaN
2218,61,12,60,69,31,8,55,NaN,100,NaN,NaN,93,NaN
2219,,,,,,,,NaN,,NaN,NaN,,NaN
2220,61,12,60,68,31,8,55,NaN,100,NaN,NaN,92,NaN
2221,,,,,,,,NaN,,NaN,NaN,,NaN
2222,61,12,60,69,31,8,55,NaN,100,NaN,NaN,93,NaN
2223,,,,,,,,NaN,,NaN,NaN,,NaN
2224,61,12,60,70,31,9,57,NaN,100,NaN,NaN,97,NaN
2225,,,,,,,,NaN,,NaN,NaN,,NaN
2226,61,12,60,71,31,9,58,NaN,100,NaN,NaN,95,NaN
2227,,,,,,,,NaN,,NaN,NaN,,NaN
2228,61,12,60,72,31,11,59,NaN,100,NaN,NaN,98,NaN
2229,,,,,,,,NaN,,NaN,NaN,,NaN
2230,60,12,60,72,31,11,59,NaN,100,NaN,NaN,96,NaN
2231,,,,,,,,NaN,,NaN,NaN,,NaN
2232,60,12,60,73,31,11,59,NaN,100,NaN,NaN,97,NaN
2233,,,,,,,,NaN,,NaN,NaN,,NaN
2234,60,12,60,73,31,11,59,NaN,100,NaN,NaN,98,NaN
2235,,,,,,,,NaN,,NaN,NaN,,NaN
2236,61,12,60,72,31,11,58,NaN,100,NaN,NaN,96,NaN
2237,,,,,,,,NaN,,NaN,NaN,,NaN
2238,61,12,60,72,31,11,58,NaN,100,NaN,NaN,97,NaN
2239,,,,,,,,NaN,,NaN,NaN,,NaN
2240,61,12,60,71,31,11,55,NaN,100,NaN,NaN,94,NaN
2241,,,,,,,,NaN,,NaN,NaN,,NaN
2242,61,12,61,70,31,11,55,NaN,100,NaN,NaN,94,NaN
2243,,,,,,,,NaN,,NaN,NaN,,NaN
2244,61,12,61,69,31,8,54,NaN,100,NaN,NaN,93,NaN
2245,,,,,,,,NaN,,NaN,NaN,,NaN
2246,61,12,61,68,31,8,54,NaN,100,NaN,NaN,91,NaN
2247,,,,,,,,NaN,,NaN,NaN,,NaN
2248,61,12,60,69,31,8,55,NaN,100,NaN,NaN,93,NaN
2249,,,,,,,,NaN,,NaN,NaN,,NaN
2250,61,12,60,69,31,8,55,NaN,100,NaN,NaN,92,NaN
2251,,,,,,,,NaN,,NaN,NaN,,NaN
2252,61,12,60,69,31,8,56,NaN,100,NaN,NaN,94,NaN
2253,,,,,,,,NaN,,NaN,NaN,,NaN
2254,61,12,60,71,31,9,57,NaN,100,NaN,NaN,96,NaN
2255,,,,,,,,NaN,,NaN,NaN,,NaN
2256,61,12,61,71,31,9,57,NaN,100,NaN,NaN,95,NaN
2257,,,,,,,,NaN,,NaN,NaN,,NaN
2258,61,12,61,71,31,11,57,NaN,100,NaN,NaN,96,NaN
2259,,,,,,,,NaN,,NaN,NaN,,NaN
2260,61,12,61,70,31,11,54,NaN,100,NaN,NaN,100,NaN
2261,,,,,,,,NaN,,NaN,NaN,,NaN
2262,61,12,61,68,31,8,53,NaN,100,NaN,NaN,92,NaN
2263,,,,,,,,NaN,,NaN,NaN,,NaN
2264,61,12,61,68,31,8,54,NaN,100,NaN,NaN,92,NaN
2265,,,,,,,,NaN,,NaN,NaN,,NaN
2266,61,12,60,67,30,7,52,NaN,100,NaN,NaN,90,NaN
2267,,,,,,,,NaN,,NaN,NaN,,NaN
2268,61,12,60,67,30,7,53,NaN,100,NaN,NaN,91,NaN
2269,,,,,,,,NaN,,NaN,NaN,,NaN
2270,61,12,60,68,30,7,41,NaN,100,NaN,NaN,90,NaN
2271,,,,,,,,NaN,,NaN,NaN,,NaN
2272,61,12,60,65,31,7,49,NaN,100,NaN,NaN,89,NaN
2273,,,,,,,,NaN,,NaN,NaN,,NaN
2274,61,12,61,67,31,7,50,NaN,100,NaN,NaN,92,NaN
2275,,,,,,,,NaN,,NaN,NaN,,NaN
2276,61,12,61,66,31,7,52,NaN,100,NaN,NaN,88,NaN
2277,,,,,,,,NaN,,NaN,NaN,,NaN
2278,61,12,60,67,31,7,53,NaN,100,NaN,NaN,91,NaN
2279,,,,,,,,NaN,,NaN,NaN,,NaN
2280,61,12,60,66,31,7,52,NaN,100,NaN,NaN,89,NaN
2281,,,,,,,,NaN,,NaN,NaN,,NaN
2282,61,12,60,67,31,7,53,NaN,100,NaN,NaN,91,NaN
2283,,,,,,,,NaN,,NaN,NaN,,NaN
2284,61,12,60,67,31,7,53,NaN,100,NaN,NaN,90,NaN
2285,,,,,,,,NaN,,NaN,NaN,,NaN
2286,61,12,60,66,31,7,53,NaN,100,NaN,NaN,89,NaN
2287,,,,,,,,NaN,,NaN,NaN,,NaN
2288,61,12,60,67,31,7,53,NaN,100,NaN,NaN,91,NaN
2289,,,,,,,,NaN,,NaN,NaN,,NaN
2290,61,12,60,66,31,7,52,NaN,100,NaN,NaN,88,NaN
2291,,,,,,,,NaN,,NaN,NaN,,NaN
2292,61,12,60,66,31,6,53,NaN,100,NaN,NaN,89,NaN
2293,,,,,,,,NaN,,NaN,NaN,,NaN
2294,61,12,61,66,31,6,52,NaN,100,NaN,NaN,90,NaN
2295,,,,,,,,NaN,,NaN,NaN,,NaN
2296,61,12,61,66,31,7,52,NaN,100,NaN,NaN,89,NaN
2297,,,,,,,,NaN,,NaN,NaN,,NaN
2298,61,12,61,66,31,7,53,NaN,100,NaN,NaN,91,NaN
2299,,,,,,,,NaN,,NaN,NaN,,NaN
2300,61,12,60,66,31,7,52,NaN,100,NaN,NaN,89,NaN
2301,,,,,,,,NaN,,NaN,NaN,,NaN
2302,61,12,60,67,31,7,53,NaN,100,NaN,NaN,91,NaN
2303,,,,,,,,NaN,,NaN,NaN,,NaN
2304,60,12,60,67,31,7,53,NaN,100,NaN,NaN,91,NaN
2305,,,,,,,,NaN,,NaN,NaN,,NaN
2306,60,12,60,67,31,7,53,NaN,100,NaN,NaN,90,NaN
2307,,,,,,,,NaN,,NaN,NaN,,NaN
2308,60,12,60,68,31,7,54,NaN,100,NaN,NaN,92,NaN
2309,,,,,,,,NaN,,NaN,NaN,,NaN
2310,61,12,60,67,31,7,53,NaN,100,NaN,NaN,90,NaN
2311,,,,,,,,NaN,,NaN,NaN,,NaN
2312,61,12,60,67,31,7,53,NaN,100,NaN,NaN,91,NaN
2313,,,,,,,,NaN,,NaN,NaN,,NaN
2314,61,12,60,67,31,7,53,NaN,100,NaN,NaN,91,NaN
2315,,,,,,,,NaN,,NaN,NaN,,NaN
2316,61,12,60,66,31,7,53,NaN,100,NaN,NaN,89,NaN
2317,,,,,,,,NaN,,NaN,NaN,,NaN
2318,60,12,60,67,31,7,53,NaN,100,NaN,NaN,91,NaN
2319,,,,,,,,NaN,,NaN,NaN,,NaN
2320,60,12,60,66,31,7,52,NaN,100,NaN,NaN,89,NaN
2321,,,,,,,,NaN,,NaN,NaN,,NaN
2322,60,12,59,66,31,7,52,NaN,100,NaN,NaN,88,NaN
2323,,,,,,,,NaN,,NaN,NaN,,NaN
2324,60,12,59,65,31,7,51,NaN,100,NaN,NaN,88,NaN
2325,,,,,,,,NaN,,NaN,NaN,,NaN
2326,60,12,59,64,31,7,51,NaN,100,NaN,NaN,86,NaN
2327,,,,,,,,NaN,,NaN,NaN,,NaN
2328,60,12,59,65,31,7,51,NaN,100,NaN,NaN,87,NaN
2329,,,,,,,,NaN,,NaN,NaN,,NaN
2330,60,12,59,64,31,7,50,NaN,100,NaN,NaN,85,NaN
2331,,,,,,,,NaN,,NaN,NaN,,NaN
2332,60,12,59,63,31,7,50,NaN,100,NaN,NaN,85,NaN
2333,,,,,,,,NaN,,NaN,NaN,,NaN
2334,60,12,59,64,31,7,50,NaN,100,NaN,NaN,85,NaN
2335,,,,,,,,NaN,,NaN,NaN,,NaN
2336,60,12,59,63,31,7,50,NaN,100,NaN,NaN,84,NaN
2337,,,,,,,,NaN,,NaN,NaN,,NaN
2338,60,12,59,63,31,8,50,NaN,100,NaN,NaN,86,NaN
2339,,,,,,,,NaN,,NaN,NaN,,NaN
2340,60,12,59,63,31,8,50,NaN,100,NaN,NaN,84,NaN
2341,,,,,,,,NaN,,NaN,NaN,,NaN
2342,60,12,59,63,31,7,51,NaN,100,NaN,NaN,85,NaN
2343,,,,,,,,NaN,,NaN,NaN,,NaN
2344,60,12,60,63,32,7,51,NaN,100,NaN,NaN,86,NaN
2345,,,,,,,,NaN,,NaN,NaN,,NaN
2346,60,12,60,63,32,7,51,NaN,100,NaN,NaN,85,NaN
2347,,,,,,,,NaN,,NaN,NaN,,NaN
2348,60,12,60,64,32,7,52,NaN,100,NaN,NaN,87,NaN
2349,,,,,,,,NaN,,NaN,NaN,,NaN
2350,60,12,60,63,31,7,50,NaN,100,NaN,NaN,85,NaN
2351,,,,,,,,NaN,,NaN,NaN,,NaN
2352,60,12,60,64,31,7,51,NaN,100,NaN,NaN,86,NaN
2353,,,,,,,,NaN,,NaN,NaN,,NaN
2354,60,12,60,64,31,7,51,NaN,100,NaN,NaN,87,NaN
2355,,,,,,,,NaN,,NaN,NaN,,NaN
2356,60,12,60,64,31,8,51,NaN,100,NaN,NaN,86,NaN
2357,,,,,,,,NaN,,NaN,NaN,,NaN
2358,60,12,60,65,31,8,52,NaN,100,NaN,NaN,88,NaN
2359,,,,,,,,NaN,,NaN,NaN,,NaN
2360,60,12,60,65,31,8,52,NaN,100,NaN,NaN,87,NaN
2361,,,,,,,,NaN,,NaN,NaN,,NaN
2362,60,12,60,66,31,8,54,NaN,100,NaN,NaN,90,NaN
2363,,,,,,,,NaN,,NaN,NaN,,NaN
2364,60,12,60,67,31,8,55,NaN,100,NaN,NaN,93,NaN
2365,,,,,,,,NaN,,NaN,NaN,,NaN
2366,60,12,60,68,31,8,55,NaN,99,NaN,NaN,94,NaN
2367,,,,,,,,NaN,,NaN,NaN,,NaN
2368,60,12,60,70,31,7,57,NaN,99,NaN,NaN,97,NaN
2369,,,,,,,,NaN,,NaN,NaN,,NaN
2370,61,12,60,70,31,7,57,NaN,99,NaN,NaN,96,NaN
2371,,,,,,,,NaN,,NaN,NaN,,NaN
