time,SNUADC/CVP,Solar8000/HR,Solar8000/PLETH_SPO2,Solar8000/CVP,Solar8000/PLETH_HR,SNUADC/ART,Solar8000/ART_SBP,Solar8000/ETCO2,Solar8000/ART_DBP,SNUADC/ECG_II,Solar8000/ART_MBP,Solar8000/RR_CO2,SNUADC/ECG_V5
3373,NaN,,,,,NaN,,,,NaN,,,NaN
3374,NaN,64,100,5,65,NaN,105,31,63,NaN,79,14,NaN
3375,NaN,,,,,NaN,,,,NaN,,,NaN
3376,NaN,64,100,4,65,NaN,106,31,64,NaN,80,14,NaN
3377,NaN,,,,,NaN,,,,NaN,,,NaN
3378,NaN,65,100,4,65,NaN,104,31,63,NaN,79,14,NaN
3379,NaN,,,,,NaN,,,,NaN,,,NaN
3380,NaN,64,100,4,65,NaN,106,31,63,NaN,80,14,NaN
3381,NaN,,,,,NaN,,,,NaN,,,NaN
3382,NaN,64,100,4,64,NaN,104,31,63,NaN,79,14,NaN
3383,NaN,,,,,NaN,,,,NaN,,,NaN
3384,NaN,64,100,4,64,NaN,104,31,63,NaN,79,14,NaN
3385,NaN,,,,,NaN,,,,NaN,,,NaN
3386,NaN,64,100,4,64,NaN,103,31,62,NaN,79,14,NaN
3387,NaN,,,,,NaN,,,,NaN,,,NaN
3388,NaN,63,100,4,64,NaN,104,31,62,NaN,79,14,NaN
3389,NaN,,,,,NaN,,,,NaN,,,NaN
3390,NaN,64,100,4,63,NaN,103,31,62,NaN,78,14,NaN
3391,NaN,,,,,NaN,,,,NaN,,,NaN
3392,NaN,63,100,4,64,NaN,102,30,62,NaN,78,14,NaN
3393,NaN,,,,,NaN,,,,NaN,,,NaN
3394,NaN,63,100,4,63,NaN,102,30,62,NaN,78,14,NaN
3395,NaN,,,,,NaN,,,,NaN,,,NaN
3396,NaN,63,100,4,63,NaN,101,30,61,NaN,77,14,NaN
3397,NaN,,,,,NaN,,,,NaN,,,NaN
3398,NaN,63,100,4,63,NaN,102,30,61,NaN,77,14,NaN
3399,NaN,,,,,NaN,,,,NaN,,,NaN
3400,NaN,62,100,4,63,NaN,100,31,61,NaN,76,14,NaN
3401,NaN,,,,,NaN,,,,NaN,,,NaN
3402,NaN,62,100,4,63,NaN,102,31,61,NaN,77,14,NaN
3403,NaN,,,,,NaN,,,,NaN,,,NaN
3404,NaN,61,100,4,62,NaN,100,31,61,NaN,76,14,NaN
3405,NaN,,,,,NaN,,,,NaN,,,NaN
3406,NaN,62,100,4,62,NaN,102,31,61,NaN,77,14,NaN
3407,NaN,,,,,NaN,,,,NaN,,,NaN
3408,NaN,62,100,4,63,NaN,99,30,61,NaN,76,14,NaN
3409,NaN,,,,,NaN,,,,NaN,,,NaN
3410,NaN,62,100,4,63,NaN,102,30,61,NaN,77,14,NaN
3411,NaN,,,,,NaN,,,,NaN,,,NaN
3412,NaN,62,100,4,63,NaN,99,30,61,NaN,76,14,NaN
3413,NaN,,,,,NaN,,,,NaN,,,NaN
3414,NaN,62,100,4,63,NaN,102,30,61,NaN,77,14,NaN
3415,NaN,,,,,NaN,,,,NaN,,,NaN
3416,NaN,63,100,4,62,NaN,100,31,61,NaN,77,14,NaN
3417,NaN,,,,,NaN,,,,NaN,,,NaN
3418,NaN,62,100,4,63,NaN,101,31,61,NaN,77,14,NaN
3419,NaN,,,,,NaN,,,,NaN,,,NaN
3420,NaN,62,100,4,64,NaN,101,31,61,NaN,77,14,NaN
3421,NaN,,,,,NaN,,,,NaN,,,NaN
3422,NaN,62,100,4,64,NaN,100,30,62,NaN,76,14,NaN
3423,NaN,,,,,NaN,,,,NaN,,,NaN
3424,NaN,62,100,4,64,NaN,102,30,60,NaN,77,14,NaN
3425,NaN,,,,,NaN,,,,NaN,,,NaN
3426,NaN,62,100,4,64,NaN,100,30,61,NaN,76,14,NaN
3427,NaN,,,,,NaN,,,,NaN,,,NaN
3428,NaN,62,100,4,63,NaN,102,30,62,NaN,77,14,NaN
3429,NaN,,,,,NaN,,,,NaN,,,NaN
3430,NaN,62,100,4,63,NaN,101,31,62,NaN,77,14,NaN
3431,NaN,,,,,NaN,,,,NaN,,,NaN
3432,NaN,63,100,4,63,NaN,103,31,62,NaN,78,14,NaN
3433,NaN,,,,,NaN,,,,NaN,,,NaN
3434,NaN,63,100,4,63,NaN,101,31,62,NaN,77,14,NaN
3435,NaN,,,,,NaN,,,,NaN,,,NaN
3436,NaN,63,100,4,63,NaN,103,30,62,NaN,78,14,NaN
3437,NaN,,,,,NaN,,,,NaN,,,NaN
3438,NaN,63,100,4,63,NaN,101,30,62,NaN,77,14,NaN
3439,NaN,,,,,NaN,,,,NaN,,,NaN
3440,NaN,63,100,4,63,NaN,102,30,62,NaN,78,14,NaN
3441,NaN,,,,,NaN,,,,NaN,,,NaN
3442,NaN,63,100,4,63,NaN,101,30,61,NaN,77,14,NaN
3443,NaN,,,,,NaN,,,,NaN,,,NaN
3444,NaN,62,100,4,63,NaN,102,30,61,NaN,77,14,NaN
3445,NaN,,,,,NaN,,,,NaN,,,NaN
3446,NaN,63,100,4,63,NaN,101,30,62,NaN,77,14,NaN
3447,NaN,,,,,NaN,,,,NaN,,,NaN
3448,NaN,62,100,4,63,NaN,103,30,62,NaN,78,14,NaN
3449,NaN,,,,,NaN,,,,NaN,,,NaN
3450,NaN,62,100,4,62,NaN,102,30,61,NaN,77,14,NaN
3451,NaN,,,,,NaN,,,,NaN,,,NaN
3452,NaN,62,100,4,63,NaN,102,30,62,NaN,77,14,NaN
3453,NaN,,,,,NaN,,,,NaN,,,NaN
3454,NaN,63,100,4,63,NaN,102,30,62,NaN,78,14,NaN
3455,NaN,,,,,NaN,,,,NaN,,,NaN
3456,NaN,62,100,4,63,NaN,101,31,62,NaN,77,14,NaN
3457,NaN,,,,,NaN,,,,NaN,,,NaN
3458,NaN,63,100,4,63,NaN,103,31,62,NaN,78,14,NaN
3459,NaN,,,,,NaN,,,,NaN,,,NaN
3460,NaN,62,100,4,63,NaN,101,31,62,NaN,77,14,NaN
3461,NaN,,,,,NaN,,,,NaN,,,NaN
3462,NaN,63,100,4,63,NaN,104,31,62,NaN,78,14,NaN
3463,NaN,,,,,NaN,,,,NaN,,,NaN
3464,NaN,62,100,4,63,NaN,101,30,62,NaN,77,14,NaN
3465,NaN,,,,,NaN,,,,NaN,,,NaN
3466,NaN,62,100,4,63,NaN,103,30,62,NaN,78,14,NaN
3467,NaN,,,,,NaN,,,,NaN,,,NaN
3468,NaN,63,100,4,63,NaN,101,30,62,NaN,77,14,NaN
3469,NaN,,,,,NaN,,,,NaN,,,NaN
3470,NaN,63,100,4,64,NaN,104,30,63,NaN,79,14,NaN
3471,NaN,,,,,NaN,,,,NaN,,,NaN
3472,NaN,63,100,4,64,NaN,102,30,63,NaN,78,14,NaN
3473,NaN,,,,,NaN,,,,NaN,,,NaN
3474,NaN,64,100,4,64,NaN,104,30,63,NaN,79,14,NaN
3475,NaN,,,,,NaN,,,,NaN,,,NaN
3476,NaN,64,100,4,64,NaN,104,30,63,NaN,79,14,NaN
3477,NaN,,,,,NaN,,,,NaN,,,NaN
3478,NaN,64,100,4,65,NaN,104,30,64,NaN,79,14,NaN
3479,NaN,,,,,NaN,,,,NaN,,,NaN
3480,NaN,64,100,4,65,NaN,105,30,63,NaN,79,14,NaN
3481,NaN,,,,,NaN,,,,NaN,,,NaN
3482,NaN,64,100,4,64,NaN,103,30,63,NaN,79,14,NaN
3483,NaN,,,,,NaN,,,,NaN,,,NaN
3484,NaN,64,100,4,64,NaN,103,31,63,NaN,79,14,NaN
3485,NaN,,,,,NaN,,,,NaN,,,NaN
3486,NaN,63,100,4,64,NaN,101,31,61,NaN,78,14,NaN
3487,NaN,,,,,NaN,,,,NaN,,,NaN
3488,NaN,63,100,4,63,NaN,103,31,62,NaN,78,14,NaN
3489,NaN,,,,,NaN,,,,NaN,,,NaN
3490,NaN,62,100,4,63,NaN,102,31,62,NaN,78,14,NaN
3491,NaN,,,,,NaN,,,,NaN,,,NaN
3492,NaN,62,100,4,63,NaN,101,30,62,NaN,77,14,NaN
3493,NaN,,,,,NaN,,,,NaN,,,NaN
3494,NaN,62,100,4,62,NaN,104,30,62,NaN,78,14,NaN
3495,NaN,,,,,NaN,,,,NaN,,,NaN
3496,NaN,62,100,4,62,NaN,101,30,61,NaN,77,14,NaN
3497,NaN,,,,,NaN,,,,NaN,,,NaN
3498,NaN,62,100,4,62,NaN,103,31,62,NaN,78,14,NaN
3499,NaN,,,,,NaN,,,,NaN,,,NaN
3500,NaN,62,100,4,63,NaN,103,31,62,NaN,78,14,NaN
3501,NaN,,,,,NaN,,,,NaN,,,NaN
3502,NaN,62,100,4,62,NaN,101,31,62,NaN,77,14,NaN
3503,NaN,,,,,NaN,,,,NaN,,,NaN
3504,NaN,62,100,4,63,NaN,104,31,62,NaN,78,14,NaN
3505,NaN,,,,,NaN,,,,NaN,,,NaN
3506,NaN,62,100,4,63,NaN,101,31,62,NaN,77,13,NaN
3507,NaN,,,,,NaN,,,,NaN,,,NaN
3508,NaN,63,100,4,63,NaN,103,31,62,NaN,78,13,NaN
3509,NaN,,,,,NaN,,,,NaN,,,NaN
3510,NaN,63,100,4,63,NaN,102,31,62,NaN,78,13,NaN
3511,NaN,,,,,NaN,,,,NaN,,,NaN
3512,NaN,63,100,4,63,NaN,101,31,62,NaN,77,13,NaN
3513,NaN,,,,,NaN,,,,NaN,,,NaN
3514,NaN,63,100,4,63,NaN,104,31,62,NaN,78,13,NaN
3515,NaN,,,,,NaN,,,,NaN,,,NaN
3516,NaN,63,100,4,63,NaN,101,31,61,NaN,77,13,NaN
3517,NaN,,,,,NaN,,,,NaN,,,NaN
3518,NaN,63,100,4,63,NaN,102,31,63,NaN,78,13,NaN
3519,NaN,,,,,NaN,,,,NaN,,,NaN
3520,NaN,63,100,4,63,NaN,103,31,63,NaN,78,12,NaN
3521,NaN,,,,,NaN,,,,NaN,,,NaN
3522,NaN,62,100,4,63,NaN,101,31,62,NaN,78,12,NaN
3523,NaN,,,,,NaN,,,,NaN,,,NaN
3524,NaN,63,100,4,63,NaN,104,31,63,NaN,79,12,NaN
3525,NaN,,,,,NaN,,,,NaN,,,NaN
3526,NaN,62,100,4,63,NaN,102,31,62,NaN,78,12,NaN
3527,NaN,,,,,NaN,,,,NaN,,,NaN
3528,NaN,63,100,4,63,NaN,104,31,62,NaN,79,12,NaN
3529,NaN,,,,,NaN,,,,NaN,,,NaN
3530,NaN,62,100,4,63,NaN,102,31,62,NaN,78,12,NaN
3531,NaN,,,,,NaN,,,,NaN,,,NaN
3532,NaN,62,100,4,63,NaN,101,31,62,NaN,78,12,NaN
3533,NaN,,,,,NaN,,,,NaN,,,NaN
3534,NaN,63,100,4,63,NaN,104,31,63,NaN,79,12,NaN
3535,NaN,,,,,NaN,,,,NaN,,,NaN
3536,NaN,62,100,4,63,NaN,101,31,62,NaN,77,12,NaN
3537,NaN,,,,,NaN,,,,NaN,,,NaN
3538,NaN,62,100,4,63,NaN,103,31,63,NaN,78,12,NaN
3539,NaN,,,,,NaN,,,,NaN,,,NaN
3540,NaN,63,100,4,63,NaN,103,31,63,NaN,78,12,NaN
3541,NaN,,,,,NaN,,,,NaN,,,NaN
3542,NaN,62,100,4,63,NaN,101,32,62,NaN,78,12,NaN
3543,NaN,,,,,NaN,,,,NaN,,,NaN
3544,NaN,63,100,4,63,NaN,104,32,63,NaN,79,12,NaN
3545,NaN,,,,,NaN,,,,NaN,,,NaN
3546,NaN,63,100,4,63,NaN,101,32,62,NaN,78,12,NaN
3547,NaN,,,,,NaN,,,,NaN,,,NaN
3548,NaN,63,100,4,63,NaN,103,32,62,NaN,78,12,NaN
3549,NaN,,,,,NaN,,,,NaN,,,NaN
3550,NaN,63,100,4,63,NaN,101,32,62,NaN,77,12,NaN
3551,NaN,,,,,NaN,,,,NaN,,,NaN
3552,NaN,62,100,4,63,NaN,100,32,62,NaN,77,12,NaN
3553,NaN,,,,,NaN,,,,NaN,,,NaN
3554,NaN,68,100,4,63,NaN,103,32,62,NaN,78,12,NaN
3555,NaN,,,,,NaN,,,,NaN,,,NaN
3556,NaN,67,100,4,63,NaN,99,32,61,NaN,77,12,NaN
3557,NaN,,,,,NaN,,,,NaN,,,NaN
3558,NaN,67,100,4,62,NaN,102,31,62,NaN,77,12,NaN
3559,NaN,,,,,NaN,,,,NaN,,,NaN
3560,NaN,67,100,4,62,NaN,102,31,62,NaN,77,12,NaN
3561,NaN,,,,,NaN,,,,NaN,,,NaN
3562,NaN,67,100,4,62,NaN,102,31,63,NaN,77,12,NaN
3563,NaN,,,,,NaN,,,,NaN,,,NaN
3564,NaN,61,100,4,62,NaN,106,31,63,NaN,79,12,NaN
3565,NaN,,,,,NaN,,,,NaN,,,NaN
3566,NaN,66,100,4,62,NaN,104,31,63,NaN,79,12,NaN
3567,NaN,,,,,NaN,,,,NaN,,,NaN
3568,NaN,68,100,4,62,NaN,104,31,64,NaN,79,12,NaN
3569,NaN,,,,,NaN,,,,NaN,,,NaN
3570,NaN,67,100,4,62,NaN,104,31,63,NaN,79,12,NaN
3571,NaN,,,,,NaN,,,,NaN,,,NaN
3572,NaN,67,100,4,62,NaN,103,31,63,NaN,79,12,NaN
3573,NaN,,,,,NaN,,,,NaN,,,NaN
3574,NaN,62,100,4,62,NaN,105,31,63,NaN,79,12,NaN
3575,NaN,,,,,NaN,,,,NaN,,,NaN
3576,NaN,61,100,4,62,NaN,103,31,62,NaN,78,12,NaN
3577,NaN,,,,,NaN,,,,NaN,,,NaN
3578,NaN,62,100,4,62,NaN,103,31,62,NaN,78,12,NaN
3579,NaN,,,,,NaN,,,,NaN,,,NaN
3580,NaN,62,100,4,62,NaN,102,31,64,NaN,78,12,NaN
3581,NaN,,,,,NaN,,,,NaN,,,NaN
3582,NaN,61,100,4,62,NaN,100,31,65,NaN,77,12,NaN
3583,NaN,,,,,NaN,,,,NaN,,,NaN
3584,NaN,62,100,4,62,NaN,104,31,63,NaN,78,12,NaN
3585,NaN,,,,,NaN,,,,NaN,,,NaN
3586,NaN,61,100,4,62,NaN,102,31,62,NaN,78,12,NaN
3587,NaN,,,,,NaN,,,,NaN,,,NaN
3588,NaN,61,100,4,62,NaN,103,31,62,NaN,78,12,NaN
3589,NaN,,,,,NaN,,,,NaN,,,NaN
3590,NaN,62,100,4,62,NaN,103,31,63,NaN,78,12,NaN
3591,NaN,,,,,NaN,,,,NaN,,,NaN
3592,NaN,61,100,4,62,NaN,102,31,63,NaN,78,12,NaN
3593,NaN,,,,,NaN,,,,NaN,,,NaN
3594,NaN,62,100,4,62,NaN,105,31,63,NaN,79,12,NaN
3595,NaN,,,,,NaN,,,,NaN,,,NaN
3596,NaN,61,100,4,62,NaN,102,31,62,NaN,78,12,NaN
3597,NaN,,,,,NaN,,,,NaN,,,NaN
3598,NaN,61,100,4,62,NaN,102,31,62,NaN,78,12,NaN
3599,NaN,,,,,NaN,,,,NaN,,,NaN
3600,NaN,62,100,4,62,NaN,102,31,62,NaN,77,12,NaN
3601,NaN,,,,,NaN,,,,NaN,,,NaN
3602,NaN,61,100,4,62,NaN,100,31,61,NaN,77,12,NaN
3603,NaN,,,,,NaN,,,,NaN,,,NaN
3604,NaN,61,100,4,62,NaN,105,31,64,NaN,79,12,NaN
3605,NaN,,,,,NaN,,,,NaN,,,NaN
3606,NaN,61,100,5,62,NaN,103,31,64,NaN,79,12,NaN
3607,NaN,,,,,NaN,,,,NaN,,,NaN
3608,NaN,61,100,5,62,NaN,104,31,63,NaN,79,12,NaN
3609,NaN,,,,,NaN,,,,NaN,,,NaN
3610,NaN,61,100,4,62,NaN,102,31,62,NaN,78,12,NaN
3611,NaN,,,,,NaN,,,,NaN,,,NaN
3612,NaN,61,100,4,62,NaN,102,31,62,NaN,78,12,NaN
3613,NaN,,,,,NaN,,,,NaN,,,NaN
3614,NaN,61,100,4,62,NaN,104,31,63,NaN,78,12,NaN
3615,NaN,,,,,NaN,,,,NaN,,,NaN
3616,NaN,61,100,4,62,NaN,100,32,62,NaN,77,12,NaN
3617,NaN,,,,,NaN,,,,NaN,,,NaN
3618,NaN,61,100,4,62,NaN,103,32,62,NaN,78,12,NaN
3619,NaN,,,,,NaN,,,,NaN,,,NaN
3620,NaN,62,100,4,62,NaN,102,32,62,NaN,78,12,NaN
3621,NaN,,,,,NaN,,,,NaN,,,NaN
3622,NaN,61,100,4,62,NaN,101,32,63,NaN,78,12,NaN
3623,NaN,,,,,NaN,,,,NaN,,,NaN
3624,NaN,62,100,5,62,NaN,103,31,61,NaN,79,12,NaN
3625,NaN,,,,,NaN,,,,NaN,,,NaN
3626,NaN,62,100,5,63,NaN,100,31,60,NaN,77,12,NaN
3627,NaN,,,,,NaN,,,,NaN,,,NaN
3628,NaN,62,100,4,62,NaN,99,31,61,NaN,77,12,NaN
3629,NaN,,,,,NaN,,,,NaN,,,NaN
3630,NaN,62,100,4,63,NaN,98,31,61,NaN,76,12,NaN
3631,NaN,,,,,NaN,,,,NaN,,,NaN
3632,NaN,61,100,4,62,NaN,96,31,62,NaN,75,12,NaN
3633,NaN,,,,,NaN,,,,NaN,,,NaN
3634,NaN,61,100,4,62,NaN,100,31,62,NaN,76,12,NaN
3635,NaN,,,,,NaN,,,,NaN,,,NaN
3636,NaN,61,100,5,62,NaN,97,31,62,NaN,75,12,NaN
3637,NaN,,,,,NaN,,,,NaN,,,NaN
3638,NaN,61,100,5,61,NaN,101,32,63,NaN,76,12,NaN
3639,NaN,,,,,NaN,,,,NaN,,,NaN
3640,NaN,60,100,5,61,NaN,100,32,63,NaN,76,12,NaN
3641,NaN,,,,,NaN,,,,NaN,,,NaN
3642,NaN,60,100,5,61,NaN,102,32,64,NaN,77,12,NaN
3643,NaN,,,,,NaN,,,,NaN,,,NaN
3644,NaN,60,100,4,60,NaN,107,31,65,NaN,80,12,NaN
3645,NaN,,,,,NaN,,,,NaN,,,NaN
3646,NaN,60,100,4,61,NaN,107,31,66,NaN,80,12,NaN
3647,NaN,,,,,NaN,,,,NaN,,,NaN
3648,NaN,61,100,4,61,NaN,111,31,67,NaN,82,12,NaN
3649,NaN,,,,,NaN,,,,NaN,,,NaN
3650,NaN,61,100,4,62,NaN,109,31,67,NaN,83,12,NaN
3651,NaN,,,,,NaN,,,,NaN,,,NaN
3652,NaN,61,100,4,62,NaN,109,30,68,NaN,83,12,NaN
3653,NaN,,,,,NaN,,,,NaN,,,NaN
3654,NaN,62,100,5,63,NaN,112,30,68,NaN,84,12,NaN
3655,NaN,,,,,NaN,,,,NaN,,,NaN
3656,NaN,62,100,5,63,NaN,109,30,67,NaN,84,12,NaN
3657,NaN,,,,,NaN,,,,NaN,,,NaN
3658,NaN,62,100,4,63,NaN,109,31,67,NaN,83,12,NaN
3659,NaN,,,,,NaN,,,,NaN,,,NaN
3660,NaN,63,100,4,63,NaN,110,31,68,NaN,84,12,NaN
3661,NaN,,,,,NaN,,,,NaN,,,NaN
3662,NaN,62,100,4,63,NaN,111,31,70,NaN,85,12,NaN
3663,NaN,,,,,NaN,,,,NaN,,,NaN
3664,NaN,63,100,4,64,NaN,114,31,70,NaN,86,12,NaN
3665,NaN,,,,,NaN,,,,NaN,,,NaN
3666,NaN,64,100,4,64,NaN,112,32,69,NaN,86,12,NaN
3667,NaN,,,,,NaN,,,,NaN,,,NaN
3668,NaN,65,100,4,65,NaN,114,32,70,NaN,87,12,NaN
3669,NaN,,,,,NaN,,,,NaN,,,NaN
3670,NaN,65,100,4,66,NaN,115,32,70,NaN,87,12,NaN
3671,NaN,,,,,NaN,,,,NaN,,,NaN
3672,NaN,65,100,4,66,NaN,114,32,70,NaN,87,12,NaN
3673,NaN,,,,,NaN,,,,NaN,,,NaN
3674,NaN,66,100,4,67,NaN,115,31,69,NaN,87,12,NaN
3675,NaN,,,,,NaN,,,,NaN,,,NaN
3676,NaN,66,100,4,66,NaN,111,31,68,NaN,86,12,NaN
3677,NaN,,,,,NaN,,,,NaN,,,NaN
3678,NaN,66,100,4,66,NaN,113,31,68,NaN,86,12,NaN
3679,NaN,,,,,NaN,,,,NaN,,,NaN
3680,NaN,66,100,4,66,NaN,112,31,68,NaN,86,12,NaN
3681,NaN,,,,,NaN,,,,NaN,,,NaN
3682,NaN,65,100,4,66,NaN,111,31,68,NaN,85,12,NaN
3683,NaN,,,,,NaN,,,,NaN,,,NaN
3684,NaN,65,100,4,66,NaN,113,31,68,NaN,85,12,NaN
3685,NaN,,,,,NaN,,,,NaN,,,NaN
3686,NaN,65,100,4,65,NaN,110,31,67,NaN,84,12,NaN
3687,NaN,,,,,NaN,,,,NaN,,,NaN
3688,NaN,65,100,4,65,NaN,112,32,66,NaN,84,12,NaN
3689,NaN,,,,,NaN,,,,NaN,,,NaN
3690,NaN,64,100,4,65,NaN,109,32,65,NaN,83,12,NaN
3691,NaN,,,,,NaN,,,,NaN,,,NaN
3692,NaN,63,100,4,64,NaN,107,32,65,NaN,82,12,NaN
3693,NaN,,,,,NaN,,,,NaN,,,NaN
3694,NaN,63,100,4,64,NaN,110,32,67,NaN,84,12,NaN
3695,NaN,,,,,NaN,,,,NaN,,,NaN
3696,NaN,63,100,5,63,NaN,109,32,66,NaN,83,12,NaN
3697,NaN,,,,,NaN,,,,NaN,,,NaN
3698,NaN,62,100,5,63,NaN,111,32,68,NaN,84,12,NaN
3699,NaN,,,,,NaN,,,,NaN,,,NaN
3700,NaN,63,100,4,63,NaN,112,32,67,NaN,85,12,NaN
3701,NaN,,,,,NaN,,,,NaN,,,NaN
3702,NaN,63,100,4,64,NaN,112,32,68,NaN,85,12,NaN
3703,NaN,,,,,NaN,,,,NaN,,,NaN
3704,NaN,64,100,4,64,NaN,114,32,68,NaN,86,12,NaN
3705,NaN,,,,,NaN,,,,NaN,,,NaN
3706,NaN,64,100,4,64,NaN,111,32,67,NaN,85,12,NaN
3707,NaN,,,,,NaN,,,,NaN,,,NaN
3708,NaN,64,100,4,65,NaN,112,33,68,NaN,85,12,NaN
3709,NaN,,,,,NaN,,,,NaN,,,NaN
3710,NaN,65,100,4,65,NaN,113,33,68,NaN,86,12,NaN
3711,NaN,,,,,NaN,,,,NaN,,,NaN
3712,NaN,64,100,4,65,NaN,113,33,69,NaN,86,12,NaN
3713,NaN,,,,,NaN,,,,NaN,,,NaN
3714,NaN,65,100,4,65,NaN,116,33,69,NaN,87,12,NaN
3715,NaN,,,,,NaN,,,,NaN,,,NaN
3716,NaN,64,100,4,65,NaN,113,31,68,NaN,86,12,NaN
3717,NaN,,,,,NaN,,,,NaN,,,NaN
3718,NaN,64,100,4,65,NaN,115,31,69,NaN,87,12,NaN
3719,NaN,,,,,NaN,,,,NaN,,,NaN
3720,NaN,64,100,4,65,NaN,115,31,69,NaN,87,12,NaN
3721,NaN,,,,,NaN,,,,NaN,,,NaN
3722,NaN,64,100,4,65,NaN,114,32,70,NaN,87,12,NaN
3723,NaN,,,,,NaN,,,,NaN,,,NaN
3724,NaN,64,100,4,65,NaN,117,32,70,NaN,88,12,NaN
3725,NaN,,,,,NaN,,,,NaN,,,NaN
3726,NaN,64,100,4,65,NaN,115,32,69,NaN,87,12,NaN
3727,NaN,,,,,NaN,,,,NaN,,,NaN
3728,NaN,64,100,4,65,NaN,117,32,69,NaN,88,12,NaN
3729,NaN,,,,,NaN,,,,NaN,,,NaN
3730,NaN,64,100,4,65,NaN,114,32,68,NaN,87,12,NaN
3731,NaN,,,,,NaN,,,,NaN,,,NaN
3732,NaN,64,100,4,64,NaN,112,32,68,NaN,86,12,NaN
3733,NaN,,,,,NaN,,,,NaN,,,NaN
3734,NaN,64,100,4,64,NaN,114,32,68,NaN,86,12,NaN
3735,NaN,,,,,NaN,,,,NaN,,,NaN
3736,NaN,63,100,4,64,NaN,111,32,67,NaN,85,12,NaN
3737,NaN,,,,,NaN,,,,NaN,,,NaN
3738,NaN,63,100,4,64,NaN,112,32,68,NaN,85,12,NaN
3739,NaN,,,,,NaN,,,,NaN,,,NaN
3740,NaN,63,100,4,63,NaN,113,32,68,NaN,85,12,NaN
3741,NaN,,,,,NaN,,,,NaN,,,NaN
3742,NaN,62,100,4,63,NaN,113,32,69,NaN,86,12,NaN
3743,NaN,,,,,NaN,,,,NaN,,,NaN
3744,NaN,63,100,4,63,NaN,116,32,69,NaN,87,12,NaN
3745,NaN,,,,,NaN,,,,NaN,,,NaN
3746,NaN,62,100,4,63,NaN,113,32,68,NaN,86,12,NaN
3747,NaN,,,,,NaN,,,,NaN,,,NaN
3748,NaN,63,100,4,63,NaN,115,32,69,NaN,87,12,NaN
3749,NaN,,,,,NaN,,,,NaN,,,NaN
3750,NaN,63,100,4,63,NaN,114,32,68,NaN,86,12,NaN
3751,NaN,,,,,NaN,,,,NaN,,,NaN
3752,NaN,63,100,4,63,NaN,112,32,68,NaN,86,12,NaN
3753,NaN,,,,,NaN,,,,NaN,,,NaN
3754,NaN,63,100,4,64,NaN,115,32,68,NaN,86,12,NaN
3755,NaN,,,,,NaN,,,,NaN,,,NaN
3756,NaN,63,100,5,64,NaN,111,32,68,NaN,85,12,NaN
3757,NaN,,,,,NaN,,,,NaN,,,NaN
3758,NaN,64,100,5,64,NaN,114,32,68,NaN,86,12,NaN
3759,NaN,,,,,NaN,,,,NaN,,,NaN
3760,NaN,64,100,4,64,NaN,113,32,68,NaN,86,12,NaN
3761,NaN,,,,,NaN,,,,NaN,,,NaN
3762,NaN,63,100,4,64,NaN,112,32,68,NaN,86,12,NaN
3763,NaN,,,,,NaN,,,,NaN,,,NaN
3764,NaN,64,100,4,65,NaN,115,32,69,NaN,87,12,NaN
3765,NaN,,,,,NaN,,,,NaN,,,NaN
3766,NaN,64,100,4,65,NaN,113,32,69,NaN,86,12,NaN
3767,NaN,,,,,NaN,,,,NaN,,,NaN
3768,NaN,64,100,4,65,NaN,118,32,71,NaN,88,12,NaN
3769,NaN,,,,,NaN,,,,NaN,,,NaN
3770,NaN,65,100,4,66,NaN,116,32,71,NaN,88,12,NaN
3771,NaN,,,,,NaN,,,,NaN,,,NaN
3772,NaN,65,100,4,66,NaN,116,32,72,NaN,89,12,NaN
3773,NaN,,,,,NaN,,,,NaN,,,NaN
3774,NaN,65,100,4,66,NaN,120,32,71,NaN,90,12,NaN
3775,NaN,,,,,NaN,,,,NaN,,,NaN
3776,NaN,65,100,4,66,NaN,116,32,70,NaN,89,12,NaN
3777,NaN,,,,,NaN,,,,NaN,,,NaN
3778,NaN,65,100,5,65,NaN,116,32,72,NaN,89,12,NaN
3779,NaN,,,,,NaN,,,,NaN,,,NaN
3780,NaN,64,100,5,65,NaN,117,32,70,NaN,89,12,NaN
3781,NaN,,,,,NaN,,,,NaN,,,NaN
3782,NaN,63,100,5,64,NaN,116,32,71,NaN,88,12,NaN
3783,NaN,,,,,NaN,,,,NaN,,,NaN
3784,NaN,63,100,5,64,NaN,118,33,71,NaN,89,12,NaN
3785,NaN,,,,,NaN,,,,NaN,,,NaN
3786,NaN,63,100,5,64,NaN,116,33,70,NaN,88,12,NaN
3787,NaN,,,,,NaN,,,,NaN,,,NaN
3788,NaN,64,100,5,64,NaN,118,33,70,NaN,89,12,NaN
3789,NaN,,,,,NaN,,,,NaN,,,NaN
3790,NaN,64,100,4,64,NaN,117,33,70,NaN,89,12,NaN
3791,NaN,,,,,NaN,,,,NaN,,,NaN
3792,NaN,64,100,4,65,NaN,116,32,70,NaN,88,12,NaN
3793,NaN,,,,,NaN,,,,NaN,,,NaN
3794,NaN,64,100,4,65,NaN,118,32,69,NaN,89,12,NaN
3795,NaN,,,,,NaN,,,,NaN,,,NaN
3796,NaN,64,100,4,64,NaN,114,32,68,NaN,87,12,NaN
3797,NaN,,,,,NaN,,,,NaN,,,NaN
