time,Solar8000/PLETH_SPO2,Solar8000/ART_SBP,SNUADC/CVP,Solar8000/RR_CO2,SNUADC/ART,Solar8000/ART_MBP,Solar8000/CVP,SNUADC/ECG_II,Solar8000/PLETH_HR,Solar8000/ETCO2,Solar8000/ART_DBP,SNUADC/ECG_V5,Solar8000/HR
11565,100,29,NaN,16,NaN,29,185,NaN,75,36,29,NaN,74
11566,,,NaN,,NaN,,,NaN,,,,NaN,
11567,100,33,NaN,16,NaN,33,184,NaN,75,36,33,NaN,74
11568,,,NaN,,NaN,,,NaN,,,,NaN,
11569,100,70,NaN,16,NaN,40,184,NaN,75,36,41,NaN,74
11570,,,NaN,,NaN,,,NaN,,,,NaN,
11571,100,89,NaN,16,NaN,52,185,NaN,75,36,48,NaN,74
11572,,,NaN,,NaN,,,NaN,,,,NaN,
11573,100,109,NaN,16,NaN,68,185,NaN,75,36,60,NaN,74
11574,,,NaN,,NaN,,,NaN,,,,NaN,
11575,100,114,NaN,16,NaN,74,185,NaN,75,36,65,NaN,74
11576,,,NaN,,NaN,,,NaN,,,,NaN,
11577,100,121,NaN,16,NaN,80,185,NaN,75,36,65,NaN,74
11578,,,NaN,,NaN,,,NaN,,,,NaN,
11579,100,119,NaN,16,NaN,81,184,NaN,75,36,63,NaN,74
11580,,,NaN,,NaN,,,NaN,,,,NaN,
11581,100,122,NaN,16,NaN,84,184,NaN,74,36,63,NaN,74
11582,,,NaN,,NaN,,,NaN,,,,NaN,
11583,100,120,NaN,16,NaN,84,184,NaN,74,36,61,NaN,74
11584,,,NaN,,NaN,,,NaN,,,,NaN,
11585,100,118,NaN,16,NaN,84,184,NaN,74,36,60,NaN,74
11586,,,NaN,,NaN,,,NaN,,,,NaN,
11587,100,113,NaN,16,NaN,82,184,NaN,74,36,59,NaN,74
11588,,,NaN,,NaN,,,NaN,,,,NaN,
11589,100,111,NaN,16,NaN,81,184,NaN,75,36,58,NaN,74
11590,,,NaN,,NaN,,,NaN,,,,NaN,
11591,100,108,NaN,16,NaN,80,184,NaN,74,36,58,NaN,74
11592,,,NaN,,NaN,,,NaN,,,,NaN,
11593,100,109,NaN,16,NaN,80,184,NaN,74,36,58,NaN,74
11594,,,NaN,,NaN,,,NaN,,,,NaN,
11595,100,110,NaN,16,NaN,80,184,NaN,75,36,59,NaN,74
11596,,,NaN,,NaN,,,NaN,,,,NaN,
11597,100,111,NaN,16,NaN,81,184,NaN,75,36,58,NaN,74
11598,,,NaN,,NaN,,,NaN,,,,NaN,
11599,100,113,NaN,16,NaN,81,184,NaN,75,36,60,NaN,74
11600,,,NaN,,NaN,,,NaN,,,,NaN,
11601,100,115,NaN,16,NaN,82,184,NaN,75,36,59,NaN,74
11602,,,NaN,,NaN,,,NaN,,,,NaN,
11603,100,117,NaN,16,NaN,83,184,NaN,74,36,60,NaN,74
11604,,,NaN,,NaN,,,NaN,,,,NaN,
11605,100,114,NaN,16,NaN,82,184,NaN,74,36,59,NaN,74
11606,,,NaN,,NaN,,,NaN,,,,NaN,
11607,100,117,NaN,16,NaN,83,184,NaN,74,36,60,NaN,74
11608,,,NaN,,NaN,,,NaN,,,,NaN,
11609,100,114,NaN,16,NaN,82,184,NaN,74,36,59,NaN,74
11610,,,NaN,,NaN,,,NaN,,,,NaN,
11611,100,118,NaN,16,NaN,84,184,NaN,74,36,60,NaN,74
11612,,,NaN,,NaN,,,NaN,,,,NaN,
11613,100,116,NaN,16,NaN,83,184,NaN,74,36,60,NaN,74
11614,,,NaN,,NaN,,,NaN,,,,NaN,
11615,100,118,NaN,16,NaN,84,184,NaN,74,36,60,NaN,74
11616,,,NaN,,NaN,,,NaN,,,,NaN,
11617,100,115,NaN,16,NaN,83,184,NaN,74,36,59,NaN,74
11618,,,NaN,,NaN,,,NaN,,,,NaN,
11619,100,118,NaN,16,NaN,84,184,NaN,74,36,60,NaN,74
11620,,,NaN,,NaN,,,NaN,,,,NaN,
11621,100,116,NaN,16,NaN,83,184,NaN,74,36,60,NaN,73
11622,,,NaN,,NaN,,,NaN,,,,NaN,
11623,100,117,NaN,16,NaN,83,184,NaN,74,36,59,NaN,73
11624,,,NaN,,NaN,,,NaN,,,,NaN,
11625,100,115,NaN,16,NaN,83,184,NaN,74,36,60,NaN,73
11626,,,NaN,,NaN,,,NaN,,,,NaN,
11627,100,115,NaN,16,NaN,83,66,NaN,74,36,59,NaN,73
11628,,,NaN,,NaN,,,NaN,,,,NaN,
11629,100,116,NaN,16,NaN,83,66,NaN,74,36,60,NaN,73
11630,,,NaN,,NaN,,,NaN,,,,NaN,
11631,100,115,NaN,16,NaN,83,6,NaN,74,36,59,NaN,73
11632,,,NaN,,NaN,,,NaN,,,,NaN,
11633,100,117,NaN,16,NaN,83,6,NaN,74,36,60,NaN,74
11634,,,NaN,,NaN,,,NaN,,,,NaN,
11635,100,115,NaN,16,NaN,83,6,NaN,74,36,59,NaN,74
11636,,,NaN,,NaN,,,NaN,,,,NaN,
11637,100,118,NaN,16,NaN,84,6,NaN,74,36,60,NaN,73
11638,,,NaN,,NaN,,,NaN,,,,NaN,
11639,100,115,NaN,16,NaN,83,6,NaN,74,36,60,NaN,73
11640,,,NaN,,NaN,,,NaN,,,,NaN,
11641,100,118,NaN,16,NaN,84,6,NaN,74,36,60,NaN,73
11642,,,NaN,,NaN,,,NaN,,,,NaN,
11643,100,115,NaN,16,NaN,83,6,NaN,74,36,60,NaN,73
11644,,,NaN,,NaN,,,NaN,,,,NaN,
11645,100,118,NaN,16,NaN,84,6,NaN,74,36,60,NaN,74
11646,,,NaN,,NaN,,,NaN,,,,NaN,
11647,100,115,NaN,16,NaN,83,7,NaN,74,36,59,NaN,74
11648,,,NaN,,NaN,,,NaN,,,,NaN,
11649,100,116,NaN,16,NaN,83,7,NaN,74,36,59,NaN,74
11650,,,NaN,,NaN,,,NaN,,,,NaN,
11651,100,116,NaN,16,NaN,83,34,NaN,74,36,60,NaN,74
11652,,,NaN,,NaN,,,NaN,,,,NaN,
11653,100,116,NaN,16,NaN,83,34,NaN,74,36,59,NaN,74
11654,,,NaN,,NaN,,,NaN,,,,NaN,
11655,100,116,NaN,16,NaN,83,34,NaN,74,36,60,NaN,73
11656,,,NaN,,NaN,,,NaN,,,,NaN,
11657,100,116,NaN,16,NaN,83,64,NaN,74,36,59,NaN,73
11658,,,NaN,,NaN,,,NaN,,,,NaN,
11659,100,116,NaN,16,NaN,83,64,NaN,74,36,60,NaN,73
11660,,,NaN,,NaN,,,NaN,,,,NaN,
11661,100,115,NaN,16,NaN,82,87,NaN,73,36,59,NaN,73
11662,,,NaN,,NaN,,,NaN,,,,NaN,
11663,100,117,NaN,16,NaN,83,87,NaN,73,36,60,NaN,73
11664,,,NaN,,NaN,,,NaN,,,,NaN,
11665,100,115,NaN,16,NaN,82,106,NaN,73,36,59,NaN,72
11666,,,NaN,,NaN,,,NaN,,,,NaN,
11667,100,116,NaN,16,NaN,82,106,NaN,73,36,59,NaN,72
11668,,,NaN,,NaN,,,NaN,,,,NaN,
11669,100,115,NaN,16,NaN,82,121,NaN,72,36,58,NaN,72
11670,,,NaN,,NaN,,,NaN,,,,NaN,
11671,100,118,NaN,16,NaN,83,121,NaN,72,36,59,NaN,72
11672,,,NaN,,NaN,,,NaN,,,,NaN,
11673,100,116,NaN,16,NaN,82,134,NaN,72,36,59,NaN,71
11674,,,NaN,,NaN,,,NaN,,,,NaN,
11675,100,118,NaN,16,NaN,83,134,NaN,71,36,59,NaN,71
11676,,,NaN,,NaN,,,NaN,,,,NaN,
11677,100,116,NaN,16,NaN,83,144,NaN,71,36,60,NaN,71
11678,,,NaN,,NaN,,,NaN,,,,NaN,
11679,100,119,NaN,16,NaN,84,144,NaN,71,36,61,NaN,71
11680,,,NaN,,NaN,,,NaN,,,,NaN,
11681,100,121,NaN,16,NaN,86,151,NaN,71,36,63,NaN,71
11682,,,NaN,,NaN,,,NaN,,,,NaN,
11683,100,123,NaN,16,NaN,87,151,NaN,72,36,63,NaN,71
11684,,,NaN,,NaN,,,NaN,,,,NaN,
11685,100,123,NaN,16,NaN,88,151,NaN,72,36,64,NaN,72
11686,,,NaN,,NaN,,,NaN,,,,NaN,
11687,100,123,NaN,16,NaN,88,158,NaN,72,36,63,NaN,72
11688,,,NaN,,NaN,,,NaN,,,,NaN,
11689,100,123,NaN,16,NaN,88,158,NaN,73,36,64,NaN,72
11690,,,NaN,,NaN,,,NaN,,,,NaN,
11691,100,120,NaN,16,NaN,87,163,NaN,73,36,61,NaN,72
11692,,,NaN,,NaN,,,NaN,,,,NaN,
11693,100,120,NaN,16,NaN,87,163,NaN,73,36,62,NaN,73
11694,,,NaN,,NaN,,,NaN,,,,NaN,
11695,100,119,NaN,16,NaN,86,167,NaN,73,36,61,NaN,73
11696,,,NaN,,NaN,,,NaN,,,,NaN,
11697,100,121,NaN,16,NaN,87,167,NaN,73,36,62,NaN,73
11698,,,NaN,,NaN,,,NaN,,,,NaN,
11699,100,119,NaN,16,NaN,86,170,NaN,73,36,61,NaN,73
11700,,,NaN,,NaN,,,NaN,,,,NaN,
11701,100,121,NaN,16,NaN,86,170,NaN,73,36,61,NaN,73
11702,,,NaN,,NaN,,,NaN,,,,NaN,
11703,100,118,NaN,16,NaN,85,172,NaN,73,36,61,NaN,73
11704,,,NaN,,NaN,,,NaN,,,,NaN,
11705,100,121,NaN,16,NaN,86,172,NaN,73,36,61,NaN,72
11706,,,NaN,,NaN,,,NaN,,,,NaN,
11707,100,119,NaN,16,NaN,85,174,NaN,73,36,61,NaN,72
11708,,,NaN,,NaN,,,NaN,,,,NaN,
11709,100,120,NaN,16,NaN,86,174,NaN,73,36,61,NaN,72
11710,,,NaN,,NaN,,,NaN,,,,NaN,
11711,100,119,NaN,16,NaN,85,176,NaN,73,36,61,NaN,73
11712,,,NaN,,NaN,,,NaN,,,,NaN,
11713,100,121,NaN,16,NaN,86,176,NaN,72,36,61,NaN,73
11714,,,NaN,,NaN,,,NaN,,,,NaN,
11715,100,118,NaN,16,NaN,85,177,NaN,72,36,61,NaN,72
11716,,,NaN,,NaN,,,NaN,,,,NaN,
11717,100,120,NaN,16,NaN,85,177,NaN,72,36,61,NaN,72
11718,,,NaN,,NaN,,,NaN,,,,NaN,
11719,100,121,NaN,16,NaN,86,177,NaN,72,36,62,NaN,72
11720,,,NaN,,NaN,,,NaN,,,,NaN,
11721,100,119,NaN,16,NaN,85,178,NaN,73,36,61,NaN,72
11722,,,NaN,,NaN,,,NaN,,,,NaN,
11723,100,121,NaN,16,NaN,86,178,NaN,73,36,62,NaN,72
11724,,,NaN,,NaN,,,NaN,,,,NaN,
11725,100,119,NaN,16,NaN,85,179,NaN,72,36,61,NaN,72
11726,,,NaN,,NaN,,,NaN,,,,NaN,
11727,100,120,NaN,16,NaN,86,179,NaN,73,36,61,NaN,72
11728,,,NaN,,NaN,,,NaN,,,,NaN,
11729,100,117,NaN,16,NaN,85,180,NaN,73,36,60,NaN,72
11730,,,NaN,,NaN,,,NaN,,,,NaN,
11731,100,120,NaN,16,NaN,85,180,NaN,73,36,61,NaN,72
11732,,,NaN,,NaN,,,NaN,,,,NaN,
11733,100,118,NaN,16,NaN,84,181,NaN,73,36,61,NaN,72
11734,,,NaN,,NaN,,,NaN,,,,NaN,
11735,100,120,NaN,16,NaN,85,181,NaN,73,36,60,NaN,72
11736,,,NaN,,NaN,,,NaN,,,,NaN,
11737,100,117,NaN,16,NaN,84,181,NaN,73,36,61,NaN,72
11738,,,NaN,,NaN,,,NaN,,,,NaN,
11739,100,118,NaN,16,NaN,85,181,NaN,73,36,60,NaN,72
11740,,,NaN,,NaN,,,NaN,,,,NaN,
11741,100,115,NaN,16,NaN,83,182,NaN,73,36,59,NaN,72
11742,,,NaN,,NaN,,,NaN,,,,NaN,
11743,100,115,NaN,16,NaN,83,182,NaN,73,36,59,NaN,72
11744,,,NaN,,NaN,,,NaN,,,,NaN,
11745,100,115,NaN,16,NaN,83,182,NaN,73,36,60,NaN,72
11746,,,NaN,,NaN,,,NaN,,,,NaN,
11747,100,118,NaN,16,NaN,84,182,NaN,72,36,61,NaN,72
11748,,,NaN,,NaN,,,NaN,,,,NaN,
11749,100,119,NaN,16,NaN,85,182,NaN,72,36,62,NaN,72
11750,,,NaN,,NaN,,,NaN,,,,NaN,
11751,100,119,NaN,16,NaN,85,182,NaN,72,36,61,NaN,72
11752,,,NaN,,NaN,,,NaN,,,,NaN,
11753,100,121,NaN,16,NaN,86,182,NaN,72,36,63,NaN,71
11754,,,NaN,,NaN,,,NaN,,,,NaN,
11755,100,121,NaN,16,NaN,87,182,NaN,72,36,63,NaN,72
11756,,,NaN,,NaN,,,NaN,,,,NaN,
11757,100,125,NaN,16,NaN,89,182,NaN,73,36,64,NaN,72
11758,,,NaN,,NaN,,,NaN,,,,NaN,
11759,100,123,NaN,16,NaN,88,183,NaN,73,36,63,NaN,72
11760,,,NaN,,NaN,,,NaN,,,,NaN,
11761,100,123,NaN,16,NaN,89,183,NaN,73,36,63,NaN,73
11762,,,NaN,,NaN,,,NaN,,,,NaN,
11763,100,120,NaN,16,NaN,87,183,NaN,73,36,63,NaN,73
11764,,,NaN,,NaN,,,NaN,,,,NaN,
11765,100,123,NaN,16,NaN,89,183,NaN,73,36,63,NaN,72
11766,,,NaN,,NaN,,,NaN,,,,NaN,
11767,100,122,NaN,16,NaN,88,183,NaN,73,36,64,NaN,72
11768,,,NaN,,NaN,,,NaN,,,,NaN,
11769,100,125,NaN,16,NaN,89,183,NaN,73,36,64,NaN,72
11770,,,NaN,,NaN,,,NaN,,,,NaN,
11771,100,124,NaN,16,NaN,89,183,NaN,73,36,65,NaN,72
11772,,,NaN,,NaN,,,NaN,,,,NaN,
11773,100,125,NaN,16,NaN,90,183,NaN,73,36,65,NaN,72
11774,,,NaN,,NaN,,,NaN,,,,NaN,
11775,100,125,NaN,16,NaN,90,183,NaN,73,36,65,NaN,72
11776,,,NaN,,NaN,,,NaN,,,,NaN,
11777,100,124,NaN,16,NaN,90,183,NaN,73,36,64,NaN,72
11778,,,NaN,,NaN,,,NaN,,,,NaN,
11779,100,123,NaN,16,NaN,89,183,NaN,73,36,64,NaN,73
11780,,,NaN,,NaN,,,NaN,,,,NaN,
11781,100,123,NaN,16,NaN,89,183,NaN,74,36,63,NaN,73
11782,,,NaN,,NaN,,,NaN,,,,NaN,
11783,100,123,NaN,16,NaN,89,183,NaN,74,36,64,NaN,73
11784,,,NaN,,NaN,,,NaN,,,,NaN,
11785,100,121,NaN,16,NaN,88,184,NaN,74,36,62,NaN,73
11786,,,NaN,,NaN,,,NaN,,,,NaN,
11787,100,122,NaN,16,NaN,88,184,NaN,74,36,63,NaN,73
11788,,,NaN,,NaN,,,NaN,,,,NaN,
11789,100,119,NaN,16,NaN,87,184,NaN,74,36,62,NaN,74
11790,,,NaN,,NaN,,,NaN,,,,NaN,
11791,100,122,NaN,16,NaN,88,184,NaN,74,36,63,NaN,73
11792,,,NaN,,NaN,,,NaN,,,,NaN,
11793,100,121,NaN,16,NaN,87,184,NaN,74,36,63,NaN,73
11794,,,NaN,,NaN,,,NaN,,,,NaN,
11795,100,123,NaN,16,NaN,88,184,NaN,74,36,63,NaN,73
11796,,,NaN,,NaN,,,NaN,,,,NaN,
11797,100,120,NaN,16,NaN,87,184,NaN,74,36,63,NaN,73
11798,,,NaN,,NaN,,,NaN,,,,NaN,
11799,100,122,NaN,16,NaN,88,184,NaN,74,36,62,NaN,74
11800,,,NaN,,NaN,,,NaN,,,,NaN,
11801,100,120,NaN,16,NaN,87,184,NaN,74,36,63,NaN,74
11802,,,NaN,,NaN,,,NaN,,,,NaN,
11803,100,122,NaN,16,NaN,88,184,NaN,74,36,63,NaN,74
11804,,,NaN,,NaN,,,NaN,,,,NaN,
11805,100,122,NaN,16,NaN,88,184,NaN,74,36,64,NaN,74
11806,,,NaN,,NaN,,,NaN,,,,NaN,
11807,100,121,NaN,16,NaN,88,184,NaN,75,36,63,NaN,74
11808,,,NaN,,NaN,,,NaN,,,,NaN,
11809,100,122,NaN,16,NaN,88,184,NaN,75,36,63,NaN,74
11810,,,NaN,,NaN,,,NaN,,,,NaN,
11811,100,120,NaN,16,NaN,87,184,NaN,75,36,62,NaN,74
11812,,,NaN,,NaN,,,NaN,,,,NaN,
11813,100,121,NaN,16,NaN,88,184,NaN,75,36,62,NaN,74
11814,,,NaN,,NaN,,,NaN,,,,NaN,
11815,100,119,NaN,16,NaN,87,184,NaN,75,36,62,NaN,74
11816,,,NaN,,NaN,,,NaN,,,,NaN,
11817,100,122,NaN,16,NaN,88,184,NaN,75,36,62,NaN,74
11818,,,NaN,,NaN,,,NaN,,,,NaN,
11819,100,118,NaN,16,NaN,86,184,NaN,75,36,61,NaN,75
11820,,,NaN,,NaN,,,NaN,,,,NaN,
11821,100,121,NaN,16,NaN,87,184,NaN,75,36,62,NaN,74
11822,,,NaN,,NaN,,,NaN,,,,NaN,
11823,100,118,NaN,16,NaN,86,184,NaN,75,36,61,NaN,74
11824,,,NaN,,NaN,,,NaN,,,,NaN,
11825,100,121,NaN,16,NaN,87,184,NaN,74,36,62,NaN,74
11826,,,NaN,,NaN,,,NaN,,,,NaN,
11827,100,119,NaN,16,NaN,86,184,NaN,74,36,61,NaN,74
11828,,,NaN,,NaN,,,NaN,,,,NaN,
11829,100,122,NaN,16,NaN,87,184,NaN,74,36,61,NaN,73
11830,,,NaN,,NaN,,,NaN,,,,NaN,
11831,100,118,NaN,16,NaN,85,184,NaN,74,36,61,NaN,73
11832,,,NaN,,NaN,,,NaN,,,,NaN,
11833,100,120,NaN,16,NaN,86,184,NaN,74,36,61,NaN,73
11834,,,NaN,,NaN,,,NaN,,,,NaN,
11835,100,120,NaN,16,NaN,86,184,NaN,73,36,62,NaN,73
11836,,,NaN,,NaN,,,NaN,,,,NaN,
11837,100,119,NaN,16,NaN,86,184,NaN,73,36,62,NaN,73
11838,,,NaN,,NaN,,,NaN,,,,NaN,
11839,100,118,NaN,16,NaN,85,184,NaN,73,36,61,NaN,72
11840,,,NaN,,NaN,,,NaN,,,,NaN,
11841,100,118,NaN,16,NaN,85,184,NaN,73,36,61,NaN,72
11842,,,NaN,,NaN,,,NaN,,,,NaN,
11843,100,119,NaN,16,NaN,86,184,NaN,73,36,62,NaN,72
11844,,,NaN,,NaN,,,NaN,,,,NaN,
11845,100,119,NaN,16,NaN,85,184,NaN,73,36,61,NaN,72
11846,,,NaN,,NaN,,,NaN,,,,NaN,
11847,100,120,NaN,16,NaN,86,184,NaN,73,36,61,NaN,72
11848,,,NaN,,NaN,,,NaN,,,,NaN,
11849,100,117,NaN,16,NaN,85,184,NaN,73,36,60,NaN,73
11850,,,NaN,,NaN,,,NaN,,,,NaN,
11851,100,119,NaN,16,NaN,85,184,NaN,74,36,60,NaN,73
11852,,,NaN,,NaN,,,NaN,,,,NaN,
11853,100,116,NaN,16,NaN,84,184,NaN,74,36,60,NaN,73
11854,,,NaN,,NaN,,,NaN,,,,NaN,
11855,100,119,NaN,16,NaN,85,184,NaN,74,36,61,NaN,73
11856,,,NaN,,NaN,,,NaN,,,,NaN,
11857,100,116,NaN,16,NaN,84,184,NaN,74,36,61,NaN,73
11858,,,NaN,,NaN,,,NaN,,,,NaN,
11859,100,119,NaN,16,NaN,85,184,NaN,74,36,61,NaN,74
11860,,,NaN,,NaN,,,NaN,,,,NaN,
11861,100,117,NaN,16,NaN,85,184,NaN,74,36,61,NaN,74
11862,,,NaN,,NaN,,,NaN,,,,NaN,
11863,100,118,NaN,16,NaN,85,184,NaN,74,36,61,NaN,74
11864,,,NaN,,NaN,,,NaN,,,,NaN,
11865,100,117,NaN,16,NaN,85,184,NaN,74,36,61,NaN,74
11866,,,NaN,,NaN,,,NaN,,,,NaN,
11867,100,116,NaN,16,NaN,84,184,NaN,74,36,59,NaN,74
11868,,,NaN,,NaN,,,NaN,,,,NaN,
11869,100,114,NaN,16,NaN,83,184,NaN,74,36,59,NaN,74
11870,,,NaN,,NaN,,,NaN,,,,NaN,
11871,100,114,NaN,16,NaN,83,184,NaN,74,36,59,NaN,74
11872,,,NaN,,NaN,,,NaN,,,,NaN,
11873,100,115,NaN,16,NaN,83,184,NaN,74,36,60,NaN,73
11874,,,NaN,,NaN,,,NaN,,,,NaN,
11875,100,114,NaN,16,NaN,83,184,NaN,73,36,59,NaN,73
11876,,,NaN,,NaN,,,NaN,,,,NaN,
11877,100,116,NaN,16,NaN,83,184,NaN,73,36,60,NaN,73
11878,,,NaN,,NaN,,,NaN,,,,NaN,
11879,100,113,NaN,16,NaN,82,184,NaN,73,36,59,NaN,73
11880,,,NaN,,NaN,,,NaN,,,,NaN,
11881,100,116,NaN,16,NaN,83,184,NaN,74,36,60,NaN,73
11882,,,NaN,,NaN,,,NaN,,,,NaN,
11883,100,113,NaN,16,NaN,82,184,NaN,74,36,60,NaN,73
11884,,,NaN,,NaN,,,NaN,,,,NaN,
11885,100,117,NaN,16,NaN,83,184,NaN,74,36,60,NaN,73
11886,,,NaN,,NaN,,,NaN,,,,NaN,
11887,100,113,NaN,16,NaN,82,184,NaN,74,36,59,NaN,73
11888,,,NaN,,NaN,,,NaN,,,,NaN,
11889,100,115,NaN,16,NaN,83,184,NaN,73,36,60,NaN,73
11890,,,NaN,,NaN,,,NaN,,,,NaN,
11891,100,114,NaN,16,NaN,82,184,NaN,73,36,60,NaN,72
11892,,,NaN,,NaN,,,NaN,,,,NaN,
11893,100,116,NaN,16,NaN,83,184,NaN,73,36,60,NaN,72
11894,,,NaN,,NaN,,,NaN,,,,NaN,
11895,100,116,NaN,16,NaN,84,184,NaN,73,36,61,NaN,72
11896,,,NaN,,NaN,,,NaN,,,,NaN,
11897,100,117,NaN,16,NaN,84,184,NaN,73,36,60,NaN,72
11898,,,NaN,,NaN,,,NaN,,,,NaN,
11899,100,118,NaN,16,NaN,84,184,NaN,73,36,61,NaN,73
11900,,,NaN,,NaN,,,NaN,,,,NaN,
11901,100,117,NaN,16,NaN,84,184,NaN,73,36,60,NaN,73
11902,,,NaN,,NaN,,,NaN,,,,NaN,
11903,100,117,NaN,16,NaN,84,184,NaN,73,36,60,NaN,73
11904,,,NaN,,NaN,,,NaN,,,,NaN,
11905,100,116,NaN,16,NaN,84,184,NaN,73,36,60,NaN,73
11906,,,NaN,,NaN,,,NaN,,,,NaN,
11907,100,119,NaN,16,NaN,85,184,NaN,73,36,61,NaN,73
11908,,,NaN,,NaN,,,NaN,,,,NaN,
11909,100,116,NaN,16,NaN,84,184,NaN,73,36,59,NaN,73
11910,,,NaN,,NaN,,,NaN,,,,NaN,
11911,100,118,NaN,16,NaN,84,184,NaN,73,36,60,NaN,73
11912,,,NaN,,NaN,,,NaN,,,,NaN,
11913,100,115,NaN,16,NaN,83,184,NaN,73,36,60,NaN,73
11914,,,NaN,,NaN,,,NaN,,,,NaN,
11915,100,116,NaN,16,NaN,83,184,NaN,73,36,59,NaN,73
11916,,,NaN,,NaN,,,NaN,,,,NaN,
11917,100,113,NaN,16,NaN,82,184,NaN,73,36,59,NaN,73
11918,,,NaN,,NaN,,,NaN,,,,NaN,
11919,100,115,NaN,16,NaN,82,184,NaN,73,36,58,NaN,73
11920,,,NaN,,NaN,,,NaN,,,,NaN,
11921,100,112,NaN,16,NaN,81,184,NaN,73,36,58,NaN,72
11922,,,NaN,,NaN,,,NaN,,,,NaN,
11923,100,114,NaN,16,NaN,81,184,NaN,72,36,58,NaN,72
11924,,,NaN,,NaN,,,NaN,,,,NaN,
11925,100,114,NaN,16,NaN,82,184,NaN,72,36,59,NaN,72
11926,,,NaN,,NaN,,,NaN,,,,NaN,
11927,100,114,NaN,16,NaN,82,184,NaN,72,36,58,NaN,72
11928,,,NaN,,NaN,,,NaN,,,,NaN,
11929,100,113,NaN,16,NaN,81,184,NaN,72,36,59,NaN,72
11930,,,NaN,,NaN,,,NaN,,,,NaN,
11931,100,114,NaN,16,NaN,82,184,NaN,72,36,58,NaN,72
11932,,,NaN,,NaN,,,NaN,,,,NaN,
11933,100,116,NaN,16,NaN,83,184,NaN,72,36,59,NaN,71
11934,,,NaN,,NaN,,,NaN,,,,NaN,
11935,100,114,NaN,16,NaN,82,184,NaN,72,36,58,NaN,72
11936,,,NaN,,NaN,,,NaN,,,,NaN,
11937,100,116,NaN,16,NaN,82,184,NaN,72,36,59,NaN,72
11938,,,NaN,,NaN,,,NaN,,,,NaN,
11939,100,115,NaN,16,NaN,82,184,NaN,72,36,58,NaN,71
11940,,,NaN,,NaN,,,NaN,,,,NaN,
11941,100,118,NaN,16,NaN,83,184,NaN,72,36,60,NaN,71
11942,,,NaN,,NaN,,,NaN,,,,NaN,
11943,100,116,NaN,16,NaN,82,184,NaN,72,36,59,NaN,71
11944,,,NaN,,NaN,,,NaN,,,,NaN,
11945,100,117,NaN,16,NaN,83,184,NaN,72,36,59,NaN,72
11946,,,NaN,,NaN,,,NaN,,,,NaN,
11947,100,114,NaN,16,NaN,82,184,NaN,72,36,59,NaN,72
11948,,,NaN,,NaN,,,NaN,,,,NaN,
11949,100,117,NaN,16,NaN,83,184,NaN,72,36,59,NaN,72
11950,,,NaN,,NaN,,,NaN,,,,NaN,
11951,100,114,NaN,16,NaN,82,184,NaN,72,36,58,NaN,72
11952,,,NaN,,NaN,,,NaN,,,,NaN,
11953,100,115,NaN,16,NaN,82,184,NaN,72,36,58,NaN,72
11954,,,NaN,,NaN,,,NaN,,,,NaN,
11955,100,114,NaN,16,NaN,81,184,NaN,71,36,58,NaN,72
11956,,,NaN,,NaN,,,NaN,,,,NaN,
11957,100,113,NaN,16,NaN,81,184,NaN,72,36,58,NaN,71
11958,,,NaN,,NaN,,,NaN,,,,NaN,
11959,100,113,NaN,16,NaN,81,184,NaN,72,36,59,NaN,71
11960,,,NaN,,NaN,,,NaN,,,,NaN,
11961,100,115,NaN,16,NaN,82,184,NaN,72,36,59,NaN,72
11962,,,NaN,,NaN,,,NaN,,,,NaN,
11963,100,116,NaN,16,NaN,83,184,NaN,73,36,60,NaN,72
11964,,,NaN,,NaN,,,NaN,,,,NaN,
11965,100,115,NaN,16,NaN,83,184,NaN,74,36,59,NaN,72
11966,,,NaN,,NaN,,,NaN,,,,NaN,
11967,100,117,NaN,16,NaN,83,184,NaN,74,36,60,NaN,73
11968,,,NaN,,NaN,,,NaN,,,,NaN,
11969,100,114,NaN,16,NaN,83,184,NaN,74,36,59,NaN,73
11970,,,NaN,,NaN,,,NaN,,,,NaN,
11971,100,117,NaN,16,NaN,83,184,NaN,74,36,59,NaN,73
11972,,,NaN,,NaN,,,NaN,,,,NaN,
11973,100,115,NaN,16,NaN,83,184,NaN,74,36,59,NaN,72
11974,,,NaN,,NaN,,,NaN,,,,NaN,
11975,100,117,NaN,16,NaN,84,184,NaN,73,36,60,NaN,72
11976,,,NaN,,NaN,,,NaN,,,,NaN,
11977,100,116,NaN,16,NaN,83,184,NaN,72,36,60,NaN,72
11978,,,NaN,,NaN,,,NaN,,,,NaN,
11979,100,117,NaN,16,NaN,83,184,NaN,73,36,59,NaN,72
11980,,,NaN,,NaN,,,NaN,,,,NaN,
11981,100,114,NaN,16,NaN,83,184,NaN,73,36,59,NaN,72
11982,,,NaN,,NaN,,,NaN,,,,NaN,
11983,100,117,NaN,16,NaN,83,184,NaN,72,36,59,NaN,72
11984,,,NaN,,NaN,,,NaN,,,,NaN,
11985,100,114,NaN,16,NaN,82,184,NaN,72,36,59,NaN,72
11986,,,NaN,,NaN,,,NaN,,,,NaN,
11987,100,115,NaN,16,NaN,82,184,NaN,72,36,58,NaN,71
11988,,,NaN,,NaN,,,NaN,,,,NaN,
11989,100,113,NaN,16,NaN,81,184,NaN,71,36,58,NaN,71
