time,SNUADC/ECG_II,SNUADC/CVP,SNUADC/ART,Solar8000/RR_CO2,Solar8000/ETCO2,Solar8000/CVP,Solar8000/HR,Solar8000/ART_MBP,Solar8000/PLETH_HR,Solar8000/ART_SBP,Solar8000/ART_DBP,SNUADC/ECG_V5,Solar8000/PLETH_SPO2
4283,NaN,NaN,NaN,16,35,9,82,59,82,94,44,NaN,100
4284,NaN,NaN,NaN,,,,,,,,,NaN,
4285,NaN,NaN,NaN,16,35,9,81,60,82,94,45,NaN,100
4286,NaN,NaN,NaN,,,,,,,,,NaN,
4287,NaN,NaN,NaN,16,35,8,82,60,82,94,44,NaN,100
4288,NaN,NaN,NaN,,,,,,,,,NaN,
4289,NaN,NaN,NaN,16,35,8,82,60,82,96,45,NaN,100
4290,NaN,NaN,NaN,,,,,,,,,NaN,
4291,NaN,NaN,NaN,16,35,8,82,60,82,96,45,NaN,100
4292,NaN,NaN,NaN,,,,,,,,,NaN,
4293,NaN,NaN,NaN,16,35,8,79,58,79,95,41,NaN,100
4294,NaN,NaN,NaN,,,,,,,,,NaN,
4295,NaN,NaN,NaN,16,35,8,73,56,74,89,40,NaN,100
4296,NaN,NaN,NaN,,,,,,,,,NaN,
4297,NaN,NaN,NaN,16,35,9,69,56,72,89,42,NaN,100
4298,NaN,NaN,NaN,,,,,,,,,NaN,
4299,NaN,NaN,NaN,16,35,9,68,57,71,89,43,NaN,100
4300,NaN,NaN,NaN,,,,,,,,,NaN,
4301,NaN,NaN,NaN,16,35,8,70,58,74,89,43,NaN,100
4302,NaN,NaN,NaN,,,,,,,,,NaN,
4303,NaN,NaN,NaN,16,35,8,76,58,77,88,43,NaN,100
4304,NaN,NaN,NaN,,,,,,,,,NaN,
4305,NaN,NaN,NaN,16,35,8,77,57,80,87,42,NaN,100
4306,NaN,NaN,NaN,,,,,,,,,NaN,
4307,NaN,NaN,NaN,16,34,8,79,56,79,83,41,NaN,100
4308,NaN,NaN,NaN,,,,,,,,,NaN,
4309,NaN,NaN,NaN,16,34,8,78,55,79,81,41,NaN,100
4310,NaN,NaN,NaN,,,,,,,,,NaN,
4311,NaN,NaN,NaN,16,34,8,78,55,79,81,41,NaN,100
4312,NaN,NaN,NaN,,,,,,,,,NaN,
4313,NaN,NaN,NaN,16,34,8,78,54,79,80,41,NaN,100
4314,NaN,NaN,NaN,,,,,,,,,NaN,
4315,NaN,NaN,NaN,16,34,8,79,55,79,81,41,NaN,100
4316,NaN,NaN,NaN,,,,,,,,,NaN,
4317,NaN,NaN,NaN,16,34,9,79,54,79,81,41,NaN,100
4318,NaN,NaN,NaN,,,,,,,,,NaN,
4319,NaN,NaN,NaN,16,35,9,78,55,78,83,41,NaN,100
4320,NaN,NaN,NaN,,,,,,,,,NaN,
4321,NaN,NaN,NaN,16,35,9,77,55,78,82,41,NaN,100
4322,NaN,NaN,NaN,,,,,,,,,NaN,
4323,NaN,NaN,NaN,16,35,9,77,55,77,84,42,NaN,100
4324,NaN,NaN,NaN,,,,,,,,,NaN,
4325,NaN,NaN,NaN,16,35,9,76,55,77,83,42,NaN,100
4326,NaN,NaN,NaN,,,,,,,,,NaN,
4327,NaN,NaN,NaN,16,35,9,76,56,77,85,42,NaN,100
4328,NaN,NaN,NaN,,,,,,,,,NaN,
4329,NaN,NaN,NaN,16,35,9,77,57,77,85,44,NaN,100
4330,NaN,NaN,NaN,,,,,,,,,NaN,
4331,NaN,NaN,NaN,16,35,9,78,57,77,85,44,NaN,100
4332,NaN,NaN,NaN,,,,,,,,,NaN,
4333,NaN,NaN,NaN,16,35,9,78,58,79,87,44,NaN,100
4334,NaN,NaN,NaN,,,,,,,,,NaN,
4335,NaN,NaN,NaN,16,35,9,78,58,80,88,44,NaN,100
4336,NaN,NaN,NaN,,,,,,,,,NaN,
4337,NaN,NaN,NaN,16,35,9,78,58,80,88,44,NaN,100
4338,NaN,NaN,NaN,,,,,,,,,NaN,
4339,NaN,NaN,NaN,16,35,9,78,58,79,89,44,NaN,100
4340,NaN,NaN,NaN,,,,,,,,,NaN,
4341,NaN,NaN,NaN,16,35,9,78,59,79,89,44,NaN,100
4342,NaN,NaN,NaN,,,,,,,,,NaN,
4343,NaN,NaN,NaN,16,35,8,78,59,79,89,44,NaN,100
4344,NaN,NaN,NaN,,,,,,,,,NaN,
4345,NaN,NaN,NaN,16,35,8,80,60,80,91,45,NaN,100
4346,NaN,NaN,NaN,,,,,,,,,NaN,
4347,NaN,NaN,NaN,16,35,8,80,60,81,90,45,NaN,100
4348,NaN,NaN,NaN,,,,,,,,,NaN,
4349,NaN,NaN,NaN,16,35,8,81,60,81,91,45,NaN,100
4350,NaN,NaN,NaN,,,,,,,,,NaN,
4351,NaN,NaN,NaN,16,35,8,80,60,81,90,45,NaN,100
4352,NaN,NaN,NaN,,,,,,,,,NaN,
4353,NaN,NaN,NaN,16,35,8,81,60,81,92,45,NaN,100
4354,NaN,NaN,NaN,,,,,,,,,NaN,
4355,NaN,NaN,NaN,16,35,9,81,60,81,91,45,NaN,100
4356,NaN,NaN,NaN,,,,,,,,,NaN,
4357,NaN,NaN,NaN,16,35,9,80,60,81,92,45,NaN,100
4358,NaN,NaN,NaN,,,,,,,,,NaN,
4359,NaN,NaN,NaN,16,35,9,80,60,80,91,46,NaN,100
4360,NaN,NaN,NaN,,,,,,,,,NaN,
4361,NaN,NaN,NaN,16,35,8,79,61,80,92,45,NaN,100
4362,NaN,NaN,NaN,,,,,,,,,NaN,
4363,NaN,NaN,NaN,16,35,8,79,61,79,92,46,NaN,100
4364,NaN,NaN,NaN,,,,,,,,,NaN,
4365,NaN,NaN,NaN,16,35,8,80,61,80,93,46,NaN,100
4366,NaN,NaN,NaN,,,,,,,,,NaN,
4367,NaN,NaN,NaN,16,35,8,81,62,81,94,47,NaN,100
4368,NaN,NaN,NaN,,,,,,,,,NaN,
4369,NaN,NaN,NaN,16,35,8,81,62,81,95,46,NaN,100
4370,NaN,NaN,NaN,,,,,,,,,NaN,
4371,NaN,NaN,NaN,16,35,8,80,61,80,95,45,NaN,100
4372,NaN,NaN,NaN,,,,,,,,,NaN,
4373,NaN,NaN,NaN,16,35,8,77,61,80,93,45,NaN,100
4374,NaN,NaN,NaN,,,,,,,,,NaN,
4375,NaN,NaN,NaN,16,36,8,74,61,75,93,46,NaN,100
4376,NaN,NaN,NaN,,,,,,,,,NaN,
4377,NaN,NaN,NaN,16,36,8,73,62,74,94,47,NaN,100
4378,NaN,NaN,NaN,,,,,,,,,NaN,
4379,NaN,NaN,NaN,16,36,8,74,63,75,96,48,NaN,100
4380,NaN,NaN,NaN,,,,,,,,,NaN,
4381,NaN,NaN,NaN,16,34,9,76,63,77,95,48,NaN,100
4382,NaN,NaN,NaN,,,,,,,,,NaN,
4383,NaN,NaN,NaN,16,34,9,77,64,78,97,48,NaN,100
4384,NaN,NaN,NaN,,,,,,,,,NaN,
4385,NaN,NaN,NaN,16,34,9,78,64,78,97,48,NaN,100
4386,NaN,NaN,NaN,,,,,,,,,NaN,
4387,NaN,NaN,NaN,16,35,9,79,64,80,97,48,NaN,100
4388,NaN,NaN,NaN,,,,,,,,,NaN,
4389,NaN,NaN,NaN,16,35,9,80,64,80,96,49,NaN,100
4390,NaN,NaN,NaN,,,,,,,,,NaN,
4391,NaN,NaN,NaN,16,35,9,80,64,81,97,48,NaN,100
4392,NaN,NaN,NaN,,,,,,,,,NaN,
4393,NaN,NaN,NaN,16,35,9,80,63,81,96,48,NaN,100
4394,NaN,NaN,NaN,,,,,,,,,NaN,
4395,NaN,NaN,NaN,16,35,9,80,63,81,95,47,NaN,100
4396,NaN,NaN,NaN,,,,,,,,,NaN,
4397,NaN,NaN,NaN,16,35,9,80,63,81,95,48,NaN,100
4398,NaN,NaN,NaN,,,,,,,,,NaN,
4399,NaN,NaN,NaN,16,35,9,80,63,81,95,48,NaN,100
4400,NaN,NaN,NaN,,,,,,,,,NaN,
4401,NaN,NaN,NaN,16,35,9,80,64,81,96,48,NaN,100
4402,NaN,NaN,NaN,,,,,,,,,NaN,
4403,NaN,NaN,NaN,16,35,9,80,63,81,96,48,NaN,100
4404,NaN,NaN,NaN,,,,,,,,,NaN,
4405,NaN,NaN,NaN,16,35,9,80,64,81,97,49,NaN,100
4406,NaN,NaN,NaN,,,,,,,,,NaN,
4407,NaN,NaN,NaN,16,36,9,80,64,81,96,48,NaN,100
4408,NaN,NaN,NaN,,,,,,,,,NaN,
4409,NaN,NaN,NaN,16,36,9,81,65,81,98,49,NaN,100
4410,NaN,NaN,NaN,,,,,,,,,NaN,
4411,NaN,NaN,NaN,16,36,9,81,64,81,97,48,NaN,100
4412,NaN,NaN,NaN,,,,,,,,,NaN,
4413,NaN,NaN,NaN,16,35,9,80,64,81,97,48,NaN,100
4414,NaN,NaN,NaN,,,,,,,,,NaN,
4415,NaN,NaN,NaN,16,35,9,79,63,80,96,48,NaN,100
4416,NaN,NaN,NaN,,,,,,,,,NaN,
4417,NaN,NaN,NaN,16,35,9,80,64,80,97,48,NaN,100
4418,NaN,NaN,NaN,,,,,,,,,NaN,
4419,NaN,NaN,NaN,16,35,9,81,64,81,96,48,NaN,100
4420,NaN,NaN,NaN,,,,,,,,,NaN,
4421,NaN,NaN,NaN,16,35,9,81,64,81,97,48,NaN,100
4422,NaN,NaN,NaN,,,,,,,,,NaN,
4423,NaN,NaN,NaN,16,35,9,81,64,81,97,48,NaN,100
4424,NaN,NaN,NaN,,,,,,,,,NaN,
4425,NaN,NaN,NaN,16,35,9,80,64,81,97,48,NaN,100
4426,NaN,NaN,NaN,,,,,,,,,NaN,
4427,NaN,NaN,NaN,16,35,9,80,64,81,97,49,NaN,100
4428,NaN,NaN,NaN,,,,,,,,,NaN,
4429,NaN,NaN,NaN,16,35,9,80,64,81,98,49,NaN,100
4430,NaN,NaN,NaN,,,,,,,,,NaN,
4431,NaN,NaN,NaN,16,35,9,81,65,81,99,50,NaN,100
4432,NaN,NaN,NaN,,,,,,,,,NaN,
4433,NaN,NaN,NaN,16,35,9,81,65,82,99,49,NaN,100
4434,NaN,NaN,NaN,,,,,,,,,NaN,
4435,NaN,NaN,NaN,16,35,9,81,66,82,100,50,NaN,100
4436,NaN,NaN,NaN,,,,,,,,,NaN,
4437,NaN,NaN,NaN,16,35,9,81,66,81,100,49,NaN,100
4438,NaN,NaN,NaN,,,,,,,,,NaN,
4439,NaN,NaN,NaN,16,35,9,81,66,81,101,50,NaN,100
4440,NaN,NaN,NaN,,,,,,,,,NaN,
4441,NaN,NaN,NaN,16,35,9,80,66,81,100,50,NaN,100
4442,NaN,NaN,NaN,,,,,,,,,NaN,
4443,NaN,NaN,NaN,16,35,9,80,66,81,102,50,NaN,100
4444,NaN,NaN,NaN,,,,,,,,,NaN,
4445,NaN,NaN,NaN,16,35,9,80,66,81,101,50,NaN,100
4446,NaN,NaN,NaN,,,,,,,,,NaN,
4447,NaN,NaN,NaN,16,35,9,80,67,81,102,50,NaN,100
4448,NaN,NaN,NaN,,,,,,,,,NaN,
4449,NaN,NaN,NaN,16,35,9,80,67,80,101,50,NaN,100
4450,NaN,NaN,NaN,,,,,,,,,NaN,
4451,NaN,NaN,NaN,16,35,9,80,67,80,102,50,NaN,100
4452,NaN,NaN,NaN,,,,,,,,,NaN,
4453,NaN,NaN,NaN,16,35,9,80,67,80,102,51,NaN,100
4454,NaN,NaN,NaN,,,,,,,,,NaN,
4455,NaN,NaN,NaN,16,34,9,80,67,80,102,50,NaN,100
4456,NaN,NaN,NaN,,,,,,,,,NaN,
4457,NaN,NaN,NaN,16,34,9,80,68,81,103,52,NaN,100
4458,NaN,NaN,NaN,,,,,,,,,NaN,
4459,NaN,NaN,NaN,16,34,9,81,68,81,103,51,NaN,100
4460,NaN,NaN,NaN,,,,,,,,,NaN,
4461,NaN,NaN,NaN,16,34,9,81,68,82,103,51,NaN,100
4462,NaN,NaN,NaN,,,,,,,,,NaN,
4463,NaN,NaN,NaN,16,36,9,81,68,81,102,51,NaN,100
4464,NaN,NaN,NaN,,,,,,,,,NaN,
4465,NaN,NaN,NaN,16,36,9,80,68,81,103,51,NaN,100
4466,NaN,NaN,NaN,,,,,,,,,NaN,
4467,NaN,NaN,NaN,16,36,9,80,68,81,101,51,NaN,100
4468,NaN,NaN,NaN,,,,,,,,,NaN,
4469,NaN,NaN,NaN,16,35,9,80,68,80,102,51,NaN,100
4470,NaN,NaN,NaN,,,,,,,,,NaN,
4471,NaN,NaN,NaN,16,35,9,80,68,80,101,51,NaN,100
4472,NaN,NaN,NaN,,,,,,,,,NaN,
4473,NaN,NaN,NaN,16,35,9,80,68,80,103,51,NaN,100
4474,NaN,NaN,NaN,,,,,,,,,NaN,
4475,NaN,NaN,NaN,16,36,9,80,68,81,102,51,NaN,100
4476,NaN,NaN,NaN,,,,,,,,,NaN,
4477,NaN,NaN,NaN,16,36,9,80,68,81,103,51,NaN,100
4478,NaN,NaN,NaN,,,,,,,,,NaN,
4479,NaN,NaN,NaN,16,36,9,80,68,81,102,51,NaN,100
4480,NaN,NaN,NaN,,,,,,,,,NaN,
4481,NaN,NaN,NaN,16,35,9,80,68,81,102,50,NaN,100
4482,NaN,NaN,NaN,,,,,,,,,NaN,
4483,NaN,NaN,NaN,16,35,9,80,68,81,102,51,NaN,100
4484,NaN,NaN,NaN,,,,,,,,,NaN,
4485,NaN,NaN,NaN,16,35,9,80,68,80,102,50,NaN,100
4486,NaN,NaN,NaN,,,,,,,,,NaN,
4487,NaN,NaN,NaN,16,35,9,80,67,81,102,50,NaN,100
4488,NaN,NaN,NaN,,,,,,,,,NaN,
4489,NaN,NaN,NaN,16,35,9,80,67,81,102,50,NaN,100
4490,NaN,NaN,NaN,,,,,,,,,NaN,
4491,NaN,NaN,NaN,16,35,9,80,67,80,102,50,NaN,100
4492,NaN,NaN,NaN,,,,,,,,,NaN,
4493,NaN,NaN,NaN,16,35,9,80,67,80,101,50,NaN,100
4494,NaN,NaN,NaN,,,,,,,,,NaN,
4495,NaN,NaN,NaN,16,35,9,80,67,80,102,51,NaN,100
4496,NaN,NaN,NaN,,,,,,,,,NaN,
4497,NaN,NaN,NaN,16,35,9,80,67,80,101,50,NaN,100
4498,NaN,NaN,NaN,,,,,,,,,NaN,
4499,NaN,NaN,NaN,16,35,9,80,68,80,103,51,NaN,100
4500,NaN,NaN,NaN,,,,,,,,,NaN,
4501,NaN,NaN,NaN,16,35,9,80,68,81,102,51,NaN,100
4502,NaN,NaN,NaN,,,,,,,,,NaN,
4503,NaN,NaN,NaN,16,35,9,80,68,81,104,51,NaN,100
4504,NaN,NaN,NaN,,,,,,,,,NaN,
4505,NaN,NaN,NaN,16,35,9,80,68,81,103,51,NaN,100
4506,NaN,NaN,NaN,,,,,,,,,NaN,
4507,NaN,NaN,NaN,16,35,9,80,68,80,104,51,NaN,100
4508,NaN,NaN,NaN,,,,,,,,,NaN,
4509,NaN,NaN,NaN,16,35,9,79,68,80,103,51,NaN,100
4510,NaN,NaN,NaN,,,,,,,,,NaN,
4511,NaN,NaN,NaN,16,35,9,79,68,80,104,51,NaN,100
4512,NaN,NaN,NaN,,,,,,,,,NaN,
4513,NaN,NaN,NaN,16,35,9,80,68,80,103,51,NaN,100
4514,NaN,NaN,NaN,,,,,,,,,NaN,
4515,NaN,NaN,NaN,16,35,9,80,69,80,104,51,NaN,100
4516,NaN,NaN,NaN,,,,,,,,,NaN,
4517,NaN,NaN,NaN,16,35,9,79,69,80,104,52,NaN,100
4518,NaN,NaN,NaN,,,,,,,,,NaN,
4519,NaN,NaN,NaN,16,35,9,80,69,80,105,51,NaN,100
4520,NaN,NaN,NaN,,,,,,,,,NaN,
4521,NaN,NaN,NaN,16,35,9,80,69,80,105,52,NaN,100
4522,NaN,NaN,NaN,,,,,,,,,NaN,
4523,NaN,NaN,NaN,16,35,9,80,69,80,104,51,NaN,100
4524,NaN,NaN,NaN,,,,,,,,,NaN,
4525,NaN,NaN,NaN,16,35,9,80,69,80,105,51,NaN,100
4526,NaN,NaN,NaN,,,,,,,,,NaN,
4527,NaN,NaN,NaN,16,35,9,80,68,80,103,50,NaN,100
4528,NaN,NaN,NaN,,,,,,,,,NaN,
4529,NaN,NaN,NaN,16,35,9,79,69,80,104,51,NaN,100
4530,NaN,NaN,NaN,,,,,,,,,NaN,
4531,NaN,NaN,NaN,16,35,9,80,68,80,103,51,NaN,100
4532,NaN,NaN,NaN,,,,,,,,,NaN,
4533,NaN,NaN,NaN,16,35,9,80,69,81,105,51,NaN,100
4534,NaN,NaN,NaN,,,,,,,,,NaN,
4535,NaN,NaN,NaN,16,35,9,81,68,81,103,51,NaN,100
4536,NaN,NaN,NaN,,,,,,,,,NaN,
4537,NaN,NaN,NaN,16,36,9,81,69,81,104,51,NaN,100
4538,NaN,NaN,NaN,,,,,,,,,NaN,
4539,NaN,NaN,NaN,16,36,9,81,68,81,103,51,NaN,100
4540,NaN,NaN,NaN,,,,,,,,,NaN,
4541,NaN,NaN,NaN,16,36,9,80,69,81,104,51,NaN,100
4542,NaN,NaN,NaN,,,,,,,,,NaN,
4543,NaN,NaN,NaN,16,36,9,80,69,81,104,52,NaN,100
4544,NaN,NaN,NaN,,,,,,,,,NaN,
4545,NaN,NaN,NaN,16,35,9,80,69,80,104,51,NaN,100
4546,NaN,NaN,NaN,,,,,,,,,NaN,
4547,NaN,NaN,NaN,16,35,9,79,68,80,103,51,NaN,100
4548,NaN,NaN,NaN,,,,,,,,,NaN,
4549,NaN,NaN,NaN,16,35,9,78,68,79,103,51,NaN,100
4550,NaN,NaN,NaN,,,,,,,,,NaN,
4551,NaN,NaN,NaN,16,35,9,77,68,78,103,51,NaN,100
4552,NaN,NaN,NaN,,,,,,,,,NaN,
4553,NaN,NaN,NaN,16,35,9,78,68,78,102,50,NaN,100
4554,NaN,NaN,NaN,,,,,,,,,NaN,
4555,NaN,NaN,NaN,16,35,9,78,68,79,103,51,NaN,100
4556,NaN,NaN,NaN,,,,,,,,,NaN,
4557,NaN,NaN,NaN,16,36,9,79,67,79,101,50,NaN,100
4558,NaN,NaN,NaN,,,,,,,,,NaN,
4559,NaN,NaN,NaN,16,36,9,79,68,79,102,50,NaN,100
4560,NaN,NaN,NaN,,,,,,,,,NaN,
4561,NaN,NaN,NaN,16,36,9,78,67,79,101,49,NaN,100
4562,NaN,NaN,NaN,,,,,,,,,NaN,
4563,NaN,NaN,NaN,16,35,9,77,67,78,101,49,NaN,100
4564,NaN,NaN,NaN,,,,,,,,,NaN,
4565,NaN,NaN,NaN,16,35,9,77,66,77,100,49,NaN,100
4566,NaN,NaN,NaN,,,,,,,,,NaN,
4567,NaN,NaN,NaN,16,35,9,76,66,77,101,49,NaN,100
4568,NaN,NaN,NaN,,,,,,,,,NaN,
4569,NaN,NaN,NaN,16,35,10,75,66,76,100,49,NaN,100
4570,NaN,NaN,NaN,,,,,,,,,NaN,
4571,NaN,NaN,NaN,16,35,10,76,66,76,101,49,NaN,100
4572,NaN,NaN,NaN,,,,,,,,,NaN,
4573,NaN,NaN,NaN,16,35,9,76,66,76,101,50,NaN,100
4574,NaN,NaN,NaN,,,,,,,,,NaN,
4575,NaN,NaN,NaN,16,35,9,76,66,76,101,49,NaN,100
4576,NaN,NaN,NaN,,,,,,,,,NaN,
4577,NaN,NaN,NaN,16,35,10,76,67,77,101,50,NaN,100
4578,NaN,NaN,NaN,,,,,,,,,NaN,
4579,NaN,NaN,NaN,16,35,10,77,67,77,101,50,NaN,100
4580,NaN,NaN,NaN,,,,,,,,,NaN,
4581,NaN,NaN,NaN,16,35,10,78,68,78,103,51,NaN,100
4582,NaN,NaN,NaN,,,,,,,,,NaN,
4583,NaN,NaN,NaN,16,35,9,80,68,80,102,51,NaN,100
4584,NaN,NaN,NaN,,,,,,,,,NaN,
4585,NaN,NaN,NaN,16,35,9,80,69,81,104,52,NaN,100
4586,NaN,NaN,NaN,,,,,,,,,NaN,
4587,NaN,NaN,NaN,16,35,9,81,69,81,103,51,NaN,100
4588,NaN,NaN,NaN,,,,,,,,,NaN,
4589,NaN,NaN,NaN,16,36,9,81,69,81,105,52,NaN,100
4590,NaN,NaN,NaN,,,,,,,,,NaN,
4591,NaN,NaN,NaN,16,36,9,81,69,81,104,52,NaN,100
4592,NaN,NaN,NaN,,,,,,,,,NaN,
4593,NaN,NaN,NaN,16,36,9,80,70,81,105,52,NaN,100
4594,NaN,NaN,NaN,,,,,,,,,NaN,
4595,NaN,NaN,NaN,16,35,9,80,70,81,104,52,NaN,100
4596,NaN,NaN,NaN,,,,,,,,,NaN,
4597,NaN,NaN,NaN,16,35,9,80,70,81,104,52,NaN,100
4598,NaN,NaN,NaN,,,,,,,,,NaN,
4599,NaN,NaN,NaN,16,35,9,80,70,81,104,52,NaN,100
4600,NaN,NaN,NaN,,,,,,,,,NaN,
4601,NaN,NaN,NaN,16,35,9,81,70,81,104,52,NaN,100
4602,NaN,NaN,NaN,,,,,,,,,NaN,
4603,NaN,NaN,NaN,16,35,9,81,70,82,104,52,NaN,100
4604,NaN,NaN,NaN,,,,,,,,,NaN,
4605,NaN,NaN,NaN,16,35,9,82,70,82,105,52,NaN,100
4606,NaN,NaN,NaN,,,,,,,,,NaN,
4607,NaN,NaN,NaN,16,35,9,81,69,82,103,52,NaN,100
4608,NaN,NaN,NaN,,,,,,,,,NaN,
4609,NaN,NaN,NaN,16,35,9,81,69,82,103,51,NaN,100
4610,NaN,NaN,NaN,,,,,,,,,NaN,
4611,NaN,NaN,NaN,16,35,9,81,69,81,104,51,NaN,100
4612,NaN,NaN,NaN,,,,,,,,,NaN,
4613,NaN,NaN,NaN,16,35,9,81,68,81,103,50,NaN,100
4614,NaN,NaN,NaN,,,,,,,,,NaN,
4615,NaN,NaN,NaN,16,35,9,81,68,81,103,51,NaN,100
4616,NaN,NaN,NaN,,,,,,,,,NaN,
4617,NaN,NaN,NaN,16,35,9,81,68,81,102,50,NaN,100
4618,NaN,NaN,NaN,,,,,,,,,NaN,
4619,NaN,NaN,NaN,16,35,9,81,69,81,104,51,NaN,100
4620,NaN,NaN,NaN,,,,,,,,,NaN,
4621,NaN,NaN,NaN,16,36,9,81,68,81,103,51,NaN,100
4622,NaN,NaN,NaN,,,,,,,,,NaN,
4623,NaN,NaN,NaN,16,36,9,81,69,81,105,51,NaN,100
4624,NaN,NaN,NaN,,,,,,,,,NaN,
4625,NaN,NaN,NaN,16,36,9,81,69,81,104,52,NaN,100
4626,NaN,NaN,NaN,,,,,,,,,NaN,
4627,NaN,NaN,NaN,16,36,9,81,69,81,105,52,NaN,100
4628,NaN,NaN,NaN,,,,,,,,,NaN,
4629,NaN,NaN,NaN,16,36,9,81,69,81,105,52,NaN,100
4630,NaN,NaN,NaN,,,,,,,,,NaN,
4631,NaN,NaN,NaN,16,36,9,80,70,81,106,52,NaN,100
4632,NaN,NaN,NaN,,,,,,,,,NaN,
4633,NaN,NaN,NaN,16,36,9,80,70,81,105,52,NaN,100
4634,NaN,NaN,NaN,,,,,,,,,NaN,
4635,NaN,NaN,NaN,16,36,9,80,71,80,106,52,NaN,100
4636,NaN,NaN,NaN,,,,,,,,,NaN,
4637,NaN,NaN,NaN,16,36,10,80,71,81,107,53,NaN,100
4638,NaN,NaN,NaN,,,,,,,,,NaN,
4639,NaN,NaN,NaN,16,36,10,81,71,81,107,53,NaN,100
4640,NaN,NaN,NaN,,,,,,,,,NaN,
4641,NaN,NaN,NaN,16,36,9,81,72,81,108,54,NaN,100
4642,NaN,NaN,NaN,,,,,,,,,NaN,
4643,NaN,NaN,NaN,16,36,9,81,72,81,107,53,NaN,100
4644,NaN,NaN,NaN,,,,,,,,,NaN,
4645,NaN,NaN,NaN,16,36,9,81,72,81,108,53,NaN,100
4646,NaN,NaN,NaN,,,,,,,,,NaN,
4647,NaN,NaN,NaN,16,36,9,81,72,81,107,53,NaN,100
4648,NaN,NaN,NaN,,,,,,,,,NaN,
4649,NaN,NaN,NaN,16,36,9,80,72,81,108,53,NaN,100
4650,NaN,NaN,NaN,,,,,,,,,NaN,
4651,NaN,NaN,NaN,16,36,9,80,71,80,106,53,NaN,100
4652,NaN,NaN,NaN,,,,,,,,,NaN,
4653,NaN,NaN,NaN,16,36,9,91,71,80,107,53,NaN,100
4654,NaN,NaN,NaN,,,,,,,,,NaN,
4655,NaN,NaN,NaN,16,36,9,90,71,80,106,52,NaN,100
4656,NaN,NaN,NaN,,,,,,,,,NaN,
4657,NaN,NaN,NaN,16,36,9,90,71,79,107,52,NaN,100
4658,NaN,NaN,NaN,,,,,,,,,NaN,
4659,NaN,NaN,NaN,16,35,9,78,70,79,105,52,NaN,100
4660,NaN,NaN,NaN,,,,,,,,,NaN,
4661,NaN,NaN,NaN,16,35,9,78,70,78,105,51,NaN,100
4662,NaN,NaN,NaN,,,,,,,,,NaN,
4663,NaN,NaN,NaN,16,35,9,77,69,78,104,52,NaN,100
4664,NaN,NaN,NaN,,,,,,,,,NaN,
4665,NaN,NaN,NaN,16,37,9,77,69,78,103,51,NaN,100
4666,NaN,NaN,NaN,,,,,,,,,NaN,
4667,NaN,NaN,NaN,16,37,9,77,69,78,104,52,NaN,100
4668,NaN,NaN,NaN,,,,,,,,,NaN,
4669,NaN,NaN,NaN,16,37,9,78,69,79,103,52,NaN,100
4670,NaN,NaN,NaN,,,,,,,,,NaN,
4671,NaN,NaN,NaN,16,37,9,79,70,79,105,53,NaN,100
4672,NaN,NaN,NaN,,,,,,,,,NaN,
4673,NaN,NaN,NaN,16,35,9,80,70,80,105,52,NaN,100
4674,NaN,NaN,NaN,,,,,,,,,NaN,
4675,NaN,NaN,NaN,16,35,9,80,71,80,106,53,NaN,100
4676,NaN,NaN,NaN,,,,,,,,,NaN,
4677,NaN,NaN,NaN,16,35,9,87,71,80,105,53,NaN,100
4678,NaN,NaN,NaN,,,,,,,,,NaN,
4679,NaN,NaN,NaN,16,36,9,87,71,80,106,53,NaN,100
4680,NaN,NaN,NaN,,,,,,,,,NaN,
4681,NaN,NaN,NaN,16,36,9,87,71,79,105,52,NaN,100
4682,NaN,NaN,NaN,,,,,,,,,NaN,
4683,NaN,NaN,NaN,16,36,9,78,71,79,105,52,NaN,100
4684,NaN,NaN,NaN,,,,,,,,,NaN,
4685,NaN,NaN,NaN,16,36,10,77,70,78,105,52,NaN,100
4686,NaN,NaN,NaN,,,,,,,,,NaN,
4687,NaN,NaN,NaN,16,36,10,76,70,77,104,52,NaN,100
4688,NaN,NaN,NaN,,,,,,,,,NaN,
4689,NaN,NaN,NaN,16,36,10,75,69,76,103,51,NaN,100
4690,NaN,NaN,NaN,,,,,,,,,NaN,
4691,NaN,NaN,NaN,16,36,10,74,69,75,102,51,NaN,100
4692,NaN,NaN,NaN,,,,,,,,,NaN,
4693,NaN,NaN,NaN,16,36,10,73,68,74,100,51,NaN,100
4694,NaN,NaN,NaN,,,,,,,,,NaN,
4695,NaN,NaN,NaN,16,36,10,73,68,74,98,50,NaN,100
4696,NaN,NaN,NaN,,,,,,,,,NaN,
4697,NaN,NaN,NaN,16,36,10,74,68,75,97,51,NaN,100
4698,NaN,NaN,NaN,,,,,,,,,NaN,
4699,NaN,NaN,NaN,16,36,10,75,67,76,97,49,NaN,100
4700,NaN,NaN,NaN,,,,,,,,,NaN,
4701,NaN,NaN,NaN,16,36,10,77,67,76,97,50,NaN,100
4702,NaN,NaN,NaN,,,,,,,,,NaN,
4703,NaN,NaN,NaN,16,35,10,78,67,78,97,50,NaN,100
4704,NaN,NaN,NaN,,,,,,,,,NaN,
4705,NaN,NaN,NaN,16,35,10,78,68,79,99,51,NaN,100
4706,NaN,NaN,NaN,,,,,,,,,NaN,
4707,NaN,NaN,NaN,16,35,10,78,68,79,99,52,NaN,100
