time,SNUADC/CVP,Solar8000/ETCO2,SNUADC/ART,Solar8000/ART_SBP,Solar8000/HR,Solar8000/PLETH_SPO2,SNUADC/ECG_V5,Solar8000/ART_MBP,Solar8000/RR_CO2,Solar8000/PLETH_HR,Solar8000/ART_DBP,Solar8000/CVP,SNUADC/ECG_II
9572,NaN,,NaN,,,,NaN,,,,,,NaN
9573,NaN,34,NaN,117,48,100,NaN,86,9,49,64,10,NaN
9574,NaN,,NaN,,,,NaN,,,,,,NaN
9575,NaN,34,NaN,119,48,100,NaN,86,9,49,65,10,NaN
9576,NaN,,NaN,,,,NaN,,,,,,NaN
9577,NaN,34,NaN,119,48,100,NaN,87,9,49,65,10,NaN
9578,NaN,,NaN,,,,NaN,,,,,,NaN
9579,NaN,34,NaN,116,48,100,NaN,86,9,49,64,10,NaN
9580,NaN,,NaN,,,,NaN,,,,,,NaN
9581,NaN,34,NaN,117,48,100,NaN,86,9,49,65,10,NaN
9582,NaN,,NaN,,,,NaN,,,,,,NaN
9583,NaN,34,NaN,119,48,100,NaN,86,9,49,64,11,NaN
9584,NaN,,NaN,,,,NaN,,,,,,NaN
9585,NaN,34,NaN,116,48,100,NaN,85,9,49,63,11,NaN
9586,NaN,,NaN,,,,NaN,,,,,,NaN
9587,NaN,34,NaN,116,48,100,NaN,85,9,49,64,11,NaN
9588,NaN,,NaN,,,,NaN,,,,,,NaN
9589,NaN,34,NaN,117,48,100,NaN,85,9,49,64,10,NaN
9590,NaN,,NaN,,,,NaN,,,,,,NaN
9591,NaN,34,NaN,115,48,100,NaN,85,9,48,63,10,NaN
9592,NaN,,NaN,,,,NaN,,,,,,NaN
9593,NaN,34,NaN,115,48,100,NaN,85,9,48,63,9,NaN
9594,NaN,,NaN,,,,NaN,,,,,,NaN
9595,NaN,34,NaN,117,48,100,NaN,85,9,48,64,9,NaN
9596,NaN,,NaN,,,,NaN,,,,,,NaN
9597,NaN,34,NaN,115,48,100,NaN,85,9,48,63,10,NaN
9598,NaN,,NaN,,,,NaN,,,,,,NaN
9599,NaN,34,NaN,115,48,100,NaN,85,9,48,63,10,NaN
9600,NaN,,NaN,,,,NaN,,,,,,NaN
9601,NaN,34,NaN,116,48,100,NaN,85,9,48,64,9,NaN
9602,NaN,,NaN,,,,NaN,,,,,,NaN
9603,NaN,34,NaN,117,48,100,NaN,85,9,48,64,9,NaN
9604,NaN,,NaN,,,,NaN,,,,,,NaN
9605,NaN,34,NaN,115,48,100,NaN,84,9,48,63,10,NaN
9606,NaN,,NaN,,,,NaN,,,,,,NaN
9607,NaN,34,NaN,115,48,100,NaN,84,9,48,64,10,NaN
9608,NaN,,NaN,,,,NaN,,,,,,NaN
9609,NaN,34,NaN,117,48,100,NaN,85,9,48,63,10,NaN
9610,NaN,,NaN,,,,NaN,,,,,,NaN
9611,NaN,34,NaN,115,48,100,NaN,84,9,48,63,10,NaN
9612,NaN,,NaN,,,,NaN,,,,,,NaN
9613,NaN,34,NaN,114,48,100,NaN,84,9,48,63,11,NaN
9614,NaN,,NaN,,,,NaN,,,,,,NaN
9615,NaN,34,NaN,116,48,100,NaN,85,9,48,63,11,NaN
9616,NaN,,NaN,,,,NaN,,,,,,NaN
9617,NaN,34,NaN,115,48,100,NaN,84,9,48,63,10,NaN
9618,NaN,,NaN,,,,NaN,,,,,,NaN
9619,NaN,34,NaN,114,48,100,NaN,84,9,48,62,10,NaN
9620,NaN,,NaN,,,,NaN,,,,,,NaN
9621,NaN,34,NaN,115,48,100,NaN,84,9,48,64,10,NaN
9622,NaN,,NaN,,,,NaN,,,,,,NaN
9623,NaN,34,NaN,116,48,100,NaN,85,9,48,63,10,NaN
9624,NaN,,NaN,,,,NaN,,,,,,NaN
9625,NaN,34,NaN,114,48,100,NaN,84,9,48,63,10,NaN
9626,NaN,,NaN,,,,NaN,,,,,,NaN
9627,NaN,34,NaN,114,48,100,NaN,84,9,48,63,10,NaN
9628,NaN,,NaN,,,,NaN,,,,,,NaN
9629,NaN,34,NaN,116,48,100,NaN,85,9,49,63,10,NaN
9630,NaN,,NaN,,,,NaN,,,,,,NaN
9631,NaN,34,NaN,115,48,100,NaN,84,9,49,63,12,NaN
9632,NaN,,NaN,,,,NaN,,,,,,NaN
9633,NaN,34,NaN,114,48,100,NaN,84,9,49,63,12,NaN
9634,NaN,,NaN,,,,NaN,,,,,,NaN
9635,NaN,34,NaN,115,48,100,NaN,85,9,49,64,12,NaN
9636,NaN,,NaN,,,,NaN,,,,,,NaN
9637,NaN,34,NaN,115,48,100,NaN,84,9,49,63,12,NaN
9638,NaN,,NaN,,,,NaN,,,,,,NaN
9639,NaN,34,NaN,114,48,100,NaN,84,9,49,62,11,NaN
9640,NaN,,NaN,,,,NaN,,,,,,NaN
9641,NaN,34,NaN,114,48,100,NaN,84,9,49,63,11,NaN
9642,NaN,,NaN,,,,NaN,,,,,,NaN
9643,NaN,34,NaN,115,48,100,NaN,84,9,48,62,12,NaN
9644,NaN,,NaN,,,,NaN,,,,,,NaN
9645,NaN,34,NaN,114,48,100,NaN,84,9,48,62,12,NaN
9646,NaN,,NaN,,,,NaN,,,,,,NaN
9647,NaN,34,NaN,113,48,100,NaN,83,9,48,63,12,NaN
9648,NaN,,NaN,,,,NaN,,,,,,NaN
9649,NaN,34,NaN,114,48,100,NaN,84,9,48,62,12,NaN
9650,NaN,,NaN,,,,NaN,,,,,,NaN
9651,NaN,35,NaN,112,47,100,NaN,83,9,48,62,12,NaN
9652,NaN,,NaN,,,,NaN,,,,,,NaN
9653,NaN,35,NaN,112,47,100,NaN,83,9,48,62,12,NaN
9654,NaN,,NaN,,,,NaN,,,,,,NaN
9655,NaN,35,NaN,113,47,100,NaN,83,9,48,63,12,NaN
9656,NaN,,NaN,,,,NaN,,,,,,NaN
9657,NaN,34,NaN,113,47,100,NaN,83,9,48,62,12,NaN
9658,NaN,,NaN,,,,NaN,,,,,,NaN
9659,NaN,34,NaN,112,47,100,NaN,83,9,48,62,12,NaN
9660,NaN,,NaN,,,,NaN,,,,,,NaN
9661,NaN,34,NaN,113,48,100,NaN,83,9,48,63,12,NaN
9662,NaN,,NaN,,,,NaN,,,,,,NaN
9663,NaN,35,NaN,114,47,100,NaN,84,9,48,63,12,NaN
9664,NaN,,NaN,,,,NaN,,,,,,NaN
9665,NaN,35,NaN,113,47,100,NaN,83,9,48,62,13,NaN
9666,NaN,,NaN,,,,NaN,,,,,,NaN
9667,NaN,35,NaN,113,48,100,NaN,83,9,48,63,13,NaN
9668,NaN,,NaN,,,,NaN,,,,,,NaN
9669,NaN,34,NaN,114,48,100,NaN,84,9,48,63,13,NaN
9670,NaN,,NaN,,,,NaN,,,,,,NaN
9671,NaN,34,NaN,113,48,100,NaN,84,9,48,63,13,NaN
9672,NaN,,NaN,,,,NaN,,,,,,NaN
9673,NaN,34,NaN,113,48,100,NaN,84,9,48,63,11,NaN
9674,NaN,,NaN,,,,NaN,,,,,,NaN
9675,NaN,34,NaN,114,48,100,NaN,84,9,49,64,11,NaN
9676,NaN,,NaN,,,,NaN,,,,,,NaN
9677,NaN,34,NaN,115,48,100,NaN,84,9,49,63,12,NaN
9678,NaN,,NaN,,,,NaN,,,,,,NaN
9679,NaN,34,NaN,113,48,100,NaN,84,9,49,63,12,NaN
9680,NaN,,NaN,,,,NaN,,,,,,NaN
9681,NaN,34,NaN,114,48,100,NaN,84,9,49,64,12,NaN
9682,NaN,,NaN,,,,NaN,,,,,,NaN
9683,NaN,34,NaN,116,48,100,NaN,85,9,49,63,12,NaN
9684,NaN,,NaN,,,,NaN,,,,,,NaN
9685,NaN,34,NaN,114,48,100,NaN,84,9,49,63,12,NaN
9686,NaN,,NaN,,,,NaN,,,,,,NaN
9687,NaN,34,NaN,113,48,100,NaN,84,9,49,63,11,NaN
9688,NaN,,NaN,,,,NaN,,,,,,NaN
9689,NaN,35,NaN,116,48,100,NaN,84,9,49,63,11,NaN
9690,NaN,,NaN,,,,NaN,,,,,,NaN
9691,NaN,35,NaN,114,48,100,NaN,84,9,49,63,12,NaN
9692,NaN,,NaN,,,,NaN,,,,,,NaN
9693,NaN,35,NaN,113,48,100,NaN,83,9,48,62,12,NaN
9694,NaN,,NaN,,,,NaN,,,,,,NaN
9695,NaN,34,NaN,113,48,100,NaN,84,9,48,63,12,NaN
9696,NaN,,NaN,,,,NaN,,,,,,NaN
9697,NaN,34,NaN,114,48,100,NaN,84,9,48,63,12,NaN
9698,NaN,,NaN,,,,NaN,,,,,,NaN
9699,NaN,34,NaN,113,48,100,NaN,83,9,48,62,12,NaN
9700,NaN,,NaN,,,,NaN,,,,,,NaN
9701,NaN,34,NaN,113,48,100,NaN,84,9,48,63,12,NaN
9702,NaN,,NaN,,,,NaN,,,,,,NaN
9703,NaN,34,NaN,115,48,100,NaN,84,9,48,63,12,NaN
9704,NaN,,NaN,,,,NaN,,,,,,NaN
9705,NaN,34,NaN,113,48,100,NaN,83,9,48,62,12,NaN
9706,NaN,,NaN,,,,NaN,,,,,,NaN
9707,NaN,34,NaN,113,48,100,NaN,83,9,48,63,12,NaN
9708,NaN,,NaN,,,,NaN,,,,,,NaN
9709,NaN,34,NaN,116,48,100,NaN,84,9,48,63,12,NaN
9710,NaN,,NaN,,,,NaN,,,,,,NaN
9711,NaN,34,NaN,114,48,100,NaN,84,9,48,63,12,NaN
9712,NaN,,NaN,,,,NaN,,,,,,NaN
9713,NaN,34,NaN,113,48,100,NaN,84,9,48,63,12,NaN
9714,NaN,,NaN,,,,NaN,,,,,,NaN
9715,NaN,34,NaN,116,48,100,NaN,84,9,48,63,12,NaN
9716,NaN,,NaN,,,,NaN,,,,,,NaN
9717,NaN,34,NaN,115,48,100,NaN,84,9,48,63,12,NaN
9718,NaN,,NaN,,,,NaN,,,,,,NaN
9719,NaN,34,NaN,113,47,100,NaN,83,9,48,62,12,NaN
9720,NaN,,NaN,,,,NaN,,,,,,NaN
9721,NaN,34,NaN,113,47,100,NaN,83,9,48,63,11,NaN
9722,NaN,,NaN,,,,NaN,,,,,,NaN
9723,NaN,34,NaN,115,47,100,NaN,84,9,48,62,11,NaN
9724,NaN,,NaN,,,,NaN,,,,,,NaN
9725,NaN,34,NaN,113,47,100,NaN,83,9,48,62,12,NaN
9726,NaN,,NaN,,,,NaN,,,,,,NaN
9727,NaN,34,NaN,112,47,100,NaN,83,9,48,62,12,NaN
9728,NaN,,NaN,,,,NaN,,,,,,NaN
9729,NaN,34,NaN,114,47,100,NaN,84,9,48,63,12,NaN
9730,NaN,,NaN,,,,NaN,,,,,,NaN
9731,NaN,34,NaN,113,47,100,NaN,83,9,48,62,12,NaN
9732,NaN,,NaN,,,,NaN,,,,,,NaN
9733,NaN,34,NaN,112,47,100,NaN,83,9,48,62,11,NaN
9734,NaN,,NaN,,,,NaN,,,,,,NaN
9735,NaN,34,NaN,112,47,100,NaN,83,9,48,63,11,NaN
9736,NaN,,NaN,,,,NaN,,,,,,NaN
9737,NaN,34,NaN,113,47,100,NaN,83,9,48,62,13,NaN
9738,NaN,,NaN,,,,NaN,,,,,,NaN
9739,NaN,34,NaN,111,47,100,NaN,83,9,48,62,13,NaN
9740,NaN,,NaN,,,,NaN,,,,,,NaN
9741,NaN,34,NaN,112,48,100,NaN,83,9,48,62,11,NaN
9742,NaN,,NaN,,,,NaN,,,,,,NaN
9743,NaN,34,NaN,114,48,100,NaN,83,9,48,62,11,NaN
9744,NaN,,NaN,,,,NaN,,,,,,NaN
9745,NaN,34,NaN,112,47,100,NaN,83,9,48,62,11,NaN
9746,NaN,,NaN,,,,NaN,,,,,,NaN
9747,NaN,34,NaN,112,48,100,NaN,83,9,48,62,11,NaN
9748,NaN,,NaN,,,,NaN,,,,,,NaN
9749,NaN,34,NaN,115,48,100,NaN,84,9,48,63,11,NaN
9750,NaN,,NaN,,,,NaN,,,,,,NaN
9751,NaN,34,NaN,113,48,100,NaN,84,9,48,63,11,NaN
9752,NaN,,NaN,,,,NaN,,,,,,NaN
9753,NaN,34,NaN,112,48,100,NaN,83,9,48,63,11,NaN
9754,NaN,,NaN,,,,NaN,,,,,,NaN
9755,NaN,34,NaN,115,48,100,NaN,84,9,48,63,10,NaN
9756,NaN,,NaN,,,,NaN,,,,,,NaN
9757,NaN,34,NaN,114,48,100,NaN,84,9,48,63,10,NaN
9758,NaN,,NaN,,,,NaN,,,,,,NaN
9759,NaN,34,NaN,112,48,100,NaN,83,9,48,62,9,NaN
9760,NaN,,NaN,,,,NaN,,,,,,NaN
9761,NaN,34,NaN,112,48,100,NaN,83,9,48,63,9,NaN
9762,NaN,,NaN,,,,NaN,,,,,,NaN
9763,NaN,34,NaN,115,48,100,NaN,84,9,48,63,9,NaN
9764,NaN,,NaN,,,,NaN,,,,,,NaN
9765,NaN,34,NaN,112,48,100,NaN,83,9,48,61,9,NaN
9766,NaN,,NaN,,,,NaN,,,,,,NaN
9767,NaN,34,NaN,111,48,100,NaN,83,9,49,62,9,NaN
9768,NaN,,NaN,,,,NaN,,,,,,NaN
9769,NaN,34,NaN,113,48,100,NaN,83,9,49,62,9,NaN
9770,NaN,,NaN,,,,NaN,,,,,,NaN
9771,NaN,34,NaN,110,48,100,NaN,82,9,49,60,9,NaN
9772,NaN,,NaN,,,,NaN,,,,,,NaN
9773,NaN,34,NaN,110,49,100,NaN,81,9,49,60,9,NaN
9774,NaN,,NaN,,,,NaN,,,,,,NaN
9775,NaN,34,NaN,111,49,100,NaN,82,9,49,61,9,NaN
9776,NaN,,NaN,,,,NaN,,,,,,NaN
9777,NaN,34,NaN,112,48,100,NaN,82,9,49,61,9,NaN
9778,NaN,,NaN,,,,NaN,,,,,,NaN
9779,NaN,34,NaN,110,48,100,NaN,82,9,49,61,9,NaN
9780,NaN,,NaN,,,,NaN,,,,,,NaN
9781,NaN,34,NaN,112,48,100,NaN,82,9,49,63,8,NaN
9782,NaN,,NaN,,,,NaN,,,,,,NaN
9783,NaN,34,NaN,114,48,100,NaN,83,9,49,63,8,NaN
9784,NaN,,NaN,,,,NaN,,,,,,NaN
9785,NaN,34,NaN,112,48,100,NaN,83,9,49,62,9,NaN
9786,NaN,,NaN,,,,NaN,,,,,,NaN
9787,NaN,34,NaN,112,48,100,NaN,83,9,48,62,9,NaN
9788,NaN,,NaN,,,,NaN,,,,,,NaN
9789,NaN,34,NaN,115,48,100,NaN,84,9,48,63,9,NaN
9790,NaN,,NaN,,,,NaN,,,,,,NaN
9791,NaN,34,NaN,113,48,100,NaN,83,9,48,62,9,NaN
9792,NaN,,NaN,,,,NaN,,,,,,NaN
9793,NaN,34,NaN,113,48,100,NaN,83,9,48,62,8,NaN
9794,NaN,,NaN,,,,NaN,,,,,,NaN
9795,NaN,34,NaN,115,48,100,NaN,84,9,48,64,8,NaN
9796,NaN,,NaN,,,,NaN,,,,,,NaN
9797,NaN,34,NaN,114,48,100,NaN,84,9,48,63,9,NaN
9798,NaN,,NaN,,,,NaN,,,,,,NaN
9799,NaN,34,NaN,113,48,100,NaN,84,9,49,63,9,NaN
9800,NaN,,NaN,,,,NaN,,,,,,NaN
9801,NaN,34,NaN,114,48,100,NaN,84,9,49,64,9,NaN
9802,NaN,,NaN,,,,NaN,,,,,,NaN
9803,NaN,34,NaN,116,48,100,NaN,84,9,49,63,9,NaN
9804,NaN,,NaN,,,,NaN,,,,,,NaN
9805,NaN,34,NaN,113,48,100,NaN,84,9,49,63,8,NaN
9806,NaN,,NaN,,,,NaN,,,,,,NaN
9807,NaN,34,NaN,113,48,100,NaN,84,9,49,63,8,NaN
9808,NaN,,NaN,,,,NaN,,,,,,NaN
9809,NaN,34,NaN,115,48,100,NaN,84,9,49,63,9,NaN
9810,NaN,,NaN,,,,NaN,,,,,,NaN
9811,NaN,34,NaN,113,48,100,NaN,84,9,48,62,9,NaN
9812,NaN,,NaN,,,,NaN,,,,,,NaN
9813,NaN,34,NaN,113,48,100,NaN,84,9,48,62,9,NaN
9814,NaN,,NaN,,,,NaN,,,,,,NaN
9815,NaN,34,NaN,114,48,100,NaN,84,9,48,63,8,NaN
9816,NaN,,NaN,,,,NaN,,,,,,NaN
9817,NaN,34,NaN,114,48,100,NaN,84,9,48,63,8,NaN
9818,NaN,,NaN,,,,NaN,,,,,,NaN
9819,NaN,34,NaN,113,48,100,NaN,84,9,48,63,9,NaN
9820,NaN,,NaN,,,,NaN,,,,,,NaN
9821,NaN,34,NaN,114,48,100,NaN,84,9,48,64,9,NaN
9822,NaN,,NaN,,,,NaN,,,,,,NaN
9823,NaN,34,NaN,115,48,100,NaN,84,9,48,63,9,NaN
9824,NaN,,NaN,,,,NaN,,,,,,NaN
9825,NaN,34,NaN,114,47,100,NaN,84,9,48,63,9,NaN
9826,NaN,,NaN,,,,NaN,,,,,,NaN
9827,NaN,34,NaN,114,48,100,NaN,84,9,48,64,8,NaN
9828,NaN,,NaN,,,,NaN,,,,,,NaN
9829,NaN,34,NaN,116,48,100,NaN,85,9,48,63,8,NaN
9830,NaN,,NaN,,,,NaN,,,,,,NaN
9831,NaN,34,NaN,114,47,100,NaN,84,9,48,63,9,NaN
9832,NaN,,NaN,,,,NaN,,,,,,NaN
9833,NaN,34,NaN,113,48,100,NaN,84,9,48,63,9,NaN
9834,NaN,,NaN,,,,NaN,,,,,,NaN
9835,NaN,34,NaN,115,48,100,NaN,85,9,48,64,9,NaN
9836,NaN,,NaN,,,,NaN,,,,,,NaN
9837,NaN,34,NaN,114,48,100,NaN,84,9,48,63,9,NaN
9838,NaN,,NaN,,,,NaN,,,,,,NaN
9839,NaN,34,NaN,113,48,100,NaN,84,9,48,63,8,NaN
9840,NaN,,NaN,,,,NaN,,,,,,NaN
9841,NaN,34,NaN,114,48,100,NaN,84,9,48,64,8,NaN
9842,NaN,,NaN,,,,NaN,,,,,,NaN
9843,NaN,34,NaN,114,48,100,NaN,84,9,48,63,9,NaN
9844,NaN,,NaN,,,,NaN,,,,,,NaN
9845,NaN,34,NaN,113,48,100,NaN,84,9,48,63,9,NaN
9846,NaN,,NaN,,,,NaN,,,,,,NaN
9847,NaN,34,NaN,113,48,100,NaN,84,9,48,63,9,NaN
9848,NaN,,NaN,,,,NaN,,,,,,NaN
9849,NaN,34,NaN,115,48,100,NaN,84,9,48,63,9,NaN
9850,NaN,,NaN,,,,NaN,,,,,,NaN
9851,NaN,34,NaN,113,48,100,NaN,84,9,48,63,9,NaN
9852,NaN,,NaN,,,,NaN,,,,,,NaN
9853,NaN,34,NaN,112,48,100,NaN,84,9,48,63,8,NaN
9854,NaN,,NaN,,,,NaN,,,,,,NaN
9855,NaN,34,NaN,114,48,100,NaN,84,9,48,64,8,NaN
9856,NaN,,NaN,,,,NaN,,,,,,NaN
9857,NaN,34,NaN,114,48,100,NaN,84,9,48,63,9,NaN
9858,NaN,,NaN,,,,NaN,,,,,,NaN
9859,NaN,34,NaN,113,48,100,NaN,84,9,48,63,9,NaN
9860,NaN,,NaN,,,,NaN,,,,,,NaN
9861,NaN,34,NaN,114,48,100,NaN,84,9,48,64,9,NaN
9862,NaN,,NaN,,,,NaN,,,,,,NaN
9863,NaN,34,NaN,115,48,100,NaN,85,9,48,63,9,NaN
9864,NaN,,NaN,,,,NaN,,,,,,NaN
9865,NaN,34,NaN,114,48,100,NaN,84,9,48,63,9,NaN
9866,NaN,,NaN,,,,NaN,,,,,,NaN
9867,NaN,34,NaN,114,48,100,NaN,84,9,48,64,9,NaN
9868,NaN,,NaN,,,,NaN,,,,,,NaN
9869,NaN,34,NaN,116,48,100,NaN,85,9,48,64,9,NaN
9870,NaN,,NaN,,,,NaN,,,,,,NaN
9871,NaN,34,NaN,115,48,100,NaN,85,9,48,63,9,NaN
9872,NaN,,NaN,,,,NaN,,,,,,NaN
9873,NaN,34,NaN,114,48,100,NaN,85,9,48,64,8,NaN
9874,NaN,,NaN,,,,NaN,,,,,,NaN
9875,NaN,34,NaN,115,48,100,NaN,85,9,48,64,8,NaN
9876,NaN,,NaN,,,,NaN,,,,,,NaN
9877,NaN,34,NaN,115,47,100,NaN,85,9,48,63,8,NaN
9878,NaN,,NaN,,,,NaN,,,,,,NaN
9879,NaN,34,NaN,144,47,100,NaN,94,9,48,60,9,NaN
9880,NaN,,NaN,,,,NaN,,,,,,NaN
9881,NaN,34,NaN,162,47,100,NaN,105,9,48,67,9,NaN
9882,NaN,,NaN,,,,NaN,,,,,,NaN
9883,NaN,34,NaN,133,47,100,NaN,96,9,48,60,9,NaN
9884,NaN,,NaN,,,,NaN,,,,,,NaN
9885,NaN,34,NaN,123,47,100,NaN,93,9,48,61,9,NaN
9886,NaN,,NaN,,,,NaN,,,,,,NaN
9887,NaN,34,NaN,119,47,100,NaN,89,9,48,57,8,NaN
9888,NaN,,NaN,,,,NaN,,,,,,NaN
9889,NaN,34,NaN,120,47,100,NaN,88,9,48,56,8,NaN
9890,NaN,,NaN,,,,NaN,,,,,,NaN
9891,NaN,34,NaN,115,47,100,NaN,86,9,48,52,9,NaN
9892,NaN,,NaN,,,,NaN,,,,,,NaN
9893,NaN,34,NaN,125,48,100,NaN,85,9,48,55,9,NaN
9894,NaN,,NaN,,,,NaN,,,,,,NaN
9895,NaN,34,NaN,120,48,100,NaN,89,9,48,72,9,NaN
9896,NaN,,NaN,,,,NaN,,,,,,NaN
9897,NaN,34,NaN,117,48,100,NaN,84,9,48,62,9,NaN
9898,NaN,,NaN,,,,NaN,,,,,,NaN
9899,NaN,34,NaN,121,47,100,NaN,85,9,48,65,8,NaN
9900,NaN,,NaN,,,,NaN,,,,,,NaN
9901,NaN,34,NaN,120,48,100,NaN,87,9,48,68,8,NaN
9902,NaN,,NaN,,,,NaN,,,,,,NaN
9903,NaN,34,NaN,212,47,100,NaN,130,9,48,143,9,NaN
9904,NaN,,NaN,,,,NaN,,,,,,NaN
9905,NaN,34,NaN,,48,100,NaN,130,9,48,,9,NaN
9906,NaN,,NaN,,,,NaN,,,,,,NaN
9907,NaN,34,NaN,,48,100,NaN,244,9,48,,9,NaN
9908,NaN,,NaN,,,,NaN,,,,,,NaN
9909,NaN,34,NaN,,48,100,NaN,245,9,48,,9,NaN
9910,NaN,,NaN,,,,NaN,,,,,,NaN
9911,NaN,34,NaN,,48,100,NaN,236,9,48,,9,NaN
9912,NaN,,NaN,,,,NaN,,,,,,NaN
9913,NaN,34,NaN,,48,100,NaN,236,9,48,,9,NaN
9914,NaN,,NaN,,,,NaN,,,,,,NaN
9915,NaN,34,NaN,,48,100,NaN,244,9,48,,9,NaN
9916,NaN,,NaN,,,,NaN,,,,,,NaN
9917,NaN,34,NaN,,47,100,NaN,244,9,48,,9,NaN
9918,NaN,,NaN,,,,NaN,,,,,,NaN
9919,NaN,34,NaN,,47,100,NaN,244,9,48,,9,NaN
9920,NaN,,NaN,,,,NaN,,,,,,NaN
9921,NaN,34,NaN,,47,100,NaN,244,9,48,,9,NaN
9922,NaN,,NaN,,,,NaN,,,,,,NaN
9923,NaN,34,NaN,,47,100,NaN,244,9,48,,9,NaN
9924,NaN,,NaN,,,,NaN,,,,,,NaN
9925,NaN,34,NaN,,47,100,NaN,244,9,48,,9,NaN
9926,NaN,,NaN,,,,NaN,,,,,,NaN
9927,NaN,34,NaN,,47,100,NaN,244,9,48,,9,NaN
9928,NaN,,NaN,,,,NaN,,,,,,NaN
9929,NaN,34,NaN,,48,100,NaN,246,9,48,,9,NaN
9930,NaN,,NaN,,,,NaN,,,,,,NaN
9931,NaN,34,NaN,,47,100,NaN,246,9,48,,9,NaN
9932,NaN,,NaN,,,,NaN,,,,,,NaN
9933,NaN,34,NaN,,48,100,NaN,245,9,48,,8,NaN
9934,NaN,,NaN,,,,NaN,,,,,,NaN
9935,NaN,34,NaN,,48,100,NaN,245,9,48,,8,NaN
9936,NaN,,NaN,,,,NaN,,,,,,NaN
9937,NaN,34,NaN,,48,100,NaN,244,9,48,,9,NaN
9938,NaN,,NaN,,,,NaN,,,,,,NaN
9939,NaN,34,NaN,,48,100,NaN,244,9,48,,9,NaN
9940,NaN,,NaN,,,,NaN,,,,,,NaN
9941,NaN,34,NaN,,48,100,NaN,244,9,48,,9,NaN
9942,NaN,,NaN,,,,NaN,,,,,,NaN
9943,NaN,34,NaN,,48,100,NaN,244,9,49,,9,NaN
9944,NaN,,NaN,,,,NaN,,,,,,NaN
9945,NaN,34,NaN,,48,100,NaN,244,9,48,,9,NaN
9946,NaN,,NaN,,,,NaN,,,,,,NaN
9947,NaN,34,NaN,,48,100,NaN,244,9,48,,8,NaN
9948,NaN,,NaN,,,,NaN,,,,,,NaN
9949,NaN,34,NaN,,48,100,NaN,244,9,48,,8,NaN
9950,NaN,,NaN,,,,NaN,,,,,,NaN
9951,NaN,34,NaN,,48,100,NaN,244,9,48,,9,NaN
9952,NaN,,NaN,,,,NaN,,,,,,NaN
9953,NaN,35,NaN,,48,100,NaN,244,9,48,,9,NaN
9954,NaN,,NaN,,,,NaN,,,,,,NaN
9955,NaN,35,NaN,,48,100,NaN,244,9,48,,9,NaN
9956,NaN,,NaN,,,,NaN,,,,,,NaN
9957,NaN,35,NaN,,47,100,NaN,244,9,48,,9,NaN
9958,NaN,,NaN,,,,NaN,,,,,,NaN
9959,NaN,35,NaN,,47,100,NaN,207,9,48,,8,NaN
9960,NaN,,NaN,,,,NaN,,,,,,NaN
9961,NaN,35,NaN,,48,100,NaN,156,9,48,,8,NaN
9962,NaN,,NaN,,,,NaN,,,,,,NaN
9963,NaN,35,NaN,,48,100,NaN,169,9,48,,9,NaN
9964,NaN,,NaN,,,,NaN,,,,,,NaN
9965,NaN,35,NaN,,48,100,NaN,182,9,48,,9,NaN
9966,NaN,,NaN,,,,NaN,,,,,,NaN
9967,NaN,34,NaN,214,48,100,NaN,200,9,48,206,8,NaN
9968,NaN,,NaN,,,,NaN,,,,,,NaN
9969,NaN,34,NaN,217,48,100,NaN,203,9,48,207,8,NaN
9970,NaN,,NaN,,,,NaN,,,,,,NaN
9971,NaN,34,NaN,219,48,100,NaN,208,9,48,212,8,NaN
9972,NaN,,NaN,,,,NaN,,,,,,NaN
9973,NaN,34,NaN,224,48,100,NaN,213,9,48,215,9,NaN
9974,NaN,,NaN,,,,NaN,,,,,,NaN
9975,NaN,34,NaN,226,48,100,NaN,216,9,48,218,9,NaN
9976,NaN,,NaN,,,,NaN,,,,,,NaN
9977,NaN,34,NaN,231,48,100,NaN,220,9,48,221,9,NaN
9978,NaN,,NaN,,,,NaN,,,,,,NaN
9979,NaN,34,NaN,231,48,100,NaN,222,9,48,222,9,NaN
9980,NaN,,NaN,,,,NaN,,,,,,NaN
9981,NaN,34,NaN,231,48,100,NaN,223,9,48,221,8,NaN
9982,NaN,,NaN,,,,NaN,,,,,,NaN
9983,NaN,34,NaN,229,48,100,NaN,222,9,48,219,8,NaN
9984,NaN,,NaN,,,,NaN,,,,,,NaN
9985,NaN,34,NaN,227,48,100,NaN,222,9,48,217,9,NaN
9986,NaN,,NaN,,,,NaN,,,,,,NaN
9987,NaN,34,NaN,224,48,100,NaN,220,9,48,215,9,NaN
9988,NaN,,NaN,,,,NaN,,,,,,NaN
9989,NaN,34,NaN,223,48,100,NaN,219,9,48,213,9,NaN
9990,NaN,,NaN,,,,NaN,,,,,,NaN
9991,NaN,35,NaN,221,47,100,NaN,199,9,48,74,9,NaN
9992,NaN,,NaN,,,,NaN,,,,,,NaN
9993,NaN,35,NaN,221,48,100,NaN,199,9,48,74,8,NaN
9994,NaN,,NaN,,,,NaN,,,,,,NaN
9995,NaN,35,NaN,170,48,100,NaN,171,9,48,71,8,NaN
9996,NaN,,NaN,,,,NaN,,,,,,NaN
9997,NaN,34,NaN,131,48,100,NaN,135,9,48,68,9,NaN
9998,NaN,,NaN,,,,NaN,,,,,,NaN
