time,Solar8000/PLETH_SPO2,Solar8000/HR,Solar8000/RR_CO2,Solar8000/PLETH_HR,SNUADC/ECG_II,SNUADC/ART,Solar8000/ETCO2,Solar8000/ART_SBP,Solar8000/ART_DBP,SNUADC/CVP,Solar8000/ART_MBP,SNUADC/ECG_V5,Solar8000/CVP
18370,,,,,NaN,NaN,,,,NaN,,NaN,
18371,100,85,16,85,NaN,NaN,42,115,55,NaN,74,NaN,6
18372,,,,,NaN,NaN,,,,NaN,,NaN,
18373,100,85,16,86,NaN,NaN,38,114,56,NaN,74,NaN,6
18374,,,,,NaN,NaN,,,,NaN,,NaN,
18375,100,85,16,86,NaN,NaN,38,115,55,NaN,74,NaN,6
18376,,,,,NaN,NaN,,,,NaN,,NaN,
18377,100,85,16,86,NaN,NaN,38,117,56,NaN,75,NaN,6
18378,,,,,NaN,NaN,,,,NaN,,NaN,
18379,100,85,16,86,NaN,NaN,39,117,55,NaN,75,NaN,6
18380,,,,,NaN,NaN,,,,NaN,,NaN,
18381,100,85,16,85,NaN,NaN,39,117,57,NaN,75,NaN,6
18382,,,,,NaN,NaN,,,,NaN,,NaN,
18383,100,85,16,85,NaN,NaN,39,116,55,NaN,75,NaN,6
18384,,,,,NaN,NaN,,,,NaN,,NaN,
18385,100,85,16,85,NaN,NaN,39,118,56,NaN,75,NaN,6
18386,,,,,NaN,NaN,,,,NaN,,NaN,
18387,100,85,16,85,NaN,NaN,39,116,56,NaN,75,NaN,6
18388,,,,,NaN,NaN,,,,NaN,,NaN,
18389,100,86,16,86,NaN,NaN,39,119,57,NaN,76,NaN,6
18390,,,,,NaN,NaN,,,,NaN,,NaN,
18391,100,86,16,86,NaN,NaN,39,117,57,NaN,76,NaN,6
18392,,,,,NaN,NaN,,,,NaN,,NaN,
18393,100,86,16,86,NaN,NaN,39,120,58,NaN,77,NaN,6
18394,,,,,NaN,NaN,,,,NaN,,NaN,
18395,100,86,16,87,NaN,NaN,39,119,58,NaN,77,NaN,6
18396,,,,,NaN,NaN,,,,NaN,,NaN,
18397,100,87,16,87,NaN,NaN,39,123,60,NaN,79,NaN,6
18398,,,,,NaN,NaN,,,,NaN,,NaN,
18399,100,87,16,87,NaN,NaN,39,122,59,NaN,79,NaN,6
18400,,,,,NaN,NaN,,,,NaN,,NaN,
18401,100,87,16,87,NaN,NaN,39,122,59,NaN,79,NaN,6
18402,,,,,NaN,NaN,,,,NaN,,NaN,
18403,100,86,16,87,NaN,NaN,39,120,59,NaN,78,NaN,6
18404,,,,,NaN,NaN,,,,NaN,,NaN,
18405,100,86,16,86,NaN,NaN,39,119,57,NaN,77,NaN,6
18406,,,,,NaN,NaN,,,,NaN,,NaN,
18407,100,85,16,86,NaN,NaN,39,118,57,NaN,77,NaN,6
18408,,,,,NaN,NaN,,,,NaN,,NaN,
18409,100,85,16,86,NaN,NaN,39,115,55,NaN,75,NaN,6
18410,,,,,NaN,NaN,,,,NaN,,NaN,
18411,100,85,16,85,NaN,NaN,39,115,56,NaN,75,NaN,6
18412,,,,,NaN,NaN,,,,NaN,,NaN,
18413,100,85,16,85,NaN,NaN,39,114,54,NaN,74,NaN,6
18414,,,,,NaN,NaN,,,,NaN,,NaN,
18415,100,85,16,85,NaN,NaN,39,113,55,NaN,74,NaN,6
18416,,,,,NaN,NaN,,,,NaN,,NaN,
18417,100,85,16,85,NaN,NaN,39,111,53,NaN,72,NaN,6
18418,,,,,NaN,NaN,,,,NaN,,NaN,
18419,100,85,16,85,NaN,NaN,39,112,54,NaN,72,NaN,6
18420,,,,,NaN,NaN,,,,NaN,,NaN,
18421,100,85,16,85,NaN,NaN,39,110,54,NaN,72,NaN,6
18422,,,,,NaN,NaN,,,,NaN,,NaN,
18423,100,85,16,86,NaN,NaN,39,112,55,NaN,73,NaN,6
18424,,,,,NaN,NaN,,,,NaN,,NaN,
18425,100,86,16,86,NaN,NaN,39,111,54,NaN,72,NaN,6
18426,,,,,NaN,NaN,,,,NaN,,NaN,
18427,100,86,16,86,NaN,NaN,40,113,55,NaN,73,NaN,6
18428,,,,,NaN,NaN,,,,NaN,,NaN,
18429,100,86,16,86,NaN,NaN,40,113,55,NaN,73,NaN,6
18430,,,,,NaN,NaN,,,,NaN,,NaN,
18431,100,86,16,86,NaN,NaN,40,115,55,NaN,74,NaN,6
18432,,,,,NaN,NaN,,,,NaN,,NaN,
18433,100,86,16,86,NaN,NaN,40,114,56,NaN,74,NaN,6
18434,,,,,NaN,NaN,,,,NaN,,NaN,
18435,100,86,16,86,NaN,NaN,40,115,56,NaN,74,NaN,6
18436,,,,,NaN,NaN,,,,NaN,,NaN,
18437,100,86,16,87,NaN,NaN,40,117,57,NaN,75,NaN,6
18438,,,,,NaN,NaN,,,,NaN,,NaN,
18439,100,87,16,87,NaN,NaN,40,117,57,NaN,75,NaN,6
18440,,,,,NaN,NaN,,,,NaN,,NaN,
18441,100,87,16,87,NaN,NaN,39,118,58,NaN,76,NaN,6
18442,,,,,NaN,NaN,,,,NaN,,NaN,
18443,100,87,16,87,NaN,NaN,39,117,56,NaN,76,NaN,6
18444,,,,,NaN,NaN,,,,NaN,,NaN,
18445,100,86,16,86,NaN,NaN,39,118,57,NaN,76,NaN,6
18446,,,,,NaN,NaN,,,,NaN,,NaN,
18447,100,85,16,86,NaN,NaN,39,116,56,NaN,75,NaN,6
18448,,,,,NaN,NaN,,,,NaN,,NaN,
18449,100,85,16,86,NaN,NaN,39,117,57,NaN,76,NaN,6
18450,,,,,NaN,NaN,,,,NaN,,NaN,
18451,100,85,16,85,NaN,NaN,39,117,57,NaN,76,NaN,6
18452,,,,,NaN,NaN,,,,NaN,,NaN,
18453,100,85,16,86,NaN,NaN,40,119,58,NaN,77,NaN,6
18454,,,,,NaN,NaN,,,,NaN,,NaN,
18455,100,85,16,86,NaN,NaN,40,118,58,NaN,77,NaN,6
18456,,,,,NaN,NaN,,,,NaN,,NaN,
18457,100,85,16,86,NaN,NaN,40,120,58,NaN,78,NaN,6
18458,,,,,NaN,NaN,,,,NaN,,NaN,
18459,100,85,16,86,NaN,NaN,39,119,59,NaN,78,NaN,6
18460,,,,,NaN,NaN,,,,NaN,,NaN,
18461,100,85,16,86,NaN,NaN,39,120,58,NaN,78,NaN,6
18462,,,,,NaN,NaN,,,,NaN,,NaN,
18463,100,85,16,86,NaN,NaN,39,120,59,NaN,78,NaN,6
18464,,,,,NaN,NaN,,,,NaN,,NaN,
18465,100,85,16,86,NaN,NaN,40,119,57,NaN,77,NaN,6
18466,,,,,NaN,NaN,,,,NaN,,NaN,
18467,100,85,16,86,NaN,NaN,40,119,58,NaN,77,NaN,6
18468,,,,,NaN,NaN,,,,NaN,,NaN,
18469,100,85,16,86,NaN,NaN,40,119,57,NaN,77,NaN,6
18470,,,,,NaN,NaN,,,,NaN,,NaN,
18471,100,85,16,86,NaN,NaN,39,119,58,NaN,77,NaN,6
18472,,,,,NaN,NaN,,,,NaN,,NaN,
18473,100,85,16,85,NaN,NaN,39,117,56,NaN,76,NaN,6
18474,,,,,NaN,NaN,,,,NaN,,NaN,
18475,100,84,16,85,NaN,NaN,39,117,56,NaN,76,NaN,6
18476,,,,,NaN,NaN,,,,NaN,,NaN,
18477,100,84,16,85,NaN,NaN,39,115,56,NaN,75,NaN,6
18478,,,,,NaN,NaN,,,,NaN,,NaN,
18479,100,83,16,84,NaN,NaN,39,118,57,NaN,76,NaN,6
18480,,,,,NaN,NaN,,,,NaN,,NaN,
18481,100,83,16,84,NaN,NaN,39,117,57,NaN,76,NaN,6
18482,,,,,NaN,NaN,,,,NaN,,NaN,
18483,100,84,16,84,NaN,NaN,39,121,58,NaN,77,NaN,6
18484,,,,,NaN,NaN,,,,NaN,,NaN,
18485,100,84,16,84,NaN,NaN,39,119,58,NaN,77,NaN,6
18486,,,,,NaN,NaN,,,,NaN,,NaN,
18487,100,84,16,85,NaN,NaN,39,121,58,NaN,78,NaN,6
18488,,,,,NaN,NaN,,,,NaN,,NaN,
18489,100,84,16,85,NaN,NaN,39,121,58,NaN,78,NaN,6
18490,,,,,NaN,NaN,,,,NaN,,NaN,
18491,100,85,16,85,NaN,NaN,39,122,58,NaN,78,NaN,6
18492,,,,,NaN,NaN,,,,NaN,,NaN,
18493,100,85,16,85,NaN,NaN,39,121,58,NaN,78,NaN,6
18494,,,,,NaN,NaN,,,,NaN,,NaN,
18495,100,85,16,86,NaN,NaN,39,122,58,NaN,78,NaN,6
18496,,,,,NaN,NaN,,,,NaN,,NaN,
18497,100,85,16,86,NaN,NaN,39,123,60,NaN,79,NaN,6
18498,,,,,NaN,NaN,,,,NaN,,NaN,
18499,100,86,16,86,NaN,NaN,39,123,60,NaN,79,NaN,6
18500,,,,,NaN,NaN,,,,NaN,,NaN,
18501,100,86,16,86,NaN,NaN,39,125,60,NaN,79,NaN,6
18502,,,,,NaN,NaN,,,,NaN,,NaN,
18503,100,86,16,87,NaN,NaN,39,124,59,NaN,79,NaN,6
18504,,,,,NaN,NaN,,,,NaN,,NaN,
18505,100,86,16,86,NaN,NaN,39,125,61,NaN,80,NaN,6
18506,,,,,NaN,NaN,,,,NaN,,NaN,
18507,100,86,16,87,NaN,NaN,39,124,59,NaN,80,NaN,6
18508,,,,,NaN,NaN,,,,NaN,,NaN,
18509,100,86,16,86,NaN,NaN,39,125,60,NaN,80,NaN,6
18510,,,,,NaN,NaN,,,,NaN,,NaN,
18511,100,86,16,86,NaN,NaN,39,123,58,NaN,79,NaN,6
18512,,,,,NaN,NaN,,,,NaN,,NaN,
18513,100,86,16,86,NaN,NaN,39,124,59,NaN,80,NaN,6
18514,,,,,NaN,NaN,,,,NaN,,NaN,
18515,100,86,16,87,NaN,NaN,39,121,58,NaN,79,NaN,6
18516,,,,,NaN,NaN,,,,NaN,,NaN,
18517,100,86,16,87,NaN,NaN,39,122,58,NaN,78,NaN,6
18518,,,,,NaN,NaN,,,,NaN,,NaN,
18519,100,86,16,87,NaN,NaN,39,120,58,NaN,77,NaN,6
18520,,,,,NaN,NaN,,,,NaN,,NaN,
18521,100,85,16,86,NaN,NaN,39,119,56,NaN,76,NaN,6
18522,,,,,NaN,NaN,,,,NaN,,NaN,
18523,100,85,16,86,NaN,NaN,39,118,56,NaN,76,NaN,6
18524,,,,,NaN,NaN,,,,NaN,,NaN,
18525,100,84,16,85,NaN,NaN,39,118,56,NaN,76,NaN,6
18526,,,,,NaN,NaN,,,,NaN,,NaN,
18527,100,84,16,85,NaN,NaN,39,118,57,NaN,76,NaN,6
18528,,,,,NaN,NaN,,,,NaN,,NaN,
18529,100,85,16,85,NaN,NaN,39,117,56,NaN,75,NaN,6
18530,,,,,NaN,NaN,,,,NaN,,NaN,
18531,100,85,16,86,NaN,NaN,39,119,57,NaN,76,NaN,6
18532,,,,,NaN,NaN,,,,NaN,,NaN,
18533,100,86,16,86,NaN,NaN,39,118,57,NaN,76,NaN,6
18534,,,,,NaN,NaN,,,,NaN,,NaN,
18535,100,86,16,86,NaN,NaN,39,119,57,NaN,76,NaN,6
18536,,,,,NaN,NaN,,,,NaN,,NaN,
18537,100,86,16,86,NaN,NaN,39,119,56,NaN,76,NaN,6
18538,,,,,NaN,NaN,,,,NaN,,NaN,
18539,100,86,16,86,NaN,NaN,39,121,57,NaN,77,NaN,6
18540,,,,,NaN,NaN,,,,NaN,,NaN,
18541,100,86,16,86,NaN,NaN,40,118,56,NaN,76,NaN,6
18542,,,,,NaN,NaN,,,,NaN,,NaN,
18543,100,85,16,86,NaN,NaN,40,120,57,NaN,76,NaN,6
18544,,,,,NaN,NaN,,,,NaN,,NaN,
18545,100,85,16,86,NaN,NaN,40,118,57,NaN,76,NaN,6
18546,,,,,NaN,NaN,,,,NaN,,NaN,
18547,100,85,16,86,NaN,NaN,38,121,57,NaN,77,NaN,7
18548,,,,,NaN,NaN,,,,NaN,,NaN,
18549,100,85,16,86,NaN,NaN,38,120,58,NaN,77,NaN,7
18550,,,,,NaN,NaN,,,,NaN,,NaN,
18551,100,85,16,86,NaN,NaN,38,121,57,NaN,78,NaN,6
18552,,,,,NaN,NaN,,,,NaN,,NaN,
18553,100,85,16,86,NaN,NaN,39,120,59,NaN,78,NaN,6
18554,,,,,NaN,NaN,,,,NaN,,NaN,
18555,100,85,16,86,NaN,NaN,39,123,59,NaN,79,NaN,6
18556,,,,,NaN,NaN,,,,NaN,,NaN,
18557,100,86,16,86,NaN,NaN,39,123,60,NaN,79,NaN,6
18558,,,,,NaN,NaN,,,,NaN,,NaN,
18559,100,86,16,86,NaN,NaN,39,123,58,NaN,79,NaN,6
18560,,,,,NaN,NaN,,,,NaN,,NaN,
18561,100,86,16,87,NaN,NaN,39,123,59,NaN,79,NaN,6
18562,,,,,NaN,NaN,,,,NaN,,NaN,
18563,100,86,16,86,NaN,NaN,39,122,58,NaN,79,NaN,6
18564,,,,,NaN,NaN,,,,NaN,,NaN,
18565,100,86,16,86,NaN,NaN,39,123,60,NaN,79,NaN,6
18566,,,,,NaN,NaN,,,,NaN,,NaN,
18567,100,86,16,86,NaN,NaN,39,123,59,NaN,79,NaN,6
18568,,,,,NaN,NaN,,,,NaN,,NaN,
18569,100,85,16,86,NaN,NaN,39,125,60,NaN,80,NaN,6
18570,,,,,NaN,NaN,,,,NaN,,NaN,
18571,100,85,16,86,NaN,NaN,39,122,59,NaN,79,NaN,6
18572,,,,,NaN,NaN,,,,NaN,,NaN,
18573,100,85,16,86,NaN,NaN,39,124,59,NaN,80,NaN,6
18574,,,,,NaN,NaN,,,,NaN,,NaN,
18575,100,86,16,86,NaN,NaN,39,121,58,NaN,78,NaN,6
18576,,,,,NaN,NaN,,,,NaN,,NaN,
18577,100,86,16,86,NaN,NaN,39,121,58,NaN,78,NaN,6
18578,,,,,NaN,NaN,,,,NaN,,NaN,
18579,100,86,16,87,NaN,NaN,40,118,58,NaN,77,NaN,6
18580,,,,,NaN,NaN,,,,NaN,,NaN,
18581,100,86,16,87,NaN,NaN,40,118,56,NaN,76,NaN,6
18582,,,,,NaN,NaN,,,,NaN,,NaN,
18583,100,86,16,87,NaN,NaN,40,117,56,NaN,76,NaN,6
18584,,,,,NaN,NaN,,,,NaN,,NaN,
18585,100,86,16,86,NaN,NaN,39,118,56,NaN,76,NaN,6
18586,,,,,NaN,NaN,,,,NaN,,NaN,
18587,100,86,16,86,NaN,NaN,39,118,57,NaN,76,NaN,6
18588,,,,,NaN,NaN,,,,NaN,,NaN,
18589,100,86,16,86,NaN,NaN,39,118,57,NaN,76,NaN,6
18590,,,,,NaN,NaN,,,,NaN,,NaN,
18591,100,85,16,86,NaN,NaN,39,119,57,NaN,77,NaN,6
18592,,,,,NaN,NaN,,,,NaN,,NaN,
18593,100,85,16,86,NaN,NaN,39,118,56,NaN,76,NaN,6
18594,,,,,NaN,NaN,,,,NaN,,NaN,
18595,100,85,16,86,NaN,NaN,39,119,57,NaN,76,NaN,6
18596,,,,,NaN,NaN,,,,NaN,,NaN,
18597,100,85,16,86,NaN,NaN,39,117,56,NaN,76,NaN,6
18598,,,,,NaN,NaN,,,,NaN,,NaN,
18599,100,85,16,86,NaN,NaN,39,117,56,NaN,76,NaN,6
18600,,,,,NaN,NaN,,,,NaN,,NaN,
18601,100,85,16,86,NaN,NaN,39,117,56,NaN,75,NaN,6
18602,,,,,NaN,NaN,,,,NaN,,NaN,
18603,100,85,16,85,NaN,NaN,39,119,57,NaN,76,NaN,6
18604,,,,,NaN,NaN,,,,NaN,,NaN,
18605,100,84,16,85,NaN,NaN,39,118,57,NaN,76,NaN,6
18606,,,,,NaN,NaN,,,,NaN,,NaN,
18607,100,85,16,85,NaN,NaN,39,122,59,NaN,78,NaN,6
18608,,,,,NaN,NaN,,,,NaN,,NaN,
18609,100,85,16,85,NaN,NaN,39,123,59,NaN,79,NaN,6
18610,,,,,NaN,NaN,,,,NaN,,NaN,
18611,100,85,16,85,NaN,NaN,39,125,60,NaN,80,NaN,6
18612,,,,,NaN,NaN,,,,NaN,,NaN,
18613,100,85,16,86,NaN,NaN,39,124,60,NaN,80,NaN,6
18614,,,,,NaN,NaN,,,,NaN,,NaN,
18615,100,85,16,86,NaN,NaN,39,125,59,NaN,80,NaN,6
18616,,,,,NaN,NaN,,,,NaN,,NaN,
18617,100,85,16,86,NaN,NaN,39,125,61,NaN,81,NaN,6
18618,,,,,NaN,NaN,,,,NaN,,NaN,
18619,100,85,16,86,NaN,NaN,39,124,59,NaN,80,NaN,6
18620,,,,,NaN,NaN,,,,NaN,,NaN,
18621,100,85,16,85,NaN,NaN,39,124,60,NaN,80,NaN,6
18622,,,,,NaN,NaN,,,,NaN,,NaN,
18623,100,85,16,85,NaN,NaN,39,124,58,NaN,79,NaN,6
18624,,,,,NaN,NaN,,,,NaN,,NaN,
18625,100,85,16,85,NaN,NaN,39,124,59,NaN,80,NaN,6
18626,,,,,NaN,NaN,,,,NaN,,NaN,
18627,100,85,16,85,NaN,NaN,39,123,58,NaN,79,NaN,6
18628,,,,,NaN,NaN,,,,NaN,,NaN,
18629,100,84,16,85,NaN,NaN,40,125,59,NaN,79,NaN,6
18630,,,,,NaN,NaN,,,,NaN,,NaN,
18631,100,84,16,85,NaN,NaN,40,122,58,NaN,78,NaN,6
18632,,,,,NaN,NaN,,,,NaN,,NaN,
18633,100,84,16,85,NaN,NaN,40,124,58,NaN,79,NaN,6
18634,,,,,NaN,NaN,,,,NaN,,NaN,
18635,100,85,16,85,NaN,NaN,39,123,58,NaN,78,NaN,6
18636,,,,,NaN,NaN,,,,NaN,,NaN,
18637,100,85,16,86,NaN,NaN,39,124,59,NaN,79,NaN,6
18638,,,,,NaN,NaN,,,,NaN,,NaN,
18639,100,86,16,86,NaN,NaN,39,121,58,NaN,78,NaN,6
18640,,,,,NaN,NaN,,,,NaN,,NaN,
18641,100,85,16,86,NaN,NaN,39,123,57,NaN,78,NaN,7
18642,,,,,NaN,NaN,,,,NaN,,NaN,
18643,100,86,16,86,NaN,NaN,38,122,59,NaN,78,NaN,7
18644,,,,,NaN,NaN,,,,NaN,,NaN,
18645,100,86,16,87,NaN,NaN,38,123,58,NaN,78,NaN,6
18646,,,,,NaN,NaN,,,,NaN,,NaN,
18647,100,87,16,87,NaN,NaN,38,123,59,NaN,78,NaN,6
18648,,,,,NaN,NaN,,,,NaN,,NaN,
18649,100,87,16,87,NaN,NaN,39,122,57,NaN,78,NaN,6
18650,,,,,NaN,NaN,,,,NaN,,NaN,
18651,100,87,16,87,NaN,NaN,39,122,59,NaN,78,NaN,6
18652,,,,,NaN,NaN,,,,NaN,,NaN,
18653,100,86,16,87,NaN,NaN,39,121,57,NaN,78,NaN,6
18654,,,,,NaN,NaN,,,,NaN,,NaN,
18655,100,86,16,87,NaN,NaN,39,121,58,NaN,78,NaN,6
18656,,,,,NaN,NaN,,,,NaN,,NaN,
18657,100,86,16,86,NaN,NaN,39,118,57,NaN,77,NaN,6
18658,,,,,NaN,NaN,,,,NaN,,NaN,
18659,100,86,16,86,NaN,NaN,39,121,57,NaN,78,NaN,6
18660,,,,,NaN,NaN,,,,NaN,,NaN,
18661,100,86,16,86,NaN,NaN,38,119,56,NaN,76,NaN,6
18662,,,,,NaN,NaN,,,,NaN,,NaN,
18663,100,85,16,86,NaN,NaN,38,120,57,NaN,77,NaN,6
18664,,,,,NaN,NaN,,,,NaN,,NaN,
18665,100,85,16,86,NaN,NaN,38,117,56,NaN,75,NaN,6
18666,,,,,NaN,NaN,,,,NaN,,NaN,
18667,100,85,16,86,NaN,NaN,40,118,56,NaN,76,NaN,7
18668,,,,,NaN,NaN,,,,NaN,,NaN,
18669,100,86,16,86,NaN,NaN,40,117,56,NaN,75,NaN,7
18670,,,,,NaN,NaN,,,,NaN,,NaN,
18671,100,86,16,86,NaN,NaN,40,119,57,NaN,76,NaN,7
18672,,,,,NaN,NaN,,,,NaN,,NaN,
18673,100,86,16,87,NaN,NaN,40,118,58,NaN,76,NaN,7
18674,,,,,NaN,NaN,,,,NaN,,NaN,
18675,100,86,16,86,NaN,NaN,39,119,57,NaN,76,NaN,7
18676,,,,,NaN,NaN,,,,NaN,,NaN,
18677,100,86,16,86,NaN,NaN,39,121,59,NaN,78,NaN,7
18678,,,,,NaN,NaN,,,,NaN,,NaN,
18679,100,86,16,86,NaN,NaN,39,123,59,NaN,79,NaN,6
18680,,,,,NaN,NaN,,,,NaN,,NaN,
18681,100,86,16,87,NaN,NaN,40,127,61,NaN,81,NaN,6
18682,,,,,NaN,NaN,,,,NaN,,NaN,
18683,100,87,16,87,NaN,NaN,40,123,60,NaN,80,NaN,7
18684,,,,,NaN,NaN,,,,NaN,,NaN,
18685,100,87,16,87,NaN,NaN,40,125,60,NaN,81,NaN,7
18686,,,,,NaN,NaN,,,,NaN,,NaN,
18687,100,86,16,87,NaN,NaN,39,124,59,NaN,80,NaN,6
18688,,,,,NaN,NaN,,,,NaN,,NaN,
18689,100,85,16,86,NaN,NaN,39,126,61,NaN,81,NaN,6
18690,,,,,NaN,NaN,,,,NaN,,NaN,
18691,100,85,16,86,NaN,NaN,39,124,59,NaN,80,NaN,6
18692,,,,,NaN,NaN,,,,NaN,,NaN,
18693,100,85,16,86,NaN,NaN,41,125,60,NaN,81,NaN,6
18694,,,,,NaN,NaN,,,,NaN,,NaN,
18695,100,85,16,86,NaN,NaN,41,124,60,NaN,80,NaN,6
18696,,,,,NaN,NaN,,,,NaN,,NaN,
18697,100,85,16,86,NaN,NaN,41,124,59,NaN,80,NaN,7
18698,,,,,NaN,NaN,,,,NaN,,NaN,
18699,100,85,16,86,NaN,NaN,39,122,58,NaN,79,NaN,7
18700,,,,,NaN,NaN,,,,NaN,,NaN,
18701,100,85,16,85,NaN,NaN,39,123,58,NaN,79,NaN,7
18702,,,,,NaN,NaN,,,,NaN,,NaN,
18703,100,84,16,85,NaN,NaN,39,120,58,NaN,78,NaN,7
18704,,,,,NaN,NaN,,,,NaN,,NaN,
18705,100,84,16,84,NaN,NaN,39,120,57,NaN,77,NaN,7
18706,,,,,NaN,NaN,,,,NaN,,NaN,
18707,100,84,16,84,NaN,NaN,39,118,58,NaN,77,NaN,7
18708,,,,,NaN,NaN,,,,NaN,,NaN,
18709,100,83,16,84,NaN,NaN,39,119,57,NaN,77,NaN,6
18710,,,,,NaN,NaN,,,,NaN,,NaN,
18711,100,84,16,84,NaN,NaN,39,119,58,NaN,77,NaN,6
18712,,,,,NaN,NaN,,,,NaN,,NaN,
18713,100,84,16,84,NaN,NaN,39,117,57,NaN,77,NaN,7
18714,,,,,NaN,NaN,,,,NaN,,NaN,
18715,100,84,16,84,NaN,NaN,39,123,57,NaN,78,NaN,7
18716,,,,,NaN,NaN,,,,NaN,,NaN,
18717,100,81,16,82,NaN,NaN,39,121,58,NaN,78,NaN,7
18718,,,,,NaN,NaN,,,,NaN,,NaN,
18719,100,80,16,81,NaN,NaN,39,124,57,NaN,79,NaN,7
18720,,,,,NaN,NaN,,,,NaN,,NaN,
18721,100,79,16,81,NaN,NaN,39,115,53,NaN,75,NaN,8
18722,,,,,NaN,NaN,,,,NaN,,NaN,
18723,100,80,16,80,NaN,NaN,39,114,54,NaN,74,NaN,8
18724,,,,,NaN,NaN,,,,NaN,,NaN,
18725,100,81,16,81,NaN,NaN,39,110,53,NaN,73,NaN,7
18726,,,,,NaN,NaN,,,,NaN,,NaN,
18727,100,81,16,83,NaN,NaN,39,108,53,NaN,72,NaN,7
18728,,,,,NaN,NaN,,,,NaN,,NaN,
18729,100,84,16,84,NaN,NaN,39,105,52,NaN,70,NaN,7
18730,,,,,NaN,NaN,,,,NaN,,NaN,
18731,100,85,16,85,NaN,NaN,36,107,52,NaN,70,NaN,7
18732,,,,,NaN,NaN,,,,NaN,,NaN,
18733,100,86,16,86,NaN,NaN,36,108,54,NaN,71,NaN,7
18734,,,,,NaN,NaN,,,,NaN,,NaN,
18735,100,86,16,87,NaN,NaN,36,109,53,NaN,71,NaN,7
18736,,,,,NaN,NaN,,,,NaN,,NaN,
18737,100,86,16,87,NaN,NaN,37,112,55,NaN,73,NaN,7
18738,,,,,NaN,NaN,,,,NaN,,NaN,
18739,100,86,16,87,NaN,NaN,37,112,55,NaN,73,NaN,7
18740,,,,,NaN,NaN,,,,NaN,,NaN,
18741,100,86,16,87,NaN,NaN,37,114,57,NaN,75,NaN,7
18742,,,,,NaN,NaN,,,,NaN,,NaN,
18743,100,87,16,87,NaN,NaN,39,115,57,NaN,75,NaN,7
18744,,,,,NaN,NaN,,,,NaN,,NaN,
18745,100,87,16,87,NaN,NaN,39,115,57,NaN,75,NaN,7
18746,,,,,NaN,NaN,,,,NaN,,NaN,
18747,100,87,16,88,NaN,NaN,39,116,58,NaN,77,NaN,6
18748,,,,,NaN,NaN,,,,NaN,,NaN,
18749,100,87,16,88,NaN,NaN,39,120,59,NaN,79,NaN,6
18750,,,,,NaN,NaN,,,,NaN,,NaN,
18751,100,88,16,88,NaN,NaN,39,117,59,NaN,78,NaN,7
18752,,,,,NaN,NaN,,,,NaN,,NaN,
18753,100,87,16,88,NaN,NaN,39,120,59,NaN,79,NaN,7
18754,,,,,NaN,NaN,,,,NaN,,NaN,
18755,100,87,16,88,NaN,NaN,39,119,58,NaN,78,NaN,6
18756,,,,,NaN,NaN,,,,NaN,,NaN,
18757,100,87,16,88,NaN,NaN,39,119,58,NaN,79,NaN,6
18758,,,,,NaN,NaN,,,,NaN,,NaN,
18759,100,88,16,88,NaN,NaN,39,117,58,NaN,77,NaN,6
18760,,,,,NaN,NaN,,,,NaN,,NaN,
18761,100,88,16,88,NaN,NaN,39,116,56,NaN,77,NaN,7
18762,,,,,NaN,NaN,,,,NaN,,NaN,
18763,100,87,16,88,NaN,NaN,39,116,57,NaN,76,NaN,7
18764,,,,,NaN,NaN,,,,NaN,,NaN,
18765,100,87,16,87,NaN,NaN,39,116,56,NaN,76,NaN,7
18766,,,,,NaN,NaN,,,,NaN,,NaN,
18767,100,86,16,87,NaN,NaN,39,116,56,NaN,76,NaN,7
18768,,,,,NaN,NaN,,,,NaN,,NaN,
18769,100,86,16,87,NaN,NaN,39,115,55,NaN,75,NaN,7
18770,,,,,NaN,NaN,,,,NaN,,NaN,
18771,100,86,16,87,NaN,NaN,39,117,56,NaN,76,NaN,7
18772,,,,,NaN,NaN,,,,NaN,,NaN,
18773,100,86,16,87,NaN,NaN,39,112,54,NaN,74,NaN,7
18774,,,,,NaN,NaN,,,,NaN,,NaN,
18775,100,87,16,87,NaN,NaN,39,112,56,NaN,74,NaN,7
18776,,,,,NaN,NaN,,,,NaN,,NaN,
18777,100,87,16,87,NaN,NaN,39,109,55,NaN,72,NaN,6
18778,,,,,NaN,NaN,,,,NaN,,NaN,
18779,100,87,16,87,NaN,NaN,39,111,54,NaN,73,NaN,6
18780,,,,,NaN,NaN,,,,NaN,,NaN,
18781,100,87,16,88,NaN,NaN,39,119,54,NaN,73,NaN,6
18782,,,,,NaN,NaN,,,,NaN,,NaN,
18783,100,88,16,88,NaN,NaN,39,114,55,NaN,74,NaN,6
18784,,,,,NaN,NaN,,,,NaN,,NaN,
18785,100,88,16,88,NaN,NaN,40,112,54,NaN,73,NaN,7
18786,,,,,NaN,NaN,,,,NaN,,NaN,
18787,100,88,16,88,NaN,NaN,40,114,52,NaN,74,NaN,7
18788,,,,,NaN,NaN,,,,NaN,,NaN,
18789,100,88,16,88,NaN,NaN,40,112,57,NaN,75,NaN,7
18790,,,,,NaN,NaN,,,,NaN,,NaN,
18791,100,88,16,89,NaN,NaN,39,116,59,NaN,77,NaN,7
18792,,,,,NaN,NaN,,,,NaN,,NaN,
18793,100,89,16,89,NaN,NaN,39,120,62,NaN,80,NaN,7
18794,,,,,NaN,NaN,,,,NaN,,NaN,
