time,Solar8000/ART_SBP,Solar8000/PLETH_HR,Solar8000/HR,Solar8000/RR_CO2,Solar8000/ART_DBP,SNUADC/ART,SNUADC/ECG_II,Solar8000/ETCO2,SNUADC/CVP,Solar8000/ART_MBP,Solar8000/PLETH_SPO2,SNUADC/ECG_V5,Solar8000/CVP
12834,,,,,,NaN,NaN,,NaN,,,NaN,
12835,97,99,98,14,63,NaN,NaN,31,NaN,74,100,NaN,5
12836,,,,,,NaN,NaN,,NaN,,,NaN,
12837,95,99,98,14,62,NaN,NaN,32,NaN,74,100,NaN,5
12838,,,,,,NaN,NaN,,NaN,,,NaN,
12839,97,99,99,14,63,NaN,NaN,32,NaN,75,100,NaN,5
12840,,,,,,NaN,NaN,,NaN,,,NaN,
12841,96,99,99,14,62,NaN,NaN,32,NaN,75,100,NaN,5
12842,,,,,,NaN,NaN,,NaN,,,NaN,
12843,96,100,99,14,63,NaN,NaN,32,NaN,75,100,NaN,5
12844,,,,,,NaN,NaN,,NaN,,,NaN,
12845,96,100,99,14,63,NaN,NaN,31,NaN,75,100,NaN,5
12846,,,,,,NaN,NaN,,NaN,,,NaN,
12847,97,100,100,14,64,NaN,NaN,31,NaN,75,100,NaN,5
12848,,,,,,NaN,NaN,,NaN,,,NaN,
12849,100,100,100,14,65,NaN,NaN,31,NaN,77,100,NaN,5
12850,,,,,,NaN,NaN,,NaN,,,NaN,
12851,97,100,100,14,63,NaN,NaN,31,NaN,76,100,NaN,5
12852,,,,,,NaN,NaN,,NaN,,,NaN,
12853,99,100,99,14,64,NaN,NaN,31,NaN,77,100,NaN,5
12854,,,,,,NaN,NaN,,NaN,,,NaN,
12855,99,100,99,14,64,NaN,NaN,31,NaN,77,100,NaN,5
12856,,,,,,NaN,NaN,,NaN,,,NaN,
12857,98,100,99,14,64,NaN,NaN,31,NaN,76,100,NaN,5
12858,,,,,,NaN,NaN,,NaN,,,NaN,
12859,94,100,99,14,62,NaN,NaN,31,NaN,74,100,NaN,5
12860,,,,,,NaN,NaN,,NaN,,,NaN,
12861,98,99,99,14,64,NaN,NaN,31,NaN,75,100,NaN,5
12862,,,,,,NaN,NaN,,NaN,,,NaN,
12863,95,99,99,14,62,NaN,NaN,31,NaN,75,100,NaN,5
12864,,,,,,NaN,NaN,,NaN,,,NaN,
12865,95,99,99,14,62,NaN,NaN,31,NaN,75,100,NaN,5
12866,,,,,,NaN,NaN,,NaN,,,NaN,
12867,96,100,99,14,63,NaN,NaN,31,NaN,75,100,NaN,5
12868,,,,,,NaN,NaN,,NaN,,,NaN,
12869,97,100,100,14,63,NaN,NaN,31,NaN,75,100,NaN,5
12870,,,,,,NaN,NaN,,NaN,,,NaN,
12871,97,100,100,14,63,NaN,NaN,31,NaN,76,100,NaN,5
12872,,,,,,NaN,NaN,,NaN,,,NaN,
12873,97,100,100,14,63,NaN,NaN,31,NaN,75,100,NaN,5
12874,,,,,,NaN,NaN,,NaN,,,NaN,
12875,99,100,100,14,64,NaN,NaN,31,NaN,76,100,NaN,5
12876,,,,,,NaN,NaN,,NaN,,,NaN,
12877,96,100,100,14,63,NaN,NaN,31,NaN,75,100,NaN,5
12878,,,,,,NaN,NaN,,NaN,,,NaN,
12879,99,100,99,14,64,NaN,NaN,31,NaN,76,100,NaN,5
12880,,,,,,NaN,NaN,,NaN,,,NaN,
12881,96,100,99,14,62,NaN,NaN,31,NaN,75,100,NaN,5
12882,,,,,,NaN,NaN,,NaN,,,NaN,
12883,99,100,99,14,64,NaN,NaN,31,NaN,76,100,NaN,5
12884,,,,,,NaN,NaN,,NaN,,,NaN,
12885,95,99,99,14,62,NaN,NaN,31,NaN,75,100,NaN,5
12886,,,,,,NaN,NaN,,NaN,,,NaN,
12887,99,99,99,14,64,NaN,NaN,31,NaN,76,100,NaN,5
12888,,,,,,NaN,NaN,,NaN,,,NaN,
12889,95,99,99,14,63,NaN,NaN,31,NaN,75,100,NaN,5
12890,,,,,,NaN,NaN,,NaN,,,NaN,
12891,99,99,99,14,64,NaN,NaN,31,NaN,76,100,NaN,5
12892,,,,,,NaN,NaN,,NaN,,,NaN,
12893,99,99,99,14,64,NaN,NaN,31,NaN,76,100,NaN,5
12894,,,,,,NaN,NaN,,NaN,,,NaN,
12895,98,99,99,14,64,NaN,NaN,31,NaN,76,100,NaN,5
12896,,,,,,NaN,NaN,,NaN,,,NaN,
12897,95,99,99,14,62,NaN,NaN,31,NaN,74,100,NaN,5
12898,,,,,,NaN,NaN,,NaN,,,NaN,
12899,96,99,98,14,62,NaN,NaN,31,NaN,74,100,NaN,5
12900,,,,,,NaN,NaN,,NaN,,,NaN,
12901,96,99,98,14,62,NaN,NaN,31,NaN,74,100,NaN,5
12902,,,,,,NaN,NaN,,NaN,,,NaN,
12903,96,99,98,14,62,NaN,NaN,31,NaN,74,100,NaN,5
12904,,,,,,NaN,NaN,,NaN,,,NaN,
12905,96,99,99,14,63,NaN,NaN,31,NaN,75,100,NaN,5
12906,,,,,,NaN,NaN,,NaN,,,NaN,
12907,95,99,99,14,63,NaN,NaN,31,NaN,74,100,NaN,5
12908,,,,,,NaN,NaN,,NaN,,,NaN,
12909,98,100,100,14,64,NaN,NaN,31,NaN,76,100,NaN,5
12910,,,,,,NaN,NaN,,NaN,,,NaN,
12911,95,100,100,14,63,NaN,NaN,31,NaN,75,100,NaN,5
12912,,,,,,NaN,NaN,,NaN,,,NaN,
12913,95,100,100,14,63,NaN,NaN,31,NaN,75,100,NaN,5
12914,,,,,,NaN,NaN,,NaN,,,NaN,
12915,96,100,100,14,64,NaN,NaN,31,NaN,75,100,NaN,5
12916,,,,,,NaN,NaN,,NaN,,,NaN,
12917,100,100,100,14,66,NaN,NaN,31,NaN,77,100,NaN,5
12918,,,,,,NaN,NaN,,NaN,,,NaN,
12919,97,100,100,14,65,NaN,NaN,31,NaN,77,100,NaN,5
12920,,,,,,NaN,NaN,,NaN,,,NaN,
12921,101,101,100,14,66,NaN,NaN,31,NaN,78,100,NaN,5
12922,,,,,,NaN,NaN,,NaN,,,NaN,
12923,98,101,100,14,65,NaN,NaN,31,NaN,77,100,NaN,5
12924,,,,,,NaN,NaN,,NaN,,,NaN,
12925,101,101,101,14,67,NaN,NaN,31,NaN,78,100,NaN,5
12926,,,,,,NaN,NaN,,NaN,,,NaN,
12927,99,101,101,14,66,NaN,NaN,31,NaN,78,100,NaN,5
12928,,,,,,NaN,NaN,,NaN,,,NaN,
12929,100,101,101,14,66,NaN,NaN,31,NaN,78,100,NaN,5
12930,,,,,,NaN,NaN,,NaN,,,NaN,
12931,99,102,101,14,66,NaN,NaN,31,NaN,78,100,NaN,5
12932,,,,,,NaN,NaN,,NaN,,,NaN,
12933,99,101,101,14,66,NaN,NaN,31,NaN,78,100,NaN,5
12934,,,,,,NaN,NaN,,NaN,,,NaN,
12935,101,101,101,14,67,NaN,NaN,31,NaN,79,100,NaN,5
12936,,,,,,NaN,NaN,,NaN,,,NaN,
12937,98,101,101,14,65,NaN,NaN,31,NaN,77,100,NaN,5
12938,,,,,,NaN,NaN,,NaN,,,NaN,
12939,101,101,101,14,66,NaN,NaN,31,NaN,78,100,NaN,5
12940,,,,,,NaN,NaN,,NaN,,,NaN,
12941,101,101,101,14,66,NaN,NaN,31,NaN,78,100,NaN,5
12942,,,,,,NaN,NaN,,NaN,,,NaN,
12943,102,101,101,14,67,NaN,NaN,31,NaN,79,100,NaN,5
12944,,,,,,NaN,NaN,,NaN,,,NaN,
12945,98,102,101,14,65,NaN,NaN,31,NaN,77,100,NaN,5
12946,,,,,,NaN,NaN,,NaN,,,NaN,
12947,102,102,102,14,67,NaN,NaN,31,NaN,79,100,NaN,5
12948,,,,,,NaN,NaN,,NaN,,,NaN,
12949,99,102,102,14,66,NaN,NaN,31,NaN,78,100,NaN,5
12950,,,,,,NaN,NaN,,NaN,,,NaN,
12951,99,102,102,14,66,NaN,NaN,31,NaN,78,100,NaN,5
12952,,,,,,NaN,NaN,,NaN,,,NaN,
12953,99,102,102,14,66,NaN,NaN,31,NaN,78,100,NaN,5
12954,,,,,,NaN,NaN,,NaN,,,NaN,
12955,101,102,102,14,67,NaN,NaN,31,NaN,79,100,NaN,5
12956,,,,,,NaN,NaN,,NaN,,,NaN,
12957,99,102,101,14,66,NaN,NaN,31,NaN,78,100,NaN,5
12958,,,,,,NaN,NaN,,NaN,,,NaN,
12959,99,102,101,14,66,NaN,NaN,31,NaN,78,100,NaN,5
12960,,,,,,NaN,NaN,,NaN,,,NaN,
12961,98,102,101,14,65,NaN,NaN,31,NaN,78,100,NaN,5
12962,,,,,,NaN,NaN,,NaN,,,NaN,
12963,99,102,101,14,66,NaN,NaN,31,NaN,77,100,NaN,5
12964,,,,,,NaN,NaN,,NaN,,,NaN,
12965,101,102,101,14,67,NaN,NaN,31,NaN,79,100,NaN,5
12966,,,,,,NaN,NaN,,NaN,,,NaN,
12967,100,102,101,14,66,NaN,NaN,31,NaN,78,100,NaN,5
12968,,,,,,NaN,NaN,,NaN,,,NaN,
12969,103,102,101,14,68,NaN,NaN,31,NaN,79,100,NaN,5
12970,,,,,,NaN,NaN,,NaN,,,NaN,
12971,99,102,101,14,66,NaN,NaN,31,NaN,78,100,NaN,5
12972,,,,,,NaN,NaN,,NaN,,,NaN,
12973,103,102,101,14,67,NaN,NaN,31,NaN,80,100,NaN,5
12974,,,,,,NaN,NaN,,NaN,,,NaN,
12975,99,102,101,14,65,NaN,NaN,31,NaN,78,100,NaN,5
12976,,,,,,NaN,NaN,,NaN,,,NaN,
12977,102,102,101,14,67,NaN,NaN,31,NaN,79,100,NaN,5
12978,,,,,,NaN,NaN,,NaN,,,NaN,
12979,102,102,101,14,67,NaN,NaN,31,NaN,79,100,NaN,5
12980,,,,,,NaN,NaN,,NaN,,,NaN,
12981,101,101,100,14,66,NaN,NaN,31,NaN,78,100,NaN,5
12982,,,,,,NaN,NaN,,NaN,,,NaN,
12983,98,101,100,14,65,NaN,NaN,31,NaN,77,100,NaN,5
12984,,,,,,NaN,NaN,,NaN,,,NaN,
12985,101,100,100,14,66,NaN,NaN,31,NaN,78,100,NaN,5
12986,,,,,,NaN,NaN,,NaN,,,NaN,
12987,99,101,100,14,65,NaN,NaN,31,NaN,78,100,NaN,5
12988,,,,,,NaN,NaN,,NaN,,,NaN,
12989,99,101,100,14,65,NaN,NaN,31,NaN,78,100,NaN,5
12990,,,,,,NaN,NaN,,NaN,,,NaN,
12991,100,101,100,14,65,NaN,NaN,31,NaN,78,100,NaN,5
12992,,,,,,NaN,NaN,,NaN,,,NaN,
12993,100,101,100,14,66,NaN,NaN,31,NaN,78,100,NaN,5
12994,,,,,,NaN,NaN,,NaN,,,NaN,
12995,101,101,100,14,66,NaN,NaN,31,NaN,78,100,NaN,5
12996,,,,,,NaN,NaN,,NaN,,,NaN,
12997,99,100,100,14,65,NaN,NaN,31,NaN,77,100,NaN,5
12998,,,,,,NaN,NaN,,NaN,,,NaN,
12999,101,101,100,14,66,NaN,NaN,31,NaN,78,100,NaN,5
13000,,,,,,NaN,NaN,,NaN,,,NaN,
13001,99,100,100,14,65,NaN,NaN,31,NaN,77,100,NaN,5
13002,,,,,,NaN,NaN,,NaN,,,NaN,
13003,103,100,100,14,67,NaN,NaN,31,NaN,79,100,NaN,5
13004,,,,,,NaN,NaN,,NaN,,,NaN,
13005,99,100,100,14,66,NaN,NaN,31,NaN,78,100,NaN,5
13006,,,,,,NaN,NaN,,NaN,,,NaN,
13007,103,100,100,14,67,NaN,NaN,31,NaN,79,100,NaN,5
13008,,,,,,NaN,NaN,,NaN,,,NaN,
13009,99,100,100,14,65,NaN,NaN,31,NaN,78,100,NaN,5
13010,,,,,,NaN,NaN,,NaN,,,NaN,
13011,103,100,100,14,67,NaN,NaN,31,NaN,79,100,NaN,5
13012,,,,,,NaN,NaN,,NaN,,,NaN,
13013,98,100,100,14,65,NaN,NaN,31,NaN,77,100,NaN,5
13014,,,,,,NaN,NaN,,NaN,,,NaN,
13015,100,100,100,14,66,NaN,NaN,31,NaN,78,100,NaN,5
13016,,,,,,NaN,NaN,,NaN,,,NaN,
13017,100,100,100,14,66,NaN,NaN,31,NaN,78,100,NaN,5
13018,,,,,,NaN,NaN,,NaN,,,NaN,
13019,101,101,100,14,67,NaN,NaN,31,NaN,78,100,NaN,5
13020,,,,,,NaN,NaN,,NaN,,,NaN,
13021,102,101,101,14,67,NaN,NaN,31,NaN,79,100,NaN,5
13022,,,,,,NaN,NaN,,NaN,,,NaN,
13023,101,102,101,14,67,NaN,NaN,31,NaN,78,100,NaN,5
13024,,,,,,NaN,NaN,,NaN,,,NaN,
13025,103,102,101,14,67,NaN,NaN,31,NaN,79,100,NaN,5
13026,,,,,,NaN,NaN,,NaN,,,NaN,
13027,103,102,101,14,67,NaN,NaN,31,NaN,79,100,NaN,5
13028,,,,,,NaN,NaN,,NaN,,,NaN,
13029,103,102,101,14,68,NaN,NaN,31,NaN,80,100,NaN,5
13030,,,,,,NaN,NaN,,NaN,,,NaN,
13031,99,102,101,14,66,NaN,NaN,31,NaN,78,100,NaN,5
13032,,,,,,NaN,NaN,,NaN,,,NaN,
13033,103,102,101,14,67,NaN,NaN,31,NaN,80,100,NaN,5
13034,,,,,,NaN,NaN,,NaN,,,NaN,
13035,99,102,101,14,66,NaN,NaN,31,NaN,78,100,NaN,5
13036,,,,,,NaN,NaN,,NaN,,,NaN,
13037,103,102,101,14,68,NaN,NaN,31,NaN,79,100,NaN,5
13038,,,,,,NaN,NaN,,NaN,,,NaN,
13039,100,102,101,14,66,NaN,NaN,31,NaN,78,100,NaN,5
13040,,,,,,NaN,NaN,,NaN,,,NaN,
13041,103,101,101,14,68,NaN,NaN,31,NaN,79,100,NaN,5
13042,,,,,,NaN,NaN,,NaN,,,NaN,
13043,100,101,100,14,66,NaN,NaN,31,NaN,78,100,NaN,5
13044,,,,,,NaN,NaN,,NaN,,,NaN,
13045,102,101,100,14,67,NaN,NaN,31,NaN,79,100,NaN,5
13046,,,,,,NaN,NaN,,NaN,,,NaN,
13047,100,101,100,14,66,NaN,NaN,31,NaN,79,100,NaN,5
13048,,,,,,NaN,NaN,,NaN,,,NaN,
13049,102,100,100,14,67,NaN,NaN,31,NaN,79,100,NaN,5
13050,,,,,,NaN,NaN,,NaN,,,NaN,
13051,101,100,100,14,66,NaN,NaN,31,NaN,79,100,NaN,5
13052,,,,,,NaN,NaN,,NaN,,,NaN,
13053,100,100,100,14,66,NaN,NaN,31,NaN,78,100,NaN,5
13054,,,,,,NaN,NaN,,NaN,,,NaN,
13055,100,100,100,14,66,NaN,NaN,31,NaN,78,100,NaN,5
13056,,,,,,NaN,NaN,,NaN,,,NaN,
13057,100,100,100,14,66,NaN,NaN,31,NaN,78,100,NaN,5
13058,,,,,,NaN,NaN,,NaN,,,NaN,
13059,103,100,100,14,68,NaN,NaN,31,NaN,80,100,NaN,5
13060,,,,,,NaN,NaN,,NaN,,,NaN,
13061,99,100,100,14,66,NaN,NaN,31,NaN,78,100,NaN,5
13062,,,,,,NaN,NaN,,NaN,,,NaN,
13063,103,100,100,14,68,NaN,NaN,31,NaN,79,100,NaN,5
13064,,,,,,NaN,NaN,,NaN,,,NaN,
13065,103,100,100,14,68,NaN,NaN,31,NaN,79,100,NaN,5
13066,,,,,,NaN,NaN,,NaN,,,NaN,
13067,103,100,100,14,68,NaN,NaN,31,NaN,79,100,NaN,5
13068,,,,,,NaN,NaN,,NaN,,,NaN,
13069,100,101,100,14,66,NaN,NaN,31,NaN,78,100,NaN,5
13070,,,,,,NaN,NaN,,NaN,,,NaN,
13071,102,101,100,14,68,NaN,NaN,31,NaN,79,100,NaN,5
13072,,,,,,NaN,NaN,,NaN,,,NaN,
13073,98,101,100,14,65,NaN,NaN,32,NaN,78,100,NaN,5
13074,,,,,,NaN,NaN,,NaN,,,NaN,
13075,100,101,100,14,66,NaN,NaN,32,NaN,78,100,NaN,5
13076,,,,,,NaN,NaN,,NaN,,,NaN,
13077,98,101,101,14,64,NaN,NaN,32,NaN,77,100,NaN,5
13078,,,,,,NaN,NaN,,NaN,,,NaN,
13079,98,101,101,14,64,NaN,NaN,31,NaN,76,100,NaN,5
13080,,,,,,NaN,NaN,,NaN,,,NaN,
13081,98,101,101,14,64,NaN,NaN,31,NaN,76,100,NaN,5
13082,,,,,,NaN,NaN,,NaN,,,NaN,
13083,96,101,101,14,63,NaN,NaN,31,NaN,75,100,NaN,5
13084,,,,,,NaN,NaN,,NaN,,,NaN,
13085,98,102,101,14,64,NaN,NaN,31,NaN,76,100,NaN,5
13086,,,,,,NaN,NaN,,NaN,,,NaN,
13087,97,102,101,14,64,NaN,NaN,31,NaN,75,100,NaN,5
13088,,,,,,NaN,NaN,,NaN,,,NaN,
13089,100,102,101,14,65,NaN,NaN,31,NaN,76,100,NaN,5
13090,,,,,,NaN,NaN,,NaN,,,NaN,
13091,96,102,102,14,63,NaN,NaN,31,NaN,75,100,NaN,5
13092,,,,,,NaN,NaN,,NaN,,,NaN,
13093,96,102,102,14,63,NaN,NaN,31,NaN,75,100,NaN,5
13094,,,,,,NaN,NaN,,NaN,,,NaN,
13095,95,103,102,14,63,NaN,NaN,31,NaN,75,100,NaN,5
13096,,,,,,NaN,NaN,,NaN,,,NaN,
13097,100,103,102,14,65,NaN,NaN,31,NaN,76,100,NaN,5
13098,,,,,,NaN,NaN,,NaN,,,NaN,
13099,95,103,102,14,62,NaN,NaN,31,NaN,75,100,NaN,5
13100,,,,,,NaN,NaN,,NaN,,,NaN,
13101,97,103,102,14,64,NaN,NaN,31,NaN,75,100,NaN,5
13102,,,,,,NaN,NaN,,NaN,,,NaN,
13103,97,103,102,14,64,NaN,NaN,31,NaN,75,100,NaN,5
13104,,,,,,NaN,NaN,,NaN,,,NaN,
13105,97,103,103,14,64,NaN,NaN,31,NaN,75,100,NaN,5
13106,,,,,,NaN,NaN,,NaN,,,NaN,
13107,96,104,103,14,63,NaN,NaN,31,NaN,75,100,NaN,5
13108,,,,,,NaN,NaN,,NaN,,,NaN,
13109,97,104,103,14,64,NaN,NaN,31,NaN,75,100,NaN,5
13110,,,,,,NaN,NaN,,NaN,,,NaN,
13111,96,104,103,14,64,NaN,NaN,31,NaN,76,100,NaN,5
13112,,,,,,NaN,NaN,,NaN,,,NaN,
13113,96,104,104,14,65,NaN,NaN,31,NaN,76,100,NaN,5
13114,,,,,,NaN,NaN,,NaN,,,NaN,
13115,98,104,104,14,65,NaN,NaN,31,NaN,77,100,NaN,5
13116,,,,,,NaN,NaN,,NaN,,,NaN,
13117,97,104,104,14,65,NaN,NaN,31,NaN,76,100,NaN,5
13118,,,,,,NaN,NaN,,NaN,,,NaN,
13119,100,104,103,14,66,NaN,NaN,31,NaN,78,100,NaN,5
13120,,,,,,NaN,NaN,,NaN,,,NaN,
13121,100,104,103,14,66,NaN,NaN,32,NaN,78,100,NaN,5
13122,,,,,,NaN,NaN,,NaN,,,NaN,
13123,102,102,101,14,66,NaN,NaN,32,NaN,78,100,NaN,5
13124,,,,,,NaN,NaN,,NaN,,,NaN,
13125,101,101,101,14,64,NaN,NaN,32,NaN,78,100,NaN,5
13126,,,,,,NaN,NaN,,NaN,,,NaN,
13127,106,101,100,14,66,NaN,NaN,32,NaN,80,100,NaN,5
13128,,,,,,NaN,NaN,,NaN,,,NaN,
13129,103,100,100,14,64,NaN,NaN,32,NaN,79,100,NaN,5
13130,,,,,,NaN,NaN,,NaN,,,NaN,
13131,103,100,100,14,64,NaN,NaN,32,NaN,79,100,NaN,5
13132,,,,,,NaN,NaN,,NaN,,,NaN,
13133,103,100,99,14,64,NaN,NaN,32,NaN,79,100,NaN,5
13134,,,,,,NaN,NaN,,NaN,,,NaN,
13135,104,100,100,14,64,NaN,NaN,32,NaN,79,100,NaN,5
13136,,,,,,NaN,NaN,,NaN,,,NaN,
13137,101,100,100,14,61,NaN,NaN,32,NaN,77,100,NaN,5
13138,,,,,,NaN,NaN,,NaN,,,NaN,
13139,102,100,100,14,62,NaN,NaN,32,NaN,77,100,NaN,5
13140,,,,,,NaN,NaN,,NaN,,,NaN,
13141,102,100,99,14,61,NaN,NaN,32,NaN,77,100,NaN,5
13142,,,,,,NaN,NaN,,NaN,,,NaN,
13143,102,100,99,14,62,NaN,NaN,33,NaN,77,100,NaN,5
13144,,,,,,NaN,NaN,,NaN,,,NaN,
13145,103,100,99,14,62,NaN,NaN,33,NaN,77,100,NaN,5
13146,,,,,,NaN,NaN,,NaN,,,NaN,
13147,102,100,99,14,62,NaN,NaN,33,NaN,77,100,NaN,5
13148,,,,,,NaN,NaN,,NaN,,,NaN,
13149,107,99,99,14,64,NaN,NaN,34,NaN,79,100,NaN,5
13150,,,,,,NaN,NaN,,NaN,,,NaN,
13151,103,99,98,14,61,NaN,NaN,34,NaN,77,100,NaN,6
13152,,,,,,NaN,NaN,,NaN,,,NaN,
13153,106,98,97,14,60,NaN,NaN,34,NaN,78,100,NaN,6
13154,,,,,,NaN,NaN,,NaN,,,NaN,
13155,100,95,95,14,57,NaN,NaN,34,NaN,75,100,NaN,5
13156,,,,,,NaN,NaN,,NaN,,,NaN,
13157,104,94,91,14,57,NaN,NaN,34,NaN,75,100,NaN,5
13158,,,,,,NaN,NaN,,NaN,,,NaN,
13159,98,91,90,14,55,NaN,NaN,34,NaN,72,100,NaN,5
13160,,,,,,NaN,NaN,,NaN,,,NaN,
13161,98,91,90,14,55,NaN,NaN,34,NaN,72,100,NaN,5
13162,,,,,,NaN,NaN,,NaN,,,NaN,
13163,99,90,89,14,56,NaN,NaN,35,NaN,72,100,NaN,6
13164,,,,,,NaN,NaN,,NaN,,,NaN,
13165,102,90,90,14,58,NaN,NaN,35,NaN,73,100,NaN,6
13166,,,,,,NaN,NaN,,NaN,,,NaN,
13167,99,90,90,14,57,NaN,NaN,35,NaN,72,100,NaN,5
13168,,,,,,NaN,NaN,,NaN,,,NaN,
13169,101,91,90,14,58,NaN,NaN,35,NaN,73,100,NaN,5
13170,,,,,,NaN,NaN,,NaN,,,NaN,
13171,102,91,90,14,58,NaN,NaN,35,NaN,74,100,NaN,6
13172,,,,,,NaN,NaN,,NaN,,,NaN,
13173,104,91,90,14,60,NaN,NaN,35,NaN,75,100,NaN,6
13174,,,,,,NaN,NaN,,NaN,,,NaN,
13175,108,91,91,14,61,NaN,NaN,35,NaN,77,100,NaN,6
13176,,,,,,NaN,NaN,,NaN,,,NaN,
13177,106,91,91,14,61,NaN,NaN,34,NaN,77,100,NaN,6
13178,,,,,,NaN,NaN,,NaN,,,NaN,
13179,108,91,90,14,61,NaN,NaN,34,NaN,78,100,NaN,6
13180,,,,,,NaN,NaN,,NaN,,,NaN,
13181,105,90,89,14,60,NaN,NaN,34,NaN,77,100,NaN,6
13182,,,,,,NaN,NaN,,NaN,,,NaN,
13183,109,89,89,14,62,NaN,NaN,34,NaN,79,100,NaN,6
13184,,,,,,NaN,NaN,,NaN,,,NaN,
13185,107,90,89,14,62,NaN,NaN,35,NaN,79,100,NaN,6
13186,,,,,,NaN,NaN,,NaN,,,NaN,
13187,111,90,90,14,63,NaN,NaN,35,NaN,80,100,NaN,6
13188,,,,,,NaN,NaN,,NaN,,,NaN,
13189,108,90,92,14,62,NaN,NaN,35,NaN,80,100,NaN,6
13190,,,,,,NaN,NaN,,NaN,,,NaN,
13191,111,90,92,14,63,NaN,NaN,35,NaN,81,100,NaN,6
13192,,,,,,NaN,NaN,,NaN,,,NaN,
13193,111,90,92,14,63,NaN,NaN,35,NaN,81,100,NaN,6
13194,,,,,,NaN,NaN,,NaN,,,NaN,
13195,111,89,88,14,63,NaN,NaN,35,NaN,81,100,NaN,6
13196,,,,,,NaN,NaN,,NaN,,,NaN,
13197,110,89,88,14,62,NaN,NaN,35,NaN,81,100,NaN,6
13198,,,,,,NaN,NaN,,NaN,,,NaN,
13199,109,88,88,14,62,NaN,NaN,35,NaN,80,100,NaN,6
13200,,,,,,NaN,NaN,,NaN,,,NaN,
13201,110,88,88,14,62,NaN,NaN,35,NaN,81,100,NaN,6
13202,,,,,,NaN,NaN,,NaN,,,NaN,
13203,109,88,88,14,62,NaN,NaN,35,NaN,80,100,NaN,6
13204,,,,,,NaN,NaN,,NaN,,,NaN,
13205,109,88,88,14,62,NaN,NaN,35,NaN,80,100,NaN,6
13206,,,,,,NaN,NaN,,NaN,,,NaN,
13207,109,89,89,14,62,NaN,NaN,35,NaN,80,100,NaN,6
13208,,,,,,NaN,NaN,,NaN,,,NaN,
13209,113,89,88,14,64,NaN,NaN,35,NaN,82,100,NaN,6
13210,,,,,,NaN,NaN,,NaN,,,NaN,
13211,110,89,88,14,63,NaN,NaN,35,NaN,81,100,NaN,6
13212,,,,,,NaN,NaN,,NaN,,,NaN,
13213,114,89,88,14,62,NaN,NaN,35,NaN,82,100,NaN,6
13214,,,,,,NaN,NaN,,NaN,,,NaN,
13215,106,87,86,14,59,NaN,NaN,35,NaN,78,100,NaN,6
13216,,,,,,NaN,NaN,,NaN,,,NaN,
13217,106,87,84,14,59,NaN,NaN,35,NaN,78,100,NaN,6
13218,,,,,,NaN,NaN,,NaN,,,NaN,
13219,101,84,82,14,56,NaN,NaN,35,NaN,74,100,NaN,6
13220,,,,,,NaN,NaN,,NaN,,,NaN,
13221,101,81,81,14,56,NaN,NaN,35,NaN,73,100,NaN,6
13222,,,,,,NaN,NaN,,NaN,,,NaN,
13223,98,80,79,14,54,NaN,NaN,35,NaN,71,100,NaN,6
13224,,,,,,NaN,NaN,,NaN,,,NaN,
13225,98,79,78,14,55,NaN,NaN,35,NaN,70,100,NaN,6
13226,,,,,,NaN,NaN,,NaN,,,NaN,
13227,99,79,79,14,54,NaN,NaN,34,NaN,70,100,NaN,6
13228,,,,,,NaN,NaN,,NaN,,,NaN,
13229,99,79,79,14,54,NaN,NaN,34,NaN,70,100,NaN,6
13230,,,,,,NaN,NaN,,NaN,,,NaN,
13231,106,80,80,14,58,NaN,NaN,34,NaN,74,100,NaN,6
13232,,,,,,NaN,NaN,,NaN,,,NaN,
13233,106,81,80,14,60,NaN,NaN,34,NaN,76,100,NaN,6
13234,,,,,,NaN,NaN,,NaN,,,NaN,
13235,110,81,81,14,61,NaN,NaN,34,NaN,78,100,NaN,6
13236,,,,,,NaN,NaN,,NaN,,,NaN,
13237,107,82,81,14,61,NaN,NaN,34,NaN,77,100,NaN,6
13238,,,,,,NaN,NaN,,NaN,,,NaN,
13239,110,81,81,14,60,NaN,NaN,34,NaN,78,100,NaN,6
13240,,,,,,NaN,NaN,,NaN,,,NaN,
13241,106,81,80,14,59,NaN,NaN,34,NaN,77,100,NaN,6
13242,,,,,,NaN,NaN,,NaN,,,NaN,
13243,110,80,79,14,61,NaN,NaN,34,NaN,78,100,NaN,6
13244,,,,,,NaN,NaN,,NaN,,,NaN,
13245,109,81,79,14,62,NaN,NaN,34,NaN,79,100,NaN,6
13246,,,,,,NaN,NaN,,NaN,,,NaN,
13247,112,80,80,14,64,NaN,NaN,34,NaN,80,100,NaN,6
13248,,,,,,NaN,NaN,,NaN,,,NaN,
13249,111,81,81,14,64,NaN,NaN,34,NaN,81,100,NaN,6
13250,,,,,,NaN,NaN,,NaN,,,NaN,
13251,113,81,81,14,65,NaN,NaN,34,NaN,82,100,NaN,6
13252,,,,,,NaN,NaN,,NaN,,,NaN,
13253,110,81,81,14,63,NaN,NaN,34,NaN,81,100,NaN,6
13254,,,,,,NaN,NaN,,NaN,,,NaN,
13255,110,81,80,14,63,NaN,NaN,34,NaN,81,100,NaN,6
13256,,,,,,NaN,NaN,,NaN,,,NaN,
13257,,,,,,NaN,NaN,,NaN,,,NaN,
13258,111,80,80,14,63,NaN,NaN,34,NaN,81,100,NaN,6
