time,SNUADC/ART,SNUADC/ECG_V5,Solar8000/ART_MBP,Solar8000/ART_SBP,Solar8000/HR,Solar8000/PLETH_SPO2,SNUADC/CVP,Solar8000/ART_DBP,Solar8000/RR_CO2,Solar8000/ETCO2,Solar8000/PLETH_HR,SNUADC/ECG_II,Solar8000/CVP
10486,NaN,NaN,105,130,90,100,NaN,85,12,38,90,NaN,9
10487,NaN,NaN,,,,,NaN,,,,,NaN,
10488,NaN,NaN,105,132,90,100,NaN,85,12,38,90,NaN,9
10489,NaN,NaN,,,,,NaN,,,,,NaN,
10490,NaN,NaN,104,130,89,100,NaN,84,12,38,90,NaN,9
10491,NaN,NaN,,,,,NaN,,,,,NaN,
10492,NaN,NaN,104,130,89,100,NaN,84,12,38,90,NaN,9
10493,NaN,NaN,,,,,NaN,,,,,NaN,
10494,NaN,NaN,104,131,88,100,NaN,84,12,38,89,NaN,9
10495,NaN,NaN,,,,,NaN,,,,,NaN,
10496,NaN,NaN,104,130,88,100,NaN,85,12,38,89,NaN,9
10497,NaN,NaN,,,,,NaN,,,,,NaN,
10498,NaN,NaN,105,132,88,100,NaN,86,12,38,89,NaN,9
10499,NaN,NaN,,,,,NaN,,,,,NaN,
10500,NaN,NaN,105,131,89,100,NaN,86,12,38,89,NaN,9
10501,NaN,NaN,,,,,NaN,,,,,NaN,
10502,NaN,NaN,105,131,89,100,NaN,86,12,38,89,NaN,9
10503,NaN,NaN,,,,,NaN,,,,,NaN,
10504,NaN,NaN,105,132,89,100,NaN,86,12,38,89,NaN,9
10505,NaN,NaN,,,,,NaN,,,,,NaN,
10506,NaN,NaN,105,131,89,100,NaN,85,12,38,90,NaN,9
10507,NaN,NaN,,,,,NaN,,,,,NaN,
10508,NaN,NaN,106,132,89,100,NaN,86,12,38,90,NaN,9
10509,NaN,NaN,,,,,NaN,,,,,NaN,
10510,NaN,NaN,105,131,89,100,NaN,86,12,38,90,NaN,9
10511,NaN,NaN,,,,,NaN,,,,,NaN,
10512,NaN,NaN,,,,,NaN,,,,,NaN,
10513,NaN,NaN,106,131,89,100,NaN,86,12,38,89,NaN,9
10514,NaN,NaN,,,,,NaN,,,,,NaN,
10515,NaN,NaN,106,132,89,100,NaN,87,12,38,90,NaN,9
10516,NaN,NaN,,,,,NaN,,,,,NaN,
10517,NaN,NaN,105,128,90,100,NaN,82,12,38,90,NaN,9
10518,NaN,NaN,,,,,NaN,,,,,NaN,
10519,NaN,NaN,105,142,90,100,NaN,77,12,38,91,NaN,9
10520,NaN,NaN,,,,,NaN,,,,,NaN,
10521,NaN,NaN,106,133,90,100,NaN,85,12,38,92,NaN,9
10522,NaN,NaN,,,,,NaN,,,,,NaN,
10523,NaN,NaN,106,132,91,100,NaN,87,12,38,92,NaN,9
10524,NaN,NaN,,,,,NaN,,,,,NaN,
10525,NaN,NaN,106,132,91,100,NaN,86,12,38,93,NaN,9
10526,NaN,NaN,,,,,NaN,,,,,NaN,
10527,NaN,NaN,106,131,90,100,NaN,86,12,38,93,NaN,9
10528,NaN,NaN,,,,,NaN,,,,,NaN,
10529,NaN,NaN,106,132,91,100,NaN,87,12,38,92,NaN,9
10530,NaN,NaN,,,,,NaN,,,,,NaN,
10531,NaN,NaN,106,131,91,100,NaN,87,12,38,91,NaN,9
10532,NaN,NaN,,,,,NaN,,,,,NaN,
10533,NaN,NaN,106,132,91,100,NaN,87,12,38,91,NaN,9
10534,NaN,NaN,,,,,NaN,,,,,NaN,
10535,NaN,NaN,106,132,91,100,NaN,87,12,38,91,NaN,9
10536,NaN,NaN,,,,,NaN,,,,,NaN,
10537,NaN,NaN,106,131,91,100,NaN,86,12,38,92,NaN,9
10538,NaN,NaN,,,,,NaN,,,,,NaN,
10539,NaN,NaN,106,132,91,100,NaN,86,12,38,91,NaN,9
10540,NaN,NaN,,,,,NaN,,,,,NaN,
10541,NaN,NaN,105,130,90,100,NaN,85,12,38,91,NaN,9
10542,NaN,NaN,,,,,NaN,,,,,NaN,
10543,NaN,NaN,105,132,90,100,NaN,85,12,38,91,NaN,9
10544,NaN,NaN,,,,,NaN,,,,,NaN,
10545,NaN,NaN,104,130,90,100,NaN,84,12,38,91,NaN,9
10546,NaN,NaN,,,,,NaN,,,,,NaN,
10547,NaN,NaN,105,131,90,100,NaN,85,12,38,90,NaN,9
10548,NaN,NaN,,,,,NaN,,,,,NaN,
10549,NaN,NaN,104,130,90,100,NaN,84,12,38,90,NaN,9
10550,NaN,NaN,,,,,NaN,,,,,NaN,
10551,NaN,NaN,105,145,90,100,NaN,74,12,38,90,NaN,10
10552,NaN,NaN,,,,,NaN,,,,,NaN,
10553,NaN,NaN,105,134,90,100,NaN,82,12,38,90,NaN,10
10554,NaN,NaN,,,,,NaN,,,,,NaN,
10555,NaN,NaN,105,131,90,100,NaN,85,12,38,91,NaN,9
10556,NaN,NaN,,,,,NaN,,,,,NaN,
10557,NaN,NaN,105,131,90,100,NaN,85,12,38,91,NaN,9
10558,NaN,NaN,,,,,NaN,,,,,NaN,
10559,NaN,NaN,105,131,90,100,NaN,84,12,37,91,NaN,9
10560,NaN,NaN,,,,,NaN,,,,,NaN,
10561,NaN,NaN,105,132,90,100,NaN,85,12,37,91,NaN,9
10562,NaN,NaN,,,,,NaN,,,,,NaN,
10563,NaN,NaN,104,130,90,100,NaN,84,12,37,91,NaN,9
10564,NaN,NaN,,,,,NaN,,,,,NaN,
10565,NaN,NaN,105,132,90,100,NaN,85,13,37,91,NaN,9
10566,NaN,NaN,,,,,NaN,,,,,NaN,
10567,NaN,NaN,105,131,90,100,NaN,86,13,37,91,NaN,9
10568,NaN,NaN,,,,,NaN,,,,,NaN,
10569,NaN,NaN,106,132,90,100,NaN,86,13,37,91,NaN,9
10570,NaN,NaN,,,,,NaN,,,,,NaN,
10571,NaN,NaN,105,131,91,100,NaN,85,13,37,92,NaN,9
10572,NaN,NaN,,,,,NaN,,,,,NaN,
10573,NaN,NaN,105,132,91,100,NaN,86,13,37,92,NaN,9
10574,NaN,NaN,,,,,NaN,,,,,NaN,
10575,NaN,NaN,105,130,92,100,NaN,85,13,37,92,NaN,9
10576,NaN,NaN,,,,,NaN,,,,,NaN,
10577,NaN,NaN,105,131,92,100,NaN,86,13,37,92,NaN,9
10578,NaN,NaN,,,,,NaN,,,,,NaN,
10579,NaN,NaN,105,131,92,100,NaN,85,14,37,92,NaN,9
10580,NaN,NaN,,,,,NaN,,,,,NaN,
10581,NaN,NaN,105,132,92,100,NaN,86,14,37,92,NaN,9
10582,NaN,NaN,,,,,NaN,,,,,NaN,
10583,NaN,NaN,105,138,91,100,NaN,83,14,37,92,NaN,9
10584,NaN,NaN,,,,,NaN,,,,,NaN,
10585,NaN,NaN,105,132,91,100,NaN,86,14,37,91,NaN,9
10586,NaN,NaN,,,,,NaN,,,,,NaN,
10587,NaN,NaN,105,132,91,100,NaN,85,14,37,91,NaN,9
10588,NaN,NaN,,,,,NaN,,,,,NaN,
10589,NaN,NaN,105,132,90,100,NaN,86,14,37,91,NaN,9
10590,NaN,NaN,,,,,NaN,,,,,NaN,
10591,NaN,NaN,106,132,91,100,NaN,84,14,37,91,NaN,9
10592,NaN,NaN,,,,,NaN,,,,,NaN,
10593,NaN,NaN,106,132,91,100,NaN,86,14,37,91,NaN,9
10594,NaN,NaN,,,,,NaN,,,,,NaN,
10595,NaN,NaN,106,132,91,100,NaN,86,14,37,91,NaN,9
10596,NaN,NaN,,,,,NaN,,,,,NaN,
10597,NaN,NaN,105,130,91,100,NaN,85,14,37,91,NaN,9
10598,NaN,NaN,,,,,NaN,,,,,NaN,
10599,NaN,NaN,106,132,90,100,NaN,85,14,37,91,NaN,9
10600,NaN,NaN,,,,,NaN,,,,,NaN,
10601,NaN,NaN,105,131,90,100,NaN,84,14,37,91,NaN,9
10602,NaN,NaN,,,,,NaN,,,,,NaN,
10603,NaN,NaN,105,132,90,100,NaN,85,14,37,91,NaN,9
10604,NaN,NaN,,,,,NaN,,,,,NaN,
10605,NaN,NaN,105,131,90,100,NaN,85,14,37,90,NaN,9
10606,NaN,NaN,,,,,NaN,,,,,NaN,
10607,NaN,NaN,105,132,89,100,NaN,85,14,37,90,NaN,9
10608,NaN,NaN,,,,,NaN,,,,,NaN,
10609,NaN,NaN,105,131,89,100,NaN,85,14,37,90,NaN,9
10610,NaN,NaN,,,,,NaN,,,,,NaN,
10611,NaN,NaN,105,132,89,100,NaN,85,14,37,90,NaN,13
10612,NaN,NaN,,,,,NaN,,,,,NaN,
10613,NaN,NaN,105,131,89,100,NaN,84,14,37,90,NaN,13
10614,NaN,NaN,,,,,NaN,,,,,NaN,
10615,NaN,NaN,104,131,89,100,NaN,84,14,36,90,NaN,82
10616,NaN,NaN,,,,,NaN,,,,,NaN,
10617,NaN,NaN,104,132,89,100,NaN,84,14,36,90,NaN,82
10618,NaN,NaN,,,,,NaN,,,,,NaN,
10619,NaN,NaN,104,131,89,100,NaN,84,14,36,90,NaN,113
10620,NaN,NaN,,,,,NaN,,,,,NaN,
10621,NaN,NaN,105,132,89,100,NaN,84,14,36,90,NaN,113
10622,NaN,NaN,,,,,NaN,,,,,NaN,
10623,NaN,NaN,104,131,89,100,NaN,84,14,36,90,NaN,113
10624,NaN,NaN,,,,,NaN,,,,,NaN,
10625,NaN,NaN,105,133,89,100,NaN,85,14,36,90,NaN,139
10626,NaN,NaN,,,,,NaN,,,,,NaN,
10627,NaN,NaN,105,132,89,100,NaN,84,14,36,90,NaN,139
10628,NaN,NaN,,,,,NaN,,,,,NaN,
10629,NaN,NaN,106,133,90,100,NaN,85,14,36,90,NaN,98
10630,NaN,NaN,,,,,NaN,,,,,NaN,
10631,NaN,NaN,105,132,89,100,NaN,85,14,36,90,NaN,98
10632,NaN,NaN,,,,,NaN,,,,,NaN,
10633,NaN,NaN,106,134,89,100,NaN,85,14,36,90,NaN,-10
10634,NaN,NaN,,,,,NaN,,,,,NaN,
10635,NaN,NaN,106,133,89,100,NaN,85,14,36,90,NaN,-10
10636,NaN,NaN,,,,,NaN,,,,,NaN,
10637,NaN,NaN,107,134,89,100,NaN,86,14,36,90,NaN,-13
10638,NaN,NaN,,,,,NaN,,,,,NaN,
10639,NaN,NaN,107,134,89,100,NaN,86,14,36,90,NaN,-13
10640,NaN,NaN,,,,,NaN,,,,,NaN,
10641,NaN,NaN,108,136,89,100,NaN,88,14,36,90,NaN,-14
10642,NaN,NaN,,,,,NaN,,,,,NaN,
10643,NaN,NaN,108,136,90,100,NaN,88,14,36,90,NaN,-14
10644,NaN,NaN,,,,,NaN,,,,,NaN,
10645,NaN,NaN,109,136,91,100,NaN,89,14,36,91,NaN,-14
10646,NaN,NaN,,,,,NaN,,,,,NaN,
10647,NaN,NaN,109,137,91,100,NaN,88,14,36,92,NaN,-14
10648,NaN,NaN,,,,,NaN,,,,,NaN,
10649,NaN,NaN,109,136,92,100,NaN,88,14,36,92,NaN,-13
10650,NaN,NaN,,,,,NaN,,,,,NaN,
10651,NaN,NaN,110,138,92,100,NaN,88,14,36,92,NaN,-13
10652,NaN,NaN,,,,,NaN,,,,,NaN,
10653,NaN,NaN,109,137,91,100,NaN,88,14,36,92,NaN,-13
10654,NaN,NaN,,,,,NaN,,,,,NaN,
10655,NaN,NaN,109,138,91,100,NaN,88,14,36,92,NaN,-13
10656,NaN,NaN,,,,,NaN,,,,,NaN,
10657,NaN,NaN,109,136,91,100,NaN,87,14,36,91,NaN,-13
10658,NaN,NaN,,,,,NaN,,,,,NaN,
10659,NaN,NaN,109,138,90,100,NaN,88,14,36,91,NaN,-14
10660,NaN,NaN,,,,,NaN,,,,,NaN,
10661,NaN,NaN,109,137,90,100,NaN,88,14,36,91,NaN,-14
10662,NaN,NaN,,,,,NaN,,,,,NaN,
10663,NaN,NaN,110,139,90,100,NaN,89,14,36,91,NaN,-13
10664,NaN,NaN,,,,,NaN,,,,,NaN,
10665,NaN,NaN,110,140,90,100,NaN,88,14,36,91,NaN,-13
10666,NaN,NaN,,,,,NaN,,,,,NaN,
10667,NaN,NaN,111,140,90,100,NaN,90,14,36,91,NaN,-13
10668,NaN,NaN,,,,,NaN,,,,,NaN,
10669,NaN,NaN,111,140,90,100,NaN,89,14,36,91,NaN,-13
10670,NaN,NaN,,,,,NaN,,,,,NaN,
10671,NaN,NaN,111,139,90,100,NaN,89,14,36,91,NaN,-14
10672,NaN,NaN,,,,,NaN,,,,,NaN,
10673,NaN,NaN,112,141,90,100,NaN,91,14,36,90,NaN,-14
10674,NaN,NaN,,,,,NaN,,,,,NaN,
10675,NaN,NaN,112,143,89,100,NaN,91,14,36,90,NaN,-14
10676,NaN,NaN,,,,,NaN,,,,,NaN,
10677,NaN,NaN,112,143,89,100,NaN,89,14,35,90,NaN,-14
10678,NaN,NaN,,,,,NaN,,,,,NaN,
10679,NaN,NaN,111,140,89,100,NaN,89,14,35,89,NaN,-14
10680,NaN,NaN,,,,,NaN,,,,,NaN,
10681,NaN,NaN,111,141,89,100,NaN,88,14,35,89,NaN,-14
10682,NaN,NaN,,,,,NaN,,,,,NaN,
10683,NaN,NaN,111,141,88,100,NaN,89,14,35,89,NaN,-13
10684,NaN,NaN,,,,,NaN,,,,,NaN,
10685,NaN,NaN,111,142,88,100,NaN,89,14,35,89,NaN,-13
10686,NaN,NaN,,,,,NaN,,,,,NaN,
10687,NaN,NaN,111,141,87,100,NaN,89,14,35,88,NaN,-13
10688,NaN,NaN,,,,,NaN,,,,,NaN,
10689,NaN,NaN,112,142,87,100,NaN,90,14,35,88,NaN,-13
10690,NaN,NaN,,,,,NaN,,,,,NaN,
10691,NaN,NaN,112,142,87,100,NaN,90,14,36,88,NaN,-13
10692,NaN,NaN,,,,,NaN,,,,,NaN,
10693,NaN,NaN,113,144,87,100,NaN,92,14,36,88,NaN,-13
10694,NaN,NaN,,,,,NaN,,,,,NaN,
10695,NaN,NaN,114,144,88,100,NaN,93,14,36,89,NaN,-13
10696,NaN,NaN,,,,,NaN,,,,,NaN,
10697,NaN,NaN,116,146,90,100,NaN,94,14,36,90,NaN,-13
10698,NaN,NaN,,,,,NaN,,,,,NaN,
10699,NaN,NaN,116,147,91,100,NaN,93,14,35,91,NaN,-13
10700,NaN,NaN,,,,,NaN,,,,,NaN,
10701,NaN,NaN,116,146,91,100,NaN,93,14,35,90,NaN,-13
10702,NaN,NaN,,,,,NaN,,,,,NaN,
10703,NaN,NaN,115,145,91,100,NaN,92,14,35,87,NaN,-13
10704,NaN,NaN,,,,,NaN,,,,,NaN,
10705,NaN,NaN,112,141,90,100,NaN,87,,,87,NaN,-13
10706,NaN,NaN,,,,,NaN,,,,,NaN,
10707,NaN,NaN,113,143,89,100,NaN,84,,,86,NaN,-13
10708,NaN,NaN,,,,,NaN,,,,,NaN,
10709,NaN,NaN,113,145,89,100,NaN,89,,,89,NaN,-13
10710,NaN,NaN,,,,,NaN,,,,,NaN,
10711,NaN,NaN,114,145,88,100,NaN,92,,,88,NaN,-13
10712,NaN,NaN,,,,,NaN,,,,,NaN,
10713,NaN,NaN,114,144,88,100,NaN,91,,,89,NaN,-14
10714,NaN,NaN,,,,,NaN,,,,,NaN,
10715,NaN,NaN,114,144,88,100,NaN,92,,,89,NaN,-14
10716,NaN,NaN,,,,,NaN,,,,,NaN,
10717,NaN,NaN,115,146,88,100,NaN,92,,,89,NaN,-14
10718,NaN,NaN,,,,,NaN,,,,,NaN,
10719,NaN,NaN,113,143,87,100,NaN,91,,,88,NaN,-14
10720,NaN,NaN,,,,,NaN,,,,,NaN,
10721,NaN,NaN,114,145,87,100,NaN,91,,,87,NaN,-14
10722,NaN,NaN,,,,,NaN,,,,,NaN,
10723,NaN,NaN,114,145,86,100,NaN,91,,,87,NaN,-14
10724,NaN,NaN,,,,,NaN,,,,,NaN,
10725,NaN,NaN,115,147,86,100,NaN,92,14,33,87,NaN,-14
10726,NaN,NaN,,,,,NaN,,,,,NaN,
10727,NaN,NaN,116,149,87,100,NaN,92,14,33,87,NaN,-13
10728,NaN,NaN,,,,,NaN,,,,,NaN,
10729,NaN,NaN,115,147,88,100,NaN,91,14,33,88,NaN,-13
10730,NaN,NaN,,,,,NaN,,,,,NaN,
10731,NaN,NaN,114,147,88,100,NaN,90,14,33,88,NaN,-13
10732,NaN,NaN,,,,,NaN,,,,,NaN,
10733,NaN,NaN,113,145,87,100,NaN,89,13,39,88,NaN,-13
10734,NaN,NaN,,,,,NaN,,,,,NaN,
10735,NaN,NaN,114,147,87,100,NaN,90,13,39,87,NaN,-13
10736,NaN,NaN,,,,,NaN,,,,,NaN,
10737,NaN,NaN,114,146,86,100,NaN,90,13,39,87,NaN,-13
10738,NaN,NaN,,,,,NaN,,,,,NaN,
10739,NaN,NaN,115,149,87,100,NaN,92,13,36,87,NaN,-14
10740,NaN,NaN,,,,,NaN,,,,,NaN,
10741,NaN,NaN,115,148,87,100,NaN,93,13,36,87,NaN,-14
10742,NaN,NaN,,,,,NaN,,,,,NaN,
10743,NaN,NaN,116,149,87,100,NaN,93,13,36,87,NaN,-14
10744,NaN,NaN,,,,,NaN,,,,,NaN,
10745,NaN,NaN,116,149,88,100,NaN,92,13,36,88,NaN,-14
10746,NaN,NaN,,,,,NaN,,,,,NaN,
10747,NaN,NaN,116,149,87,100,NaN,93,12,35,88,NaN,-14
10748,NaN,NaN,,,,,NaN,,,,,NaN,
10749,NaN,NaN,116,149,87,100,NaN,93,12,35,88,NaN,-14
10750,NaN,NaN,,,,,NaN,,,,,NaN,
10751,NaN,NaN,116,149,87,100,NaN,94,12,35,87,NaN,-14
10752,NaN,NaN,,,,,NaN,,,,,NaN,
10753,NaN,NaN,118,151,87,100,NaN,95,12,35,88,NaN,-14
10754,NaN,NaN,,,,,NaN,,,,,NaN,
10755,NaN,NaN,118,151,88,100,NaN,95,12,35,89,NaN,-14
10756,NaN,NaN,,,,,NaN,,,,,NaN,
10757,NaN,NaN,118,152,89,100,NaN,95,12,35,89,NaN,-14
10758,NaN,NaN,,,,,NaN,,,,,NaN,
10759,NaN,NaN,118,150,89,100,NaN,94,12,35,89,NaN,-14
10760,NaN,NaN,,,,,NaN,,,,,NaN,
10761,NaN,NaN,118,151,88,100,NaN,93,13,35,88,NaN,-14
10762,NaN,NaN,,,,,NaN,,,,,NaN,
10763,NaN,NaN,117,150,87,100,NaN,94,13,35,88,NaN,-14
10764,NaN,NaN,,,,,NaN,,,,,NaN,
10765,NaN,NaN,119,152,87,100,NaN,95,13,35,88,NaN,-14
10766,NaN,NaN,,,,,NaN,,,,,NaN,
10767,NaN,NaN,118,151,88,100,NaN,95,14,35,88,NaN,-14
10768,NaN,NaN,,,,,NaN,,,,,NaN,
10769,NaN,NaN,119,153,89,100,NaN,96,14,35,89,NaN,-14
10770,NaN,NaN,,,,,NaN,,,,,NaN,
10771,NaN,NaN,119,151,89,100,NaN,95,14,35,90,NaN,-14
10772,NaN,NaN,,,,,NaN,,,,,NaN,
10773,NaN,NaN,120,154,89,100,NaN,96,14,35,90,NaN,-15
10774,NaN,NaN,,,,,NaN,,,,,NaN,
10775,NaN,NaN,120,152,89,100,NaN,96,14,35,90,NaN,-15
10776,NaN,NaN,,,,,NaN,,,,,NaN,
10777,NaN,NaN,120,154,89,100,NaN,96,14,35,90,NaN,-15
10778,NaN,NaN,,,,,NaN,,,,,NaN,
10779,NaN,NaN,120,152,90,100,NaN,95,14,35,90,NaN,-15
10780,NaN,NaN,,,,,NaN,,,,,NaN,
10781,NaN,NaN,120,152,90,100,NaN,97,14,35,91,NaN,-15
10782,NaN,NaN,,,,,NaN,,,,,NaN,
10783,NaN,NaN,120,153,91,100,NaN,96,14,35,91,NaN,-15
10784,NaN,NaN,,,,,NaN,,,,,NaN,
10785,NaN,NaN,122,154,91,100,NaN,102,14,35,91,NaN,-15
10786,NaN,NaN,,,,,NaN,,,,,NaN,
10787,NaN,NaN,129,161,92,100,NaN,110,14,35,93,NaN,-14
10788,NaN,NaN,,,,,NaN,,,,,NaN,
10789,NaN,NaN,133,164,95,100,NaN,114,14,35,93,NaN,-14
10790,NaN,NaN,,,,,NaN,,,,,NaN,
10791,NaN,NaN,138,169,101,100,NaN,117,14,35,96,NaN,-14
10792,NaN,NaN,,,,,NaN,,,,,NaN,
10793,NaN,NaN,140,169,105,100,NaN,119,14,35,104,NaN,-14
10794,NaN,NaN,,,,,NaN,,,,,NaN,
10795,NaN,NaN,141,170,108,100,NaN,119,14,35,108,NaN,-14
10796,NaN,NaN,,,,,NaN,,,,,NaN,
10797,NaN,NaN,141,169,110,100,NaN,117,14,35,109,NaN,-14
10798,NaN,NaN,,,,,NaN,,,,,NaN,
10799,NaN,NaN,141,170,112,100,NaN,118,14,35,111,NaN,-14
10800,NaN,NaN,,,,,NaN,,,,,NaN,
10801,NaN,NaN,141,169,114,100,NaN,117,14,35,112,NaN,-14
10802,NaN,NaN,,,,,NaN,,,,,NaN,
10803,NaN,NaN,141,170,114,100,NaN,119,14,35,113,NaN,-14
10804,NaN,NaN,,,,,NaN,,,,,NaN,
10805,NaN,NaN,141,168,115,100,NaN,117,14,35,113,NaN,-14
10806,NaN,NaN,,,,,NaN,,,,,NaN,
10807,NaN,NaN,142,170,115,100,NaN,119,14,35,114,NaN,-15
10808,NaN,NaN,,,,,NaN,,,,,NaN,
10809,NaN,NaN,141,169,116,100,NaN,117,14,35,115,NaN,-15
10810,NaN,NaN,,,,,NaN,,,,,NaN,
10811,NaN,NaN,140,159,117,100,NaN,112,14,33,115,NaN,-13
10812,NaN,NaN,,,,,NaN,,,,,NaN,
10813,NaN,NaN,141,170,117,100,NaN,113,14,33,116,NaN,-13
10814,NaN,NaN,,,,,NaN,,,,,NaN,
10815,NaN,NaN,142,172,117,100,NaN,117,14,33,116,NaN,-13
10816,NaN,NaN,,,,,NaN,,,,,NaN,
10817,NaN,NaN,141,170,118,100,NaN,117,14,33,116,NaN,-16
10818,NaN,NaN,,,,,NaN,,,,,NaN,
10819,NaN,NaN,140,169,118,100,NaN,116,14,35,117,NaN,-16
10820,NaN,NaN,,,,,NaN,,,,,NaN,
10821,NaN,NaN,142,172,118,100,NaN,118,14,35,118,NaN,-16
10822,NaN,NaN,,,,,NaN,,,,,NaN,
10823,NaN,NaN,141,173,118,100,NaN,115,14,35,118,NaN,-16
10824,NaN,NaN,,,,,NaN,,,,,NaN,
10825,NaN,NaN,142,178,118,100,NaN,107,14,35,118,NaN,-16
10826,NaN,NaN,,,,,NaN,,,,,NaN,
10827,NaN,NaN,141,173,118,100,NaN,115,14,34,119,NaN,-16
10828,NaN,NaN,,,,,NaN,,,,,NaN,
10829,NaN,NaN,141,173,118,100,NaN,115,14,34,119,NaN,-17
10830,NaN,NaN,,,,,NaN,,,,,NaN,
10831,NaN,NaN,141,171,118,100,NaN,115,14,34,118,NaN,-17
10832,NaN,NaN,,,,,NaN,,,,,NaN,
10833,NaN,NaN,143,176,118,100,NaN,118,14,34,118,NaN,-17
10834,NaN,NaN,,,,,NaN,,,,,NaN,
10835,NaN,NaN,143,175,118,100,NaN,117,14,34,118,NaN,-17
10836,NaN,NaN,,,,,NaN,,,,,NaN,
10837,NaN,NaN,144,176,118,100,NaN,119,14,34,117,NaN,-17
10838,NaN,NaN,,,,,NaN,,,,,NaN,
10839,NaN,NaN,143,174,118,100,NaN,116,14,34,118,NaN,-17
10840,NaN,NaN,,,,,NaN,,,,,NaN,
10841,NaN,NaN,145,177,118,100,NaN,120,15,34,118,NaN,-17
10842,NaN,NaN,,,,,NaN,,,,,NaN,
10843,NaN,NaN,145,177,118,100,NaN,120,15,34,118,NaN,-17
10844,NaN,NaN,,,,,NaN,,,,,NaN,
10845,NaN,NaN,145,175,119,100,NaN,118,15,34,121,NaN,-17
10846,NaN,NaN,,,,,NaN,,,,,NaN,
10847,NaN,NaN,143,174,119,100,NaN,115,16,34,120,NaN,-17
10848,NaN,NaN,,,,,NaN,,,,,NaN,
10849,NaN,NaN,141,172,119,100,NaN,113,16,34,120,NaN,-17
10850,NaN,NaN,,,,,NaN,,,,,NaN,
10851,NaN,NaN,143,174,118,100,NaN,119,16,34,122,NaN,-17
10852,NaN,NaN,,,,,NaN,,,,,NaN,
10853,NaN,NaN,145,177,118,100,NaN,117,16,34,122,NaN,-17
10854,NaN,NaN,,,,,NaN,,,,,NaN,
10855,NaN,NaN,146,179,119,100,NaN,120,18,34,122,NaN,-17
10856,NaN,NaN,,,,,NaN,,,,,NaN,
10857,NaN,NaN,145,177,120,100,NaN,117,18,34,124,NaN,-17
10858,NaN,NaN,,,,,NaN,,,,,NaN,
10859,NaN,NaN,143,176,119,100,NaN,116,18,34,122,NaN,-17
10860,NaN,NaN,,,,,NaN,,,,,NaN,
10861,NaN,NaN,141,173,118,100,NaN,113,18,34,120,NaN,-17
10862,NaN,NaN,,,,,NaN,,,,,NaN,
10863,NaN,NaN,143,176,118,98,NaN,117,18,34,118,NaN,-17
10864,NaN,NaN,,,,,NaN,,,,,NaN,
10865,NaN,NaN,142,176,118,97,NaN,115,18,34,118,NaN,-17
10866,NaN,NaN,,,,,NaN,,,,,NaN,
10867,NaN,NaN,143,177,118,98,NaN,116,18,34,118,NaN,-17
10868,NaN,NaN,,,,,NaN,,,,,NaN,
10869,NaN,NaN,143,178,118,98,NaN,114,18,27,118,NaN,-17
10870,NaN,NaN,,,,,NaN,,,,,NaN,
10871,NaN,NaN,143,176,118,98,NaN,115,18,27,120,NaN,-17
10872,NaN,NaN,,,,,NaN,,,,,NaN,
10873,NaN,NaN,144,179,118,98,NaN,116,18,27,120,NaN,-17
10874,NaN,NaN,,,,,NaN,,,,,NaN,
10875,NaN,NaN,144,180,119,98,NaN,116,18,27,119,NaN,-17
10876,NaN,NaN,,,,,NaN,,,,,NaN,
10877,NaN,NaN,143,177,118,99,NaN,114,20,30,119,NaN,-17
10878,NaN,NaN,,,,,NaN,,,,,NaN,
10879,NaN,NaN,144,181,118,99,NaN,117,20,30,118,NaN,-17
10880,NaN,NaN,,,,,NaN,,,,,NaN,
10881,NaN,NaN,147,184,118,100,NaN,120,20,30,118,NaN,-17
10882,NaN,NaN,,,,,NaN,,,,,NaN,
10883,NaN,NaN,151,188,118,100,NaN,125,23,31,119,NaN,-17
10884,NaN,NaN,,,,,NaN,,,,,NaN,
10885,NaN,NaN,154,190,120,100,NaN,127,23,31,120,NaN,-17
10886,NaN,NaN,,,,,NaN,,,,,NaN,
10887,NaN,NaN,154,189,124,100,NaN,125,23,31,122,NaN,-17
10888,NaN,NaN,,,,,NaN,,,,,NaN,
10889,NaN,NaN,155,189,126,100,NaN,127,23,31,126,NaN,-17
10890,NaN,NaN,,,,,NaN,,,,,NaN,
10891,NaN,NaN,155,190,127,100,NaN,127,26,33,127,NaN,-17
10892,NaN,NaN,,,,,NaN,,,,,NaN,
10893,NaN,NaN,157,191,128,100,NaN,129,26,33,127,NaN,-17
10894,NaN,NaN,,,,,NaN,,,,,NaN,
10895,NaN,NaN,155,189,129,100,NaN,126,26,33,128,NaN,-17
10896,NaN,NaN,,,,,NaN,,,,,NaN,
10897,NaN,NaN,156,191,129,100,NaN,129,26,33,128,NaN,-18
10898,NaN,NaN,,,,,NaN,,,,,NaN,
10899,NaN,NaN,157,192,131,100,NaN,129,25,32,129,NaN,-18
10900,NaN,NaN,,,,,NaN,,,,,NaN,
10901,NaN,NaN,157,192,132,100,NaN,129,25,32,131,NaN,-18
10902,NaN,NaN,,,,,NaN,,,,,NaN,
10903,NaN,NaN,155,189,132,100,NaN,124,25,32,132,NaN,-18
10904,NaN,NaN,,,,,NaN,,,,,NaN,
10905,NaN,NaN,154,188,132,100,NaN,125,22,33,131,NaN,-18
10906,NaN,NaN,,,,,NaN,,,,,NaN,
10907,NaN,NaN,154,190,131,100,NaN,124,22,33,131,NaN,-18
