time,Solar8000/CVP,SNUADC/CVP,Solar8000/ART_DBP,Solar8000/ART_MBP,Solar8000/RR_CO2,Solar8000/PLETH_HR,SNUADC/ECG_II,Solar8000/HR,Solar8000/ETCO2,SNUADC/ECG_V5,Solar8000/ART_SBP,SNUADC/ART,Solar8000/PLETH_SPO2
449,-49,NaN,247,247,5,83,NaN,82,36,NaN,247,NaN,100
450,,NaN,,,,,NaN,,,NaN,,NaN,
451,-49,NaN,247,247,5,83,NaN,82,36,NaN,247,NaN,100
452,,NaN,,,,,NaN,,,NaN,,NaN,
453,-48,NaN,247,247,5,83,NaN,82,36,NaN,247,NaN,100
454,,NaN,,,,,NaN,,,NaN,,NaN,
455,-48,NaN,247,247,5,83,NaN,82,37,NaN,247,NaN,100
456,,NaN,,,,,NaN,,,NaN,,NaN,
457,-48,NaN,247,247,5,82,NaN,82,37,NaN,247,NaN,100
458,,NaN,,,,,NaN,,,NaN,,NaN,
459,-48,NaN,247,247,5,82,NaN,82,37,NaN,247,NaN,100
460,,NaN,,,,,NaN,,,NaN,,NaN,
461,-49,NaN,247,247,6,82,NaN,82,37,NaN,247,NaN,100
462,,NaN,,,,,NaN,,,NaN,,NaN,
463,-49,NaN,247,247,6,82,NaN,82,37,NaN,247,NaN,100
464,,NaN,,,,,NaN,,,NaN,,NaN,
465,-49,NaN,247,247,6,82,NaN,81,37,NaN,247,NaN,100
466,,NaN,,,,,NaN,,,NaN,,NaN,
467,-49,NaN,247,247,9,81,NaN,81,38,NaN,247,NaN,100
468,,NaN,,,,,NaN,,,NaN,,NaN,
469,-49,NaN,247,247,9,81,NaN,81,38,NaN,247,NaN,100
470,,NaN,,,,,NaN,,,NaN,,NaN,
471,-49,NaN,247,247,9,80,NaN,80,38,NaN,247,NaN,100
472,,NaN,,,,,NaN,,,NaN,,NaN,
473,-49,NaN,247,247,11,80,NaN,80,38,NaN,247,NaN,100
474,,NaN,,,,,NaN,,,NaN,,NaN,
475,-48,NaN,247,247,11,80,NaN,79,38,NaN,247,NaN,100
476,,NaN,,,,,NaN,,,NaN,,NaN,
477,-48,NaN,247,247,11,79,NaN,79,38,NaN,247,NaN,100
478,,NaN,,,,,NaN,,,NaN,,NaN,
479,-48,NaN,247,247,11,79,NaN,79,38,NaN,247,NaN,100
480,,NaN,,,,,NaN,,,NaN,,NaN,
481,-48,NaN,247,247,12,79,NaN,78,38,NaN,247,NaN,100
482,,NaN,,,,,NaN,,,NaN,,NaN,
483,-49,NaN,247,247,12,79,NaN,78,38,NaN,247,NaN,100
484,,NaN,,,,,NaN,,,NaN,,NaN,
485,-49,NaN,247,247,12,78,NaN,77,38,NaN,247,NaN,100
486,,NaN,,,,,NaN,,,NaN,,NaN,
487,-49,NaN,247,247,13,78,NaN,77,37,NaN,247,NaN,100
488,,NaN,,,,,NaN,,,NaN,,NaN,
489,-49,NaN,247,247,13,78,NaN,77,37,NaN,247,NaN,100
490,,NaN,,,,,NaN,,,NaN,,NaN,
491,-49,NaN,247,247,13,77,NaN,77,37,NaN,247,NaN,100
492,,NaN,,,,,NaN,,,NaN,,NaN,
493,-49,NaN,247,247,13,77,NaN,76,38,NaN,247,NaN,100
494,,NaN,,,,,NaN,,,NaN,,NaN,
495,-49,NaN,247,247,13,76,NaN,75,38,NaN,247,NaN,100
496,,NaN,,,,,NaN,,,NaN,,NaN,
497,-48,NaN,247,247,13,76,NaN,75,38,NaN,247,NaN,100
498,,NaN,,,,,NaN,,,NaN,,NaN,
499,-48,NaN,247,247,13,75,NaN,75,38,NaN,247,NaN,100
500,,NaN,,,,,NaN,,,NaN,,NaN,
501,-48,NaN,247,247,13,75,NaN,75,38,NaN,247,NaN,100
502,,NaN,,,,,NaN,,,NaN,,NaN,
503,-48,NaN,247,247,13,75,NaN,74,38,NaN,247,NaN,100
504,,NaN,,,,,NaN,,,NaN,,NaN,
505,-50,NaN,247,247,13,74,NaN,74,38,NaN,247,NaN,100
506,,NaN,,,,,NaN,,,NaN,,NaN,
507,-50,NaN,247,247,13,74,NaN,73,38,NaN,247,NaN,100
508,,NaN,,,,,NaN,,,NaN,,NaN,
509,-52,NaN,247,247,13,74,NaN,73,38,NaN,247,NaN,100
510,,NaN,,,,,NaN,,,NaN,,NaN,
511,-52,NaN,246,246,13,73,NaN,73,38,NaN,246,NaN,100
512,,NaN,,,,,NaN,,,NaN,,NaN,
513,-52,NaN,246,246,13,73,NaN,73,38,NaN,246,NaN,100
514,,NaN,,,,,NaN,,,NaN,,NaN,
515,-52,NaN,247,247,13,73,NaN,73,38,NaN,247,NaN,100
516,,NaN,,,,,NaN,,,NaN,,NaN,
517,-52,NaN,247,247,13,73,NaN,73,38,NaN,247,NaN,100
518,,NaN,,,,,NaN,,,NaN,,NaN,
519,-52,NaN,246,246,13,73,NaN,72,37,NaN,246,NaN,100
520,,NaN,,,,,NaN,,,NaN,,NaN,
521,-52,NaN,246,246,13,73,NaN,72,37,NaN,246,NaN,100
522,,NaN,,,,,NaN,,,NaN,,NaN,
523,-52,NaN,247,247,13,73,NaN,72,37,NaN,247,NaN,100
524,,NaN,,,,,NaN,,,NaN,,NaN,
525,-52,NaN,247,247,13,73,NaN,72,37,NaN,247,NaN,100
526,,NaN,,,,,NaN,,,NaN,,NaN,
527,-52,NaN,247,247,13,73,NaN,72,37,NaN,247,NaN,100
528,,NaN,,,,,NaN,,,NaN,,NaN,
529,-52,NaN,247,247,13,74,NaN,72,37,NaN,247,NaN,100
530,,NaN,,,,,NaN,,,NaN,,NaN,
531,-52,NaN,247,247,13,74,NaN,72,38,NaN,247,NaN,100
532,,NaN,,,,,NaN,,,NaN,,NaN,
533,-52,NaN,247,247,13,75,NaN,73,38,NaN,247,NaN,100
534,,NaN,,,,,NaN,,,NaN,,NaN,
535,-52,NaN,247,247,13,78,NaN,73,38,NaN,247,NaN,100
536,,NaN,,,,,NaN,,,NaN,,NaN,
537,-52,NaN,247,247,13,79,NaN,73,38,NaN,247,NaN,100
538,,NaN,,,,,NaN,,,NaN,,NaN,
539,-52,NaN,247,247,13,79,NaN,73,38,NaN,247,NaN,100
540,,NaN,,,,,NaN,,,NaN,,NaN,
541,-52,NaN,247,247,13,80,NaN,74,38,NaN,247,NaN,100
542,,NaN,,,,,NaN,,,NaN,,NaN,
543,-52,NaN,247,247,13,77,NaN,75,38,NaN,247,NaN,100
544,,NaN,,,,,NaN,,,NaN,,NaN,
545,-52,NaN,247,247,13,78,NaN,77,37,NaN,247,NaN,100
546,,NaN,,,,,NaN,,,NaN,,NaN,
547,-53,NaN,247,247,13,79,NaN,78,37,NaN,247,NaN,100
548,,NaN,,,,,NaN,,,NaN,,NaN,
549,-53,NaN,247,247,13,79,NaN,79,37,NaN,247,NaN,100
550,,NaN,,,,,NaN,,,NaN,,NaN,
551,-53,NaN,247,247,13,80,NaN,79,36,NaN,247,NaN,100
552,,NaN,,,,,NaN,,,NaN,,NaN,
553,-53,NaN,247,247,13,80,NaN,80,36,NaN,247,NaN,100
554,,NaN,,,,,NaN,,,NaN,,NaN,
555,-52,NaN,247,247,13,80,NaN,80,36,NaN,247,NaN,100
556,,NaN,,,,,NaN,,,NaN,,NaN,
557,-52,NaN,247,247,13,81,NaN,80,37,NaN,247,NaN,100
558,,NaN,,,,,NaN,,,NaN,,NaN,
559,-52,NaN,247,247,13,81,NaN,81,37,NaN,247,NaN,100
560,,NaN,,,,,NaN,,,NaN,,NaN,
561,-52,NaN,247,247,13,82,NaN,81,37,NaN,247,NaN,100
562,,NaN,,,,,NaN,,,NaN,,NaN,
563,-52,NaN,247,247,13,82,NaN,81,37,NaN,247,NaN,100
564,,NaN,,,,,NaN,,,NaN,,NaN,
565,-52,NaN,47,140,13,82,NaN,82,36,NaN,97,NaN,100
566,,NaN,,,,,NaN,,,NaN,,NaN,
567,-52,NaN,49,96,13,82,NaN,81,36,NaN,90,NaN,100
568,,NaN,,,,,NaN,,,NaN,,NaN,
569,-53,NaN,53,80,13,82,NaN,82,36,NaN,93,NaN,100
570,,NaN,,,,,NaN,,,NaN,,NaN,
571,-53,NaN,53,75,13,82,NaN,81,37,NaN,96,NaN,100
572,,NaN,,,,,NaN,,,NaN,,NaN,
573,-53,NaN,52,70,13,82,NaN,81,37,NaN,94,NaN,100
574,,NaN,,,,,NaN,,,NaN,,NaN,
575,-53,NaN,50,70,13,81,NaN,81,37,NaN,98,NaN,100
576,,NaN,,,,,NaN,,,NaN,,NaN,
577,-52,NaN,48,67,13,80,NaN,80,37,NaN,89,NaN,100
578,,NaN,,,,,NaN,,,NaN,,NaN,
579,-52,NaN,52,70,13,80,NaN,80,37,NaN,102,NaN,100
580,,NaN,,,,,NaN,,,NaN,,NaN,
581,-52,NaN,54,70,13,79,NaN,79,37,NaN,99,NaN,100
582,,NaN,,,,,NaN,,,NaN,,NaN,
583,-52,NaN,56,71,13,77,NaN,77,37,NaN,101,NaN,100
584,,NaN,,,,,NaN,,,NaN,,NaN,
585,-52,NaN,55,71,13,75,NaN,75,37,NaN,103,NaN,100
586,,NaN,,,,,NaN,,,NaN,,NaN,
587,-52,NaN,58,74,13,72,NaN,72,37,NaN,105,NaN,100
588,,NaN,,,,,NaN,,,NaN,,NaN,
589,-53,NaN,44,71,13,70,NaN,69,37,NaN,98,NaN,100
590,,NaN,,,,,NaN,,,NaN,,NaN,
591,-53,NaN,55,72,13,68,NaN,67,37,NaN,100,NaN,100
592,,NaN,,,,,NaN,,,NaN,,NaN,
593,-53,NaN,53,76,13,67,NaN,66,37,NaN,116,NaN,100
594,,NaN,,,,,NaN,,,NaN,,NaN,
595,-53,NaN,59,77,13,67,NaN,66,37,NaN,111,NaN,100
596,,NaN,,,,,NaN,,,NaN,,NaN,
597,-53,NaN,63,80,13,67,NaN,67,37,NaN,115,NaN,100
598,,NaN,,,,,NaN,,,NaN,,NaN,
599,-52,NaN,63,81,13,68,NaN,67,37,NaN,116,NaN,100
600,,NaN,,,,,NaN,,,NaN,,NaN,
601,-52,NaN,63,82,13,68,NaN,68,37,NaN,117,NaN,100
602,,NaN,,,,,NaN,,,NaN,,NaN,
603,-52,NaN,66,87,13,69,NaN,68,37,NaN,117,NaN,100
604,,NaN,,,,,NaN,,,NaN,,NaN,
605,-52,NaN,67,85,13,69,NaN,69,36,NaN,113,NaN,100
606,,NaN,,,,,NaN,,,NaN,,NaN,
607,-53,NaN,67,87,13,70,NaN,70,36,NaN,120,NaN,100
608,,NaN,,,,,NaN,,,NaN,,NaN,
609,-53,NaN,68,87,13,71,NaN,71,36,NaN,121,NaN,100
610,,NaN,,,,,NaN,,,NaN,,NaN,
611,-53,NaN,68,88,13,72,NaN,72,36,NaN,123,NaN,100
612,,NaN,,,,,NaN,,,NaN,,NaN,
613,-53,NaN,65,87,13,73,NaN,73,36,NaN,120,NaN,100
614,,NaN,,,,,NaN,,,NaN,,NaN,
615,-53,NaN,64,86,13,73,NaN,73,36,NaN,119,NaN,100
616,,NaN,,,,,NaN,,,NaN,,NaN,
617,-53,NaN,64,85,13,73,NaN,72,36,NaN,120,NaN,100
618,,NaN,,,,,NaN,,,NaN,,NaN,
619,-52,NaN,64,83,13,73,NaN,72,36,NaN,116,NaN,100
620,,NaN,,,,,NaN,,,NaN,,NaN,
621,-52,NaN,64,84,13,73,NaN,73,36,NaN,119,NaN,100
622,,NaN,,,,,NaN,,,NaN,,NaN,
623,-52,NaN,64,83,13,73,NaN,72,37,NaN,116,NaN,100
624,,NaN,,,,,NaN,,,NaN,,NaN,
625,-52,NaN,64,83,13,73,NaN,73,37,NaN,118,NaN,100
626,,NaN,,,,,NaN,,,NaN,,NaN,
627,-52,NaN,62,82,13,73,NaN,72,37,NaN,116,NaN,100
628,,NaN,,,,,NaN,,,NaN,,NaN,
629,-53,NaN,61,82,13,73,NaN,72,37,NaN,116,NaN,100
630,,NaN,,,,,NaN,,,NaN,,NaN,
631,-53,NaN,63,83,13,73,NaN,72,37,NaN,119,NaN,100
632,,NaN,,,,,NaN,,,NaN,,NaN,
633,-53,NaN,67,86,13,73,NaN,72,37,NaN,122,NaN,100
634,,NaN,,,,,NaN,,,NaN,,NaN,
635,-53,NaN,75,94,13,75,NaN,73,37,NaN,131,NaN,100
636,,NaN,,,,,NaN,,,NaN,,NaN,
637,-53,NaN,80,99,13,77,NaN,75,37,NaN,132,NaN,100
638,,NaN,,,,,NaN,,,NaN,,NaN,
639,-53,NaN,84,103,13,82,NaN,79,37,NaN,136,NaN,100
640,,NaN,,,,,NaN,,,NaN,,NaN,
641,-53,NaN,87,107,13,84,NaN,84,37,NaN,140,NaN,100
642,,NaN,,,,,NaN,,,NaN,,NaN,
643,-53,NaN,88,111,13,87,NaN,87,37,NaN,145,NaN,100
644,,NaN,,,,,NaN,,,NaN,,NaN,
645,-53,NaN,87,113,13,89,NaN,88,37,NaN,147,NaN,100
646,,NaN,,,,,NaN,,,NaN,,NaN,
647,-53,NaN,86,112,13,90,NaN,90,37,NaN,145,NaN,100
648,,NaN,,,,,NaN,,,NaN,,NaN,
649,-53,NaN,82,112,13,91,NaN,90,36,NaN,145,NaN,100
650,,NaN,,,,,NaN,,,NaN,,NaN,
651,-53,NaN,83,109,13,90,NaN,90,36,NaN,138,NaN,100
652,,NaN,,,,,NaN,,,NaN,,NaN,
653,-53,NaN,80,106,13,90,NaN,90,36,NaN,134,NaN,100
654,,NaN,,,,,NaN,,,NaN,,NaN,
655,-53,NaN,80,104,13,88,NaN,88,36,NaN,130,NaN,100
656,,NaN,,,,,NaN,,,NaN,,NaN,
657,-53,NaN,88,107,13,88,NaN,87,38,NaN,137,NaN,100
658,,NaN,,,,,NaN,,,NaN,,NaN,
659,-53,NaN,91,112,13,88,NaN,87,38,NaN,142,NaN,100
660,,NaN,,,,,NaN,,,NaN,,NaN,
661,-53,NaN,95,115,13,89,NaN,88,38,NaN,145,NaN,100
662,,NaN,,,,,NaN,,,NaN,,NaN,
663,-53,NaN,89,117,13,90,NaN,90,38,NaN,148,NaN,100
664,,NaN,,,,,NaN,,,NaN,,NaN,
665,-53,NaN,88,114,13,91,NaN,91,38,NaN,142,NaN,100
666,,NaN,,,,,NaN,,,NaN,,NaN,
667,-53,NaN,85,113,13,91,NaN,91,38,NaN,144,NaN,100
668,,NaN,,,,,NaN,,,NaN,,NaN,
669,-53,NaN,81,109,13,90,NaN,90,36,NaN,136,NaN,100
670,,NaN,,,,,NaN,,,NaN,,NaN,
671,-53,NaN,81,108,13,89,NaN,89,36,NaN,136,NaN,100
672,,NaN,,,,,NaN,,,NaN,,NaN,
673,-53,NaN,81,106,13,88,NaN,88,36,NaN,132,NaN,100
674,,NaN,,,,,NaN,,,NaN,,NaN,
675,-54,NaN,80,105,13,88,NaN,87,39,NaN,131,NaN,100
676,,NaN,,,,,NaN,,,NaN,,NaN,
677,-54,NaN,80,104,13,87,NaN,87,39,NaN,129,NaN,100
678,,NaN,,,,,NaN,,,NaN,,NaN,
679,-53,NaN,78,102,13,87,NaN,86,39,NaN,125,NaN,100
680,,NaN,,,,,NaN,,,NaN,,NaN,
681,-53,NaN,78,101,13,86,NaN,86,39,NaN,126,NaN,100
682,,NaN,,,,,NaN,,,NaN,,NaN,
683,-53,NaN,76,100,13,86,NaN,85,39,NaN,121,NaN,100
684,,NaN,,,,,NaN,,,NaN,,NaN,
685,-53,NaN,75,99,13,85,NaN,85,39,NaN,122,NaN,100
686,,NaN,,,,,NaN,,,NaN,,NaN,
687,-53,NaN,73,97,13,84,NaN,84,39,NaN,116,NaN,100
688,,NaN,,,,,NaN,,,NaN,,NaN,
689,-53,NaN,75,96,13,84,NaN,83,39,NaN,116,NaN,100
690,,NaN,,,,,NaN,,,NaN,,NaN,
691,-53,NaN,73,95,13,84,NaN,83,39,NaN,116,NaN,100
692,,NaN,,,,,NaN,,,NaN,,NaN,
693,-53,NaN,71,93,13,83,NaN,83,39,NaN,111,NaN,100
694,,NaN,,,,,NaN,,,NaN,,NaN,
695,-53,NaN,71,92,13,83,NaN,82,39,NaN,113,NaN,100
696,,NaN,,,,,NaN,,,NaN,,NaN,
697,-54,NaN,68,89,13,82,NaN,82,39,NaN,107,NaN,100
698,,NaN,,,,,NaN,,,NaN,,NaN,
699,-54,NaN,68,89,13,82,NaN,81,39,NaN,109,NaN,100
700,,NaN,,,,,NaN,,,NaN,,NaN,
701,-53,NaN,67,87,13,81,NaN,80,39,NaN,104,NaN,100
702,,NaN,,,,,NaN,,,NaN,,NaN,
703,-53,NaN,68,87,13,81,NaN,80,39,NaN,105,NaN,100
704,,NaN,,,,,NaN,,,NaN,,NaN,
705,-53,NaN,67,87,13,80,NaN,80,39,NaN,105,NaN,100
706,,NaN,,,,,NaN,,,NaN,,NaN,
707,-53,NaN,67,86,13,80,NaN,80,39,NaN,102,NaN,100
708,,NaN,,,,,NaN,,,NaN,,NaN,
709,-53,NaN,68,86,13,81,NaN,80,39,NaN,105,NaN,100
710,,NaN,,,,,NaN,,,NaN,,NaN,
711,-53,NaN,67,85,13,80,NaN,80,39,NaN,102,NaN,100
712,,NaN,,,,,NaN,,,NaN,,NaN,
713,-54,NaN,68,86,13,80,NaN,80,39,NaN,104,NaN,100
714,,NaN,,,,,NaN,,,NaN,,NaN,
715,-54,NaN,66,84,13,80,NaN,79,38,NaN,99,NaN,100
716,,NaN,,,,,NaN,,,NaN,,NaN,
717,-54,NaN,67,84,13,80,NaN,79,38,NaN,100,NaN,100
718,,NaN,,,,,NaN,,,NaN,,NaN,
719,-54,NaN,66,83,13,79,NaN,79,38,NaN,98,NaN,100
720,,NaN,,,,,NaN,,,NaN,,NaN,
721,-54,NaN,66,83,13,79,NaN,79,39,NaN,97,NaN,100
722,,NaN,,,,,NaN,,,NaN,,NaN,
723,-53,NaN,64,84,13,80,NaN,79,39,NaN,113,NaN,100
724,,NaN,,,,,NaN,,,NaN,,NaN,
725,-53,NaN,63,84,13,80,NaN,79,39,NaN,122,NaN,100
726,,NaN,,,,,NaN,,,NaN,,NaN,
727,-53,NaN,59,83,13,80,NaN,79,38,NaN,131,NaN,100
728,,NaN,,,,,NaN,,,NaN,,NaN,
729,-53,NaN,48,83,13,79,NaN,79,38,NaN,125,NaN,100
730,,NaN,,,,,NaN,,,NaN,,NaN,
731,-53,NaN,57,80,13,80,NaN,79,38,NaN,118,NaN,100
732,,NaN,,,,,NaN,,,NaN,,NaN,
733,-53,NaN,61,80,13,80,NaN,79,38,NaN,106,NaN,100
734,,NaN,,,,,NaN,,,NaN,,NaN,
735,-54,NaN,72,83,13,80,NaN,80,38,NaN,99,NaN,100
736,,NaN,,,,,NaN,,,NaN,,NaN,
737,-54,NaN,65,82,13,80,NaN,80,38,NaN,100,NaN,100
738,,NaN,,,,,NaN,,,NaN,,NaN,
739,-53,NaN,65,80,13,80,NaN,79,38,NaN,96,NaN,100
740,,NaN,,,,,NaN,,,NaN,,NaN,
741,-53,NaN,64,80,13,80,NaN,79,38,NaN,99,NaN,100
742,,NaN,,,,,NaN,,,NaN,,NaN,
743,-53,NaN,62,78,13,79,NaN,79,38,NaN,94,NaN,100
744,,NaN,,,,,NaN,,,NaN,,NaN,
745,-53,NaN,63,78,13,79,NaN,79,38,NaN,96,NaN,100
746,,NaN,,,,,NaN,,,NaN,,NaN,
747,-53,NaN,61,77,13,79,NaN,78,38,NaN,94,NaN,100
748,,NaN,,,,,NaN,,,NaN,,NaN,
749,-53,NaN,61,77,13,79,NaN,78,38,NaN,93,NaN,100
750,,NaN,,,,,NaN,,,NaN,,NaN,
751,-53,NaN,61,77,13,79,NaN,78,38,NaN,94,NaN,100
752,,NaN,,,,,NaN,,,NaN,,NaN,
753,-53,NaN,61,76,13,79,NaN,78,38,NaN,91,NaN,100
754,,NaN,,,,,NaN,,,NaN,,NaN,
755,-53,NaN,72,82,13,79,NaN,79,38,NaN,101,NaN,100
756,,NaN,,,,,NaN,,,NaN,,NaN,
757,-54,NaN,59,79,13,79,NaN,79,38,NaN,107,NaN,100
758,,NaN,,,,,NaN,,,NaN,,NaN,
759,-54,NaN,55,77,13,80,NaN,80,38,NaN,118,NaN,100
760,,NaN,,,,,NaN,,,NaN,,NaN,
761,-53,NaN,57,75,13,80,NaN,80,38,NaN,117,NaN,100
762,,NaN,,,,,NaN,,,NaN,,NaN,
763,-53,NaN,56,75,13,81,NaN,81,38,NaN,102,NaN,100
764,,NaN,,,,,NaN,,,NaN,,NaN,
765,-53,NaN,56,75,13,82,NaN,81,38,NaN,96,NaN,100
766,,NaN,,,,,NaN,,,NaN,,NaN,
767,-53,NaN,60,77,13,83,NaN,82,38,NaN,105,NaN,100
768,,NaN,,,,,NaN,,,NaN,,NaN,
769,-53,NaN,71,82,13,83,NaN,82,38,NaN,103,NaN,100
770,,NaN,,,,,NaN,,,NaN,,NaN,
771,-53,NaN,78,84,13,82,NaN,82,38,NaN,99,NaN,100
772,,NaN,,,,,NaN,,,NaN,,NaN,
773,-53,NaN,83,88,13,81,NaN,81,39,NaN,98,NaN,100
774,,NaN,,,,,NaN,,,NaN,,NaN,
775,-53,NaN,84,88,13,80,NaN,80,39,NaN,97,NaN,100
776,,NaN,,,,,NaN,,,NaN,,NaN,
777,-54,NaN,87,89,13,79,NaN,79,39,NaN,94,NaN,100
778,,NaN,,,,,NaN,,,NaN,,NaN,
779,-54,NaN,88,89,13,78,NaN,77,39,NaN,94,NaN,100
780,,NaN,,,,,NaN,,,NaN,,NaN,
781,-53,NaN,88,89,13,78,NaN,77,39,NaN,94,NaN,100
782,,NaN,,,,,NaN,,,NaN,,NaN,
783,-53,NaN,93,93,13,78,NaN,78,39,NaN,93,NaN,100
784,,NaN,,,,,NaN,,,NaN,,NaN,
785,-53,NaN,93,93,13,78,NaN,77,39,NaN,93,NaN,100
786,,NaN,,,,,NaN,,,NaN,,NaN,
787,-53,NaN,,100,13,78,NaN,77,39,NaN,,NaN,100
788,,NaN,,,,,NaN,,,NaN,,NaN,
789,-53,NaN,,106,13,77,NaN,77,39,NaN,,NaN,100
790,,NaN,,,,,NaN,,,NaN,,NaN,
791,-53,NaN,,106,13,77,NaN,76,39,NaN,,NaN,100
792,,NaN,,,,,NaN,,,NaN,,NaN,
793,-53,NaN,,119,13,76,NaN,75,39,NaN,,NaN,100
794,,NaN,,,,,NaN,,,NaN,,NaN,
795,-53,NaN,,119,13,76,NaN,75,39,NaN,,NaN,100
796,,NaN,,,,,NaN,,,NaN,,NaN,
797,-53,NaN,,94,13,76,NaN,75,39,NaN,,NaN,100
798,,NaN,,,,,NaN,,,NaN,,NaN,
799,-54,NaN,,81,13,76,NaN,75,39,NaN,,NaN,100
800,,NaN,,,,,NaN,,,NaN,,NaN,
801,-54,NaN,,73,13,77,NaN,76,39,NaN,,NaN,100
802,,NaN,,,,,NaN,,,NaN,,NaN,
803,-53,NaN,,69,13,77,NaN,76,39,NaN,,NaN,100
804,,NaN,,,,,NaN,,,NaN,,NaN,
805,-53,NaN,,67,13,77,NaN,76,39,NaN,,NaN,100
806,,NaN,,,,,NaN,,,NaN,,NaN,
807,-53,NaN,45,66,13,76,NaN,76,39,NaN,105,NaN,100
808,,NaN,,,,,NaN,,,NaN,,NaN,
809,-53,NaN,43,65,13,76,NaN,76,39,NaN,102,NaN,100
810,,NaN,,,,,NaN,,,NaN,,NaN,
811,-53,NaN,45,65,13,76,NaN,76,39,NaN,102,NaN,100
812,,NaN,,,,,NaN,,,NaN,,NaN,
813,-53,NaN,46,64,13,77,NaN,76,39,NaN,100,NaN,100
814,,NaN,,,,,NaN,,,NaN,,NaN,
815,-53,NaN,46,65,13,77,NaN,77,39,NaN,103,NaN,100
816,,NaN,,,,,NaN,,,NaN,,NaN,
817,-53,NaN,46,64,13,78,NaN,77,39,NaN,102,NaN,100
818,,NaN,,,,,NaN,,,NaN,,NaN,
819,-53,NaN,47,65,13,79,NaN,78,39,NaN,104,NaN,100
820,,NaN,,,,,NaN,,,NaN,,NaN,
821,-54,NaN,46,65,13,79,NaN,78,39,NaN,102,NaN,100
822,,NaN,,,,,NaN,,,NaN,,NaN,
823,-54,NaN,47,65,13,79,NaN,79,39,NaN,103,NaN,100
824,,NaN,,,,,NaN,,,NaN,,NaN,
825,-53,NaN,46,65,13,79,NaN,79,39,NaN,103,NaN,100
826,,NaN,,,,,NaN,,,NaN,,NaN,
827,-53,NaN,22,63,13,78,NaN,78,38,NaN,101,NaN,100
828,,NaN,,,,,NaN,,,NaN,,NaN,
829,-53,NaN,38,63,13,77,NaN,77,38,NaN,102,NaN,100
830,,NaN,,,,,NaN,,,NaN,,NaN,
831,-53,NaN,35,60,13,76,NaN,75,38,NaN,87,NaN,100
832,,NaN,,,,,NaN,,,NaN,,NaN,
833,-53,NaN,40,62,13,75,NaN,75,39,NaN,98,NaN,100
834,,NaN,,,,,NaN,,,NaN,,NaN,
835,-53,NaN,41,61,13,74,NaN,73,39,NaN,99,NaN,100
836,,NaN,,,,,NaN,,,NaN,,NaN,
837,-54,NaN,43,62,13,73,NaN,73,39,NaN,99,NaN,100
838,,NaN,,,,,NaN,,,NaN,,NaN,
839,-54,NaN,44,62,13,73,NaN,73,39,NaN,100,NaN,100
840,,NaN,,,,,NaN,,,NaN,,NaN,
841,-54,NaN,44,62,13,73,NaN,72,38,NaN,99,NaN,100
842,,NaN,,,,,NaN,,,NaN,,NaN,
843,-54,NaN,44,62,13,73,NaN,73,38,NaN,99,NaN,100
844,,NaN,,,,,NaN,,,NaN,,NaN,
845,-53,NaN,43,61,13,73,NaN,72,38,NaN,97,NaN,100
846,,NaN,,,,,NaN,,,NaN,,NaN,
847,-53,NaN,43,61,13,73,NaN,73,38,NaN,98,NaN,100
848,,NaN,,,,,NaN,,,NaN,,NaN,
849,-53,NaN,43,60,13,73,NaN,73,38,NaN,96,NaN,100
850,,NaN,,,,,NaN,,,NaN,,NaN,
851,-53,NaN,43,61,13,73,NaN,73,38,NaN,97,NaN,100
852,,NaN,,,,,NaN,,,NaN,,NaN,
853,-53,NaN,42,60,13,74,NaN,73,38,NaN,96,NaN,100
854,,NaN,,,,,NaN,,,NaN,,NaN,
855,-53,NaN,43,60,13,74,NaN,73,38,NaN,96,NaN,100
856,,NaN,,,,,NaN,,,NaN,,NaN,
857,-53,NaN,42,60,13,74,NaN,73,38,NaN,96,NaN,100
858,,NaN,,,,,NaN,,,NaN,,NaN,
859,-54,NaN,41,59,13,73,NaN,73,38,NaN,94,NaN,100
860,,NaN,,,,,NaN,,,NaN,,NaN,
861,-54,NaN,42,59,13,73,NaN,73,38,NaN,96,NaN,100
862,,NaN,,,,,NaN,,,NaN,,NaN,
863,-54,NaN,41,58,13,73,NaN,72,38,NaN,93,NaN,100
864,,NaN,,,,,NaN,,,NaN,,NaN,
865,-54,NaN,41,58,13,72,NaN,72,38,NaN,93,NaN,100
866,,NaN,,,,,NaN,,,NaN,,NaN,
867,-53,NaN,41,58,13,72,NaN,72,38,NaN,92,NaN,100
868,,NaN,,,,,NaN,,,NaN,,NaN,
869,-53,NaN,41,57,13,72,NaN,71,38,NaN,91,NaN,100
870,,NaN,,,,,NaN,,,NaN,,NaN,
871,-53,NaN,41,57,13,72,NaN,72,38,NaN,91,NaN,100
872,,NaN,,,,,NaN,,,NaN,,NaN,
873,-53,NaN,41,57,13,73,NaN,72,38,NaN,89,NaN,100
874,,NaN,,,,,NaN,,,NaN,,NaN,
875,-53,NaN,41,57,13,73,NaN,73,38,NaN,92,NaN,100
876,,NaN,,,,,NaN,,,NaN,,NaN,
877,-53,NaN,40,56,13,73,NaN,73,38,NaN,89,NaN,100
878,,NaN,,,,,NaN,,,NaN,,NaN,
879,-53,NaN,42,58,13,73,NaN,72,38,NaN,91,NaN,100
880,,NaN,,,,,NaN,,,NaN,,NaN,
881,-54,NaN,42,58,13,73,NaN,72,38,NaN,90,NaN,100
