time,Solar8000/HR,SNUADC/ECG_V5,Solar8000/ART_SBP,SNUADC/ECG_II,Solar8000/ART_MBP,Solar8000/ETCO2,Solar8000/RR_CO2,Solar8000/ART_DBP,Solar8000/PLETH_SPO2,Solar8000/CVP,SNUADC/ART,SNUADC/CVP,Solar8000/PLETH_HR
20000,,NaN,,NaN,,,,,,,NaN,NaN,
20001,72,NaN,146,NaN,90,36,14,62,99,4,NaN,NaN,72
20002,,NaN,,NaN,,,,,,,NaN,NaN,
20003,72,NaN,145,NaN,90,38,14,62,99,4,NaN,NaN,72
20004,,NaN,,NaN,,,,,,,NaN,NaN,
20005,72,NaN,147,NaN,91,38,14,63,99,4,NaN,NaN,72
20006,,NaN,,NaN,,,,,,,NaN,NaN,
20007,72,NaN,144,NaN,89,38,14,61,99,4,NaN,NaN,72
20008,,NaN,,NaN,,,,,,,NaN,NaN,
20009,72,NaN,146,NaN,90,36,14,63,98,4,NaN,NaN,72
20010,,NaN,,NaN,,,,,,,NaN,NaN,
20011,72,NaN,144,NaN,89,36,14,62,99,4,NaN,NaN,72
20012,,NaN,,NaN,,,,,,,NaN,NaN,
20013,72,NaN,147,NaN,90,36,14,63,99,4,NaN,NaN,72
20014,,NaN,,NaN,,,,,,,NaN,NaN,
20015,72,NaN,144,NaN,89,36,14,62,99,4,NaN,NaN,72
20016,,NaN,,NaN,,,,,,,NaN,NaN,
20017,72,NaN,147,NaN,91,37,14,63,99,4,NaN,NaN,73
20018,,NaN,,NaN,,,,,,,NaN,NaN,
20019,72,NaN,145,NaN,90,37,14,62,99,4,NaN,NaN,72
20020,,NaN,,NaN,,,,,,,NaN,NaN,
20021,72,NaN,146,NaN,90,37,14,62,99,4,NaN,NaN,72
20022,,NaN,,NaN,,,,,,,NaN,NaN,
20023,72,NaN,144,NaN,90,37,14,62,99,4,NaN,NaN,72
20024,,NaN,,NaN,,,,,,,NaN,NaN,
20025,72,NaN,145,NaN,90,37,14,63,99,4,NaN,NaN,72
20026,,NaN,,NaN,,,,,,,NaN,NaN,
20027,72,NaN,144,NaN,89,37,14,61,99,4,NaN,NaN,72
20028,,NaN,,NaN,,,,,,,NaN,NaN,
20029,72,NaN,143,NaN,89,37,14,62,99,4,NaN,NaN,72
20030,,NaN,,NaN,,,,,,,NaN,NaN,
20031,72,NaN,144,NaN,90,37,14,62,99,4,NaN,NaN,72
20032,,NaN,,NaN,,,,,,,NaN,NaN,
20033,72,NaN,142,NaN,88,37,14,61,99,4,NaN,NaN,72
20034,,NaN,,NaN,,,,,,,NaN,NaN,
20035,72,NaN,143,NaN,88,37,14,60,99,4,NaN,NaN,72
20036,,NaN,,NaN,,,,,,,NaN,NaN,
20037,72,NaN,139,NaN,87,37,14,61,99,4,NaN,NaN,72
20038,,NaN,,NaN,,,,,,,NaN,NaN,
20039,71,NaN,142,NaN,88,37,14,62,99,4,NaN,NaN,72
20040,,NaN,,NaN,,,,,,,NaN,NaN,
20041,71,NaN,141,NaN,87,37,14,61,99,4,NaN,NaN,72
20042,,NaN,,NaN,,,,,,,NaN,NaN,
20043,71,NaN,143,NaN,88,37,14,62,99,4,NaN,NaN,72
20044,,NaN,,NaN,,,,,,,NaN,NaN,
20045,71,NaN,141,NaN,88,37,14,62,99,4,NaN,NaN,72
20046,,NaN,,NaN,,,,,,,NaN,NaN,
20047,72,NaN,144,NaN,89,37,14,63,99,4,NaN,NaN,72
20048,,NaN,,NaN,,,,,,,NaN,NaN,
20049,72,NaN,142,NaN,88,37,14,61,99,4,NaN,NaN,72
20050,,NaN,,NaN,,,,,,,NaN,NaN,
20051,72,NaN,142,NaN,88,37,14,62,99,4,NaN,NaN,73
20052,,NaN,,NaN,,,,,,,NaN,NaN,
20053,72,NaN,142,NaN,88,37,14,61,99,4,NaN,NaN,72
20054,,NaN,,NaN,,,,,,,NaN,NaN,
20055,72,NaN,142,NaN,88,37,14,61,99,4,NaN,NaN,72
20056,,NaN,,NaN,,,,,,,NaN,NaN,
20057,72,NaN,140,NaN,87,37,14,61,98,4,NaN,NaN,72
20058,,NaN,,NaN,,,,,,,NaN,NaN,
20059,72,NaN,141,NaN,87,37,14,61,98,4,NaN,NaN,72
20060,,NaN,,NaN,,,,,,,NaN,NaN,
20061,71,NaN,143,NaN,87,37,14,61,99,4,NaN,NaN,72
20062,,NaN,,NaN,,,,,,,NaN,NaN,
20063,71,NaN,139,NaN,86,37,14,60,99,4,NaN,NaN,71
20064,,NaN,,NaN,,,,,,,NaN,NaN,
20065,71,NaN,142,NaN,87,37,14,61,99,4,NaN,NaN,72
20066,,NaN,,NaN,,,,,,,NaN,NaN,
20067,71,NaN,142,NaN,87,37,14,61,99,4,NaN,NaN,72
20068,,NaN,,NaN,,,,,,,NaN,NaN,
20069,71,NaN,145,NaN,88,37,14,61,99,4,NaN,NaN,71
20070,,NaN,,NaN,,,,,,,NaN,NaN,
20071,71,NaN,141,NaN,87,37,14,61,99,4,NaN,NaN,72
20072,,NaN,,NaN,,,,,,,NaN,NaN,
20073,71,NaN,144,NaN,88,37,14,61,99,4,NaN,NaN,72
20074,,NaN,,NaN,,,,,,,NaN,NaN,
20075,71,NaN,141,NaN,87,37,14,60,99,4,NaN,NaN,71
20076,,NaN,,NaN,,,,,,,NaN,NaN,
20077,71,NaN,142,NaN,87,37,14,60,99,4,NaN,NaN,71
20078,,NaN,,NaN,,,,,,,NaN,NaN,
20079,71,NaN,139,NaN,86,37,14,59,98,4,NaN,NaN,72
20080,,NaN,,NaN,,,,,,,NaN,NaN,
20081,71,NaN,140,NaN,86,37,14,60,99,4,NaN,NaN,72
20082,,NaN,,NaN,,,,,,,NaN,NaN,
20083,71,NaN,138,NaN,85,37,14,58,99,4,NaN,NaN,71
20084,,NaN,,NaN,,,,,,,NaN,NaN,
20085,71,NaN,138,NaN,85,36,14,59,99,4,NaN,NaN,72
20086,,NaN,,NaN,,,,,,,NaN,NaN,
20087,71,NaN,139,NaN,85,36,14,60,99,4,NaN,NaN,71
20088,,NaN,,NaN,,,,,,,NaN,NaN,
20089,71,NaN,139,NaN,85,36,14,59,99,4,NaN,NaN,71
20090,,NaN,,NaN,,,,,,,NaN,NaN,
20091,71,NaN,139,NaN,85,37,14,60,99,4,NaN,NaN,72
20092,,NaN,,NaN,,,,,,,NaN,NaN,
20093,71,NaN,139,NaN,86,37,14,60,99,4,NaN,NaN,72
20094,,NaN,,NaN,,,,,,,NaN,NaN,
20095,71,NaN,141,NaN,86,37,14,60,99,4,NaN,NaN,71
20096,,NaN,,NaN,,,,,,,NaN,NaN,
20097,71,NaN,138,NaN,85,38,14,59,99,4,NaN,NaN,71
20098,,NaN,,NaN,,,,,,,NaN,NaN,
20099,71,NaN,139,NaN,86,38,14,60,99,4,NaN,NaN,72
20100,,NaN,,NaN,,,,,,,NaN,NaN,
20101,71,NaN,137,NaN,85,38,14,59,99,4,NaN,NaN,71
20102,,NaN,,NaN,,,,,,,NaN,NaN,
20103,71,NaN,139,NaN,86,37,14,59,99,4,NaN,NaN,71
20104,,NaN,,NaN,,,,,,,NaN,NaN,
20105,71,NaN,136,NaN,85,37,14,59,99,4,NaN,NaN,71
20106,,NaN,,NaN,,,,,,,NaN,NaN,
20107,70,NaN,137,NaN,85,37,14,59,99,4,NaN,NaN,71
20108,,NaN,,NaN,,,,,,,NaN,NaN,
20109,70,NaN,136,NaN,84,37,14,58,99,4,NaN,NaN,71
20110,,NaN,,NaN,,,,,,,NaN,NaN,
20111,70,NaN,134,NaN,83,37,14,58,99,4,NaN,NaN,70
20112,,NaN,,NaN,,,,,,,NaN,NaN,
20113,70,NaN,133,NaN,82,37,14,57,99,4,NaN,NaN,71
20114,,NaN,,NaN,,,,,,,NaN,NaN,
20115,70,NaN,135,NaN,83,37,14,58,99,4,NaN,NaN,71
20116,,NaN,,NaN,,,,,,,NaN,NaN,
20117,70,NaN,135,NaN,83,37,14,57,99,4,NaN,NaN,71
20118,,NaN,,NaN,,,,,,,NaN,NaN,
20119,71,NaN,134,NaN,83,37,14,58,98,4,NaN,NaN,71
20120,,NaN,,NaN,,,,,,,NaN,NaN,
20121,70,NaN,137,NaN,84,37,14,59,98,4,NaN,NaN,71
20122,,NaN,,NaN,,,,,,,NaN,NaN,
20123,71,NaN,137,NaN,84,37,14,59,99,4,NaN,NaN,71
20124,,NaN,,NaN,,,,,,,NaN,NaN,
20125,71,NaN,139,NaN,85,37,14,59,98,4,NaN,NaN,71
20126,,NaN,,NaN,,,,,,,NaN,NaN,
20127,71,NaN,136,NaN,85,37,14,59,98,5,NaN,NaN,72
20128,,NaN,,NaN,,,,,,,NaN,NaN,
20129,71,NaN,139,NaN,85,38,14,60,98,5,NaN,NaN,71
20130,,NaN,,NaN,,,,,,,NaN,NaN,
20131,71,NaN,136,NaN,84,38,14,58,98,4,NaN,NaN,71
20132,,NaN,,NaN,,,,,,,NaN,NaN,
20133,71,NaN,137,NaN,85,38,14,59,98,4,NaN,NaN,71
20134,,NaN,,NaN,,,,,,,NaN,NaN,
20135,71,NaN,135,NaN,83,37,14,58,98,4,NaN,NaN,72
20136,,NaN,,NaN,,,,,,,NaN,NaN,
20137,71,NaN,137,NaN,84,37,14,58,98,4,NaN,NaN,71
20138,,NaN,,NaN,,,,,,,NaN,NaN,
20139,71,NaN,136,NaN,83,37,14,58,98,4,NaN,NaN,71
20140,,NaN,,NaN,,,,,,,NaN,NaN,
20141,71,NaN,136,NaN,84,36,14,59,98,4,NaN,NaN,72
20142,,NaN,,NaN,,,,,,,NaN,NaN,
20143,71,NaN,137,NaN,84,36,14,59,99,4,NaN,NaN,72
20144,,NaN,,NaN,,,,,,,NaN,NaN,
20145,71,NaN,138,NaN,84,36,14,59,99,4,NaN,NaN,71
20146,,NaN,,NaN,,,,,,,NaN,NaN,
20147,71,NaN,138,NaN,85,37,14,60,99,4,NaN,NaN,72
20148,,NaN,,NaN,,,,,,,NaN,NaN,
20149,71,NaN,138,NaN,86,37,14,60,98,4,NaN,NaN,72
20150,,NaN,,NaN,,,,,,,NaN,NaN,
20151,71,NaN,140,NaN,86,37,14,61,99,4,NaN,NaN,72
20152,,NaN,,NaN,,,,,,,NaN,NaN,
20153,71,NaN,135,NaN,84,37,14,59,99,4,NaN,NaN,71
20154,,NaN,,NaN,,,,,,,NaN,NaN,
20155,71,NaN,137,NaN,85,37,14,60,99,4,NaN,NaN,72
20156,,NaN,,NaN,,,,,,,NaN,NaN,
20157,71,NaN,138,NaN,85,37,14,61,99,4,NaN,NaN,72
20158,,NaN,,NaN,,,,,,,NaN,NaN,
20159,71,NaN,141,NaN,86,38,14,60,98,4,NaN,NaN,71
20160,,NaN,,NaN,,,,,,,NaN,NaN,
20161,71,NaN,138,NaN,86,38,14,60,98,5,NaN,NaN,72
20162,,NaN,,NaN,,,,,,,NaN,NaN,
20163,71,NaN,141,NaN,87,38,14,61,98,5,NaN,NaN,72
20164,,NaN,,NaN,,,,,,,NaN,NaN,
20165,71,NaN,140,NaN,86,37,14,61,98,4,NaN,NaN,71
20166,,NaN,,NaN,,,,,,,NaN,NaN,
20167,71,NaN,140,NaN,87,37,14,60,98,4,NaN,NaN,72
20168,,NaN,,NaN,,,,,,,NaN,NaN,
20169,72,NaN,140,NaN,87,37,14,61,99,4,NaN,NaN,73
20170,,NaN,,NaN,,,,,,,NaN,NaN,
20171,72,NaN,141,NaN,88,36,14,61,99,4,NaN,NaN,72
20172,,NaN,,NaN,,,,,,,NaN,NaN,
20173,72,NaN,142,NaN,87,36,14,61,99,4,NaN,NaN,72
20174,,NaN,,NaN,,,,,,,NaN,NaN,
20175,71,NaN,141,NaN,88,36,14,61,99,4,NaN,NaN,72
20176,,NaN,,NaN,,,,,,,NaN,NaN,
20177,71,NaN,143,NaN,88,37,14,61,99,4,NaN,NaN,72
20178,,NaN,,NaN,,,,,,,NaN,NaN,
20179,71,NaN,141,NaN,87,37,14,60,99,4,NaN,NaN,71
20180,,NaN,,NaN,,,,,,,NaN,NaN,
20181,71,NaN,141,NaN,87,37,14,61,98,4,NaN,NaN,71
20182,,NaN,,NaN,,,,,,,NaN,NaN,
20183,71,NaN,139,NaN,87,37,14,60,98,4,NaN,NaN,71
20184,,NaN,,NaN,,,,,,,NaN,NaN,
20185,71,NaN,141,NaN,87,37,14,60,98,4,NaN,NaN,71
20186,,NaN,,NaN,,,,,,,NaN,NaN,
20187,71,NaN,138,NaN,85,37,14,59,98,4,NaN,NaN,71
20188,,NaN,,NaN,,,,,,,NaN,NaN,
20189,71,NaN,139,NaN,86,37,14,60,99,4,NaN,NaN,71
20190,,NaN,,NaN,,,,,,,NaN,NaN,
20191,71,NaN,137,NaN,85,37,14,60,99,4,NaN,NaN,71
20192,,NaN,,NaN,,,,,,,NaN,NaN,
20193,70,NaN,139,NaN,85,37,14,60,99,4,NaN,NaN,71
20194,,NaN,,NaN,,,,,,,NaN,NaN,
20195,70,NaN,136,NaN,85,38,14,60,98,5,NaN,NaN,71
20196,,NaN,,NaN,,,,,,,NaN,NaN,
20197,70,NaN,141,NaN,87,38,14,62,99,5,NaN,NaN,71
20198,,NaN,,NaN,,,,,,,NaN,NaN,
20199,71,NaN,142,NaN,87,38,14,62,99,5,NaN,NaN,71
20200,,NaN,,NaN,,,,,,,NaN,NaN,
20201,71,NaN,142,NaN,88,36,14,62,99,5,NaN,NaN,71
20202,,NaN,,NaN,,,,,,,NaN,NaN,
20203,71,NaN,141,NaN,88,36,14,62,98,5,NaN,NaN,72
20204,,NaN,,NaN,,,,,,,NaN,NaN,
20205,71,NaN,143,NaN,88,36,14,62,98,5,NaN,NaN,71
20206,,NaN,,NaN,,,,,,,NaN,NaN,
20207,71,NaN,143,NaN,88,37,14,61,98,4,NaN,NaN,72
20208,,NaN,,NaN,,,,,,,NaN,NaN,
20209,71,NaN,142,NaN,88,37,14,63,98,4,NaN,NaN,72
20210,,NaN,,NaN,,,,,,,NaN,NaN,
20211,71,NaN,143,NaN,89,37,14,62,99,4,NaN,NaN,72
20212,,NaN,,NaN,,,,,,,NaN,NaN,
20213,71,NaN,142,NaN,88,36,14,61,98,4,NaN,NaN,72
20214,,NaN,,NaN,,,,,,,NaN,NaN,
20215,71,NaN,144,NaN,88,36,14,61,98,4,NaN,NaN,71
20216,,NaN,,NaN,,,,,,,NaN,NaN,
20217,71,NaN,140,NaN,88,36,14,61,98,4,NaN,NaN,72
20218,,NaN,,NaN,,,,,,,NaN,NaN,
20219,71,NaN,142,NaN,88,36,14,62,99,4,NaN,NaN,71
20220,,NaN,,NaN,,,,,,,NaN,NaN,
20221,71,NaN,140,NaN,87,36,14,60,99,4,NaN,NaN,71
20222,,NaN,,NaN,,,,,,,NaN,NaN,
20223,71,NaN,141,NaN,87,36,14,61,99,4,NaN,NaN,71
20224,,NaN,,NaN,,,,,,,NaN,NaN,
20225,70,NaN,138,NaN,88,39,14,65,99,5,NaN,NaN,71
20226,,NaN,,NaN,,,,,,,NaN,NaN,
20227,73,NaN,130,NaN,82,39,14,55,99,5,NaN,NaN,71
20228,,NaN,,NaN,,,,,,,NaN,NaN,
20229,66,NaN,131,NaN,81,39,14,56,99,5,NaN,NaN,69
20230,,NaN,,NaN,,,,,,,NaN,NaN,
20231,65,NaN,136,NaN,83,38,14,60,99,5,NaN,NaN,69
20232,,NaN,,NaN,,,,,,,NaN,NaN,
20233,64,NaN,137,NaN,84,38,14,60,98,6,NaN,NaN,69
20234,,NaN,,NaN,,,,,,,NaN,NaN,
20235,62,NaN,137,NaN,84,38,14,61,98,6,NaN,NaN,68
20236,,NaN,,NaN,,,,,,,NaN,NaN,
20237,69,NaN,139,NaN,86,38,14,61,98,5,NaN,NaN,70
20238,,NaN,,NaN,,,,,,,NaN,NaN,
20239,69,NaN,139,NaN,86,38,14,61,98,5,NaN,NaN,70
20240,,NaN,,NaN,,,,,,,NaN,NaN,
20241,69,NaN,140,NaN,87,38,14,61,98,4,NaN,NaN,70
20242,,NaN,,NaN,,,,,,,NaN,NaN,
20243,69,NaN,140,NaN,87,35,14,61,98,4,NaN,NaN,70
20244,,NaN,,NaN,,,,,,,NaN,NaN,
20245,69,NaN,142,NaN,87,35,14,61,99,4,NaN,NaN,70
20246,,NaN,,NaN,,,,,,,NaN,NaN,
20247,69,NaN,140,NaN,87,35,14,61,99,4,NaN,NaN,69
20248,,NaN,,NaN,,,,,,,NaN,NaN,
20249,70,NaN,144,NaN,88,37,14,62,98,4,NaN,NaN,68
20250,,NaN,,NaN,,,,,,,NaN,NaN,
20251,69,NaN,141,NaN,87,37,14,61,97,4,NaN,NaN,68
20252,,NaN,,NaN,,,,,,,NaN,NaN,
20253,69,NaN,133,NaN,85,37,14,61,98,4,NaN,NaN,68
20254,,NaN,,NaN,,,,,,,NaN,NaN,
20255,69,NaN,137,NaN,85,37,14,59,98,5,NaN,NaN,67
20256,,NaN,,NaN,,,,,,,NaN,NaN,
20257,70,NaN,137,NaN,85,37,14,59,98,5,NaN,NaN,67
20258,,NaN,,NaN,,,,,,,NaN,NaN,
20259,73,NaN,133,NaN,80,37,14,55,98,5,NaN,NaN,68
20260,,NaN,,NaN,,,,,,,NaN,NaN,
20261,68,NaN,134,NaN,81,37,14,57,99,5,NaN,NaN,68
20262,,NaN,,NaN,,,,,,,NaN,NaN,
20263,68,NaN,135,NaN,80,37,14,56,98,5,NaN,NaN,66
20264,,NaN,,NaN,,,,,,,NaN,NaN,
20265,64,NaN,133,NaN,82,37,14,59,98,5,NaN,NaN,66
20266,,NaN,,NaN,,,,,,,NaN,NaN,
20267,60,NaN,136,NaN,84,37,14,61,98,5,NaN,NaN,66
20268,,NaN,,NaN,,,,,,,NaN,NaN,
20269,63,NaN,139,NaN,85,36,14,61,98,5,NaN,NaN,67
20270,,NaN,,NaN,,,,,,,NaN,NaN,
20271,66,NaN,143,NaN,88,36,14,63,98,5,NaN,NaN,68
20272,,NaN,,NaN,,,,,,,NaN,NaN,
20273,69,NaN,143,NaN,89,36,14,63,98,5,NaN,NaN,70
20274,,NaN,,NaN,,,,,,,NaN,NaN,
20275,69,NaN,146,NaN,90,36,14,63,98,5,NaN,NaN,70
20276,,NaN,,NaN,,,,,,,NaN,NaN,
20277,69,NaN,144,NaN,89,36,14,63,98,5,NaN,NaN,70
20278,,NaN,,NaN,,,,,,,NaN,NaN,
20279,69,NaN,145,NaN,90,36,14,62,99,5,NaN,NaN,69
20280,,NaN,,NaN,,,,,,,NaN,NaN,
20281,69,NaN,142,NaN,89,37,14,62,99,5,NaN,NaN,69
20282,,NaN,,NaN,,,,,,,NaN,NaN,
20283,69,NaN,143,NaN,89,37,14,61,99,5,NaN,NaN,69
20284,,NaN,,NaN,,,,,,,NaN,NaN,
20285,69,NaN,139,NaN,87,37,14,60,99,4,NaN,NaN,69
20286,,NaN,,NaN,,,,,,,NaN,NaN,
20287,68,NaN,139,NaN,84,37,14,57,99,4,NaN,NaN,67
20288,,NaN,,NaN,,,,,,,NaN,NaN,
20289,65,NaN,133,NaN,82,37,14,56,99,5,NaN,NaN,66
20290,,NaN,,NaN,,,,,,,NaN,NaN,
20291,62,NaN,134,NaN,82,37,14,59,98,5,NaN,NaN,65
20292,,NaN,,NaN,,,,,,,NaN,NaN,
20293,62,NaN,135,NaN,81,39,14,56,99,5,NaN,NaN,65
20294,,NaN,,NaN,,,,,,,NaN,NaN,
20295,62,NaN,135,NaN,82,39,14,58,98,5,NaN,NaN,64
20296,,NaN,,NaN,,,,,,,NaN,NaN,
20297,62,NaN,136,NaN,84,39,14,61,98,5,NaN,NaN,65
20298,,NaN,,NaN,,,,,,,NaN,NaN,
20299,64,NaN,141,NaN,87,36,14,64,98,5,NaN,NaN,68
20300,,NaN,,NaN,,,,,,,NaN,NaN,
20301,66,NaN,145,NaN,89,36,14,64,97,5,NaN,NaN,69
20302,,NaN,,NaN,,,,,,,NaN,NaN,
20303,71,NaN,147,NaN,92,36,14,68,98,5,NaN,NaN,72
20304,,NaN,,NaN,,,,,,,NaN,NaN,
20305,74,NaN,150,NaN,92,37,14,65,98,5,NaN,NaN,74
20306,,NaN,,NaN,,,,,,,NaN,NaN,
20307,73,NaN,146,NaN,90,37,14,63,98,5,NaN,NaN,73
20308,,NaN,,NaN,,,,,,,NaN,NaN,
20309,72,NaN,147,NaN,91,37,14,63,98,5,NaN,NaN,72
20310,,NaN,,NaN,,,,,,,NaN,NaN,
20311,71,NaN,145,NaN,90,36,14,63,98,4,NaN,NaN,71
20312,,NaN,,NaN,,,,,,,NaN,NaN,
20313,66,NaN,148,NaN,91,36,14,64,98,4,NaN,NaN,68
20314,,NaN,,NaN,,,,,,,NaN,NaN,
20315,68,NaN,146,NaN,93,36,14,68,98,4,NaN,NaN,68
20316,,NaN,,NaN,,,,,,,NaN,NaN,
20317,70,NaN,148,NaN,92,37,14,64,98,4,NaN,NaN,68
20318,,NaN,,NaN,,,,,,,NaN,NaN,
20319,69,NaN,146,NaN,91,37,14,63,98,5,NaN,NaN,67
20320,,NaN,,NaN,,,,,,,NaN,NaN,
20321,69,NaN,146,NaN,91,37,14,64,98,5,NaN,NaN,67
20322,,NaN,,NaN,,,,,,,NaN,NaN,
20323,69,NaN,145,NaN,91,37,14,64,98,5,NaN,NaN,68
20324,,NaN,,NaN,,,,,,,NaN,NaN,
20325,68,NaN,147,NaN,92,37,14,65,98,5,NaN,NaN,69
20326,,NaN,,NaN,,,,,,,NaN,NaN,
20327,68,NaN,150,NaN,93,37,14,65,99,5,NaN,NaN,69
20328,,NaN,,NaN,,,,,,,NaN,NaN,
20329,69,NaN,150,NaN,94,37,14,66,99,5,NaN,NaN,69
20330,,NaN,,NaN,,,,,,,NaN,NaN,
20331,69,NaN,150,NaN,93,38,14,65,98,5,NaN,NaN,69
20332,,NaN,,NaN,,,,,,,NaN,NaN,
20333,69,NaN,148,NaN,93,38,14,64,98,5,NaN,NaN,70
20334,,NaN,,NaN,,,,,,,NaN,NaN,
20335,69,NaN,151,NaN,93,38,14,65,98,5,NaN,NaN,69
20336,,NaN,,NaN,,,,,,,NaN,NaN,
20337,69,NaN,148,NaN,92,38,14,64,98,5,NaN,NaN,69
20338,,NaN,,NaN,,,,,,,NaN,NaN,
20339,69,NaN,150,NaN,93,38,14,64,99,5,NaN,NaN,69
20340,,NaN,,NaN,,,,,,,NaN,NaN,
20341,69,NaN,146,NaN,92,38,14,64,98,5,NaN,NaN,69
20342,,NaN,,NaN,,,,,,,NaN,NaN,
20343,69,NaN,149,NaN,92,38,14,65,99,5,NaN,NaN,69
20344,,NaN,,NaN,,,,,,,NaN,NaN,
20345,69,NaN,146,NaN,91,38,14,64,98,5,NaN,NaN,70
20346,,NaN,,NaN,,,,,,,NaN,NaN,
20347,69,NaN,147,NaN,91,38,14,64,99,5,NaN,NaN,69
20348,,NaN,,NaN,,,,,,,NaN,NaN,
20349,69,NaN,145,NaN,90,37,14,64,99,5,NaN,NaN,69
20350,,NaN,,NaN,,,,,,,NaN,NaN,
20351,69,NaN,147,NaN,91,37,14,65,99,5,NaN,NaN,69
20352,,NaN,,NaN,,,,,,,NaN,NaN,
20353,68,NaN,148,NaN,92,37,14,65,99,5,NaN,NaN,69
20354,,NaN,,NaN,,,,,,,NaN,NaN,
20355,68,NaN,149,NaN,93,36,14,65,99,5,NaN,NaN,69
20356,,NaN,,NaN,,,,,,,NaN,NaN,
20357,69,NaN,149,NaN,93,36,14,65,99,6,NaN,NaN,69
20358,,NaN,,NaN,,,,,,,NaN,NaN,
20359,69,NaN,148,NaN,93,36,14,65,99,6,NaN,NaN,69
20360,,NaN,,NaN,,,,,,,NaN,NaN,
20361,69,NaN,150,NaN,93,38,14,65,98,5,NaN,NaN,69
20362,,NaN,,NaN,,,,,,,NaN,NaN,
20363,69,NaN,149,NaN,93,38,14,65,99,5,NaN,NaN,69
20364,,NaN,,NaN,,,,,,,NaN,NaN,
20365,69,NaN,152,NaN,94,38,14,66,99,5,NaN,NaN,70
20366,,NaN,,NaN,,,,,,,NaN,NaN,
20367,69,NaN,150,NaN,94,37,14,66,99,5,NaN,NaN,69
20368,,NaN,,NaN,,,,,,,NaN,NaN,
20369,69,NaN,152,NaN,95,37,14,66,99,5,NaN,NaN,70
20370,,NaN,,NaN,,,,,,,NaN,NaN,
20371,69,NaN,150,NaN,94,37,14,66,99,5,NaN,NaN,70
20372,,NaN,,NaN,,,,,,,NaN,NaN,
20373,69,NaN,152,NaN,94,38,14,65,99,5,NaN,NaN,69
20374,,NaN,,NaN,,,,,,,NaN,NaN,
20375,69,NaN,148,NaN,93,38,14,65,99,5,NaN,NaN,69
20376,,NaN,,NaN,,,,,,,NaN,NaN,
20377,69,NaN,150,NaN,93,38,14,64,99,5,NaN,NaN,68
20378,,NaN,,NaN,,,,,,,NaN,NaN,
20379,69,NaN,149,NaN,93,38,14,64,99,5,NaN,NaN,67
20380,,NaN,,NaN,,,,,,,NaN,NaN,
20381,68,NaN,151,NaN,93,37,14,65,99,5,NaN,NaN,67
20382,,NaN,,NaN,,,,,,,NaN,NaN,
20383,68,NaN,149,NaN,93,37,14,65,99,5,NaN,NaN,67
20384,,NaN,,NaN,,,,,,,NaN,NaN,
20385,68,NaN,151,NaN,94,37,14,66,99,5,NaN,NaN,69
20386,,NaN,,NaN,,,,,,,NaN,NaN,
20387,68,NaN,154,NaN,95,37,14,67,99,5,NaN,NaN,69
20388,,NaN,,NaN,,,,,,,NaN,NaN,
20389,69,NaN,153,NaN,95,37,14,66,99,5,NaN,NaN,69
20390,,NaN,,NaN,,,,,,,NaN,NaN,
20391,69,NaN,154,NaN,96,37,14,66,98,5,NaN,NaN,69
20392,,NaN,,NaN,,,,,,,NaN,NaN,
20393,69,NaN,153,NaN,96,37,14,66,98,5,NaN,NaN,69
20394,,NaN,,NaN,,,,,,,NaN,NaN,
20395,68,NaN,155,NaN,96,37,14,67,97,5,NaN,NaN,69
20396,,NaN,,NaN,,,,,,,NaN,NaN,
20397,69,NaN,153,NaN,96,37,14,67,98,5,NaN,NaN,70
20398,,NaN,,NaN,,,,,,,NaN,NaN,
20399,69,NaN,155,NaN,97,37,14,67,98,5,NaN,NaN,70
20400,,NaN,,NaN,,,,,,,NaN,NaN,
20401,69,NaN,155,NaN,97,37,14,68,99,5,NaN,NaN,70
20402,,NaN,,NaN,,,,,,,NaN,NaN,
20403,69,NaN,158,NaN,98,37,14,69,99,5,NaN,NaN,70
20404,,NaN,,NaN,,,,,,,NaN,NaN,
20405,69,NaN,156,NaN,98,37,14,68,99,5,NaN,NaN,70
20406,,NaN,,NaN,,,,,,,NaN,NaN,
20407,69,NaN,157,NaN,98,37,14,68,98,5,NaN,NaN,70
20408,,NaN,,NaN,,,,,,,NaN,NaN,
20409,69,NaN,154,NaN,97,37,14,67,99,5,NaN,NaN,70
20410,,NaN,,NaN,,,,,,,NaN,NaN,
20411,68,NaN,155,NaN,98,38,14,67,99,5,NaN,NaN,69
20412,,NaN,,NaN,,,,,,,NaN,NaN,
20413,68,NaN,155,NaN,97,38,14,67,99,5,NaN,NaN,69
20414,,NaN,,NaN,,,,,,,NaN,NaN,
20415,68,NaN,155,NaN,97,38,14,67,99,5,NaN,NaN,69
20416,,NaN,,NaN,,,,,,,NaN,NaN,
20417,68,NaN,155,NaN,97,36,14,66,99,6,NaN,NaN,69
20418,,NaN,,NaN,,,,,,,NaN,NaN,
20419,68,NaN,153,NaN,96,36,14,66,99,6,NaN,NaN,69
20420,,NaN,,NaN,,,,,,,NaN,NaN,
20421,69,NaN,154,NaN,97,36,14,66,99,5,NaN,NaN,69
20422,,NaN,,NaN,,,,,,,NaN,NaN,
20423,69,NaN,154,NaN,96,36,14,67,99,5,NaN,NaN,69
20424,,NaN,,NaN,,,,,,,NaN,NaN,
