time,Solar8000/ART_DBP,Solar8000/PLETH_SPO2,SNUADC/ECG_V5,SNUADC/ART,SNUADC/ECG_II,Solar8000/RR_CO2,Solar8000/ART_SBP,Solar8000/PLETH_HR,Solar8000/ETCO2,SNUADC/CVP,Solar8000/CVP,Solar8000/ART_MBP,Solar8000/HR
10952,65,100,NaN,NaN,NaN,16,142,88,33,NaN,9,88,84
10953,,,NaN,NaN,NaN,,,,,NaN,,,
10954,65,100,NaN,NaN,NaN,16,141,88,33,NaN,9,87,84
10955,,,NaN,NaN,NaN,,,,,NaN,,,
10956,65,100,NaN,NaN,NaN,16,143,87,33,NaN,9,88,85
10957,,,NaN,NaN,NaN,,,,,NaN,,,
10958,65,100,NaN,NaN,NaN,16,140,88,33,NaN,9,88,85
10959,,,NaN,NaN,NaN,,,,,NaN,,,
10960,65,100,NaN,NaN,NaN,16,142,88,33,NaN,9,88,85
10961,,,NaN,NaN,NaN,,,,,NaN,,,
10962,64,100,NaN,NaN,NaN,16,140,88,33,NaN,9,88,85
10963,,,NaN,NaN,NaN,,,,,NaN,,,
10964,64,100,NaN,NaN,NaN,16,141,87,33,NaN,9,87,85
10965,,,NaN,NaN,NaN,,,,,NaN,,,
10966,65,100,NaN,NaN,NaN,16,140,87,33,NaN,9,87,84
10967,,,NaN,NaN,NaN,,,,,NaN,,,
10968,64,100,NaN,NaN,NaN,16,141,87,33,NaN,9,87,84
10969,,,NaN,NaN,NaN,,,,,NaN,,,
10970,65,100,NaN,NaN,NaN,16,142,87,33,NaN,9,88,84
10971,,,NaN,NaN,NaN,,,,,NaN,,,
10972,65,100,NaN,NaN,NaN,16,142,87,33,NaN,9,88,85
10973,,,NaN,NaN,NaN,,,,,NaN,,,
10974,65,100,NaN,NaN,NaN,16,141,88,33,NaN,9,88,85
10975,,,NaN,NaN,NaN,,,,,NaN,,,
10976,64,100,NaN,NaN,NaN,16,141,88,33,NaN,9,88,85
10977,,,NaN,NaN,NaN,,,,,NaN,,,
10978,64,100,NaN,NaN,NaN,16,141,88,33,NaN,9,87,85
10979,,,NaN,NaN,NaN,,,,,NaN,,,
10980,64,100,NaN,NaN,NaN,16,140,87,33,NaN,9,87,84
10981,,,NaN,NaN,NaN,,,,,NaN,,,
10982,64,100,NaN,NaN,NaN,16,142,87,33,NaN,9,87,84
10983,,,NaN,NaN,NaN,,,,,NaN,,,
10984,64,100,NaN,NaN,NaN,16,140,87,33,NaN,9,87,84
10985,,,NaN,NaN,NaN,,,,,NaN,,,
10986,65,100,NaN,NaN,NaN,16,142,87,33,NaN,9,88,84
10987,,,NaN,NaN,NaN,,,,,NaN,,,
10988,65,100,NaN,NaN,NaN,16,141,87,33,NaN,9,88,85
10989,,,NaN,NaN,NaN,,,,,NaN,,,
10990,65,100,NaN,NaN,NaN,16,142,88,33,NaN,9,88,85
10991,,,NaN,NaN,NaN,,,,,NaN,,,
10992,64,100,NaN,NaN,NaN,16,140,87,33,NaN,9,87,84
10993,,,NaN,NaN,NaN,,,,,NaN,,,
10994,64,100,NaN,NaN,NaN,16,141,87,33,NaN,9,87,84
10995,,,NaN,NaN,NaN,,,,,NaN,,,
10996,65,100,NaN,NaN,NaN,16,140,86,33,NaN,9,87,83
10997,,,NaN,NaN,NaN,,,,,NaN,,,
10998,65,100,NaN,NaN,NaN,16,142,86,33,NaN,9,88,83
10999,,,NaN,NaN,NaN,,,,,NaN,,,
11000,66,100,NaN,NaN,NaN,16,142,87,33,NaN,9,89,84
11001,,,NaN,NaN,NaN,,,,,NaN,,,
11002,65,100,NaN,NaN,NaN,16,142,87,33,NaN,9,88,85
11003,,,NaN,NaN,NaN,,,,,NaN,,,
11004,66,100,NaN,NaN,NaN,16,143,87,33,NaN,9,89,85
11005,,,NaN,NaN,NaN,,,,,NaN,,,
11006,66,100,NaN,NaN,NaN,16,142,87,33,NaN,9,89,85
11007,,,NaN,NaN,NaN,,,,,NaN,,,
11008,66,100,NaN,NaN,NaN,16,143,87,33,NaN,9,89,85
11009,,,NaN,NaN,NaN,,,,,NaN,,,
11010,66,100,NaN,NaN,NaN,16,142,88,33,NaN,9,89,85
11011,,,NaN,NaN,NaN,,,,,NaN,,,
11012,66,100,NaN,NaN,NaN,16,144,88,33,NaN,9,90,85
11013,,,NaN,NaN,NaN,,,,,NaN,,,
11014,66,100,NaN,NaN,NaN,16,142,88,33,NaN,9,89,86
11015,,,NaN,NaN,NaN,,,,,NaN,,,
11016,66,100,NaN,NaN,NaN,16,143,88,33,NaN,9,89,85
11017,,,NaN,NaN,NaN,,,,,NaN,,,
11018,66,100,NaN,NaN,NaN,16,142,88,33,NaN,10,89,85
11019,,,NaN,NaN,NaN,,,,,NaN,,,
11020,66,100,NaN,NaN,NaN,16,144,88,33,NaN,10,89,85
11021,,,NaN,NaN,NaN,,,,,NaN,,,
11022,66,100,NaN,NaN,NaN,16,142,88,33,NaN,10,89,85
11023,,,NaN,NaN,NaN,,,,,NaN,,,
11024,66,100,NaN,NaN,NaN,16,144,88,33,NaN,10,90,85
11025,,,NaN,NaN,NaN,,,,,NaN,,,
11026,66,100,NaN,NaN,NaN,16,143,88,33,NaN,10,90,86
11027,,,NaN,NaN,NaN,,,,,NaN,,,
11028,66,100,NaN,NaN,NaN,16,144,88,33,NaN,10,90,86
11029,,,NaN,NaN,NaN,,,,,NaN,,,
11030,66,100,NaN,NaN,NaN,16,142,89,33,NaN,10,89,86
11031,,,NaN,NaN,NaN,,,,,NaN,,,
11032,65,100,NaN,NaN,NaN,16,141,88,33,NaN,10,88,85
11033,,,NaN,NaN,NaN,,,,,NaN,,,
11034,66,100,NaN,NaN,NaN,16,142,88,33,NaN,10,88,85
11035,,,NaN,NaN,NaN,,,,,NaN,,,
11036,65,100,NaN,NaN,NaN,16,142,87,33,NaN,10,89,85
11037,,,NaN,NaN,NaN,,,,,NaN,,,
11038,66,100,NaN,NaN,NaN,16,143,87,33,NaN,10,89,85
11039,,,NaN,NaN,NaN,,,,,NaN,,,
11040,66,100,NaN,NaN,NaN,16,142,88,33,NaN,10,89,85
11041,,,NaN,NaN,NaN,,,,,NaN,,,
11042,66,100,NaN,NaN,NaN,16,144,88,33,NaN,10,89,85
11043,,,NaN,NaN,NaN,,,,,NaN,,,
11044,66,100,NaN,NaN,NaN,16,142,88,33,NaN,10,89,85
11045,,,NaN,NaN,NaN,,,,,NaN,,,
11046,66,100,NaN,NaN,NaN,16,143,88,33,NaN,10,89,85
11047,,,NaN,NaN,NaN,,,,,NaN,,,
11048,66,100,NaN,NaN,NaN,16,142,87,33,NaN,10,89,85
11049,,,NaN,NaN,NaN,,,,,NaN,,,
11050,66,100,NaN,NaN,NaN,16,144,88,33,NaN,10,90,85
11051,,,NaN,NaN,NaN,,,,,NaN,,,
11052,66,100,NaN,NaN,NaN,16,142,88,33,NaN,10,89,85
11053,,,NaN,NaN,NaN,,,,,NaN,,,
11054,66,100,NaN,NaN,NaN,16,143,88,33,NaN,10,90,86
11055,,,NaN,NaN,NaN,,,,,NaN,,,
11056,67,100,NaN,NaN,NaN,16,142,88,33,NaN,10,90,86
11057,,,NaN,NaN,NaN,,,,,NaN,,,
11058,66,100,NaN,NaN,NaN,16,143,88,33,NaN,10,90,85
11059,,,NaN,NaN,NaN,,,,,NaN,,,
11060,66,100,NaN,NaN,NaN,16,143,88,33,NaN,10,90,85
11061,,,NaN,NaN,NaN,,,,,NaN,,,
11062,66,100,NaN,NaN,NaN,16,142,88,33,NaN,10,89,86
11063,,,NaN,NaN,NaN,,,,,NaN,,,
11064,66,100,NaN,NaN,NaN,16,142,89,33,NaN,10,89,86
11065,,,NaN,NaN,NaN,,,,,NaN,,,
11066,66,100,NaN,NaN,NaN,16,142,89,33,NaN,10,89,86
11067,,,NaN,NaN,NaN,,,,,NaN,,,
11068,66,100,NaN,NaN,NaN,16,143,88,33,NaN,10,89,85
11069,,,NaN,NaN,NaN,,,,,NaN,,,
11070,65,100,NaN,NaN,NaN,16,141,88,33,NaN,10,88,85
11071,,,NaN,NaN,NaN,,,,,NaN,,,
11072,65,100,NaN,NaN,NaN,16,143,87,33,NaN,10,89,84
11073,,,NaN,NaN,NaN,,,,,NaN,,,
11074,65,100,NaN,NaN,NaN,16,141,87,33,NaN,10,88,84
11075,,,NaN,NaN,NaN,,,,,NaN,,,
11076,65,100,NaN,NaN,NaN,16,142,87,33,NaN,10,88,84
11077,,,NaN,NaN,NaN,,,,,NaN,,,
11078,65,100,NaN,NaN,NaN,16,141,87,33,NaN,10,88,84
11079,,,NaN,NaN,NaN,,,,,NaN,,,
11080,65,100,NaN,NaN,NaN,16,142,87,33,NaN,10,88,84
11081,,,NaN,NaN,NaN,,,,,NaN,,,
11082,65,100,NaN,NaN,NaN,16,141,86,33,NaN,10,88,83
11083,,,NaN,NaN,NaN,,,,,NaN,,,
11084,65,100,NaN,NaN,NaN,16,142,86,33,NaN,10,88,84
11085,,,NaN,NaN,NaN,,,,,NaN,,,
11086,66,100,NaN,NaN,NaN,16,143,87,33,NaN,10,89,85
11087,,,NaN,NaN,NaN,,,,,NaN,,,
11088,66,100,NaN,NaN,NaN,16,144,88,33,NaN,10,89,85
11089,,,NaN,NaN,NaN,,,,,NaN,,,
11090,66,100,NaN,NaN,NaN,16,143,88,33,NaN,10,89,86
11091,,,NaN,NaN,NaN,,,,,NaN,,,
11092,65,100,NaN,NaN,NaN,16,143,89,33,NaN,10,89,86
11093,,,NaN,NaN,NaN,,,,,NaN,,,
11094,66,100,NaN,NaN,NaN,16,144,89,33,NaN,10,90,86
11095,,,NaN,NaN,NaN,,,,,NaN,,,
11096,66,100,NaN,NaN,NaN,16,144,89,33,NaN,9,90,86
11097,,,NaN,NaN,NaN,,,,,NaN,,,
11098,66,100,NaN,NaN,NaN,16,146,89,33,NaN,9,90,86
11099,,,NaN,NaN,NaN,,,,,NaN,,,
11100,65,100,NaN,NaN,NaN,16,144,89,33,NaN,10,90,87
11101,,,NaN,NaN,NaN,,,,,NaN,,,
11102,65,100,NaN,NaN,NaN,16,146,89,33,NaN,10,90,87
11103,,,NaN,NaN,NaN,,,,,NaN,,,
11104,66,100,NaN,NaN,NaN,16,144,90,33,NaN,10,90,87
11105,,,NaN,NaN,NaN,,,,,NaN,,,
11106,66,100,NaN,NaN,NaN,16,145,89,33,NaN,10,90,86
11107,,,NaN,NaN,NaN,,,,,NaN,,,
11108,65,100,NaN,NaN,NaN,16,143,89,33,NaN,10,89,86
11109,,,NaN,NaN,NaN,,,,,NaN,,,
11110,66,100,NaN,NaN,NaN,16,145,88,33,NaN,10,89,85
11111,,,NaN,NaN,NaN,,,,,NaN,,,
11112,65,100,NaN,NaN,NaN,16,143,88,33,NaN,10,89,85
11113,,,NaN,NaN,NaN,,,,,NaN,,,
11114,65,100,NaN,NaN,NaN,16,144,88,33,NaN,10,89,85
11115,,,NaN,NaN,NaN,,,,,NaN,,,
11116,66,100,NaN,NaN,NaN,16,144,88,33,NaN,10,89,85
11117,,,NaN,NaN,NaN,,,,,NaN,,,
11118,66,100,NaN,NaN,NaN,16,145,87,33,NaN,10,89,84
11119,,,NaN,NaN,NaN,,,,,NaN,,,
11120,67,100,NaN,NaN,NaN,16,145,87,33,NaN,10,90,84
11121,,,NaN,NaN,NaN,,,,,NaN,,,
11122,68,100,NaN,NaN,NaN,16,147,87,33,NaN,10,91,85
11123,,,NaN,NaN,NaN,,,,,NaN,,,
11124,69,100,NaN,NaN,NaN,16,148,88,33,NaN,10,92,85
11125,,,NaN,NaN,NaN,,,,,NaN,,,
11126,69,100,NaN,NaN,NaN,16,147,88,33,NaN,10,92,86
11127,,,NaN,NaN,NaN,,,,,NaN,,,
11128,69,100,NaN,NaN,NaN,16,149,88,33,NaN,10,93,85
11129,,,NaN,NaN,NaN,,,,,NaN,,,
11130,69,100,NaN,NaN,NaN,16,148,88,33,NaN,10,93,85
11131,,,NaN,NaN,NaN,,,,,NaN,,,
11132,69,100,NaN,NaN,NaN,16,149,87,32,NaN,10,93,84
11133,,,NaN,NaN,NaN,,,,,NaN,,,
11134,69,100,NaN,NaN,NaN,16,149,88,32,NaN,10,93,85
11135,,,NaN,NaN,NaN,,,,,NaN,,,
11136,70,100,NaN,NaN,NaN,16,150,88,32,NaN,10,94,85
11137,,,NaN,NaN,NaN,,,,,NaN,,,
11138,70,100,NaN,NaN,NaN,16,149,88,33,NaN,10,93,85
11139,,,NaN,NaN,NaN,,,,,NaN,,,
11140,69,100,NaN,NaN,NaN,16,150,88,33,NaN,10,93,85
11141,,,NaN,NaN,NaN,,,,,NaN,,,
11142,70,100,NaN,NaN,NaN,16,149,87,33,NaN,10,93,84
11143,,,NaN,NaN,NaN,,,,,NaN,,,
11144,69,100,NaN,NaN,NaN,16,150,87,33,NaN,10,93,84
11145,,,NaN,NaN,NaN,,,,,NaN,,,
11146,70,100,NaN,NaN,NaN,16,149,86,32,NaN,10,93,84
11147,,,NaN,NaN,NaN,,,,,NaN,,,
11148,70,100,NaN,NaN,NaN,16,150,86,32,NaN,10,93,83
11149,,,NaN,NaN,NaN,,,,,NaN,,,
11150,70,100,NaN,NaN,NaN,16,150,86,32,NaN,10,93,83
11151,,,NaN,NaN,NaN,,,,,NaN,,,
11152,70,100,NaN,NaN,NaN,16,150,86,32,NaN,10,93,83
11153,,,NaN,NaN,NaN,,,,,NaN,,,
11154,70,100,NaN,NaN,NaN,16,150,86,32,NaN,10,93,83
11155,,,NaN,NaN,NaN,,,,,NaN,,,
11156,70,100,NaN,NaN,NaN,16,150,86,32,NaN,10,93,83
11157,,,NaN,NaN,NaN,,,,,NaN,,,
11158,71,100,NaN,NaN,NaN,16,151,85,32,NaN,10,94,83
11159,,,NaN,NaN,NaN,,,,,NaN,,,
11160,71,100,NaN,NaN,NaN,16,151,86,32,NaN,10,94,83
11161,,,NaN,NaN,NaN,,,,,NaN,,,
11162,72,100,NaN,NaN,NaN,16,153,86,32,NaN,10,95,83
11163,,,NaN,NaN,NaN,,,,,NaN,,,
11164,72,100,NaN,NaN,NaN,16,152,87,32,NaN,10,96,84
11165,,,NaN,NaN,NaN,,,,,NaN,,,
11166,72,100,NaN,NaN,NaN,16,154,87,32,NaN,10,96,85
11167,,,NaN,NaN,NaN,,,,,NaN,,,
11168,72,100,NaN,NaN,NaN,16,152,87,32,NaN,10,96,85
11169,,,NaN,NaN,NaN,,,,,NaN,,,
11170,71,100,NaN,NaN,NaN,16,153,87,32,NaN,10,96,84
11171,,,NaN,NaN,NaN,,,,,NaN,,,
11172,71,100,NaN,NaN,NaN,16,152,87,32,NaN,10,95,83
11173,,,NaN,NaN,NaN,,,,,NaN,,,
11174,71,100,NaN,NaN,NaN,16,153,86,32,NaN,10,96,83
11175,,,NaN,NaN,NaN,,,,,NaN,,,
11176,72,100,NaN,NaN,NaN,16,153,86,32,NaN,11,96,84
11177,,,NaN,NaN,NaN,,,,,NaN,,,
11178,72,100,NaN,NaN,NaN,16,154,87,32,NaN,11,97,84
11179,,,NaN,NaN,NaN,,,,,NaN,,,
11180,73,100,NaN,NaN,NaN,16,153,87,32,NaN,11,97,85
11181,,,NaN,NaN,NaN,,,,,NaN,,,
11182,72,100,NaN,NaN,NaN,16,154,88,32,NaN,11,97,85
11183,,,NaN,NaN,NaN,,,,,NaN,,,
11184,73,100,NaN,NaN,NaN,16,155,88,32,NaN,10,98,85
11185,,,NaN,NaN,NaN,,,,,NaN,,,
11186,72,100,NaN,NaN,NaN,16,154,88,32,NaN,10,97,86
11187,,,NaN,NaN,NaN,,,,,NaN,,,
11188,73,100,NaN,NaN,NaN,16,154,89,32,NaN,10,98,86
11189,,,NaN,NaN,NaN,,,,,NaN,,,
11190,72,100,NaN,NaN,NaN,16,154,89,32,NaN,10,97,86
11191,,,NaN,NaN,NaN,,,,,NaN,,,
11192,73,100,NaN,NaN,NaN,16,155,89,32,NaN,10,98,86
11193,,,NaN,NaN,NaN,,,,,NaN,,,
11194,72,100,NaN,NaN,NaN,16,154,89,32,NaN,10,97,86
11195,,,NaN,NaN,NaN,,,,,NaN,,,
11196,71,100,NaN,NaN,NaN,16,154,88,32,NaN,10,96,85
11197,,,NaN,NaN,NaN,,,,,NaN,,,
11198,70,100,NaN,NaN,NaN,16,151,87,32,NaN,11,95,84
11199,,,NaN,NaN,NaN,,,,,NaN,,,
11200,70,100,NaN,NaN,NaN,16,152,86,32,NaN,11,95,83
11201,,,NaN,NaN,NaN,,,,,NaN,,,
11202,70,100,NaN,NaN,NaN,16,151,86,32,NaN,10,94,82
11203,,,NaN,NaN,NaN,,,,,NaN,,,
11204,71,100,NaN,NaN,NaN,16,153,85,32,NaN,10,95,83
11205,,,NaN,NaN,NaN,,,,,NaN,,,
11206,71,100,NaN,NaN,NaN,16,152,86,32,NaN,11,95,83
11207,,,NaN,NaN,NaN,,,,,NaN,,,
11208,70,100,NaN,NaN,NaN,16,153,86,32,NaN,11,95,84
11209,,,NaN,NaN,NaN,,,,,NaN,,,
11210,70,100,NaN,NaN,NaN,16,151,86,32,NaN,11,94,83
11211,,,NaN,NaN,NaN,,,,,NaN,,,
11212,69,100,NaN,NaN,NaN,16,152,86,32,NaN,11,94,82
11213,,,NaN,NaN,NaN,,,,,NaN,,,
11214,,100,NaN,NaN,NaN,16,,85,32,NaN,10,94,82
11215,,,NaN,NaN,NaN,,,,,NaN,,,
11216,,100,NaN,NaN,NaN,16,,85,32,NaN,10,218,82
11217,,,NaN,NaN,NaN,,,,,NaN,,,
11218,,100,NaN,NaN,NaN,16,,86,32,NaN,10,218,83
11219,,,NaN,NaN,NaN,,,,,NaN,,,
11220,,100,NaN,NaN,NaN,16,,86,32,NaN,10,223,84
11221,,,NaN,NaN,NaN,,,,,NaN,,,
11222,,100,NaN,NaN,NaN,16,,87,32,NaN,10,223,84
11223,,,NaN,NaN,NaN,,,,,NaN,,,
11224,,100,NaN,NaN,NaN,16,,87,32,NaN,10,160,85
11225,,,NaN,NaN,NaN,,,,,NaN,,,
11226,,100,NaN,NaN,NaN,16,,87,32,NaN,10,123,84
11227,,,NaN,NaN,NaN,,,,,NaN,,,
11228,,100,NaN,NaN,NaN,16,,87,32,NaN,10,111,84
11229,,,NaN,NaN,NaN,,,,,NaN,,,
11230,,100,NaN,NaN,NaN,16,,87,32,NaN,10,111,84
11231,,,NaN,NaN,NaN,,,,,NaN,,,
11232,,100,NaN,NaN,NaN,16,,87,32,NaN,10,110,85
11233,,,NaN,NaN,NaN,,,,,NaN,,,
11234,,100,NaN,NaN,NaN,16,,88,32,NaN,10,102,85
11235,,,NaN,NaN,NaN,,,,,NaN,,,
11236,,100,NaN,NaN,NaN,16,,88,32,NaN,10,98,85
11237,,,NaN,NaN,NaN,,,,,NaN,,,
11238,,100,NaN,NaN,NaN,16,,87,32,NaN,10,96,84
11239,,,NaN,NaN,NaN,,,,,NaN,,,
11240,,100,NaN,NaN,NaN,16,,87,32,NaN,10,96,84
11241,,,NaN,NaN,NaN,,,,,NaN,,,
11242,,100,NaN,NaN,NaN,16,,87,32,NaN,10,182,84
11243,,,NaN,NaN,NaN,,,,,NaN,,,
11244,,100,NaN,NaN,NaN,16,,87,32,NaN,10,143,84
11245,,,NaN,NaN,NaN,,,,,NaN,,,
11246,,100,NaN,NaN,NaN,16,,87,32,NaN,10,116,84
11247,,,NaN,NaN,NaN,,,,,NaN,,,
11248,,100,NaN,NaN,NaN,16,,87,32,NaN,11,105,84
11249,,,NaN,NaN,NaN,,,,,NaN,,,
11250,,100,NaN,NaN,NaN,16,,88,32,NaN,11,101,85
11251,,,NaN,NaN,NaN,,,,,NaN,,,
11252,,100,NaN,NaN,NaN,16,,88,32,NaN,11,128,85
11253,,,NaN,NaN,NaN,,,,,NaN,,,
11254,,100,NaN,NaN,NaN,16,,88,32,NaN,10,174,85
11255,,,NaN,NaN,NaN,,,,,NaN,,,
11256,199,100,NaN,NaN,NaN,16,216,87,32,NaN,10,191,84
11257,,,NaN,NaN,NaN,,,,,NaN,,,
11258,196,100,NaN,NaN,NaN,16,213,87,32,NaN,11,196,84
11259,,,NaN,NaN,NaN,,,,,NaN,,,
11260,205,100,NaN,NaN,NaN,16,218,87,32,NaN,11,203,84
11261,,,NaN,NaN,NaN,,,,,NaN,,,
11262,211,100,NaN,NaN,NaN,16,227,87,32,NaN,11,210,84
11263,,,NaN,NaN,NaN,,,,,NaN,,,
11264,90,100,NaN,NaN,NaN,16,228,87,32,NaN,11,182,85
11265,,,NaN,NaN,NaN,,,,,NaN,,,
11266,76,100,NaN,NaN,NaN,16,173,87,32,NaN,11,144,85
11267,,,NaN,NaN,NaN,,,,,NaN,,,
11268,71,100,NaN,NaN,NaN,16,157,87,32,NaN,11,116,84
11269,,,NaN,NaN,NaN,,,,,NaN,,,
11270,71,100,NaN,NaN,NaN,16,154,87,32,NaN,10,104,84
11271,,,NaN,NaN,NaN,,,,,NaN,,,
11272,71,100,NaN,NaN,NaN,16,154,87,31,NaN,10,99,85
11273,,,NaN,NaN,NaN,,,,,NaN,,,
11274,70,100,NaN,NaN,NaN,16,154,88,31,NaN,11,96,85
11275,,,NaN,NaN,NaN,,,,,NaN,,,
11276,70,100,NaN,NaN,NaN,16,153,87,31,NaN,11,95,84
11277,,,NaN,NaN,NaN,,,,,NaN,,,
11278,71,100,NaN,NaN,NaN,16,152,87,31,NaN,11,95,83
11279,,,NaN,NaN,NaN,,,,,NaN,,,
11280,71,100,NaN,NaN,NaN,16,152,86,32,NaN,11,95,83
11281,,,NaN,NaN,NaN,,,,,NaN,,,
11282,72,100,NaN,NaN,NaN,16,154,86,32,NaN,11,96,83
11283,,,NaN,NaN,NaN,,,,,NaN,,,
11284,72,100,NaN,NaN,NaN,16,153,87,32,NaN,10,96,84
11285,,,NaN,NaN,NaN,,,,,NaN,,,
11286,72,100,NaN,NaN,NaN,16,155,87,32,NaN,10,97,84
11287,,,NaN,NaN,NaN,,,,,NaN,,,
11288,72,100,NaN,NaN,NaN,16,154,88,32,NaN,11,97,85
11289,,,NaN,NaN,NaN,,,,,NaN,,,
11290,72,100,NaN,NaN,NaN,16,156,88,32,NaN,11,97,85
11291,,,NaN,NaN,NaN,,,,,NaN,,,
11292,72,100,NaN,NaN,NaN,16,152,88,32,NaN,11,96,85
11293,,,NaN,NaN,NaN,,,,,NaN,,,
11294,72,100,NaN,NaN,NaN,16,154,88,32,NaN,11,96,85
11295,,,NaN,NaN,NaN,,,,,NaN,,,
11296,72,100,NaN,NaN,NaN,16,152,87,32,NaN,11,95,84
11297,,,NaN,NaN,NaN,,,,,NaN,,,
11298,71,96,NaN,NaN,NaN,16,152,87,32,NaN,11,95,83
11299,,,NaN,NaN,NaN,,,,,NaN,,,
11300,71,96,NaN,NaN,NaN,16,151,87,32,NaN,11,94,82
11301,,,NaN,NaN,NaN,,,,,NaN,,,
11302,70,96,NaN,NaN,NaN,16,152,87,32,NaN,11,94,82
11303,,,NaN,NaN,NaN,,,,,NaN,,,
11304,70,95,NaN,NaN,NaN,16,153,86,32,NaN,11,94,82
11305,,,NaN,NaN,NaN,,,,,NaN,,,
11306,70,95,NaN,NaN,NaN,16,152,86,32,NaN,11,94,82
11307,,,NaN,NaN,NaN,,,,,NaN,,,
11308,70,97,NaN,NaN,NaN,16,152,86,32,NaN,11,94,83
11309,,,NaN,NaN,NaN,,,,,NaN,,,
11310,71,100,NaN,NaN,NaN,16,152,86,32,NaN,11,94,83
11311,,,NaN,NaN,NaN,,,,,NaN,,,
11312,72,100,NaN,NaN,NaN,16,154,87,32,NaN,11,96,84
11313,,,NaN,NaN,NaN,,,,,NaN,,,
11314,72,100,NaN,NaN,NaN,16,153,87,31,NaN,11,96,84
11315,,,NaN,NaN,NaN,,,,,NaN,,,
11316,72,100,NaN,NaN,NaN,16,155,87,31,NaN,11,96,85
11317,,,NaN,NaN,NaN,,,,,NaN,,,
11318,72,100,NaN,NaN,NaN,16,153,88,31,NaN,11,96,85
11319,,,NaN,NaN,NaN,,,,,NaN,,,
11320,70,100,NaN,NaN,NaN,16,155,88,31,NaN,11,96,85
11321,,,NaN,NaN,NaN,,,,,NaN,,,
11322,71,100,NaN,NaN,NaN,16,152,87,32,NaN,11,95,85
11323,,,NaN,NaN,NaN,,,,,NaN,,,
11324,71,100,NaN,NaN,NaN,16,154,87,32,NaN,11,95,84
11325,,,NaN,NaN,NaN,,,,,NaN,,,
11326,71,100,NaN,NaN,NaN,16,152,87,32,NaN,11,95,84
11327,,,NaN,NaN,NaN,,,,,NaN,,,
11328,71,100,NaN,NaN,NaN,16,153,86,32,NaN,11,95,83
11329,,,NaN,NaN,NaN,,,,,NaN,,,
11330,72,100,NaN,NaN,NaN,16,153,86,32,NaN,11,95,83
11331,,,NaN,NaN,NaN,,,,,NaN,,,
11332,72,100,NaN,NaN,NaN,16,154,86,32,NaN,11,96,84
11333,,,NaN,NaN,NaN,,,,,NaN,,,
11334,72,100,NaN,NaN,NaN,16,155,87,32,NaN,11,97,84
11335,,,NaN,NaN,NaN,,,,,NaN,,,
11336,72,100,NaN,NaN,NaN,16,155,88,31,NaN,11,96,85
11337,,,NaN,NaN,NaN,,,,,NaN,,,
11338,72,100,NaN,NaN,NaN,16,155,88,31,NaN,11,96,85
11339,,,NaN,NaN,NaN,,,,,NaN,,,
11340,72,100,NaN,NaN,NaN,16,153,87,31,NaN,11,96,84
11341,,,NaN,NaN,NaN,,,,,NaN,,,
11342,72,100,NaN,NaN,NaN,16,155,87,31,NaN,11,96,84
11343,,,NaN,NaN,NaN,,,,,NaN,,,
11344,72,100,NaN,NaN,NaN,16,154,87,31,NaN,11,96,84
11345,,,NaN,NaN,NaN,,,,,NaN,,,
11346,72,100,NaN,NaN,NaN,16,156,87,31,NaN,11,97,84
11347,,,NaN,NaN,NaN,,,,,NaN,,,
11348,72,100,NaN,NaN,NaN,16,154,87,31,NaN,11,97,85
11349,,,NaN,NaN,NaN,,,,,NaN,,,
11350,72,100,NaN,NaN,NaN,16,156,88,32,NaN,11,97,85
11351,,,NaN,NaN,NaN,,,,,NaN,,,
11352,72,100,NaN,NaN,NaN,16,154,88,32,NaN,11,97,86
11353,,,NaN,NaN,NaN,,,,,NaN,,,
11354,71,100,NaN,NaN,NaN,16,156,89,32,NaN,11,97,86
11355,,,NaN,NaN,NaN,,,,,NaN,,,
11356,72,100,NaN,NaN,NaN,16,154,89,32,NaN,11,96,86
11357,,,NaN,NaN,NaN,,,,,NaN,,,
11358,71,100,NaN,NaN,NaN,16,154,88,32,NaN,11,96,85
11359,,,NaN,NaN,NaN,,,,,NaN,,,
11360,70,100,NaN,NaN,NaN,16,152,88,32,NaN,11,95,85
11361,,,NaN,NaN,NaN,,,,,NaN,,,
11362,70,100,NaN,NaN,NaN,16,151,87,32,NaN,11,94,84
11363,,,NaN,NaN,NaN,,,,,NaN,,,
11364,70,100,NaN,NaN,NaN,16,153,86,31,NaN,11,94,83
11365,,,NaN,NaN,NaN,,,,,NaN,,,
11366,71,100,NaN,NaN,NaN,16,153,86,31,NaN,11,95,83
11367,,,NaN,NaN,NaN,,,,,NaN,,,
11368,72,100,NaN,NaN,NaN,16,155,86,31,NaN,12,96,84
11369,,,NaN,NaN,NaN,,,,,NaN,,,
11370,72,100,NaN,NaN,NaN,16,155,87,31,NaN,12,97,84
11371,,,NaN,NaN,NaN,,,,,NaN,,,
11372,72,100,NaN,NaN,NaN,16,156,88,31,NaN,11,97,85
11373,,,NaN,NaN,NaN,,,,,NaN,,,
11374,71,100,NaN,NaN,NaN,16,153,88,31,NaN,11,95,85
11375,,,NaN,NaN,NaN,,,,,NaN,,,
11376,71,100,NaN,NaN,NaN,16,154,87,31,NaN,11,95,84
11377,,,NaN,NaN,NaN,,,,,NaN,,,
11378,71,100,NaN,NaN,NaN,16,153,87,32,NaN,11,95,84
