time,Solar8000/ART_DBP,Solar8000/PLETH_HR,SNUADC/ART,Solar8000/HR,SNUADC/CVP,Solar8000/ART_SBP,SNUADC/ECG_II,SNUADC/ECG_V5,Solar8000/RR_CO2,Solar8000/ART_MBP,Solar8000/PLETH_SPO2,Solar8000/ETCO2,Solar8000/CVP
24442,,,NaN,,NaN,,NaN,NaN,,,,,
24443,62,91,NaN,91,NaN,141,NaN,NaN,18,90,100,36,238
24444,,,NaN,,NaN,,NaN,NaN,,,,,
24445,62,91,NaN,91,NaN,142,NaN,NaN,18,90,100,36,238
24446,,,NaN,,NaN,,NaN,NaN,,,,,
24447,61,91,NaN,91,NaN,139,NaN,NaN,18,88,100,36,238
24448,,,NaN,,NaN,,NaN,NaN,,,,,
24449,61,92,NaN,91,NaN,140,NaN,NaN,18,88,100,36,238
24450,,,NaN,,NaN,,NaN,NaN,,,,,
24451,61,92,NaN,91,NaN,139,NaN,NaN,18,88,100,36,238
24452,,,NaN,,NaN,,NaN,NaN,,,,,
24453,61,91,NaN,91,NaN,138,NaN,NaN,18,88,100,36,238
24454,,,NaN,,NaN,,NaN,NaN,,,,,
24455,62,91,NaN,91,NaN,140,NaN,NaN,18,89,100,36,238
24456,,,NaN,,NaN,,NaN,NaN,,,,,
24457,62,91,NaN,90,NaN,139,NaN,NaN,18,89,100,36,238
24458,,,NaN,,NaN,,NaN,NaN,,,,,
24459,62,91,NaN,91,NaN,142,NaN,NaN,18,90,100,36,238
24460,,,NaN,,NaN,,NaN,NaN,,,,,
24461,63,91,NaN,90,NaN,141,NaN,NaN,18,90,100,36,238
24462,,,NaN,,NaN,,NaN,NaN,,,,,
24463,62,91,NaN,90,NaN,141,NaN,NaN,18,90,100,36,238
24464,,,NaN,,NaN,,NaN,NaN,,,,,
24465,63,90,NaN,90,NaN,142,NaN,NaN,18,90,100,36,238
24466,,,NaN,,NaN,,NaN,NaN,,,,,
24467,62,90,NaN,89,NaN,140,NaN,NaN,18,90,100,36,238
24468,,,NaN,,NaN,,NaN,NaN,,,,,
24469,62,90,NaN,89,NaN,141,NaN,NaN,18,90,100,36,238
24470,,,NaN,,NaN,,NaN,NaN,,,,,
24471,62,89,NaN,89,NaN,140,NaN,NaN,18,89,100,36,238
24472,,,NaN,,NaN,,NaN,NaN,,,,,
24473,62,89,NaN,89,NaN,140,NaN,NaN,18,89,100,36,238
24474,,,NaN,,NaN,,NaN,NaN,,,,,
24475,62,89,NaN,89,NaN,141,NaN,NaN,18,90,100,36,238
24476,,,NaN,,NaN,,NaN,NaN,,,,,
24477,63,89,NaN,89,NaN,141,NaN,NaN,18,90,100,36,238
24478,,,NaN,,NaN,,NaN,NaN,,,,,
24479,63,89,NaN,88,NaN,142,NaN,NaN,18,91,100,36,238
24480,,,NaN,,NaN,,NaN,NaN,,,,,
24481,61,89,NaN,89,NaN,143,NaN,NaN,18,90,100,36,238
24482,,,NaN,,NaN,,NaN,NaN,,,,,
24483,61,90,NaN,89,NaN,140,NaN,NaN,18,89,100,36,238
24484,,,NaN,,NaN,,NaN,NaN,,,,,
24485,61,90,NaN,90,NaN,141,NaN,NaN,18,89,100,37,238
24486,,,NaN,,NaN,,NaN,NaN,,,,,
24487,60,90,NaN,89,NaN,137,NaN,NaN,18,87,100,37,238
24488,,,NaN,,NaN,,NaN,NaN,,,,,
24489,59,89,NaN,89,NaN,137,NaN,NaN,18,86,100,37,238
24490,,,NaN,,NaN,,NaN,NaN,,,,,
24491,59,89,NaN,88,NaN,136,NaN,NaN,18,85,100,36,238
24492,,,NaN,,NaN,,NaN,NaN,,,,,
24493,58,90,NaN,89,NaN,135,NaN,NaN,18,84,100,36,238
24494,,,NaN,,NaN,,NaN,NaN,,,,,
24495,59,90,NaN,90,NaN,137,NaN,NaN,18,85,100,36,238
24496,,,NaN,,NaN,,NaN,NaN,,,,,
24497,58,91,NaN,90,NaN,133,NaN,NaN,18,83,100,35,238
24498,,,NaN,,NaN,,NaN,NaN,,,,,
24499,58,91,NaN,91,NaN,134,NaN,NaN,18,84,100,35,238
24500,,,NaN,,NaN,,NaN,NaN,,,,,
24501,59,91,NaN,90,NaN,132,NaN,NaN,18,83,100,35,238
24502,,,NaN,,NaN,,NaN,NaN,,,,,
24503,58,90,NaN,89,NaN,130,NaN,NaN,18,82,100,36,238
24504,,,NaN,,NaN,,NaN,NaN,,,,,
24505,58,89,NaN,89,NaN,132,NaN,NaN,18,83,100,36,238
24506,,,NaN,,NaN,,NaN,NaN,,,,,
24507,59,89,NaN,88,NaN,130,NaN,NaN,18,83,100,36,238
24508,,,NaN,,NaN,,NaN,NaN,,,,,
24509,60,88,NaN,88,NaN,133,NaN,NaN,18,85,100,36,238
24510,,,NaN,,NaN,,NaN,NaN,,,,,
24511,57,88,NaN,92,NaN,134,NaN,NaN,18,82,100,36,238
24512,,,NaN,,NaN,,NaN,NaN,,,,,
24513,58,88,NaN,89,NaN,131,NaN,NaN,18,83,100,36,238
24514,,,NaN,,NaN,,NaN,NaN,,,,,
24515,60,88,NaN,89,NaN,134,NaN,NaN,18,85,100,36,238
24516,,,NaN,,NaN,,NaN,NaN,,,,,
24517,60,89,NaN,89,NaN,133,NaN,NaN,18,85,100,36,238
24518,,,NaN,,NaN,,NaN,NaN,,,,,
24519,61,89,NaN,89,NaN,133,NaN,NaN,18,86,100,36,238
24520,,,NaN,,NaN,,NaN,NaN,,,,,
24521,61,89,NaN,89,NaN,134,NaN,NaN,18,87,100,36,238
24522,,,NaN,,NaN,,NaN,NaN,,,,,
24523,60,89,NaN,89,NaN,133,NaN,NaN,18,86,100,36,238
24524,,,NaN,,NaN,,NaN,NaN,,,,,
24525,60,89,NaN,89,NaN,135,NaN,NaN,18,87,100,36,238
24526,,,NaN,,NaN,,NaN,NaN,,,,,
24527,59,89,NaN,89,NaN,133,NaN,NaN,18,86,100,36,238
24528,,,NaN,,NaN,,NaN,NaN,,,,,
24529,60,90,NaN,89,NaN,134,NaN,NaN,18,86,100,36,238
24530,,,NaN,,NaN,,NaN,NaN,,,,,
24531,61,90,NaN,90,NaN,135,NaN,NaN,18,87,100,36,238
24532,,,NaN,,NaN,,NaN,NaN,,,,,
24533,60,91,NaN,90,NaN,134,NaN,NaN,18,87,100,36,238
24534,,,NaN,,NaN,,NaN,NaN,,,,,
24535,61,91,NaN,91,NaN,137,NaN,NaN,18,88,100,36,238
24536,,,NaN,,NaN,,NaN,NaN,,,,,
24537,61,92,NaN,91,NaN,136,NaN,NaN,18,88,100,36,238
24538,,,NaN,,NaN,,NaN,NaN,,,,,
24539,61,92,NaN,92,NaN,138,NaN,NaN,18,88,100,36,238
24540,,,NaN,,NaN,,NaN,NaN,,,,,
24541,63,93,NaN,92,NaN,138,NaN,NaN,18,89,100,36,238
24542,,,NaN,,NaN,,NaN,NaN,,,,,
24543,62,93,NaN,92,NaN,138,NaN,NaN,18,89,100,36,238
24544,,,NaN,,NaN,,NaN,NaN,,,,,
24545,63,93,NaN,92,NaN,141,NaN,NaN,18,90,100,36,238
24546,,,NaN,,NaN,,NaN,NaN,,,,,
24547,62,93,NaN,92,NaN,139,NaN,NaN,18,90,100,36,238
24548,,,NaN,,NaN,,NaN,NaN,,,,,
24549,62,92,NaN,92,NaN,141,NaN,NaN,18,90,100,36,238
24550,,,NaN,,NaN,,NaN,NaN,,,,,
24551,62,92,NaN,91,NaN,138,NaN,NaN,18,90,100,36,238
24552,,,NaN,,NaN,,NaN,NaN,,,,,
24553,60,92,NaN,91,NaN,136,NaN,NaN,18,88,100,36,238
24554,,,NaN,,NaN,,NaN,NaN,,,,,
24555,60,91,NaN,91,NaN,137,NaN,NaN,18,88,100,36,238
24556,,,NaN,,NaN,,NaN,NaN,,,,,
24557,60,91,NaN,91,NaN,135,NaN,NaN,18,87,100,36,238
24558,,,NaN,,NaN,,NaN,NaN,,,,,
24559,59,91,NaN,91,NaN,135,NaN,NaN,18,87,100,36,238
24560,,,NaN,,NaN,,NaN,NaN,,,,,
24561,60,91,NaN,90,NaN,135,NaN,NaN,18,86,100,36,238
24562,,,NaN,,NaN,,NaN,NaN,,,,,
24563,59,90,NaN,90,NaN,133,NaN,NaN,18,85,100,36,238
24564,,,NaN,,NaN,,NaN,NaN,,,,,
24565,59,90,NaN,90,NaN,134,NaN,NaN,18,85,100,36,229
24566,,,NaN,,NaN,,NaN,NaN,,,,,
24567,59,90,NaN,89,NaN,132,NaN,NaN,18,85,100,36,229
24568,,,NaN,,NaN,,NaN,NaN,,,,,
24569,58,90,NaN,89,NaN,133,NaN,NaN,18,84,100,36,236
24570,,,NaN,,NaN,,NaN,NaN,,,,,
24571,59,90,NaN,89,NaN,134,NaN,NaN,18,85,100,36,236
24572,,,NaN,,NaN,,NaN,NaN,,,,,
24573,58,90,NaN,89,NaN,132,NaN,NaN,18,84,100,36,242
24574,,,NaN,,NaN,,NaN,NaN,,,,,
24575,60,90,NaN,90,NaN,135,NaN,NaN,18,85,100,36,242
24576,,,NaN,,NaN,,NaN,NaN,,,,,
24577,60,91,NaN,90,NaN,135,NaN,NaN,18,85,100,36,236
24578,,,NaN,,NaN,,NaN,NaN,,,,,
24579,59,91,NaN,90,NaN,134,NaN,NaN,18,86,100,36,236
24580,,,NaN,,NaN,,NaN,NaN,,,,,
24581,60,91,NaN,90,NaN,134,NaN,NaN,18,86,100,36,236
24582,,,NaN,,NaN,,NaN,NaN,,,,,
24583,59,90,NaN,90,NaN,133,NaN,NaN,18,85,100,36,236
24584,,,NaN,,NaN,,NaN,NaN,,,,,
24585,60,91,NaN,90,NaN,134,NaN,NaN,18,86,100,36,242
24586,,,NaN,,NaN,,NaN,NaN,,,,,
24587,60,91,NaN,90,NaN,133,NaN,NaN,18,86,100,36,242
24588,,,NaN,,NaN,,NaN,NaN,,,,,
24589,59,91,NaN,90,NaN,134,NaN,NaN,18,85,100,36,246
24590,,,NaN,,NaN,,NaN,NaN,,,,,
24591,59,90,NaN,90,NaN,133,NaN,NaN,18,85,100,36,246
24592,,,NaN,,NaN,,NaN,NaN,,,,,
24593,59,90,NaN,90,NaN,133,NaN,NaN,18,85,100,36,246
24594,,,NaN,,NaN,,NaN,NaN,,,,,
24595,59,89,NaN,89,NaN,134,NaN,NaN,18,85,100,36,244
24596,,,NaN,,NaN,,NaN,NaN,,,,,
24597,59,90,NaN,89,NaN,132,NaN,NaN,18,84,100,36,244
24598,,,NaN,,NaN,,NaN,NaN,,,,,
24599,59,90,NaN,89,NaN,133,NaN,NaN,18,85,100,36,236
24600,,,NaN,,NaN,,NaN,NaN,,,,,
24601,60,90,NaN,89,NaN,134,NaN,NaN,18,85,100,36,236
24602,,,NaN,,NaN,,NaN,NaN,,,,,
24603,59,91,NaN,90,NaN,133,NaN,NaN,18,85,100,36,242
24604,,,NaN,,NaN,,NaN,NaN,,,,,
24605,60,91,NaN,90,NaN,135,NaN,NaN,18,86,100,36,242
24606,,,NaN,,NaN,,NaN,NaN,,,,,
24607,59,91,NaN,90,NaN,133,NaN,NaN,18,85,100,36,246
24608,,,NaN,,NaN,,NaN,NaN,,,,,
24609,58,91,NaN,90,NaN,133,NaN,NaN,18,85,100,36,246
24610,,,NaN,,NaN,,NaN,NaN,,,,,
24611,59,90,NaN,90,NaN,134,NaN,NaN,18,84,100,36,248
24612,,,NaN,,NaN,,NaN,NaN,,,,,
24613,58,90,NaN,89,NaN,132,NaN,NaN,18,84,100,36,248
24614,,,NaN,,NaN,,NaN,NaN,,,,,
24615,59,89,NaN,89,NaN,134,NaN,NaN,18,84,100,36,247
24616,,,NaN,,NaN,,NaN,NaN,,,,,
24617,59,90,NaN,89,NaN,133,NaN,NaN,18,84,100,36,247
24618,,,NaN,,NaN,,NaN,NaN,,,,,
24619,60,90,NaN,90,NaN,135,NaN,NaN,18,86,100,36,242
24620,,,NaN,,NaN,,NaN,NaN,,,,,
24621,61,91,NaN,90,NaN,136,NaN,NaN,18,87,100,36,242
24622,,,NaN,,NaN,,NaN,NaN,,,,,
24623,60,91,NaN,90,NaN,136,NaN,NaN,18,87,100,36,242
24624,,,NaN,,NaN,,NaN,NaN,,,,,
24625,60,91,NaN,91,NaN,138,NaN,NaN,18,87,100,36,246
24626,,,NaN,,NaN,,NaN,NaN,,,,,
24627,60,92,NaN,91,NaN,135,NaN,NaN,18,86,100,36,246
24628,,,NaN,,NaN,,NaN,NaN,,,,,
24629,59,91,NaN,91,NaN,136,NaN,NaN,18,86,100,36,248
24630,,,NaN,,NaN,,NaN,NaN,,,,,
24631,60,91,NaN,91,NaN,135,NaN,NaN,18,86,100,36,248
24632,,,NaN,,NaN,,NaN,NaN,,,,,
24633,59,91,NaN,90,NaN,135,NaN,NaN,18,85,100,36,241
24634,,,NaN,,NaN,,NaN,NaN,,,,,
24635,59,91,NaN,90,NaN,136,NaN,NaN,18,86,100,36,241
24636,,,NaN,,NaN,,NaN,NaN,,,,,
24637,60,91,NaN,90,NaN,135,NaN,NaN,18,86,100,36,243
24638,,,NaN,,NaN,,NaN,NaN,,,,,
24639,61,91,NaN,90,NaN,138,NaN,NaN,18,87,100,36,243
24640,,,NaN,,NaN,,NaN,NaN,,,,,
24641,62,91,NaN,90,NaN,138,NaN,NaN,18,88,100,36,246
24642,,,NaN,,NaN,,NaN,NaN,,,,,
24643,62,91,NaN,90,NaN,138,NaN,NaN,18,89,100,36,246
24644,,,NaN,,NaN,,NaN,NaN,,,,,
24645,62,90,NaN,90,NaN,140,NaN,NaN,18,89,100,36,248
24646,,,NaN,,NaN,,NaN,NaN,,,,,
24647,62,90,NaN,90,NaN,139,NaN,NaN,18,89,100,36,248
24648,,,NaN,,NaN,,NaN,NaN,,,,,
24649,63,90,NaN,90,NaN,141,NaN,NaN,18,90,100,36,249
24650,,,NaN,,NaN,,NaN,NaN,,,,,
24651,64,90,NaN,90,NaN,142,NaN,NaN,18,91,100,36,249
24652,,,NaN,,NaN,,NaN,NaN,,,,,
24653,63,91,NaN,90,NaN,142,NaN,NaN,18,91,100,36,250
24654,,,NaN,,NaN,,NaN,NaN,,,,,
24655,63,90,NaN,90,NaN,143,NaN,NaN,18,91,100,36,250
24656,,,NaN,,NaN,,NaN,NaN,,,,,
24657,63,90,NaN,90,NaN,141,NaN,NaN,18,91,100,36,250
24658,,,NaN,,NaN,,NaN,NaN,,,,,
24659,63,90,NaN,90,NaN,140,NaN,NaN,18,91,100,36,248
24660,,,NaN,,NaN,,NaN,NaN,,,,,
24661,63,90,NaN,89,NaN,140,NaN,NaN,18,90,100,36,248
24662,,,NaN,,NaN,,NaN,NaN,,,,,
24663,61,90,NaN,90,NaN,140,NaN,NaN,18,89,100,36,243
24664,,,NaN,,NaN,,NaN,NaN,,,,,
24665,62,90,NaN,90,NaN,140,NaN,NaN,18,89,100,36,243
24666,,,NaN,,NaN,,NaN,NaN,,,,,
24667,60,90,NaN,90,NaN,138,NaN,NaN,18,87,100,36,242
24668,,,NaN,,NaN,,NaN,NaN,,,,,
24669,61,90,NaN,90,NaN,139,NaN,NaN,18,88,100,36,242
24670,,,NaN,,NaN,,NaN,NaN,,,,,
24671,62,90,NaN,90,NaN,138,NaN,NaN,18,88,100,36,245
24672,,,NaN,,NaN,,NaN,NaN,,,,,
24673,61,90,NaN,90,NaN,138,NaN,NaN,18,87,100,36,245
24674,,,NaN,,NaN,,NaN,NaN,,,,,
24675,62,90,NaN,90,NaN,139,NaN,NaN,18,88,100,36,247
24676,,,NaN,,NaN,,NaN,NaN,,,,,
24677,62,91,NaN,90,NaN,138,NaN,NaN,18,88,100,36,247
24678,,,NaN,,NaN,,NaN,NaN,,,,,
24679,63,91,NaN,90,NaN,141,NaN,NaN,18,90,100,36,249
24680,,,NaN,,NaN,,NaN,NaN,,,,,
24681,64,92,NaN,91,NaN,142,NaN,NaN,18,91,100,36,249
24682,,,NaN,,NaN,,NaN,NaN,,,,,
24683,63,93,NaN,92,NaN,141,NaN,NaN,18,91,100,36,250
24684,,,NaN,,NaN,,NaN,NaN,,,,,
24685,64,94,NaN,93,NaN,143,NaN,NaN,18,92,100,36,250
24686,,,NaN,,NaN,,NaN,NaN,,,,,
24687,65,95,NaN,94,NaN,142,NaN,NaN,18,93,100,36,251
24688,,,NaN,,NaN,,NaN,NaN,,,,,
24689,65,96,NaN,95,NaN,145,NaN,NaN,18,94,100,36,251
24690,,,NaN,,NaN,,NaN,NaN,,,,,
24691,66,97,NaN,96,NaN,146,NaN,NaN,18,95,100,36,251
24692,,,NaN,,NaN,,NaN,NaN,,,,,
24693,65,97,NaN,96,NaN,145,NaN,NaN,18,94,100,36,251
24694,,,NaN,,NaN,,NaN,NaN,,,,,
24695,64,97,NaN,96,NaN,145,NaN,NaN,18,94,100,36,251
24696,,,NaN,,NaN,,NaN,NaN,,,,,
24697,63,97,NaN,96,NaN,143,NaN,NaN,18,93,100,36,239
24698,,,NaN,,NaN,,NaN,NaN,,,,,
24699,64,96,NaN,96,NaN,144,NaN,NaN,18,93,100,36,239
24700,,,NaN,,NaN,,NaN,NaN,,,,,
24701,63,96,NaN,96,NaN,143,NaN,NaN,18,92,100,36,243
24702,,,NaN,,NaN,,NaN,NaN,,,,,
24703,62,96,NaN,96,NaN,141,NaN,NaN,18,91,100,36,243
24704,,,NaN,,NaN,,NaN,NaN,,,,,
24705,62,96,NaN,95,NaN,143,NaN,NaN,18,91,100,36,246
24706,,,NaN,,NaN,,NaN,NaN,,,,,
24707,62,96,NaN,95,NaN,141,NaN,NaN,18,90,100,36,246
24708,,,NaN,,NaN,,NaN,NaN,,,,,
24709,61,96,NaN,95,NaN,143,NaN,NaN,18,91,100,36,248
24710,,,NaN,,NaN,,NaN,NaN,,,,,
24711,63,95,NaN,95,NaN,144,NaN,NaN,18,92,100,36,248
24712,,,NaN,,NaN,,NaN,NaN,,,,,
24713,62,95,NaN,95,NaN,142,NaN,NaN,18,91,100,36,250
24714,,,NaN,,NaN,,NaN,NaN,,,,,
24715,62,94,NaN,94,NaN,144,NaN,NaN,18,91,100,35,250
24716,,,NaN,,NaN,,NaN,NaN,,,,,
24717,62,94,NaN,93,NaN,142,NaN,NaN,18,90,100,35,250
24718,,,NaN,,NaN,,NaN,NaN,,,,,
24719,63,95,NaN,94,NaN,146,NaN,NaN,18,91,100,35,250
24720,,,NaN,,NaN,,NaN,NaN,,,,,
24721,64,96,NaN,95,NaN,145,NaN,NaN,18,92,100,35,251
24722,,,NaN,,NaN,,NaN,NaN,,,,,
24723,63,97,NaN,96,NaN,144,NaN,NaN,18,91,100,35,251
24724,,,NaN,,NaN,,NaN,NaN,,,,,
24725,64,98,NaN,97,NaN,146,NaN,NaN,18,92,100,35,251
24726,,,NaN,,NaN,,NaN,NaN,,,,,
24727,64,98,NaN,97,NaN,144,NaN,NaN,18,92,100,35,252
24728,,,NaN,,NaN,,NaN,NaN,,,,,
24729,64,98,NaN,98,NaN,147,NaN,NaN,18,93,100,35,252
24730,,,NaN,,NaN,,NaN,NaN,,,,,
24731,64,98,NaN,98,NaN,146,NaN,NaN,18,93,100,35,252
24732,,,NaN,,NaN,,NaN,NaN,,,,,
24733,63,98,NaN,98,NaN,144,NaN,NaN,18,92,100,35,252
24734,,,NaN,,NaN,,NaN,NaN,,,,,
24735,63,98,NaN,98,NaN,145,NaN,NaN,18,92,100,35,252
24736,,,NaN,,NaN,,NaN,NaN,,,,,
24737,62,98,NaN,98,NaN,142,NaN,NaN,18,91,100,35,252
24738,,,NaN,,NaN,,NaN,NaN,,,,,
24739,62,98,NaN,97,NaN,143,NaN,NaN,18,91,100,35,251
24740,,,NaN,,NaN,,NaN,NaN,,,,,
24741,63,98,NaN,97,NaN,143,NaN,NaN,18,91,100,35,251
24742,,,NaN,,NaN,,NaN,NaN,,,,,
24743,62,98,NaN,97,NaN,143,NaN,NaN,18,91,100,35,251
24744,,,NaN,,NaN,,NaN,NaN,,,,,
24745,63,98,NaN,97,NaN,145,NaN,NaN,18,92,100,36,251
24746,,,NaN,,NaN,,NaN,NaN,,,,,
24747,64,98,NaN,98,NaN,144,NaN,NaN,18,92,100,36,251
24748,,,NaN,,NaN,,NaN,NaN,,,,,
24749,65,99,NaN,98,NaN,147,NaN,NaN,18,93,100,36,251
24750,,,NaN,,NaN,,NaN,NaN,,,,,
24751,62,99,NaN,98,NaN,154,NaN,NaN,18,94,100,35,244
24752,,,NaN,,NaN,,NaN,NaN,,,,,
24753,64,99,NaN,98,NaN,147,NaN,NaN,18,94,100,35,244
24754,,,NaN,,NaN,,NaN,NaN,,,,,
24755,66,99,NaN,98,NaN,148,NaN,NaN,18,94,100,35,244
24756,,,NaN,,NaN,,NaN,NaN,,,,,
24757,64,99,NaN,98,NaN,147,NaN,NaN,18,94,100,35,242
24758,,,NaN,,NaN,,NaN,NaN,,,,,
24759,65,99,NaN,98,NaN,149,NaN,NaN,18,94,100,35,242
24760,,,NaN,,NaN,,NaN,NaN,,,,,
24761,65,99,NaN,98,NaN,149,NaN,NaN,18,95,100,35,242
24762,,,NaN,,NaN,,NaN,NaN,,,,,
24763,65,99,NaN,98,NaN,149,NaN,NaN,18,95,100,35,242
24764,,,NaN,,NaN,,NaN,NaN,,,,,
24765,66,99,NaN,98,NaN,150,NaN,NaN,18,95,100,36,242
24766,,,NaN,,NaN,,NaN,NaN,,,,,
24767,64,98,NaN,98,NaN,148,NaN,NaN,18,94,100,36,242
24768,,,NaN,,NaN,,NaN,NaN,,,,,
24769,64,98,NaN,98,NaN,149,NaN,NaN,18,94,100,36,242
24770,,,NaN,,NaN,,NaN,NaN,,,,,
24771,66,98,NaN,97,NaN,148,NaN,NaN,18,94,100,36,242
24772,,,NaN,,NaN,,NaN,NaN,,,,,
24773,65,98,NaN,97,NaN,145,NaN,NaN,18,94,100,36,242
24774,,,NaN,,NaN,,NaN,NaN,,,,,
24775,66,99,NaN,98,NaN,150,NaN,NaN,18,95,100,36,242
24776,,,NaN,,NaN,,NaN,NaN,,,,,
24777,65,99,NaN,98,NaN,148,NaN,NaN,18,95,100,35,242
24778,,,NaN,,NaN,,NaN,NaN,,,,,
24779,66,99,NaN,99,NaN,150,NaN,NaN,18,95,100,35,242
24780,,,NaN,,NaN,,NaN,NaN,,,,,
24781,67,99,NaN,98,NaN,151,NaN,NaN,18,96,100,35,241
24782,,,NaN,,NaN,,NaN,NaN,,,,,
24783,67,99,NaN,99,NaN,151,NaN,NaN,18,97,100,35,241
24784,,,NaN,,NaN,,NaN,NaN,,,,,
24785,67,100,NaN,99,NaN,153,NaN,NaN,18,97,100,35,241
24786,,,NaN,,NaN,,NaN,NaN,,,,,
24787,66,100,NaN,99,NaN,150,NaN,NaN,18,96,100,35,241
24788,,,NaN,,NaN,,NaN,NaN,,,,,
24789,66,99,NaN,99,NaN,151,NaN,NaN,18,96,100,36,241
24790,,,NaN,,NaN,,NaN,NaN,,,,,
24791,66,100,NaN,99,NaN,149,NaN,NaN,18,95,100,36,241
24792,,,NaN,,NaN,,NaN,NaN,,,,,
24793,65,99,NaN,99,NaN,148,NaN,NaN,18,95,100,36,241
24794,,,NaN,,NaN,,NaN,NaN,,,,,
24795,66,100,NaN,99,NaN,150,NaN,NaN,18,95,100,35,241
24796,,,NaN,,NaN,,NaN,NaN,,,,,
24797,65,99,NaN,99,NaN,148,NaN,NaN,18,95,100,35,241
24798,,,NaN,,NaN,,NaN,NaN,,,,,
24799,65,100,NaN,99,NaN,149,NaN,NaN,18,95,100,35,241
24800,,,NaN,,NaN,,NaN,NaN,,,,,
24801,66,99,NaN,99,NaN,149,NaN,NaN,18,95,100,35,241
24802,,,NaN,,NaN,,NaN,NaN,,,,,
24803,65,99,NaN,99,NaN,149,NaN,NaN,18,94,100,35,241
24804,,,NaN,,NaN,,NaN,NaN,,,,,
24805,65,99,NaN,99,NaN,150,NaN,NaN,18,95,100,35,241
24806,,,NaN,,NaN,,NaN,NaN,,,,,
24807,64,99,NaN,99,NaN,147,NaN,NaN,18,94,100,35,245
24808,,,NaN,,NaN,,NaN,NaN,,,,,
24809,66,99,NaN,98,NaN,151,NaN,NaN,18,94,100,35,245
24810,,,NaN,,NaN,,NaN,NaN,,,,,
24811,66,99,NaN,98,NaN,145,NaN,NaN,18,94,100,35,247
24812,,,NaN,,NaN,,NaN,NaN,,,,,
24813,66,98,NaN,98,NaN,146,NaN,NaN,18,94,100,34,247
24814,,,NaN,,NaN,,NaN,NaN,,,,,
24815,64,98,NaN,97,NaN,146,NaN,NaN,18,93,100,34,248
24816,,,NaN,,NaN,,NaN,NaN,,,,,
24817,62,98,NaN,97,NaN,141,NaN,NaN,18,91,100,34,248
24818,,,NaN,,NaN,,NaN,NaN,,,,,
24819,60,98,NaN,97,NaN,140,NaN,NaN,18,89,100,34,248
24820,,,NaN,,NaN,,NaN,NaN,,,,,
24821,62,98,NaN,98,NaN,140,NaN,NaN,18,88,100,36,249
24822,,,NaN,,NaN,,NaN,NaN,,,,,
24823,60,98,NaN,98,NaN,140,NaN,NaN,18,88,100,36,249
24824,,,NaN,,NaN,,NaN,NaN,,,,,
24825,61,99,NaN,98,NaN,141,NaN,NaN,18,88,100,36,249
24826,,,NaN,,NaN,,NaN,NaN,,,,,
24827,62,98,NaN,98,NaN,139,NaN,NaN,18,88,100,34,249
24828,,,NaN,,NaN,,NaN,NaN,,,,,
24829,60,98,NaN,98,NaN,142,NaN,NaN,18,88,100,34,247
24830,,,NaN,,NaN,,NaN,NaN,,,,,
24831,62,98,NaN,98,NaN,141,NaN,NaN,18,89,100,34,247
24832,,,NaN,,NaN,,NaN,NaN,,,,,
24833,62,98,NaN,98,NaN,142,NaN,NaN,18,90,100,35,239
24834,,,NaN,,NaN,,NaN,NaN,,,,,
24835,63,99,NaN,98,NaN,144,NaN,NaN,18,91,100,35,239
24836,,,NaN,,NaN,,NaN,NaN,,,,,
24837,63,98,NaN,98,NaN,142,NaN,NaN,18,90,100,35,239
24838,,,NaN,,NaN,,NaN,NaN,,,,,
24839,63,98,NaN,98,NaN,143,NaN,NaN,18,91,100,35,239
24840,,,NaN,,NaN,,NaN,NaN,,,,,
24841,63,98,NaN,97,NaN,142,NaN,NaN,18,90,100,35,239
24842,,,NaN,,NaN,,NaN,NaN,,,,,
24843,62,98,NaN,97,NaN,140,NaN,NaN,18,90,100,35,239
24844,,,NaN,,NaN,,NaN,NaN,,,,,
24845,62,98,NaN,97,NaN,142,NaN,NaN,18,90,100,35,239
24846,,,NaN,,NaN,,NaN,NaN,,,,,
24847,62,97,NaN,97,NaN,141,NaN,NaN,18,90,100,35,239
24848,,,NaN,,NaN,,NaN,NaN,,,,,
24849,63,97,NaN,97,NaN,145,NaN,NaN,18,91,100,35,239
24850,,,NaN,,NaN,,NaN,NaN,,,,,
24851,65,98,NaN,97,NaN,144,NaN,NaN,18,92,100,35,239
24852,,,NaN,,NaN,,NaN,NaN,,,,,
24853,64,98,NaN,97,NaN,144,NaN,NaN,18,92,100,35,239
24854,,,NaN,,NaN,,NaN,NaN,,,,,
24855,64,98,NaN,97,NaN,146,NaN,NaN,18,93,100,35,239
24856,,,NaN,,NaN,,NaN,NaN,,,,,
24857,65,97,NaN,97,NaN,145,NaN,NaN,18,93,100,36,239
24858,,,NaN,,NaN,,NaN,NaN,,,,,
24859,64,98,NaN,97,NaN,146,NaN,NaN,18,94,100,36,238
24860,,,NaN,,NaN,,NaN,NaN,,,,,
24861,66,97,NaN,97,NaN,145,NaN,NaN,18,94,100,36,238
24862,,,NaN,,NaN,,NaN,NaN,,,,,
24863,65,98,NaN,97,NaN,145,NaN,NaN,18,94,100,36,238
24864,,,NaN,,NaN,,NaN,NaN,,,,,
24865,68,98,NaN,97,NaN,148,NaN,NaN,18,95,100,35,238
24866,,,NaN,,NaN,,NaN,NaN,,,,,
