time,Solar8000/ART_MBP,SNUADC/ECG_V5,SNUADC/CVP,Solar8000/ART_SBP,Solar8000/PLETH_SPO2,Solar8000/ART_DBP,SNUADC/ECG_II,Solar8000/CVP,Solar8000/RR_CO2,Solar8000/PLETH_HR,SNUADC/ART,Solar8000/ETCO2,Solar8000/HR
4803,121,NaN,NaN,155,100,93,NaN,21,14,105,NaN,36,105
4804,,NaN,NaN,,,,NaN,,,,NaN,,
4805,121,NaN,NaN,155,100,93,NaN,21,14,106,NaN,36,105
4806,,NaN,NaN,,,,NaN,,,,NaN,,
4807,123,NaN,NaN,156,100,93,NaN,21,14,106,NaN,36,105
4808,,NaN,NaN,,,,NaN,,,,NaN,,
4809,123,NaN,NaN,156,100,93,NaN,22,14,106,NaN,36,105
4810,,NaN,NaN,,,,NaN,,,,NaN,,
4811,125,NaN,NaN,159,100,94,NaN,22,14,106,NaN,36,105
4812,,NaN,NaN,,,,NaN,,,,NaN,,
4813,125,NaN,NaN,159,100,94,NaN,24,14,105,NaN,36,105
4814,,NaN,NaN,,,,NaN,,,,NaN,,
4815,126,NaN,NaN,160,100,94,NaN,24,14,105,NaN,35,105
4816,,NaN,NaN,,,,NaN,,,,NaN,,
4817,126,NaN,NaN,160,100,94,NaN,23,14,105,NaN,35,105
4818,,NaN,NaN,,,,NaN,,,,NaN,,
4819,125,NaN,NaN,159,100,93,NaN,23,14,105,NaN,35,105
4820,,NaN,NaN,,,,NaN,,,,NaN,,
4821,125,NaN,NaN,161,100,94,NaN,23,14,105,NaN,35,104
4822,,NaN,NaN,,,,NaN,,,,NaN,,
4823,125,NaN,NaN,159,100,93,NaN,23,14,105,NaN,35,104
4824,,NaN,NaN,,,,NaN,,,,NaN,,
4825,125,NaN,NaN,160,100,93,NaN,24,14,105,NaN,35,104
4826,,NaN,NaN,,,,NaN,,,,NaN,,
4827,125,NaN,NaN,159,100,93,NaN,24,14,105,NaN,35,104
4828,,NaN,NaN,,,,NaN,,,,NaN,,
4829,125,NaN,NaN,159,100,93,NaN,23,14,105,NaN,34,104
4830,,NaN,NaN,,,,NaN,,,,NaN,,
4831,126,NaN,NaN,162,100,95,NaN,23,14,105,NaN,34,104
4832,,NaN,NaN,,,,NaN,,,,NaN,,
4833,126,NaN,NaN,160,100,94,NaN,24,14,105,NaN,34,104
4834,,NaN,NaN,,,,NaN,,,,NaN,,
4835,125,NaN,NaN,159,100,93,NaN,24,14,105,NaN,34,104
4836,,NaN,NaN,,,,NaN,,,,NaN,,
4837,125,NaN,NaN,159,100,93,NaN,24,14,105,NaN,34,104
4838,,NaN,NaN,,,,NaN,,,,NaN,,
4839,124,NaN,NaN,158,100,92,NaN,23,14,105,NaN,34,105
4840,,NaN,NaN,,,,NaN,,,,NaN,,
4841,124,NaN,NaN,158,100,92,NaN,23,14,105,NaN,34,105
4842,,NaN,NaN,,,,NaN,,,,NaN,,
4843,123,NaN,NaN,156,100,91,NaN,22,14,105,NaN,34,104
4844,,NaN,NaN,,,,NaN,,,,NaN,,
4845,123,NaN,NaN,156,100,91,NaN,22,14,105,NaN,34,104
4846,,NaN,NaN,,,,NaN,,,,NaN,,
4847,122,NaN,NaN,156,100,90,NaN,21,14,105,NaN,34,105
4848,,NaN,NaN,,,,NaN,,,,NaN,,
4849,122,NaN,NaN,156,100,91,NaN,20,14,105,NaN,34,104
4850,,NaN,NaN,,,,NaN,,,,NaN,,
4851,124,NaN,NaN,158,100,93,NaN,20,14,105,NaN,34,104
4852,,NaN,NaN,,,,NaN,,,,NaN,,
4853,124,NaN,NaN,159,100,92,NaN,20,14,105,NaN,34,104
4854,,NaN,NaN,,,,NaN,,,,NaN,,
4855,125,NaN,NaN,160,100,94,NaN,20,14,105,NaN,34,105
4856,,NaN,NaN,,,,NaN,,,,NaN,,
4857,125,NaN,NaN,160,100,94,NaN,20,14,105,NaN,34,105
4858,,NaN,NaN,,,,NaN,,,,NaN,,
4859,124,NaN,NaN,158,100,91,NaN,21,14,105,NaN,34,105
4860,,NaN,NaN,,,,NaN,,,,NaN,,
4861,123,NaN,NaN,157,100,91,NaN,21,14,105,NaN,34,105
4862,,NaN,NaN,,,,NaN,,,,NaN,,
4863,121,NaN,NaN,155,100,89,NaN,21,14,105,NaN,34,105
4864,,NaN,NaN,,,,NaN,,,,NaN,,
4865,121,NaN,NaN,155,100,89,NaN,21,14,105,NaN,34,105
4866,,NaN,NaN,,,,NaN,,,,NaN,,
4867,118,NaN,NaN,152,100,87,NaN,21,14,105,NaN,34,105
4868,,NaN,NaN,,,,NaN,,,,NaN,,
4869,118,NaN,NaN,152,100,87,NaN,21,14,105,NaN,34,105
4870,,NaN,NaN,,,,NaN,,,,NaN,,
4871,116,NaN,NaN,149,100,85,NaN,21,14,105,NaN,34,105
4872,,NaN,NaN,,,,NaN,,,,NaN,,
4873,116,NaN,NaN,149,100,85,NaN,20,14,105,NaN,34,104
4874,,NaN,NaN,,,,NaN,,,,NaN,,
4875,116,NaN,NaN,151,100,86,NaN,20,14,105,NaN,34,104
4876,,NaN,NaN,,,,NaN,,,,NaN,,
4877,116,NaN,NaN,151,100,86,NaN,21,14,105,NaN,34,104
4878,,NaN,NaN,,,,NaN,,,,NaN,,
4879,117,NaN,NaN,152,100,87,NaN,21,14,105,NaN,33,104
4880,,NaN,NaN,,,,NaN,,,,NaN,,
4881,116,NaN,NaN,150,100,85,NaN,21,14,105,NaN,33,104
4882,,NaN,NaN,,,,NaN,,,,NaN,,
4883,115,NaN,NaN,147,100,85,NaN,21,14,105,NaN,33,104
4884,,NaN,NaN,,,,NaN,,,,NaN,,
4885,114,NaN,NaN,147,100,84,NaN,20,14,104,NaN,33,104
4886,,NaN,NaN,,,,NaN,,,,NaN,,
4887,114,NaN,NaN,147,100,84,NaN,20,14,105,NaN,33,104
4888,,NaN,NaN,,,,NaN,,,,NaN,,
4889,113,NaN,NaN,146,100,83,NaN,21,14,104,NaN,33,104
4890,,NaN,NaN,,,,NaN,,,,NaN,,
4891,113,NaN,NaN,148,100,83,NaN,21,14,104,NaN,33,103
4892,,NaN,NaN,,,,NaN,,,,NaN,,
4893,114,NaN,NaN,148,100,85,NaN,21,14,104,NaN,33,103
4894,,NaN,NaN,,,,NaN,,,,NaN,,
4895,114,NaN,NaN,147,100,84,NaN,21,14,104,NaN,33,103
4896,,NaN,NaN,,,,NaN,,,,NaN,,
4897,114,NaN,NaN,147,100,84,NaN,21,14,104,NaN,33,103
4898,,NaN,NaN,,,,NaN,,,,NaN,,
4899,114,NaN,NaN,148,100,83,NaN,21,14,104,NaN,33,103
4900,,NaN,NaN,,,,NaN,,,,NaN,,
4901,114,NaN,NaN,148,100,83,NaN,21,14,104,NaN,33,103
4902,,NaN,NaN,,,,NaN,,,,NaN,,
4903,114,NaN,NaN,148,100,84,NaN,22,14,104,NaN,33,103
4904,,NaN,NaN,,,,NaN,,,,NaN,,
4905,114,NaN,NaN,148,100,84,NaN,22,14,104,NaN,33,103
4906,,NaN,NaN,,,,NaN,,,,NaN,,
4907,112,NaN,NaN,146,100,82,NaN,22,14,104,NaN,33,103
4908,,NaN,NaN,,,,NaN,,,,NaN,,
4909,111,NaN,NaN,144,100,81,NaN,21,14,103,NaN,32,103
4910,,NaN,NaN,,,,NaN,,,,NaN,,
4911,110,NaN,NaN,143,100,81,NaN,21,14,103,NaN,32,103
4912,,NaN,NaN,,,,NaN,,,,NaN,,
4913,110,NaN,NaN,143,100,81,NaN,21,14,103,NaN,32,103
4914,,NaN,NaN,,,,NaN,,,,NaN,,
4915,110,NaN,NaN,143,100,81,NaN,20,14,103,NaN,32,103
4916,,NaN,NaN,,,,NaN,,,,NaN,,
4917,108,NaN,NaN,140,100,78,NaN,20,14,103,NaN,32,103
4918,,NaN,NaN,,,,NaN,,,,NaN,,
4919,108,NaN,NaN,,100,,NaN,20,14,103,NaN,32,103
4920,,NaN,NaN,,,,NaN,,,,NaN,,
4921,211,NaN,NaN,,100,,NaN,20,14,104,NaN,32,103
4922,,NaN,NaN,,,,NaN,,,,NaN,,
4923,211,NaN,NaN,,100,,NaN,19,14,103,NaN,32,103
4924,,NaN,NaN,,,,NaN,,,,NaN,,
4925,210,NaN,NaN,,100,,NaN,20,14,103,NaN,32,103
4926,,NaN,NaN,,,,NaN,,,,NaN,,
4927,210,NaN,NaN,,100,,NaN,20,14,103,NaN,32,103
4928,,NaN,NaN,,,,NaN,,,,NaN,,
4929,215,NaN,NaN,,100,,NaN,21,14,104,NaN,32,103
4930,,NaN,NaN,,,,NaN,,,,NaN,,
4931,215,NaN,NaN,,100,,NaN,21,14,104,NaN,33,103
4932,,NaN,NaN,,,,NaN,,,,NaN,,
4933,215,NaN,NaN,,100,,NaN,21,14,104,NaN,33,103
4934,,NaN,NaN,,,,NaN,,,,NaN,,
4935,187,NaN,NaN,,100,,NaN,21,14,104,NaN,33,104
4936,,NaN,NaN,,,,NaN,,,,NaN,,
4937,120,NaN,NaN,,100,,NaN,21,14,105,NaN,33,104
4938,,NaN,NaN,,,,NaN,,,,NaN,,
4939,115,NaN,NaN,,100,,NaN,21,14,105,NaN,32,105
4940,,NaN,NaN,,,,NaN,,,,NaN,,
4941,113,NaN,NaN,145,100,83,NaN,22,14,105,NaN,32,105
4942,,NaN,NaN,,,,NaN,,,,NaN,,
4943,112,NaN,NaN,144,100,82,NaN,22,14,106,NaN,32,105
