time,Solar8000/ETCO2,SNUADC/ECG_II,Solar8000/HR,Solar8000/CVP,Solar8000/PLETH_SPO2,Solar8000/PLETH_HR,SNUADC/CVP,Solar8000/ART_SBP,SNUADC/ECG_V5,Solar8000/RR_CO2,SNUADC/ART,Solar8000/ART_MBP,Solar8000/ART_DBP
2309,,NaN,,,,,NaN,,NaN,,NaN,,
2310,36,NaN,62,13,100,63,NaN,134,NaN,12,NaN,94,70
2311,,NaN,,,,,NaN,,NaN,,NaN,,
2312,35,NaN,62,13,100,62,NaN,133,NaN,12,NaN,93,69
2313,,NaN,,,,,NaN,,NaN,,NaN,,
2314,35,NaN,62,13,100,62,NaN,133,NaN,12,NaN,93,69
2315,,NaN,,,,,NaN,,NaN,,NaN,,
2316,35,NaN,61,13,100,62,NaN,133,NaN,12,NaN,92,69
2317,,NaN,,,,,NaN,,NaN,,NaN,,
2318,35,NaN,61,13,100,62,NaN,133,NaN,12,NaN,92,69
2319,,NaN,,,,,NaN,,NaN,,NaN,,
2320,35,NaN,61,13,100,62,NaN,133,NaN,12,NaN,92,68
2321,,NaN,,,,,NaN,,NaN,,NaN,,
2322,35,NaN,61,13,100,62,NaN,133,NaN,12,NaN,92,68
2323,,NaN,,,,,NaN,,NaN,,NaN,,
2324,35,NaN,61,13,100,62,NaN,130,NaN,11,NaN,91,68
2325,,NaN,,,,,NaN,,NaN,,NaN,,
2326,35,NaN,61,13,100,62,NaN,130,NaN,11,NaN,91,68
2327,,NaN,,,,,NaN,,NaN,,NaN,,
2328,35,NaN,61,13,100,61,NaN,128,NaN,11,NaN,89,66
2329,,NaN,,,,,NaN,,NaN,,NaN,,
2330,35,NaN,61,13,100,61,NaN,129,NaN,11,NaN,89,67
2331,,NaN,,,,,NaN,,NaN,,NaN,,
2332,35,NaN,61,13,100,61,NaN,129,NaN,10,NaN,89,67
2333,,NaN,,,,,NaN,,NaN,,NaN,,
2334,35,NaN,60,13,100,61,NaN,129,NaN,10,NaN,89,67
2335,,NaN,,,,,NaN,,NaN,,NaN,,
2336,35,NaN,61,13,100,61,NaN,127,NaN,10,NaN,89,67
2337,,NaN,,,,,NaN,,NaN,,NaN,,
2338,35,NaN,61,13,100,61,NaN,127,NaN,10,NaN,89,67
2339,,NaN,,,,,NaN,,NaN,,NaN,,
2340,35,NaN,61,13,100,61,NaN,128,NaN,10,NaN,89,67
2341,,NaN,,,,,NaN,,NaN,,NaN,,
2342,35,NaN,61,13,100,62,NaN,130,NaN,10,NaN,90,69
2343,,NaN,,,,,NaN,,NaN,,NaN,,
2344,35,NaN,62,13,100,62,NaN,130,NaN,10,NaN,90,69
2345,,NaN,,,,,NaN,,NaN,,NaN,,
2346,35,NaN,62,13,100,62,NaN,131,NaN,10,NaN,91,68
2347,,NaN,,,,,NaN,,NaN,,NaN,,
2348,35,NaN,62,13,100,62,NaN,130,NaN,10,NaN,90,68
2349,,NaN,,,,,NaN,,NaN,,NaN,,
2350,35,NaN,61,13,100,62,NaN,130,NaN,10,NaN,90,68
2351,,NaN,,,,,NaN,,NaN,,NaN,,
2352,35,NaN,61,13,100,62,NaN,128,NaN,10,NaN,89,66
2353,,NaN,,,,,NaN,,NaN,,NaN,,
2354,35,NaN,60,13,100,62,NaN,128,NaN,10,NaN,89,66
2355,,NaN,,,,,NaN,,NaN,,NaN,,
2356,35,NaN,61,13,100,61,NaN,130,NaN,10,NaN,89,67
2357,,NaN,,,,,NaN,,NaN,,NaN,,
2358,36,NaN,61,13,100,61,NaN,130,NaN,10,NaN,89,67
2359,,NaN,,,,,NaN,,NaN,,NaN,,
2360,36,NaN,61,13,100,61,NaN,129,NaN,10,NaN,89,67
2361,,NaN,,,,,NaN,,NaN,,NaN,,
2362,36,NaN,61,13,100,62,NaN,129,NaN,10,NaN,89,67
2363,,NaN,,,,,NaN,,NaN,,NaN,,
2364,35,NaN,62,13,100,62,NaN,130,NaN,10,NaN,90,67
2365,,NaN,,,,,NaN,,NaN,,NaN,,
2366,35,NaN,62,13,100,62,NaN,130,NaN,10,NaN,90,67
2367,,NaN,,,,,NaN,,NaN,,NaN,,
2368,35,NaN,71,13,100,63,NaN,131,NaN,10,NaN,90,67
2369,,NaN,,,,,NaN,,NaN,,NaN,,
2370,35,NaN,71,13,100,63,NaN,131,NaN,10,NaN,90,67
2371,,NaN,,,,,NaN,,NaN,,NaN,,
2372,35,NaN,71,13,100,63,NaN,129,NaN,10,NaN,89,67
2373,,NaN,,,,,NaN,,NaN,,NaN,,
2374,35,NaN,66,13,100,63,NaN,129,NaN,10,NaN,89,67
2375,,NaN,,,,,NaN,,NaN,,NaN,,
2376,35,NaN,62,14,100,63,NaN,126,NaN,10,NaN,87,64
2377,,NaN,,,,,NaN,,NaN,,NaN,,
2378,35,NaN,61,14,100,62,NaN,126,NaN,10,NaN,87,64
2379,,NaN,,,,,NaN,,NaN,,NaN,,
2380,35,NaN,61,13,100,62,NaN,126,NaN,10,NaN,87,64
2381,,NaN,,,,,NaN,,NaN,,NaN,,
2382,35,NaN,61,13,100,62,NaN,126,NaN,10,NaN,87,64
2383,,NaN,,,,,NaN,,NaN,,NaN,,
2384,35,NaN,61,13,100,61,NaN,124,NaN,10,NaN,86,64
2385,,NaN,,,,,NaN,,NaN,,NaN,,
2386,35,NaN,61,13,100,62,NaN,124,NaN,10,NaN,86,64
2387,,NaN,,,,,NaN,,NaN,,NaN,,
2388,35,NaN,61,13,100,62,NaN,123,NaN,10,NaN,85,63
2389,,NaN,,,,,NaN,,NaN,,NaN,,
2390,35,NaN,62,13,100,62,NaN,123,NaN,10,NaN,85,64
2391,,NaN,,,,,NaN,,NaN,,NaN,,
2392,35,NaN,62,13,100,62,NaN,123,NaN,10,NaN,85,64
2393,,NaN,,,,,NaN,,NaN,,NaN,,
2394,35,NaN,62,13,100,63,NaN,123,NaN,10,NaN,85,63
2395,,NaN,,,,,NaN,,NaN,,NaN,,
2396,35,NaN,64,13,100,63,NaN,123,NaN,10,NaN,85,64
2397,,NaN,,,,,NaN,,NaN,,NaN,,
2398,36,NaN,64,13,100,64,NaN,123,NaN,10,NaN,85,64
2399,,NaN,,,,,NaN,,NaN,,NaN,,
2400,36,NaN,68,13,100,65,NaN,123,NaN,10,NaN,85,63
2401,,NaN,,,,,NaN,,NaN,,NaN,,
2402,36,NaN,68,13,100,65,NaN,123,NaN,10,NaN,85,63
2403,,NaN,,,,,NaN,,NaN,,NaN,,
2404,35,NaN,69,13,100,65,NaN,124,NaN,10,NaN,86,65
2405,,NaN,,,,,NaN,,NaN,,NaN,,
2406,35,NaN,69,13,100,66,NaN,125,NaN,10,NaN,86,64
2407,,NaN,,,,,NaN,,NaN,,NaN,,
2408,35,NaN,66,13,100,66,NaN,124,NaN,10,NaN,86,65
2409,,NaN,,,,,NaN,,NaN,,NaN,,
2410,35,NaN,66,13,100,66,NaN,124,NaN,10,NaN,86,65
2411,,NaN,,,,,NaN,,NaN,,NaN,,
2412,36,NaN,66,13,100,66,NaN,128,NaN,10,NaN,88,67
2413,,NaN,,,,,NaN,,NaN,,NaN,,
2414,36,NaN,67,13,100,67,NaN,128,NaN,10,NaN,88,67
2415,,NaN,,,,,NaN,,NaN,,NaN,,
2416,36,NaN,67,13,100,68,NaN,131,NaN,10,NaN,90,68
2417,,NaN,,,,,NaN,,NaN,,NaN,,
2418,36,NaN,68,13,100,68,NaN,131,NaN,10,NaN,90,68
2419,,NaN,,,,,NaN,,NaN,,NaN,,
2420,36,NaN,68,13,100,68,NaN,130,NaN,10,NaN,90,67
2421,,NaN,,,,,NaN,,NaN,,NaN,,
2422,36,NaN,68,13,100,68,NaN,130,NaN,10,NaN,90,67
2423,,NaN,,,,,NaN,,NaN,,NaN,,
2424,36,NaN,68,13,100,68,NaN,129,NaN,10,NaN,90,66
2425,,NaN,,,,,NaN,,NaN,,NaN,,
2426,36,NaN,67,13,100,67,NaN,127,NaN,10,NaN,89,66
2427,,NaN,,,,,NaN,,NaN,,NaN,,
2428,36,NaN,66,13,100,67,NaN,128,NaN,10,NaN,89,66
2429,,NaN,,,,,NaN,,NaN,,NaN,,
2430,36,NaN,66,14,100,67,NaN,128,NaN,10,NaN,89,66
2431,,NaN,,,,,NaN,,NaN,,NaN,,
2432,36,NaN,66,14,100,67,NaN,126,NaN,10,NaN,88,65
2433,,NaN,,,,,NaN,,NaN,,NaN,,
2434,36,NaN,66,14,100,67,NaN,126,NaN,10,NaN,88,65
2435,,NaN,,,,,NaN,,NaN,,NaN,,
2436,35,NaN,66,14,100,67,NaN,123,NaN,10,NaN,86,63
2437,,NaN,,,,,NaN,,NaN,,NaN,,
2438,35,NaN,66,14,100,67,NaN,123,NaN,10,NaN,86,63
2439,,NaN,,,,,NaN,,NaN,,NaN,,
2440,35,NaN,66,13,100,67,NaN,123,NaN,10,NaN,86,64
2441,,NaN,,,,,NaN,,NaN,,NaN,,
2442,35,NaN,66,13,100,67,NaN,123,NaN,10,NaN,86,64
2443,,NaN,,,,,NaN,,NaN,,NaN,,
2444,35,NaN,67,14,100,67,NaN,123,NaN,10,NaN,86,64
2445,,NaN,,,,,NaN,,NaN,,NaN,,
2446,35,NaN,67,14,100,67,NaN,124,NaN,10,NaN,87,64
2447,,NaN,,,,,NaN,,NaN,,NaN,,
2448,35,NaN,67,14,100,67,NaN,124,NaN,10,NaN,87,65
2449,,NaN,,,,,NaN,,NaN,,NaN,,
2450,36,NaN,67,14,100,67,NaN,125,NaN,10,NaN,87,66
2451,,NaN,,,,,NaN,,NaN,,NaN,,
2452,36,NaN,68,14,100,68,NaN,126,NaN,10,NaN,88,65
2453,,NaN,,,,,NaN,,NaN,,NaN,,
2454,36,NaN,68,14,100,68,NaN,126,NaN,10,NaN,88,65
2455,,NaN,,,,,NaN,,NaN,,NaN,,
2456,36,NaN,68,13,100,68,NaN,124,NaN,10,NaN,88,65
2457,,NaN,,,,,NaN,,NaN,,NaN,,
2458,36,NaN,68,13,100,69,NaN,124,NaN,10,NaN,88,65
2459,,NaN,,,,,NaN,,NaN,,NaN,,
2460,36,NaN,68,14,100,69,NaN,121,NaN,10,NaN,85,62
2461,,NaN,,,,,NaN,,NaN,,NaN,,
2462,36,NaN,67,14,100,68,NaN,121,NaN,10,NaN,85,62
2463,,NaN,,,,,NaN,,NaN,,NaN,,
2464,36,NaN,67,14,99,68,NaN,120,NaN,10,NaN,85,63
2465,,NaN,,,,,NaN,,NaN,,NaN,,
2466,36,NaN,67,14,99,68,NaN,119,NaN,10,NaN,84,62
2467,,NaN,,,,,NaN,,NaN,,NaN,,
2468,35,NaN,67,14,100,67,NaN,119,NaN,10,NaN,84,62
2469,,NaN,,,,,NaN,,NaN,,NaN,,
2470,35,NaN,77,14,99,68,NaN,120,NaN,10,NaN,84,63
2471,,NaN,,,,,NaN,,NaN,,NaN,,
2472,35,NaN,78,14,99,68,NaN,120,NaN,10,NaN,84,63
2473,,NaN,,,,,NaN,,NaN,,NaN,,
2474,35,NaN,72,14,99,68,NaN,119,NaN,10,NaN,84,63
2475,,NaN,,,,,NaN,,NaN,,NaN,,
2476,35,NaN,69,14,99,69,NaN,120,NaN,10,NaN,85,63
2477,,NaN,,,,,NaN,,NaN,,NaN,,
2478,35,NaN,69,14,100,69,NaN,120,NaN,10,NaN,85,63
2479,,NaN,,,,,NaN,,NaN,,NaN,,
2480,36,NaN,69,14,100,69,NaN,119,NaN,10,NaN,84,63
2481,,NaN,,,,,NaN,,NaN,,NaN,,
2482,36,NaN,69,14,100,69,NaN,119,NaN,10,NaN,84,63
2483,,NaN,,,,,NaN,,NaN,,NaN,,
2484,36,NaN,69,14,100,69,NaN,122,NaN,10,NaN,86,65
2485,,NaN,,,,,NaN,,NaN,,NaN,,
2486,35,NaN,69,14,100,69,NaN,122,NaN,10,NaN,86,65
2487,,NaN,,,,,NaN,,NaN,,NaN,,
2488,35,NaN,76,14,100,69,NaN,124,NaN,10,NaN,87,65
2489,,NaN,,,,,NaN,,NaN,,NaN,,
2490,35,NaN,76,14,100,70,NaN,124,NaN,10,NaN,87,65
2491,,NaN,,,,,NaN,,NaN,,NaN,,
2492,35,NaN,77,14,100,70,NaN,126,NaN,10,NaN,89,68
2493,,NaN,,,,,NaN,,NaN,,NaN,,
2494,35,NaN,70,14,100,70,NaN,127,NaN,10,NaN,90,67
2495,,NaN,,,,,NaN,,NaN,,NaN,,
2496,35,NaN,71,14,100,71,NaN,126,NaN,10,NaN,90,66
2497,,NaN,,,,,NaN,,NaN,,NaN,,
2498,35,NaN,70,14,100,71,NaN,125,NaN,10,NaN,89,66
2499,,NaN,,,,,NaN,,NaN,,NaN,,
2500,35,NaN,69,15,99,71,NaN,124,NaN,10,NaN,89,65
2501,,NaN,,,,,NaN,,NaN,,NaN,,
2502,35,NaN,69,15,99,70,NaN,124,NaN,10,NaN,89,65
2503,,NaN,,,,,NaN,,NaN,,NaN,,
2504,35,NaN,69,15,100,70,NaN,126,NaN,10,NaN,90,67
2505,,NaN,,,,,NaN,,NaN,,NaN,,
2506,35,NaN,69,15,100,70,NaN,126,NaN,10,NaN,90,67
2507,,NaN,,,,,NaN,,NaN,,NaN,,
2508,35,NaN,69,15,99,70,NaN,125,NaN,10,NaN,89,66
2509,,NaN,,,,,NaN,,NaN,,NaN,,
2510,35,NaN,69,15,100,70,NaN,124,NaN,10,NaN,88,64
2511,,NaN,,,,,NaN,,NaN,,NaN,,
2512,35,NaN,68,14,99,69,NaN,121,NaN,10,NaN,86,63
2513,,NaN,,,,,NaN,,NaN,,NaN,,
2514,35,NaN,67,14,100,69,NaN,121,NaN,10,NaN,86,63
2515,,NaN,,,,,NaN,,NaN,,NaN,,
2516,35,NaN,66,14,100,68,NaN,117,NaN,10,NaN,84,62
2517,,NaN,,,,,NaN,,NaN,,NaN,,
2518,33,NaN,66,14,100,67,NaN,117,NaN,11,NaN,84,62
2519,,NaN,,,,,NaN,,NaN,,NaN,,
2520,33,NaN,67,14,100,67,NaN,116,NaN,11,NaN,83,61
2521,,NaN,,,,,NaN,,NaN,,NaN,,
2522,33,NaN,60,14,100,67,NaN,116,NaN,11,NaN,83,62
2523,,NaN,,,,,NaN,,NaN,,NaN,,
2524,34,NaN,66,14,99,68,NaN,116,NaN,11,NaN,83,62
2525,,NaN,,,,,NaN,,NaN,,NaN,,
2526,34,NaN,69,14,99,68,NaN,116,NaN,11,NaN,83,62
2527,,NaN,,,,,NaN,,NaN,,NaN,,
2528,34,NaN,79,14,99,69,NaN,118,NaN,11,NaN,84,63
2529,,NaN,,,,,NaN,,NaN,,NaN,,
2530,34,NaN,79,14,99,70,NaN,119,NaN,12,NaN,85,63
2531,,NaN,,,,,NaN,,NaN,,NaN,,
2532,34,NaN,74,14,100,70,NaN,121,NaN,12,NaN,86,64
2533,,NaN,,,,,NaN,,NaN,,NaN,,
2534,34,NaN,71,14,100,70,NaN,121,NaN,12,NaN,86,65
2535,,NaN,,,,,NaN,,NaN,,NaN,,
2536,34,NaN,72,14,100,70,NaN,124,NaN,12,NaN,87,66
2537,,NaN,,,,,NaN,,NaN,,NaN,,
2538,33,NaN,70,14,100,70,NaN,124,NaN,12,NaN,87,66
2539,,NaN,,,,,NaN,,NaN,,NaN,,
2540,33,NaN,71,14,100,71,NaN,126,NaN,12,NaN,89,67
2541,,NaN,,,,,NaN,,NaN,,NaN,,
2542,33,NaN,71,14,100,71,NaN,128,NaN,12,NaN,90,67
2543,,NaN,,,,,NaN,,NaN,,NaN,,
2544,34,NaN,72,14,100,72,NaN,128,NaN,13,NaN,91,68
2545,,NaN,,,,,NaN,,NaN,,NaN,,
2546,34,NaN,73,14,100,73,NaN,128,NaN,13,NaN,91,68
2547,,NaN,,,,,NaN,,NaN,,NaN,,
2548,34,NaN,73,14,100,74,NaN,130,NaN,13,NaN,92,68
2549,,NaN,,,,,NaN,,NaN,,NaN,,
2550,34,NaN,73,14,100,74,NaN,130,NaN,13,NaN,91,67
2551,,NaN,,,,,NaN,,NaN,,NaN,,
2552,34,NaN,72,14,100,73,NaN,128,NaN,13,NaN,90,67
2553,,NaN,,,,,NaN,,NaN,,NaN,,
2554,34,NaN,70,14,100,72,NaN,129,NaN,13,NaN,91,67
2555,,NaN,,,,,NaN,,NaN,,NaN,,
2556,34,NaN,69,14,100,71,NaN,130,NaN,13,NaN,91,68
2557,,NaN,,,,,NaN,,NaN,,NaN,,
2558,34,NaN,71,14,100,71,NaN,130,NaN,13,NaN,91,68
2559,,NaN,,,,,NaN,,NaN,,NaN,,
2560,34,NaN,71,14,100,71,NaN,133,NaN,13,NaN,93,69
2561,,NaN,,,,,NaN,,NaN,,NaN,,
2562,34,NaN,72,14,100,72,NaN,134,NaN,13,NaN,94,70
2563,,NaN,,,,,NaN,,NaN,,NaN,,
2564,33,NaN,78,14,100,73,NaN,134,NaN,13,NaN,94,70
2565,,NaN,,,,,NaN,,NaN,,NaN,,
2566,33,NaN,78,14,100,74,NaN,133,NaN,13,NaN,94,69
2567,,NaN,,,,,NaN,,NaN,,NaN,,
2568,33,NaN,78,13,100,74,NaN,134,NaN,13,NaN,94,69
2569,,NaN,,,,,NaN,,NaN,,NaN,,
2570,33,NaN,76,13,100,74,NaN,133,NaN,13,NaN,94,69
2571,,NaN,,,,,NaN,,NaN,,NaN,,
2572,33,NaN,76,14,100,74,NaN,135,NaN,13,NaN,95,71
2573,,NaN,,,,,NaN,,NaN,,NaN,,
2574,33,NaN,73,14,100,73,NaN,136,NaN,13,NaN,95,70
2575,,NaN,,,,,NaN,,NaN,,NaN,,
2576,34,NaN,74,14,100,74,NaN,136,NaN,13,NaN,95,70
2577,,NaN,,,,,NaN,,NaN,,NaN,,
2578,34,NaN,74,14,100,74,NaN,136,NaN,13,NaN,95,70
2579,,NaN,,,,,NaN,,NaN,,NaN,,
2580,34,NaN,74,14,100,75,NaN,132,NaN,13,NaN,93,67
2581,,NaN,,,,,NaN,,NaN,,NaN,,
2582,34,NaN,72,14,100,74,NaN,130,NaN,13,NaN,91,66
2583,,NaN,,,,,NaN,,NaN,,NaN,,
2584,33,NaN,72,14,100,73,NaN,130,NaN,13,NaN,91,66
2585,,NaN,,,,,NaN,,NaN,,NaN,,
2586,33,NaN,70,14,100,72,NaN,128,NaN,13,NaN,90,66
2587,,NaN,,,,,NaN,,NaN,,NaN,,
2588,33,NaN,71,14,100,71,NaN,130,NaN,13,NaN,90,67
2589,,NaN,,,,,NaN,,NaN,,NaN,,
2590,34,NaN,72,14,100,71,NaN,131,NaN,13,NaN,91,68
2591,,NaN,,,,,NaN,,NaN,,NaN,,
2592,34,NaN,73,14,100,73,NaN,131,NaN,13,NaN,91,67
2593,,NaN,,,,,NaN,,NaN,,NaN,,
2594,34,NaN,72,14,100,73,NaN,131,NaN,13,NaN,91,67
2595,,NaN,,,,,NaN,,NaN,,NaN,,
2596,33,NaN,72,14,100,73,NaN,130,NaN,13,NaN,91,67
2597,,NaN,,,,,NaN,,NaN,,NaN,,
2598,33,NaN,71,14,100,73,NaN,127,NaN,13,NaN,89,65
2599,,NaN,,,,,NaN,,NaN,,NaN,,
2600,33,NaN,71,14,100,72,NaN,127,NaN,13,NaN,88,64
2601,,NaN,,,,,NaN,,NaN,,NaN,,
2602,33,NaN,69,14,100,71,NaN,125,NaN,13,NaN,87,64
2603,,NaN,,,,,NaN,,NaN,,NaN,,
2604,33,NaN,69,14,100,70,NaN,125,NaN,13,NaN,87,64
2605,,NaN,,,,,NaN,,NaN,,NaN,,
2606,33,NaN,68,14,100,70,NaN,125,NaN,13,NaN,87,64
2607,,NaN,,,,,NaN,,NaN,,NaN,,
2608,34,NaN,68,14,100,69,NaN,126,NaN,13,NaN,88,65
2609,,NaN,,,,,NaN,,NaN,,NaN,,
2610,34,NaN,69,14,100,69,NaN,128,NaN,13,NaN,89,66
2611,,NaN,,,,,NaN,,NaN,,NaN,,
2612,34,NaN,69,14,100,69,NaN,128,NaN,13,NaN,90,67
2613,,NaN,,,,,NaN,,NaN,,NaN,,
2614,33,NaN,71,14,100,71,NaN,130,NaN,13,NaN,90,67
2615,,NaN,,,,,NaN,,NaN,,NaN,,
2616,33,NaN,71,14,100,71,NaN,129,NaN,13,NaN,90,66
2617,,NaN,,,,,NaN,,NaN,,NaN,,
2618,33,NaN,71,14,100,71,NaN,129,NaN,13,NaN,90,66
2619,,NaN,,,,,NaN,,NaN,,NaN,,
2620,33,NaN,70,14,100,71,NaN,126,NaN,13,NaN,88,64
2621,,NaN,,,,,NaN,,NaN,,NaN,,
2622,33,NaN,70,14,100,71,NaN,124,NaN,13,NaN,87,64
2623,,NaN,,,,,NaN,,NaN,,NaN,,
2624,33,NaN,69,14,100,71,NaN,125,NaN,13,NaN,87,63
2625,,NaN,,,,,NaN,,NaN,,NaN,,
2626,33,NaN,69,14,100,70,NaN,125,NaN,13,NaN,87,63
2627,,NaN,,,,,NaN,,NaN,,NaN,,
2628,33,NaN,69,14,100,70,NaN,124,NaN,13,NaN,86,64
2629,,NaN,,,,,NaN,,NaN,,NaN,,
2630,33,NaN,70,14,100,70,NaN,124,NaN,13,NaN,86,63
2631,,NaN,,,,,NaN,,NaN,,NaN,,
2632,33,NaN,70,14,100,70,NaN,124,NaN,13,NaN,86,64
2633,,NaN,,,,,NaN,,NaN,,NaN,,
2634,33,NaN,70,14,100,70,NaN,124,NaN,13,NaN,86,64
2635,,NaN,,,,,NaN,,NaN,,NaN,,
2636,33,NaN,70,14,99,71,NaN,124,NaN,13,NaN,86,64
2637,,NaN,,,,,NaN,,NaN,,NaN,,
2638,33,NaN,70,14,100,71,NaN,124,NaN,13,NaN,86,64
2639,,NaN,,,,,NaN,,NaN,,NaN,,
2640,33,NaN,70,14,100,71,NaN,123,NaN,13,NaN,86,63
2641,,NaN,,,,,NaN,,NaN,,NaN,,
2642,33,NaN,70,14,100,71,NaN,123,NaN,13,NaN,86,63
2643,,NaN,,,,,NaN,,NaN,,NaN,,
2644,33,NaN,70,14,100,71,NaN,122,NaN,13,NaN,85,62
2645,,NaN,,,,,NaN,,NaN,,NaN,,
2646,33,NaN,70,14,100,71,NaN,122,NaN,13,NaN,85,62
2647,,NaN,,,,,NaN,,NaN,,NaN,,
2648,33,NaN,70,14,100,71,NaN,122,NaN,13,NaN,85,62
2649,,NaN,,,,,NaN,,NaN,,NaN,,
2650,33,NaN,70,14,100,71,NaN,122,NaN,13,NaN,85,63
2651,,NaN,,,,,NaN,,NaN,,NaN,,
2652,33,NaN,70,14,100,71,NaN,122,NaN,13,NaN,85,63
2653,,NaN,,,,,NaN,,NaN,,NaN,,
2654,33,NaN,71,14,100,71,NaN,122,NaN,13,NaN,85,63
2655,,NaN,,,,,NaN,,NaN,,NaN,,
2656,33,NaN,71,15,100,71,NaN,123,NaN,13,NaN,85,63
2657,,NaN,,,,,NaN,,NaN,,NaN,,
2658,33,NaN,71,15,100,71,NaN,122,NaN,13,NaN,85,62
2659,,NaN,,,,,NaN,,NaN,,NaN,,
2660,33,NaN,70,15,100,71,NaN,122,NaN,13,NaN,85,62
2661,,NaN,,,,,NaN,,NaN,,NaN,,
2662,33,NaN,70,15,100,71,NaN,121,NaN,13,NaN,84,61
2663,,NaN,,,,,NaN,,NaN,,NaN,,
2664,34,NaN,70,15,100,71,NaN,121,NaN,13,NaN,84,63
2665,,NaN,,,,,NaN,,NaN,,NaN,,
2666,34,NaN,71,15,100,71,NaN,122,NaN,13,NaN,85,62
2667,,NaN,,,,,NaN,,NaN,,NaN,,
2668,34,NaN,71,15,100,72,NaN,122,NaN,13,NaN,85,63
2669,,NaN,,,,,NaN,,NaN,,NaN,,
2670,34,NaN,71,15,100,72,NaN,123,NaN,13,NaN,85,63
2671,,NaN,,,,,NaN,,NaN,,NaN,,
2672,33,NaN,71,15,100,71,NaN,123,NaN,13,NaN,85,63
2673,,NaN,,,,,NaN,,NaN,,NaN,,
2674,33,NaN,71,15,100,71,NaN,126,NaN,13,NaN,87,66
2675,,NaN,,,,,NaN,,NaN,,NaN,,
2676,33,NaN,71,15,100,72,NaN,128,NaN,13,NaN,88,66
2677,,NaN,,,,,NaN,,NaN,,NaN,,
2678,32,NaN,71,15,100,72,NaN,128,NaN,13,NaN,88,66
2679,,NaN,,,,,NaN,,NaN,,NaN,,
2680,32,NaN,74,14,100,74,NaN,131,NaN,13,NaN,90,67
2681,,NaN,,,,,NaN,,NaN,,NaN,,
2682,32,NaN,74,14,100,74,NaN,131,NaN,13,NaN,90,67
2683,,NaN,,,,,NaN,,NaN,,NaN,,
2684,33,NaN,74,14,100,74,NaN,128,NaN,13,NaN,89,64
2685,,NaN,,,,,NaN,,NaN,,NaN,,
2686,33,NaN,73,14,100,74,NaN,126,NaN,13,NaN,88,64
2687,,NaN,,,,,NaN,,NaN,,NaN,,
2688,33,NaN,74,14,100,74,NaN,128,NaN,13,NaN,88,65
2689,,NaN,,,,,NaN,,NaN,,NaN,,
2690,33,NaN,74,14,100,74,NaN,127,NaN,13,NaN,88,64
2691,,NaN,,,,,NaN,,NaN,,NaN,,
2692,32,NaN,74,13,100,74,NaN,128,NaN,13,NaN,88,65
2693,,NaN,,,,,NaN,,NaN,,NaN,,
2694,32,NaN,74,13,100,75,NaN,128,NaN,13,NaN,88,65
2695,,NaN,,,,,NaN,,NaN,,NaN,,
2696,32,NaN,74,14,100,75,NaN,127,NaN,13,NaN,88,64
2697,,NaN,,,,,NaN,,NaN,,NaN,,
2698,33,NaN,74,14,100,75,NaN,127,NaN,13,NaN,88,64
2699,,NaN,,,,,NaN,,NaN,,NaN,,
2700,33,NaN,74,14,100,75,NaN,126,NaN,13,NaN,87,64
2701,,NaN,,,,,NaN,,NaN,,NaN,,
2702,33,NaN,74,14,100,75,NaN,126,NaN,13,NaN,87,64
2703,,NaN,,,,,NaN,,NaN,,NaN,,
2704,33,NaN,74,14,100,75,NaN,127,NaN,13,NaN,88,64
2705,,NaN,,,,,NaN,,NaN,,NaN,,
2706,33,NaN,74,14,100,74,NaN,126,NaN,13,NaN,87,64
2707,,NaN,,,,,NaN,,NaN,,NaN,,
2708,33,NaN,73,14,100,73,NaN,124,NaN,13,NaN,86,62
2709,,NaN,,,,,NaN,,NaN,,NaN,,
2710,33,NaN,72,14,100,73,NaN,123,NaN,13,NaN,86,63
2711,,NaN,,,,,NaN,,NaN,,NaN,,
2712,33,NaN,72,14,100,73,NaN,123,NaN,13,NaN,85,62
2713,,NaN,,,,,NaN,,NaN,,NaN,,
2714,33,NaN,72,14,100,73,NaN,122,NaN,13,NaN,85,63
2715,,NaN,,,,,NaN,,NaN,,NaN,,
2716,32,NaN,72,14,100,72,NaN,124,NaN,13,NaN,86,63
2717,,NaN,,,,,NaN,,NaN,,NaN,,
2718,32,NaN,72,14,100,72,NaN,124,NaN,13,NaN,86,63
2719,,NaN,,,,,NaN,,NaN,,NaN,,
2720,32,NaN,73,14,100,73,NaN,123,NaN,13,NaN,86,64
2721,,NaN,,,,,NaN,,NaN,,NaN,,
2722,33,NaN,73,14,100,73,NaN,123,NaN,13,NaN,86,64
2723,,NaN,,,,,NaN,,NaN,,NaN,,
2724,33,NaN,73,14,100,73,NaN,123,NaN,13,NaN,86,64
2725,,NaN,,,,,NaN,,NaN,,NaN,,
2726,33,NaN,74,14,100,74,NaN,123,NaN,13,NaN,86,64
2727,,NaN,,,,,NaN,,NaN,,NaN,,
2728,33,NaN,74,14,100,74,NaN,122,NaN,13,NaN,85,62
2729,,NaN,,,,,NaN,,NaN,,NaN,,
2730,32,NaN,73,14,100,74,NaN,121,NaN,13,NaN,84,61
2731,,NaN,,,,,NaN,,NaN,,NaN,,
2732,32,NaN,72,14,100,73,NaN,119,NaN,13,NaN,83,60
2733,,NaN,,,,,NaN,,NaN,,NaN,,
