time,SNUADC/ART,Solar8000/PLETH_HR,SNUADC/ECG_V5,Solar8000/PLETH_SPO2,SNUADC/ECG_II,Solar8000/ETCO2,Solar8000/ART_DBP,Solar8000/ART_MBP,SNUADC/CVP,Solar8000/HR,Solar8000/CVP,Solar8000/ART_SBP,Solar8000/RR_CO2
10187,NaN,,NaN,,NaN,34,52,68,NaN,65,13,106,10
10188,NaN,,NaN,,NaN,,,,NaN,,,,
10189,NaN,,NaN,,NaN,34,51,68,NaN,65,13,105,10
10190,NaN,,NaN,,NaN,,,,NaN,,,,
10191,NaN,,NaN,,NaN,34,53,69,NaN,65,13,107,10
10192,NaN,,NaN,,NaN,,,,NaN,,,,
10193,NaN,,NaN,,NaN,34,53,70,NaN,66,13,109,10
10194,NaN,,NaN,,NaN,,,,NaN,,,,
10195,NaN,,NaN,,NaN,34,52,69,NaN,66,12,108,10
10196,NaN,,NaN,,NaN,,,,NaN,,,,
10197,NaN,,NaN,,NaN,34,53,70,NaN,66,12,109,10
10198,NaN,,NaN,,NaN,,,,NaN,,,,
10199,NaN,,NaN,,NaN,34,53,70,NaN,66,13,110,10
10200,NaN,,NaN,,NaN,,,,NaN,,,,
10201,NaN,,NaN,,NaN,34,52,70,NaN,66,13,109,10
10202,NaN,,NaN,,NaN,,,,NaN,,,,
10203,NaN,,NaN,,NaN,34,53,70,NaN,66,13,110,10
10204,NaN,,NaN,,NaN,,,,NaN,,,,
10205,NaN,,NaN,,NaN,34,52,71,NaN,65,13,112,10
10206,NaN,,NaN,,NaN,,,,NaN,,,,
10207,NaN,,NaN,,NaN,34,52,70,NaN,65,12,109,10
10208,NaN,,NaN,,NaN,,,,NaN,,,,
10209,NaN,,NaN,,NaN,34,53,70,NaN,65,12,110,10
10210,NaN,,NaN,,NaN,,,,NaN,,,,
10211,NaN,65,NaN,100,NaN,34,52,70,NaN,65,12,111,10
10212,NaN,,NaN,,NaN,,,,NaN,,,,
10213,NaN,65,NaN,100,NaN,34,52,70,NaN,65,12,110,10
10214,NaN,,NaN,,NaN,,,,NaN,,,,
10215,NaN,65,NaN,100,NaN,34,52,70,NaN,64,12,111,10
10216,NaN,,NaN,,NaN,,,,NaN,,,,
10217,NaN,65,NaN,100,NaN,34,53,71,NaN,64,12,113,10
10218,NaN,,NaN,,NaN,,,,NaN,,,,
10219,NaN,65,NaN,100,NaN,34,52,70,NaN,64,12,110,10
10220,NaN,,NaN,,NaN,,,,NaN,,,,
10221,NaN,65,NaN,100,NaN,34,52,70,NaN,64,12,111,10
10222,NaN,,NaN,,NaN,,,,NaN,,,,
10223,NaN,65,NaN,100,NaN,35,53,71,NaN,64,12,112,10
10224,NaN,,NaN,,NaN,,,,NaN,,,,
10225,NaN,65,NaN,100,NaN,35,52,70,NaN,64,12,111,10
10226,NaN,,NaN,,NaN,,,,NaN,,,,
10227,NaN,65,NaN,100,NaN,35,53,70,NaN,64,12,111,10
10228,NaN,,NaN,,NaN,,,,NaN,,,,
10229,NaN,64,NaN,100,NaN,34,52,71,NaN,64,12,113,10
10230,NaN,,NaN,,NaN,,,,NaN,,,,
10231,NaN,64,NaN,100,NaN,34,51,70,NaN,64,12,110,10
10232,NaN,,NaN,,NaN,,,,NaN,,,,
10233,NaN,64,NaN,100,NaN,34,52,69,NaN,64,12,109,10
10234,NaN,,NaN,,NaN,,,,NaN,,,,
10235,NaN,64,NaN,100,NaN,34,52,70,NaN,63,12,111,10
10236,NaN,,NaN,,NaN,,,,NaN,,,,
10237,NaN,64,NaN,100,NaN,34,51,69,NaN,63,12,108,10
10238,NaN,,NaN,,NaN,,,,NaN,,,,
10239,NaN,64,NaN,100,NaN,34,51,68,NaN,63,12,109,10
10240,NaN,,NaN,,NaN,,,,NaN,,,,
10241,NaN,64,NaN,100,NaN,34,51,69,NaN,63,12,109,10
10242,NaN,,NaN,,NaN,,,,NaN,,,,
10243,NaN,64,NaN,100,NaN,34,50,68,NaN,63,12,107,10
10244,NaN,,NaN,,NaN,,,,NaN,,,,
10245,NaN,64,NaN,100,NaN,34,51,68,NaN,63,12,107,10
10246,NaN,,NaN,,NaN,,,,NaN,,,,
10247,NaN,64,NaN,100,NaN,34,51,68,NaN,63,12,109,10
10248,NaN,,NaN,,NaN,,,,NaN,,,,
10249,NaN,64,NaN,100,NaN,34,50,67,NaN,63,12,106,10
10250,NaN,,NaN,,NaN,,,,NaN,,,,
10251,NaN,64,NaN,100,NaN,34,50,67,NaN,63,12,106,10
10252,NaN,,NaN,,NaN,,,,NaN,,,,
10253,NaN,63,NaN,100,NaN,34,51,68,NaN,63,12,108,10
10254,NaN,,NaN,,NaN,,,,NaN,,,,
10255,NaN,63,NaN,100,NaN,34,50,67,NaN,63,12,106,10
10256,NaN,,NaN,,NaN,,,,NaN,,,,
10257,NaN,63,NaN,100,NaN,34,50,67,NaN,63,12,106,10
10258,NaN,,NaN,,NaN,,,,NaN,,,,
10259,NaN,63,NaN,100,NaN,34,50,67,NaN,63,12,106,10
10260,NaN,,NaN,,NaN,,,,NaN,,,,
10261,NaN,63,NaN,100,NaN,34,49,66,NaN,62,12,105,10
10262,NaN,,NaN,,NaN,,,,NaN,,,,
10263,NaN,63,NaN,100,NaN,34,50,67,NaN,62,12,105,10
10264,NaN,,NaN,,NaN,,,,NaN,,,,
10265,NaN,63,NaN,100,NaN,34,50,67,NaN,62,12,107,10
10266,NaN,,NaN,,NaN,,,,NaN,,,,
10267,NaN,63,NaN,100,NaN,34,49,66,NaN,62,12,104,10
10268,NaN,,NaN,,NaN,,,,NaN,,,,
10269,NaN,63,NaN,100,NaN,34,50,66,NaN,62,12,105,10
10270,NaN,,NaN,,NaN,,,,NaN,,,,
10271,NaN,63,NaN,100,NaN,34,50,67,NaN,62,12,107,10
10272,NaN,,NaN,,NaN,,,,NaN,,,,
10273,NaN,63,NaN,100,NaN,34,49,66,NaN,62,12,104,10
10274,NaN,,NaN,,NaN,,,,NaN,,,,
10275,NaN,63,NaN,100,NaN,34,50,66,NaN,62,12,105,10
10276,NaN,,NaN,,NaN,,,,NaN,,,,
10277,NaN,63,NaN,100,NaN,34,50,67,NaN,62,12,106,10
10278,NaN,,NaN,,NaN,,,,NaN,,,,
10279,NaN,63,NaN,100,NaN,34,50,67,NaN,62,12,104,10
10280,NaN,,NaN,,NaN,,,,NaN,,,,
10281,NaN,63,NaN,100,NaN,34,50,67,NaN,62,12,105,10
10282,NaN,,NaN,,NaN,,,,NaN,,,,
10283,NaN,62,NaN,100,NaN,34,50,67,NaN,62,12,106,10
10284,NaN,,NaN,,NaN,,,,NaN,,,,
10285,NaN,62,NaN,100,NaN,34,49,66,NaN,62,12,104,10
10286,NaN,,NaN,,NaN,,,,NaN,,,,
10287,NaN,62,NaN,100,NaN,34,50,67,NaN,62,12,104,10
10288,NaN,,NaN,,NaN,,,,NaN,,,,
10289,NaN,62,NaN,100,NaN,34,50,67,NaN,62,12,106,10
10290,NaN,,NaN,,NaN,,,,NaN,,,,
10291,NaN,62,NaN,100,NaN,34,49,66,NaN,62,12,103,10
10292,NaN,,NaN,,NaN,,,,NaN,,,,
10293,NaN,62,NaN,100,NaN,34,50,66,NaN,62,12,104,10
10294,NaN,,NaN,,NaN,,,,NaN,,,,
10295,NaN,62,NaN,100,NaN,34,50,67,NaN,62,12,106,10
10296,NaN,,NaN,,NaN,,,,NaN,,,,
10297,NaN,62,NaN,100,NaN,34,49,66,NaN,62,12,103,10
10298,NaN,,NaN,,NaN,,,,NaN,,,,
10299,NaN,62,NaN,100,NaN,34,49,66,NaN,62,12,103,10
10300,NaN,,NaN,,NaN,,,,NaN,,,,
10301,NaN,62,NaN,100,NaN,34,50,67,NaN,62,12,105,10
10302,NaN,,NaN,,NaN,,,,NaN,,,,
10303,NaN,62,NaN,100,NaN,34,49,66,NaN,62,12,103,10
10304,NaN,,NaN,,NaN,,,,NaN,,,,
10305,NaN,62,NaN,100,NaN,34,50,67,NaN,62,12,104,10
10306,NaN,,NaN,,NaN,,,,NaN,,,,
10307,NaN,62,NaN,100,NaN,34,50,67,NaN,62,12,105,10
10308,NaN,,NaN,,NaN,,,,NaN,,,,
10309,NaN,62,NaN,100,NaN,34,50,66,NaN,62,12,104,10
10310,NaN,,NaN,,NaN,,,,NaN,,,,
10311,NaN,62,NaN,100,NaN,34,50,67,NaN,62,12,105,10
10312,NaN,,NaN,,NaN,,,,NaN,,,,
10313,NaN,62,NaN,100,NaN,34,50,67,NaN,62,12,106,10
10314,NaN,,NaN,,NaN,,,,NaN,,,,
10315,NaN,62,NaN,100,NaN,34,49,67,NaN,62,12,104,10
10316,NaN,,NaN,,NaN,,,,NaN,,,,
10317,NaN,62,NaN,100,NaN,34,50,67,NaN,62,12,104,10
10318,NaN,,NaN,,NaN,,,,NaN,,,,
10319,NaN,62,NaN,100,NaN,34,50,67,NaN,62,12,106,10
10320,NaN,,NaN,,NaN,,,,NaN,,,,
10321,NaN,62,NaN,100,NaN,34,49,66,NaN,61,12,103,10
10322,NaN,,NaN,,NaN,,,,NaN,,,,
10323,NaN,62,NaN,100,NaN,34,49,66,NaN,61,12,103,10
10324,NaN,,NaN,,NaN,,,,NaN,,,,
10325,NaN,62,NaN,100,NaN,34,50,67,NaN,61,12,105,10
10326,NaN,,NaN,,NaN,,,,NaN,,,,
10327,NaN,62,NaN,100,NaN,34,49,66,NaN,61,12,102,10
10328,NaN,,NaN,,NaN,,,,NaN,,,,
10329,NaN,62,NaN,100,NaN,34,49,66,NaN,61,12,102,10
10330,NaN,,NaN,,NaN,,,,NaN,,,,
10331,NaN,62,NaN,100,NaN,34,50,66,NaN,61,12,104,10
10332,NaN,,NaN,,NaN,,,,NaN,,,,
10333,NaN,62,NaN,100,NaN,34,49,66,NaN,61,12,102,10
10334,NaN,,NaN,,NaN,,,,NaN,,,,
10335,NaN,62,NaN,100,NaN,34,49,66,NaN,61,12,102,10
10336,NaN,,NaN,,NaN,,,,NaN,,,,
10337,NaN,62,NaN,100,NaN,34,50,66,NaN,61,12,104,10
10338,NaN,,NaN,,NaN,,,,NaN,,,,
10339,NaN,62,NaN,100,NaN,34,49,66,NaN,61,12,102,10
10340,NaN,,NaN,,NaN,,,,NaN,,,,
10341,NaN,61,NaN,100,NaN,34,50,66,NaN,61,12,103,10
10342,NaN,,NaN,,NaN,,,,NaN,,,,
10343,NaN,61,NaN,100,NaN,34,50,66,NaN,61,12,103,10
10344,NaN,,NaN,,NaN,,,,NaN,,,,
10345,NaN,61,NaN,100,NaN,34,49,66,NaN,61,12,102,10
10346,NaN,,NaN,,NaN,,,,NaN,,,,
10347,NaN,61,NaN,100,NaN,34,50,66,NaN,61,12,102,10
10348,NaN,,NaN,,NaN,,,,NaN,,,,
10349,NaN,61,NaN,100,NaN,34,49,66,NaN,61,12,103,10
10350,NaN,,NaN,,NaN,,,,NaN,,,,
10351,NaN,61,NaN,100,NaN,34,49,65,NaN,61,12,101,10
10352,NaN,,NaN,,NaN,,,,NaN,,,,
10353,NaN,61,NaN,100,NaN,34,49,65,NaN,61,12,102,10
10354,NaN,,NaN,,NaN,,,,NaN,,,,
10355,NaN,61,NaN,100,NaN,34,49,66,NaN,61,12,103,10
10356,NaN,,NaN,,NaN,,,,NaN,,,,
10357,NaN,61,NaN,100,NaN,34,48,65,NaN,62,12,101,10
10358,NaN,,NaN,,NaN,,,,NaN,,,,
10359,NaN,61,NaN,100,NaN,34,49,65,NaN,62,12,101,10
10360,NaN,,NaN,,NaN,,,,NaN,,,,
10361,NaN,61,NaN,100,NaN,34,49,66,NaN,62,12,103,10
10362,NaN,,NaN,,NaN,,,,NaN,,,,
10363,NaN,61,NaN,100,NaN,34,48,65,NaN,62,12,100,10
10364,NaN,,NaN,,NaN,,,,NaN,,,,
10365,NaN,62,NaN,100,NaN,34,48,64,NaN,62,12,100,10
10366,NaN,,NaN,,NaN,,,,NaN,,,,
10367,NaN,62,NaN,100,NaN,34,49,65,NaN,61,12,101,10
10368,NaN,,NaN,,NaN,,,,NaN,,,,
10369,NaN,62,NaN,100,NaN,34,48,64,NaN,61,12,99,10
10370,NaN,,NaN,,NaN,,,,NaN,,,,
10371,NaN,62,NaN,100,NaN,34,48,64,NaN,61,12,99,10
10372,NaN,,NaN,,NaN,,,,NaN,,,,
10373,NaN,62,NaN,100,NaN,34,48,64,NaN,61,12,99,10
10374,NaN,,NaN,,NaN,,,,NaN,,,,
10375,NaN,61,NaN,100,NaN,34,47,63,NaN,61,12,98,10
10376,NaN,,NaN,,NaN,,,,NaN,,,,
10377,NaN,61,NaN,100,NaN,34,48,63,NaN,61,12,98,10
10378,NaN,,NaN,,NaN,,,,NaN,,,,
10379,NaN,61,NaN,100,NaN,34,47,63,NaN,61,12,98,10
10380,NaN,,NaN,,NaN,,,,NaN,,,,
10381,NaN,61,NaN,100,NaN,34,47,62,NaN,61,12,97,10
10382,NaN,,NaN,,NaN,,,,NaN,,,,
10383,NaN,61,NaN,100,NaN,34,47,63,NaN,61,12,97,10
10384,NaN,,NaN,,NaN,,,,NaN,,,,
10385,NaN,61,NaN,100,NaN,34,47,63,NaN,61,12,98,10
10386,NaN,,NaN,,NaN,,,,NaN,,,,
10387,NaN,61,NaN,100,NaN,34,46,62,NaN,61,11,96,10
10388,NaN,,NaN,,NaN,,,,NaN,,,,
10389,NaN,61,NaN,100,NaN,34,47,62,NaN,61,11,96,10
10390,NaN,,NaN,,NaN,,,,NaN,,,,
10391,NaN,61,NaN,100,NaN,34,47,63,NaN,61,12,98,10
10392,NaN,,NaN,,NaN,,,,NaN,,,,
10393,NaN,61,NaN,100,NaN,34,46,62,NaN,61,12,95,10
10394,NaN,,NaN,,NaN,,,,NaN,,,,
10395,NaN,61,NaN,100,NaN,34,47,62,NaN,61,12,96,10
10396,NaN,,NaN,,NaN,,,,NaN,,,,
10397,NaN,61,NaN,100,NaN,34,47,63,NaN,61,12,98,10
10398,NaN,,NaN,,NaN,,,,NaN,,,,
10399,NaN,61,NaN,100,NaN,34,46,62,NaN,61,12,95,10
10400,NaN,,NaN,,NaN,,,,NaN,,,,
10401,NaN,61,NaN,100,NaN,34,46,61,NaN,61,12,95,10
10402,NaN,,NaN,,NaN,,,,NaN,,,,
10403,NaN,61,NaN,100,NaN,34,47,62,NaN,61,12,97,10
10404,NaN,,NaN,,NaN,,,,NaN,,,,
10405,NaN,61,NaN,100,NaN,34,46,61,NaN,61,12,94,10
10406,NaN,,NaN,,NaN,,,,NaN,,,,
10407,NaN,61,NaN,100,NaN,34,46,61,NaN,61,12,94,10
10408,NaN,,NaN,,NaN,,,,NaN,,,,
10409,NaN,,NaN,,NaN,34,46,62,NaN,61,12,96,10
10410,NaN,,NaN,,NaN,,,,NaN,,,,
10411,NaN,,NaN,,NaN,34,46,61,NaN,61,12,94,10
10412,NaN,,NaN,,NaN,,,,NaN,,,,
10413,NaN,,NaN,,NaN,34,46,61,NaN,61,12,94,10
10414,NaN,,NaN,,NaN,,,,NaN,,,,
10415,NaN,,NaN,,NaN,34,46,61,NaN,61,12,95,10
10416,NaN,,NaN,,NaN,,,,NaN,,,,
10417,NaN,,NaN,,NaN,34,45,60,NaN,61,11,93,10
10418,NaN,,NaN,,NaN,,,,NaN,,,,
10419,NaN,,NaN,,NaN,34,46,60,NaN,61,11,94,10
10420,NaN,,NaN,,NaN,,,,NaN,,,,
10421,NaN,,NaN,,NaN,34,46,61,NaN,61,12,94,10
10422,NaN,,NaN,,NaN,,,,NaN,,,,
10423,NaN,,NaN,,NaN,34,45,60,NaN,61,12,93,10
10424,NaN,,NaN,,NaN,,,,NaN,,,,
10425,NaN,,NaN,,NaN,34,46,60,NaN,61,12,93,10
10426,NaN,,NaN,,NaN,,,,NaN,,,,
10427,NaN,,NaN,,NaN,34,46,61,NaN,62,12,95,10
10428,NaN,,NaN,,NaN,,,,NaN,,,,
10429,NaN,,NaN,,NaN,34,45,60,NaN,62,12,93,10
10430,NaN,,NaN,,NaN,,,,NaN,,,,
10431,NaN,,NaN,,NaN,34,46,60,NaN,62,12,93,10
10432,NaN,,NaN,,NaN,,,,NaN,,,,
10433,NaN,,NaN,,NaN,34,46,61,NaN,62,12,95,10
10434,NaN,,NaN,,NaN,,,,NaN,,,,
10435,NaN,,NaN,,NaN,34,45,60,NaN,62,12,93,10
10436,NaN,,NaN,,NaN,,,,NaN,,,,
10437,NaN,,NaN,,NaN,34,46,60,NaN,62,12,93,10
10438,NaN,,NaN,,NaN,,,,NaN,,,,
10439,NaN,,NaN,,NaN,34,46,61,NaN,62,12,95,10
10440,NaN,,NaN,,NaN,,,,NaN,,,,
10441,NaN,,NaN,,NaN,34,45,60,NaN,62,12,92,10
10442,NaN,,NaN,,NaN,,,,NaN,,,,
10443,NaN,,NaN,,NaN,34,46,60,NaN,62,12,93,10
10444,NaN,,NaN,,NaN,,,,NaN,,,,
10445,NaN,,NaN,,NaN,34,45,60,NaN,62,12,93,10
10446,NaN,,NaN,,NaN,,,,NaN,,,,
10447,NaN,,NaN,,NaN,34,45,59,NaN,62,12,91,10
10448,NaN,,NaN,,NaN,,,,NaN,,,,
10449,NaN,,NaN,,NaN,34,46,60,NaN,62,12,92,10
10450,NaN,,NaN,,NaN,,,,NaN,,,,
10451,NaN,,NaN,,NaN,34,45,60,NaN,62,12,93,10
10452,NaN,,NaN,,NaN,,,,NaN,,,,
10453,NaN,,NaN,,NaN,34,45,60,NaN,61,12,92,10
10454,NaN,,NaN,,NaN,,,,NaN,,,,
10455,NaN,,NaN,,NaN,34,46,60,NaN,62,12,92,10
10456,NaN,,NaN,,NaN,,,,NaN,,,,
10457,NaN,,NaN,,NaN,34,46,61,NaN,61,12,95,10
10458,NaN,,NaN,,NaN,,,,NaN,,,,
10459,NaN,,NaN,,NaN,34,46,60,NaN,61,12,93,10
10460,NaN,,NaN,,NaN,,,,NaN,,,,
10461,NaN,,NaN,,NaN,34,46,61,NaN,61,12,94,10
10462,NaN,,NaN,,NaN,,,,NaN,,,,
10463,NaN,,NaN,,NaN,34,47,62,NaN,61,12,96,10
10464,NaN,,NaN,,NaN,,,,NaN,,,,
10465,NaN,,NaN,,NaN,33,47,61,NaN,61,12,94,10
10466,NaN,,NaN,,NaN,,,,NaN,,,,
10467,NaN,,NaN,,NaN,33,47,62,NaN,61,12,95,10
10468,NaN,,NaN,,NaN,,,,NaN,,,,
10469,NaN,,NaN,,NaN,33,48,63,NaN,61,12,97,10
10470,NaN,,NaN,,NaN,,,,NaN,,,,
10471,NaN,,NaN,,NaN,33,48,63,NaN,61,12,96,10
10472,NaN,,NaN,,NaN,,,,NaN,,,,
10473,NaN,,NaN,,NaN,33,49,63,NaN,61,12,97,10
10474,NaN,,NaN,,NaN,,,,NaN,,,,
10475,NaN,,NaN,,NaN,33,48,64,NaN,62,12,98,10
10476,NaN,,NaN,,NaN,,,,NaN,,,,
10477,NaN,,NaN,,NaN,33,48,63,NaN,62,12,97,10
10478,NaN,,NaN,,NaN,,,,NaN,,,,
10479,NaN,,NaN,,NaN,34,49,64,NaN,62,12,98,10
10480,NaN,,NaN,,NaN,,,,NaN,,,,
10481,NaN,,NaN,,NaN,34,49,64,NaN,61,12,99,10
10482,NaN,,NaN,,NaN,,,,NaN,,,,
10483,NaN,,NaN,,NaN,34,48,64,NaN,61,12,98,10
10484,NaN,,NaN,,NaN,,,,NaN,,,,
10485,NaN,,NaN,,NaN,34,49,64,NaN,61,12,99,10
10486,NaN,,NaN,,NaN,,,,NaN,,,,
10487,NaN,,NaN,,NaN,34,49,65,NaN,61,12,101,10
10488,NaN,,NaN,,NaN,,,,NaN,,,,
10489,NaN,,NaN,,NaN,34,49,65,NaN,61,12,99,10
10490,NaN,,NaN,,NaN,,,,NaN,,,,
10491,NaN,,NaN,,NaN,34,50,65,NaN,61,12,100,10
10492,NaN,,NaN,,NaN,,,,NaN,,,,
10493,NaN,,NaN,,NaN,34,50,66,NaN,62,12,102,10
10494,NaN,,NaN,,NaN,,,,NaN,,,,
10495,NaN,,NaN,,NaN,34,50,66,NaN,62,12,101,10
10496,NaN,,NaN,,NaN,,,,NaN,,,,
10497,NaN,61,NaN,100,NaN,34,50,66,NaN,62,13,101,10
10498,NaN,,NaN,,NaN,,,,NaN,,,,
10499,NaN,61,NaN,100,NaN,34,51,67,NaN,62,13,104,10
10500,NaN,,NaN,,NaN,,,,NaN,,,,
10501,NaN,61,NaN,100,NaN,33,50,66,NaN,62,12,102,10
10502,NaN,,NaN,,NaN,,,,NaN,,,,
10503,NaN,61,NaN,100,NaN,33,50,66,NaN,61,12,102,10
10504,NaN,,NaN,,NaN,,,,NaN,,,,
10505,NaN,61,NaN,100,NaN,33,51,67,NaN,61,12,104,10
10506,NaN,,NaN,,NaN,,,,NaN,,,,
10507,NaN,61,NaN,100,NaN,33,50,66,NaN,61,12,101,10
10508,NaN,,NaN,,NaN,,,,NaN,,,,
10509,NaN,61,NaN,100,NaN,33,50,66,NaN,60,12,101,10
10510,NaN,,NaN,,NaN,,,,NaN,,,,
10511,NaN,,NaN,,NaN,33,50,67,NaN,60,13,103,10
10512,NaN,,NaN,,NaN,,,,NaN,,,,
10513,NaN,,NaN,,NaN,33,49,65,NaN,60,13,100,10
10514,NaN,,NaN,,NaN,,,,NaN,,,,
10515,NaN,,NaN,,NaN,33,50,66,NaN,60,13,101,10
10516,NaN,,NaN,,NaN,,,,NaN,,,,
10517,NaN,,NaN,,NaN,33,50,66,NaN,60,13,102,10
10518,NaN,,NaN,,NaN,,,,NaN,,,,
10519,NaN,,NaN,,NaN,33,49,65,NaN,60,12,100,10
10520,NaN,,NaN,,NaN,,,,NaN,,,,
10521,NaN,61,NaN,100,NaN,33,50,65,NaN,60,12,101,10
10522,NaN,,NaN,,NaN,,,,NaN,,,,
10523,NaN,61,NaN,100,NaN,33,49,65,NaN,60,12,101,10
10524,NaN,,NaN,,NaN,,,,NaN,,,,
10525,NaN,61,NaN,100,NaN,33,49,65,NaN,60,12,99,10
10526,NaN,,NaN,,NaN,,,,NaN,,,,
10527,NaN,61,NaN,100,NaN,33,50,65,NaN,60,13,100,10
10528,NaN,,NaN,,NaN,,,,NaN,,,,
10529,NaN,61,NaN,100,NaN,33,49,65,NaN,60,13,101,10
10530,NaN,,NaN,,NaN,,,,NaN,,,,
10531,NaN,61,NaN,100,NaN,33,49,65,NaN,60,12,99,10
10532,NaN,,NaN,,NaN,,,,NaN,,,,
10533,NaN,61,NaN,100,NaN,33,49,65,NaN,60,12,100,10
10534,NaN,,NaN,,NaN,,,,NaN,,,,
10535,NaN,61,NaN,100,NaN,33,49,65,NaN,60,12,101,10
10536,NaN,,NaN,,NaN,,,,NaN,,,,
10537,NaN,61,NaN,100,NaN,33,48,64,NaN,60,12,99,10
10538,NaN,,NaN,,NaN,,,,NaN,,,,
10539,NaN,61,NaN,100,NaN,33,49,65,NaN,60,12,100,10
10540,NaN,,NaN,,NaN,,,,NaN,,,,
10541,NaN,60,NaN,100,NaN,33,49,65,NaN,60,13,100,10
10542,NaN,,NaN,,NaN,,,,NaN,,,,
10543,NaN,60,NaN,100,NaN,33,48,64,NaN,60,13,99,10
10544,NaN,,NaN,,NaN,,,,NaN,,,,
10545,NaN,60,NaN,100,NaN,33,49,64,NaN,60,13,99,10
10546,NaN,,NaN,,NaN,,,,NaN,,,,
10547,NaN,60,NaN,100,NaN,33,49,65,NaN,60,13,100,10
10548,NaN,,NaN,,NaN,,,,NaN,,,,
10549,NaN,60,NaN,100,NaN,33,48,64,NaN,60,12,99,10
10550,NaN,,NaN,,NaN,,,,NaN,,,,
10551,NaN,60,NaN,100,NaN,33,49,64,NaN,60,12,99,10
10552,NaN,,NaN,,NaN,,,,NaN,,,,
10553,NaN,,NaN,,NaN,33,49,65,NaN,60,13,100,10
10554,NaN,,NaN,,NaN,,,,NaN,,,,
10555,NaN,,NaN,,NaN,33,49,64,NaN,59,13,99,10
10556,NaN,,NaN,,NaN,,,,NaN,,,,
10557,NaN,,NaN,,NaN,33,49,65,NaN,60,13,99,10
10558,NaN,,NaN,,NaN,,,,NaN,,,,
10559,NaN,60,NaN,100,NaN,33,49,65,NaN,60,13,101,10
10560,NaN,,NaN,,NaN,,,,NaN,,,,
10561,NaN,60,NaN,100,NaN,33,49,65,NaN,60,12,99,10
10562,NaN,,NaN,,NaN,,,,NaN,,,,
10563,NaN,60,NaN,100,NaN,33,50,65,NaN,60,12,100,10
10564,NaN,,NaN,,NaN,,,,NaN,,,,
10565,NaN,60,NaN,100,NaN,33,49,65,NaN,60,12,101,10
10566,NaN,,NaN,,NaN,,,,NaN,,,,
10567,NaN,60,NaN,100,NaN,33,49,65,NaN,60,12,99,10
10568,NaN,,NaN,,NaN,,,,NaN,,,,
10569,NaN,60,NaN,100,NaN,33,49,65,NaN,60,12,100,10
10570,NaN,,NaN,,NaN,,,,NaN,,,,
10571,NaN,60,NaN,100,NaN,33,49,65,NaN,60,13,101,10
10572,NaN,,NaN,,NaN,,,,NaN,,,,
10573,NaN,60,NaN,100,NaN,33,49,64,NaN,60,13,99,10
10574,NaN,,NaN,,NaN,,,,NaN,,,,
10575,NaN,60,NaN,100,NaN,33,49,65,NaN,60,13,99,10
10576,NaN,,NaN,,NaN,,,,NaN,,,,
10577,NaN,,NaN,,NaN,33,49,65,NaN,60,13,100,10
10578,NaN,,NaN,,NaN,,,,NaN,,,,
10579,NaN,,NaN,,NaN,33,48,64,NaN,60,12,98,10
10580,NaN,,NaN,,NaN,,,,NaN,,,,
10581,NaN,,NaN,,NaN,33,49,64,NaN,60,12,99,10
10582,NaN,,NaN,,NaN,,,,NaN,,,,
10583,NaN,,NaN,,NaN,33,49,65,NaN,60,13,100,10
10584,NaN,,NaN,,NaN,,,,NaN,,,,
10585,NaN,,NaN,,NaN,33,48,64,NaN,60,13,98,10
10586,NaN,,NaN,,NaN,,,,NaN,,,,
10587,NaN,,NaN,,NaN,33,49,64,NaN,60,13,99,10
10588,NaN,,NaN,,NaN,,,,NaN,,,,
10589,NaN,,NaN,,NaN,33,49,65,NaN,60,13,100,10
10590,NaN,,NaN,,NaN,,,,NaN,,,,
10591,NaN,,NaN,,NaN,33,49,64,NaN,60,12,98,10
10592,NaN,,NaN,,NaN,,,,NaN,,,,
10593,NaN,,NaN,,NaN,33,49,64,NaN,60,12,99,10
10594,NaN,,NaN,,NaN,,,,NaN,,,,
10595,NaN,,NaN,,NaN,33,49,65,NaN,60,12,101,10
10596,NaN,,NaN,,NaN,,,,NaN,,,,
10597,NaN,,NaN,,NaN,33,48,64,NaN,60,12,98,10
10598,NaN,,NaN,,NaN,,,,NaN,,,,
10599,NaN,,NaN,,NaN,33,49,64,NaN,60,12,99,10
10600,NaN,,NaN,,NaN,,,,NaN,,,,
10601,NaN,,NaN,,NaN,33,49,65,NaN,60,13,101,10
10602,NaN,,NaN,,NaN,,,,NaN,,,,
10603,NaN,,NaN,,NaN,33,48,64,NaN,60,13,98,10
10604,NaN,,NaN,,NaN,,,,NaN,,,,
10605,NaN,,NaN,,NaN,33,49,64,NaN,60,13,98,10
10606,NaN,,NaN,,NaN,,,,NaN,,,,
10607,NaN,,NaN,,NaN,33,49,65,NaN,60,13,100,10
10608,NaN,,NaN,,NaN,,,,NaN,,,,
10609,NaN,,NaN,,NaN,33,48,64,NaN,60,12,98,10
10610,NaN,,NaN,,NaN,,,,NaN,,,,
10611,NaN,,NaN,,NaN,33,49,64,NaN,60,12,98,10
10612,NaN,,NaN,,NaN,,,,NaN,,,,
10613,NaN,,NaN,,NaN,33,49,65,NaN,60,13,100,10
10614,NaN,,NaN,,NaN,,,,NaN,,,,
10615,NaN,,NaN,,NaN,33,49,64,NaN,60,13,98,10
10616,NaN,,NaN,,NaN,,,,NaN,,,,
