time,Solar8000/RR_CO2,Solar8000/ETCO2,Solar8000/PLETH_SPO2,SNUADC/ECG_V5,Solar8000/ART_SBP,SNUADC/ART,SNUADC/ECG_II,Solar8000/PLETH_HR,Solar8000/ART_MBP,Solar8000/CVP,Solar8000/ART_DBP,Solar8000/HR,SNUADC/CVP
12896,,,,NaN,,NaN,NaN,,,,,,NaN
12897,13,34,100,NaN,114,NaN,NaN,68,76,3,57,68,NaN
12898,,,,NaN,,NaN,NaN,,,,,,NaN
12899,13,34,100,NaN,117,NaN,NaN,68,78,3,59,68,NaN
12900,,,,NaN,,NaN,NaN,,,,,,NaN
12901,13,34,100,NaN,114,NaN,NaN,68,77,3,58,68,NaN
12902,,,,NaN,,NaN,NaN,,,,,,NaN
12903,13,34,100,NaN,117,NaN,NaN,69,78,3,59,68,NaN
12904,,,,NaN,,NaN,NaN,,,,,,NaN
12905,13,34,100,NaN,116,NaN,NaN,69,77,3,58,68,NaN
12906,,,,NaN,,NaN,NaN,,,,,,NaN
12907,13,34,100,NaN,116,NaN,NaN,69,77,3,58,68,NaN
12908,,,,NaN,,NaN,NaN,,,,,,NaN
12909,13,34,100,NaN,118,NaN,NaN,68,78,3,59,68,NaN
12910,,,,NaN,,NaN,NaN,,,,,,NaN
12911,13,34,100,NaN,116,NaN,NaN,68,77,3,58,67,NaN
12912,,,,NaN,,NaN,NaN,,,,,,NaN
12913,13,34,100,NaN,119,NaN,NaN,68,79,3,59,67,NaN
12914,,,,NaN,,NaN,NaN,,,,,,NaN
12915,13,34,100,NaN,116,NaN,NaN,68,77,3,58,67,NaN
12916,,,,NaN,,NaN,NaN,,,,,,NaN
12917,13,34,100,NaN,118,NaN,NaN,68,78,3,59,68,NaN
12918,,,,NaN,,NaN,NaN,,,,,,NaN
12919,13,34,100,NaN,117,NaN,NaN,68,78,3,59,68,NaN
12920,,,,NaN,,NaN,NaN,,,,,,NaN
12921,13,34,100,NaN,117,NaN,NaN,68,78,3,60,68,NaN
12922,,,,NaN,,NaN,NaN,,,,,,NaN
12923,13,34,100,NaN,118,NaN,NaN,69,78,3,59,68,NaN
12924,,,,NaN,,NaN,NaN,,,,,,NaN
12925,13,34,100,NaN,116,NaN,NaN,69,77,3,58,68,NaN
12926,,,,NaN,,NaN,NaN,,,,,,NaN
12927,13,34,100,NaN,119,NaN,NaN,69,78,3,59,68,NaN
12928,,,,NaN,,NaN,NaN,,,,,,NaN
12929,13,34,100,NaN,116,NaN,NaN,69,77,3,58,68,NaN
12930,,,,NaN,,NaN,NaN,,,,,,NaN
12931,13,34,100,NaN,118,NaN,NaN,69,78,3,59,68,NaN
12932,,,,NaN,,NaN,NaN,,,,,,NaN
12933,13,34,100,NaN,117,NaN,NaN,69,78,3,58,68,NaN
12934,,,,NaN,,NaN,NaN,,,,,,NaN
12935,13,34,100,NaN,118,NaN,NaN,69,78,3,59,68,NaN
12936,,,,NaN,,NaN,NaN,,,,,,NaN
12937,13,34,100,NaN,117,NaN,NaN,69,78,3,59,68,NaN
12938,,,,NaN,,NaN,NaN,,,,,,NaN
12939,13,34,100,NaN,115,NaN,NaN,68,77,3,58,68,NaN
12940,,,,NaN,,NaN,NaN,,,,,,NaN
12941,13,34,100,NaN,118,NaN,NaN,68,78,3,60,68,NaN
12942,,,,NaN,,NaN,NaN,,,,,,NaN
12943,13,34,100,NaN,114,NaN,NaN,68,78,3,59,68,NaN
12944,,,,NaN,,NaN,NaN,,,,,,NaN
12945,13,34,100,NaN,118,NaN,NaN,68,79,3,60,67,NaN
12946,,,,NaN,,NaN,NaN,,,,,,NaN
12947,13,34,100,NaN,116,NaN,NaN,68,78,3,59,67,NaN
12948,,,,NaN,,NaN,NaN,,,,,,NaN
12949,13,34,100,NaN,116,NaN,NaN,68,78,3,59,67,NaN
12950,,,,NaN,,NaN,NaN,,,,,,NaN
12951,13,34,100,NaN,116,NaN,NaN,68,77,3,58,67,NaN
12952,,,,NaN,,NaN,NaN,,,,,,NaN
12953,13,34,100,NaN,115,NaN,NaN,68,77,3,58,67,NaN
12954,,,,NaN,,NaN,NaN,,,,,,NaN
12955,13,34,100,NaN,118,NaN,NaN,68,78,3,59,67,NaN
12956,,,,NaN,,NaN,NaN,,,,,,NaN
12957,13,34,100,NaN,115,NaN,NaN,68,77,3,59,67,NaN
12958,,,,NaN,,NaN,NaN,,,,,,NaN
12959,13,34,100,NaN,118,NaN,NaN,68,78,3,60,67,NaN
12960,,,,NaN,,NaN,NaN,,,,,,NaN
12961,13,34,100,NaN,115,NaN,NaN,69,78,3,59,68,NaN
12962,,,,NaN,,NaN,NaN,,,,,,NaN
12963,13,34,100,NaN,115,NaN,NaN,69,78,3,59,68,NaN
12964,,,,NaN,,NaN,NaN,,,,,,NaN
12965,13,34,100,NaN,116,NaN,NaN,69,79,3,59,69,NaN
12966,,,,NaN,,NaN,NaN,,,,,,NaN
12967,13,34,100,NaN,116,NaN,NaN,69,79,3,60,69,NaN
12968,,,,NaN,,NaN,NaN,,,,,,NaN
12969,13,34,100,NaN,117,NaN,NaN,69,79,3,60,69,NaN
12970,,,,NaN,,NaN,NaN,,,,,,NaN
12971,13,34,100,NaN,115,NaN,NaN,69,78,3,59,68,NaN
12972,,,,NaN,,NaN,NaN,,,,,,NaN
12973,13,34,100,NaN,117,NaN,NaN,68,78,3,59,68,NaN
12974,,,,NaN,,NaN,NaN,,,,,,NaN
12975,13,34,100,NaN,114,NaN,NaN,68,77,3,58,68,NaN
12976,,,,NaN,,NaN,NaN,,,,,,NaN
12977,13,34,100,NaN,116,NaN,NaN,68,77,3,59,68,NaN
12978,,,,NaN,,NaN,NaN,,,,,,NaN
12979,13,34,100,NaN,115,NaN,NaN,68,77,3,58,68,NaN
12980,,,,NaN,,NaN,NaN,,,,,,NaN
12981,13,34,100,NaN,116,NaN,NaN,68,77,3,59,68,NaN
12982,,,,NaN,,NaN,NaN,,,,,,NaN
12983,13,34,100,NaN,118,NaN,NaN,68,78,3,59,67,NaN
12984,,,,NaN,,NaN,NaN,,,,,,NaN
12985,13,34,100,NaN,115,NaN,NaN,67,77,3,58,67,NaN
12986,,,,NaN,,NaN,NaN,,,,,,NaN
12987,13,34,100,NaN,116,NaN,NaN,67,78,3,59,67,NaN
12988,,,,NaN,,NaN,NaN,,,,,,NaN
12989,13,34,100,NaN,112,NaN,NaN,67,77,3,58,67,NaN
12990,,,,NaN,,NaN,NaN,,,,,,NaN
12991,13,34,100,NaN,116,NaN,NaN,67,78,3,59,67,NaN
12992,,,,NaN,,NaN,NaN,,,,,,NaN
12993,13,34,100,NaN,114,NaN,NaN,67,77,3,58,67,NaN
12994,,,,NaN,,NaN,NaN,,,,,,NaN
12995,13,34,100,NaN,115,NaN,NaN,67,77,3,58,67,NaN
12996,,,,NaN,,NaN,NaN,,,,,,NaN
12997,13,34,100,NaN,115,NaN,NaN,68,77,3,58,68,NaN
12998,,,,NaN,,NaN,NaN,,,,,,NaN
12999,13,34,100,NaN,114,NaN,NaN,68,76,3,58,67,NaN
13000,,,,NaN,,NaN,NaN,,,,,,NaN
13001,13,34,100,NaN,117,NaN,NaN,67,77,3,58,67,NaN
13002,,,,NaN,,NaN,NaN,,,,,,NaN
13003,13,34,100,NaN,114,NaN,NaN,67,76,3,57,67,NaN
13004,,,,NaN,,NaN,NaN,,,,,,NaN
13005,13,34,100,NaN,117,NaN,NaN,67,77,3,59,66,NaN
13006,,,,NaN,,NaN,NaN,,,,,,NaN
13007,13,34,100,NaN,117,NaN,NaN,67,77,3,59,66,NaN
13008,,,,NaN,,NaN,NaN,,,,,,NaN
13009,13,34,100,NaN,115,NaN,NaN,68,77,3,59,67,NaN
13010,,,,NaN,,NaN,NaN,,,,,,NaN
13011,13,34,100,NaN,116,NaN,NaN,68,77,3,59,67,NaN
13012,,,,NaN,,NaN,NaN,,,,,,NaN
13013,13,34,100,NaN,116,NaN,NaN,68,77,3,59,68,NaN
13014,,,,NaN,,NaN,NaN,,,,,,NaN
13015,13,34,100,NaN,118,NaN,NaN,68,78,3,59,68,NaN
13016,,,,NaN,,NaN,NaN,,,,,,NaN
13017,13,34,100,NaN,115,NaN,NaN,69,77,3,58,68,NaN
13018,,,,NaN,,NaN,NaN,,,,,,NaN
13019,13,34,100,NaN,118,NaN,NaN,69,78,3,59,68,NaN
13020,,,,NaN,,NaN,NaN,,,,,,NaN
13021,13,34,100,NaN,118,NaN,NaN,68,78,3,59,68,NaN
13022,,,,NaN,,NaN,NaN,,,,,,NaN
13023,13,34,100,NaN,116,NaN,NaN,68,77,3,59,68,NaN
13024,,,,NaN,,NaN,NaN,,,,,,NaN
13025,13,34,100,NaN,115,NaN,NaN,68,77,3,58,68,NaN
13026,,,,NaN,,NaN,NaN,,,,,,NaN
13027,13,34,100,NaN,116,NaN,NaN,68,77,3,59,68,NaN
13028,,,,NaN,,NaN,NaN,,,,,,NaN
13029,13,34,100,NaN,118,NaN,NaN,69,78,3,59,68,NaN
13030,,,,NaN,,NaN,NaN,,,,,,NaN
13031,13,34,100,NaN,115,NaN,NaN,69,77,3,59,68,NaN
13032,,,,NaN,,NaN,NaN,,,,,,NaN
13033,13,34,100,NaN,119,NaN,NaN,69,79,3,60,68,NaN
13034,,,,NaN,,NaN,NaN,,,,,,NaN
13035,13,34,100,NaN,119,NaN,NaN,69,79,3,60,68,NaN
13036,,,,NaN,,NaN,NaN,,,,,,NaN
13037,13,34,100,NaN,117,NaN,NaN,68,78,3,59,68,NaN
13038,,,,NaN,,NaN,NaN,,,,,,NaN
13039,13,34,100,NaN,117,NaN,NaN,68,78,3,59,68,NaN
13040,,,,NaN,,NaN,NaN,,,,,,NaN
13041,13,34,100,NaN,116,NaN,NaN,68,78,3,59,68,NaN
13042,,,,NaN,,NaN,NaN,,,,,,NaN
13043,13,34,100,NaN,117,NaN,NaN,68,78,3,59,67,NaN
13044,,,,NaN,,NaN,NaN,,,,,,NaN
13045,13,34,100,NaN,115,NaN,NaN,68,77,3,58,67,NaN
13046,,,,NaN,,NaN,NaN,,,,,,NaN
13047,13,34,100,NaN,118,NaN,NaN,68,78,3,59,67,NaN
13048,,,,NaN,,NaN,NaN,,,,,,NaN
13049,13,34,100,NaN,118,NaN,NaN,68,78,3,59,67,NaN
13050,,,,NaN,,NaN,NaN,,,,,,NaN
13051,13,34,100,NaN,117,NaN,NaN,67,78,3,59,67,NaN
13052,,,,NaN,,NaN,NaN,,,,,,NaN
13053,13,34,100,NaN,116,NaN,NaN,67,77,3,58,67,NaN
13054,,,,NaN,,NaN,NaN,,,,,,NaN
13055,13,34,100,NaN,115,NaN,NaN,67,77,3,59,67,NaN
13056,,,,NaN,,NaN,NaN,,,,,,NaN
13057,13,34,100,NaN,116,NaN,NaN,67,78,3,59,67,NaN
13058,,,,NaN,,NaN,NaN,,,,,,NaN
13059,13,34,100,NaN,116,NaN,NaN,67,78,3,59,67,NaN
13060,,,,NaN,,NaN,NaN,,,,,,NaN
13061,13,34,100,NaN,118,NaN,NaN,68,79,3,60,67,NaN
13062,,,,NaN,,NaN,NaN,,,,,,NaN
13063,13,34,100,NaN,118,NaN,NaN,68,79,3,60,67,NaN
13064,,,,NaN,,NaN,NaN,,,,,,NaN
13065,13,34,100,NaN,118,NaN,NaN,68,78,3,59,68,NaN
13066,,,,NaN,,NaN,NaN,,,,,,NaN
13067,13,34,100,NaN,115,NaN,NaN,68,77,3,58,68,NaN
13068,,,,NaN,,NaN,NaN,,,,,,NaN
13069,13,34,100,NaN,115,NaN,NaN,68,77,3,59,68,NaN
13070,,,,NaN,,NaN,NaN,,,,,,NaN
13071,13,34,100,NaN,115,NaN,NaN,68,77,3,58,67,NaN
13072,,,,NaN,,NaN,NaN,,,,,,NaN
13073,13,34,100,NaN,114,NaN,NaN,68,77,3,58,67,NaN
13074,,,,NaN,,NaN,NaN,,,,,,NaN
13075,13,34,100,NaN,117,NaN,NaN,68,78,3,59,67,NaN
13076,,,,NaN,,NaN,NaN,,,,,,NaN
13077,13,34,100,NaN,117,NaN,NaN,68,78,3,59,67,NaN
13078,,,,NaN,,NaN,NaN,,,,,,NaN
13079,13,34,100,NaN,118,NaN,NaN,68,78,3,60,67,NaN
13080,,,,NaN,,NaN,NaN,,,,,,NaN
13081,13,34,100,NaN,116,NaN,NaN,68,77,3,58,68,NaN
13082,,,,NaN,,NaN,NaN,,,,,,NaN
13083,13,34,100,NaN,117,NaN,NaN,68,78,3,59,68,NaN
13084,,,,NaN,,NaN,NaN,,,,,,NaN
13085,13,34,100,NaN,116,NaN,NaN,68,78,3,59,68,NaN
13086,,,,NaN,,NaN,NaN,,,,,,NaN
13087,13,34,100,NaN,117,NaN,NaN,68,78,3,59,68,NaN
13088,,,,NaN,,NaN,NaN,,,,,,NaN
13089,13,34,100,NaN,118,NaN,NaN,68,79,3,59,68,NaN
13090,,,,NaN,,NaN,NaN,,,,,,NaN
13091,13,34,100,NaN,118,NaN,NaN,68,79,3,59,68,NaN
13092,,,,NaN,,NaN,NaN,,,,,,NaN
13093,13,34,100,NaN,118,NaN,NaN,69,78,2,59,68,NaN
13094,,,,NaN,,NaN,NaN,,,,,,NaN
13095,13,34,100,NaN,117,NaN,NaN,70,78,2,59,69,NaN
13096,,,,NaN,,NaN,NaN,,,,,,NaN
13097,13,34,100,NaN,120,NaN,NaN,70,79,2,61,69,NaN
13098,,,,NaN,,NaN,NaN,,,,,,NaN
13099,13,34,100,NaN,117,NaN,NaN,70,78,3,58,69,NaN
13100,,,,NaN,,NaN,NaN,,,,,,NaN
13101,13,34,100,NaN,116,NaN,NaN,70,78,3,59,69,NaN
13102,,,,NaN,,NaN,NaN,,,,,,NaN
13103,13,34,100,NaN,117,NaN,NaN,70,78,3,59,69,NaN
13104,,,,NaN,,NaN,NaN,,,,,,NaN
13105,13,34,100,NaN,117,NaN,NaN,70,78,3,59,69,NaN
13106,,,,NaN,,NaN,NaN,,,,,,NaN
13107,13,32,100,NaN,113,NaN,NaN,69,76,3,54,70,NaN
13108,,,,NaN,,NaN,NaN,,,,,,NaN
13109,13,32,100,NaN,110,NaN,NaN,70,74,3,56,71,NaN
13110,,,,NaN,,NaN,NaN,,,,,,NaN
13111,13,32,100,NaN,114,NaN,NaN,71,75,3,57,72,NaN
13112,,,,NaN,,NaN,NaN,,,,,,NaN
13113,13,33,100,NaN,112,NaN,NaN,72,74,3,56,73,NaN
13114,,,,NaN,,NaN,NaN,,,,,,NaN
13115,13,33,100,NaN,114,NaN,NaN,72,75,3,58,74,NaN
13116,,,,NaN,,NaN,NaN,,,,,,NaN
13117,13,33,100,NaN,116,NaN,NaN,74,76,3,57,74,NaN
13118,,,,NaN,,NaN,NaN,,,,,,NaN
13119,13,34,100,NaN,116,NaN,NaN,74,76,3,57,74,NaN
13120,,,,NaN,,NaN,NaN,,,,,,NaN
13121,13,34,100,NaN,117,NaN,NaN,72,76,3,58,72,NaN
13122,,,,NaN,,NaN,NaN,,,,,,NaN
13123,13,34,100,NaN,113,NaN,NaN,71,75,3,57,71,NaN
13124,,,,NaN,,NaN,NaN,,,,,,NaN
13125,13,34,100,NaN,118,NaN,NaN,70,77,3,59,70,NaN
13126,,,,NaN,,NaN,NaN,,,,,,NaN
13127,13,34,100,NaN,115,NaN,NaN,70,76,3,59,69,NaN
13128,,,,NaN,,NaN,NaN,,,,,,NaN
13129,13,34,100,NaN,117,NaN,NaN,69,77,3,60,68,NaN
13130,,,,NaN,,NaN,NaN,,,,,,NaN
13131,13,34,100,NaN,117,NaN,NaN,69,78,3,60,68,NaN
13132,,,,NaN,,NaN,NaN,,,,,,NaN
13133,13,34,100,NaN,117,NaN,NaN,69,78,3,60,68,NaN
13134,,,,NaN,,NaN,NaN,,,,,,NaN
13135,13,34,100,NaN,120,NaN,NaN,69,79,3,60,68,NaN
13136,,,,NaN,,NaN,NaN,,,,,,NaN
13137,13,34,100,NaN,115,NaN,NaN,68,77,3,59,68,NaN
13138,,,,NaN,,NaN,NaN,,,,,,NaN
13139,13,34,100,NaN,119,NaN,NaN,68,78,3,60,68,NaN
13140,,,,NaN,,NaN,NaN,,,,,,NaN
13141,13,34,100,NaN,115,NaN,NaN,68,77,3,59,68,NaN
13142,,,,NaN,,NaN,NaN,,,,,,NaN
13143,13,34,100,NaN,117,NaN,NaN,68,78,3,60,68,NaN
13144,,,,NaN,,NaN,NaN,,,,,,NaN
13145,13,35,100,NaN,116,NaN,NaN,68,78,3,59,68,NaN
13146,,,,NaN,,NaN,NaN,,,,,,NaN
13147,13,35,100,NaN,116,NaN,NaN,68,78,3,59,68,NaN
13148,,,,NaN,,NaN,NaN,,,,,,NaN
13149,13,35,100,NaN,118,NaN,NaN,69,78,3,60,68,NaN
13150,,,,NaN,,NaN,NaN,,,,,,NaN
13151,13,34,100,NaN,115,NaN,NaN,69,77,3,59,68,NaN
13152,,,,NaN,,NaN,NaN,,,,,,NaN
13153,13,34,100,NaN,117,NaN,NaN,69,78,3,60,68,NaN
13154,,,,NaN,,NaN,NaN,,,,,,NaN
13155,13,34,100,NaN,111,NaN,NaN,68,76,3,58,68,NaN
13156,,,,NaN,,NaN,NaN,,,,,,NaN
13157,13,34,100,NaN,112,NaN,NaN,68,76,3,58,67,NaN
13158,,,,NaN,,NaN,NaN,,,,,,NaN
13159,13,34,100,NaN,110,NaN,NaN,68,75,3,57,67,NaN
13160,,,,NaN,,NaN,NaN,,,,,,NaN
13161,13,34,100,NaN,110,NaN,NaN,68,75,3,57,67,NaN
13162,,,,NaN,,NaN,NaN,,,,,,NaN
13163,13,34,100,NaN,112,NaN,NaN,68,75,3,58,67,NaN
13164,,,,NaN,,NaN,NaN,,,,,,NaN
13165,13,34,100,NaN,110,NaN,NaN,68,74,3,58,68,NaN
13166,,,,NaN,,NaN,NaN,,,,,,NaN
13167,13,34,100,NaN,114,NaN,NaN,68,76,2,59,68,NaN
13168,,,,NaN,,NaN,NaN,,,,,,NaN
13169,13,34,100,NaN,112,NaN,NaN,68,75,2,59,68,NaN
13170,,,,NaN,,NaN,NaN,,,,,,NaN
13171,13,34,100,NaN,114,NaN,NaN,68,77,2,60,68,NaN
13172,,,,NaN,,NaN,NaN,,,,,,NaN
13173,13,34,100,NaN,113,NaN,NaN,68,76,2,59,68,NaN
13174,,,,NaN,,NaN,NaN,,,,,,NaN
13175,13,34,100,NaN,113,NaN,NaN,68,76,2,59,68,NaN
13176,,,,NaN,,NaN,NaN,,,,,,NaN
13177,13,34,100,NaN,116,NaN,NaN,69,78,3,61,68,NaN
13178,,,,NaN,,NaN,NaN,,,,,,NaN
13179,13,34,100,NaN,117,NaN,NaN,69,79,3,62,68,NaN
13180,,,,NaN,,NaN,NaN,,,,,,NaN
13181,13,34,100,NaN,120,NaN,NaN,69,81,3,63,68,NaN
13182,,,,NaN,,NaN,NaN,,,,,,NaN
13183,13,34,100,NaN,117,NaN,NaN,69,80,3,62,68,NaN
13184,,,,NaN,,NaN,NaN,,,,,,NaN
13185,13,34,100,NaN,119,NaN,NaN,69,81,3,62,68,NaN
13186,,,,NaN,,NaN,NaN,,,,,,NaN
13187,13,34,100,NaN,117,NaN,NaN,69,80,3,61,68,NaN
13188,,,,NaN,,NaN,NaN,,,,,,NaN
13189,13,34,100,NaN,117,NaN,NaN,69,80,3,61,68,NaN
13190,,,,NaN,,NaN,NaN,,,,,,NaN
13191,13,34,100,NaN,117,NaN,NaN,68,79,3,61,68,NaN
13192,,,,NaN,,NaN,NaN,,,,,,NaN
13193,13,34,100,NaN,116,NaN,NaN,68,79,3,61,68,NaN
13194,,,,NaN,,NaN,NaN,,,,,,NaN
13195,13,34,100,NaN,119,NaN,NaN,68,80,3,61,67,NaN
13196,,,,NaN,,NaN,NaN,,,,,,NaN
13197,13,34,100,NaN,115,NaN,NaN,68,79,3,61,67,NaN
13198,,,,NaN,,NaN,NaN,,,,,,NaN
13199,13,34,100,NaN,119,NaN,NaN,68,80,3,61,67,NaN
13200,,,,NaN,,NaN,NaN,,,,,,NaN
13201,13,34,100,NaN,117,NaN,NaN,68,79,3,61,68,NaN
13202,,,,NaN,,NaN,NaN,,,,,,NaN
13203,13,34,100,NaN,117,NaN,NaN,68,79,3,61,68,NaN
13204,,,,NaN,,NaN,NaN,,,,,,NaN
13205,13,34,100,NaN,118,NaN,NaN,68,80,3,61,68,NaN
13206,,,,NaN,,NaN,NaN,,,,,,NaN
13207,13,34,100,NaN,118,NaN,NaN,68,80,3,62,68,NaN
13208,,,,NaN,,NaN,NaN,,,,,,NaN
13209,13,34,100,NaN,119,NaN,NaN,69,81,3,62,68,NaN
13210,,,,NaN,,NaN,NaN,,,,,,NaN
13211,13,34,100,NaN,116,NaN,NaN,69,79,3,61,68,NaN
13212,,,,NaN,,NaN,NaN,,,,,,NaN
13213,13,34,100,NaN,119,NaN,NaN,69,80,3,61,68,NaN
13214,,,,NaN,,NaN,NaN,,,,,,NaN
13215,13,34,100,NaN,115,NaN,NaN,70,79,3,60,69,NaN
13216,,,,NaN,,NaN,NaN,,,,,,NaN
13217,13,34,100,NaN,115,NaN,NaN,70,79,3,60,69,NaN
13218,,,,NaN,,NaN,NaN,,,,,,NaN
13219,13,34,100,NaN,116,NaN,NaN,70,79,3,60,69,NaN
13220,,,,NaN,,NaN,NaN,,,,,,NaN
13221,13,34,100,NaN,117,NaN,NaN,69,79,3,61,69,NaN
13222,,,,NaN,,NaN,NaN,,,,,,NaN
13223,13,34,100,NaN,120,NaN,NaN,69,80,3,61,68,NaN
13224,,,,NaN,,NaN,NaN,,,,,,NaN
13225,13,34,100,NaN,117,NaN,NaN,69,79,3,61,68,NaN
13226,,,,NaN,,NaN,NaN,,,,,,NaN
13227,13,34,100,NaN,121,NaN,NaN,69,81,3,62,68,NaN
13228,,,,NaN,,NaN,NaN,,,,,,NaN
13229,13,34,100,NaN,118,NaN,NaN,69,80,3,61,68,NaN
13230,,,,NaN,,NaN,NaN,,,,,,NaN
13231,13,34,100,NaN,118,NaN,NaN,69,80,3,61,68,NaN
13232,,,,NaN,,NaN,NaN,,,,,,NaN
13233,13,34,100,NaN,119,NaN,NaN,68,81,3,62,68,NaN
13234,,,,NaN,,NaN,NaN,,,,,,NaN
13235,13,34,100,NaN,120,NaN,NaN,68,81,3,63,68,NaN
13236,,,,NaN,,NaN,NaN,,,,,,NaN
13237,13,34,100,NaN,122,NaN,NaN,68,82,3,63,67,NaN
13238,,,,NaN,,NaN,NaN,,,,,,NaN
13239,13,34,100,NaN,121,NaN,NaN,68,82,3,63,67,NaN
13240,,,,NaN,,NaN,NaN,,,,,,NaN
13241,13,34,100,NaN,123,NaN,NaN,68,82,3,63,67,NaN
13242,,,,NaN,,NaN,NaN,,,,,,NaN
13243,13,34,100,NaN,120,NaN,NaN,68,81,3,61,67,NaN
13244,,,,NaN,,NaN,NaN,,,,,,NaN
13245,13,34,100,NaN,120,NaN,NaN,68,81,3,61,67,NaN
13246,,,,NaN,,NaN,NaN,,,,,,NaN
13247,13,34,100,NaN,119,NaN,NaN,67,81,3,61,67,NaN
13248,,,,NaN,,NaN,NaN,,,,,,NaN
13249,13,35,100,NaN,119,NaN,NaN,67,80,3,61,67,NaN
13250,,,,NaN,,NaN,NaN,,,,,,NaN
13251,13,35,100,NaN,118,NaN,NaN,67,80,3,60,66,NaN
13252,,,,NaN,,NaN,NaN,,,,,,NaN
13253,13,35,100,NaN,117,NaN,NaN,67,79,3,60,66,NaN
13254,,,,NaN,,NaN,NaN,,,,,,NaN
13255,13,34,100,NaN,120,NaN,NaN,67,80,3,61,66,NaN
13256,,,,NaN,,NaN,NaN,,,,,,NaN
13257,13,34,100,NaN,117,NaN,NaN,67,79,3,60,67,NaN
13258,,,,NaN,,NaN,NaN,,,,,,NaN
13259,13,34,100,NaN,119,NaN,NaN,67,80,3,61,67,NaN
13260,,,,NaN,,NaN,NaN,,,,,,NaN
13261,13,34,100,NaN,117,NaN,NaN,67,80,3,61,67,NaN
13262,,,,NaN,,NaN,NaN,,,,,,NaN
13263,13,34,100,NaN,118,NaN,NaN,67,80,3,61,67,NaN
13264,,,,NaN,,NaN,NaN,,,,,,NaN
13265,13,34,100,NaN,118,NaN,NaN,67,80,3,61,67,NaN
13266,,,,NaN,,NaN,NaN,,,,,,NaN
13267,13,34,100,NaN,118,NaN,NaN,68,80,3,61,67,NaN
13268,,,,NaN,,NaN,NaN,,,,,,NaN
13269,13,34,100,NaN,120,NaN,NaN,68,81,3,62,67,NaN
13270,,,,NaN,,NaN,NaN,,,,,,NaN
13271,13,34,100,NaN,118,NaN,NaN,68,80,3,62,67,NaN
13272,,,,NaN,,NaN,NaN,,,,,,NaN
13273,13,34,100,NaN,122,NaN,NaN,68,81,3,63,68,NaN
13274,,,,NaN,,NaN,NaN,,,,,,NaN
13275,13,34,100,NaN,119,NaN,NaN,69,81,3,62,68,NaN
13276,,,,NaN,,NaN,NaN,,,,,,NaN
13277,13,34,100,NaN,120,NaN,NaN,69,81,3,62,68,NaN
13278,,,,NaN,,NaN,NaN,,,,,,NaN
13279,13,34,100,NaN,119,NaN,NaN,69,80,3,61,68,NaN
13280,,,,NaN,,NaN,NaN,,,,,,NaN
13281,13,34,100,NaN,118,NaN,NaN,69,80,3,61,68,NaN
13282,,,,NaN,,NaN,NaN,,,,,,NaN
13283,13,34,100,NaN,120,NaN,NaN,69,81,3,61,68,NaN
13284,,,,NaN,,NaN,NaN,,,,,,NaN
13285,13,34,100,NaN,117,NaN,NaN,68,79,3,60,68,NaN
13286,,,,NaN,,NaN,NaN,,,,,,NaN
13287,13,34,100,NaN,121,NaN,NaN,68,80,3,61,68,NaN
13288,,,,NaN,,NaN,NaN,,,,,,NaN
13289,13,34,100,NaN,118,NaN,NaN,68,79,3,60,67,NaN
13290,,,,NaN,,NaN,NaN,,,,,,NaN
13291,13,34,100,NaN,120,NaN,NaN,68,80,3,61,67,NaN
13292,,,,NaN,,NaN,NaN,,,,,,NaN
13293,13,35,100,NaN,120,NaN,NaN,67,80,3,61,67,NaN
13294,,,,NaN,,NaN,NaN,,,,,,NaN
13295,13,35,100,NaN,120,NaN,NaN,67,81,3,62,67,NaN
13296,,,,NaN,,NaN,NaN,,,,,,NaN
13297,13,35,100,NaN,121,NaN,NaN,67,81,3,62,67,NaN
13298,,,,NaN,,NaN,NaN,,,,,,NaN
13299,13,34,100,NaN,119,NaN,NaN,67,81,3,62,67,NaN
13300,,,,NaN,,NaN,NaN,,,,,,NaN
13301,13,34,100,NaN,123,NaN,NaN,67,82,3,63,67,NaN
13302,,,,NaN,,NaN,NaN,,,,,,NaN
13303,13,34,100,NaN,119,NaN,NaN,67,81,3,62,67,NaN
13304,,,,NaN,,NaN,NaN,,,,,,NaN
13305,13,34,100,NaN,122,NaN,NaN,67,82,3,62,67,NaN
13306,,,,NaN,,NaN,NaN,,,,,,NaN
13307,13,34,100,NaN,119,NaN,NaN,67,81,3,61,67,NaN
13308,,,,NaN,,NaN,NaN,,,,,,NaN
13309,13,34,100,NaN,119,NaN,NaN,67,80,3,61,67,NaN
13310,,,,NaN,,NaN,NaN,,,,,,NaN
13311,13,34,100,NaN,118,NaN,NaN,67,80,3,61,66,NaN
13312,,,,NaN,,NaN,NaN,,,,,,NaN
13313,13,34,100,NaN,118,NaN,NaN,67,79,3,61,66,NaN
13314,,,,NaN,,NaN,NaN,,,,,,NaN
13315,13,34,100,NaN,120,NaN,NaN,67,80,3,61,66,NaN
13316,,,,NaN,,NaN,NaN,,,,,,NaN
13317,13,35,100,NaN,117,NaN,NaN,67,79,3,60,67,NaN
13318,,,,NaN,,NaN,NaN,,,,,,NaN
13319,13,35,100,NaN,121,NaN,NaN,67,81,3,62,67,NaN
13320,,,,NaN,,NaN,NaN,,,,,,NaN
