time,SNUADC/CVP,Solar8000/ART_MBP,Solar8000/ETCO2,Solar8000/PLETH_HR,Solar8000/PLETH_SPO2,Solar8000/HR,SNUADC/ECG_II,Solar8000/ART_SBP,SNUADC/ART,Solar8000/RR_CO2,Solar8000/ART_DBP,SNUADC/ECG_V5,Solar8000/CVP
1782,NaN,75,33,54,100,53,NaN,109,NaN,13,60,NaN,7
1783,NaN,,,,,,NaN,,NaN,,,NaN,
1784,NaN,74,33,54,100,53,NaN,108,NaN,13,59,NaN,7
1785,NaN,,,,,,NaN,,NaN,,,NaN,
1786,NaN,74,32,54,100,53,NaN,108,NaN,13,60,NaN,7
1787,NaN,,,,,,NaN,,NaN,,,NaN,
1788,NaN,74,32,54,100,54,NaN,108,NaN,13,59,NaN,7
1789,NaN,,,,,,NaN,,NaN,,,NaN,
1790,NaN,74,32,54,100,54,NaN,108,NaN,13,60,NaN,7
1791,NaN,,,,,,NaN,,NaN,,,NaN,
1792,NaN,74,32,54,100,54,NaN,109,NaN,13,59,NaN,7
1793,NaN,,,,,,NaN,,NaN,,,NaN,
1794,NaN,74,32,54,100,54,NaN,107,NaN,13,59,NaN,7
1795,NaN,,,,,,NaN,,NaN,,,NaN,
1796,NaN,74,32,54,100,54,NaN,109,NaN,13,59,NaN,7
1797,NaN,,,,,,NaN,,NaN,,,NaN,
1798,NaN,74,32,54,100,53,NaN,107,NaN,13,59,NaN,7
1799,NaN,,,,,,NaN,,NaN,,,NaN,
1800,NaN,74,33,54,100,54,NaN,108,NaN,13,59,NaN,7
1801,NaN,,,,,,NaN,,NaN,,,NaN,
1802,NaN,74,33,54,100,53,NaN,108,NaN,13,59,NaN,7
1803,NaN,,,,,,NaN,,NaN,,,NaN,
1804,NaN,74,33,54,100,53,NaN,107,NaN,13,59,NaN,7
1805,NaN,,,,,,NaN,,NaN,,,NaN,
1806,NaN,74,33,54,100,53,NaN,108,NaN,13,59,NaN,7
1807,NaN,,,,,,NaN,,NaN,,,NaN,
1808,NaN,74,33,54,100,53,NaN,107,NaN,13,59,NaN,7
1809,NaN,,,,,,NaN,,NaN,,,NaN,
1810,NaN,74,33,54,100,53,NaN,108,NaN,13,59,NaN,7
1811,NaN,,,,,,NaN,,NaN,,,NaN,
1812,NaN,73,33,54,100,53,NaN,107,NaN,13,59,NaN,7
1813,NaN,,,,,,NaN,,NaN,,,NaN,
1814,NaN,74,32,54,100,53,NaN,107,NaN,13,59,NaN,7
1815,NaN,,,,,,NaN,,NaN,,,NaN,
1816,NaN,73,32,54,100,53,NaN,106,NaN,13,58,NaN,8
1817,NaN,,,,,,NaN,,NaN,,,NaN,
1818,NaN,73,32,54,100,53,NaN,106,NaN,13,58,NaN,8
1819,NaN,,,,,,NaN,,NaN,,,NaN,
1820,NaN,73,32,54,100,53,NaN,106,NaN,13,58,NaN,7
1821,NaN,,,,,,NaN,,NaN,,,NaN,
1822,NaN,72,32,53,100,53,NaN,104,NaN,13,58,NaN,7
1823,NaN,,,,,,NaN,,NaN,,,NaN,
1824,NaN,72,32,53,100,53,NaN,106,NaN,13,58,NaN,7
1825,NaN,,,,,,NaN,,NaN,,,NaN,
1826,NaN,72,32,53,100,53,NaN,104,NaN,13,58,NaN,7
1827,NaN,,,,,,NaN,,NaN,,,NaN,
1828,NaN,72,32,53,100,52,NaN,105,NaN,13,58,NaN,7
1829,NaN,,,,,,NaN,,NaN,,,NaN,
1830,NaN,72,32,53,100,52,NaN,105,NaN,13,58,NaN,8
1831,NaN,,,,,,NaN,,NaN,,,NaN,
1832,NaN,72,32,53,100,52,NaN,105,NaN,13,58,NaN,8
1833,NaN,,,,,,NaN,,NaN,,,NaN,
1834,NaN,72,32,53,100,52,NaN,105,NaN,13,58,NaN,7
1835,NaN,,,,,,NaN,,NaN,,,NaN,
1836,NaN,72,32,53,100,52,NaN,105,NaN,13,59,NaN,7
1837,NaN,,,,,,NaN,,NaN,,,NaN,
1838,NaN,73,32,53,100,53,NaN,107,NaN,13,59,NaN,7
1839,NaN,,,,,,NaN,,NaN,,,NaN,
1840,NaN,73,32,53,100,53,NaN,105,NaN,13,59,NaN,7
1841,NaN,,,,,,NaN,,NaN,,,NaN,
1842,NaN,73,32,53,100,53,NaN,107,NaN,13,59,NaN,7
1843,NaN,,,,,,NaN,,NaN,,,NaN,
1844,NaN,74,32,53,100,53,NaN,106,NaN,13,60,NaN,7
1845,NaN,,,,,,NaN,,NaN,,,NaN,
1846,NaN,75,32,53,100,53,NaN,110,NaN,13,61,NaN,7
1847,NaN,,,,,,NaN,,NaN,,,NaN,
1848,NaN,75,32,54,100,53,NaN,109,NaN,13,61,NaN,7
1849,NaN,,,,,,NaN,,NaN,,,NaN,
1850,NaN,75,32,54,100,53,NaN,109,NaN,13,62,NaN,7
1851,NaN,,,,,,NaN,,NaN,,,NaN,
1852,NaN,76,32,54,100,54,NaN,110,NaN,13,62,NaN,7
1853,NaN,,,,,,NaN,,NaN,,,NaN,
1854,NaN,76,32,54,100,54,NaN,108,NaN,13,61,NaN,7
1855,NaN,,,,,,NaN,,NaN,,,NaN,
1856,NaN,76,32,55,100,54,NaN,110,NaN,13,61,NaN,7
1857,NaN,,,,,,NaN,,NaN,,,NaN,
1858,NaN,76,33,55,100,55,NaN,109,NaN,13,61,NaN,7
1859,NaN,,,,,,NaN,,NaN,,,NaN,
1860,NaN,76,33,55,100,55,NaN,111,NaN,13,62,NaN,7
1861,NaN,,,,,,NaN,,NaN,,,NaN,
1862,NaN,76,33,55,100,54,NaN,111,NaN,13,62,NaN,7
1863,NaN,,,,,,NaN,,NaN,,,NaN,
1864,NaN,77,32,55,100,54,NaN,111,NaN,13,62,NaN,7
1865,NaN,,,,,,NaN,,NaN,,,NaN,
1866,NaN,77,32,55,100,54,NaN,111,NaN,13,62,NaN,7
1867,NaN,,,,,,NaN,,NaN,,,NaN,
1868,NaN,77,32,55,100,54,NaN,110,NaN,13,62,NaN,7
1869,NaN,,,,,,NaN,,NaN,,,NaN,
1870,NaN,77,32,55,100,54,NaN,111,NaN,13,62,NaN,7
1871,NaN,,,,,,NaN,,NaN,,,NaN,
1872,NaN,77,32,55,100,54,NaN,110,NaN,13,62,NaN,7
1873,NaN,,,,,,NaN,,NaN,,,NaN,
1874,NaN,77,32,55,100,54,NaN,111,NaN,13,62,NaN,7
1875,NaN,,,,,,NaN,,NaN,,,NaN,
1876,NaN,77,32,55,100,54,NaN,110,NaN,13,62,NaN,7
1877,NaN,,,,,,NaN,,NaN,,,NaN,
1878,NaN,77,33,55,100,54,NaN,111,NaN,13,62,NaN,7
1879,NaN,,,,,,NaN,,NaN,,,NaN,
1880,NaN,77,33,55,100,54,NaN,110,NaN,13,62,NaN,7
1881,NaN,,,,,,NaN,,NaN,,,NaN,
1882,NaN,77,33,55,100,54,NaN,110,NaN,13,62,NaN,7
1883,NaN,,,,,,NaN,,NaN,,,NaN,
1884,NaN,77,32,55,100,54,NaN,112,NaN,13,62,NaN,7
1885,NaN,,,,,,NaN,,NaN,,,NaN,
1886,NaN,77,32,55,100,55,NaN,110,NaN,13,62,NaN,7
1887,NaN,,,,,,NaN,,NaN,,,NaN,
1888,NaN,78,32,55,100,55,NaN,112,NaN,13,63,NaN,7
1889,NaN,,,,,,NaN,,NaN,,,NaN,
1890,NaN,77,32,55,100,55,NaN,111,NaN,13,62,NaN,7
1891,NaN,,,,,,NaN,,NaN,,,NaN,
1892,NaN,78,32,55,100,55,NaN,112,NaN,13,63,NaN,7
1893,NaN,,,,,,NaN,,NaN,,,NaN,
1894,NaN,78,32,55,100,55,NaN,112,NaN,13,63,NaN,7
1895,NaN,,,,,,NaN,,NaN,,,NaN,
1896,NaN,79,32,55,100,55,NaN,112,NaN,13,64,NaN,7
1897,NaN,,,,,,NaN,,NaN,,,NaN,
1898,NaN,79,32,55,100,55,NaN,114,NaN,13,64,NaN,7
1899,NaN,,,,,,NaN,,NaN,,,NaN,
1900,NaN,79,33,56,100,55,NaN,112,NaN,13,64,NaN,7
1901,NaN,,,,,,NaN,,NaN,,,NaN,
1902,NaN,79,33,56,100,55,NaN,113,NaN,13,64,NaN,7
1903,NaN,,,,,,NaN,,NaN,,,NaN,
1904,NaN,78,33,56,100,56,NaN,111,NaN,13,63,NaN,7
1905,NaN,,,,,,NaN,,NaN,,,NaN,
1906,NaN,79,32,56,100,56,NaN,113,NaN,13,63,NaN,7
1907,NaN,,,,,,NaN,,NaN,,,NaN,
1908,NaN,78,32,56,100,56,NaN,111,NaN,13,62,NaN,7
1909,NaN,,,,,,NaN,,NaN,,,NaN,
1910,NaN,78,32,56,100,55,NaN,111,NaN,13,62,NaN,7
1911,NaN,,,,,,NaN,,NaN,,,NaN,
1912,NaN,78,33,56,100,55,NaN,112,NaN,13,63,NaN,7
1913,NaN,,,,,,NaN,,NaN,,,NaN,
1914,NaN,78,33,56,100,55,NaN,111,NaN,13,63,NaN,7
1915,NaN,,,,,,NaN,,NaN,,,NaN,
1916,NaN,78,33,56,100,55,NaN,113,NaN,13,63,NaN,7
1917,NaN,,,,,,NaN,,NaN,,,NaN,
1918,NaN,78,33,56,100,55,NaN,111,NaN,13,63,NaN,7
1919,NaN,,,,,,NaN,,NaN,,,NaN,
1920,NaN,79,32,56,100,55,NaN,113,NaN,13,63,NaN,7
1921,NaN,,,,,,NaN,,NaN,,,NaN,
1922,NaN,78,32,56,100,56,NaN,112,NaN,13,63,NaN,7
1923,NaN,,,,,,NaN,,NaN,,,NaN,
1924,NaN,79,32,56,100,56,NaN,112,NaN,13,63,NaN,7
1925,NaN,,,,,,NaN,,NaN,,,NaN,
1926,NaN,79,33,56,100,56,NaN,113,NaN,13,63,NaN,7
1927,NaN,,,,,,NaN,,NaN,,,NaN,
1928,NaN,78,33,56,100,56,NaN,111,NaN,13,63,NaN,7
1929,NaN,,,,,,NaN,,NaN,,,NaN,
1930,NaN,78,33,56,100,55,NaN,113,NaN,13,63,NaN,7
1931,NaN,,,,,,NaN,,NaN,,,NaN,
1932,NaN,78,33,56,100,55,NaN,110,NaN,13,62,NaN,7
1933,NaN,,,,,,NaN,,NaN,,,NaN,
1934,NaN,78,32,56,100,55,NaN,112,NaN,13,62,NaN,7
1935,NaN,,,,,,NaN,,NaN,,,NaN,
1936,NaN,77,32,56,100,55,NaN,110,NaN,13,62,NaN,8
1937,NaN,,,,,,NaN,,NaN,,,NaN,
1938,NaN,78,32,55,100,55,NaN,111,NaN,13,62,NaN,8
1939,NaN,,,,,,NaN,,NaN,,,NaN,
1940,NaN,78,32,55,100,55,NaN,112,NaN,13,63,NaN,8
1941,NaN,,,,,,NaN,,NaN,,,NaN,
1942,NaN,78,33,55,100,55,NaN,111,NaN,13,63,NaN,8
1943,NaN,,,,,,NaN,,NaN,,,NaN,
1944,NaN,78,33,55,100,55,NaN,112,NaN,13,63,NaN,7
1945,NaN,,,,,,NaN,,NaN,,,NaN,
1946,NaN,78,33,55,100,55,NaN,111,NaN,13,63,NaN,7
1947,NaN,,,,,,NaN,,NaN,,,NaN,
1948,NaN,78,33,55,100,55,NaN,112,NaN,13,63,NaN,7
1949,NaN,,,,,,NaN,,NaN,,,NaN,
1950,NaN,78,33,56,100,55,NaN,111,NaN,13,63,NaN,7
1951,NaN,,,,,,NaN,,NaN,,,NaN,
1952,NaN,78,33,56,100,55,NaN,110,NaN,13,63,NaN,7
1953,NaN,,,,,,NaN,,NaN,,,NaN,
1954,NaN,78,33,56,100,55,NaN,111,NaN,13,62,NaN,7
1955,NaN,,,,,,NaN,,NaN,,,NaN,
1956,NaN,78,33,56,100,55,NaN,110,NaN,13,63,NaN,7
1957,NaN,,,,,,NaN,,NaN,,,NaN,
1958,NaN,78,33,56,100,55,NaN,111,NaN,13,62,NaN,7
1959,NaN,,,,,,NaN,,NaN,,,NaN,
1960,NaN,77,33,56,100,55,NaN,109,NaN,13,62,NaN,7
1961,NaN,,,,,,NaN,,NaN,,,NaN,
1962,NaN,77,33,56,100,56,NaN,110,NaN,13,62,NaN,7
1963,NaN,,,,,,NaN,,NaN,,,NaN,
1964,NaN,76,33,56,100,56,NaN,109,NaN,13,61,NaN,7
1965,NaN,,,,,,NaN,,NaN,,,NaN,
1966,NaN,77,33,56,100,56,NaN,109,NaN,13,62,NaN,7
1967,NaN,,,,,,NaN,,NaN,,,NaN,
1968,NaN,77,32,56,100,56,NaN,109,NaN,13,62,NaN,7
1969,NaN,,,,,,NaN,,NaN,,,NaN,
1970,NaN,76,32,56,100,55,NaN,109,NaN,13,62,NaN,7
1971,NaN,,,,,,NaN,,NaN,,,NaN,
1972,NaN,76,32,56,100,55,NaN,110,NaN,13,61,NaN,7
1973,NaN,,,,,,NaN,,NaN,,,NaN,
1974,NaN,76,32,56,100,55,NaN,108,NaN,13,61,NaN,7
1975,NaN,,,,,,NaN,,NaN,,,NaN,
1976,NaN,76,33,56,100,55,NaN,109,NaN,13,61,NaN,7
1977,NaN,,,,,,NaN,,NaN,,,NaN,
1978,NaN,76,33,56,100,55,NaN,108,NaN,13,60,NaN,7
1979,NaN,,,,,,NaN,,NaN,,,NaN,
1980,NaN,76,33,55,100,55,NaN,108,NaN,13,61,NaN,7
1981,NaN,,,,,,NaN,,NaN,,,NaN,
1982,NaN,75,32,55,100,55,NaN,108,NaN,13,61,NaN,7
1983,NaN,,,,,,NaN,,NaN,,,NaN,
1984,NaN,76,32,55,100,54,NaN,108,NaN,13,61,NaN,7
1985,NaN,,,,,,NaN,,NaN,,,NaN,
1986,NaN,76,32,55,100,54,NaN,108,NaN,13,61,NaN,7
1987,NaN,,,,,,NaN,,NaN,,,NaN,
1988,NaN,75,32,55,100,54,NaN,108,NaN,13,61,NaN,7
1989,NaN,,,,,,NaN,,NaN,,,NaN,
1990,NaN,76,32,55,100,54,NaN,109,NaN,13,61,NaN,7
1991,NaN,,,,,,NaN,,NaN,,,NaN,
1992,NaN,75,32,54,100,54,NaN,108,NaN,13,61,NaN,7
1993,NaN,,,,,,NaN,,NaN,,,NaN,
1994,NaN,76,32,54,100,54,NaN,110,NaN,13,61,NaN,7
1995,NaN,,,,,,NaN,,NaN,,,NaN,
1996,NaN,76,33,54,100,54,NaN,108,NaN,13,61,NaN,7
1997,NaN,,,,,,NaN,,NaN,,,NaN,
1998,NaN,76,33,54,100,54,NaN,110,NaN,13,61,NaN,7
1999,NaN,,,,,,NaN,,NaN,,,NaN,
2000,NaN,76,33,54,100,54,NaN,110,NaN,13,61,NaN,7
2001,NaN,,,,,,NaN,,NaN,,,NaN,
2002,NaN,76,33,54,100,53,NaN,108,NaN,13,61,NaN,7
2003,NaN,,,,,,NaN,,NaN,,,NaN,
2004,NaN,77,33,54,100,53,NaN,110,NaN,13,62,NaN,7
2005,NaN,,,,,,NaN,,NaN,,,NaN,
2006,NaN,76,33,54,100,53,NaN,109,NaN,13,62,NaN,7
2007,NaN,,,,,,NaN,,NaN,,,NaN,
2008,NaN,77,33,54,100,54,NaN,111,NaN,13,62,NaN,7
2009,NaN,,,,,,NaN,,NaN,,,NaN,
2010,NaN,77,32,54,100,54,NaN,110,NaN,13,62,NaN,7
2011,NaN,,,,,,NaN,,NaN,,,NaN,
2012,NaN,77,32,54,100,54,NaN,110,NaN,13,62,NaN,7
2013,NaN,,,,,,NaN,,NaN,,,NaN,
2014,NaN,77,32,55,100,54,NaN,110,NaN,13,61,NaN,7
2015,NaN,,,,,,NaN,,NaN,,,NaN,
2016,NaN,77,32,55,100,54,NaN,109,NaN,13,61,NaN,7
2017,NaN,,,,,,NaN,,NaN,,,NaN,
2018,NaN,77,32,55,100,54,NaN,110,NaN,13,62,NaN,7
2019,NaN,,,,,,NaN,,NaN,,,NaN,
2020,NaN,77,32,55,100,54,NaN,110,NaN,13,63,NaN,7
2021,NaN,,,,,,NaN,,NaN,,,NaN,
2022,NaN,78,33,55,100,54,NaN,111,NaN,13,63,NaN,7
2023,NaN,,,,,,NaN,,NaN,,,NaN,
2024,NaN,78,33,55,100,54,NaN,111,NaN,13,63,NaN,7
2025,NaN,,,,,,NaN,,NaN,,,NaN,
2026,NaN,78,33,55,100,55,NaN,112,NaN,13,64,NaN,7
2027,NaN,,,,,,NaN,,NaN,,,NaN,
2028,NaN,78,33,55,100,55,NaN,112,NaN,13,63,NaN,7
2029,NaN,,,,,,NaN,,NaN,,,NaN,
2030,NaN,79,33,55,100,55,NaN,112,NaN,13,64,NaN,7
2031,NaN,,,,,,NaN,,NaN,,,NaN,
2032,NaN,79,33,55,100,55,NaN,112,NaN,13,63,NaN,7
2033,NaN,,,,,,NaN,,NaN,,,NaN,
2034,NaN,78,32,55,100,55,NaN,111,NaN,13,63,NaN,7
2035,NaN,,,,,,NaN,,NaN,,,NaN,
2036,NaN,79,32,55,100,54,NaN,113,NaN,13,63,NaN,7
2037,NaN,,,,,,NaN,,NaN,,,NaN,
2038,NaN,78,32,55,100,54,NaN,111,NaN,13,63,NaN,7
2039,NaN,,,,,,NaN,,NaN,,,NaN,
2040,NaN,79,32,55,100,54,NaN,112,NaN,13,63,NaN,7
2041,NaN,,,,,,NaN,,NaN,,,NaN,
2042,NaN,78,32,54,100,54,NaN,111,NaN,13,63,NaN,7
2043,NaN,,,,,,NaN,,NaN,,,NaN,
2044,NaN,78,32,54,100,54,NaN,111,NaN,13,63,NaN,7
2045,NaN,,,,,,NaN,,NaN,,,NaN,
2046,NaN,79,32,54,100,54,NaN,113,NaN,13,63,NaN,7
2047,NaN,,,,,,NaN,,NaN,,,NaN,
2048,NaN,78,32,54,100,54,NaN,111,NaN,13,63,NaN,7
2049,NaN,,,,,,NaN,,NaN,,,NaN,
2050,NaN,79,32,55,100,54,NaN,113,NaN,13,63,NaN,7
2051,NaN,,,,,,NaN,,NaN,,,NaN,
2052,NaN,78,32,55,100,54,NaN,111,NaN,13,63,NaN,7
2053,NaN,,,,,,NaN,,NaN,,,NaN,
2054,NaN,78,32,55,100,54,NaN,112,NaN,13,63,NaN,7
2055,NaN,,,,,,NaN,,NaN,,,NaN,
2056,NaN,78,32,55,100,54,NaN,111,NaN,13,62,NaN,7
2057,NaN,,,,,,NaN,,NaN,,,NaN,
2058,NaN,78,32,55,100,54,NaN,111,NaN,13,62,NaN,7
2059,NaN,,,,,,NaN,,NaN,,,NaN,
2060,NaN,78,32,54,100,54,NaN,111,NaN,13,62,NaN,7
2061,NaN,,,,,,NaN,,NaN,,,NaN,
2062,NaN,78,32,54,100,54,NaN,111,NaN,13,63,NaN,7
2063,NaN,,,,,,NaN,,NaN,,,NaN,
2064,NaN,78,32,54,100,54,NaN,112,NaN,13,63,NaN,8
2065,NaN,,,,,,NaN,,NaN,,,NaN,
2066,NaN,78,32,54,100,54,NaN,111,NaN,13,62,NaN,8
2067,NaN,,,,,,NaN,,NaN,,,NaN,
2068,NaN,78,32,54,100,54,NaN,112,NaN,13,63,NaN,7
2069,NaN,,,,,,NaN,,NaN,,,NaN,
2070,NaN,78,32,54,100,54,NaN,111,NaN,13,63,NaN,7
2071,NaN,,,,,,NaN,,NaN,,,NaN,
2072,NaN,79,32,54,100,54,NaN,112,NaN,13,63,NaN,7
2073,NaN,,,,,,NaN,,NaN,,,NaN,
2074,NaN,78,32,54,100,54,NaN,112,NaN,13,63,NaN,7
2075,NaN,,,,,,NaN,,NaN,,,NaN,
2076,NaN,78,32,54,100,54,NaN,111,NaN,13,63,NaN,7
2077,NaN,,,,,,NaN,,NaN,,,NaN,
2078,NaN,78,32,54,100,54,NaN,112,NaN,13,63,NaN,7
2079,NaN,,,,,,NaN,,NaN,,,NaN,
2080,NaN,78,32,54,100,54,NaN,111,NaN,13,63,NaN,7
2081,NaN,,,,,,NaN,,NaN,,,NaN,
2082,NaN,78,31,54,100,54,NaN,113,NaN,13,63,NaN,7
2083,NaN,,,,,,NaN,,NaN,,,NaN,
2084,NaN,78,31,55,100,54,NaN,111,NaN,13,63,NaN,7
2085,NaN,,,,,,NaN,,NaN,,,NaN,
2086,NaN,79,31,54,100,54,NaN,113,NaN,13,63,NaN,7
2087,NaN,,,,,,NaN,,NaN,,,NaN,
2088,NaN,78,32,55,100,54,NaN,112,NaN,13,63,NaN,7
2089,NaN,,,,,,NaN,,NaN,,,NaN,
2090,NaN,78,32,55,100,54,NaN,111,NaN,13,63,NaN,7
2091,NaN,,,,,,NaN,,NaN,,,NaN,
2092,NaN,78,32,55,100,54,NaN,112,NaN,13,63,NaN,7
2093,NaN,,,,,,NaN,,NaN,,,NaN,
2094,NaN,78,32,54,100,54,NaN,110,NaN,13,63,NaN,7
2095,NaN,,,,,,NaN,,NaN,,,NaN,
2096,NaN,78,32,54,100,54,NaN,112,NaN,13,63,NaN,7
2097,NaN,,,,,,NaN,,NaN,,,NaN,
2098,NaN,78,32,54,100,54,NaN,111,NaN,13,62,NaN,7
2099,NaN,,,,,,NaN,,NaN,,,NaN,
2100,NaN,78,32,54,100,54,NaN,112,NaN,13,63,NaN,7
2101,NaN,,,,,,NaN,,NaN,,,NaN,
2102,NaN,78,32,54,100,54,NaN,111,NaN,13,62,NaN,7
2103,NaN,,,,,,NaN,,NaN,,,NaN,
2104,NaN,78,32,54,100,53,NaN,111,NaN,13,63,NaN,7
2105,NaN,,,,,,NaN,,NaN,,,NaN,
2106,NaN,78,32,54,100,53,NaN,111,NaN,13,62,NaN,7
2107,NaN,,,,,,NaN,,NaN,,,NaN,
2108,NaN,78,32,54,100,53,NaN,110,NaN,13,63,NaN,7
2109,NaN,,,,,,NaN,,NaN,,,NaN,
2110,NaN,78,32,54,100,53,NaN,112,NaN,13,63,NaN,7
2111,NaN,,,,,,NaN,,NaN,,,NaN,
2112,NaN,78,32,54,100,53,NaN,110,NaN,13,62,NaN,7
2113,NaN,,,,,,NaN,,NaN,,,NaN,
2114,NaN,78,32,54,100,53,NaN,112,NaN,13,62,NaN,7
2115,NaN,,,,,,NaN,,NaN,,,NaN,
2116,NaN,78,32,54,100,53,NaN,111,NaN,13,62,NaN,7
2117,NaN,,,,,,NaN,,NaN,,,NaN,
2118,NaN,77,32,54,100,53,NaN,110,NaN,13,62,NaN,7
2119,NaN,,,,,,NaN,,NaN,,,NaN,
2120,NaN,77,32,54,100,53,NaN,111,NaN,13,62,NaN,7
2121,NaN,,,,,,NaN,,NaN,,,NaN,
2122,NaN,77,32,54,100,53,NaN,110,NaN,13,62,NaN,7
2123,NaN,,,,,,NaN,,NaN,,,NaN,
2124,NaN,77,33,54,100,53,NaN,111,NaN,13,62,NaN,7
2125,NaN,,,,,,NaN,,NaN,,,NaN,
2126,NaN,77,33,53,100,53,NaN,110,NaN,13,61,NaN,7
2127,NaN,,,,,,NaN,,NaN,,,NaN,
2128,NaN,77,33,54,100,53,NaN,111,NaN,13,62,NaN,7
2129,NaN,,,,,,NaN,,NaN,,,NaN,
2130,NaN,77,33,54,100,53,NaN,111,NaN,13,62,NaN,7
2131,NaN,,,,,,NaN,,NaN,,,NaN,
2132,NaN,78,33,54,100,53,NaN,112,NaN,13,63,NaN,7
2133,NaN,,,,,,NaN,,NaN,,,NaN,
2134,NaN,78,33,54,100,54,NaN,112,NaN,13,63,NaN,7
2135,NaN,,,,,,NaN,,NaN,,,NaN,
2136,NaN,78,32,54,100,54,NaN,111,NaN,13,63,NaN,7
2137,NaN,,,,,,NaN,,NaN,,,NaN,
2138,NaN,79,32,54,100,53,NaN,113,NaN,13,63,NaN,7
2139,NaN,,,,,,NaN,,NaN,,,NaN,
2140,NaN,78,32,54,100,53,NaN,112,NaN,13,63,NaN,7
2141,NaN,,,,,,NaN,,NaN,,,NaN,
2142,NaN,79,32,54,100,53,NaN,114,NaN,13,63,NaN,7
2143,NaN,,,,,,NaN,,NaN,,,NaN,
2144,NaN,79,32,54,100,53,NaN,113,NaN,13,64,NaN,7
2145,NaN,,,,,,NaN,,NaN,,,NaN,
2146,NaN,80,32,54,100,53,NaN,113,NaN,13,65,NaN,8
2147,NaN,,,,,,NaN,,NaN,,,NaN,
2148,NaN,80,32,54,100,53,NaN,115,NaN,13,64,NaN,8
2149,NaN,,,,,,NaN,,NaN,,,NaN,
2150,NaN,80,32,53,100,53,NaN,114,NaN,13,64,NaN,8
2151,NaN,,,,,,NaN,,NaN,,,NaN,
2152,NaN,80,32,53,100,53,NaN,113,NaN,13,63,NaN,8
2153,NaN,,,,,,NaN,,NaN,,,NaN,
2154,NaN,79,32,53,100,53,NaN,113,NaN,13,63,NaN,8
2155,NaN,,,,,,NaN,,NaN,,,NaN,
2156,NaN,79,32,53,100,52,NaN,115,NaN,13,63,NaN,8
2157,NaN,,,,,,NaN,,NaN,,,NaN,
2158,NaN,79,32,53,100,52,NaN,113,NaN,13,63,NaN,8
2159,NaN,,,,,,NaN,,NaN,,,NaN,
2160,NaN,79,32,53,100,52,NaN,114,NaN,13,63,NaN,8
2161,NaN,,,,,,NaN,,NaN,,,NaN,
2162,NaN,79,32,53,100,52,NaN,113,NaN,13,62,NaN,8
2163,NaN,,,,,,NaN,,NaN,,,NaN,
2164,NaN,79,32,53,100,52,NaN,112,NaN,13,63,NaN,8
2165,NaN,,,,,,NaN,,NaN,,,NaN,
2166,NaN,78,32,53,100,52,NaN,112,NaN,13,63,NaN,8
2167,NaN,,,,,,NaN,,NaN,,,NaN,
2168,NaN,78,32,53,100,52,NaN,111,NaN,13,62,NaN,8
2169,NaN,,,,,,NaN,,NaN,,,NaN,
2170,NaN,78,32,53,100,52,NaN,112,NaN,13,62,NaN,7
2171,NaN,,,,,,NaN,,NaN,,,NaN,
2172,NaN,78,32,53,100,52,NaN,111,NaN,13,62,NaN,7
2173,NaN,,,,,,NaN,,NaN,,,NaN,
2174,NaN,78,32,53,100,52,NaN,112,NaN,13,63,NaN,7
2175,NaN,,,,,,NaN,,NaN,,,NaN,
2176,NaN,77,32,53,100,52,NaN,110,NaN,13,62,NaN,7
2177,NaN,,,,,,NaN,,NaN,,,NaN,
2178,NaN,77,32,53,100,52,NaN,110,NaN,13,62,NaN,7
2179,NaN,,,,,,NaN,,NaN,,,NaN,
2180,NaN,78,32,53,100,52,NaN,112,NaN,13,63,NaN,7
2181,NaN,,,,,,NaN,,NaN,,,NaN,
2182,NaN,78,32,53,100,53,NaN,111,NaN,13,63,NaN,7
2183,NaN,,,,,,NaN,,NaN,,,NaN,
2184,NaN,79,32,53,100,53,NaN,113,NaN,13,64,NaN,7
2185,NaN,,,,,,NaN,,NaN,,,NaN,
2186,NaN,78,32,54,100,53,NaN,112,NaN,13,64,NaN,7
2187,NaN,,,,,,NaN,,NaN,,,NaN,
2188,NaN,79,32,54,100,53,NaN,113,NaN,13,64,NaN,7
2189,NaN,,,,,,NaN,,NaN,,,NaN,
2190,NaN,78,32,54,100,54,NaN,112,NaN,13,63,NaN,7
2191,NaN,,,,,,NaN,,NaN,,,NaN,
2192,NaN,78,32,54,100,53,NaN,112,NaN,13,62,NaN,8
2193,NaN,,,,,,NaN,,NaN,,,NaN,
2194,NaN,78,32,54,100,53,NaN,111,NaN,13,62,NaN,8
2195,NaN,,,,,,NaN,,NaN,,,NaN,
2196,NaN,78,31,54,100,53,NaN,111,NaN,13,63,NaN,8
2197,NaN,,,,,,NaN,,NaN,,,NaN,
2198,NaN,78,31,53,100,52,NaN,113,NaN,13,63,NaN,8
2199,NaN,,,,,,NaN,,NaN,,,NaN,
2200,NaN,78,31,53,100,52,NaN,112,NaN,13,63,NaN,8
2201,NaN,,,,,,NaN,,NaN,,,NaN,
2202,NaN,78,33,53,100,52,NaN,113,NaN,13,63,NaN,8
2203,NaN,,,,,,NaN,,NaN,,,NaN,
2204,NaN,78,33,52,100,52,NaN,112,NaN,13,62,NaN,8
2205,NaN,,,,,,NaN,,NaN,,,NaN,
2206,NaN,78,33,52,100,51,NaN,111,NaN,13,62,NaN,8
