time,Solar8000/ETCO2,Solar8000/ART_MBP,SNUADC/CVP,Solar8000/RR_CO2,Solar8000/HR,SNUADC/ART,Solar8000/PLETH_SPO2,SNUADC/ECG_II,Solar8000/PLETH_HR,SNUADC/ECG_V5,Solar8000/ART_SBP,Solar8000/CVP,Solar8000/ART_DBP
7106,,,NaN,,,NaN,,NaN,,NaN,,,
7107,29,108,NaN,11,63,NaN,100,NaN,64,NaN,140,7,85
7108,,,NaN,,,NaN,,NaN,,NaN,,,
7109,29,108,NaN,11,64,NaN,100,NaN,64,NaN,142,6,86
7110,,,NaN,,,NaN,,NaN,,NaN,,,
7111,29,108,NaN,11,64,NaN,100,NaN,64,NaN,142,6,86
7112,,,NaN,,,NaN,,NaN,,NaN,,,
7113,29,107,NaN,11,64,NaN,100,NaN,64,NaN,140,7,83
7114,,,NaN,,,NaN,,NaN,,NaN,,,
7115,30,107,NaN,11,63,NaN,100,NaN,64,NaN,140,7,83
7116,,,NaN,,,NaN,,NaN,,NaN,,,
7117,30,105,NaN,11,63,NaN,100,NaN,63,NaN,138,8,80
7118,,,NaN,,,NaN,,NaN,,NaN,,,
7119,30,104,NaN,11,62,NaN,100,NaN,63,NaN,136,8,81
7120,,,NaN,,,NaN,,NaN,,NaN,,,
7121,29,105,NaN,11,62,NaN,100,NaN,62,NaN,138,8,83
7122,,,NaN,,,NaN,,NaN,,NaN,,,
7123,29,104,NaN,11,61,NaN,100,NaN,62,NaN,138,8,82
7124,,,NaN,,,NaN,,NaN,,NaN,,,
7125,29,105,NaN,11,61,NaN,100,NaN,62,NaN,138,7,84
7126,,,NaN,,,NaN,,NaN,,NaN,,,
7127,29,105,NaN,11,61,NaN,100,NaN,62,NaN,138,7,84
7128,,,NaN,,,NaN,,NaN,,NaN,,,
7129,30,102,NaN,11,61,NaN,100,NaN,62,NaN,133,8,81
7130,,,NaN,,,NaN,,NaN,,NaN,,,
7131,30,105,NaN,11,65,NaN,100,NaN,61,NaN,145,8,83
7132,,,NaN,,,NaN,,NaN,,NaN,,,
7133,30,106,NaN,11,70,NaN,100,NaN,62,NaN,143,8,82
7134,,,NaN,,,NaN,,NaN,,NaN,,,
7135,30,105,NaN,11,70,NaN,100,NaN,62,NaN,140,8,82
7136,,,NaN,,,NaN,,NaN,,NaN,,,
7137,30,106,NaN,11,71,NaN,100,NaN,62,NaN,140,8,83
7138,,,NaN,,,NaN,,NaN,,NaN,,,
7139,30,105,NaN,11,62,NaN,100,NaN,62,NaN,140,8,83
7140,,,NaN,,,NaN,,NaN,,NaN,,,
7141,30,103,NaN,11,65,NaN,100,NaN,62,NaN,141,8,82
7142,,,NaN,,,NaN,,NaN,,NaN,,,
7143,30,101,NaN,11,70,NaN,100,NaN,62,NaN,136,8,79
7144,,,NaN,,,NaN,,NaN,,NaN,,,
7145,30,100,NaN,11,73,NaN,100,NaN,62,NaN,136,8,77
7146,,,NaN,,,NaN,,NaN,,NaN,,,
7147,30,97,NaN,11,68,NaN,100,NaN,62,NaN,132,7,78
7148,,,NaN,,,NaN,,NaN,,NaN,,,
7149,30,102,NaN,11,75,NaN,100,NaN,62,NaN,146,7,81
7150,,,NaN,,,NaN,,NaN,,NaN,,,
7151,30,103,NaN,11,69,NaN,100,NaN,62,NaN,143,8,83
7152,,,NaN,,,NaN,,NaN,,NaN,,,
7153,30,102,NaN,11,66,NaN,100,NaN,62,NaN,135,8,82
7154,,,NaN,,,NaN,,NaN,,NaN,,,
7155,30,100,NaN,11,70,NaN,100,NaN,62,NaN,133,8,77
7156,,,NaN,,,NaN,,NaN,,NaN,,,
7157,29,102,NaN,11,66,NaN,100,NaN,62,NaN,143,8,80
7158,,,NaN,,,NaN,,NaN,,NaN,,,
7159,29,102,NaN,11,66,NaN,100,NaN,62,NaN,143,8,80
7160,,,NaN,,,NaN,,NaN,,NaN,,,
7161,29,99,NaN,11,62,NaN,100,NaN,61,NaN,130,8,78
7162,,,NaN,,,NaN,,NaN,,NaN,,,
7163,29,102,NaN,11,61,NaN,100,NaN,61,NaN,141,7,81
7164,,,NaN,,,NaN,,NaN,,NaN,,,
7165,29,103,NaN,11,62,NaN,100,NaN,62,NaN,145,7,82
7166,,,NaN,,,NaN,,NaN,,NaN,,,
7167,29,100,NaN,11,71,NaN,100,NaN,62,NaN,134,7,80
7168,,,NaN,,,NaN,,NaN,,NaN,,,
7169,29,105,NaN,11,72,NaN,100,NaN,62,NaN,148,7,84
7170,,,NaN,,,NaN,,NaN,,NaN,,,
7171,29,106,NaN,11,73,NaN,100,NaN,62,NaN,145,7,85
7172,,,NaN,,,NaN,,NaN,,NaN,,,
7173,30,106,NaN,11,72,NaN,100,NaN,62,NaN,142,8,84
7174,,,NaN,,,NaN,,NaN,,NaN,,,
7175,30,107,NaN,11,63,NaN,100,NaN,62,NaN,141,8,85
7176,,,NaN,,,NaN,,NaN,,NaN,,,
7177,30,107,NaN,11,62,NaN,100,NaN,62,NaN,140,8,84
7178,,,NaN,,,NaN,,NaN,,NaN,,,
7179,29,103,NaN,11,62,NaN,100,NaN,62,NaN,132,8,81
7180,,,NaN,,,NaN,,NaN,,NaN,,,
7181,29,105,NaN,11,62,NaN,100,NaN,62,NaN,144,8,82
7182,,,NaN,,,NaN,,NaN,,NaN,,,
7183,29,105,NaN,11,62,NaN,100,NaN,62,NaN,141,8,82
7184,,,NaN,,,NaN,,NaN,,NaN,,,
7185,29,104,NaN,11,62,NaN,100,NaN,62,NaN,138,7,82
7186,,,NaN,,,NaN,,NaN,,NaN,,,
7187,29,105,NaN,11,62,NaN,100,NaN,62,NaN,139,7,82
7188,,,NaN,,,NaN,,NaN,,NaN,,,
7189,29,103,NaN,11,61,NaN,100,NaN,61,NaN,135,8,81
7190,,,NaN,,,NaN,,NaN,,NaN,,,
7191,29,104,NaN,11,60,NaN,100,NaN,61,NaN,137,8,83
7192,,,NaN,,,NaN,,NaN,,NaN,,,
7193,30,104,NaN,11,61,NaN,100,NaN,61,NaN,137,9,82
7194,,,NaN,,,NaN,,NaN,,NaN,,,
7195,30,105,NaN,11,60,NaN,100,NaN,61,NaN,137,9,83
7196,,,NaN,,,NaN,,NaN,,NaN,,,
7197,30,106,NaN,11,61,NaN,100,NaN,62,NaN,140,9,84
7198,,,NaN,,,NaN,,NaN,,NaN,,,
7199,30,105,NaN,11,62,NaN,100,NaN,62,NaN,138,9,83
7200,,,NaN,,,NaN,,NaN,,NaN,,,
7201,30,105,NaN,11,62,NaN,100,NaN,62,NaN,137,9,83
7202,,,NaN,,,NaN,,NaN,,NaN,,,
7203,30,105,NaN,11,63,NaN,100,NaN,63,NaN,138,8,82
7204,,,NaN,,,NaN,,NaN,,NaN,,,
