time,Solar8000/PLETH_HR,Solar8000/RR_CO2,Solar8000/CVP,Solar8000/ART_SBP,SNUADC/ART,Solar8000/ART_DBP,SNUADC/ECG_V5,Solar8000/ART_MBP,SNUADC/CVP,Solar8000/ETCO2,Solar8000/HR,SNUADC/ECG_II,Solar8000/PLETH_SPO2
14334,,,,,NaN,,NaN,,NaN,,,NaN,
14335,83,17,-5,127,NaN,68,NaN,86,NaN,34,80,NaN,100
14336,,,,,NaN,,NaN,,NaN,,,NaN,
14337,79,17,-5,127,NaN,68,NaN,86,NaN,34,95,NaN,100
14338,,,,,NaN,,NaN,,NaN,,,NaN,
14339,79,17,-5,130,NaN,61,NaN,84,NaN,34,106,NaN,100
14340,,,,,NaN,,NaN,,NaN,,,NaN,
14341,76,17,-5,121,NaN,65,NaN,84,NaN,34,95,NaN,100
14342,,,,,NaN,,NaN,,NaN,,,NaN,
14343,75,17,-5,123,NaN,65,NaN,83,NaN,33,86,NaN,100
14344,,,,,NaN,,NaN,,NaN,,,NaN,
14345,75,17,-5,123,NaN,62,NaN,81,NaN,33,79,NaN,100
14346,,,,,NaN,,NaN,,NaN,,,NaN,
14347,72,17,-5,123,NaN,62,NaN,81,NaN,33,80,NaN,100
14348,,,,,NaN,,NaN,,NaN,,,NaN,
14349,71,17,-5,125,NaN,60,NaN,81,NaN,33,80,NaN,100
14350,,,,,NaN,,NaN,,NaN,,,NaN,
14351,70,17,-5,125,NaN,62,NaN,83,NaN,34,81,NaN,100
14352,,,,,NaN,,NaN,,NaN,,,NaN,
14353,69,17,-5,126,NaN,69,NaN,86,NaN,34,89,NaN,100
14354,,,,,NaN,,NaN,,NaN,,,NaN,
14355,71,17,-6,129,NaN,58,NaN,81,NaN,34,92,NaN,100
14356,,,,,NaN,,NaN,,NaN,,,NaN,
14357,66,17,-6,124,NaN,57,NaN,81,NaN,34,88,NaN,100
14358,,,,,NaN,,NaN,,NaN,,,NaN,
14359,69,17,-5,127,NaN,59,NaN,82,NaN,34,80,NaN,100
14360,,,,,NaN,,NaN,,NaN,,,NaN,
14361,70,17,-5,127,NaN,59,NaN,82,NaN,34,80,NaN,100
14362,,,,,NaN,,NaN,,NaN,,,NaN,
14363,67,17,-5,125,NaN,66,NaN,85,NaN,34,90,NaN,100
14364,,,,,NaN,,NaN,,NaN,,,NaN,
14365,67,17,-5,129,NaN,64,NaN,86,NaN,34,94,NaN,100
14366,,,,,NaN,,NaN,,NaN,,,NaN,
14367,71,17,-5,126,NaN,67,NaN,86,NaN,34,97,NaN,100
14368,,,,,NaN,,NaN,,NaN,,,NaN,
14369,74,17,-5,126,NaN,67,NaN,86,NaN,34,88,NaN,100
14370,,,,,NaN,,NaN,,NaN,,,NaN,
14371,75,17,-5,129,NaN,61,NaN,85,NaN,34,87,NaN,100
14372,,,,,NaN,,NaN,,NaN,,,NaN,
14373,77,17,-5,127,NaN,64,NaN,85,NaN,34,82,NaN,100
14374,,,,,NaN,,NaN,,NaN,,,NaN,
14375,80,17,-5,126,NaN,61,NaN,83,NaN,34,80,NaN,100
14376,,,,,NaN,,NaN,,NaN,,,NaN,
14377,78,17,-5,126,NaN,61,NaN,83,NaN,34,83,NaN,100
14378,,,,,NaN,,NaN,,NaN,,,NaN,
14379,78,17,-5,128,NaN,60,NaN,84,NaN,34,86,NaN,100
14380,,,,,NaN,,NaN,,NaN,,,NaN,
14381,82,17,-5,128,NaN,64,NaN,85,NaN,34,89,NaN,100
14382,,,,,NaN,,NaN,,NaN,,,NaN,
14383,84,17,-5,132,NaN,65,NaN,87,NaN,34,95,NaN,100
14384,,,,,NaN,,NaN,,NaN,,,NaN,
14385,83,17,-5,132,NaN,65,NaN,87,NaN,34,96,NaN,100
14386,,,,,NaN,,NaN,,NaN,,,NaN,
14387,85,17,-5,127,NaN,57,NaN,82,NaN,34,95,NaN,100
14388,,,,,NaN,,NaN,,NaN,,,NaN,
14389,86,17,-5,127,NaN,57,NaN,82,NaN,34,86,NaN,100
14390,,,,,NaN,,NaN,,NaN,,,NaN,
14391,86,17,-5,124,NaN,60,NaN,81,NaN,34,82,NaN,100
14392,,,,,NaN,,NaN,,NaN,,,NaN,
14393,89,17,-5,124,NaN,60,NaN,81,NaN,34,81,NaN,100
14394,,,,,NaN,,NaN,,NaN,,,NaN,
14395,90,17,-5,128,NaN,62,NaN,83,NaN,34,89,NaN,100
14396,,,,,NaN,,NaN,,NaN,,,NaN,
14397,86,17,-5,125,NaN,60,NaN,82,NaN,34,85,NaN,100
14398,,,,,NaN,,NaN,,NaN,,,NaN,
14399,85,17,-5,110,NaN,60,NaN,80,NaN,34,86,NaN,100
14400,,,,,NaN,,NaN,,NaN,,,NaN,
14401,87,17,-5,121,NaN,59,NaN,80,NaN,34,85,NaN,100
14402,,,,,NaN,,NaN,,NaN,,,NaN,
14403,87,17,-5,122,NaN,60,NaN,79,NaN,34,88,NaN,100
14404,,,,,NaN,,NaN,,NaN,,,NaN,
14405,85,17,-5,122,NaN,59,NaN,80,NaN,34,84,NaN,100
14406,,,,,NaN,,NaN,,NaN,,,NaN,
14407,83,17,-5,122,NaN,59,NaN,80,NaN,34,79,NaN,100
14408,,,,,NaN,,NaN,,NaN,,,NaN,
14409,85,17,-5,127,NaN,62,NaN,83,NaN,34,78,NaN,100
14410,,,,,NaN,,NaN,,NaN,,,NaN,
14411,81,17,-5,129,NaN,62,NaN,84,NaN,34,89,NaN,100
14412,,,,,NaN,,NaN,,NaN,,,NaN,
14413,84,17,-5,126,NaN,60,NaN,83,NaN,34,90,NaN,100
14414,,,,,NaN,,NaN,,NaN,,,NaN,
14415,85,17,-5,124,NaN,55,NaN,80,NaN,34,91,NaN,100
14416,,,,,NaN,,NaN,,NaN,,,NaN,
14417,83,17,-5,120,NaN,57,NaN,78,NaN,34,79,NaN,100
14418,,,,,NaN,,NaN,,NaN,,,NaN,
14419,82,17,-5,121,NaN,51,NaN,76,NaN,34,75,NaN,100
14420,,,,,NaN,,NaN,,NaN,,,NaN,
14421,78,17,-5,121,NaN,51,NaN,76,NaN,34,73,NaN,100
14422,,,,,NaN,,NaN,,NaN,,,NaN,
14423,78,17,-5,119,NaN,61,NaN,80,NaN,34,73,NaN,100
14424,,,,,NaN,,NaN,,NaN,,,NaN,
14425,77,17,-5,119,NaN,61,NaN,80,NaN,34,89,NaN,100
14426,,,,,NaN,,NaN,,NaN,,,NaN,
14427,78,17,-5,122,NaN,63,NaN,82,NaN,34,92,NaN,100
14428,,,,,NaN,,NaN,,NaN,,,NaN,
14429,78,17,-5,127,NaN,58,NaN,81,NaN,34,98,NaN,100
14430,,,,,NaN,,NaN,,NaN,,,NaN,
14431,78,17,-5,127,NaN,58,NaN,81,NaN,34,90,NaN,100
14432,,,,,NaN,,NaN,,NaN,,,NaN,
14433,82,17,-8,126,NaN,64,NaN,84,NaN,34,90,NaN,100
14434,,,,,NaN,,NaN,,NaN,,,NaN,
14435,86,17,-8,126,NaN,64,NaN,84,NaN,34,84,NaN,100
14436,,,,,NaN,,NaN,,NaN,,,NaN,
14437,82,17,-9,129,NaN,69,NaN,88,NaN,34,89,NaN,100
14438,,,,,NaN,,NaN,,NaN,,,NaN,
14439,84,17,-9,129,NaN,69,NaN,88,NaN,34,89,NaN,100
14440,,,,,NaN,,NaN,,NaN,,,NaN,
14441,88,17,-13,124,NaN,58,NaN,81,NaN,34,87,NaN,100
14442,,,,,NaN,,NaN,,NaN,,,NaN,
14443,87,17,-13,124,NaN,60,NaN,82,NaN,34,88,NaN,100
14444,,,,,NaN,,NaN,,NaN,,,NaN,
14445,88,17,-14,125,NaN,59,NaN,82,NaN,34,83,NaN,100
14446,,,,,NaN,,NaN,,NaN,,,NaN,
14447,84,17,-14,123,NaN,59,NaN,81,NaN,34,90,NaN,100
14448,,,,,NaN,,NaN,,NaN,,,NaN,
14449,84,17,-14,124,NaN,54,NaN,79,NaN,34,84,NaN,100
14450,,,,,NaN,,NaN,,NaN,,,NaN,
14451,80,17,-14,124,NaN,54,NaN,79,NaN,34,83,NaN,100
14452,,,,,NaN,,NaN,,NaN,,,NaN,
14453,80,17,-14,120,NaN,54,NaN,76,NaN,34,71,NaN,100
14454,,,,,NaN,,NaN,,NaN,,,NaN,
14455,78,17,-14,118,NaN,62,NaN,79,NaN,34,74,NaN,100
14456,,,,,NaN,,NaN,,NaN,,,NaN,
14457,77,17,-14,124,NaN,63,NaN,81,NaN,34,72,NaN,100
14458,,,,,NaN,,NaN,,NaN,,,NaN,
14459,74,17,-14,122,NaN,61,NaN,80,NaN,34,80,NaN,100
14460,,,,,NaN,,NaN,,NaN,,,NaN,
14461,75,17,-14,123,NaN,57,NaN,79,NaN,34,81,NaN,100
14462,,,,,NaN,,NaN,,NaN,,,NaN,
14463,71,17,-14,123,NaN,57,NaN,79,NaN,34,85,NaN,100
14464,,,,,NaN,,NaN,,NaN,,,NaN,
14465,65,17,-14,123,NaN,58,NaN,80,NaN,34,85,NaN,100
14466,,,,,NaN,,NaN,,NaN,,,NaN,
14467,68,17,-14,120,NaN,54,NaN,77,NaN,34,80,NaN,100
14468,,,,,NaN,,NaN,,NaN,,,NaN,
14469,68,17,-14,118,NaN,57,NaN,78,NaN,34,74,NaN,100
14470,,,,,NaN,,NaN,,NaN,,,NaN,
14471,69,17,-14,120,NaN,62,NaN,81,NaN,34,74,NaN,100
14472,,,,,NaN,,NaN,,NaN,,,NaN,
14473,72,17,-14,128,NaN,68,NaN,85,NaN,34,75,NaN,100
14474,,,,,NaN,,NaN,,NaN,,,NaN,
14475,77,17,-14,128,NaN,68,NaN,85,NaN,34,90,NaN,100
14476,,,,,NaN,,NaN,,NaN,,,NaN,
14477,76,17,-14,127,NaN,68,NaN,87,NaN,34,113,NaN,100
14478,,,,,NaN,,NaN,,NaN,,,NaN,
14479,70,17,-14,126,NaN,63,NaN,85,NaN,34,102,NaN,100
14480,,,,,NaN,,NaN,,NaN,,,NaN,
14481,70,17,-14,126,NaN,62,NaN,83,NaN,34,105,NaN,100
14482,,,,,NaN,,NaN,,NaN,,,NaN,
14483,69,17,-14,124,NaN,61,NaN,82,NaN,34,86,NaN,100
14484,,,,,NaN,,NaN,,NaN,,,NaN,
14485,66,17,-14,124,NaN,66,NaN,84,NaN,34,94,NaN,100
14486,,,,,NaN,,NaN,,NaN,,,NaN,
14487,63,17,-14,126,NaN,60,NaN,82,NaN,34,92,NaN,100
14488,,,,,NaN,,NaN,,NaN,,,NaN,
14489,65,17,-14,121,NaN,62,NaN,82,NaN,34,92,NaN,100
14490,,,,,NaN,,NaN,,NaN,,,NaN,
14491,66,17,-14,132,NaN,65,NaN,85,NaN,34,87,NaN,100
14492,,,,,NaN,,NaN,,NaN,,,NaN,
14493,65,17,-15,128,NaN,62,NaN,83,NaN,34,96,NaN,100
14494,,,,,NaN,,NaN,,NaN,,,NaN,
14495,65,17,-15,126,NaN,55,NaN,80,NaN,34,98,NaN,100
14496,,,,,NaN,,NaN,,NaN,,,NaN,
14497,63,17,-33,118,NaN,54,NaN,77,NaN,34,87,NaN,100
14498,,,,,NaN,,NaN,,NaN,,,NaN,
14499,64,17,-33,119,NaN,61,NaN,80,NaN,34,79,NaN,100
14500,,,,,NaN,,NaN,,NaN,,,NaN,
14501,65,17,-40,129,NaN,66,NaN,84,NaN,34,80,NaN,100
14502,,,,,NaN,,NaN,,NaN,,,NaN,
14503,66,17,-40,129,NaN,66,NaN,84,NaN,34,93,NaN,100
14504,,,,,NaN,,NaN,,NaN,,,NaN,
14505,65,17,-42,120,NaN,56,NaN,79,NaN,34,112,NaN,100
14506,,,,,NaN,,NaN,,NaN,,,NaN,
14507,64,17,-42,118,NaN,58,NaN,78,NaN,34,104,NaN,100
14508,,,,,NaN,,NaN,,NaN,,,NaN,
14509,63,17,-40,121,NaN,61,NaN,79,NaN,34,87,NaN,100
14510,,,,,NaN,,NaN,,NaN,,,NaN,
14511,68,17,-42,126,NaN,62,NaN,82,NaN,34,80,NaN,100
14512,,,,,NaN,,NaN,,NaN,,,NaN,
14513,68,17,-42,129,NaN,60,NaN,83,NaN,34,76,NaN,100
14514,,,,,NaN,,NaN,,NaN,,,NaN,
14515,76,17,-43,124,NaN,59,NaN,82,NaN,34,76,NaN,100
14516,,,,,NaN,,NaN,,NaN,,,NaN,
14517,78,17,-43,127,NaN,58,NaN,82,NaN,34,78,NaN,100
14518,,,,,NaN,,NaN,,NaN,,,NaN,
14519,86,17,-43,125,NaN,65,NaN,84,NaN,34,83,NaN,100
14520,,,,,NaN,,NaN,,NaN,,,NaN,
14521,89,17,-43,129,NaN,61,NaN,84,NaN,34,84,NaN,100
14522,,,,,NaN,,NaN,,NaN,,,NaN,
14523,84,17,-43,126,NaN,59,NaN,82,NaN,34,89,NaN,100
14524,,,,,NaN,,NaN,,NaN,,,NaN,
14525,85,17,-43,123,NaN,64,NaN,84,NaN,34,87,NaN,100
14526,,,,,NaN,,NaN,,NaN,,,NaN,
14527,84,17,-43,119,NaN,62,NaN,83,NaN,34,89,NaN,100
14528,,,,,NaN,,NaN,,NaN,,,NaN,
14529,83,17,-43,126,NaN,68,NaN,86,NaN,34,107,NaN,100
14530,,,,,NaN,,NaN,,NaN,,,NaN,
14531,86,17,-44,128,NaN,65,NaN,86,NaN,34,110,NaN,100
14532,,,,,NaN,,NaN,,NaN,,,NaN,
14533,85,17,-44,129,NaN,68,NaN,87,NaN,34,102,NaN,100
14534,,,,,NaN,,NaN,,NaN,,,NaN,
14535,79,17,-44,121,NaN,67,NaN,86,NaN,34,98,NaN,100
14536,,,,,NaN,,NaN,,NaN,,,NaN,
14537,80,17,-44,128,NaN,60,NaN,82,NaN,34,102,NaN,100
14538,,,,,NaN,,NaN,,NaN,,,NaN,
14539,80,17,-45,128,NaN,67,NaN,86,NaN,34,94,NaN,100
14540,,,,,NaN,,NaN,,NaN,,,NaN,
14541,76,17,-45,131,NaN,66,NaN,87,NaN,34,99,NaN,100
14542,,,,,NaN,,NaN,,NaN,,,NaN,
14543,80,17,-45,131,NaN,71,NaN,89,NaN,34,92,NaN,100
14544,,,,,NaN,,NaN,,NaN,,,NaN,
14545,84,17,-45,124,NaN,62,NaN,84,NaN,34,102,NaN,100
14546,,,,,NaN,,NaN,,NaN,,,NaN,
14547,87,17,-45,128,NaN,67,NaN,85,NaN,34,98,NaN,100
14548,,,,,NaN,,NaN,,NaN,,,NaN,
14549,89,17,-45,132,NaN,58,NaN,83,NaN,34,105,NaN,100
14550,,,,,NaN,,NaN,,NaN,,,NaN,
14551,92,17,-45,123,NaN,62,NaN,82,NaN,34,97,NaN,100
14552,,,,,NaN,,NaN,,NaN,,,NaN,
14553,96,17,-45,128,NaN,69,NaN,86,NaN,34,93,NaN,100
14554,,,,,NaN,,NaN,,NaN,,,NaN,
14555,94,17,-45,132,NaN,66,NaN,86,NaN,34,97,NaN,100
14556,,,,,NaN,,NaN,,NaN,,,NaN,
14557,102,17,-45,127,NaN,64,NaN,85,NaN,34,100,NaN,100
14558,,,,,NaN,,NaN,,NaN,,,NaN,
14559,108,17,-45,127,NaN,66,NaN,87,NaN,34,101,NaN,100
14560,,,,,NaN,,NaN,,NaN,,,NaN,
14561,107,17,-45,131,NaN,67,NaN,87,NaN,34,93,NaN,100
14562,,,,,NaN,,NaN,,NaN,,,NaN,
14563,103,17,-46,128,NaN,63,NaN,86,NaN,34,98,NaN,100
14564,,,,,NaN,,NaN,,NaN,,,NaN,
14565,101,17,-46,129,NaN,64,NaN,85,NaN,34,106,NaN,100
14566,,,,,NaN,,NaN,,NaN,,,NaN,
14567,100,17,-46,127,NaN,63,NaN,85,NaN,34,96,NaN,100
14568,,,,,NaN,,NaN,,NaN,,,NaN,
14569,97,17,-46,129,NaN,66,NaN,86,NaN,35,93,NaN,100
14570,,,,,NaN,,NaN,,NaN,,,NaN,
14571,92,17,-46,129,NaN,64,NaN,85,NaN,35,90,NaN,100
14572,,,,,NaN,,NaN,,NaN,,,NaN,
14573,92,17,-46,126,NaN,70,NaN,88,NaN,35,90,NaN,100
14574,,,,,NaN,,NaN,,NaN,,,NaN,
14575,93,17,-46,127,NaN,62,NaN,85,NaN,35,99,NaN,100
14576,,,,,NaN,,NaN,,NaN,,,NaN,
14577,101,17,-46,128,NaN,62,NaN,84,NaN,34,104,NaN,100
14578,,,,,NaN,,NaN,,NaN,,,NaN,
14579,101,17,-46,126,NaN,63,NaN,84,NaN,34,98,NaN,100
14580,,,,,NaN,,NaN,,NaN,,,NaN,
14581,98,17,-46,125,NaN,61,NaN,84,NaN,34,93,NaN,100
14582,,,,,NaN,,NaN,,NaN,,,NaN,
14583,95,17,-46,127,NaN,69,NaN,86,NaN,34,99,NaN,100
14584,,,,,NaN,,NaN,,NaN,,,NaN,
14585,94,17,-46,126,NaN,58,NaN,81,NaN,34,98,NaN,100
14586,,,,,NaN,,NaN,,NaN,,,NaN,
14587,90,17,-46,127,NaN,66,NaN,84,NaN,34,93,NaN,100
14588,,,,,NaN,,NaN,,NaN,,,NaN,
14589,86,17,-46,125,NaN,61,NaN,81,NaN,34,96,NaN,100
14590,,,,,NaN,,NaN,,NaN,,,NaN,
14591,87,17,-46,125,NaN,62,NaN,83,NaN,34,91,NaN,100
14592,,,,,NaN,,NaN,,NaN,,,NaN,
14593,89,17,-46,125,NaN,65,NaN,84,NaN,34,89,NaN,100
14594,,,,,NaN,,NaN,,NaN,,,NaN,
14595,89,17,-46,127,NaN,66,NaN,86,NaN,34,85,NaN,100
14596,,,,,NaN,,NaN,,NaN,,,NaN,
14597,89,17,-46,129,NaN,64,NaN,86,NaN,34,93,NaN,100
14598,,,,,NaN,,NaN,,NaN,,,NaN,
14599,94,17,-46,129,NaN,56,NaN,82,NaN,34,94,NaN,100
14600,,,,,NaN,,NaN,,NaN,,,NaN,
14601,93,17,-46,121,NaN,62,NaN,82,NaN,34,94,NaN,100
14602,,,,,NaN,,NaN,,NaN,,,NaN,
14603,93,17,-46,123,NaN,56,NaN,80,NaN,34,84,NaN,100
14604,,,,,NaN,,NaN,,NaN,,,NaN,
14605,92,17,-46,121,NaN,65,NaN,82,NaN,34,80,NaN,100
14606,,,,,NaN,,NaN,,NaN,,,NaN,
14607,85,17,-46,124,NaN,63,NaN,82,NaN,34,75,NaN,100
14608,,,,,NaN,,NaN,,NaN,,,NaN,
14609,85,17,-47,120,NaN,55,NaN,78,NaN,34,84,NaN,100
14610,,,,,NaN,,NaN,,NaN,,,NaN,
14611,80,17,-47,120,NaN,62,NaN,80,NaN,34,79,NaN,100
14612,,,,,NaN,,NaN,,NaN,,,NaN,
14613,80,17,-46,125,NaN,66,NaN,83,NaN,34,81,NaN,100
14614,,,,,NaN,,NaN,,NaN,,,NaN,
14615,79,17,-46,127,NaN,62,NaN,82,NaN,34,82,NaN,100
14616,,,,,NaN,,NaN,,NaN,,,NaN,
14617,81,17,-46,127,NaN,63,NaN,83,NaN,34,90,NaN,100
14618,,,,,NaN,,NaN,,NaN,,,NaN,
14619,81,17,-46,129,NaN,68,NaN,86,NaN,34,93,NaN,100
14620,,,,,NaN,,NaN,,NaN,,,NaN,
14621,83,17,-46,131,NaN,69,NaN,87,NaN,33,95,NaN,100
14622,,,,,NaN,,NaN,,NaN,,,NaN,
14623,86,17,-46,124,NaN,59,NaN,83,NaN,33,99,NaN,100
14624,,,,,NaN,,NaN,,NaN,,,NaN,
14625,84,17,-46,120,NaN,60,NaN,81,NaN,33,103,NaN,100
14626,,,,,NaN,,NaN,,NaN,,,NaN,
14627,86,17,-46,123,NaN,64,NaN,83,NaN,33,91,NaN,100
14628,,,,,NaN,,NaN,,NaN,,,NaN,
14629,86,17,-46,125,NaN,59,NaN,82,NaN,34,91,NaN,100
14630,,,,,NaN,,NaN,,NaN,,,NaN,
14631,89,17,-47,123,NaN,62,NaN,81,NaN,34,95,NaN,100
14632,,,,,NaN,,NaN,,NaN,,,NaN,
14633,91,17,-47,120,NaN,66,NaN,81,NaN,34,85,NaN,100
14634,,,,,NaN,,NaN,,NaN,,,NaN,
14635,91,17,-47,125,NaN,65,NaN,82,NaN,34,90,NaN,100
14636,,,,,NaN,,NaN,,NaN,,,NaN,
14637,86,17,-47,129,NaN,67,NaN,86,NaN,34,96,NaN,100
14638,,,,,NaN,,NaN,,NaN,,,NaN,
14639,93,17,-47,133,NaN,72,NaN,90,NaN,34,105,NaN,100
14640,,,,,NaN,,NaN,,NaN,,,NaN,
14641,93,17,-47,131,NaN,71,NaN,90,NaN,34,98,NaN,100
14642,,,,,NaN,,NaN,,NaN,,,NaN,
14643,99,17,-47,129,NaN,66,NaN,88,NaN,34,100,NaN,100
14644,,,,,NaN,,NaN,,NaN,,,NaN,
14645,103,17,-47,129,NaN,62,NaN,86,NaN,34,100,NaN,100
14646,,,,,NaN,,NaN,,NaN,,,NaN,
14647,106,17,-46,128,NaN,71,NaN,90,NaN,34,92,NaN,100
14648,,,,,NaN,,NaN,,NaN,,,NaN,
14649,105,17,-46,128,NaN,65,NaN,86,NaN,34,91,NaN,100
14650,,,,,NaN,,NaN,,NaN,,,NaN,
14651,102,17,-46,134,NaN,68,NaN,89,NaN,34,117,NaN,100
14652,,,,,NaN,,NaN,,NaN,,,NaN,
14653,110,17,-46,134,NaN,71,NaN,91,NaN,34,122,NaN,100
14654,,,,,NaN,,NaN,,NaN,,,NaN,
14655,110,17,-46,135,NaN,68,NaN,91,NaN,34,101,NaN,100
14656,,,,,NaN,,NaN,,NaN,,,NaN,
14657,110,17,-47,128,NaN,71,NaN,92,NaN,34,103,NaN,100
14658,,,,,NaN,,NaN,,NaN,,,NaN,
14659,101,17,-47,128,NaN,65,NaN,86,NaN,34,98,NaN,100
14660,,,,,NaN,,NaN,,NaN,,,NaN,
14661,103,17,-47,122,NaN,67,NaN,85,NaN,34,100,NaN,100
14662,,,,,NaN,,NaN,,NaN,,,NaN,
14663,103,17,-47,130,NaN,70,NaN,87,NaN,34,104,NaN,100
14664,,,,,NaN,,NaN,,NaN,,,NaN,
14665,102,17,-47,131,NaN,65,NaN,86,NaN,34,97,NaN,100
14666,,,,,NaN,,NaN,,NaN,,,NaN,
14667,99,17,-47,134,NaN,72,NaN,89,NaN,34,110,NaN,100
14668,,,,,NaN,,NaN,,NaN,,,NaN,
14669,94,17,-47,128,NaN,66,NaN,86,NaN,34,111,NaN,100
14670,,,,,NaN,,NaN,,NaN,,,NaN,
14671,94,17,-47,135,NaN,73,NaN,90,NaN,34,107,NaN,100
14672,,,,,NaN,,NaN,,NaN,,,NaN,
14673,92,17,-47,128,NaN,68,NaN,87,NaN,34,105,NaN,100
14674,,,,,NaN,,NaN,,NaN,,,NaN,
14675,90,17,-47,130,NaN,70,NaN,88,NaN,34,103,NaN,100
14676,,,,,NaN,,NaN,,NaN,,,NaN,
14677,90,17,-47,134,NaN,61,NaN,86,NaN,34,103,NaN,100
14678,,,,,NaN,,NaN,,NaN,,,NaN,
14679,96,17,-47,131,NaN,70,NaN,89,NaN,34,103,NaN,100
14680,,,,,NaN,,NaN,,NaN,,,NaN,
14681,96,17,-47,128,NaN,63,NaN,86,NaN,34,92,NaN,100
14682,,,,,NaN,,NaN,,NaN,,,NaN,
14683,100,17,-46,130,NaN,63,NaN,85,NaN,34,95,NaN,100
14684,,,,,NaN,,NaN,,NaN,,,NaN,
14685,98,17,-46,123,NaN,61,NaN,84,NaN,34,94,NaN,100
14686,,,,,NaN,,NaN,,NaN,,,NaN,
14687,100,17,-47,128,NaN,59,NaN,83,NaN,34,99,NaN,100
14688,,,,,NaN,,NaN,,NaN,,,NaN,
14689,89,17,-47,129,NaN,62,NaN,84,NaN,34,94,NaN,100
14690,,,,,NaN,,NaN,,NaN,,,NaN,
14691,86,17,-47,131,NaN,71,NaN,89,NaN,34,91,NaN,100
14692,,,,,NaN,,NaN,,NaN,,,NaN,
14693,86,17,-47,133,NaN,65,NaN,88,NaN,34,82,NaN,100
14694,,,,,NaN,,NaN,,NaN,,,NaN,
14695,94,17,-47,130,NaN,64,NaN,87,NaN,34,102,NaN,100
14696,,,,,NaN,,NaN,,NaN,,,NaN,
14697,99,17,-47,132,NaN,59,NaN,86,NaN,34,98,NaN,100
14698,,,,,NaN,,NaN,,NaN,,,NaN,
14699,98,17,-47,127,NaN,61,NaN,84,NaN,34,91,NaN,100
14700,,,,,NaN,,NaN,,NaN,,,NaN,
14701,96,17,-47,130,NaN,62,NaN,85,NaN,34,88,NaN,100
14702,,,,,NaN,,NaN,,NaN,,,NaN,
14703,95,17,-47,125,NaN,66,NaN,84,NaN,34,85,NaN,100
14704,,,,,NaN,,NaN,,NaN,,,NaN,
14705,91,17,-47,129,NaN,62,NaN,83,NaN,33,90,NaN,100
14706,,,,,NaN,,NaN,,NaN,,,NaN,
14707,91,17,-47,124,NaN,69,NaN,85,NaN,33,90,NaN,100
14708,,,,,NaN,,NaN,,NaN,,,NaN,
14709,91,17,-47,114,NaN,38,NaN,72,NaN,33,92,NaN,100
14710,,,,,NaN,,NaN,,NaN,,,NaN,
14711,84,17,-47,125,NaN,59,NaN,78,NaN,33,90,NaN,100
14712,,,,,NaN,,NaN,,NaN,,,NaN,
14713,80,17,-47,132,NaN,63,NaN,84,NaN,34,84,NaN,100
14714,,,,,NaN,,NaN,,NaN,,,NaN,
14715,80,17,-47,133,NaN,61,NaN,85,NaN,34,87,NaN,100
14716,,,,,NaN,,NaN,,NaN,,,NaN,
14717,75,17,-48,131,NaN,71,NaN,89,NaN,34,88,NaN,100
14718,,,,,NaN,,NaN,,NaN,,,NaN,
14719,77,17,-48,129,NaN,66,NaN,86,NaN,34,92,NaN,100
14720,,,,,NaN,,NaN,,NaN,,,NaN,
14721,77,17,-50,132,NaN,63,NaN,86,NaN,33,83,NaN,100
14722,,,,,NaN,,NaN,,NaN,,,NaN,
14723,80,17,-50,134,NaN,62,NaN,86,NaN,33,90,NaN,100
14724,,,,,NaN,,NaN,,NaN,,,NaN,
14725,82,17,-50,134,NaN,68,NaN,89,NaN,33,83,NaN,100
14726,,,,,NaN,,NaN,,NaN,,,NaN,
14727,82,17,-50,132,NaN,62,NaN,85,NaN,33,86,NaN,100
14728,,,,,NaN,,NaN,,NaN,,,NaN,
14729,86,17,-50,122,NaN,62,NaN,84,NaN,34,81,NaN,100
14730,,,,,NaN,,NaN,,NaN,,,NaN,
14731,86,17,-50,130,NaN,64,NaN,85,NaN,34,90,NaN,100
14732,,,,,NaN,,NaN,,NaN,,,NaN,
14733,86,17,-50,133,NaN,65,NaN,87,NaN,34,88,NaN,100
14734,,,,,NaN,,NaN,,NaN,,,NaN,
14735,88,17,-50,137,NaN,71,NaN,91,NaN,34,98,NaN,100
14736,,,,,NaN,,NaN,,NaN,,,NaN,
14737,88,17,-50,136,NaN,59,NaN,87,NaN,34,95,NaN,100
14738,,,,,NaN,,NaN,,NaN,,,NaN,
14739,95,17,-50,129,NaN,67,NaN,88,NaN,34,94,NaN,100
14740,,,,,NaN,,NaN,,NaN,,,NaN,
14741,93,17,-49,131,NaN,63,NaN,86,NaN,34,85,NaN,100
14742,,,,,NaN,,NaN,,NaN,,,NaN,
14743,93,17,-49,137,NaN,75,NaN,92,NaN,34,86,NaN,100
14744,,,,,NaN,,NaN,,NaN,,,NaN,
14745,86,17,-49,140,NaN,65,NaN,88,NaN,34,100,NaN,100
14746,,,,,NaN,,NaN,,NaN,,,NaN,
14747,84,17,-50,132,NaN,62,NaN,87,NaN,34,95,NaN,100
14748,,,,,NaN,,NaN,,NaN,,,NaN,
14749,81,17,-50,130,NaN,61,NaN,86,NaN,34,93,NaN,100
14750,,,,,NaN,,NaN,,NaN,,,NaN,
14751,82,17,-50,131,NaN,67,NaN,88,NaN,34,83,NaN,100
14752,,,,,NaN,,NaN,,NaN,,,NaN,
