time,Solar8000/ART_MBP,Solar8000/ETCO2,SNUADC/ART,SNUADC/ECG_II,Solar8000/ART_DBP,Solar8000/RR_CO2,Solar8000/PLETH_HR,Solar8000/HR,SNUADC/ECG_V5,Solar8000/ART_SBP,Solar8000/PLETH_SPO2,Solar8000/CVP,SNUADC/CVP
2249,,,NaN,NaN,,,,,NaN,,,,NaN
2250,250,34,NaN,NaN,,15,47,46,NaN,,98,6,NaN
2251,,,NaN,NaN,,,,,NaN,,,,NaN
2252,262,34,NaN,NaN,,15,47,47,NaN,,98,6,NaN
2253,,,NaN,NaN,,,,,NaN,,,,NaN
2254,269,34,NaN,NaN,,15,47,47,NaN,,98,6,NaN
2255,,,NaN,NaN,,,,,NaN,,,,NaN
2256,266,34,NaN,NaN,262,15,47,47,NaN,251,98,6,NaN
2257,,,NaN,NaN,,,,,NaN,,,,NaN
2258,266,34,NaN,NaN,263,15,47,47,NaN,259,98,6,NaN
2259,,,NaN,NaN,,,,,NaN,,,,NaN
2260,275,34,NaN,NaN,,15,47,47,NaN,,98,6,NaN
2261,,,NaN,NaN,,,,,NaN,,,,NaN
2262,274,34,NaN,NaN,,15,47,47,NaN,,98,6,NaN
2263,,,NaN,NaN,,,,,NaN,,,,NaN
2264,276,33,NaN,NaN,,15,47,47,NaN,,98,6,NaN
2265,,,NaN,NaN,,,,,NaN,,,,NaN
2266,164,33,NaN,NaN,,15,47,47,NaN,,98,6,NaN
2267,,,NaN,NaN,,,,,NaN,,,,NaN
2268,72,33,NaN,NaN,,15,47,47,NaN,,98,6,NaN
2269,,,NaN,NaN,,,,,NaN,,,,NaN
2270,29,34,NaN,NaN,,15,47,47,NaN,,98,6,NaN
2271,,,NaN,NaN,,,,,NaN,,,,NaN
2272,45,34,NaN,NaN,,15,47,47,NaN,,98,6,NaN
2273,,,NaN,NaN,,,,,NaN,,,,NaN
2274,45,34,NaN,NaN,,15,47,47,NaN,,98,6,NaN
2275,,,NaN,NaN,,,,,NaN,,,,NaN
2276,83,34,NaN,NaN,,15,47,46,NaN,,98,6,NaN
2277,,,NaN,NaN,,,,,NaN,,,,NaN
2278,77,34,NaN,NaN,,15,47,46,NaN,,98,6,NaN
2279,,,NaN,NaN,,,,,NaN,,,,NaN
2280,69,34,NaN,NaN,,15,46,46,NaN,,98,6,NaN
2281,,,NaN,NaN,,,,,NaN,,,,NaN
2282,66,34,NaN,NaN,,15,46,46,NaN,,98,6,NaN
2283,,,NaN,NaN,,,,,NaN,,,,NaN
2284,62,34,NaN,NaN,,15,46,46,NaN,,98,6,NaN
2285,,,NaN,NaN,,,,,NaN,,,,NaN
2286,61,34,NaN,NaN,,15,46,46,NaN,,98,6,NaN
2287,,,NaN,NaN,,,,,NaN,,,,NaN
2288,59,34,NaN,NaN,,15,46,46,NaN,,98,6,NaN
2289,,,NaN,NaN,,,,,NaN,,,,NaN
2290,59,34,NaN,NaN,,15,46,46,NaN,,98,6,NaN
2291,,,NaN,NaN,,,,,NaN,,,,NaN
2292,58,34,NaN,NaN,,15,46,46,NaN,,98,6,NaN
2293,,,NaN,NaN,,,,,NaN,,,,NaN
2294,58,34,NaN,NaN,42,15,46,46,NaN,85,98,6,NaN
2295,,,NaN,NaN,,,,,NaN,,,,NaN
2296,58,34,NaN,NaN,42,15,47,46,NaN,85,98,6,NaN
2297,,,NaN,NaN,,,,,NaN,,,,NaN
2298,58,34,NaN,NaN,42,15,47,46,NaN,86,98,6,NaN
2299,,,NaN,NaN,,,,,NaN,,,,NaN
2300,58,33,NaN,NaN,42,15,47,46,NaN,86,98,6,NaN
2301,,,NaN,NaN,,,,,NaN,,,,NaN
2302,58,33,NaN,NaN,42,15,47,46,NaN,87,98,6,NaN
2303,,,NaN,NaN,,,,,NaN,,,,NaN
2304,58,33,NaN,NaN,42,15,47,46,NaN,87,98,6,NaN
2305,,,NaN,NaN,,,,,NaN,,,,NaN
2306,59,34,NaN,NaN,42,15,47,46,NaN,88,98,6,NaN
2307,,,NaN,NaN,,,,,NaN,,,,NaN
2308,59,34,NaN,NaN,41,15,47,46,NaN,88,98,6,NaN
2309,,,NaN,NaN,,,,,NaN,,,,NaN
2310,59,34,NaN,NaN,42,15,47,46,NaN,88,98,6,NaN
2311,,,NaN,NaN,,,,,NaN,,,,NaN
2312,59,34,NaN,NaN,42,15,46,46,NaN,88,98,6,NaN
2313,,,NaN,NaN,,,,,NaN,,,,NaN
2314,59,35,NaN,NaN,42,15,46,46,NaN,89,98,6,NaN
2315,,,NaN,NaN,,,,,NaN,,,,NaN
2316,59,35,NaN,NaN,43,15,46,45,NaN,88,98,6,NaN
2317,,,NaN,NaN,,,,,NaN,,,,NaN
2318,59,35,NaN,NaN,42,15,46,45,NaN,89,98,6,NaN
2319,,,NaN,NaN,,,,,NaN,,,,NaN
2320,55,35,NaN,NaN,38,15,46,45,NaN,71,98,6,NaN
2321,,,NaN,NaN,,,,,NaN,,,,NaN
2322,56,34,NaN,NaN,37,15,46,45,NaN,81,98,6,NaN
2323,,,NaN,NaN,,,,,NaN,,,,NaN
2324,57,34,NaN,NaN,41,15,45,45,NaN,84,98,6,NaN
2325,,,NaN,NaN,,,,,NaN,,,,NaN
2326,58,34,NaN,NaN,42,15,45,45,NaN,86,98,6,NaN
2327,,,NaN,NaN,,,,,NaN,,,,NaN
2328,58,33,NaN,NaN,42,15,46,45,NaN,86,98,6,NaN
2329,,,NaN,NaN,,,,,NaN,,,,NaN
2330,58,33,NaN,NaN,43,15,45,45,NaN,88,98,6,NaN
2331,,,NaN,NaN,,,,,NaN,,,,NaN
2332,59,33,NaN,NaN,43,15,45,45,NaN,87,98,6,NaN
2333,,,NaN,NaN,,,,,NaN,,,,NaN
2334,59,33,NaN,NaN,43,15,46,45,NaN,88,98,6,NaN
2335,,,NaN,NaN,,,,,NaN,,,,NaN
2336,59,33,NaN,NaN,43,15,46,45,NaN,88,98,6,NaN
2337,,,NaN,NaN,,,,,NaN,,,,NaN
2338,59,33,NaN,NaN,43,15,46,45,NaN,89,98,6,NaN
2339,,,NaN,NaN,,,,,NaN,,,,NaN
2340,59,33,NaN,NaN,43,15,46,45,NaN,88,98,6,NaN
2341,,,NaN,NaN,,,,,NaN,,,,NaN
2342,60,34,NaN,NaN,44,15,46,45,NaN,90,98,6,NaN
2343,,,NaN,NaN,,,,,NaN,,,,NaN
2344,60,34,NaN,NaN,44,15,46,45,NaN,89,98,6,NaN
2345,,,NaN,NaN,,,,,NaN,,,,NaN
2346,60,34,NaN,NaN,44,15,46,45,NaN,90,98,6,NaN
2347,,,NaN,NaN,,,,,NaN,,,,NaN
2348,60,34,NaN,NaN,44,15,46,45,NaN,90,98,6,NaN
2349,,,NaN,NaN,,,,,NaN,,,,NaN
2350,60,34,NaN,NaN,44,15,46,45,NaN,91,98,6,NaN
2351,,,NaN,NaN,,,,,NaN,,,,NaN
2352,61,34,NaN,NaN,45,15,46,45,NaN,91,98,6,NaN
2353,,,NaN,NaN,,,,,NaN,,,,NaN
2354,61,34,NaN,NaN,44,15,46,45,NaN,93,98,6,NaN
2355,,,NaN,NaN,,,,,NaN,,,,NaN
2356,61,34,NaN,NaN,44,15,46,46,NaN,92,98,6,NaN
2357,,,NaN,NaN,,,,,NaN,,,,NaN
2358,61,33,NaN,NaN,44,15,46,45,NaN,93,98,6,NaN
2359,,,NaN,NaN,,,,,NaN,,,,NaN
2360,61,33,NaN,NaN,44,15,46,45,NaN,92,98,6,NaN
2361,,,NaN,NaN,,,,,NaN,,,,NaN
2362,61,33,NaN,NaN,44,15,46,45,NaN,92,98,6,NaN
2363,,,NaN,NaN,,,,,NaN,,,,NaN
2364,61,33,NaN,NaN,44,15,46,45,NaN,91,98,6,NaN
2365,,,NaN,NaN,,,,,NaN,,,,NaN
2366,61,33,NaN,NaN,44,15,45,45,NaN,91,98,6,NaN
2367,,,NaN,NaN,,,,,NaN,,,,NaN
2368,60,33,NaN,NaN,44,15,45,45,NaN,90,98,6,NaN
2369,,,NaN,NaN,,,,,NaN,,,,NaN
2370,60,33,NaN,NaN,43,15,45,44,NaN,90,98,6,NaN
2371,,,NaN,NaN,,,,,NaN,,,,NaN
2372,60,33,NaN,NaN,44,15,45,44,NaN,89,98,6,NaN
2373,,,NaN,NaN,,,,,NaN,,,,NaN
2374,60,33,NaN,NaN,43,15,45,44,NaN,90,98,6,NaN
2375,,,NaN,NaN,,,,,NaN,,,,NaN
2376,60,33,NaN,NaN,44,15,45,44,NaN,89,98,6,NaN
2377,,,NaN,NaN,,,,,NaN,,,,NaN
2378,60,33,NaN,NaN,44,15,45,45,NaN,90,98,6,NaN
2379,,,NaN,NaN,,,,,NaN,,,,NaN
2380,60,33,NaN,NaN,44,15,45,45,NaN,90,98,6,NaN
2381,,,NaN,NaN,,,,,NaN,,,,NaN
2382,60,33,NaN,NaN,44,15,45,45,NaN,90,98,6,NaN
2383,,,NaN,NaN,,,,,NaN,,,,NaN
2384,60,33,NaN,NaN,44,15,45,45,NaN,90,98,6,NaN
2385,,,NaN,NaN,,,,,NaN,,,,NaN
2386,60,33,NaN,NaN,43,15,45,45,NaN,91,98,6,NaN
2387,,,NaN,NaN,,,,,NaN,,,,NaN
2388,60,33,NaN,NaN,44,15,45,45,NaN,90,98,6,NaN
2389,,,NaN,NaN,,,,,NaN,,,,NaN
2390,60,33,NaN,NaN,42,15,45,45,NaN,99,98,6,NaN
2391,,,NaN,NaN,,,,,NaN,,,,NaN
2392,60,33,NaN,NaN,43,15,45,45,NaN,95,98,6,NaN
2393,,,NaN,NaN,,,,,NaN,,,,NaN
2394,61,33,NaN,NaN,41,15,45,44,NaN,103,98,7,NaN
2395,,,NaN,NaN,,,,,NaN,,,,NaN
2396,61,33,NaN,NaN,43,15,45,45,NaN,97,98,7,NaN
2397,,,NaN,NaN,,,,,NaN,,,,NaN
2398,61,33,NaN,NaN,43,15,45,45,NaN,94,98,6,NaN
2399,,,NaN,NaN,,,,,NaN,,,,NaN
2400,61,33,NaN,NaN,44,15,45,45,NaN,96,98,6,NaN
2401,,,NaN,NaN,,,,,NaN,,,,NaN
2402,61,33,NaN,NaN,44,15,45,45,NaN,94,98,6,NaN
2403,,,NaN,NaN,,,,,NaN,,,,NaN
2404,61,33,NaN,NaN,44,15,45,45,NaN,93,98,6,NaN
2405,,,NaN,NaN,,,,,NaN,,,,NaN
2406,61,33,NaN,NaN,44,15,46,45,NaN,93,98,6,NaN
2407,,,NaN,NaN,,,,,NaN,,,,NaN
2408,61,33,NaN,NaN,44,15,46,45,NaN,92,98,6,NaN
2409,,,NaN,NaN,,,,,NaN,,,,NaN
2410,61,33,NaN,NaN,44,15,46,45,NaN,93,98,6,NaN
2411,,,NaN,NaN,,,,,NaN,,,,NaN
2412,61,33,NaN,NaN,44,15,46,45,NaN,92,98,6,NaN
2413,,,NaN,NaN,,,,,NaN,,,,NaN
2414,61,33,NaN,NaN,44,15,46,45,NaN,92,98,6,NaN
2415,,,NaN,NaN,,,,,NaN,,,,NaN
2416,61,33,NaN,NaN,44,15,46,45,NaN,91,98,6,NaN
2417,,,NaN,NaN,,,,,NaN,,,,NaN
2418,60,33,NaN,NaN,43,15,45,45,NaN,91,98,6,NaN
2419,,,NaN,NaN,,,,,NaN,,,,NaN
2420,60,33,NaN,NaN,43,15,45,45,NaN,90,98,6,NaN
2421,,,NaN,NaN,,,,,NaN,,,,NaN
2422,60,33,NaN,NaN,43,16,45,45,NaN,90,98,6,NaN
2423,,,NaN,NaN,,,,,NaN,,,,NaN
2424,60,33,NaN,NaN,43,16,45,45,NaN,89,98,6,NaN
2425,,,NaN,NaN,,,,,NaN,,,,NaN
2426,59,33,NaN,NaN,42,16,45,45,NaN,89,98,6,NaN
2427,,,NaN,NaN,,,,,NaN,,,,NaN
2428,59,33,NaN,NaN,42,16,45,45,NaN,88,98,6,NaN
2429,,,NaN,NaN,,,,,NaN,,,,NaN
2430,59,34,NaN,NaN,42,16,45,44,NaN,88,98,6,NaN
2431,,,NaN,NaN,,,,,NaN,,,,NaN
2432,58,34,NaN,NaN,42,16,45,44,NaN,87,98,6,NaN
2433,,,NaN,NaN,,,,,NaN,,,,NaN
2434,58,34,NaN,NaN,42,16,45,44,NaN,87,98,6,NaN
2435,,,NaN,NaN,,,,,NaN,,,,NaN
2436,58,34,NaN,NaN,42,16,45,44,NaN,87,98,6,NaN
2437,,,NaN,NaN,,,,,NaN,,,,NaN
2438,58,33,NaN,NaN,42,15,45,44,NaN,87,98,6,NaN
2439,,,NaN,NaN,,,,,NaN,,,,NaN
2440,58,33,NaN,NaN,43,15,45,44,NaN,87,98,6,NaN
2441,,,NaN,NaN,,,,,NaN,,,,NaN
2442,59,33,NaN,NaN,42,15,45,45,NaN,89,98,6,NaN
2443,,,NaN,NaN,,,,,NaN,,,,NaN
2444,59,33,NaN,NaN,42,15,45,45,NaN,88,98,6,NaN
2445,,,NaN,NaN,,,,,NaN,,,,NaN
2446,59,34,NaN,NaN,43,15,45,45,NaN,89,98,6,NaN
2447,,,NaN,NaN,,,,,NaN,,,,NaN
2448,59,34,NaN,NaN,43,15,45,45,NaN,88,98,6,NaN
2449,,,NaN,NaN,,,,,NaN,,,,NaN
2450,59,34,NaN,NaN,43,15,45,45,NaN,90,98,6,NaN
2451,,,NaN,NaN,,,,,NaN,,,,NaN
2452,59,33,NaN,NaN,43,15,45,45,NaN,89,98,6,NaN
2453,,,NaN,NaN,,,,,NaN,,,,NaN
2454,59,33,NaN,NaN,43,15,45,44,NaN,89,98,6,NaN
2455,,,NaN,NaN,,,,,NaN,,,,NaN
2456,59,33,NaN,NaN,43,15,45,44,NaN,88,98,6,NaN
2457,,,NaN,NaN,,,,,NaN,,,,NaN
2458,59,33,NaN,NaN,43,15,45,44,NaN,89,98,6,NaN
2459,,,NaN,NaN,,,,,NaN,,,,NaN
2460,59,34,NaN,NaN,43,15,45,45,NaN,88,98,6,NaN
2461,,,NaN,NaN,,,,,NaN,,,,NaN
2462,60,34,NaN,NaN,43,15,45,45,NaN,89,98,6,NaN
2463,,,NaN,NaN,,,,,NaN,,,,NaN
2464,60,34,NaN,NaN,44,15,45,46,NaN,89,98,6,NaN
2465,,,NaN,NaN,,,,,NaN,,,,NaN
2466,60,34,NaN,NaN,44,15,46,46,NaN,90,98,6,NaN
2467,,,NaN,NaN,,,,,NaN,,,,NaN
2468,60,34,NaN,NaN,44,15,47,46,NaN,89,98,6,NaN
2469,,,NaN,NaN,,,,,NaN,,,,NaN
2470,60,34,NaN,NaN,44,15,47,46,NaN,90,98,6,NaN
2471,,,NaN,NaN,,,,,NaN,,,,NaN
2472,60,34,NaN,NaN,43,15,47,47,NaN,89,98,6,NaN
2473,,,NaN,NaN,,,,,NaN,,,,NaN
2474,60,33,NaN,NaN,43,15,47,47,NaN,90,98,6,NaN
2475,,,NaN,NaN,,,,,NaN,,,,NaN
2476,60,33,NaN,NaN,44,15,47,46,NaN,89,98,6,NaN
2477,,,NaN,NaN,,,,,NaN,,,,NaN
2478,60,33,NaN,NaN,44,15,47,46,NaN,90,98,6,NaN
2479,,,NaN,NaN,,,,,NaN,,,,NaN
2480,60,33,NaN,NaN,43,15,47,46,NaN,89,98,6,NaN
2481,,,NaN,NaN,,,,,NaN,,,,NaN
2482,60,33,NaN,NaN,43,15,47,46,NaN,90,98,6,NaN
2483,,,NaN,NaN,,,,,NaN,,,,NaN
2484,60,33,NaN,NaN,44,15,47,46,NaN,90,98,6,NaN
2485,,,NaN,NaN,,,,,NaN,,,,NaN
2486,60,33,NaN,NaN,44,15,46,46,NaN,91,98,6,NaN
2487,,,NaN,NaN,,,,,NaN,,,,NaN
2488,60,33,NaN,NaN,44,15,46,46,NaN,90,98,6,NaN
2489,,,NaN,NaN,,,,,NaN,,,,NaN
2490,60,33,NaN,NaN,44,15,46,46,NaN,91,98,6,NaN
2491,,,NaN,NaN,,,,,NaN,,,,NaN
2492,60,33,NaN,NaN,44,15,47,46,NaN,90,98,6,NaN
2493,,,NaN,NaN,,,,,NaN,,,,NaN
2494,61,33,NaN,NaN,44,15,47,46,NaN,91,98,6,NaN
2495,,,NaN,NaN,,,,,NaN,,,,NaN
2496,61,33,NaN,NaN,44,15,47,46,NaN,90,98,6,NaN
2497,,,NaN,NaN,,,,,NaN,,,,NaN
2498,61,33,NaN,NaN,44,15,47,46,NaN,91,98,6,NaN
2499,,,NaN,NaN,,,,,NaN,,,,NaN
2500,61,33,NaN,NaN,44,15,47,47,NaN,90,98,6,NaN
2501,,,NaN,NaN,,,,,NaN,,,,NaN
2502,61,33,NaN,NaN,44,15,47,46,NaN,91,98,6,NaN
2503,,,NaN,NaN,,,,,NaN,,,,NaN
2504,61,33,NaN,NaN,44,15,47,46,NaN,90,98,6,NaN
2505,,,NaN,NaN,,,,,NaN,,,,NaN
2506,61,34,NaN,NaN,44,15,47,46,NaN,91,98,6,NaN
2507,,,NaN,NaN,,,,,NaN,,,,NaN
2508,60,34,NaN,NaN,44,15,47,46,NaN,90,98,6,NaN
2509,,,NaN,NaN,,,,,NaN,,,,NaN
2510,60,34,NaN,NaN,43,15,47,46,NaN,91,98,6,NaN
2511,,,NaN,NaN,,,,,NaN,,,,NaN
2512,60,34,NaN,NaN,43,15,47,46,NaN,89,98,6,NaN
2513,,,NaN,NaN,,,,,NaN,,,,NaN
2514,60,34,NaN,NaN,43,15,47,46,NaN,90,98,6,NaN
2515,,,NaN,NaN,,,,,NaN,,,,NaN
2516,60,34,NaN,NaN,43,15,47,46,NaN,89,98,6,NaN
2517,,,NaN,NaN,,,,,NaN,,,,NaN
2518,60,34,NaN,NaN,43,15,47,46,NaN,90,98,6,NaN
2519,,,NaN,NaN,,,,,NaN,,,,NaN
2520,60,33,NaN,NaN,44,15,47,46,NaN,89,98,6,NaN
2521,,,NaN,NaN,,,,,NaN,,,,NaN
2522,60,33,NaN,NaN,43,15,47,46,NaN,90,98,6,NaN
2523,,,NaN,NaN,,,,,NaN,,,,NaN
2524,60,33,NaN,NaN,44,15,47,46,NaN,89,98,6,NaN
2525,,,NaN,NaN,,,,,NaN,,,,NaN
2526,60,33,NaN,NaN,43,15,47,46,NaN,91,98,6,NaN
2527,,,NaN,NaN,,,,,NaN,,,,NaN
2528,60,33,NaN,NaN,44,15,47,46,NaN,90,98,6,NaN
2529,,,NaN,NaN,,,,,NaN,,,,NaN
2530,61,33,NaN,NaN,44,15,47,46,NaN,91,98,6,NaN
2531,,,NaN,NaN,,,,,NaN,,,,NaN
2532,61,33,NaN,NaN,44,15,47,46,NaN,91,98,6,NaN
2533,,,NaN,NaN,,,,,NaN,,,,NaN
2534,61,33,NaN,NaN,44,15,47,46,NaN,92,98,6,NaN
2535,,,NaN,NaN,,,,,NaN,,,,NaN
2536,61,33,NaN,NaN,44,15,47,46,NaN,91,98,6,NaN
2537,,,NaN,NaN,,,,,NaN,,,,NaN
2538,61,33,NaN,NaN,44,15,47,46,NaN,92,98,6,NaN
2539,,,NaN,NaN,,,,,NaN,,,,NaN
2540,61,33,NaN,NaN,44,15,47,46,NaN,91,98,6,NaN
2541,,,NaN,NaN,,,,,NaN,,,,NaN
2542,61,33,NaN,NaN,44,15,47,46,NaN,92,98,6,NaN
2543,,,NaN,NaN,,,,,NaN,,,,NaN
2544,60,34,NaN,NaN,43,15,46,46,NaN,90,98,6,NaN
2545,,,NaN,NaN,,,,,NaN,,,,NaN
2546,61,34,NaN,NaN,44,15,46,46,NaN,91,98,6,NaN
2547,,,NaN,NaN,,,,,NaN,,,,NaN
2548,60,34,NaN,NaN,44,15,46,46,NaN,90,98,6,NaN
2549,,,NaN,NaN,,,,,NaN,,,,NaN
2550,60,34,NaN,NaN,44,15,46,46,NaN,91,98,6,NaN
2551,,,NaN,NaN,,,,,NaN,,,,NaN
2552,60,34,NaN,NaN,44,15,46,46,NaN,89,98,6,NaN
2553,,,NaN,NaN,,,,,NaN,,,,NaN
2554,60,34,NaN,NaN,44,15,46,46,NaN,91,98,6,NaN
2555,,,NaN,NaN,,,,,NaN,,,,NaN
2556,60,34,NaN,NaN,44,15,46,46,NaN,90,98,6,NaN
2557,,,NaN,NaN,,,,,NaN,,,,NaN
2558,61,34,NaN,NaN,44,15,47,46,NaN,91,98,6,NaN
2559,,,NaN,NaN,,,,,NaN,,,,NaN
2560,61,33,NaN,NaN,44,15,47,46,NaN,90,98,6,NaN
2561,,,NaN,NaN,,,,,NaN,,,,NaN
2562,61,33,NaN,NaN,44,15,47,46,NaN,91,98,6,NaN
2563,,,NaN,NaN,,,,,NaN,,,,NaN
2564,61,33,NaN,NaN,44,15,47,47,NaN,91,98,6,NaN
2565,,,NaN,NaN,,,,,NaN,,,,NaN
2566,61,33,NaN,NaN,43,15,47,47,NaN,91,98,6,NaN
2567,,,NaN,NaN,,,,,NaN,,,,NaN
2568,60,33,NaN,NaN,44,15,47,46,NaN,90,98,6,NaN
2569,,,NaN,NaN,,,,,NaN,,,,NaN
2570,61,33,NaN,NaN,44,15,47,46,NaN,91,98,7,NaN
2571,,,NaN,NaN,,,,,NaN,,,,NaN
2572,61,33,NaN,NaN,44,15,47,46,NaN,91,98,7,NaN
2573,,,NaN,NaN,,,,,NaN,,,,NaN
2574,61,33,NaN,NaN,44,15,47,46,NaN,91,98,6,NaN
2575,,,NaN,NaN,,,,,NaN,,,,NaN
2576,61,33,NaN,NaN,44,15,47,46,NaN,90,98,6,NaN
2577,,,NaN,NaN,,,,,NaN,,,,NaN
2578,61,33,NaN,NaN,44,15,47,46,NaN,91,98,6,NaN
2579,,,NaN,NaN,,,,,NaN,,,,NaN
2580,61,33,NaN,NaN,44,15,47,46,NaN,90,98,6,NaN
2581,,,NaN,NaN,,,,,NaN,,,,NaN
2582,61,33,NaN,NaN,44,15,47,47,NaN,91,98,6,NaN
2583,,,NaN,NaN,,,,,NaN,,,,NaN
2584,61,34,NaN,NaN,44,15,47,47,NaN,91,98,6,NaN
2585,,,NaN,NaN,,,,,NaN,,,,NaN
2586,61,34,NaN,NaN,44,15,47,47,NaN,92,98,6,NaN
2587,,,NaN,NaN,,,,,NaN,,,,NaN
2588,61,34,NaN,NaN,45,15,47,47,NaN,92,98,6,NaN
2589,,,NaN,NaN,,,,,NaN,,,,NaN
2590,61,34,NaN,NaN,44,15,47,47,NaN,92,98,6,NaN
2591,,,NaN,NaN,,,,,NaN,,,,NaN
2592,61,33,NaN,NaN,45,15,47,47,NaN,91,98,6,NaN
2593,,,NaN,NaN,,,,,NaN,,,,NaN
2594,61,33,NaN,NaN,44,15,47,46,NaN,92,98,6,NaN
2595,,,NaN,NaN,,,,,NaN,,,,NaN
2596,61,33,NaN,NaN,44,15,47,46,NaN,91,98,6,NaN
2597,,,NaN,NaN,,,,,NaN,,,,NaN
2598,61,33,NaN,NaN,44,15,47,46,NaN,92,98,6,NaN
2599,,,NaN,NaN,,,,,NaN,,,,NaN
2600,61,33,NaN,NaN,44,15,47,46,NaN,91,98,6,NaN
2601,,,NaN,NaN,,,,,NaN,,,,NaN
2602,61,33,NaN,NaN,44,15,47,46,NaN,91,98,6,NaN
2603,,,NaN,NaN,,,,,NaN,,,,NaN
2604,61,33,NaN,NaN,44,15,47,46,NaN,90,98,6,NaN
2605,,,NaN,NaN,,,,,NaN,,,,NaN
2606,61,33,NaN,NaN,44,15,47,46,NaN,91,98,6,NaN
2607,,,NaN,NaN,,,,,NaN,,,,NaN
2608,60,34,NaN,NaN,43,15,47,46,NaN,89,98,6,NaN
2609,,,NaN,NaN,,,,,NaN,,,,NaN
2610,60,34,NaN,NaN,43,15,47,46,NaN,90,98,6,NaN
2611,,,NaN,NaN,,,,,NaN,,,,NaN
2612,59,34,NaN,NaN,43,15,46,46,NaN,88,98,6,NaN
2613,,,NaN,NaN,,,,,NaN,,,,NaN
2614,60,34,NaN,NaN,43,15,46,46,NaN,89,98,6,NaN
2615,,,NaN,NaN,,,,,NaN,,,,NaN
2616,59,34,NaN,NaN,43,15,46,46,NaN,88,98,6,NaN
2617,,,NaN,NaN,,,,,NaN,,,,NaN
2618,59,34,NaN,NaN,43,15,46,46,NaN,89,98,6,NaN
2619,,,NaN,NaN,,,,,NaN,,,,NaN
2620,59,34,NaN,NaN,43,15,46,45,NaN,88,98,6,NaN
2621,,,NaN,NaN,,,,,NaN,,,,NaN
2622,59,34,NaN,NaN,43,15,46,46,NaN,88,98,6,NaN
2623,,,NaN,NaN,,,,,NaN,,,,NaN
2624,59,33,NaN,NaN,43,15,46,45,NaN,87,98,6,NaN
2625,,,NaN,NaN,,,,,NaN,,,,NaN
2626,59,33,NaN,NaN,43,15,46,45,NaN,88,98,6,NaN
2627,,,NaN,NaN,,,,,NaN,,,,NaN
2628,59,33,NaN,NaN,43,15,46,45,NaN,87,98,6,NaN
2629,,,NaN,NaN,,,,,NaN,,,,NaN
2630,59,33,NaN,NaN,43,15,46,45,NaN,88,98,6,NaN
2631,,,NaN,NaN,,,,,NaN,,,,NaN
2632,59,33,NaN,NaN,43,15,46,45,NaN,87,98,6,NaN
2633,,,NaN,NaN,,,,,NaN,,,,NaN
2634,59,33,NaN,NaN,43,15,46,46,NaN,88,98,6,NaN
2635,,,NaN,NaN,,,,,NaN,,,,NaN
2636,59,33,NaN,NaN,43,15,46,46,NaN,87,98,6,NaN
2637,,,NaN,NaN,,,,,NaN,,,,NaN
2638,59,33,NaN,NaN,43,15,46,46,NaN,88,98,6,NaN
2639,,,NaN,NaN,,,,,NaN,,,,NaN
2640,59,33,NaN,NaN,43,15,46,46,NaN,87,98,6,NaN
2641,,,NaN,NaN,,,,,NaN,,,,NaN
2642,59,33,NaN,NaN,43,15,46,46,NaN,89,98,6,NaN
2643,,,NaN,NaN,,,,,NaN,,,,NaN
2644,60,33,NaN,NaN,44,15,46,46,NaN,89,98,6,NaN
2645,,,NaN,NaN,,,,,NaN,,,,NaN
2646,60,33,NaN,NaN,43,15,46,46,NaN,90,98,6,NaN
2647,,,NaN,NaN,,,,,NaN,,,,NaN
2648,60,33,NaN,NaN,43,15,46,46,NaN,89,98,6,NaN
2649,,,NaN,NaN,,,,,NaN,,,,NaN
2650,60,33,NaN,NaN,43,15,47,46,NaN,90,98,6,NaN
2651,,,NaN,NaN,,,,,NaN,,,,NaN
2652,60,33,NaN,NaN,43,15,47,46,NaN,89,98,6,NaN
2653,,,NaN,NaN,,,,,NaN,,,,NaN
2654,60,33,NaN,NaN,43,15,47,46,NaN,89,98,6,NaN
2655,,,NaN,NaN,,,,,NaN,,,,NaN
2656,59,33,NaN,NaN,43,15,46,46,NaN,88,98,6,NaN
2657,,,NaN,NaN,,,,,NaN,,,,NaN
2658,60,33,NaN,NaN,43,15,46,46,NaN,89,98,6,NaN
2659,,,NaN,NaN,,,,,NaN,,,,NaN
2660,59,34,NaN,NaN,43,15,46,46,NaN,88,98,6,NaN
2661,,,NaN,NaN,,,,,NaN,,,,NaN
2662,60,34,NaN,NaN,43,15,46,46,NaN,89,98,6,NaN
2663,,,NaN,NaN,,,,,NaN,,,,NaN
2664,59,34,NaN,NaN,43,15,46,46,NaN,87,98,6,NaN
2665,,,NaN,NaN,,,,,NaN,,,,NaN
2666,59,34,NaN,NaN,43,15,46,46,NaN,89,98,6,NaN
2667,,,NaN,NaN,,,,,NaN,,,,NaN
2668,59,34,NaN,NaN,43,15,46,46,NaN,87,98,6,NaN
2669,,,NaN,NaN,,,,,NaN,,,,NaN
2670,59,34,NaN,NaN,43,15,46,45,NaN,88,98,6,NaN
2671,,,NaN,NaN,,,,,NaN,,,,NaN
2672,59,34,NaN,NaN,43,15,46,45,NaN,87,98,6,NaN
2673,,,NaN,NaN,,,,,NaN,,,,NaN
2674,59,34,NaN,NaN,43,15,46,45,NaN,88,98,6,NaN
2675,,,NaN,NaN,,,,,NaN,,,,NaN
