time,Solar8000/PLETH_HR,Solar8000/HR,SNUADC/ECG_II,Solar8000/ART_SBP,Solar8000/ART_MBP,Solar8000/ETCO2,Solar8000/RR_CO2,Solar8000/PLETH_SPO2,SNUADC/ECG_V5,SNUADC/CVP,SNUADC/ART,Solar8000/ART_DBP,Solar8000/CVP
25560,83,83,NaN,127,85,37,16,100,NaN,NaN,NaN,65,7
25561,,,NaN,,,,,,NaN,NaN,NaN,,
25562,83,83,NaN,126,85,37,16,100,NaN,NaN,NaN,65,7
25563,,,NaN,,,,,,NaN,NaN,NaN,,
25564,84,83,NaN,128,86,37,16,100,NaN,NaN,NaN,65,7
25565,,,NaN,,,,,,NaN,NaN,NaN,,
25566,84,83,NaN,127,86,37,16,100,NaN,NaN,NaN,65,7
25567,,,NaN,,,,,,NaN,NaN,NaN,,
25568,84,83,NaN,128,87,37,16,100,NaN,NaN,NaN,66,7
25569,,,NaN,,,,,,NaN,NaN,NaN,,
25570,84,83,NaN,128,87,37,16,100,NaN,NaN,NaN,65,7
25571,,,NaN,,,,,,NaN,NaN,NaN,,
25572,84,83,NaN,129,87,37,16,100,NaN,NaN,NaN,66,7
25573,,,NaN,,,,,,NaN,NaN,NaN,,
25574,84,83,NaN,129,87,37,16,100,NaN,NaN,NaN,66,7
25575,,,NaN,,,,,,NaN,NaN,NaN,,
25576,84,83,NaN,129,87,37,16,100,NaN,NaN,NaN,66,7
25577,,,NaN,,,,,,NaN,NaN,NaN,,
25578,84,83,NaN,129,87,37,16,100,NaN,NaN,NaN,65,7
25579,,,NaN,,,,,,NaN,NaN,NaN,,
25580,83,83,NaN,128,87,37,16,100,NaN,NaN,NaN,65,7
25581,,,NaN,,,,,,NaN,NaN,NaN,,
25582,83,82,NaN,127,86,37,16,100,NaN,NaN,NaN,64,7
25583,,,NaN,,,,,,NaN,NaN,NaN,,
25584,83,82,NaN,127,86,37,16,100,NaN,NaN,NaN,64,7
25585,,,NaN,,,,,,NaN,NaN,NaN,,
25586,82,82,NaN,128,86,37,16,100,NaN,NaN,NaN,65,7
25587,,,NaN,,,,,,NaN,NaN,NaN,,
25588,83,82,NaN,128,86,37,16,100,NaN,NaN,NaN,65,7
25589,,,NaN,,,,,,NaN,NaN,NaN,,
25590,83,82,NaN,129,87,37,16,100,NaN,NaN,NaN,66,7
25591,,,NaN,,,,,,NaN,NaN,NaN,,
25592,83,82,NaN,129,87,37,16,100,NaN,NaN,NaN,66,7
25593,,,NaN,,,,,,NaN,NaN,NaN,,
25594,83,82,NaN,129,87,37,16,100,NaN,NaN,NaN,66,7
25595,,,NaN,,,,,,NaN,NaN,NaN,,
25596,82,82,NaN,128,87,37,16,100,NaN,NaN,NaN,65,7
25597,,,NaN,,,,,,NaN,NaN,NaN,,
25598,82,82,NaN,130,87,37,16,100,NaN,NaN,NaN,66,7
25599,,,NaN,,,,,,NaN,NaN,NaN,,
25600,83,82,NaN,129,87,37,16,100,NaN,NaN,NaN,65,7
25601,,,NaN,,,,,,NaN,NaN,NaN,,
25602,82,82,NaN,129,87,37,16,100,NaN,NaN,NaN,65,7
25603,,,NaN,,,,,,NaN,NaN,NaN,,
25604,82,82,NaN,128,87,37,16,100,NaN,NaN,NaN,65,7
25605,,,NaN,,,,,,NaN,NaN,NaN,,
25606,82,82,NaN,129,87,37,16,100,NaN,NaN,NaN,66,7
25607,,,NaN,,,,,,NaN,NaN,NaN,,
25608,82,82,NaN,129,87,37,16,100,NaN,NaN,NaN,66,7
25609,,,NaN,,,,,,NaN,NaN,NaN,,
25610,82,82,NaN,130,88,37,16,100,NaN,NaN,NaN,66,7
25611,,,NaN,,,,,,NaN,NaN,NaN,,
25612,82,82,NaN,130,88,37,16,100,NaN,NaN,NaN,67,7
25613,,,NaN,,,,,,NaN,NaN,NaN,,
25614,82,82,NaN,130,88,37,16,100,NaN,NaN,NaN,66,7
25615,,,NaN,,,,,,NaN,NaN,NaN,,
25616,82,82,NaN,130,88,37,16,100,NaN,NaN,NaN,66,7
25617,,,NaN,,,,,,NaN,NaN,NaN,,
25618,82,81,NaN,129,88,37,16,100,NaN,NaN,NaN,66,7
25619,,,NaN,,,,,,NaN,NaN,NaN,,
25620,82,81,NaN,129,87,37,16,100,NaN,NaN,NaN,66,7
25621,,,NaN,,,,,,NaN,NaN,NaN,,
25622,81,81,NaN,128,87,37,16,100,NaN,NaN,NaN,66,7
25623,,,NaN,,,,,,NaN,NaN,NaN,,
25624,82,81,NaN,130,88,37,16,100,NaN,NaN,NaN,67,7
25625,,,NaN,,,,,,NaN,NaN,NaN,,
25626,82,81,NaN,129,88,37,16,100,NaN,NaN,NaN,66,7
25627,,,NaN,,,,,,NaN,NaN,NaN,,
25628,82,81,NaN,131,88,37,16,100,NaN,NaN,NaN,67,7
25629,,,NaN,,,,,,NaN,NaN,NaN,,
25630,82,81,NaN,130,88,37,16,100,NaN,NaN,NaN,67,7
25631,,,NaN,,,,,,NaN,NaN,NaN,,
25632,82,81,NaN,131,88,37,16,100,NaN,NaN,NaN,67,7
25633,,,NaN,,,,,,NaN,NaN,NaN,,
25634,81,81,NaN,130,88,37,16,100,NaN,NaN,NaN,66,7
25635,,,NaN,,,,,,NaN,NaN,NaN,,
25636,82,81,NaN,130,88,37,16,100,NaN,NaN,NaN,66,7
25637,,,NaN,,,,,,NaN,NaN,NaN,,
25638,81,81,NaN,130,88,37,16,100,NaN,NaN,NaN,66,7
25639,,,NaN,,,,,,NaN,NaN,NaN,,
25640,81,81,NaN,130,88,37,16,100,NaN,NaN,NaN,66,7
25641,,,NaN,,,,,,NaN,NaN,NaN,,
25642,81,81,NaN,130,88,37,16,100,NaN,NaN,NaN,67,7
25643,,,NaN,,,,,,NaN,NaN,NaN,,
25644,82,81,NaN,131,89,37,16,100,NaN,NaN,NaN,67,7
25645,,,NaN,,,,,,NaN,NaN,NaN,,
25646,82,82,NaN,131,89,37,16,100,NaN,NaN,NaN,68,7
25647,,,NaN,,,,,,NaN,NaN,NaN,,
25648,82,82,NaN,132,89,37,16,100,NaN,NaN,NaN,68,7
25649,,,NaN,,,,,,NaN,NaN,NaN,,
25650,82,82,NaN,132,90,37,16,100,NaN,NaN,NaN,69,7
25651,,,NaN,,,,,,NaN,NaN,NaN,,
25652,83,82,NaN,132,90,37,16,100,NaN,NaN,NaN,68,7
25653,,,NaN,,,,,,NaN,NaN,NaN,,
25654,82,82,NaN,132,90,37,16,100,NaN,NaN,NaN,68,7
25655,,,NaN,,,,,,NaN,NaN,NaN,,
25656,82,82,NaN,131,89,37,16,100,NaN,NaN,NaN,67,7
25657,,,NaN,,,,,,NaN,NaN,NaN,,
25658,82,81,NaN,132,89,37,16,100,NaN,NaN,NaN,67,7
25659,,,NaN,,,,,,NaN,NaN,NaN,,
25660,82,81,NaN,131,89,37,16,100,NaN,NaN,NaN,67,7
25661,,,NaN,,,,,,NaN,NaN,NaN,,
25662,82,81,NaN,132,89,37,16,100,NaN,NaN,NaN,67,7
25663,,,NaN,,,,,,NaN,NaN,NaN,,
25664,82,81,NaN,131,89,37,16,100,NaN,NaN,NaN,67,7
25665,,,NaN,,,,,,NaN,NaN,NaN,,
25666,82,81,NaN,132,90,37,16,100,NaN,NaN,NaN,68,7
25667,,,NaN,,,,,,NaN,NaN,NaN,,
25668,82,82,NaN,133,90,37,16,100,NaN,NaN,NaN,68,7
25669,,,NaN,,,,,,NaN,NaN,NaN,,
25670,82,82,NaN,133,90,37,16,100,NaN,NaN,NaN,68,7
25671,,,NaN,,,,,,NaN,NaN,NaN,,
25672,83,82,NaN,133,90,37,16,100,NaN,NaN,NaN,68,7
25673,,,NaN,,,,,,NaN,NaN,NaN,,
25674,83,82,NaN,133,90,37,16,100,NaN,NaN,NaN,68,7
25675,,,NaN,,,,,,NaN,NaN,NaN,,
25676,83,82,NaN,133,90,37,16,100,NaN,NaN,NaN,68,7
25677,,,NaN,,,,,,NaN,NaN,NaN,,
25678,83,82,NaN,133,90,37,16,100,NaN,NaN,NaN,68,7
25679,,,NaN,,,,,,NaN,NaN,NaN,,
25680,83,82,NaN,133,90,37,16,100,NaN,NaN,NaN,69,7
25681,,,NaN,,,,,,NaN,NaN,NaN,,
25682,83,82,NaN,134,91,37,16,100,NaN,NaN,NaN,69,7
25683,,,NaN,,,,,,NaN,NaN,NaN,,
25684,83,82,NaN,135,92,37,16,100,NaN,NaN,NaN,70,7
25685,,,NaN,,,,,,NaN,NaN,NaN,,
25686,84,83,NaN,135,92,37,16,100,NaN,NaN,NaN,69,7
25687,,,NaN,,,,,,NaN,NaN,NaN,,
25688,84,84,NaN,135,92,37,16,100,NaN,NaN,NaN,69,7
25689,,,NaN,,,,,,NaN,NaN,NaN,,
25690,84,84,NaN,133,91,37,16,100,NaN,NaN,NaN,68,7
25691,,,NaN,,,,,,NaN,NaN,NaN,,
25692,83,83,NaN,133,90,37,16,100,NaN,NaN,NaN,67,7
25693,,,NaN,,,,,,NaN,NaN,NaN,,
25694,83,82,NaN,132,90,37,16,100,NaN,NaN,NaN,67,7
25695,,,NaN,,,,,,NaN,NaN,NaN,,
25696,82,82,NaN,132,90,37,16,100,NaN,NaN,NaN,67,7
25697,,,NaN,,,,,,NaN,NaN,NaN,,
25698,82,82,NaN,132,89,37,16,100,NaN,NaN,NaN,68,7
25699,,,NaN,,,,,,NaN,NaN,NaN,,
25700,83,82,NaN,133,90,37,16,100,NaN,NaN,NaN,68,7
25701,,,NaN,,,,,,NaN,NaN,NaN,,
25702,83,82,NaN,133,90,37,16,100,NaN,NaN,NaN,68,7
25703,,,NaN,,,,,,NaN,NaN,NaN,,
25704,83,82,NaN,132,90,37,16,100,NaN,NaN,NaN,67,7
25705,,,NaN,,,,,,NaN,NaN,NaN,,
25706,82,82,NaN,132,89,37,16,100,NaN,NaN,NaN,68,7
25707,,,NaN,,,,,,NaN,NaN,NaN,,
25708,82,81,NaN,131,89,37,16,100,NaN,NaN,NaN,67,7
25709,,,NaN,,,,,,NaN,NaN,NaN,,
25710,81,81,NaN,131,89,37,16,100,NaN,NaN,NaN,67,7
25711,,,NaN,,,,,,NaN,NaN,NaN,,
25712,81,81,NaN,130,88,37,16,100,NaN,NaN,NaN,66,7
25713,,,NaN,,,,,,NaN,NaN,NaN,,
25714,81,80,NaN,131,89,37,16,100,NaN,NaN,NaN,67,7
25715,,,NaN,,,,,,NaN,NaN,NaN,,
25716,81,80,NaN,131,88,37,16,100,NaN,NaN,NaN,67,7
25717,,,NaN,,,,,,NaN,NaN,NaN,,
25718,81,81,NaN,132,89,37,16,100,NaN,NaN,NaN,67,7
25719,,,NaN,,,,,,NaN,NaN,NaN,,
25720,81,81,NaN,131,88,37,16,100,NaN,NaN,NaN,67,7
25721,,,NaN,,,,,,NaN,NaN,NaN,,
25722,81,81,NaN,132,89,37,16,100,NaN,NaN,NaN,67,7
25723,,,NaN,,,,,,NaN,NaN,NaN,,
25724,81,81,NaN,131,89,37,16,100,NaN,NaN,NaN,67,7
25725,,,NaN,,,,,,NaN,NaN,NaN,,
25726,81,81,NaN,133,89,37,16,100,NaN,NaN,NaN,68,7
25727,,,NaN,,,,,,NaN,NaN,NaN,,
25728,81,81,NaN,132,89,37,16,100,NaN,NaN,NaN,68,7
25729,,,NaN,,,,,,NaN,NaN,NaN,,
25730,82,81,NaN,132,89,37,16,100,NaN,NaN,NaN,67,7
25731,,,NaN,,,,,,NaN,NaN,NaN,,
25732,81,81,NaN,131,89,37,16,100,NaN,NaN,NaN,67,7
25733,,,NaN,,,,,,NaN,NaN,NaN,,
25734,81,81,NaN,132,89,37,16,100,NaN,NaN,NaN,67,7
25735,,,NaN,,,,,,NaN,NaN,NaN,,
25736,81,81,NaN,132,90,37,16,100,NaN,NaN,NaN,68,8
25737,,,NaN,,,,,,NaN,NaN,NaN,,
25738,81,81,NaN,132,89,37,16,100,NaN,NaN,NaN,67,8
25739,,,NaN,,,,,,NaN,NaN,NaN,,
25740,82,81,NaN,132,90,37,16,100,NaN,NaN,NaN,68,7
25741,,,NaN,,,,,,NaN,NaN,NaN,,
25742,82,81,NaN,132,89,37,16,100,NaN,NaN,NaN,67,7
25743,,,NaN,,,,,,NaN,NaN,NaN,,
25744,82,81,NaN,133,90,37,16,100,NaN,NaN,NaN,68,7
25745,,,NaN,,,,,,NaN,NaN,NaN,,
25746,82,81,NaN,132,90,37,16,100,NaN,NaN,NaN,68,7
25747,,,NaN,,,,,,NaN,NaN,NaN,,
25748,82,81,NaN,133,90,37,16,100,NaN,NaN,NaN,68,7
25749,,,NaN,,,,,,NaN,NaN,NaN,,
25750,81,81,NaN,132,89,37,16,100,NaN,NaN,NaN,67,7
25751,,,NaN,,,,,,NaN,NaN,NaN,,
25752,81,81,NaN,133,90,37,16,100,NaN,NaN,NaN,68,7
25753,,,NaN,,,,,,NaN,NaN,NaN,,
25754,81,81,NaN,132,89,37,16,100,NaN,NaN,NaN,67,7
25755,,,NaN,,,,,,NaN,NaN,NaN,,
25756,81,81,NaN,133,90,37,16,100,NaN,NaN,NaN,68,7
25757,,,NaN,,,,,,NaN,NaN,NaN,,
25758,81,81,NaN,133,90,37,16,100,NaN,NaN,NaN,68,7
25759,,,NaN,,,,,,NaN,NaN,NaN,,
25760,82,81,NaN,133,90,37,16,100,NaN,NaN,NaN,68,7
25761,,,NaN,,,,,,NaN,NaN,NaN,,
25762,82,81,NaN,133,90,37,16,100,NaN,NaN,NaN,68,7
25763,,,NaN,,,,,,NaN,NaN,NaN,,
25764,82,81,NaN,133,89,37,16,100,NaN,NaN,NaN,67,7
25765,,,NaN,,,,,,NaN,NaN,NaN,,
25766,82,81,NaN,132,89,37,16,100,NaN,NaN,NaN,68,7
25767,,,NaN,,,,,,NaN,NaN,NaN,,
25768,81,81,NaN,133,89,37,16,100,NaN,NaN,NaN,67,7
25769,,,NaN,,,,,,NaN,NaN,NaN,,
25770,81,81,NaN,133,89,37,16,100,NaN,NaN,NaN,67,7
25771,,,NaN,,,,,,NaN,NaN,NaN,,
25772,81,81,NaN,132,89,37,16,100,NaN,NaN,NaN,67,7
25773,,,NaN,,,,,,NaN,NaN,NaN,,
25774,81,81,NaN,134,90,37,16,100,NaN,NaN,NaN,68,7
25775,,,NaN,,,,,,NaN,NaN,NaN,,
25776,81,81,NaN,134,90,37,16,100,NaN,NaN,NaN,68,7
25777,,,NaN,,,,,,NaN,NaN,NaN,,
25778,82,81,NaN,135,91,37,16,100,NaN,NaN,NaN,69,7
25779,,,NaN,,,,,,NaN,NaN,NaN,,
25780,82,82,NaN,134,91,37,16,100,NaN,NaN,NaN,69,7
25781,,,NaN,,,,,,NaN,NaN,NaN,,
25782,82,82,NaN,135,91,37,16,100,NaN,NaN,NaN,68,7
25783,,,NaN,,,,,,NaN,NaN,NaN,,
25784,82,82,NaN,133,90,37,16,100,NaN,NaN,NaN,68,7
25785,,,NaN,,,,,,NaN,NaN,NaN,,
25786,82,81,NaN,133,90,37,16,100,NaN,NaN,NaN,67,7
25787,,,NaN,,,,,,NaN,NaN,NaN,,
25788,82,81,NaN,132,89,37,16,100,NaN,NaN,NaN,67,7
25789,,,NaN,,,,,,NaN,NaN,NaN,,
25790,82,81,NaN,133,90,37,16,100,NaN,NaN,NaN,67,7
25791,,,NaN,,,,,,NaN,NaN,NaN,,
25792,82,81,NaN,133,90,37,16,100,NaN,NaN,NaN,68,7
25793,,,NaN,,,,,,NaN,NaN,NaN,,
25794,82,81,NaN,133,90,38,16,100,NaN,NaN,NaN,68,7
25795,,,NaN,,,,,,NaN,NaN,NaN,,
25796,82,81,NaN,133,90,38,16,100,NaN,NaN,NaN,68,7
25797,,,NaN,,,,,,NaN,NaN,NaN,,
25798,82,82,NaN,133,90,38,16,100,NaN,NaN,NaN,68,7
25799,,,NaN,,,,,,NaN,NaN,NaN,,
25800,82,82,NaN,134,90,38,16,100,NaN,NaN,NaN,68,7
25801,,,NaN,,,,,,NaN,NaN,NaN,,
25802,82,82,NaN,133,90,37,16,100,NaN,NaN,NaN,67,7
25803,,,NaN,,,,,,NaN,NaN,NaN,,
25804,82,82,NaN,133,90,37,16,100,NaN,NaN,NaN,68,7
25805,,,NaN,,,,,,NaN,NaN,NaN,,
25806,82,82,NaN,132,89,37,16,100,NaN,NaN,NaN,67,7
25807,,,NaN,,,,,,NaN,NaN,NaN,,
25808,82,82,NaN,134,90,37,16,100,NaN,NaN,NaN,68,7
25809,,,NaN,,,,,,NaN,NaN,NaN,,
25810,82,82,NaN,132,89,37,16,100,NaN,NaN,NaN,67,7
25811,,,NaN,,,,,,NaN,NaN,NaN,,
25812,82,82,NaN,134,90,37,16,100,NaN,NaN,NaN,68,7
25813,,,NaN,,,,,,NaN,NaN,NaN,,
25814,82,81,NaN,133,89,37,16,100,NaN,NaN,NaN,68,7
25815,,,NaN,,,,,,NaN,NaN,NaN,,
25816,82,81,NaN,134,90,37,16,100,NaN,NaN,NaN,68,7
25817,,,NaN,,,,,,NaN,NaN,NaN,,
25818,82,81,NaN,134,91,37,16,100,NaN,NaN,NaN,69,7
25819,,,NaN,,,,,,NaN,NaN,NaN,,
25820,82,82,NaN,136,92,37,16,100,NaN,NaN,NaN,69,7
25821,,,NaN,,,,,,NaN,NaN,NaN,,
25822,83,82,NaN,135,92,37,16,100,NaN,NaN,NaN,69,7
25823,,,NaN,,,,,,NaN,NaN,NaN,,
25824,83,83,NaN,135,91,38,16,100,NaN,NaN,NaN,68,7
25825,,,NaN,,,,,,NaN,NaN,NaN,,
25826,84,83,NaN,135,91,38,16,100,NaN,NaN,NaN,69,7
25827,,,NaN,,,,,,NaN,NaN,NaN,,
25828,84,83,NaN,135,91,38,16,100,NaN,NaN,NaN,68,7
25829,,,NaN,,,,,,NaN,NaN,NaN,,
25830,84,83,NaN,135,91,37,16,100,NaN,NaN,NaN,69,7
25831,,,NaN,,,,,,NaN,NaN,NaN,,
25832,83,82,NaN,134,91,37,16,100,NaN,NaN,NaN,68,7
25833,,,NaN,,,,,,NaN,NaN,NaN,,
25834,83,82,NaN,136,91,37,16,100,NaN,NaN,NaN,69,7
25835,,,NaN,,,,,,NaN,NaN,NaN,,
25836,82,82,NaN,135,91,37,16,100,NaN,NaN,NaN,68,7
25837,,,NaN,,,,,,NaN,NaN,NaN,,
25838,82,81,NaN,135,91,37,16,100,NaN,NaN,NaN,69,7
25839,,,NaN,,,,,,NaN,NaN,NaN,,
25840,82,81,NaN,134,91,37,16,100,NaN,NaN,NaN,68,7
25841,,,NaN,,,,,,NaN,NaN,NaN,,
25842,82,81,NaN,134,91,37,16,100,NaN,NaN,NaN,68,7
25843,,,NaN,,,,,,NaN,NaN,NaN,,
25844,82,81,NaN,133,90,37,16,100,NaN,NaN,NaN,68,7
25845,,,NaN,,,,,,NaN,NaN,NaN,,
25846,82,81,NaN,134,90,37,16,100,NaN,NaN,NaN,68,7
25847,,,NaN,,,,,,NaN,NaN,NaN,,
25848,82,81,NaN,133,90,37,16,100,NaN,NaN,NaN,68,7
25849,,,NaN,,,,,,NaN,NaN,NaN,,
25850,82,81,NaN,134,90,37,16,100,NaN,NaN,NaN,68,7
25851,,,NaN,,,,,,NaN,NaN,NaN,,
25852,82,81,NaN,134,91,37,16,100,NaN,NaN,NaN,69,7
25853,,,NaN,,,,,,NaN,NaN,NaN,,
25854,82,81,NaN,135,91,37,16,100,NaN,NaN,NaN,69,7
25855,,,NaN,,,,,,NaN,NaN,NaN,,
25856,82,82,NaN,135,91,37,16,100,NaN,NaN,NaN,69,7
25857,,,NaN,,,,,,NaN,NaN,NaN,,
25858,82,81,NaN,134,91,37,16,100,NaN,NaN,NaN,68,7
25859,,,NaN,,,,,,NaN,NaN,NaN,,
25860,82,81,NaN,134,90,37,16,100,NaN,NaN,NaN,68,7
25861,,,NaN,,,,,,NaN,NaN,NaN,,
25862,81,81,NaN,132,89,37,16,100,NaN,NaN,NaN,66,7
25863,,,NaN,,,,,,NaN,NaN,NaN,,
25864,81,80,NaN,132,89,37,16,100,NaN,NaN,NaN,67,7
25865,,,NaN,,,,,,NaN,NaN,NaN,,
25866,81,80,NaN,131,88,37,16,100,NaN,NaN,NaN,66,7
25867,,,NaN,,,,,,NaN,NaN,NaN,,
25868,80,80,NaN,132,89,37,16,100,NaN,NaN,NaN,67,7
25869,,,NaN,,,,,,NaN,NaN,NaN,,
25870,80,80,NaN,131,88,37,16,100,NaN,NaN,NaN,67,7
25871,,,NaN,,,,,,NaN,NaN,NaN,,
25872,80,80,NaN,133,89,37,16,100,NaN,NaN,NaN,67,7
25873,,,NaN,,,,,,NaN,NaN,NaN,,
25874,80,80,NaN,133,89,37,16,100,NaN,NaN,NaN,68,7
25875,,,NaN,,,,,,NaN,NaN,NaN,,
25876,80,80,NaN,134,90,37,16,100,NaN,NaN,NaN,68,7
25877,,,NaN,,,,,,NaN,NaN,NaN,,
25878,80,80,NaN,133,90,37,16,100,NaN,NaN,NaN,68,7
25879,,,NaN,,,,,,NaN,NaN,NaN,,
25880,81,80,NaN,133,90,37,16,100,NaN,NaN,NaN,68,7
25881,,,NaN,,,,,,NaN,NaN,NaN,,
25882,81,80,NaN,133,90,37,16,100,NaN,NaN,NaN,67,7
25883,,,NaN,,,,,,NaN,NaN,NaN,,
25884,81,80,NaN,133,90,37,16,100,NaN,NaN,NaN,67,7
25885,,,NaN,,,,,,NaN,NaN,NaN,,
25886,81,80,NaN,132,89,37,16,100,NaN,NaN,NaN,67,7
25887,,,NaN,,,,,,NaN,NaN,NaN,,
25888,80,80,NaN,132,89,38,16,100,NaN,NaN,NaN,67,7
25889,,,NaN,,,,,,NaN,NaN,NaN,,
25890,80,80,NaN,133,89,38,16,100,NaN,NaN,NaN,68,7
25891,,,NaN,,,,,,NaN,NaN,NaN,,
25892,81,80,NaN,133,89,38,16,100,NaN,NaN,NaN,67,7
25893,,,NaN,,,,,,NaN,NaN,NaN,,
25894,81,80,NaN,134,90,38,16,100,NaN,NaN,NaN,68,7
25895,,,NaN,,,,,,NaN,NaN,NaN,,
25896,81,80,NaN,133,90,37,16,100,NaN,NaN,NaN,68,7
25897,,,NaN,,,,,,NaN,NaN,NaN,,
25898,81,80,NaN,134,90,37,16,100,NaN,NaN,NaN,68,7
25899,,,NaN,,,,,,NaN,NaN,NaN,,
25900,81,80,NaN,133,89,37,16,100,NaN,NaN,NaN,67,7
25901,,,NaN,,,,,,NaN,NaN,NaN,,
25902,81,80,NaN,133,90,37,16,100,NaN,NaN,NaN,68,7
25903,,,NaN,,,,,,NaN,NaN,NaN,,
25904,80,80,NaN,132,89,37,16,100,NaN,NaN,NaN,67,7
25905,,,NaN,,,,,,NaN,NaN,NaN,,
25906,80,80,NaN,133,89,37,16,100,NaN,NaN,NaN,67,7
25907,,,NaN,,,,,,NaN,NaN,NaN,,
25908,80,80,NaN,132,89,37,16,100,NaN,NaN,NaN,67,7
25909,,,NaN,,,,,,NaN,NaN,NaN,,
25910,80,79,NaN,133,89,37,16,100,NaN,NaN,NaN,67,7
25911,,,NaN,,,,,,NaN,NaN,NaN,,
25912,80,79,NaN,133,90,37,16,100,NaN,NaN,NaN,68,7
25913,,,NaN,,,,,,NaN,NaN,NaN,,
25914,80,79,NaN,134,90,37,16,100,NaN,NaN,NaN,68,7
25915,,,NaN,,,,,,NaN,NaN,NaN,,
25916,80,79,NaN,134,90,37,16,100,NaN,NaN,NaN,68,7
25917,,,NaN,,,,,,NaN,NaN,NaN,,
25918,80,79,NaN,133,90,37,16,100,NaN,NaN,NaN,67,7
25919,,,NaN,,,,,,NaN,NaN,NaN,,
25920,80,80,NaN,133,90,37,16,100,NaN,NaN,NaN,68,7
25921,,,NaN,,,,,,NaN,NaN,NaN,,
25922,80,80,NaN,133,90,37,16,100,NaN,NaN,NaN,68,7
25923,,,NaN,,,,,,NaN,NaN,NaN,,
25924,81,81,NaN,134,90,37,16,100,NaN,NaN,NaN,68,7
25925,,,NaN,,,,,,NaN,NaN,NaN,,
25926,81,81,NaN,133,90,37,16,100,NaN,NaN,NaN,68,7
25927,,,NaN,,,,,,NaN,NaN,NaN,,
25928,81,81,NaN,134,90,37,16,100,NaN,NaN,NaN,68,7
25929,,,NaN,,,,,,NaN,NaN,NaN,,
25930,81,81,NaN,132,89,37,16,100,NaN,NaN,NaN,67,7
25931,,,NaN,,,,,,NaN,NaN,NaN,,
25932,81,81,NaN,133,89,37,16,100,NaN,NaN,NaN,67,7
25933,,,NaN,,,,,,NaN,NaN,NaN,,
25934,81,80,NaN,132,89,37,16,100,NaN,NaN,NaN,67,7
25935,,,NaN,,,,,,NaN,NaN,NaN,,
25936,81,80,NaN,132,89,37,16,100,NaN,NaN,NaN,67,7
25937,,,NaN,,,,,,NaN,NaN,NaN,,
25938,80,80,NaN,132,89,37,16,100,NaN,NaN,NaN,67,7
25939,,,NaN,,,,,,NaN,NaN,NaN,,
25940,80,80,NaN,132,89,37,16,100,NaN,NaN,NaN,67,7
25941,,,NaN,,,,,,NaN,NaN,NaN,,
25942,80,80,NaN,132,88,37,16,100,NaN,NaN,NaN,67,7
25943,,,NaN,,,,,,NaN,NaN,NaN,,
25944,80,80,NaN,132,88,37,16,100,NaN,NaN,NaN,67,6
25945,,,NaN,,,,,,NaN,NaN,NaN,,
25946,80,80,NaN,132,88,37,16,100,NaN,NaN,NaN,67,6
25947,,,NaN,,,,,,NaN,NaN,NaN,,
25948,80,80,NaN,132,88,37,16,100,NaN,NaN,NaN,67,7
25949,,,NaN,,,,,,NaN,NaN,NaN,,
25950,80,80,NaN,133,89,37,16,100,NaN,NaN,NaN,67,7
25951,,,NaN,,,,,,NaN,NaN,NaN,,
25952,80,80,NaN,132,88,37,16,100,NaN,NaN,NaN,66,7
25953,,,NaN,,,,,,NaN,NaN,NaN,,
25954,80,79,NaN,132,88,36,16,100,NaN,NaN,NaN,67,7
25955,,,NaN,,,,,,NaN,NaN,NaN,,
25956,79,79,NaN,132,89,36,16,100,NaN,NaN,NaN,67,7
25957,,,NaN,,,,,,NaN,NaN,NaN,,
25958,79,79,NaN,134,89,36,16,100,NaN,NaN,NaN,68,7
25959,,,NaN,,,,,,NaN,NaN,NaN,,
25960,79,79,NaN,133,89,36,16,100,NaN,NaN,NaN,67,7
25961,,,NaN,,,,,,NaN,NaN,NaN,,
25962,80,80,NaN,134,90,37,16,100,NaN,NaN,NaN,68,7
25963,,,NaN,,,,,,NaN,NaN,NaN,,
25964,80,80,NaN,134,90,37,16,100,NaN,NaN,NaN,68,7
25965,,,NaN,,,,,,NaN,NaN,NaN,,
25966,81,80,NaN,135,91,37,16,100,NaN,NaN,NaN,68,7
25967,,,NaN,,,,,,NaN,NaN,NaN,,
25968,81,80,NaN,134,90,37,16,100,NaN,NaN,NaN,68,7
25969,,,NaN,,,,,,NaN,NaN,NaN,,
25970,81,80,NaN,135,91,37,16,100,NaN,NaN,NaN,68,7
25971,,,NaN,,,,,,NaN,NaN,NaN,,
25972,81,80,NaN,134,91,37,16,100,NaN,NaN,NaN,69,7
25973,,,NaN,,,,,,NaN,NaN,NaN,,
25974,81,80,NaN,134,91,37,16,100,NaN,NaN,NaN,68,7
25975,,,NaN,,,,,,NaN,NaN,NaN,,
25976,81,81,NaN,134,90,37,16,100,NaN,NaN,NaN,68,7
25977,,,NaN,,,,,,NaN,NaN,NaN,,
25978,81,81,NaN,134,90,37,16,100,NaN,NaN,NaN,67,7
25979,,,NaN,,,,,,NaN,NaN,NaN,,
25980,81,81,NaN,133,90,37,16,100,NaN,NaN,NaN,68,7
25981,,,NaN,,,,,,NaN,NaN,NaN,,
25982,81,81,NaN,132,89,37,16,100,NaN,NaN,NaN,67,7
25983,,,NaN,,,,,,NaN,NaN,NaN,,
25984,81,80,NaN,132,89,37,16,100,NaN,NaN,NaN,67,7
