time,Solar8000/PLETH_SPO2,Solar8000/ETCO2,Solar8000/HR,SNUADC/ECG_V5,Solar8000/RR_CO2,Solar8000/CVP,Solar8000/ART_MBP,Solar8000/PLETH_HR,SNUADC/ART,Solar8000/ART_SBP,SNUADC/CVP,Solar8000/ART_DBP,SNUADC/ECG_II
18135,,,,NaN,,,,,NaN,,NaN,,NaN
18136,100,36,96,NaN,18,6,76,96,NaN,110,NaN,55,NaN
18137,,,,NaN,,,,,NaN,,NaN,,NaN
18138,100,36,96,NaN,18,6,76,96,NaN,110,NaN,55,NaN
18139,,,,NaN,,,,,NaN,,NaN,,NaN
18140,100,36,96,NaN,18,6,75,96,NaN,109,NaN,55,NaN
18141,,,,NaN,,,,,NaN,,NaN,,NaN
18142,100,36,96,NaN,18,6,76,96,NaN,111,NaN,56,NaN
18143,,,,NaN,,,,,NaN,,NaN,,NaN
18144,100,36,96,NaN,18,5,76,96,NaN,110,NaN,56,NaN
18145,,,,NaN,,,,,NaN,,NaN,,NaN
18146,100,36,96,NaN,18,5,76,96,NaN,110,NaN,55,NaN
18147,,,,NaN,,,,,NaN,,NaN,,NaN
18148,100,36,96,NaN,18,5,76,96,NaN,110,NaN,55,NaN
18149,,,,NaN,,,,,NaN,,NaN,,NaN
18150,100,36,96,NaN,18,6,75,96,NaN,109,NaN,55,NaN
18151,,,,NaN,,,,,NaN,,NaN,,NaN
18152,100,36,96,NaN,18,6,76,96,NaN,110,NaN,55,NaN
18153,,,,NaN,,,,,NaN,,NaN,,NaN
18154,100,36,96,NaN,18,6,76,96,NaN,110,NaN,56,NaN
18155,,,,NaN,,,,,NaN,,NaN,,NaN
18156,100,36,96,NaN,18,6,76,97,NaN,110,NaN,55,NaN
18157,,,,NaN,,,,,NaN,,NaN,,NaN
18158,100,36,96,NaN,18,6,76,97,NaN,111,NaN,56,NaN
18159,,,,NaN,,,,,NaN,,NaN,,NaN
18160,100,36,96,NaN,18,5,75,97,NaN,109,NaN,55,NaN
18161,,,,NaN,,,,,NaN,,NaN,,NaN
18162,100,36,96,NaN,18,5,76,97,NaN,110,NaN,56,NaN
18163,,,,NaN,,,,,NaN,,NaN,,NaN
18164,100,36,96,NaN,18,5,76,97,NaN,110,NaN,56,NaN
18165,,,,NaN,,,,,NaN,,NaN,,NaN
18166,100,36,96,NaN,18,6,76,97,NaN,110,NaN,55,NaN
18167,,,,NaN,,,,,NaN,,NaN,,NaN
18168,100,36,96,NaN,18,6,76,97,NaN,111,NaN,56,NaN
18169,,,,NaN,,,,,NaN,,NaN,,NaN
18170,100,36,96,NaN,18,6,75,97,NaN,109,NaN,55,NaN
18171,,,,NaN,,,,,NaN,,NaN,,NaN
18172,100,35,96,NaN,18,6,76,97,NaN,110,NaN,55,NaN
18173,,,,NaN,,,,,NaN,,NaN,,NaN
18174,100,35,96,NaN,18,5,75,96,NaN,109,NaN,56,NaN
18175,,,,NaN,,,,,NaN,,NaN,,NaN
18176,100,35,96,NaN,18,5,75,96,NaN,110,NaN,55,NaN
18177,,,,NaN,,,,,NaN,,NaN,,NaN
18178,100,36,96,NaN,18,6,76,96,NaN,111,NaN,56,NaN
18179,,,,NaN,,,,,NaN,,NaN,,NaN
18180,100,36,96,NaN,18,6,75,96,NaN,109,NaN,55,NaN
18181,,,,NaN,,,,,NaN,,NaN,,NaN
18182,100,36,96,NaN,18,6,76,96,NaN,111,NaN,56,NaN
18183,,,,NaN,,,,,NaN,,NaN,,NaN
18184,100,36,96,NaN,18,6,76,96,NaN,110,NaN,56,NaN
18185,,,,NaN,,,,,NaN,,NaN,,NaN
18186,100,36,96,NaN,18,6,76,96,NaN,110,NaN,56,NaN
18187,,,,NaN,,,,,NaN,,NaN,,NaN
18188,100,36,96,NaN,18,6,76,96,NaN,112,NaN,56,NaN
18189,,,,NaN,,,,,NaN,,NaN,,NaN
18190,100,36,96,NaN,18,6,76,96,NaN,110,NaN,56,NaN
18191,,,,NaN,,,,,NaN,,NaN,,NaN
18192,100,36,96,NaN,18,6,76,96,NaN,111,NaN,56,NaN
18193,,,,NaN,,,,,NaN,,NaN,,NaN
18194,100,36,96,NaN,18,6,76,96,NaN,110,NaN,56,NaN
18195,,,,NaN,,,,,NaN,,NaN,,NaN
18196,100,36,96,NaN,18,6,76,96,NaN,110,NaN,55,NaN
18197,,,,NaN,,,,,NaN,,NaN,,NaN
18198,100,36,96,NaN,18,6,76,96,NaN,111,NaN,56,NaN
18199,,,,NaN,,,,,NaN,,NaN,,NaN
18200,100,36,96,NaN,18,6,76,96,NaN,110,NaN,56,NaN
18201,,,,NaN,,,,,NaN,,NaN,,NaN
18202,100,36,96,NaN,18,6,76,97,NaN,111,NaN,56,NaN
18203,,,,NaN,,,,,NaN,,NaN,,NaN
18204,100,35,96,NaN,18,5,76,97,NaN,110,NaN,56,NaN
18205,,,,NaN,,,,,NaN,,NaN,,NaN
18206,100,35,96,NaN,18,5,76,97,NaN,111,NaN,55,NaN
18207,,,,NaN,,,,,NaN,,NaN,,NaN
18208,100,35,96,NaN,18,6,76,96,NaN,111,NaN,56,NaN
18209,,,,NaN,,,,,NaN,,NaN,,NaN
18210,100,35,96,NaN,18,6,75,97,NaN,110,NaN,55,NaN
18211,,,,NaN,,,,,NaN,,NaN,,NaN
18212,100,36,96,NaN,18,6,76,97,NaN,112,NaN,56,NaN
18213,,,,NaN,,,,,NaN,,NaN,,NaN
18214,100,36,96,NaN,18,6,76,97,NaN,110,NaN,56,NaN
18215,,,,NaN,,,,,NaN,,NaN,,NaN
18216,100,36,96,NaN,18,6,76,97,NaN,111,NaN,55,NaN
18217,,,,NaN,,,,,NaN,,NaN,,NaN
18218,100,36,96,NaN,18,6,76,97,NaN,112,NaN,56,NaN
18219,,,,NaN,,,,,NaN,,NaN,,NaN
18220,100,36,96,NaN,18,5,75,97,NaN,109,NaN,55,NaN
18221,,,,NaN,,,,,NaN,,NaN,,NaN
18222,100,36,96,NaN,18,5,76,96,NaN,111,NaN,56,NaN
18223,,,,NaN,,,,,NaN,,NaN,,NaN
18224,100,36,96,NaN,18,6,75,96,NaN,109,NaN,56,NaN
18225,,,,NaN,,,,,NaN,,NaN,,NaN
18226,100,36,96,NaN,18,6,75,96,NaN,110,NaN,55,NaN
18227,,,,NaN,,,,,NaN,,NaN,,NaN
18228,100,36,96,NaN,18,6,76,96,NaN,112,NaN,56,NaN
18229,,,,NaN,,,,,NaN,,NaN,,NaN
18230,100,36,96,NaN,18,6,76,96,NaN,110,NaN,56,NaN
18231,,,,NaN,,,,,NaN,,NaN,,NaN
18232,100,36,96,NaN,18,6,77,96,NaN,112,NaN,56,NaN
18233,,,,NaN,,,,,NaN,,NaN,,NaN
18234,100,36,96,NaN,18,5,76,96,NaN,110,NaN,56,NaN
18235,,,,NaN,,,,,NaN,,NaN,,NaN
18236,100,36,96,NaN,18,5,76,96,NaN,111,NaN,56,NaN
18237,,,,NaN,,,,,NaN,,NaN,,NaN
18238,100,36,96,NaN,18,6,77,96,NaN,113,NaN,57,NaN
18239,,,,NaN,,,,,NaN,,NaN,,NaN
18240,100,36,96,NaN,18,6,76,96,NaN,111,NaN,56,NaN
18241,,,,NaN,,,,,NaN,,NaN,,NaN
18242,100,36,96,NaN,18,6,77,96,NaN,112,NaN,56,NaN
18243,,,,NaN,,,,,NaN,,NaN,,NaN
18244,100,35,96,NaN,18,6,76,96,NaN,110,NaN,56,NaN
18245,,,,NaN,,,,,NaN,,NaN,,NaN
18246,100,35,96,NaN,18,5,76,97,NaN,110,NaN,56,NaN
18247,,,,NaN,,,,,NaN,,NaN,,NaN
18248,100,35,96,NaN,18,5,77,96,NaN,112,NaN,57,NaN
18249,,,,NaN,,,,,NaN,,NaN,,NaN
18250,100,36,96,NaN,18,6,76,96,NaN,110,NaN,55,NaN
18251,,,,NaN,,,,,NaN,,NaN,,NaN
18252,100,36,96,NaN,18,6,76,97,NaN,111,NaN,56,NaN
18253,,,,NaN,,,,,NaN,,NaN,,NaN
18254,100,36,96,NaN,18,6,76,97,NaN,110,NaN,57,NaN
18255,,,,NaN,,,,,NaN,,NaN,,NaN
18256,100,36,96,NaN,18,6,76,97,NaN,110,NaN,55,NaN
18257,,,,NaN,,,,,NaN,,NaN,,NaN
18258,100,36,96,NaN,18,6,77,97,NaN,112,NaN,57,NaN
18259,,,,NaN,,,,,NaN,,NaN,,NaN
18260,100,36,96,NaN,18,6,76,97,NaN,110,NaN,55,NaN
18261,,,,NaN,,,,,NaN,,NaN,,NaN
18262,100,36,96,NaN,18,6,77,97,NaN,112,NaN,57,NaN
18263,,,,NaN,,,,,NaN,,NaN,,NaN
18264,100,36,96,NaN,18,5,76,97,NaN,111,NaN,57,NaN
18265,,,,NaN,,,,,NaN,,NaN,,NaN
18266,100,36,96,NaN,18,5,76,97,NaN,110,NaN,56,NaN
18267,,,,NaN,,,,,NaN,,NaN,,NaN
18268,100,36,96,NaN,18,5,77,97,NaN,111,NaN,57,NaN
18269,,,,NaN,,,,,NaN,,NaN,,NaN
18270,100,36,96,NaN,18,5,76,97,NaN,110,NaN,55,NaN
18271,,,,NaN,,,,,NaN,,NaN,,NaN
18272,100,36,96,NaN,18,6,76,97,NaN,111,NaN,56,NaN
18273,,,,NaN,,,,,NaN,,NaN,,NaN
18274,100,36,96,NaN,18,6,76,97,NaN,110,NaN,56,NaN
18275,,,,NaN,,,,,NaN,,NaN,,NaN
18276,100,36,96,NaN,18,6,76,97,NaN,110,NaN,56,NaN
18277,,,,NaN,,,,,NaN,,NaN,,NaN
18278,100,36,96,NaN,18,6,76,97,NaN,111,NaN,56,NaN
18279,,,,NaN,,,,,NaN,,NaN,,NaN
18280,100,36,96,NaN,18,6,76,97,NaN,109,NaN,56,NaN
18281,,,,NaN,,,,,NaN,,NaN,,NaN
18282,100,36,96,NaN,18,6,76,97,NaN,111,NaN,56,NaN
18283,,,,NaN,,,,,NaN,,NaN,,NaN
18284,100,36,96,NaN,18,6,76,97,NaN,110,NaN,56,NaN
18285,,,,NaN,,,,,NaN,,NaN,,NaN
18286,100,36,96,NaN,18,6,76,97,NaN,110,NaN,55,NaN
18287,,,,NaN,,,,,NaN,,NaN,,NaN
18288,100,36,96,NaN,18,6,76,97,NaN,111,NaN,56,NaN
18289,,,,NaN,,,,,NaN,,NaN,,NaN
18290,100,36,96,NaN,18,6,76,97,NaN,109,NaN,56,NaN
18291,,,,NaN,,,,,NaN,,NaN,,NaN
18292,100,36,96,NaN,18,6,76,97,NaN,111,NaN,56,NaN
18293,,,,NaN,,,,,NaN,,NaN,,NaN
18294,100,35,96,NaN,18,5,76,97,NaN,109,NaN,56,NaN
18295,,,,NaN,,,,,NaN,,NaN,,NaN
18296,100,35,96,NaN,18,5,76,97,NaN,110,NaN,56,NaN
18297,,,,NaN,,,,,NaN,,NaN,,NaN
18298,100,35,96,NaN,18,6,76,97,NaN,111,NaN,56,NaN
18299,,,,NaN,,,,,NaN,,NaN,,NaN
18300,100,35,96,NaN,18,6,76,97,NaN,110,NaN,56,NaN
18301,,,,NaN,,,,,NaN,,NaN,,NaN
18302,100,36,96,NaN,18,6,77,97,NaN,111,NaN,56,NaN
18303,,,,NaN,,,,,NaN,,NaN,,NaN
18304,100,36,96,NaN,18,6,76,97,NaN,109,NaN,56,NaN
18305,,,,NaN,,,,,NaN,,NaN,,NaN
18306,100,36,97,NaN,18,6,76,97,NaN,109,NaN,56,NaN
18307,,,,NaN,,,,,NaN,,NaN,,NaN
18308,100,36,97,NaN,18,5,76,97,NaN,111,NaN,56,NaN
18309,,,,NaN,,,,,NaN,,NaN,,NaN
18310,100,36,97,NaN,18,5,75,97,NaN,109,NaN,55,NaN
18311,,,,NaN,,,,,NaN,,NaN,,NaN
18312,100,36,96,NaN,18,5,76,97,NaN,111,NaN,56,NaN
18313,,,,NaN,,,,,NaN,,NaN,,NaN
18314,100,35,96,NaN,18,5,75,97,NaN,109,NaN,55,NaN
18315,,,,NaN,,,,,NaN,,NaN,,NaN
18316,100,35,96,NaN,18,5,75,97,NaN,109,NaN,55,NaN
18317,,,,NaN,,,,,NaN,,NaN,,NaN
18318,100,35,96,NaN,18,6,76,97,NaN,111,NaN,56,NaN
18319,,,,NaN,,,,,NaN,,NaN,,NaN
18320,100,36,96,NaN,18,6,75,97,NaN,109,NaN,55,NaN
18321,,,,NaN,,,,,NaN,,NaN,,NaN
18322,100,36,96,NaN,18,6,76,97,NaN,111,NaN,56,NaN
18323,,,,NaN,,,,,NaN,,NaN,,NaN
18324,100,36,96,NaN,18,5,76,97,NaN,110,NaN,57,NaN
18325,,,,NaN,,,,,NaN,,NaN,,NaN
18326,100,35,96,NaN,18,5,76,97,NaN,110,NaN,57,NaN
18327,,,,NaN,,,,,NaN,,NaN,,NaN
18328,100,35,96,NaN,18,5,76,97,NaN,111,NaN,56,NaN
18329,,,,NaN,,,,,NaN,,NaN,,NaN
18330,100,35,96,NaN,18,5,76,97,NaN,109,NaN,55,NaN
18331,,,,NaN,,,,,NaN,,NaN,,NaN
18332,100,35,96,NaN,18,6,76,97,NaN,111,NaN,56,NaN
18333,,,,NaN,,,,,NaN,,NaN,,NaN
18334,100,36,96,NaN,18,6,76,97,NaN,111,NaN,57,NaN
18335,,,,NaN,,,,,NaN,,NaN,,NaN
18336,100,36,96,NaN,18,6,76,97,NaN,111,NaN,57,NaN
18337,,,,NaN,,,,,NaN,,NaN,,NaN
18338,100,36,96,NaN,18,6,77,97,NaN,112,NaN,57,NaN
18339,,,,NaN,,,,,NaN,,NaN,,NaN
18340,100,36,96,NaN,18,5,76,96,NaN,111,NaN,56,NaN
18341,,,,NaN,,,,,NaN,,NaN,,NaN
18342,100,36,96,NaN,18,5,77,97,NaN,112,NaN,57,NaN
18343,,,,NaN,,,,,NaN,,NaN,,NaN
18344,100,36,96,NaN,18,5,77,97,NaN,111,NaN,57,NaN
18345,,,,NaN,,,,,NaN,,NaN,,NaN
18346,100,36,96,NaN,18,5,77,97,NaN,111,NaN,57,NaN
18347,,,,NaN,,,,,NaN,,NaN,,NaN
18348,100,36,96,NaN,18,6,77,96,NaN,112,NaN,57,NaN
18349,,,,NaN,,,,,NaN,,NaN,,NaN
18350,100,36,96,NaN,18,6,76,96,NaN,110,NaN,55,NaN
18351,,,,NaN,,,,,NaN,,NaN,,NaN
18352,100,36,96,NaN,18,5,76,96,NaN,111,NaN,56,NaN
18353,,,,NaN,,,,,NaN,,NaN,,NaN
18354,100,36,95,NaN,18,5,76,96,NaN,111,NaN,56,NaN
18355,,,,NaN,,,,,NaN,,NaN,,NaN
18356,100,36,95,NaN,18,5,76,96,NaN,111,NaN,56,NaN
18357,,,,NaN,,,,,NaN,,NaN,,NaN
18358,100,36,95,NaN,18,5,76,96,NaN,111,NaN,56,NaN
18359,,,,NaN,,,,,NaN,,NaN,,NaN
18360,100,36,96,NaN,18,5,75,96,NaN,110,NaN,55,NaN
18361,,,,NaN,,,,,NaN,,NaN,,NaN
18362,100,36,95,NaN,18,5,76,96,NaN,111,NaN,55,NaN
18363,,,,NaN,,,,,NaN,,NaN,,NaN
18364,100,36,95,NaN,18,5,76,96,NaN,110,NaN,56,NaN
18365,,,,NaN,,,,,NaN,,NaN,,NaN
18366,100,36,95,NaN,18,5,76,96,NaN,110,NaN,56,NaN
18367,,,,NaN,,,,,NaN,,NaN,,NaN
18368,100,36,95,NaN,18,6,76,96,NaN,111,NaN,56,NaN
18369,,,,NaN,,,,,NaN,,NaN,,NaN
18370,100,36,95,NaN,18,5,76,96,NaN,110,NaN,55,NaN
18371,,,,NaN,,,,,NaN,,NaN,,NaN
18372,100,36,95,NaN,18,5,76,96,NaN,112,NaN,56,NaN
18373,,,,NaN,,,,,NaN,,NaN,,NaN
18374,100,36,95,NaN,18,6,76,96,NaN,111,NaN,57,NaN
18375,,,,NaN,,,,,NaN,,NaN,,NaN
18376,100,36,95,NaN,18,6,76,96,NaN,111,NaN,57,NaN
18377,,,,NaN,,,,,NaN,,NaN,,NaN
18378,100,36,95,NaN,18,6,77,96,NaN,112,NaN,57,NaN
18379,,,,NaN,,,,,NaN,,NaN,,NaN
18380,100,36,95,NaN,18,6,76,96,NaN,110,NaN,55,NaN
18381,,,,NaN,,,,,NaN,,NaN,,NaN
18382,100,36,95,NaN,18,5,77,95,NaN,112,NaN,56,NaN
18383,,,,NaN,,,,,NaN,,NaN,,NaN
18384,100,36,95,NaN,18,5,76,95,NaN,110,NaN,56,NaN
18385,,,,NaN,,,,,NaN,,NaN,,NaN
18386,100,36,95,NaN,18,5,76,95,NaN,110,NaN,55,NaN
18387,,,,NaN,,,,,NaN,,NaN,,NaN
18388,100,36,95,NaN,18,5,76,95,NaN,111,NaN,56,NaN
18389,,,,NaN,,,,,NaN,,NaN,,NaN
18390,100,36,95,NaN,18,5,76,95,NaN,109,NaN,55,NaN
18391,,,,NaN,,,,,NaN,,NaN,,NaN
18392,100,36,95,NaN,18,6,76,96,NaN,111,NaN,56,NaN
18393,,,,NaN,,,,,NaN,,NaN,,NaN
18394,100,36,95,NaN,18,6,76,96,NaN,110,NaN,56,NaN
18395,,,,NaN,,,,,NaN,,NaN,,NaN
18396,100,36,95,NaN,18,6,76,96,NaN,110,NaN,55,NaN
18397,,,,NaN,,,,,NaN,,NaN,,NaN
18398,100,36,95,NaN,18,6,76,96,NaN,111,NaN,56,NaN
18399,,,,NaN,,,,,NaN,,NaN,,NaN
18400,100,36,95,NaN,18,5,76,96,NaN,109,NaN,55,NaN
18401,,,,NaN,,,,,NaN,,NaN,,NaN
18402,100,36,95,NaN,18,5,76,96,NaN,111,NaN,56,NaN
18403,,,,NaN,,,,,NaN,,NaN,,NaN
18404,100,36,95,NaN,18,5,76,96,NaN,109,NaN,56,NaN
18405,,,,NaN,,,,,NaN,,NaN,,NaN
18406,100,36,95,NaN,18,5,76,96,NaN,109,NaN,56,NaN
18407,,,,NaN,,,,,NaN,,NaN,,NaN
18408,100,36,95,NaN,18,6,76,96,NaN,111,NaN,56,NaN
18409,,,,NaN,,,,,NaN,,NaN,,NaN
18410,100,36,95,NaN,18,6,75,96,NaN,109,NaN,55,NaN
18411,,,,NaN,,,,,NaN,,NaN,,NaN
18412,100,36,95,NaN,18,6,76,96,NaN,111,NaN,56,NaN
18413,,,,NaN,,,,,NaN,,NaN,,NaN
18414,100,36,95,NaN,18,6,75,96,NaN,109,NaN,55,NaN
18415,,,,NaN,,,,,NaN,,NaN,,NaN
18416,100,36,95,NaN,18,6,75,96,NaN,109,NaN,54,NaN
18417,,,,NaN,,,,,NaN,,NaN,,NaN
18418,100,36,95,NaN,18,5,76,96,NaN,110,NaN,56,NaN
18419,,,,NaN,,,,,NaN,,NaN,,NaN
18420,100,36,95,NaN,18,5,75,96,NaN,108,NaN,55,NaN
18421,,,,NaN,,,,,NaN,,NaN,,NaN
18422,100,36,95,NaN,18,5,76,96,NaN,110,NaN,55,NaN
18423,,,,NaN,,,,,NaN,,NaN,,NaN
18424,100,36,95,NaN,18,5,75,96,NaN,108,NaN,55,NaN
18425,,,,NaN,,,,,NaN,,NaN,,NaN
18426,100,36,95,NaN,18,5,75,96,NaN,108,NaN,55,NaN
18427,,,,NaN,,,,,NaN,,NaN,,NaN
18428,100,36,95,NaN,18,6,75,96,NaN,110,NaN,56,NaN
18429,,,,NaN,,,,,NaN,,NaN,,NaN
18430,100,36,95,NaN,18,5,75,96,NaN,108,NaN,55,NaN
18431,,,,NaN,,,,,NaN,,NaN,,NaN
18432,100,36,95,NaN,18,5,75,96,NaN,110,NaN,55,NaN
18433,,,,NaN,,,,,NaN,,NaN,,NaN
18434,100,35,95,NaN,18,6,75,96,NaN,107,NaN,55,NaN
18435,,,,NaN,,,,,NaN,,NaN,,NaN
18436,100,35,95,NaN,18,6,75,96,NaN,108,NaN,55,NaN
18437,,,,NaN,,,,,NaN,,NaN,,NaN
18438,100,35,95,NaN,18,6,75,96,NaN,109,NaN,55,NaN
18439,,,,NaN,,,,,NaN,,NaN,,NaN
18440,100,36,95,NaN,18,6,74,96,NaN,107,NaN,54,NaN
18441,,,,NaN,,,,,NaN,,NaN,,NaN
18442,100,36,95,NaN,18,6,75,96,NaN,109,NaN,55,NaN
18443,,,,NaN,,,,,NaN,,NaN,,NaN
18444,100,36,95,NaN,18,6,74,96,NaN,108,NaN,55,NaN
18445,,,,NaN,,,,,NaN,,NaN,,NaN
18446,100,36,95,NaN,18,5,75,96,NaN,108,NaN,55,NaN
18447,,,,NaN,,,,,NaN,,NaN,,NaN
18448,100,36,95,NaN,18,5,75,96,NaN,109,NaN,55,NaN
18449,,,,NaN,,,,,NaN,,NaN,,NaN
18450,100,36,95,NaN,18,5,74,96,NaN,107,NaN,54,NaN
18451,,,,NaN,,,,,NaN,,NaN,,NaN
18452,100,36,95,NaN,18,5,75,96,NaN,109,NaN,55,NaN
18453,,,,NaN,,,,,NaN,,NaN,,NaN
18454,100,36,95,NaN,18,5,74,96,NaN,107,NaN,55,NaN
18455,,,,NaN,,,,,NaN,,NaN,,NaN
18456,100,36,95,NaN,18,6,74,96,NaN,108,NaN,54,NaN
18457,,,,NaN,,,,,NaN,,NaN,,NaN
18458,100,36,95,NaN,18,6,75,96,NaN,109,NaN,55,NaN
18459,,,,NaN,,,,,NaN,,NaN,,NaN
18460,100,36,95,NaN,18,5,74,96,NaN,107,NaN,54,NaN
18461,,,,NaN,,,,,NaN,,NaN,,NaN
18462,100,36,95,NaN,18,5,75,96,NaN,109,NaN,55,NaN
18463,,,,NaN,,,,,NaN,,NaN,,NaN
18464,100,36,95,NaN,18,5,74,96,NaN,107,NaN,55,NaN
18465,,,,NaN,,,,,NaN,,NaN,,NaN
18466,100,36,95,NaN,18,5,74,96,NaN,108,NaN,54,NaN
18467,,,,NaN,,,,,NaN,,NaN,,NaN
18468,100,36,95,NaN,18,6,75,96,NaN,109,NaN,55,NaN
18469,,,,NaN,,,,,NaN,,NaN,,NaN
18470,100,36,95,NaN,18,6,74,96,NaN,107,NaN,54,NaN
18471,,,,NaN,,,,,NaN,,NaN,,NaN
18472,100,36,95,NaN,18,6,75,96,NaN,108,NaN,54,NaN
18473,,,,NaN,,,,,NaN,,NaN,,NaN
18474,100,36,95,NaN,18,6,74,96,NaN,107,NaN,54,NaN
18475,,,,NaN,,,,,NaN,,NaN,,NaN
18476,100,36,95,NaN,18,5,74,96,NaN,107,NaN,54,NaN
18477,,,,NaN,,,,,NaN,,NaN,,NaN
18478,100,35,95,NaN,18,5,74,96,NaN,108,NaN,55,NaN
18479,,,,NaN,,,,,NaN,,NaN,,NaN
18480,100,35,95,NaN,18,5,74,96,NaN,107,NaN,54,NaN
18481,,,,NaN,,,,,NaN,,NaN,,NaN
18482,100,35,95,NaN,18,5,75,96,NaN,109,NaN,55,NaN
18483,,,,NaN,,,,,NaN,,NaN,,NaN
18484,100,36,95,NaN,18,5,74,96,NaN,107,NaN,55,NaN
18485,,,,NaN,,,,,NaN,,NaN,,NaN
18486,100,36,96,NaN,18,6,75,96,NaN,108,NaN,54,NaN
18487,,,,NaN,,,,,NaN,,NaN,,NaN
18488,100,36,95,NaN,18,6,75,96,NaN,109,NaN,55,NaN
18489,,,,NaN,,,,,NaN,,NaN,,NaN
18490,100,36,96,NaN,18,5,74,96,NaN,107,NaN,55,NaN
18491,,,,NaN,,,,,NaN,,NaN,,NaN
18492,100,35,95,NaN,18,5,75,96,NaN,109,NaN,55,NaN
18493,,,,NaN,,,,,NaN,,NaN,,NaN
18494,100,35,95,NaN,18,5,75,96,NaN,108,NaN,55,NaN
18495,,,,NaN,,,,,NaN,,NaN,,NaN
18496,100,35,96,NaN,18,5,75,96,NaN,109,NaN,55,NaN
18497,,,,NaN,,,,,NaN,,NaN,,NaN
18498,100,36,95,NaN,18,6,76,96,NaN,110,NaN,56,NaN
18499,,,,NaN,,,,,NaN,,NaN,,NaN
18500,100,36,96,NaN,18,6,75,96,NaN,109,NaN,55,NaN
18501,,,,NaN,,,,,NaN,,NaN,,NaN
18502,100,36,96,NaN,18,6,76,96,NaN,110,NaN,56,NaN
18503,,,,NaN,,,,,NaN,,NaN,,NaN
18504,100,35,96,NaN,18,6,75,96,NaN,109,NaN,56,NaN
18505,,,,NaN,,,,,NaN,,NaN,,NaN
18506,100,35,96,NaN,18,5,76,96,NaN,110,NaN,55,NaN
18507,,,,NaN,,,,,NaN,,NaN,,NaN
18508,100,35,96,NaN,18,5,76,96,NaN,111,NaN,56,NaN
18509,,,,NaN,,,,,NaN,,NaN,,NaN
18510,100,36,96,NaN,18,5,75,96,NaN,109,NaN,56,NaN
18511,,,,NaN,,,,,NaN,,NaN,,NaN
18512,100,36,96,NaN,18,5,76,96,NaN,111,NaN,56,NaN
18513,,,,NaN,,,,,NaN,,NaN,,NaN
18514,100,36,96,NaN,18,5,75,96,NaN,109,NaN,56,NaN
18515,,,,NaN,,,,,NaN,,NaN,,NaN
18516,100,35,96,NaN,18,6,76,96,NaN,110,NaN,55,NaN
18517,,,,NaN,,,,,NaN,,NaN,,NaN
18518,100,35,96,NaN,18,6,76,96,NaN,111,NaN,56,NaN
18519,,,,NaN,,,,,NaN,,NaN,,NaN
18520,100,35,96,NaN,18,6,75,96,NaN,109,NaN,56,NaN
18521,,,,NaN,,,,,NaN,,NaN,,NaN
18522,100,35,96,NaN,18,6,76,96,NaN,111,NaN,56,NaN
18523,,,,NaN,,,,,NaN,,NaN,,NaN
18524,100,35,96,NaN,18,5,76,96,NaN,110,NaN,56,NaN
18525,,,,NaN,,,,,NaN,,NaN,,NaN
18526,100,35,96,NaN,18,5,76,96,NaN,110,NaN,56,NaN
18527,,,,NaN,,,,,NaN,,NaN,,NaN
18528,100,35,96,NaN,18,6,77,96,NaN,111,NaN,56,NaN
18529,,,,NaN,,,,,NaN,,NaN,,NaN
18530,100,35,96,NaN,18,6,76,96,NaN,110,NaN,56,NaN
18531,,,,NaN,,,,,NaN,,NaN,,NaN
18532,100,35,96,NaN,18,6,77,96,NaN,112,NaN,57,NaN
18533,,,,NaN,,,,,NaN,,NaN,,NaN
18534,100,35,96,NaN,18,6,77,96,NaN,111,NaN,57,NaN
18535,,,,NaN,,,,,NaN,,NaN,,NaN
18536,100,35,96,NaN,18,5,77,96,NaN,111,NaN,56,NaN
18537,,,,NaN,,,,,NaN,,NaN,,NaN
18538,100,35,96,NaN,18,5,77,96,NaN,112,NaN,57,NaN
18539,,,,NaN,,,,,NaN,,NaN,,NaN
18540,100,35,96,NaN,18,5,76,96,NaN,110,NaN,56,NaN
18541,,,,NaN,,,,,NaN,,NaN,,NaN
18542,100,36,96,NaN,18,5,77,96,NaN,112,NaN,56,NaN
18543,,,,NaN,,,,,NaN,,NaN,,NaN
18544,100,36,96,NaN,18,5,76,96,NaN,110,NaN,56,NaN
18545,,,,NaN,,,,,NaN,,NaN,,NaN
18546,100,36,96,NaN,18,5,76,96,NaN,111,NaN,56,NaN
18547,,,,NaN,,,,,NaN,,NaN,,NaN
18548,100,35,96,NaN,18,5,77,96,NaN,112,NaN,57,NaN
18549,,,,NaN,,,,,NaN,,NaN,,NaN
18550,100,35,96,NaN,18,5,76,96,NaN,110,NaN,56,NaN
18551,,,,NaN,,,,,NaN,,NaN,,NaN
18552,100,35,96,NaN,18,5,77,96,NaN,112,NaN,57,NaN
18553,,,,NaN,,,,,NaN,,NaN,,NaN
18554,100,35,96,NaN,18,5,76,96,NaN,110,NaN,57,NaN
18555,,,,NaN,,,,,NaN,,NaN,,NaN
18556,100,36,96,NaN,18,5,77,96,NaN,112,NaN,57,NaN
18557,,,,NaN,,,,,NaN,,NaN,,NaN
18558,100,36,96,NaN,18,6,78,96,NaN,113,NaN,57,NaN
18559,,,,NaN,,,,,NaN,,NaN,,NaN
