time,Solar8000/ART_DBP,SNUADC/ECG_V5,Solar8000/ETCO2,Solar8000/ART_MBP,Solar8000/PLETH_SPO2,SNUADC/ART,Solar8000/RR_CO2,Solar8000/HR,Solar8000/PLETH_HR,SNUADC/ECG_II,Solar8000/ART_SBP,Solar8000/CVP,SNUADC/CVP
7028,51,NaN,30,69,100,NaN,18,73,73,NaN,100,3,NaN
7029,,NaN,,,,NaN,,,,NaN,,,NaN
7030,52,NaN,30,70,100,NaN,18,73,73,NaN,101,3,NaN
7031,,NaN,,,,NaN,,,,NaN,,,NaN
7032,52,NaN,30,70,100,NaN,18,73,73,NaN,100,3,NaN
7033,,NaN,,,,NaN,,,,NaN,,,NaN
7034,51,NaN,30,70,100,NaN,18,72,73,NaN,101,3,NaN
7035,,NaN,,,,NaN,,,,NaN,,,NaN
7036,51,NaN,30,70,100,NaN,18,72,72,NaN,100,3,NaN
7037,,NaN,,,,NaN,,,,NaN,,,NaN
7038,51,NaN,30,70,100,NaN,18,72,72,NaN,101,3,NaN
7039,,NaN,,,,NaN,,,,NaN,,,NaN
7040,51,NaN,30,70,100,NaN,18,72,72,NaN,101,3,NaN
7041,,NaN,,,,NaN,,,,NaN,,,NaN
7042,51,NaN,30,69,100,NaN,18,72,72,NaN,99,3,NaN
7043,,NaN,,,,NaN,,,,NaN,,,NaN
7044,50,NaN,30,69,100,NaN,18,72,72,NaN,100,3,NaN
7045,,NaN,,,,NaN,,,,NaN,,,NaN
7046,50,NaN,30,68,100,NaN,18,72,73,NaN,99,3,NaN
7047,,NaN,,,,NaN,,,,NaN,,,NaN
7048,50,NaN,30,68,100,NaN,18,73,73,NaN,99,3,NaN
7049,,NaN,,,,NaN,,,,NaN,,,NaN
7050,50,NaN,30,68,100,NaN,18,73,73,NaN,99,3,NaN
7051,,NaN,,,,NaN,,,,NaN,,,NaN
7052,49,NaN,30,67,100,NaN,18,73,73,NaN,97,3,NaN
7053,,NaN,,,,NaN,,,,NaN,,,NaN
7054,49,NaN,30,67,100,NaN,18,73,73,NaN,97,3,NaN
7055,,NaN,,,,NaN,,,,NaN,,,NaN
7056,50,NaN,30,67,100,NaN,18,73,73,NaN,97,3,NaN
7057,,NaN,,,,NaN,,,,NaN,,,NaN
7058,49,NaN,30,66,100,NaN,18,73,73,NaN,97,3,NaN
7059,,NaN,,,,NaN,,,,NaN,,,NaN
7060,50,NaN,30,67,100,NaN,18,74,74,NaN,97,3,NaN
7061,,NaN,,,,NaN,,,,NaN,,,NaN
7062,49,NaN,30,66,100,NaN,18,74,74,NaN,95,3,NaN
7063,,NaN,,,,NaN,,,,NaN,,,NaN
7064,49,NaN,30,66,100,NaN,18,75,75,NaN,95,3,NaN
