time,Solar8000/CVP,Solar8000/HR,Solar8000/ETCO2,Solar8000/RR_CO2,Solar8000/ART_DBP,Solar8000/ART_MBP,SNUADC/ECG_V5,SNUADC/CVP,Solar8000/PLETH_SPO2,Solar8000/PLETH_HR,SNUADC/ART,Solar8000/ART_SBP,SNUADC/ECG_II
425,5,132,0,,-3,-3,NaN,NaN,98,131,NaN,-3,NaN
426,,,,,,,NaN,NaN,,,NaN,,NaN
427,5,134,0,,-3,-3,NaN,NaN,100,135,NaN,-3,NaN
428,,,,,,,NaN,NaN,,,NaN,,NaN
429,5,137,0,,-3,-3,NaN,NaN,100,137,NaN,-3,NaN
430,,,,,,,NaN,NaN,,,NaN,,NaN
431,4,136,0,,-3,-3,NaN,NaN,100,136,NaN,-3,NaN
432,,,,,,,NaN,NaN,,,NaN,,NaN
433,4,134,0,,-3,-3,NaN,NaN,100,134,NaN,-3,NaN
434,,,,,,,NaN,NaN,,,NaN,,NaN
435,4,133,0,,-3,-3,NaN,NaN,100,133,NaN,-3,NaN
436,,,,,,,NaN,NaN,,,NaN,,NaN
437,4,134,0,,-3,-3,NaN,NaN,100,132,NaN,-3,NaN
438,,,,,,,NaN,NaN,,,NaN,,NaN
439,4,135,0,,-3,-3,NaN,NaN,100,132,NaN,-3,NaN
440,,,,,,,NaN,NaN,,,NaN,,NaN
441,4,134,0,,-3,-3,NaN,NaN,100,131,NaN,-3,NaN
442,,,,,,,NaN,NaN,,,NaN,,NaN
443,4,134,0,,-3,-3,NaN,NaN,100,131,NaN,-3,NaN
444,,,,,,,NaN,NaN,,,NaN,,NaN
445,4,134,0,,-3,-3,NaN,NaN,100,132,NaN,-3,NaN
446,,,,,,,NaN,NaN,,,NaN,,NaN
447,5,133,0,,-3,-3,NaN,NaN,100,133,NaN,-3,NaN
448,,,,,,,NaN,NaN,,,NaN,,NaN
449,5,134,0,,-3,-3,NaN,NaN,100,135,NaN,-3,NaN
450,,,,,,,NaN,NaN,,,NaN,,NaN
451,4,135,0,,-3,-3,NaN,NaN,100,136,NaN,-3,NaN
452,,,,,,,NaN,NaN,,,NaN,,NaN
453,4,135,0,,-3,-3,NaN,NaN,100,138,NaN,-3,NaN
454,,,,,,,NaN,NaN,,,NaN,,NaN
455,4,136,0,,-3,-3,NaN,NaN,100,136,NaN,-3,NaN
456,,,,,,,NaN,NaN,,,NaN,,NaN
457,4,137,0,,-3,-3,NaN,NaN,100,136,NaN,-3,NaN
458,,,,,,,NaN,NaN,,,NaN,,NaN
459,4,136,0,,-3,-3,NaN,NaN,100,137,NaN,-3,NaN
460,,,,,,,NaN,NaN,,,NaN,,NaN
461,4,134,0,,-3,-3,NaN,NaN,100,135,NaN,-3,NaN
462,,,,,,,NaN,NaN,,,NaN,,NaN
463,4,130,0,,-3,-3,NaN,NaN,100,131,NaN,-3,NaN
464,,,,,,,NaN,NaN,,,NaN,,NaN
465,4,128,0,,-3,-3,NaN,NaN,100,128,NaN,-3,NaN
466,,,,,,,NaN,NaN,,,NaN,,NaN
467,4,130,0,,-3,-3,NaN,NaN,100,131,NaN,-3,NaN
468,,,,,,,NaN,NaN,,,NaN,,NaN
469,4,132,0,,-3,-3,NaN,NaN,100,130,NaN,-3,NaN
470,,,,,,,NaN,NaN,,,NaN,,NaN
471,4,131,0,,-3,-3,NaN,NaN,100,127,NaN,-3,NaN
472,,,,,,,NaN,NaN,,,NaN,,NaN
473,5,126,0,,-3,-3,NaN,NaN,100,124,NaN,-3,NaN
474,,,,,,,NaN,NaN,,,NaN,,NaN
475,5,119,0,,-3,-3,NaN,NaN,100,121,NaN,-3,NaN
476,,,,,,,NaN,NaN,,,NaN,,NaN
477,4,117,0,,-3,-3,NaN,NaN,100,118,NaN,-3,NaN
478,,,,,,,NaN,NaN,,,NaN,,NaN
479,4,116,0,,-3,-3,NaN,NaN,100,116,NaN,-3,NaN
480,,,,,,,NaN,NaN,,,NaN,,NaN
481,4,116,0,,-3,-3,NaN,NaN,100,116,NaN,-3,NaN
482,,,,,,,NaN,NaN,,,NaN,,NaN
483,4,116,0,,-3,-3,NaN,NaN,100,116,NaN,-3,NaN
484,,,,,,,NaN,NaN,,,NaN,,NaN
485,4,114,0,,-3,-3,NaN,NaN,100,115,NaN,-3,NaN
486,,,,,,,NaN,NaN,,,NaN,,NaN
487,4,112,0,,-3,-3,NaN,NaN,100,114,NaN,-3,NaN
488,,,,,,,NaN,NaN,,,NaN,,NaN
489,4,113,0,,-3,-3,NaN,NaN,100,113,NaN,-3,NaN
490,,,,,,,NaN,NaN,,,NaN,,NaN
491,4,115,0,,-3,-3,NaN,NaN,98,115,NaN,-3,NaN
492,,,,,,,NaN,NaN,,,NaN,,NaN
493,4,118,0,,-3,-3,NaN,NaN,97,118,NaN,-3,NaN
494,,,,,,,NaN,NaN,,,NaN,,NaN
495,4,120,0,,-3,-3,NaN,NaN,97,120,NaN,-3,NaN
496,,,,,,,NaN,NaN,,,NaN,,NaN
497,4,119,0,,-3,-3,NaN,NaN,98,120,NaN,-3,NaN
498,,,,,,,NaN,NaN,,,NaN,,NaN
499,4,119,0,,-3,-3,NaN,NaN,98,119,NaN,-3,NaN
500,,,,,,,NaN,NaN,,,NaN,,NaN
501,4,118,0,,-3,-3,NaN,NaN,96,119,NaN,-3,NaN
502,,,,,,,NaN,NaN,,,NaN,,NaN
503,4,117,0,,-3,-3,NaN,NaN,95,118,NaN,-3,NaN
504,,,,,,,NaN,NaN,,,NaN,,NaN
505,4,121,0,,-3,-3,NaN,NaN,93,120,NaN,-3,NaN
506,,,,,,,NaN,NaN,,,NaN,,NaN
507,4,124,0,,-3,-3,NaN,NaN,92,125,NaN,-3,NaN
508,,,,,,,NaN,NaN,,,NaN,,NaN
509,4,126,0,,-3,-3,NaN,NaN,95,126,NaN,-3,NaN
510,,,,,,,NaN,NaN,,,NaN,,NaN
511,4,125,0,,-3,-3,NaN,NaN,97,125,NaN,-3,NaN
512,,,,,,,NaN,NaN,,,NaN,,NaN
513,4,121,0,,-3,-3,NaN,NaN,96,122,NaN,-3,NaN
514,,,,,,,NaN,NaN,,,NaN,,NaN
515,4,121,0,,-3,-3,NaN,NaN,95,122,NaN,-3,NaN
516,,,,,,,NaN,NaN,,,NaN,,NaN
517,4,123,0,,-3,-3,NaN,NaN,94,123,NaN,-3,NaN
518,,,,,,,NaN,NaN,,,NaN,,NaN
519,3,126,0,,-3,-3,NaN,NaN,94,124,NaN,-3,NaN
520,,,,,,,NaN,NaN,,,NaN,,NaN
521,3,128,0,,-3,-3,NaN,NaN,94,125,NaN,-3,NaN
522,,,,,,,NaN,NaN,,,NaN,,NaN
523,3,128,0,,-3,-3,NaN,NaN,94,122,NaN,-3,NaN
524,,,,,,,NaN,NaN,,,NaN,,NaN
525,4,125,0,,-3,-3,NaN,NaN,96,117,NaN,-3,NaN
526,,,,,,,NaN,NaN,,,NaN,,NaN
527,4,124,0,,-3,-3,NaN,NaN,97,115,NaN,-3,NaN
528,,,,,,,NaN,NaN,,,NaN,,NaN
529,4,123,0,,-3,-3,NaN,NaN,98,123,NaN,-3,NaN
530,,,,,,,NaN,NaN,,,NaN,,NaN
531,4,122,0,,-3,-3,NaN,NaN,98,124,NaN,-3,NaN
532,,,,,,,NaN,NaN,,,NaN,,NaN
533,4,125,0,,-3,-3,NaN,NaN,98,127,NaN,-3,NaN
534,,,,,,,NaN,NaN,,,NaN,,NaN
535,4,130,0,,-3,-3,NaN,NaN,99,131,NaN,-3,NaN
536,,,,,,,NaN,NaN,,,NaN,,NaN
537,4,132,0,,-3,-3,NaN,NaN,98,133,NaN,-3,NaN
538,,,,,,,NaN,NaN,,,NaN,,NaN
539,4,133,0,,-3,-3,NaN,NaN,99,136,NaN,-3,NaN
540,,,,,,,NaN,NaN,,,NaN,,NaN
541,4,133,0,,-3,-3,NaN,NaN,99,138,NaN,-3,NaN
542,,,,,,,NaN,NaN,,,NaN,,NaN
543,4,133,0,,-3,-3,NaN,NaN,100,138,NaN,-3,NaN
544,,,,,,,NaN,NaN,,,NaN,,NaN
545,3,132,0,,-3,-3,NaN,NaN,100,137,NaN,-3,NaN
546,,,,,,,NaN,NaN,,,NaN,,NaN
547,3,132,0,,-3,-3,NaN,NaN,100,133,NaN,-3,NaN
548,,,,,,,NaN,NaN,,,NaN,,NaN
549,4,132,0,,-3,-3,NaN,NaN,100,133,NaN,-3,NaN
550,,,,,,,NaN,NaN,,,NaN,,NaN
551,4,132,0,,-3,-3,NaN,NaN,100,133,NaN,-3,NaN
552,,,,,,,NaN,NaN,,,NaN,,NaN
553,4,132,0,,-3,-3,NaN,NaN,100,130,NaN,-3,NaN
554,,,,,,,NaN,NaN,,,NaN,,NaN
555,4,125,0,,-3,-3,NaN,NaN,100,125,NaN,-3,NaN
556,,,,,,,NaN,NaN,,,NaN,,NaN
557,4,119,0,,-3,-3,NaN,NaN,100,121,NaN,-3,NaN
558,,,,,,,NaN,NaN,,,NaN,,NaN
559,4,115,0,,-3,-3,NaN,NaN,100,117,NaN,-3,NaN
560,,,,,,,NaN,NaN,,,NaN,,NaN
561,4,114,0,,-3,-3,NaN,NaN,100,114,NaN,-3,NaN
562,,,,,,,NaN,NaN,,,NaN,,NaN
563,4,114,0,,-3,-3,NaN,NaN,99,114,NaN,-3,NaN
564,,,,,,,NaN,NaN,,,NaN,,NaN
565,4,114,0,,-3,-3,NaN,NaN,99,114,NaN,-3,NaN
566,,,,,,,NaN,NaN,,,NaN,,NaN
567,3,116,0,,-3,-3,NaN,NaN,99,115,NaN,-3,NaN
568,,,,,,,NaN,NaN,,,NaN,,NaN
569,3,116,0,,-3,-3,NaN,NaN,97,116,NaN,-3,NaN
570,,,,,,,NaN,NaN,,,NaN,,NaN
571,3,116,0,,-3,-3,NaN,NaN,96,116,NaN,-3,NaN
572,,,,,,,NaN,NaN,,,NaN,,NaN
573,3,119,0,,-3,-3,NaN,NaN,95,120,NaN,-3,NaN
574,,,,,,,NaN,NaN,,,NaN,,NaN
575,4,121,0,,-3,-3,NaN,NaN,96,121,NaN,-3,NaN
576,,,,,,,NaN,NaN,,,NaN,,NaN
577,4,120,0,,-3,-3,NaN,NaN,97,121,NaN,-3,NaN
578,,,,,,,NaN,NaN,,,NaN,,NaN
579,4,120,0,,-3,-3,NaN,NaN,97,121,NaN,-3,NaN
580,,,,,,,NaN,NaN,,,NaN,,NaN
581,4,122,0,,-3,-3,NaN,NaN,96,122,NaN,-3,NaN
582,,,,,,,NaN,NaN,,,NaN,,NaN
583,3,122,0,,-3,-3,NaN,NaN,96,122,NaN,-3,NaN
584,,,,,,,NaN,NaN,,,NaN,,NaN
585,3,122,0,,-3,-3,NaN,NaN,96,122,NaN,-3,NaN
586,,,,,,,NaN,NaN,,,NaN,,NaN
587,3,122,0,,-3,-3,NaN,NaN,96,122,NaN,-3,NaN
588,,,,,,,NaN,NaN,,,NaN,,NaN
589,3,122,0,,-3,-3,NaN,NaN,96,122,NaN,-3,NaN
590,,,,,,,NaN,NaN,,,NaN,,NaN
591,3,119,0,,-3,-3,NaN,NaN,97,120,NaN,-3,NaN
592,,,,,,,NaN,NaN,,,NaN,,NaN
593,3,118,0,,-3,-3,NaN,NaN,96,119,NaN,-3,NaN
594,,,,,,,NaN,NaN,,,NaN,,NaN
595,3,118,0,,-3,-3,NaN,NaN,95,118,NaN,-3,NaN
596,,,,,,,NaN,NaN,,,NaN,,NaN
597,3,118,0,,-3,-3,NaN,NaN,96,118,NaN,-3,NaN
598,,,,,,,NaN,NaN,,,NaN,,NaN
599,3,120,0,,-3,-3,NaN,NaN,96,120,NaN,-3,NaN
600,,,,,,,NaN,NaN,,,NaN,,NaN
601,4,124,0,,-3,-3,NaN,NaN,96,124,NaN,-3,NaN
602,,,,,,,NaN,NaN,,,NaN,,NaN
603,4,126,0,,-3,-3,NaN,NaN,97,126,NaN,-3,NaN
604,,,,,,,NaN,NaN,,,NaN,,NaN
605,4,124,0,,-3,-3,NaN,NaN,97,125,NaN,-3,NaN
606,,,,,,,NaN,NaN,,,NaN,,NaN
607,4,122,0,,-3,-3,NaN,NaN,98,122,NaN,-3,NaN
608,,,,,,,NaN,NaN,,,NaN,,NaN
609,3,122,0,,-3,-3,NaN,NaN,98,122,NaN,-3,NaN
610,,,,,,,NaN,NaN,,,NaN,,NaN
611,3,123,0,,-3,-3,NaN,NaN,97,124,NaN,-3,NaN
612,,,,,,,NaN,NaN,,,NaN,,NaN
613,3,123,0,,-3,-3,NaN,NaN,97,124,NaN,-3,NaN
614,,,,,,,NaN,NaN,,,NaN,,NaN
615,3,124,0,,-3,-3,NaN,NaN,97,124,NaN,-3,NaN
616,,,,,,,NaN,NaN,,,NaN,,NaN
617,3,125,0,,-3,-3,NaN,NaN,97,125,NaN,-3,NaN
618,,,,,,,NaN,NaN,,,NaN,,NaN
619,3,124,0,,-3,-3,NaN,NaN,98,125,NaN,-3,NaN
620,,,,,,,NaN,NaN,,,NaN,,NaN
621,3,122,0,,-3,-3,NaN,NaN,98,123,NaN,-3,NaN
622,,,,,,,NaN,NaN,,,NaN,,NaN
623,3,123,0,,-4,-4,NaN,NaN,98,123,NaN,-4,NaN
624,,,,,,,NaN,NaN,,,NaN,,NaN
625,3,126,0,,-4,-4,NaN,NaN,98,127,NaN,-4,NaN
626,,,,,,,NaN,NaN,,,NaN,,NaN
627,4,128,0,,-2,-2,NaN,NaN,97,131,NaN,-2,NaN
628,,,,,,,NaN,NaN,,,NaN,,NaN
629,4,133,0,,-2,-2,NaN,NaN,97,134,NaN,-2,NaN
630,,,,,,,NaN,NaN,,,NaN,,NaN
631,4,134,0,,-3,-3,NaN,NaN,98,134,NaN,-3,NaN
632,,,,,,,NaN,NaN,,,NaN,,NaN
633,4,132,0,,-3,-3,NaN,NaN,98,133,NaN,-3,NaN
634,,,,,,,NaN,NaN,,,NaN,,NaN
635,3,133,0,,-3,-3,NaN,NaN,98,131,NaN,-3,NaN
636,,,,,,,NaN,NaN,,,NaN,,NaN
637,3,136,0,,-3,-3,NaN,NaN,98,134,NaN,-3,NaN
638,,,,,,,NaN,NaN,,,NaN,,NaN
639,3,137,0,,-3,-3,NaN,NaN,98,136,NaN,-3,NaN
640,,,,,,,NaN,NaN,,,NaN,,NaN
641,3,138,0,,-3,-3,NaN,NaN,100,141,NaN,-3,NaN
642,,,,,,,NaN,NaN,,,NaN,,NaN
643,3,139,0,,-3,-3,NaN,NaN,100,141,NaN,-3,NaN
644,,,,,,,NaN,NaN,,,NaN,,NaN
645,3,138,0,,-3,-3,NaN,NaN,100,139,NaN,-3,NaN
646,,,,,,,NaN,NaN,,,NaN,,NaN
647,4,137,0,,-3,-3,NaN,NaN,100,137,NaN,-3,NaN
648,,,,,,,NaN,NaN,,,NaN,,NaN
649,4,137,0,,-3,-3,NaN,NaN,100,137,NaN,-3,NaN
650,,,,,,,NaN,NaN,,,NaN,,NaN
651,4,138,0,,-3,-3,NaN,NaN,100,138,NaN,-3,NaN
652,,,,,,,NaN,NaN,,,NaN,,NaN
653,4,137,0,,-3,-3,NaN,NaN,100,137,NaN,-3,NaN
654,,,,,,,NaN,NaN,,,NaN,,NaN
655,4,136,0,,-3,-3,NaN,NaN,100,136,NaN,-3,NaN
656,,,,,,,NaN,NaN,,,NaN,,NaN
657,2,135,0,,-3,-3,NaN,NaN,100,136,NaN,-3,NaN
658,,,,,,,NaN,NaN,,,NaN,,NaN
659,2,136,0,,-3,-3,NaN,NaN,100,136,NaN,-3,NaN
660,,,,,,,NaN,NaN,,,NaN,,NaN
661,2,136,0,,-3,-3,NaN,NaN,100,137,NaN,-3,NaN
662,,,,,,,NaN,NaN,,,NaN,,NaN
663,2,136,0,,-3,-3,NaN,NaN,100,137,NaN,-3,NaN
664,,,,,,,NaN,NaN,,,NaN,,NaN
665,3,136,0,,-3,-3,NaN,NaN,100,136,NaN,-3,NaN
666,,,,,,,NaN,NaN,,,NaN,,NaN
667,3,134,0,,-3,-3,NaN,NaN,100,134,NaN,-3,NaN
668,,,,,,,NaN,NaN,,,NaN,,NaN
669,3,132,0,,-3,-3,NaN,NaN,100,132,NaN,-3,NaN
670,,,,,,,NaN,NaN,,,NaN,,NaN
671,3,131,0,,-3,-3,NaN,NaN,100,131,NaN,-3,NaN
672,,,,,,,NaN,NaN,,,NaN,,NaN
673,2,130,0,,-3,-3,NaN,NaN,100,130,NaN,-3,NaN
674,,,,,,,NaN,NaN,,,NaN,,NaN
675,2,130,0,,-3,-3,NaN,NaN,100,130,NaN,-3,NaN
676,,,,,,,NaN,NaN,,,NaN,,NaN
677,2,132,0,,-3,-3,NaN,NaN,100,128,NaN,-3,NaN
678,,,,,,,NaN,NaN,,,NaN,,NaN
679,2,132,0,,-3,-3,NaN,NaN,100,126,NaN,-3,NaN
680,,,,,,,NaN,NaN,,,NaN,,NaN
681,2,132,0,,-3,-3,NaN,NaN,100,121,NaN,-3,NaN
682,,,,,,,NaN,NaN,,,NaN,,NaN
683,2,132,0,,-3,-3,NaN,NaN,100,123,NaN,-3,NaN
684,,,,,,,NaN,NaN,,,NaN,,NaN
685,2,132,0,,-3,-3,NaN,NaN,100,130,NaN,-3,NaN
686,,,,,,,NaN,NaN,,,NaN,,NaN
687,2,134,0,,-3,-3,NaN,NaN,100,133,NaN,-3,NaN
688,,,,,,,NaN,NaN,,,NaN,,NaN
689,2,138,0,,-3,-3,NaN,NaN,100,138,NaN,-3,NaN
690,,,,,,,NaN,NaN,,,NaN,,NaN
691,2,142,0,,-3,-3,NaN,NaN,100,142,NaN,-3,NaN
692,,,,,,,NaN,NaN,,,NaN,,NaN
693,2,141,0,,-3,-3,NaN,NaN,100,141,NaN,-3,NaN
694,,,,,,,NaN,NaN,,,NaN,,NaN
695,2,139,0,,-4,-4,NaN,NaN,100,136,NaN,-4,NaN
696,,,,,,,NaN,NaN,,,NaN,,NaN
697,2,134,0,,-4,-4,NaN,NaN,100,135,NaN,-4,NaN
698,,,,,,,NaN,NaN,,,NaN,,NaN
699,2,135,0,,-3,-3,NaN,NaN,100,136,NaN,-3,NaN
700,,,,,,,NaN,NaN,,,NaN,,NaN
701,2,135,0,,-3,-3,NaN,NaN,100,136,NaN,-3,NaN
702,,,,,,,NaN,NaN,,,NaN,,NaN
703,2,136,0,,-3,-3,NaN,NaN,100,136,NaN,-3,NaN
704,,,,,,,NaN,NaN,,,NaN,,NaN
705,2,139,0,,-3,-3,NaN,NaN,100,140,NaN,-3,NaN
706,,,,,,,NaN,NaN,,,NaN,,NaN
707,2,140,0,,-3,-3,NaN,NaN,100,143,NaN,-3,NaN
708,,,,,,,NaN,NaN,,,NaN,,NaN
709,2,138,0,,-3,-3,NaN,NaN,100,143,NaN,-3,NaN
710,,,,,,,NaN,NaN,,,NaN,,NaN
711,2,137,0,,-3,-3,NaN,NaN,100,140,NaN,-3,NaN
712,,,,,,,NaN,NaN,,,NaN,,NaN
713,2,136,0,,-3,-3,NaN,NaN,100,140,NaN,-3,NaN
714,,,,,,,NaN,NaN,,,NaN,,NaN
715,2,138,0,,-3,-3,NaN,NaN,100,141,NaN,-3,NaN
716,,,,,,,NaN,NaN,,,NaN,,NaN
717,2,138,0,,-3,-3,NaN,NaN,100,140,NaN,-3,NaN
718,,,,,,,NaN,NaN,,,NaN,,NaN
719,2,138,0,,-3,-3,NaN,NaN,100,137,NaN,-3,NaN
720,,,,,,,NaN,NaN,,,NaN,,NaN
721,2,138,0,,-3,-3,NaN,NaN,100,135,NaN,-3,NaN
722,,,,,,,NaN,NaN,,,NaN,,NaN
723,2,137,0,,-3,-3,NaN,NaN,100,136,NaN,-3,NaN
724,,,,,,,NaN,NaN,,,NaN,,NaN
725,2,137,0,,-3,-3,NaN,NaN,100,138,NaN,-3,NaN
726,,,,,,,NaN,NaN,,,NaN,,NaN
727,2,140,0,,-3,-3,NaN,NaN,100,143,NaN,-3,NaN
728,,,,,,,NaN,NaN,,,NaN,,NaN
729,2,145,0,,-3,-3,NaN,NaN,100,146,NaN,-3,NaN
730,,,,,,,NaN,NaN,,,NaN,,NaN
731,2,145,0,,-3,-3,NaN,NaN,100,147,NaN,-3,NaN
732,,,,,,,NaN,NaN,,,NaN,,NaN
733,2,146,0,,-3,-3,NaN,NaN,100,144,NaN,-3,NaN
734,,,,,,,NaN,NaN,,,NaN,,NaN
735,2,144,0,,-3,-3,NaN,NaN,100,141,NaN,-3,NaN
736,,,,,,,NaN,NaN,,,NaN,,NaN
737,2,142,0,,-3,-3,NaN,NaN,100,143,NaN,-3,NaN
738,,,,,,,NaN,NaN,,,NaN,,NaN
739,2,139,0,,-3,-3,NaN,NaN,100,139,NaN,-3,NaN
740,,,,,,,NaN,NaN,,,NaN,,NaN
741,2,134,0,,-3,-3,NaN,NaN,100,136,NaN,-3,NaN
742,,,,,,,NaN,NaN,,,NaN,,NaN
743,2,133,0,,-3,-3,NaN,NaN,100,134,NaN,-3,NaN
744,,,,,,,NaN,NaN,,,NaN,,NaN
745,3,134,0,,-3,-3,NaN,NaN,100,135,NaN,-3,NaN
746,,,,,,,NaN,NaN,,,NaN,,NaN
747,3,135,0,,-3,-3,NaN,NaN,100,135,NaN,-3,NaN
748,,,,,,,NaN,NaN,,,NaN,,NaN
749,3,135,0,,-3,-3,NaN,NaN,100,138,NaN,-3,NaN
750,,,,,,,NaN,NaN,,,NaN,,NaN
751,2,138,0,,-3,-3,NaN,NaN,100,140,NaN,-3,NaN
752,,,,,,,NaN,NaN,,,NaN,,NaN
753,2,140,0,,-3,-3,NaN,NaN,100,140,NaN,-3,NaN
754,,,,,,,NaN,NaN,,,NaN,,NaN
755,2,137,0,,-3,-3,NaN,NaN,100,137,NaN,-3,NaN
756,,,,,,,NaN,NaN,,,NaN,,NaN
757,2,134,0,,-3,-3,NaN,NaN,100,135,NaN,-3,NaN
758,,,,,,,NaN,NaN,,,NaN,,NaN
759,2,134,0,,-3,-3,NaN,NaN,100,136,NaN,-3,NaN
760,,,,,,,NaN,NaN,,,NaN,,NaN
761,2,135,0,,-3,-3,NaN,NaN,100,137,NaN,-3,NaN
762,,,,,,,NaN,NaN,,,NaN,,NaN
763,3,137,0,,-4,-4,NaN,NaN,100,136,NaN,-4,NaN
764,,,,,,,NaN,NaN,,,NaN,,NaN
765,3,137,0,,-4,-4,NaN,NaN,100,134,NaN,-4,NaN
766,,,,,,,NaN,NaN,,,NaN,,NaN
767,3,133,0,,-4,-4,NaN,NaN,100,132,NaN,-4,NaN
768,,,,,,,NaN,NaN,,,NaN,,NaN
769,3,130,0,,-4,-4,NaN,NaN,100,131,NaN,-4,NaN
770,,,,,,,NaN,NaN,,,NaN,,NaN
771,2,131,0,,-3,-3,NaN,NaN,100,131,NaN,-3,NaN
772,,,,,,,NaN,NaN,,,NaN,,NaN
773,2,133,0,,-3,-3,NaN,NaN,100,134,NaN,-3,NaN
774,,,,,,,NaN,NaN,,,NaN,,NaN
775,2,133,0,,-3,-3,NaN,NaN,100,137,NaN,-3,NaN
776,,,,,,,NaN,NaN,,,NaN,,NaN
777,2,135,0,,-3,-3,NaN,NaN,100,136,NaN,-3,NaN
778,,,,,,,NaN,NaN,,,NaN,,NaN
779,2,133,0,,-3,-3,NaN,NaN,100,132,NaN,-3,NaN
780,,,,,,,NaN,NaN,,,NaN,,NaN
781,2,128,0,,-3,-3,NaN,NaN,100,129,NaN,-3,NaN
782,,,,,,,NaN,NaN,,,NaN,,NaN
783,2,127,0,,-3,-3,NaN,NaN,100,128,NaN,-3,NaN
784,,,,,,,NaN,NaN,,,NaN,,NaN
785,2,127,0,,-3,-3,NaN,NaN,100,128,NaN,-3,NaN
786,,,,,,,NaN,NaN,,,NaN,,NaN
787,2,127,0,,-3,-3,NaN,NaN,100,127,NaN,-3,NaN
788,,,,,,,NaN,NaN,,,NaN,,NaN
789,2,127,0,,-3,-3,NaN,NaN,100,128,NaN,-3,NaN
790,,,,,,,NaN,NaN,,,NaN,,NaN
791,2,128,0,,-4,-4,NaN,NaN,100,129,NaN,-4,NaN
792,,,,,,,NaN,NaN,,,NaN,,NaN
793,2,130,0,,-4,-4,NaN,NaN,100,131,NaN,-4,NaN
794,,,,,,,NaN,NaN,,,NaN,,NaN
795,2,134,0,,-3,-3,NaN,NaN,100,135,NaN,-3,NaN
796,,,,,,,NaN,NaN,,,NaN,,NaN
797,2,136,0,,-3,-3,NaN,NaN,100,136,NaN,-3,NaN
798,,,,,,,NaN,NaN,,,NaN,,NaN
799,2,134,0,,-3,-3,NaN,NaN,100,132,NaN,-3,NaN
800,,,,,,,NaN,NaN,,,NaN,,NaN
801,2,134,0,,-3,-3,NaN,NaN,100,132,NaN,-3,NaN
802,,,,,,,NaN,NaN,,,NaN,,NaN
803,2,135,0,,-4,-4,NaN,NaN,100,132,NaN,-4,NaN
804,,,,,,,NaN,NaN,,,NaN,,NaN
805,2,136,0,,-4,-4,NaN,NaN,100,137,NaN,-4,NaN
806,,,,,,,NaN,NaN,,,NaN,,NaN
807,2,136,0,,-3,-3,NaN,NaN,100,137,NaN,-3,NaN
808,,,,,,,NaN,NaN,,,NaN,,NaN
809,2,135,0,,-3,-3,NaN,NaN,100,135,NaN,-3,NaN
810,,,,,,,NaN,NaN,,,NaN,,NaN
811,2,137,0,,-3,-3,NaN,NaN,100,136,NaN,-3,NaN
812,,,,,,,NaN,NaN,,,NaN,,NaN
813,2,140,0,,-3,-3,NaN,NaN,100,136,NaN,-3,NaN
814,,,,,,,NaN,NaN,,,NaN,,NaN
815,2,142,0,,-3,-3,NaN,NaN,100,136,NaN,-3,NaN
816,,,,,,,NaN,NaN,,,NaN,,NaN
817,2,144,0,,-3,-3,NaN,NaN,100,140,NaN,-3,NaN
818,,,,,,,NaN,NaN,,,NaN,,NaN
819,2,143,0,,-3,-3,NaN,NaN,100,141,NaN,-3,NaN
820,,,,,,,NaN,NaN,,,NaN,,NaN
821,2,137,0,,-3,-3,NaN,NaN,100,138,NaN,-3,NaN
822,,,,,,,NaN,NaN,,,NaN,,NaN
823,2,137,0,,-3,-3,NaN,NaN,100,136,NaN,-3,NaN
824,,,,,,,NaN,NaN,,,NaN,,NaN
825,2,137,0,,-3,-3,NaN,NaN,100,138,NaN,-3,NaN
826,,,,,,,NaN,NaN,,,NaN,,NaN
827,2,137,0,,-4,-4,NaN,NaN,100,138,NaN,-4,NaN
828,,,,,,,NaN,NaN,,,NaN,,NaN
829,2,135,0,,-4,-4,NaN,NaN,100,136,NaN,-4,NaN
830,,,,,,,NaN,NaN,,,NaN,,NaN
831,2,135,0,,-3,-3,NaN,NaN,100,135,NaN,-3,NaN
832,,,,,,,NaN,NaN,,,NaN,,NaN
833,2,140,0,,-3,-3,NaN,NaN,100,139,NaN,-3,NaN
834,,,,,,,NaN,NaN,,,NaN,,NaN
835,2,144,0,,-3,-3,NaN,NaN,100,143,NaN,-3,NaN
836,,,,,,,NaN,NaN,,,NaN,,NaN
837,2,145,1,,-3,-3,NaN,NaN,100,147,NaN,-3,NaN
838,,,,,,,NaN,NaN,,,NaN,,NaN
839,3,146,1,,-4,-4,NaN,NaN,100,147,NaN,-4,NaN
840,,,,,,,NaN,NaN,,,NaN,,NaN
841,3,146,1,,-4,-4,NaN,NaN,100,146,NaN,-4,NaN
842,,,,,,,NaN,NaN,,,NaN,,NaN
843,2,143,1,,-3,-3,NaN,NaN,100,144,NaN,-3,NaN
844,,,,,,,NaN,NaN,,,NaN,,NaN
845,2,136,1,,-3,-3,NaN,NaN,100,144,NaN,-3,NaN
846,,,,,,,NaN,NaN,,,NaN,,NaN
847,2,143,1,,-3,-3,NaN,NaN,100,139,NaN,-3,NaN
848,,,,,,,NaN,NaN,,,NaN,,NaN
849,1,145,1,,-3,-3,NaN,NaN,100,140,NaN,-3,NaN
