time,Solar8000/PLETH_HR,Solar8000/HR,Solar8000/CVP,SNUADC/ECG_V5,Solar8000/ART_DBP,SNUADC/CVP,Solar8000/ART_MBP,Solar8000/ART_SBP,Solar8000/RR_CO2,SNUADC/ECG_II,Solar8000/ETCO2,Solar8000/PLETH_SPO2,SNUADC/ART
13754,99,99,7,NaN,70,NaN,88,131,15,NaN,37,100,NaN
13755,,,,NaN,,NaN,,,,NaN,,,NaN
13756,100,100,7,NaN,69,NaN,88,130,15,NaN,37,100,NaN
13757,,,,NaN,,NaN,,,,NaN,,,NaN
13758,100,100,7,NaN,70,NaN,88,131,15,NaN,37,100,NaN
13759,,,,NaN,,NaN,,,,NaN,,,NaN
13760,100,100,7,NaN,69,NaN,88,130,15,NaN,37,100,NaN
13761,,,,NaN,,NaN,,,,NaN,,,NaN
13762,100,100,7,NaN,70,NaN,89,132,15,NaN,37,100,NaN
13763,,,,NaN,,NaN,,,,NaN,,,NaN
13764,100,100,7,NaN,69,NaN,88,131,15,NaN,37,100,NaN
13765,,,,NaN,,NaN,,,,NaN,,,NaN
13766,100,100,7,NaN,71,NaN,89,132,15,NaN,37,100,NaN
13767,,,,NaN,,NaN,,,,NaN,,,NaN
13768,100,100,7,NaN,68,NaN,87,128,15,NaN,37,100,NaN
13769,,,,NaN,,NaN,,,,NaN,,,NaN
13770,100,100,7,NaN,68,NaN,86,128,15,NaN,37,100,NaN
13771,,,,NaN,,NaN,,,,NaN,,,NaN
13772,100,99,7,NaN,67,NaN,85,126,15,NaN,37,100,NaN
13773,,,,NaN,,NaN,,,,NaN,,,NaN
13774,100,99,7,NaN,68,NaN,85,128,15,NaN,37,100,NaN
13775,,,,NaN,,NaN,,,,NaN,,,NaN
13776,100,99,7,NaN,66,NaN,84,126,15,NaN,37,100,NaN
13777,,,,NaN,,NaN,,,,NaN,,,NaN
13778,100,100,7,NaN,68,NaN,84,126,15,NaN,37,100,NaN
13779,,,,NaN,,NaN,,,,NaN,,,NaN
13780,100,100,7,NaN,66,NaN,83,125,15,NaN,37,100,NaN
13781,,,,NaN,,NaN,,,,NaN,,,NaN
13782,100,99,7,NaN,66,NaN,83,126,15,NaN,37,100,NaN
13783,,,,NaN,,NaN,,,,NaN,,,NaN
13784,100,99,7,NaN,65,NaN,82,124,15,NaN,37,100,NaN
13785,,,,NaN,,NaN,,,,NaN,,,NaN
13786,99,98,7,NaN,67,NaN,84,128,15,NaN,37,100,NaN
13787,,,,NaN,,NaN,,,,NaN,,,NaN
13788,99,98,7,NaN,66,NaN,83,126,15,NaN,37,100,NaN
13789,,,,NaN,,NaN,,,,NaN,,,NaN
13790,98,97,7,NaN,69,NaN,86,129,15,NaN,36,100,NaN
13791,,,,NaN,,NaN,,,,NaN,,,NaN
13792,98,98,7,NaN,69,NaN,87,130,15,NaN,36,100,NaN
13793,,,,NaN,,NaN,,,,NaN,,,NaN
13794,99,98,7,NaN,70,NaN,88,131,15,NaN,36,100,NaN
13795,,,,NaN,,NaN,,,,NaN,,,NaN
13796,99,99,7,NaN,69,NaN,88,130,15,NaN,36,100,NaN
13797,,,,NaN,,NaN,,,,NaN,,,NaN
13798,99,99,7,NaN,70,NaN,89,132,15,NaN,36,100,NaN
13799,,,,NaN,,NaN,,,,NaN,,,NaN
13800,99,99,7,NaN,70,NaN,89,132,15,NaN,36,100,NaN
13801,,,,NaN,,NaN,,,,NaN,,,NaN
13802,99,99,7,NaN,71,NaN,90,132,15,NaN,37,100,NaN
13803,,,,NaN,,NaN,,,,NaN,,,NaN
13804,100,99,7,NaN,70,NaN,89,131,15,NaN,37,100,NaN
13805,,,,NaN,,NaN,,,,NaN,,,NaN
13806,100,99,7,NaN,70,NaN,89,132,15,NaN,37,100,NaN
13807,,,,NaN,,NaN,,,,NaN,,,NaN
13808,100,99,7,NaN,69,NaN,88,130,15,NaN,37,100,NaN
13809,,,,NaN,,NaN,,,,NaN,,,NaN
13810,100,99,7,NaN,70,NaN,89,132,15,NaN,37,100,NaN
13811,,,,NaN,,NaN,,,,NaN,,,NaN
13812,100,100,7,NaN,69,NaN,88,131,15,NaN,37,100,NaN
13813,,,,NaN,,NaN,,,,NaN,,,NaN
13814,100,100,7,NaN,70,NaN,89,133,15,NaN,37,100,NaN
13815,,,,NaN,,NaN,,,,NaN,,,NaN
13816,100,100,7,NaN,69,NaN,89,131,15,NaN,37,100,NaN
13817,,,,NaN,,NaN,,,,NaN,,,NaN
13818,100,99,7,NaN,70,NaN,88,130,15,NaN,37,100,NaN
13819,,,,NaN,,NaN,,,,NaN,,,NaN
13820,100,99,7,NaN,69,NaN,88,131,15,NaN,37,100,NaN
13821,,,,NaN,,NaN,,,,NaN,,,NaN
13822,100,99,7,NaN,70,NaN,89,133,15,NaN,37,100,NaN
13823,,,,NaN,,NaN,,,,NaN,,,NaN
13824,100,100,7,NaN,70,NaN,89,132,15,NaN,37,100,NaN
13825,,,,NaN,,NaN,,,,NaN,,,NaN
13826,100,99,7,NaN,69,NaN,88,131,15,NaN,37,100,NaN
13827,,,,NaN,,NaN,,,,NaN,,,NaN
13828,99,98,7,NaN,68,NaN,87,129,15,NaN,37,100,NaN
13829,,,,NaN,,NaN,,,,NaN,,,NaN
13830,99,98,7,NaN,69,NaN,88,131,15,NaN,37,100,NaN
13831,,,,NaN,,NaN,,,,NaN,,,NaN
13832,99,98,7,NaN,69,NaN,88,131,15,NaN,37,100,NaN
13833,,,,NaN,,NaN,,,,NaN,,,NaN
13834,99,98,7,NaN,69,NaN,89,132,15,NaN,37,100,NaN
13835,,,,NaN,,NaN,,,,NaN,,,NaN
13836,99,98,7,NaN,69,NaN,88,131,15,NaN,37,100,NaN
13837,,,,NaN,,NaN,,,,NaN,,,NaN
13838,98,97,8,NaN,69,NaN,88,131,15,NaN,37,100,NaN
13839,,,,NaN,,NaN,,,,NaN,,,NaN
13840,98,98,8,NaN,68,NaN,88,130,15,NaN,37,100,NaN
13841,,,,NaN,,NaN,,,,NaN,,,NaN
13842,99,98,7,NaN,69,NaN,88,132,15,NaN,37,100,NaN
13843,,,,NaN,,NaN,,,,NaN,,,NaN
13844,99,98,7,NaN,69,NaN,88,132,15,NaN,37,100,NaN
13845,,,,NaN,,NaN,,,,NaN,,,NaN
13846,99,99,8,NaN,70,NaN,89,133,15,NaN,37,100,NaN
13847,,,,NaN,,NaN,,,,NaN,,,NaN
13848,99,99,8,NaN,69,NaN,89,132,15,NaN,37,100,NaN
13849,,,,NaN,,NaN,,,,NaN,,,NaN
13850,100,100,7,NaN,69,NaN,89,132,15,NaN,37,100,NaN
13851,,,,NaN,,NaN,,,,NaN,,,NaN
13852,100,100,7,NaN,69,NaN,89,131,15,NaN,37,100,NaN
13853,,,,NaN,,NaN,,,,NaN,,,NaN
13854,100,100,7,NaN,70,NaN,89,133,15,NaN,37,100,NaN
13855,,,,NaN,,NaN,,,,NaN,,,NaN
13856,100,100,7,NaN,69,NaN,89,132,15,NaN,37,100,NaN
13857,,,,NaN,,NaN,,,,NaN,,,NaN
13858,100,100,7,NaN,69,NaN,89,132,15,NaN,37,100,NaN
13859,,,,NaN,,NaN,,,,NaN,,,NaN
13860,100,99,7,NaN,68,NaN,88,131,15,NaN,37,100,NaN
13861,,,,NaN,,NaN,,,,NaN,,,NaN
13862,100,100,7,NaN,69,NaN,88,131,15,NaN,37,100,NaN
13863,,,,NaN,,NaN,,,,NaN,,,NaN
13864,100,100,7,NaN,69,NaN,88,131,15,NaN,37,100,NaN
13865,,,,NaN,,NaN,,,,NaN,,,NaN
13866,100,100,7,NaN,69,NaN,89,132,15,NaN,37,100,NaN
13867,,,,NaN,,NaN,,,,NaN,,,NaN
13868,101,100,7,NaN,68,NaN,88,130,15,NaN,37,100,NaN
13869,,,,NaN,,NaN,,,,NaN,,,NaN
13870,101,100,7,NaN,69,NaN,88,131,15,NaN,37,100,NaN
13871,,,,NaN,,NaN,,,,NaN,,,NaN
13872,101,101,7,NaN,69,NaN,88,130,15,NaN,37,100,NaN
13873,,,,NaN,,NaN,,,,NaN,,,NaN
13874,101,101,7,NaN,69,NaN,88,132,15,NaN,37,100,NaN
13875,,,,NaN,,NaN,,,,NaN,,,NaN
13876,101,101,7,NaN,69,NaN,88,131,15,NaN,37,100,NaN
13877,,,,NaN,,NaN,,,,NaN,,,NaN
13878,102,101,7,NaN,70,NaN,89,131,15,NaN,37,100,NaN
13879,,,,NaN,,NaN,,,,NaN,,,NaN
13880,101,101,7,NaN,69,NaN,88,131,15,NaN,37,100,NaN
13881,,,,NaN,,NaN,,,,NaN,,,NaN
13882,101,101,7,NaN,69,NaN,88,132,15,NaN,37,100,NaN
13883,,,,NaN,,NaN,,,,NaN,,,NaN
13884,101,100,7,NaN,69,NaN,88,130,15,NaN,37,100,NaN
13885,,,,NaN,,NaN,,,,NaN,,,NaN
13886,101,100,7,NaN,69,NaN,88,132,15,NaN,37,100,NaN
13887,,,,NaN,,NaN,,,,NaN,,,NaN
13888,101,101,7,NaN,69,NaN,88,131,15,NaN,37,100,NaN
13889,,,,NaN,,NaN,,,,NaN,,,NaN
13890,101,101,7,NaN,70,NaN,88,131,15,NaN,37,100,NaN
13891,,,,NaN,,NaN,,,,NaN,,,NaN
13892,102,101,7,NaN,69,NaN,88,131,15,NaN,37,100,NaN
13893,,,,NaN,,NaN,,,,NaN,,,NaN
13894,102,101,7,NaN,70,NaN,88,131,15,NaN,37,100,NaN
13895,,,,NaN,,NaN,,,,NaN,,,NaN
13896,102,101,7,NaN,69,NaN,88,131,15,NaN,37,100,NaN
13897,,,,NaN,,NaN,,,,NaN,,,NaN
13898,102,101,7,NaN,70,NaN,89,132,15,NaN,37,100,NaN
13899,,,,NaN,,NaN,,,,NaN,,,NaN
13900,102,101,7,NaN,69,NaN,88,131,15,NaN,37,100,NaN
13901,,,,NaN,,NaN,,,,NaN,,,NaN
13902,102,101,7,NaN,70,NaN,89,132,15,NaN,37,100,NaN
13903,,,,NaN,,NaN,,,,NaN,,,NaN
13904,102,101,7,NaN,69,NaN,88,130,15,NaN,37,100,NaN
13905,,,,NaN,,NaN,,,,NaN,,,NaN
13906,102,101,7,NaN,69,NaN,88,133,15,NaN,37,100,NaN
13907,,,,NaN,,NaN,,,,NaN,,,NaN
13908,102,101,7,NaN,69,NaN,88,132,15,NaN,37,100,NaN
13909,,,,NaN,,NaN,,,,NaN,,,NaN
13910,101,101,7,NaN,70,NaN,88,132,15,NaN,37,100,NaN
13911,,,,NaN,,NaN,,,,NaN,,,NaN
13912,101,101,7,NaN,69,NaN,88,131,15,NaN,37,100,NaN
13913,,,,NaN,,NaN,,,,NaN,,,NaN
13914,101,101,7,NaN,70,NaN,88,131,15,NaN,37,100,NaN
13915,,,,NaN,,NaN,,,,NaN,,,NaN
13916,101,101,7,NaN,69,NaN,88,131,15,NaN,37,100,NaN
13917,,,,NaN,,NaN,,,,NaN,,,NaN
13918,101,101,7,NaN,69,NaN,88,132,15,NaN,37,100,NaN
13919,,,,NaN,,NaN,,,,NaN,,,NaN
13920,101,101,7,NaN,68,NaN,87,130,15,NaN,37,100,NaN
13921,,,,NaN,,NaN,,,,NaN,,,NaN
13922,101,101,7,NaN,69,NaN,87,131,15,NaN,37,100,NaN
13923,,,,NaN,,NaN,,,,NaN,,,NaN
13924,102,101,7,NaN,68,NaN,87,130,15,NaN,37,100,NaN
13925,,,,NaN,,NaN,,,,NaN,,,NaN
13926,102,102,7,NaN,69,NaN,87,131,15,NaN,37,100,NaN
13927,,,,NaN,,NaN,,,,NaN,,,NaN
13928,102,102,7,NaN,68,NaN,87,131,15,NaN,37,100,NaN
13929,,,,NaN,,NaN,,,,NaN,,,NaN
13930,102,101,7,NaN,69,NaN,87,131,15,NaN,37,100,NaN
13931,,,,NaN,,NaN,,,,NaN,,,NaN
13932,102,101,7,NaN,68,NaN,86,129,15,NaN,37,100,NaN
13933,,,,NaN,,NaN,,,,NaN,,,NaN
13934,102,101,7,NaN,69,NaN,87,131,15,NaN,37,100,NaN
13935,,,,NaN,,NaN,,,,NaN,,,NaN
13936,102,101,7,NaN,68,NaN,86,130,15,NaN,37,100,NaN
13937,,,,NaN,,NaN,,,,NaN,,,NaN
13938,101,101,7,NaN,68,NaN,87,130,15,NaN,37,100,NaN
13939,,,,NaN,,NaN,,,,NaN,,,NaN
13940,102,101,7,NaN,67,NaN,86,128,15,NaN,37,100,NaN
13941,,,,NaN,,NaN,,,,NaN,,,NaN
13942,102,101,7,NaN,68,NaN,86,130,15,NaN,37,100,NaN
13943,,,,NaN,,NaN,,,,NaN,,,NaN
13944,102,102,7,NaN,68,NaN,86,129,15,NaN,37,100,NaN
13945,,,,NaN,,NaN,,,,NaN,,,NaN
13946,102,102,7,NaN,69,NaN,87,130,15,NaN,37,100,NaN
13947,,,,NaN,,NaN,,,,NaN,,,NaN
13948,102,102,7,NaN,68,NaN,86,129,15,NaN,37,100,NaN
13949,,,,NaN,,NaN,,,,NaN,,,NaN
13950,102,102,7,NaN,68,NaN,86,130,15,NaN,37,100,NaN
13951,,,,NaN,,NaN,,,,NaN,,,NaN
13952,103,102,7,NaN,68,NaN,86,129,15,NaN,37,100,NaN
13953,,,,NaN,,NaN,,,,NaN,,,NaN
13954,103,102,7,NaN,69,NaN,87,131,15,NaN,37,100,NaN
13955,,,,NaN,,NaN,,,,NaN,,,NaN
13956,103,102,7,NaN,67,NaN,86,129,15,NaN,37,100,NaN
13957,,,,NaN,,NaN,,,,NaN,,,NaN
13958,103,102,7,NaN,68,NaN,86,129,15,NaN,37,100,NaN
13959,,,,NaN,,NaN,,,,NaN,,,NaN
13960,103,102,7,NaN,68,NaN,86,129,15,NaN,37,100,NaN
13961,,,,NaN,,NaN,,,,NaN,,,NaN
13962,103,102,7,NaN,68,NaN,87,130,15,NaN,37,100,NaN
13963,,,,NaN,,NaN,,,,NaN,,,NaN
13964,102,101,7,NaN,68,NaN,86,129,15,NaN,37,100,NaN
13965,,,,NaN,,NaN,,,,NaN,,,NaN
13966,102,101,7,NaN,68,NaN,86,129,15,NaN,37,100,NaN
13967,,,,NaN,,NaN,,,,NaN,,,NaN
13968,102,102,7,NaN,67,NaN,85,127,15,NaN,37,100,NaN
13969,,,,NaN,,NaN,,,,NaN,,,NaN
13970,102,102,7,NaN,68,NaN,85,128,15,NaN,37,100,NaN
13971,,,,NaN,,NaN,,,,NaN,,,NaN
13972,102,102,7,NaN,67,NaN,85,128,15,NaN,37,100,NaN
13973,,,,NaN,,NaN,,,,NaN,,,NaN
13974,102,102,7,NaN,67,NaN,85,128,15,NaN,37,100,NaN
13975,,,,NaN,,NaN,,,,NaN,,,NaN
13976,103,102,7,NaN,67,NaN,84,127,15,NaN,37,100,NaN
13977,,,,NaN,,NaN,,,,NaN,,,NaN
13978,103,102,7,NaN,68,NaN,85,129,15,NaN,37,100,NaN
13979,,,,NaN,,NaN,,,,NaN,,,NaN
13980,103,102,7,NaN,67,NaN,85,128,15,NaN,37,100,NaN
13981,,,,NaN,,NaN,,,,NaN,,,NaN
13982,103,103,7,NaN,68,NaN,86,129,15,NaN,37,100,NaN
13983,,,,NaN,,NaN,,,,NaN,,,NaN
13984,103,103,7,NaN,67,NaN,85,128,15,NaN,37,100,NaN
13985,,,,NaN,,NaN,,,,NaN,,,NaN
13986,103,102,7,NaN,67,NaN,85,128,15,NaN,37,100,NaN
13987,,,,NaN,,NaN,,,,NaN,,,NaN
13988,103,102,7,NaN,67,NaN,84,127,15,NaN,37,100,NaN
13989,,,,NaN,,NaN,,,,NaN,,,NaN
13990,103,102,7,NaN,68,NaN,85,129,15,NaN,37,100,NaN
13991,,,,NaN,,NaN,,,,NaN,,,NaN
13992,103,102,7,NaN,67,NaN,85,127,15,NaN,37,100,NaN
13993,,,,NaN,,NaN,,,,NaN,,,NaN
13994,103,103,7,NaN,68,NaN,85,128,15,NaN,37,100,NaN
13995,,,,NaN,,NaN,,,,NaN,,,NaN
13996,103,102,7,NaN,67,NaN,85,127,15,NaN,37,100,NaN
13997,,,,NaN,,NaN,,,,NaN,,,NaN
13998,103,102,7,NaN,67,NaN,85,128,15,NaN,37,100,NaN
13999,,,,NaN,,NaN,,,,NaN,,,NaN
14000,103,102,7,NaN,67,NaN,84,127,15,NaN,37,100,NaN
14001,,,,NaN,,NaN,,,,NaN,,,NaN
14002,103,102,7,NaN,67,NaN,84,128,15,NaN,37,100,NaN
14003,,,,NaN,,NaN,,,,NaN,,,NaN
14004,103,102,6,NaN,66,NaN,83,125,15,NaN,36,100,NaN
14005,,,,NaN,,NaN,,,,NaN,,,NaN
14006,103,103,6,NaN,67,NaN,84,127,15,NaN,36,100,NaN
14007,,,,NaN,,NaN,,,,NaN,,,NaN
14008,104,103,7,NaN,67,NaN,84,127,15,NaN,36,100,NaN
14009,,,,NaN,,NaN,,,,NaN,,,NaN
14010,104,103,7,NaN,67,NaN,85,128,15,NaN,37,100,NaN
14011,,,,NaN,,NaN,,,,NaN,,,NaN
14012,104,103,6,NaN,66,NaN,84,126,15,NaN,37,100,NaN
14013,,,,NaN,,NaN,,,,NaN,,,NaN
14014,104,103,6,NaN,67,NaN,84,127,15,NaN,37,100,NaN
14015,,,,NaN,,NaN,,,,NaN,,,NaN
14016,104,103,6,NaN,66,NaN,84,126,15,NaN,37,100,NaN
14017,,,,NaN,,NaN,,,,NaN,,,NaN
14018,104,103,6,NaN,67,NaN,85,128,15,NaN,37,100,NaN
14019,,,,NaN,,NaN,,,,NaN,,,NaN
14020,104,103,6,NaN,66,NaN,84,127,15,NaN,37,100,NaN
14021,,,,NaN,,NaN,,,,NaN,,,NaN
14022,104,103,7,NaN,67,NaN,84,127,15,NaN,37,100,NaN
14023,,,,NaN,,NaN,,,,NaN,,,NaN
14024,104,103,7,NaN,66,NaN,83,126,15,NaN,37,100,NaN
14025,,,,NaN,,NaN,,,,NaN,,,NaN
14026,103,103,7,NaN,67,NaN,84,128,15,NaN,37,100,NaN
14027,,,,NaN,,NaN,,,,NaN,,,NaN
14028,103,103,7,NaN,66,NaN,83,126,15,NaN,37,100,NaN
14029,,,,NaN,,NaN,,,,NaN,,,NaN
14030,103,103,7,NaN,67,NaN,84,126,15,NaN,37,100,NaN
14031,,,,NaN,,NaN,,,,NaN,,,NaN
14032,103,102,7,NaN,66,NaN,83,124,15,NaN,37,100,NaN
14033,,,,NaN,,NaN,,,,NaN,,,NaN
14034,103,102,6,NaN,66,NaN,83,126,15,NaN,37,100,NaN
14035,,,,NaN,,NaN,,,,NaN,,,NaN
14036,103,103,6,NaN,66,NaN,83,125,15,NaN,37,100,NaN
14037,,,,NaN,,NaN,,,,NaN,,,NaN
14038,103,103,7,NaN,67,NaN,83,126,15,NaN,37,100,NaN
14039,,,,NaN,,NaN,,,,NaN,,,NaN
14040,104,103,7,NaN,66,NaN,83,125,15,NaN,36,100,NaN
14041,,,,NaN,,NaN,,,,NaN,,,NaN
14042,104,103,7,NaN,66,NaN,83,126,15,NaN,36,100,NaN
14043,,,,NaN,,NaN,,,,NaN,,,NaN
14044,104,103,7,NaN,66,NaN,83,125,15,NaN,36,100,NaN
14045,,,,NaN,,NaN,,,,NaN,,,NaN
14046,104,103,7,NaN,66,NaN,83,126,15,NaN,36,100,NaN
14047,,,,NaN,,NaN,,,,NaN,,,NaN
14048,104,103,7,NaN,66,NaN,83,125,15,NaN,37,100,NaN
14049,,,,NaN,,NaN,,,,NaN,,,NaN
14050,104,103,7,NaN,65,NaN,82,124,15,NaN,37,100,NaN
14051,,,,NaN,,NaN,,,,NaN,,,NaN
14052,104,103,6,NaN,65,NaN,81,123,15,NaN,37,100,NaN
14053,,,,NaN,,NaN,,,,NaN,,,NaN
14054,104,103,6,NaN,66,NaN,82,125,15,NaN,37,100,NaN
14055,,,,NaN,,NaN,,,,NaN,,,NaN
14056,104,103,6,NaN,65,NaN,82,124,15,NaN,37,100,NaN
14057,,,,NaN,,NaN,,,,NaN,,,NaN
14058,104,104,6,NaN,65,NaN,82,125,15,NaN,37,100,NaN
14059,,,,NaN,,NaN,,,,NaN,,,NaN
14060,104,104,6,NaN,65,NaN,81,123,15,NaN,37,100,NaN
14061,,,,NaN,,NaN,,,,NaN,,,NaN
14062,104,104,6,NaN,66,NaN,82,125,15,NaN,37,100,NaN
14063,,,,NaN,,NaN,,,,NaN,,,NaN
14064,104,104,6,NaN,65,NaN,82,124,15,NaN,37,100,NaN
14065,,,,NaN,,NaN,,,,NaN,,,NaN
14066,105,104,6,NaN,65,NaN,82,124,15,NaN,37,100,NaN
14067,,,,NaN,,NaN,,,,NaN,,,NaN
14068,105,104,6,NaN,64,NaN,80,121,15,NaN,37,100,NaN
14069,,,,NaN,,NaN,,,,NaN,,,NaN
14070,104,104,6,NaN,65,NaN,81,124,15,NaN,37,100,NaN
14071,,,,NaN,,NaN,,,,NaN,,,NaN
14072,104,104,6,NaN,65,NaN,81,123,15,NaN,37,100,NaN
14073,,,,NaN,,NaN,,,,NaN,,,NaN
14074,104,104,6,NaN,66,NaN,82,124,15,NaN,37,100,NaN
14075,,,,NaN,,NaN,,,,NaN,,,NaN
14076,105,104,6,NaN,64,NaN,81,122,15,NaN,37,100,NaN
14077,,,,NaN,,NaN,,,,NaN,,,NaN
14078,105,104,6,NaN,66,NaN,81,124,15,NaN,36,100,NaN
14079,,,,NaN,,NaN,,,,NaN,,,NaN
14080,105,104,6,NaN,65,NaN,82,124,15,NaN,36,100,NaN
14081,,,,NaN,,NaN,,,,NaN,,,NaN
14082,105,104,6,NaN,66,NaN,82,125,15,NaN,36,100,NaN
14083,,,,NaN,,NaN,,,,NaN,,,NaN
14084,105,104,6,NaN,65,NaN,81,122,15,NaN,36,100,NaN
14085,,,,NaN,,NaN,,,,NaN,,,NaN
14086,105,104,6,NaN,65,NaN,81,124,15,NaN,36,100,NaN
14087,,,,NaN,,NaN,,,,NaN,,,NaN
14088,105,104,6,NaN,65,NaN,81,123,15,NaN,36,100,NaN
14089,,,,NaN,,NaN,,,,NaN,,,NaN
14090,105,104,6,NaN,66,NaN,82,125,15,NaN,36,100,NaN
14091,,,,NaN,,NaN,,,,NaN,,,NaN
14092,105,104,6,NaN,65,NaN,81,123,15,NaN,36,100,NaN
14093,,,,NaN,,NaN,,,,NaN,,,NaN
14094,105,104,6,NaN,65,NaN,81,123,15,NaN,36,100,NaN
14095,,,,NaN,,NaN,,,,NaN,,,NaN
14096,105,104,6,NaN,65,NaN,81,122,15,NaN,36,100,NaN
14097,,,,NaN,,NaN,,,,NaN,,,NaN
14098,105,104,6,NaN,66,NaN,82,124,15,NaN,36,100,NaN
14099,,,,NaN,,NaN,,,,NaN,,,NaN
14100,105,104,6,NaN,65,NaN,81,123,15,NaN,36,100,NaN
14101,,,,NaN,,NaN,,,,NaN,,,NaN
14102,105,104,6,NaN,65,NaN,81,122,15,NaN,36,100,NaN
14103,,,,NaN,,NaN,,,,NaN,,,NaN
14104,105,104,6,NaN,65,NaN,81,122,15,NaN,36,100,NaN
14105,,,,NaN,,NaN,,,,NaN,,,NaN
14106,105,104,6,NaN,66,NaN,81,124,15,NaN,36,100,NaN
14107,,,,NaN,,NaN,,,,NaN,,,NaN
14108,105,105,6,NaN,65,NaN,81,123,15,NaN,36,100,NaN
14109,,,,NaN,,NaN,,,,NaN,,,NaN
14110,105,104,6,NaN,66,NaN,81,123,15,NaN,36,100,NaN
14111,,,,NaN,,NaN,,,,NaN,,,NaN
14112,105,104,6,NaN,64,NaN,81,121,15,NaN,36,100,NaN
14113,,,,NaN,,NaN,,,,NaN,,,NaN
14114,105,104,6,NaN,65,NaN,81,123,15,NaN,36,100,NaN
14115,,,,NaN,,NaN,,,,NaN,,,NaN
14116,105,104,6,NaN,65,NaN,81,122,15,NaN,36,100,NaN
14117,,,,NaN,,NaN,,,,NaN,,,NaN
14118,105,104,6,NaN,65,NaN,81,123,15,NaN,36,100,NaN
14119,,,,NaN,,NaN,,,,NaN,,,NaN
14120,105,104,6,NaN,64,NaN,80,121,15,NaN,36,100,NaN
14121,,,,NaN,,NaN,,,,NaN,,,NaN
14122,,,,NaN,,NaN,,,,NaN,,,NaN
14123,,,,NaN,,NaN,,,,NaN,,,NaN
14124,,,,NaN,,NaN,,,,NaN,,,NaN
14125,,,,NaN,,NaN,,,,NaN,,,NaN
14126,,,,NaN,,NaN,,,,NaN,,,NaN
14127,,,,NaN,,NaN,,,,NaN,,,NaN
14128,,,,NaN,,NaN,,,,NaN,,,NaN
14129,,,,NaN,,NaN,,,,NaN,,,NaN
14130,,,,NaN,,NaN,,,,NaN,,,NaN
14131,,,,NaN,,NaN,,,,NaN,,,NaN
14132,,,,NaN,,NaN,,,,NaN,,,NaN
14133,,,,NaN,,NaN,,,,NaN,,,NaN
14134,,,,NaN,,NaN,,,,NaN,,,NaN
14135,,,,NaN,,NaN,,,,NaN,,,NaN
14136,,,,NaN,,NaN,,,,NaN,,,NaN
14137,,,,NaN,,NaN,,,,NaN,,,NaN
14138,,,,NaN,,NaN,,,,NaN,,,NaN
14139,,,,NaN,,NaN,,,,NaN,,,NaN
14140,105,105,6,NaN,64,NaN,80,121,15,NaN,36,100,NaN
14141,,,,NaN,,NaN,,,,NaN,,,NaN
14142,105,105,6,NaN,65,NaN,80,122,15,NaN,36,100,NaN
14143,,,,NaN,,NaN,,,,NaN,,,NaN
14144,106,105,6,NaN,64,NaN,80,121,15,NaN,36,100,NaN
14145,,,,NaN,,NaN,,,,NaN,,,NaN
14146,106,105,6,NaN,64,NaN,80,121,15,NaN,36,100,NaN
14147,,,,NaN,,NaN,,,,NaN,,,NaN
14148,106,105,6,NaN,63,NaN,79,120,15,NaN,36,100,NaN
14149,,,,NaN,,NaN,,,,NaN,,,NaN
14150,105,105,6,NaN,64,NaN,80,122,15,NaN,36,100,NaN
14151,,,,NaN,,NaN,,,,NaN,,,NaN
14152,106,105,6,NaN,64,NaN,79,120,15,NaN,36,100,NaN
14153,,,,NaN,,NaN,,,,NaN,,,NaN
14154,106,105,6,NaN,64,NaN,80,122,15,NaN,36,100,NaN
14155,,,,NaN,,NaN,,,,NaN,,,NaN
14156,106,105,6,NaN,64,NaN,79,121,15,NaN,36,100,NaN
14157,,,,NaN,,NaN,,,,NaN,,,NaN
14158,106,105,6,NaN,64,NaN,80,122,15,NaN,36,100,NaN
14159,,,,NaN,,NaN,,,,NaN,,,NaN
14160,106,105,6,NaN,63,NaN,79,120,15,NaN,36,100,NaN
14161,,,,NaN,,NaN,,,,NaN,,,NaN
14162,105,105,6,NaN,64,NaN,80,121,15,NaN,36,100,NaN
14163,,,,NaN,,NaN,,,,NaN,,,NaN
14164,105,105,6,NaN,63,NaN,79,120,15,NaN,36,100,NaN
14165,,,,NaN,,NaN,,,,NaN,,,NaN
14166,105,104,6,NaN,64,NaN,79,121,15,NaN,36,100,NaN
14167,,,,NaN,,NaN,,,,NaN,,,NaN
14168,105,105,6,NaN,63,NaN,79,120,15,NaN,36,100,NaN
14169,,,,NaN,,NaN,,,,NaN,,,NaN
14170,105,105,6,NaN,64,NaN,79,122,15,NaN,36,100,NaN
14171,,,,NaN,,NaN,,,,NaN,,,NaN
14172,106,105,6,NaN,63,NaN,79,120,15,NaN,36,100,NaN
14173,,,,NaN,,NaN,,,,NaN,,,NaN
14174,106,105,6,NaN,64,NaN,80,121,15,NaN,36,100,NaN
14175,,,,NaN,,NaN,,,,NaN,,,NaN
14176,106,106,6,NaN,63,NaN,78,119,15,NaN,36,100,NaN
14177,,,,NaN,,NaN,,,,NaN,,,NaN
14178,106,105,6,NaN,64,NaN,79,121,15,NaN,36,100,NaN
14179,,,,NaN,,NaN,,,,NaN,,,NaN
14180,106,105,6,NaN,63,NaN,78,120,15,NaN,36,100,NaN
14181,,,,NaN,,NaN,,,,NaN,,,NaN
