time,Solar8000/PLETH_HR,Solar8000/ART_MBP,SNUADC/ART,SNUADC/ECG_V5,Solar8000/HR,Solar8000/ART_DBP,Solar8000/CVP,Solar8000/ETCO2,SNUADC/CVP,Solar8000/ART_SBP,SNUADC/ECG_II,Solar8000/RR_CO2,Solar8000/PLETH_SPO2
6546,,,NaN,NaN,,,,,NaN,,NaN,,
6547,92,84,NaN,NaN,91,61,11,31,NaN,116,NaN,12,100
6548,,,NaN,NaN,,,,,NaN,,NaN,,
6549,92,83,NaN,NaN,91,59,12,31,NaN,111,NaN,12,100
6550,,,NaN,NaN,,,,,NaN,,NaN,,
6551,92,80,NaN,NaN,92,57,12,31,NaN,112,NaN,12,100
6552,,,NaN,NaN,,,,,NaN,,NaN,,
6553,91,82,NaN,NaN,93,60,12,31,NaN,114,NaN,12,100
6554,,,NaN,NaN,,,,,NaN,,NaN,,
6555,91,82,NaN,NaN,93,60,12,31,NaN,112,NaN,12,100
6556,,,NaN,NaN,,,,,NaN,,NaN,,
6557,91,85,NaN,NaN,88,62,12,31,NaN,116,NaN,12,100
6558,,,NaN,NaN,,,,,NaN,,NaN,,
6559,92,83,NaN,NaN,92,59,12,31,NaN,111,NaN,12,100
6560,,,NaN,NaN,,,,,NaN,,NaN,,
6561,92,83,NaN,NaN,92,59,12,31,NaN,112,NaN,12,100
6562,,,NaN,NaN,,,,,NaN,,NaN,,
6563,93,82,NaN,NaN,92,58,11,31,NaN,109,NaN,12,100
6564,,,NaN,NaN,,,,,NaN,,NaN,,
6565,92,81,NaN,NaN,92,59,11,31,NaN,108,NaN,12,100
6566,,,NaN,NaN,,,,,NaN,,NaN,,
6567,92,83,NaN,NaN,91,60,11,31,NaN,113,NaN,12,100
6568,,,NaN,NaN,,,,,NaN,,NaN,,
6569,92,81,NaN,NaN,92,58,11,31,NaN,108,NaN,12,100
6570,,,NaN,NaN,,,,,NaN,,NaN,,
6571,92,82,NaN,NaN,91,60,11,31,NaN,111,NaN,12,100
6572,,,NaN,NaN,,,,,NaN,,NaN,,
6573,92,82,NaN,NaN,91,59,11,31,NaN,111,NaN,12,100
6574,,,NaN,NaN,,,,,NaN,,NaN,,
6575,91,82,NaN,NaN,91,59,11,31,NaN,110,NaN,12,100
6576,,,NaN,NaN,,,,,NaN,,NaN,,
6577,91,84,NaN,NaN,91,61,11,31,NaN,115,NaN,12,100
6578,,,NaN,NaN,,,,,NaN,,NaN,,
6579,91,82,NaN,NaN,91,59,12,31,NaN,109,NaN,12,100
6580,,,NaN,NaN,,,,,NaN,,NaN,,
6581,91,83,NaN,NaN,91,60,12,31,NaN,112,NaN,12,100
6582,,,NaN,NaN,,,,,NaN,,NaN,,
6583,91,83,NaN,NaN,91,60,11,31,NaN,112,NaN,12,100
6584,,,NaN,NaN,,,,,NaN,,NaN,,
6585,91,82,NaN,NaN,91,59,11,31,NaN,110,NaN,12,100
6586,,,NaN,NaN,,,,,NaN,,NaN,,
6587,91,84,NaN,NaN,91,62,11,31,NaN,114,NaN,12,100
6588,,,NaN,NaN,,,,,NaN,,NaN,,
6589,92,83,NaN,NaN,88,60,11,31,NaN,110,NaN,12,100
6590,,,NaN,NaN,,,,,NaN,,NaN,,
6591,92,84,NaN,NaN,91,61,11,31,NaN,113,NaN,12,100
6592,,,NaN,NaN,,,,,NaN,,NaN,,
6593,92,85,NaN,NaN,92,61,11,31,NaN,114,NaN,12,100
6594,,,NaN,NaN,,,,,NaN,,NaN,,
6595,92,84,NaN,NaN,92,60,11,30,NaN,111,NaN,12,100
6596,,,NaN,NaN,,,,,NaN,,NaN,,
6597,92,85,NaN,NaN,92,61,11,30,NaN,115,NaN,12,100
6598,,,NaN,NaN,,,,,NaN,,NaN,,
6599,92,83,NaN,NaN,92,59,11,30,NaN,108,NaN,12,100
6600,,,NaN,NaN,,,,,NaN,,NaN,,
6601,92,84,NaN,NaN,92,61,11,30,NaN,112,NaN,12,100
6602,,,NaN,NaN,,,,,NaN,,NaN,,
6603,93,84,NaN,NaN,92,60,11,30,NaN,111,NaN,12,100
6604,,,NaN,NaN,,,,,NaN,,NaN,,
6605,92,83,NaN,NaN,92,60,11,30,NaN,111,NaN,12,100
6606,,,NaN,NaN,,,,,NaN,,NaN,,
6607,93,85,NaN,NaN,92,62,11,30,NaN,115,NaN,12,100
6608,,,NaN,NaN,,,,,NaN,,NaN,,
6609,93,82,NaN,NaN,92,56,11,31,NaN,111,NaN,12,100
6610,,,NaN,NaN,,,,,NaN,,NaN,,
6611,91,81,NaN,NaN,100,58,11,31,NaN,111,NaN,12,100
6612,,,NaN,NaN,,,,,NaN,,NaN,,
6613,89,82,NaN,NaN,97,60,11,31,NaN,109,NaN,12,100
6614,,,NaN,NaN,,,,,NaN,,NaN,,
6615,89,82,NaN,NaN,96,60,11,31,NaN,110,NaN,12,100
6616,,,NaN,NaN,,,,,NaN,,NaN,,
6617,90,84,NaN,NaN,89,62,11,31,NaN,113,NaN,12,100
6618,,,NaN,NaN,,,,,NaN,,NaN,,
6619,93,82,NaN,NaN,92,60,11,31,NaN,108,NaN,12,100
6620,,,NaN,NaN,,,,,NaN,,NaN,,
6621,93,83,NaN,NaN,92,61,11,31,NaN,110,NaN,12,100
6622,,,NaN,NaN,,,,,NaN,,NaN,,
6623,93,83,NaN,NaN,92,60,11,31,NaN,108,NaN,12,100
6624,,,NaN,NaN,,,,,NaN,,NaN,,
6625,93,81,NaN,NaN,92,59,11,31,NaN,106,NaN,12,100
6626,,,NaN,NaN,,,,,NaN,,NaN,,
6627,93,83,NaN,NaN,92,62,10,31,NaN,111,NaN,12,100
6628,,,NaN,NaN,,,,,NaN,,NaN,,
6629,93,82,NaN,NaN,92,59,10,31,NaN,106,NaN,12,100
6630,,,NaN,NaN,,,,,NaN,,NaN,,
6631,93,82,NaN,NaN,92,60,11,31,NaN,108,NaN,12,100
6632,,,NaN,NaN,,,,,NaN,,NaN,,
6633,93,83,NaN,NaN,92,60,11,31,NaN,109,NaN,12,100
6634,,,NaN,NaN,,,,,NaN,,NaN,,
6635,93,82,NaN,NaN,92,60,11,31,NaN,107,NaN,12,100
6636,,,NaN,NaN,,,,,NaN,,NaN,,
6637,93,84,NaN,NaN,93,62,11,31,NaN,112,NaN,12,100
6638,,,NaN,NaN,,,,,NaN,,NaN,,
6639,93,82,NaN,NaN,93,60,11,31,NaN,107,NaN,12,100
6640,,,NaN,NaN,,,,,NaN,,NaN,,
6641,93,83,NaN,NaN,93,62,11,31,NaN,111,NaN,12,100
6642,,,NaN,NaN,,,,,NaN,,NaN,,
6643,93,83,NaN,NaN,93,60,11,31,NaN,109,NaN,12,100
6644,,,NaN,NaN,,,,,NaN,,NaN,,
6645,93,82,NaN,NaN,93,60,11,31,NaN,108,NaN,12,100
6646,,,NaN,NaN,,,,,NaN,,NaN,,
6647,93,83,NaN,NaN,93,61,11,31,NaN,112,NaN,12,100
6648,,,NaN,NaN,,,,,NaN,,NaN,,
6649,93,80,NaN,NaN,92,58,11,31,NaN,104,NaN,12,100
6650,,,NaN,NaN,,,,,NaN,,NaN,,
6651,93,80,NaN,NaN,92,59,11,31,NaN,105,NaN,12,100
6652,,,NaN,NaN,,,,,NaN,,NaN,,
6653,93,80,NaN,NaN,92,58,11,31,NaN,105,NaN,12,100
6654,,,NaN,NaN,,,,,NaN,,NaN,,
6655,92,78,NaN,NaN,92,57,11,31,NaN,100,NaN,12,100
6656,,,NaN,NaN,,,,,NaN,,NaN,,
6657,92,80,NaN,NaN,92,60,10,31,NaN,107,NaN,12,100
6658,,,NaN,NaN,,,,,NaN,,NaN,,
6659,92,78,NaN,NaN,92,58,10,31,NaN,101,NaN,12,100
6660,,,NaN,NaN,,,,,NaN,,NaN,,
6661,93,80,NaN,NaN,92,61,11,31,NaN,107,NaN,12,100
6662,,,NaN,NaN,,,,,NaN,,NaN,,
6663,93,79,NaN,NaN,92,58,11,31,NaN,103,NaN,12,100
6664,,,NaN,NaN,,,,,NaN,,NaN,,
6665,93,78,NaN,NaN,92,58,11,31,NaN,102,NaN,12,100
6666,,,NaN,NaN,,,,,NaN,,NaN,,
6667,93,81,NaN,NaN,92,61,11,31,NaN,109,NaN,12,100
6668,,,NaN,NaN,,,,,NaN,,NaN,,
6669,93,79,NaN,NaN,92,58,11,30,NaN,104,NaN,12,100
6670,,,NaN,NaN,,,,,NaN,,NaN,,
6671,93,79,NaN,NaN,92,58,11,30,NaN,106,NaN,12,100
6672,,,NaN,NaN,,,,,NaN,,NaN,,
6673,93,80,NaN,NaN,92,58,11,30,NaN,107,NaN,12,100
6674,,,NaN,NaN,,,,,NaN,,NaN,,
6675,93,79,NaN,NaN,93,58,11,30,NaN,105,NaN,12,100
6676,,,NaN,NaN,,,,,NaN,,NaN,,
6677,93,80,NaN,NaN,92,59,11,30,NaN,108,NaN,12,100
6678,,,NaN,NaN,,,,,NaN,,NaN,,
6679,93,78,NaN,NaN,93,58,11,30,NaN,103,NaN,12,100
6680,,,NaN,NaN,,,,,NaN,,NaN,,
6681,93,80,NaN,NaN,93,60,11,30,NaN,108,NaN,12,100
6682,,,NaN,NaN,,,,,NaN,,NaN,,
6683,93,80,NaN,NaN,93,59,11,30,NaN,107,NaN,12,100
6684,,,NaN,NaN,,,,,NaN,,NaN,,
6685,93,80,NaN,NaN,93,58,11,30,NaN,106,NaN,12,100
6686,,,NaN,NaN,,,,,NaN,,NaN,,
6687,94,82,NaN,NaN,93,61,11,30,NaN,111,NaN,12,100
6688,,,NaN,NaN,,,,,NaN,,NaN,,
6689,94,80,NaN,NaN,93,59,11,30,NaN,106,NaN,12,100
6690,,,NaN,NaN,,,,,NaN,,NaN,,
6691,94,81,NaN,NaN,93,60,11,31,NaN,109,NaN,12,100
6692,,,NaN,NaN,,,,,NaN,,NaN,,
6693,94,81,NaN,NaN,93,58,11,31,NaN,107,NaN,12,100
6694,,,NaN,NaN,,,,,NaN,,NaN,,
6695,93,80,NaN,NaN,93,58,11,31,NaN,107,NaN,12,100
6696,,,NaN,NaN,,,,,NaN,,NaN,,
6697,94,82,NaN,NaN,93,60,11,31,NaN,111,NaN,12,100
6698,,,NaN,NaN,,,,,NaN,,NaN,,
6699,94,80,NaN,NaN,93,58,11,31,NaN,106,NaN,12,100
6700,,,NaN,NaN,,,,,NaN,,NaN,,
6701,94,82,NaN,NaN,93,60,11,31,NaN,110,NaN,12,100
6702,,,NaN,NaN,,,,,NaN,,NaN,,
6703,94,82,NaN,NaN,93,60,11,31,NaN,110,NaN,12,100
6704,,,NaN,NaN,,,,,NaN,,NaN,,
6705,94,81,NaN,NaN,93,59,11,31,NaN,108,NaN,12,100
6706,,,NaN,NaN,,,,,NaN,,NaN,,
6707,94,83,NaN,NaN,93,62,11,31,NaN,112,NaN,12,100
6708,,,NaN,NaN,,,,,NaN,,NaN,,
6709,94,81,NaN,NaN,93,59,11,31,NaN,108,NaN,12,100
6710,,,NaN,NaN,,,,,NaN,,NaN,,
6711,94,83,NaN,NaN,93,61,11,31,NaN,112,NaN,12,100
6712,,,NaN,NaN,,,,,NaN,,NaN,,
6713,94,82,NaN,NaN,94,59,11,31,NaN,109,NaN,12,100
6714,,,NaN,NaN,,,,,NaN,,NaN,,
6715,94,81,NaN,NaN,94,58,11,31,NaN,108,NaN,12,100
6716,,,NaN,NaN,,,,,NaN,,NaN,,
6717,94,82,NaN,NaN,93,60,10,31,NaN,110,NaN,12,100
6718,,,NaN,NaN,,,,,NaN,,NaN,,
6719,94,79,NaN,NaN,93,57,10,31,NaN,104,NaN,12,100
6720,,,NaN,NaN,,,,,NaN,,NaN,,
6721,94,80,NaN,NaN,93,58,11,31,NaN,107,NaN,12,100
6722,,,NaN,NaN,,,,,NaN,,NaN,,
6723,94,79,NaN,NaN,93,57,11,31,NaN,105,NaN,12,100
6724,,,NaN,NaN,,,,,NaN,,NaN,,
6725,93,77,NaN,NaN,93,57,11,31,NaN,101,NaN,12,100
6726,,,NaN,NaN,,,,,NaN,,NaN,,
6727,93,80,NaN,NaN,93,59,11,31,NaN,107,NaN,12,100
6728,,,NaN,NaN,,,,,NaN,,NaN,,
6729,93,78,NaN,NaN,93,58,11,30,NaN,102,NaN,12,100
6730,,,NaN,NaN,,,,,NaN,,NaN,,
6731,93,80,NaN,NaN,93,60,11,30,NaN,106,NaN,12,100
6732,,,NaN,NaN,,,,,NaN,,NaN,,
6733,94,80,NaN,NaN,93,59,11,30,NaN,106,NaN,12,100
6734,,,NaN,NaN,,,,,NaN,,NaN,,
6735,93,80,NaN,NaN,93,59,11,30,NaN,105,NaN,12,100
6736,,,NaN,NaN,,,,,NaN,,NaN,,
6737,94,82,NaN,NaN,93,62,11,31,NaN,111,NaN,12,100
6738,,,NaN,NaN,,,,,NaN,,NaN,,
6739,93,81,NaN,NaN,93,60,11,31,NaN,106,NaN,12,100
6740,,,NaN,NaN,,,,,NaN,,NaN,,
6741,94,83,NaN,NaN,93,62,10,31,NaN,111,NaN,12,100
6742,,,NaN,NaN,,,,,NaN,,NaN,,
6743,94,82,NaN,NaN,93,59,10,31,NaN,107,NaN,12,100
6744,,,NaN,NaN,,,,,NaN,,NaN,,
6745,94,81,NaN,NaN,93,60,11,31,NaN,107,NaN,12,100
6746,,,NaN,NaN,,,,,NaN,,NaN,,
6747,94,83,NaN,NaN,93,62,11,31,NaN,112,NaN,12,100
6748,,,NaN,NaN,,,,,NaN,,NaN,,
6749,94,80,NaN,NaN,93,58,11,31,NaN,107,NaN,12,100
6750,,,NaN,NaN,,,,,NaN,,NaN,,
6751,94,81,NaN,NaN,95,61,11,31,NaN,109,NaN,12,100
6752,,,NaN,NaN,,,,,NaN,,NaN,,
6753,94,82,NaN,NaN,94,60,11,30,NaN,109,NaN,12,100
6754,,,NaN,NaN,,,,,NaN,,NaN,,
6755,94,81,NaN,NaN,94,59,11,30,NaN,106,NaN,12,100
6756,,,NaN,NaN,,,,,NaN,,NaN,,
6757,94,82,NaN,NaN,93,61,11,30,NaN,110,NaN,12,100
6758,,,NaN,NaN,,,,,NaN,,NaN,,
6759,94,80,NaN,NaN,93,59,11,30,NaN,104,NaN,12,100
6760,,,NaN,NaN,,,,,NaN,,NaN,,
6761,94,81,NaN,NaN,93,60,11,30,NaN,108,NaN,12,100
6762,,,NaN,NaN,,,,,NaN,,NaN,,
6763,94,81,NaN,NaN,93,59,11,30,NaN,106,NaN,12,100
6764,,,NaN,NaN,,,,,NaN,,NaN,,
6765,93,80,NaN,NaN,93,59,11,30,NaN,105,NaN,12,100
6766,,,NaN,NaN,,,,,NaN,,NaN,,
6767,94,81,NaN,NaN,93,61,10,30,NaN,109,NaN,12,100
6768,,,NaN,NaN,,,,,NaN,,NaN,,
6769,94,80,NaN,NaN,93,59,10,31,NaN,104,NaN,12,100
6770,,,NaN,NaN,,,,,NaN,,NaN,,
6771,94,82,NaN,NaN,93,61,10,31,NaN,109,NaN,12,100
6772,,,NaN,NaN,,,,,NaN,,NaN,,
6773,94,80,NaN,NaN,93,58,10,31,NaN,105,NaN,12,100
6774,,,NaN,NaN,,,,,NaN,,NaN,,
6775,94,79,NaN,NaN,93,58,11,31,NaN,103,NaN,12,100
6776,,,NaN,NaN,,,,,NaN,,NaN,,
6777,94,80,NaN,NaN,93,59,11,30,NaN,106,NaN,12,100
6778,,,NaN,NaN,,,,,NaN,,NaN,,
6779,93,77,NaN,NaN,93,57,11,30,NaN,100,NaN,12,100
6780,,,NaN,NaN,,,,,NaN,,NaN,,
6781,93,79,NaN,NaN,93,59,11,30,NaN,104,NaN,12,100
6782,,,NaN,NaN,,,,,NaN,,NaN,,
6783,93,79,NaN,NaN,93,59,11,31,NaN,104,NaN,12,100
6784,,,NaN,NaN,,,,,NaN,,NaN,,
6785,94,79,NaN,NaN,93,59,11,31,NaN,104,NaN,12,100
6786,,,NaN,NaN,,,,,NaN,,NaN,,
6787,94,81,NaN,NaN,93,62,11,31,NaN,109,NaN,12,100
6788,,,NaN,NaN,,,,,NaN,,NaN,,
6789,94,80,NaN,NaN,93,59,11,31,NaN,105,NaN,12,100
6790,,,NaN,NaN,,,,,NaN,,NaN,,
6791,94,82,NaN,NaN,93,61,11,31,NaN,109,NaN,12,100
6792,,,NaN,NaN,,,,,NaN,,NaN,,
6793,94,81,NaN,NaN,94,59,11,31,NaN,107,NaN,12,100
6794,,,NaN,NaN,,,,,NaN,,NaN,,
6795,94,80,NaN,NaN,94,59,11,31,NaN,106,NaN,12,100
6796,,,NaN,NaN,,,,,NaN,,NaN,,
6797,94,82,NaN,NaN,94,61,11,31,NaN,110,NaN,12,100
6798,,,NaN,NaN,,,,,NaN,,NaN,,
6799,94,80,NaN,NaN,94,59,11,30,NaN,104,NaN,12,100
6800,,,NaN,NaN,,,,,NaN,,NaN,,
6801,94,81,NaN,NaN,94,60,10,30,NaN,108,NaN,12,100
6802,,,NaN,NaN,,,,,NaN,,NaN,,
6803,95,81,NaN,NaN,94,59,10,30,NaN,106,NaN,12,100
6804,,,NaN,NaN,,,,,NaN,,NaN,,
6805,94,81,NaN,NaN,94,59,11,30,NaN,106,NaN,12,100
6806,,,NaN,NaN,,,,,NaN,,NaN,,
6807,95,82,NaN,NaN,94,61,11,30,NaN,110,NaN,12,100
6808,,,NaN,NaN,,,,,NaN,,NaN,,
6809,94,80,NaN,NaN,94,59,11,30,NaN,104,NaN,12,100
6810,,,NaN,NaN,,,,,NaN,,NaN,,
6811,94,81,NaN,NaN,94,60,11,30,NaN,106,NaN,12,100
6812,,,NaN,NaN,,,,,NaN,,NaN,,
6813,95,81,NaN,NaN,94,59,11,30,NaN,106,NaN,12,100
6814,,,NaN,NaN,,,,,NaN,,NaN,,
6815,94,79,NaN,NaN,94,59,11,30,NaN,103,NaN,12,100
6816,,,NaN,NaN,,,,,NaN,,NaN,,
6817,94,81,NaN,NaN,94,61,11,30,NaN,108,NaN,12,100
6818,,,NaN,NaN,,,,,NaN,,NaN,,
6819,94,80,NaN,NaN,94,59,11,30,NaN,103,NaN,12,100
6820,,,NaN,NaN,,,,,NaN,,NaN,,
6821,94,81,NaN,NaN,94,61,11,30,NaN,108,NaN,12,100
6822,,,NaN,NaN,,,,,NaN,,NaN,,
6823,94,81,NaN,NaN,94,60,11,30,NaN,106,NaN,12,100
6824,,,NaN,NaN,,,,,NaN,,NaN,,
6825,94,80,NaN,NaN,94,59,11,30,NaN,105,NaN,12,100
6826,,,NaN,NaN,,,,,NaN,,NaN,,
6827,94,81,NaN,NaN,94,61,10,30,NaN,107,NaN,12,100
6828,,,NaN,NaN,,,,,NaN,,NaN,,
6829,94,78,NaN,NaN,94,57,10,30,NaN,100,NaN,12,100
6830,,,NaN,NaN,,,,,NaN,,NaN,,
6831,94,78,NaN,NaN,94,58,10,31,NaN,102,NaN,12,100
6832,,,NaN,NaN,,,,,NaN,,NaN,,
6833,94,79,NaN,NaN,93,58,10,31,NaN,101,NaN,12,100
6834,,,NaN,NaN,,,,,NaN,,NaN,,
6835,94,78,NaN,NaN,94,58,11,31,NaN,102,NaN,12,100
6836,,,NaN,NaN,,,,,NaN,,NaN,,
6837,94,83,NaN,NaN,94,61,11,31,NaN,106,NaN,12,100
6838,,,NaN,NaN,,,,,NaN,,NaN,,
6839,94,80,NaN,NaN,94,59,11,31,NaN,100,NaN,12,100
6840,,,NaN,NaN,,,,,NaN,,NaN,,
6841,94,81,NaN,NaN,94,61,11,31,NaN,104,NaN,12,100
6842,,,NaN,NaN,,,,,NaN,,NaN,,
6843,94,81,NaN,NaN,93,60,11,31,NaN,102,NaN,12,100
6844,,,NaN,NaN,,,,,NaN,,NaN,,
6845,94,81,NaN,NaN,93,60,11,30,NaN,102,NaN,12,100
6846,,,NaN,NaN,,,,,NaN,,NaN,,
6847,94,83,NaN,NaN,93,63,11,30,NaN,107,NaN,12,100
6848,,,NaN,NaN,,,,,NaN,,NaN,,
6849,94,81,NaN,NaN,93,60,11,30,NaN,100,NaN,12,100
6850,,,NaN,NaN,,,,,NaN,,NaN,,
6851,94,82,NaN,NaN,93,62,11,30,NaN,104,NaN,12,100
6852,,,NaN,NaN,,,,,NaN,,NaN,,
6853,94,83,NaN,NaN,93,62,11,30,NaN,103,NaN,12,100
6854,,,NaN,NaN,,,,,NaN,,NaN,,
6855,94,82,NaN,NaN,93,62,11,30,NaN,101,NaN,12,100
6856,,,NaN,NaN,,,,,NaN,,NaN,,
6857,94,84,NaN,NaN,93,65,10,30,NaN,106,NaN,12,100
6858,,,NaN,NaN,,,,,NaN,,NaN,,
6859,94,84,NaN,NaN,93,63,10,30,NaN,102,NaN,12,100
6860,,,NaN,NaN,,,,,NaN,,NaN,,
6861,94,84,NaN,NaN,93,64,11,31,NaN,104,NaN,12,100
6862,,,NaN,NaN,,,,,NaN,,NaN,,
6863,94,84,NaN,NaN,94,63,11,31,NaN,101,NaN,12,100
6864,,,NaN,NaN,,,,,NaN,,NaN,,
6865,94,83,NaN,NaN,93,63,11,31,NaN,100,NaN,12,100
6866,,,NaN,NaN,,,,,NaN,,NaN,,
6867,94,84,NaN,NaN,93,65,11,31,NaN,103,NaN,12,100
6868,,,NaN,NaN,,,,,NaN,,NaN,,
6869,94,82,NaN,NaN,93,63,11,31,NaN,97,NaN,12,100
6870,,,NaN,NaN,,,,,NaN,,NaN,,
6871,93,84,NaN,NaN,93,67,11,30,NaN,101,NaN,12,100
6872,,,NaN,NaN,,,,,NaN,,NaN,,
6873,94,86,NaN,NaN,93,68,11,30,NaN,102,NaN,12,100
6874,,,NaN,NaN,,,,,NaN,,NaN,,
6875,94,85,NaN,NaN,93,68,11,30,NaN,102,NaN,12,100
6876,,,NaN,NaN,,,,,NaN,,NaN,,
6877,94,88,NaN,NaN,93,67,11,30,NaN,109,NaN,12,100
6878,,,NaN,NaN,,,,,NaN,,NaN,,
6879,94,84,NaN,NaN,93,62,11,30,NaN,103,NaN,12,100
6880,,,NaN,NaN,,,,,NaN,,NaN,,
6881,94,84,NaN,NaN,94,63,11,30,NaN,107,NaN,12,100
6882,,,NaN,NaN,,,,,NaN,,NaN,,
6883,94,84,NaN,NaN,93,62,11,30,NaN,105,NaN,12,100
6884,,,NaN,NaN,,,,,NaN,,NaN,,
6885,94,82,NaN,NaN,94,61,11,30,NaN,104,NaN,12,100
6886,,,NaN,NaN,,,,,NaN,,NaN,,
6887,94,83,NaN,NaN,93,62,10,30,NaN,107,NaN,12,100
6888,,,NaN,NaN,,,,,NaN,,NaN,,
6889,94,81,NaN,NaN,93,59,10,30,NaN,101,NaN,12,100
6890,,,NaN,NaN,,,,,NaN,,NaN,,
6891,93,81,NaN,NaN,93,61,10,30,NaN,104,NaN,12,100
6892,,,NaN,NaN,,,,,NaN,,NaN,,
6893,93,82,NaN,NaN,93,61,10,31,NaN,106,NaN,12,100
6894,,,NaN,NaN,,,,,NaN,,NaN,,
6895,93,81,NaN,NaN,93,61,11,31,NaN,103,NaN,12,100
6896,,,NaN,NaN,,,,,NaN,,NaN,,
6897,93,83,NaN,NaN,93,62,11,31,NaN,108,NaN,12,100
6898,,,NaN,NaN,,,,,NaN,,NaN,,
6899,93,81,NaN,NaN,93,60,11,31,NaN,103,NaN,12,100
6900,,,NaN,NaN,,,,,NaN,,NaN,,
6901,93,82,NaN,NaN,93,61,11,31,NaN,108,NaN,12,100
6902,,,NaN,NaN,,,,,NaN,,NaN,,
6903,93,82,NaN,NaN,93,61,11,31,NaN,108,NaN,12,100
6904,,,NaN,NaN,,,,,NaN,,NaN,,
6905,93,81,NaN,NaN,93,60,11,31,NaN,106,NaN,12,100
6906,,,NaN,NaN,,,,,NaN,,NaN,,
6907,93,83,NaN,NaN,93,62,11,30,NaN,109,NaN,12,100
6908,,,NaN,NaN,,,,,NaN,,NaN,,
6909,93,81,NaN,NaN,93,59,11,30,NaN,105,NaN,12,100
6910,,,NaN,NaN,,,,,NaN,,NaN,,
6911,93,82,NaN,NaN,93,62,11,30,NaN,109,NaN,12,100
6912,,,NaN,NaN,,,,,NaN,,NaN,,
6913,94,82,NaN,NaN,93,60,10,30,NaN,107,NaN,12,100
6914,,,NaN,NaN,,,,,NaN,,NaN,,
6915,93,82,NaN,NaN,93,61,10,31,NaN,107,NaN,12,100
6916,,,NaN,NaN,,,,,NaN,,NaN,,
6917,93,84,NaN,NaN,93,62,10,31,NaN,111,NaN,12,100
6918,,,NaN,NaN,,,,,NaN,,NaN,,
6919,94,82,NaN,NaN,93,60,10,31,NaN,106,NaN,12,100
6920,,,NaN,NaN,,,,,NaN,,NaN,,
6921,94,83,NaN,NaN,93,61,11,31,NaN,109,NaN,12,100
6922,,,NaN,NaN,,,,,NaN,,NaN,,
6923,94,83,NaN,NaN,93,60,11,30,NaN,109,NaN,12,100
6924,,,NaN,NaN,,,,,NaN,,NaN,,
6925,93,81,NaN,NaN,93,58,11,30,NaN,106,NaN,12,100
6926,,,NaN,NaN,,,,,NaN,,NaN,,
6927,92,81,NaN,NaN,92,59,11,30,NaN,107,NaN,12,100
6928,,,NaN,NaN,,,,,NaN,,NaN,,
6929,92,77,NaN,NaN,91,55,11,30,NaN,99,NaN,12,100
6930,,,NaN,NaN,,,,,NaN,,NaN,,
6931,91,75,NaN,NaN,91,54,11,30,NaN,95,NaN,12,100
6932,,,NaN,NaN,,,,,NaN,,NaN,,
6933,91,74,NaN,NaN,90,55,10,30,NaN,96,NaN,12,100
6934,,,NaN,NaN,,,,,NaN,,NaN,,
6935,90,73,NaN,NaN,90,55,10,30,NaN,94,NaN,12,100
6936,,,NaN,NaN,,,,,NaN,,NaN,,
6937,90,74,NaN,NaN,90,57,10,29,NaN,97,NaN,12,100
6938,,,NaN,NaN,,,,,NaN,,NaN,,
6939,90,72,NaN,NaN,89,54,10,29,NaN,90,NaN,12,100
6940,,,NaN,NaN,,,,,NaN,,NaN,,
6941,89,72,NaN,NaN,89,55,10,29,NaN,92,NaN,12,100
6942,,,NaN,NaN,,,,,NaN,,NaN,,
6943,89,73,NaN,NaN,89,55,10,29,NaN,92,NaN,12,100
6944,,,NaN,NaN,,,,,NaN,,NaN,,
6945,89,73,NaN,NaN,89,56,10,30,NaN,92,NaN,12,100
6946,,,NaN,NaN,,,,,NaN,,NaN,,
6947,89,75,NaN,NaN,89,59,9,30,NaN,97,NaN,12,100
6948,,,NaN,NaN,,,,,NaN,,NaN,,
6949,90,74,NaN,NaN,90,57,9,30,NaN,92,NaN,12,100
6950,,,NaN,NaN,,,,,NaN,,NaN,,
6951,90,74,NaN,NaN,89,58,10,30,NaN,94,NaN,12,100
6952,,,NaN,NaN,,,,,NaN,,NaN,,
6953,90,75,NaN,NaN,90,57,10,30,NaN,94,NaN,12,100
6954,,,NaN,NaN,,,,,NaN,,NaN,,
6955,90,74,NaN,NaN,103,57,10,30,NaN,93,NaN,12,100
6956,,,NaN,NaN,,,,,NaN,,NaN,,
6957,91,76,NaN,NaN,103,60,10,30,NaN,98,NaN,12,100
6958,,,NaN,NaN,,,,,NaN,,NaN,,
6959,91,76,NaN,NaN,104,60,11,30,NaN,94,NaN,12,100
6960,,,NaN,NaN,,,,,NaN,,NaN,,
6961,91,76,NaN,NaN,93,59,11,30,NaN,97,NaN,12,100
6962,,,NaN,NaN,,,,,NaN,,NaN,,
6963,91,78,NaN,NaN,91,60,11,30,NaN,100,NaN,12,100
6964,,,NaN,NaN,,,,,NaN,,NaN,,
6965,91,78,NaN,NaN,91,59,11,30,NaN,98,NaN,12,100
6966,,,NaN,NaN,,,,,NaN,,NaN,,
6967,90,79,NaN,NaN,89,61,11,30,NaN,102,NaN,12,100
6968,,,NaN,NaN,,,,,NaN,,NaN,,
6969,92,78,NaN,NaN,91,59,11,30,NaN,98,NaN,12,100
6970,,,NaN,NaN,,,,,NaN,,NaN,,
