time,Solar8000/ART_DBP,SNUADC/ART,Solar8000/RR_CO2,Solar8000/HR,Solar8000/PLETH_SPO2,SNUADC/ECG_II,Solar8000/ART_MBP,Solar8000/ETCO2,Solar8000/ART_SBP,Solar8000/PLETH_HR,SNUADC/CVP,SNUADC/ECG_V5,Solar8000/CVP
451,58,NaN,,99,100,NaN,89,,182,99,NaN,NaN,-2
452,,NaN,,,,NaN,,,,,NaN,NaN,
453,54,NaN,,96,100,NaN,87,,192,98,NaN,NaN,-2
454,,NaN,,,,NaN,,,,,NaN,NaN,
455,55,NaN,,97,100,NaN,89,,196,96,NaN,NaN,-2
456,,NaN,,,,NaN,,,,,NaN,NaN,
457,57,NaN,,95,100,NaN,91,,192,92,NaN,NaN,-2
458,,NaN,,,,NaN,,,,,NaN,NaN,
459,49,NaN,,95,100,NaN,86,,196,91,NaN,NaN,-2
460,,NaN,,,,NaN,,,,,NaN,NaN,
461,54,NaN,,85,100,NaN,88,,179,90,NaN,NaN,-2
462,,NaN,,,,NaN,,,,,NaN,NaN,
463,59,NaN,,93,100,NaN,92,,176,95,NaN,NaN,-2
464,,NaN,,,,NaN,,,,,NaN,NaN,
465,49,NaN,,104,100,NaN,88,,195,90,NaN,NaN,-2
466,,NaN,,,,NaN,,,,,NaN,NaN,
467,36,NaN,,97,100,NaN,82,,208,89,NaN,NaN,-2
468,,NaN,,,,NaN,,,,,NaN,NaN,
469,50,NaN,,81,100,NaN,85,,176,84,NaN,NaN,-3
470,,NaN,,,,NaN,,,,,NaN,NaN,
471,58,NaN,,77,100,NaN,90,,179,83,NaN,NaN,-3
472,,NaN,,,,NaN,,,,,NaN,NaN,
473,59,NaN,,93,100,NaN,92,,197,89,NaN,NaN,-3
474,,NaN,,,,NaN,,,,,NaN,NaN,
475,59,NaN,,95,100,NaN,92,,173,91,NaN,NaN,-3
476,,NaN,,,,NaN,,,,,NaN,NaN,
477,54,NaN,,106,100,NaN,89,,182,96,NaN,NaN,-3
478,,NaN,,,,NaN,,,,,NaN,NaN,
479,60,NaN,,100,100,NaN,93,,178,94,NaN,NaN,-3
480,,NaN,,,,NaN,,,,,NaN,NaN,
481,60,NaN,,99,100,NaN,94,,196,92,NaN,NaN,-3
482,,NaN,,,,NaN,,,,,NaN,NaN,
483,53,NaN,,114,100,NaN,89,,189,94,NaN,NaN,-3
484,,NaN,,,,NaN,,,,,NaN,NaN,
485,54,NaN,,97,100,NaN,89,,196,99,NaN,NaN,-3
486,,NaN,,,,NaN,,,,,NaN,NaN,
487,57,NaN,,93,100,NaN,92,,175,96,NaN,NaN,-3
488,,NaN,,,,NaN,,,,,NaN,NaN,
489,61,NaN,,111,100,NaN,93,,201,99,NaN,NaN,-3
490,,NaN,,,,NaN,,,,,NaN,NaN,
491,54,NaN,,121,100,NaN,87,,194,104,NaN,NaN,-3
492,,NaN,,,,NaN,,,,,NaN,NaN,
493,53,NaN,,106,100,NaN,87,,189,98,NaN,NaN,-3
494,,NaN,,,,NaN,,,,,NaN,NaN,
495,50,NaN,,97,100,NaN,85,,198,101,NaN,NaN,-3
496,,NaN,,,,NaN,,,,,NaN,NaN,
497,51,NaN,,91,100,NaN,85,,183,101,NaN,NaN,-3
498,,NaN,,,,NaN,,,,,NaN,NaN,
499,51,NaN,,92,100,NaN,86,,187,99,NaN,NaN,-2
500,,NaN,,,,NaN,,,,,NaN,NaN,
501,56,NaN,,99,100,NaN,89,,195,102,NaN,NaN,-2
502,,NaN,,,,NaN,,,,,NaN,NaN,
503,51,NaN,,100,100,NaN,84,,187,102,NaN,NaN,-2
504,,NaN,,,,NaN,,,,,NaN,NaN,
505,56,NaN,,95,100,NaN,88,,179,98,NaN,NaN,-2
506,,NaN,,,,NaN,,,,,NaN,NaN,
507,49,NaN,,104,100,NaN,87,,175,106,NaN,NaN,-3
508,,NaN,,,,NaN,,,,,NaN,NaN,
509,48,NaN,,111,100,NaN,83,,193,106,NaN,NaN,-3
510,,NaN,,,,NaN,,,,,NaN,NaN,
511,43,NaN,,101,100,NaN,85,,189,105,NaN,NaN,-3
512,,NaN,,,,NaN,,,,,NaN,NaN,
513,51,NaN,,92,100,NaN,84,,183,109,NaN,NaN,-3
514,,NaN,,,,NaN,,,,,NaN,NaN,
515,52,NaN,,87,100,NaN,85,,175,98,NaN,NaN,-3
516,,NaN,,,,NaN,,,,,NaN,NaN,
517,54,NaN,,95,100,NaN,86,,185,98,NaN,NaN,-3
518,,NaN,,,,NaN,,,,,NaN,NaN,
519,43,NaN,,95,100,NaN,83,,165,98,NaN,NaN,-3
520,,NaN,,,,NaN,,,,,NaN,NaN,
521,47,NaN,,93,100,NaN,83,,179,99,NaN,NaN,-3
522,,NaN,,,,NaN,,,,,NaN,NaN,
523,52,NaN,,88,100,NaN,87,,165,98,NaN,NaN,-3
524,,NaN,,,,NaN,,,,,NaN,NaN,
525,51,NaN,,104,100,NaN,84,,179,101,NaN,NaN,-3
526,,NaN,,,,NaN,,,,,NaN,NaN,
527,45,NaN,,100,100,NaN,79,,169,98,NaN,NaN,-3
528,,NaN,,,,NaN,,,,,NaN,NaN,
529,55,NaN,,92,100,NaN,83,,170,96,NaN,NaN,-3
530,,NaN,,,,NaN,,,,,NaN,NaN,
531,49,NaN,,93,100,NaN,83,,172,100,NaN,NaN,-3
532,,NaN,,,,NaN,,,,,NaN,NaN,
533,50,NaN,,90,100,NaN,80,,167,98,NaN,NaN,-3
534,,NaN,,,,NaN,,,,,NaN,NaN,
535,51,NaN,,94,100,NaN,81,,165,95,NaN,NaN,-3
536,,NaN,,,,NaN,,,,,NaN,NaN,
537,42,NaN,,94,100,NaN,82,,169,101,NaN,NaN,-3
538,,NaN,,,,NaN,,,,,NaN,NaN,
539,38,NaN,,106,100,NaN,79,,163,102,NaN,NaN,-3
540,,NaN,,,,NaN,,,,,NaN,NaN,
541,47,NaN,,95,100,NaN,79,,159,105,NaN,NaN,1
542,,NaN,,,,NaN,,,,,NaN,NaN,
543,48,NaN,,105,100,NaN,81,,176,105,NaN,NaN,1
544,,NaN,,,,NaN,,,,,NaN,NaN,
545,48,NaN,,112,100,NaN,82,,160,118,NaN,NaN,-3
546,,NaN,,,,NaN,,,,,NaN,NaN,
547,47,NaN,,116,100,NaN,78,,161,113,NaN,NaN,-3
548,,NaN,,,,NaN,,,,,NaN,NaN,
549,46,NaN,,105,100,NaN,80,,169,112,NaN,NaN,-3
550,,NaN,,,,NaN,,,,,NaN,NaN,
551,32,NaN,,103,100,NaN,72,,162,109,NaN,NaN,-4
552,,NaN,,,,NaN,,,,,NaN,NaN,
553,41,NaN,,90,100,NaN,73,,158,96,NaN,NaN,-4
554,,NaN,,,,NaN,,,,,NaN,NaN,
555,38,NaN,,88,100,NaN,75,,163,96,NaN,NaN,-4
556,,NaN,,,,NaN,,,,,NaN,NaN,
557,18,NaN,,94,100,NaN,74,,165,97,NaN,NaN,-4
558,,NaN,,,,NaN,,,,,NaN,NaN,
559,32,NaN,,108,100,NaN,75,,150,102,NaN,NaN,-4
560,,NaN,,,,NaN,,,,,NaN,NaN,
561,47,NaN,,111,100,NaN,76,,161,106,NaN,NaN,-4
562,,NaN,,,,NaN,,,,,NaN,NaN,
563,36,NaN,,106,100,NaN,70,,165,104,NaN,NaN,-5
564,,NaN,,,,NaN,,,,,NaN,NaN,
565,37,NaN,,92,100,NaN,69,,139,97,NaN,NaN,-5
566,,NaN,,,,NaN,,,,,NaN,NaN,
567,40,NaN,,89,100,NaN,67,,131,91,NaN,NaN,-5
568,,NaN,,,,NaN,,,,,NaN,NaN,
569,43,NaN,,92,100,NaN,69,,149,82,NaN,NaN,-5
570,,NaN,,,,NaN,,,,,NaN,NaN,
571,36,NaN,,97,100,NaN,66,,145,80,NaN,NaN,-5
572,,NaN,,,,NaN,,,,,NaN,NaN,
573,33,NaN,,92,100,NaN,66,,127,82,NaN,NaN,-5
574,,NaN,,,,NaN,,,,,NaN,NaN,
575,40,NaN,,93,100,NaN,67,,152,87,NaN,NaN,-5
576,,NaN,,,,NaN,,,,,NaN,NaN,
577,24,NaN,,90,100,NaN,64,,115,89,NaN,NaN,-5
578,,NaN,,,,NaN,,,,,NaN,NaN,
579,17,NaN,,93,100,NaN,66,,132,91,NaN,NaN,-5
580,,NaN,,,,NaN,,,,,NaN,NaN,
581,37,NaN,,94,100,NaN,71,,127,90,NaN,NaN,-5
582,,NaN,,,,NaN,,,,,NaN,NaN,
583,10,NaN,,100,100,NaN,55,,108,87,NaN,NaN,-5
584,,NaN,,,,NaN,,,,,NaN,NaN,
585,24,NaN,,97,100,NaN,64,,131,89,NaN,NaN,-6
586,,NaN,,,,NaN,,,,,NaN,NaN,
587,28,NaN,,93,100,NaN,65,,151,90,NaN,NaN,-6
588,,NaN,,,,NaN,,,,,NaN,NaN,
589,41,NaN,,98,100,NaN,70,,148,97,NaN,NaN,-6
590,,NaN,,,,NaN,,,,,NaN,NaN,
591,38,NaN,,106,100,NaN,71,,155,107,NaN,NaN,-6
592,,NaN,,,,NaN,,,,,NaN,NaN,
593,39,NaN,,108,100,NaN,68,,149,107,NaN,NaN,-6
594,,NaN,,,,NaN,,,,,NaN,NaN,
595,43,NaN,,100,100,NaN,70,,146,111,NaN,NaN,-6
596,,NaN,,,,NaN,,,,,NaN,NaN,
597,43,NaN,,96,100,NaN,69,,128,108,NaN,NaN,-6
598,,NaN,,,,NaN,,,,,NaN,NaN,
599,43,NaN,,115,100,NaN,69,,157,112,NaN,NaN,-6
600,,NaN,,,,NaN,,,,,NaN,NaN,
601,41,NaN,,111,100,NaN,66,,144,107,NaN,NaN,-6
602,,NaN,,,,NaN,,,,,NaN,NaN,
603,42,NaN,,99,100,NaN,66,,142,102,NaN,NaN,-6
604,,NaN,,,,NaN,,,,,NaN,NaN,
605,39,NaN,,86,100,NaN,64,,144,96,NaN,NaN,-6
606,,NaN,,,,NaN,,,,,NaN,NaN,
607,41,NaN,,83,100,NaN,62,,127,87,NaN,NaN,-6
608,,NaN,,,,NaN,,,,,NaN,NaN,
609,41,NaN,,83,100,NaN,63,,127,90,NaN,NaN,-6
610,,NaN,,,,NaN,,,,,NaN,NaN,
611,40,NaN,,96,100,NaN,65,,146,90,NaN,NaN,-6
612,,NaN,,,,NaN,,,,,NaN,NaN,
613,39,NaN,,104,100,NaN,62,,132,93,NaN,NaN,-6
614,,NaN,,,,NaN,,,,,NaN,NaN,
615,39,NaN,,106,100,NaN,63,,143,100,NaN,NaN,-7
616,,NaN,,,,NaN,,,,,NaN,NaN,
617,40,NaN,,96,100,NaN,63,,132,100,NaN,NaN,-7
618,,NaN,,,,NaN,,,,,NaN,NaN,
619,42,NaN,,97,100,NaN,64,,133,102,NaN,NaN,-6
620,,NaN,,,,NaN,,,,,NaN,NaN,
621,43,NaN,,92,100,NaN,66,,133,107,NaN,NaN,-6
622,,NaN,,,,NaN,,,,,NaN,NaN,
623,42,NaN,,102,100,NaN,65,,134,107,NaN,NaN,-6
624,,NaN,,,,NaN,,,,,NaN,NaN,
625,42,NaN,,107,100,NaN,66,,150,107,NaN,NaN,-6
626,,NaN,,,,NaN,,,,,NaN,NaN,
627,42,NaN,,101,100,NaN,65,,142,110,NaN,NaN,-6
628,,NaN,,,,NaN,,,,,NaN,NaN,
629,44,NaN,,98,100,NaN,64,,138,104,NaN,NaN,-6
630,,NaN,,,,NaN,,,,,NaN,NaN,
631,39,NaN,,102,100,NaN,60,,136,105,NaN,NaN,-7
632,,NaN,,,,NaN,,,,,NaN,NaN,
633,37,NaN,,92,100,NaN,57,,129,98,NaN,NaN,-7
634,,NaN,,,,NaN,,,,,NaN,NaN,
635,35,NaN,,86,100,NaN,55,,123,91,NaN,NaN,-6
636,,NaN,,,,NaN,,,,,NaN,NaN,
637,38,NaN,,79,100,NaN,56,,127,88,NaN,NaN,-6
638,,NaN,,,,NaN,,,,,NaN,NaN,
639,39,NaN,,83,100,NaN,57,,129,88,NaN,NaN,-6
640,,NaN,,,,NaN,,,,,NaN,NaN,
641,37,NaN,,83,100,NaN,56,,131,86,NaN,NaN,-6
642,,NaN,,,,NaN,,,,,NaN,NaN,
643,37,NaN,,87,100,NaN,55,,130,92,NaN,NaN,-6
644,,NaN,,,,NaN,,,,,NaN,NaN,
645,36,NaN,,83,100,NaN,54,,129,98,NaN,NaN,-6
646,,NaN,,,,NaN,,,,,NaN,NaN,
647,38,NaN,,81,100,NaN,55,,127,93,NaN,NaN,-6
648,,NaN,,,,NaN,,,,,NaN,NaN,
649,37,NaN,,82,100,NaN,55,,132,93,NaN,NaN,-6
650,,NaN,,,,NaN,,,,,NaN,NaN,
651,36,NaN,,82,100,NaN,54,,124,93,NaN,NaN,-6
652,,NaN,,,,NaN,,,,,NaN,NaN,
653,39,NaN,,91,100,NaN,57,,128,94,NaN,NaN,-5
654,,NaN,,,,NaN,,,,,NaN,NaN,
655,38,NaN,,96,100,NaN,56,,133,93,NaN,NaN,-5
656,,NaN,,,,NaN,,,,,NaN,NaN,
657,38,NaN,,91,100,NaN,56,,121,93,NaN,NaN,-6
658,,NaN,,,,NaN,,,,,NaN,NaN,
659,39,NaN,,91,100,NaN,56,,130,98,NaN,NaN,-6
660,,NaN,,,,NaN,,,,,NaN,NaN,
661,33,NaN,,88,100,NaN,53,,122,95,NaN,NaN,-5
662,,NaN,,,,NaN,,,,,NaN,NaN,
663,35,NaN,,94,100,NaN,52,,115,92,NaN,NaN,-5
664,,NaN,,,,NaN,,,,,NaN,NaN,
665,37,NaN,,88,100,NaN,55,,124,86,NaN,NaN,-6
666,,NaN,,,,NaN,,,,,NaN,NaN,
667,38,NaN,,88,100,NaN,56,,126,87,NaN,NaN,-6
668,,NaN,,,,NaN,,,,,NaN,NaN,
669,38,NaN,,96,100,NaN,56,,126,93,NaN,NaN,-5
670,,NaN,,,,NaN,,,,,NaN,NaN,
671,38,NaN,,98,100,NaN,55,,124,97,NaN,NaN,-5
672,,NaN,,,,NaN,,,,,NaN,NaN,
673,34,NaN,,95,100,NaN,52,,103,97,NaN,NaN,-5
674,,NaN,,,,NaN,,,,,NaN,NaN,
675,40,NaN,,96,100,NaN,57,,128,99,NaN,NaN,-5
676,,NaN,,,,NaN,,,,,NaN,NaN,
677,39,NaN,,98,100,NaN,57,,127,103,NaN,NaN,-5
678,,NaN,,,,NaN,,,,,NaN,NaN,
679,40,NaN,,101,100,NaN,59,,132,100,NaN,NaN,-6
680,,NaN,,,,NaN,,,,,NaN,NaN,
681,41,NaN,,94,100,NaN,59,,131,97,NaN,NaN,-6
682,,NaN,,,,NaN,,,,,NaN,NaN,
683,42,NaN,,89,100,NaN,61,,134,93,NaN,NaN,-5
684,,NaN,,,,NaN,,,,,NaN,NaN,
685,42,NaN,,89,100,NaN,62,,133,91,NaN,NaN,-5
686,,NaN,,,,NaN,,,,,NaN,NaN,
687,42,NaN,,90,100,NaN,62,,137,91,NaN,NaN,-4
688,,NaN,,,,NaN,,,,,NaN,NaN,
689,43,NaN,,89,100,NaN,64,,131,89,NaN,NaN,-4
690,,NaN,,,,NaN,,,,,NaN,NaN,
691,45,NaN,,90,100,NaN,66,,141,93,NaN,NaN,-4
692,,NaN,,,,NaN,,,,,NaN,NaN,
693,43,NaN,,96,100,NaN,64,,136,94,NaN,NaN,-4
694,,NaN,,,,NaN,,,,,NaN,NaN,
695,43,NaN,,95,100,NaN,64,,136,99,NaN,NaN,-5
696,,NaN,,,,NaN,,,,,NaN,NaN,
697,44,NaN,,95,100,NaN,65,,138,105,NaN,NaN,-5
698,,NaN,,,,NaN,,,,,NaN,NaN,
699,35,NaN,,109,100,NaN,62,,132,103,NaN,NaN,-5
700,,NaN,,,,NaN,,,,,NaN,NaN,
701,42,NaN,,118,100,NaN,64,,140,103,NaN,NaN,-5
702,,NaN,,,,NaN,,,,,NaN,NaN,
703,43,NaN,,114,100,NaN,64,,126,97,NaN,NaN,-5
704,,NaN,,,,NaN,,,,,NaN,NaN,
705,43,NaN,,108,100,NaN,66,,128,98,NaN,NaN,-5
706,,NaN,,,,NaN,,,,,NaN,NaN,
707,46,NaN,,117,100,NaN,66,,143,98,NaN,NaN,-5
708,,NaN,,,,NaN,,,,,NaN,NaN,
709,46,NaN,,107,100,NaN,66,,145,103,NaN,NaN,-5
710,,NaN,,,,NaN,,,,,NaN,NaN,
711,47,NaN,,102,100,NaN,68,,141,98,NaN,NaN,-5
712,,NaN,,,,NaN,,,,,NaN,NaN,
713,45,NaN,,98,100,NaN,67,,147,99,NaN,NaN,-5
714,,NaN,,,,NaN,,,,,NaN,NaN,
715,44,NaN,,96,100,NaN,67,,156,97,NaN,NaN,-5
716,,NaN,,,,NaN,,,,,NaN,NaN,
717,45,NaN,,91,100,NaN,67,,146,94,NaN,NaN,-6
718,,NaN,,,,NaN,,,,,NaN,NaN,
719,47,NaN,,90,100,NaN,68,,134,96,NaN,NaN,-6
720,,NaN,,,,NaN,,,,,NaN,NaN,
721,42,NaN,,100,100,NaN,67,,143,99,NaN,NaN,-5
722,,NaN,,,,NaN,,,,,NaN,NaN,
723,46,NaN,,110,100,NaN,69,,149,99,NaN,NaN,-5
724,,NaN,,,,NaN,,,,,NaN,NaN,
725,49,NaN,,99,100,NaN,71,,143,102,NaN,NaN,-5
726,,NaN,,,,NaN,,,,,NaN,NaN,
727,48,NaN,,100,100,NaN,70,,136,99,NaN,NaN,-5
728,,NaN,,,,NaN,,,,,NaN,NaN,
729,45,NaN,,105,100,NaN,69,,147,103,NaN,NaN,-5
730,,NaN,,,,NaN,,,,,NaN,NaN,
731,46,NaN,,98,100,NaN,67,,127,103,NaN,NaN,-5
732,,NaN,,,,NaN,,,,,NaN,NaN,
733,46,NaN,,98,100,NaN,68,,144,102,NaN,NaN,-5
734,,NaN,,,,NaN,,,,,NaN,NaN,
735,44,NaN,,96,100,NaN,66,,139,95,NaN,NaN,-5
736,,NaN,,,,NaN,,,,,NaN,NaN,
737,44,NaN,,95,100,NaN,65,,125,91,NaN,NaN,-5
738,,NaN,,,,NaN,,,,,NaN,NaN,
739,47,NaN,,92,100,NaN,66,,138,87,NaN,NaN,-5
740,,NaN,,,,NaN,,,,,NaN,NaN,
741,44,NaN,,94,100,NaN,65,,128,86,NaN,NaN,-5
742,,NaN,,,,NaN,,,,,NaN,NaN,
743,43,NaN,,96,100,NaN,64,,119,82,NaN,NaN,-6
744,,NaN,,,,NaN,,,,,NaN,NaN,
745,44,NaN,,105,100,NaN,65,,143,85,NaN,NaN,-6
746,,NaN,,,,NaN,,,,,NaN,NaN,
747,41,NaN,,93,100,NaN,63,,110,84,NaN,NaN,-6
748,,NaN,,,,NaN,,,,,NaN,NaN,
749,47,NaN,,103,100,NaN,67,,143,88,NaN,NaN,-6
750,,NaN,,,,NaN,,,,,NaN,NaN,
751,43,NaN,,105,100,NaN,62,,117,88,NaN,NaN,-6
752,,NaN,,,,NaN,,,,,NaN,NaN,
753,43,NaN,,96,100,NaN,63,,123,86,NaN,NaN,-6
754,,NaN,,,,NaN,,,,,NaN,NaN,
755,46,NaN,,105,100,NaN,65,,138,95,NaN,NaN,-6
756,,NaN,,,,NaN,,,,,NaN,NaN,
757,44,NaN,,103,100,NaN,63,,132,99,NaN,NaN,-6
758,,NaN,,,,NaN,,,,,NaN,NaN,
759,45,NaN,,98,100,NaN,64,,133,97,NaN,NaN,-7
760,,NaN,,,,NaN,,,,,NaN,NaN,
761,43,NaN,,98,100,NaN,62,,119,97,NaN,NaN,-7
762,,NaN,,,,NaN,,,,,NaN,NaN,
763,41,NaN,,103,100,NaN,62,,140,97,NaN,NaN,-7
764,,NaN,,,,NaN,,,,,NaN,NaN,
765,42,NaN,,97,100,NaN,61,,131,98,NaN,NaN,-7
766,,NaN,,,,NaN,,,,,NaN,NaN,
767,44,NaN,,93,100,NaN,62,,127,97,NaN,NaN,-7
768,,NaN,,,,NaN,,,,,NaN,NaN,
769,39,NaN,,93,100,NaN,58,,105,97,NaN,NaN,-7
770,,NaN,,,,NaN,,,,,NaN,NaN,
771,41,NaN,,102,100,NaN,58,,117,96,NaN,NaN,-7
772,,NaN,,,,NaN,,,,,NaN,NaN,
773,38,NaN,,98,100,NaN,58,,104,101,NaN,NaN,-7
774,,NaN,,,,NaN,,,,,NaN,NaN,
775,40,NaN,,99,100,NaN,60,,128,102,NaN,NaN,-7
776,,NaN,,,,NaN,,,,,NaN,NaN,
777,41,NaN,,111,100,NaN,61,,133,101,NaN,NaN,-7
778,,NaN,,,,NaN,,,,,NaN,NaN,
779,43,NaN,,104,100,NaN,64,,126,101,NaN,NaN,-7
780,,NaN,,,,NaN,,,,,NaN,NaN,
781,46,NaN,,97,100,NaN,66,,135,102,NaN,NaN,-7
782,,NaN,,,,NaN,,,,,NaN,NaN,
783,44,NaN,,104,100,NaN,64,,132,101,NaN,NaN,-7
784,,NaN,,,,NaN,,,,,NaN,NaN,
785,42,NaN,,101,100,NaN,63,,125,101,NaN,NaN,-7
786,,NaN,,,,NaN,,,,,NaN,NaN,
787,39,NaN,,97,100,NaN,62,,130,100,NaN,NaN,-7
788,,NaN,,,,NaN,,,,,NaN,NaN,
789,37,NaN,,89,100,NaN,60,,125,95,NaN,NaN,-7
790,,NaN,,,,NaN,,,,,NaN,NaN,
791,38,NaN,,85,100,NaN,59,,107,91,NaN,NaN,-7
792,,NaN,,,,NaN,,,,,NaN,NaN,
793,35,NaN,,90,100,NaN,61,,126,92,NaN,NaN,-7
794,,NaN,,,,NaN,,,,,NaN,NaN,
795,40,NaN,,90,100,NaN,61,,128,93,NaN,NaN,-7
796,,NaN,,,,NaN,,,,,NaN,NaN,
797,37,NaN,,96,100,NaN,59,,111,91,NaN,NaN,-7
798,,NaN,,,,NaN,,,,,NaN,NaN,
799,39,NaN,,93,100,NaN,60,,125,94,NaN,NaN,-7
800,,NaN,,,,NaN,,,,,NaN,NaN,
801,42,NaN,,93,100,NaN,62,,126,94,NaN,NaN,-7
802,,NaN,,,,NaN,,,,,NaN,NaN,
803,42,NaN,,97,100,NaN,62,,131,97,NaN,NaN,-7
804,,NaN,,,,NaN,,,,,NaN,NaN,
805,43,NaN,,95,100,NaN,63,,131,99,NaN,NaN,-7
806,,NaN,,,,NaN,,,,,NaN,NaN,
807,39,NaN,,98,100,NaN,60,18,112,99,NaN,NaN,-7
808,,NaN,,,,NaN,,,,,NaN,NaN,
809,40,NaN,,98,100,NaN,60,18,127,95,NaN,NaN,-7
810,,NaN,,,,NaN,,,,,NaN,NaN,
811,41,NaN,,96,100,NaN,61,18,129,92,NaN,NaN,-7
812,,NaN,,,,NaN,,,,,NaN,NaN,
813,41,NaN,,90,100,NaN,61,18,126,90,NaN,NaN,-7
814,,NaN,,,,NaN,,,,,NaN,NaN,
815,39,NaN,,93,100,NaN,60,0,128,92,NaN,NaN,-6
816,,NaN,,,,NaN,,,,,NaN,NaN,
817,40,NaN,,97,100,NaN,61,0,129,98,NaN,NaN,-6
818,,NaN,,,,NaN,,,,,NaN,NaN,
819,41,NaN,,95,100,NaN,62,0,124,95,NaN,NaN,-6
820,,NaN,,,,NaN,,,,,NaN,NaN,
821,42,NaN,,92,100,NaN,62,0,128,97,NaN,NaN,-6
822,,NaN,,,,NaN,,,,,NaN,NaN,
823,39,NaN,,97,100,NaN,60,,109,96,NaN,NaN,-6
824,,NaN,,,,NaN,,,,,NaN,NaN,
825,39,NaN,,105,100,NaN,59,,114,96,NaN,NaN,-6
826,,NaN,,,,NaN,,,,,NaN,NaN,
827,41,NaN,,110,100,NaN,61,,124,100,NaN,NaN,-6
828,,NaN,,,,NaN,,,,,NaN,NaN,
829,40,NaN,,100,100,NaN,60,,123,97,NaN,NaN,-6
830,,NaN,,,,NaN,,,,,NaN,NaN,
831,41,NaN,,93,100,NaN,61,,124,98,NaN,NaN,-6
832,,NaN,,,,NaN,,,,,NaN,NaN,
833,42,NaN,,98,100,NaN,62,,125,100,NaN,NaN,-6
834,,NaN,,,,NaN,,,,,NaN,NaN,
835,42,NaN,,100,100,NaN,62,,127,99,NaN,NaN,-6
836,,NaN,,,,NaN,,,,,NaN,NaN,
837,39,NaN,4,98,100,NaN,61,32,127,98,NaN,NaN,-6
838,,NaN,,,,NaN,,,,,NaN,NaN,
839,40,NaN,4,97,100,NaN,60,32,129,94,NaN,NaN,-6
840,,NaN,,,,NaN,,,,,NaN,NaN,
841,40,NaN,4,95,100,NaN,60,32,115,95,NaN,NaN,-6
842,,NaN,,,,NaN,,,,,NaN,NaN,
843,41,NaN,4,96,100,NaN,61,32,121,95,NaN,NaN,-6
844,,NaN,,,,NaN,,,,,NaN,NaN,
845,38,NaN,3,102,100,NaN,59,38,128,96,NaN,NaN,-6
846,,NaN,,,,NaN,,,,,NaN,NaN,
847,39,NaN,3,90,100,NaN,59,38,107,96,NaN,NaN,-6
848,,NaN,,,,NaN,,,,,NaN,NaN,
849,42,NaN,3,97,100,NaN,63,38,126,96,NaN,NaN,-6
850,,NaN,,,,NaN,,,,,NaN,NaN,
851,40,NaN,3,112,100,NaN,60,38,126,99,NaN,NaN,-6
852,,NaN,,,,NaN,,,,,NaN,NaN,
853,44,NaN,,101,100,NaN,63,38,124,101,NaN,NaN,-7
854,,NaN,,,,NaN,,,,,NaN,NaN,
855,40,NaN,,101,100,NaN,61,38,118,106,NaN,NaN,-7
856,,NaN,,,,NaN,,,,,NaN,NaN,
857,41,NaN,,103,100,NaN,62,38,122,103,NaN,NaN,-7
858,,NaN,,,,NaN,,,,,NaN,NaN,
859,38,NaN,,101,100,NaN,59,1,124,104,NaN,NaN,-7
860,,NaN,,,,NaN,,,,,NaN,NaN,
861,44,NaN,,89,100,NaN,63,1,125,105,NaN,NaN,-8
862,,NaN,,,,NaN,,,,,NaN,NaN,
863,42,NaN,,95,100,NaN,61,1,120,105,NaN,NaN,-8
864,,NaN,,,,NaN,,,,,NaN,NaN,
865,40,NaN,,100,100,NaN,59,1,123,108,NaN,NaN,-8
866,,NaN,,,,NaN,,,,,NaN,NaN,
867,40,NaN,,100,100,NaN,59,0,116,103,NaN,NaN,-8
868,,NaN,,,,NaN,,,,,NaN,NaN,
869,40,NaN,,97,100,NaN,58,0,110,97,NaN,NaN,-8
870,,NaN,,,,NaN,,,,,NaN,NaN,
871,40,NaN,,95,100,NaN,58,0,119,95,NaN,NaN,-7
872,,NaN,,,,NaN,,,,,NaN,NaN,
873,40,NaN,,91,100,NaN,57,0,115,94,NaN,NaN,-7
874,,NaN,,,,NaN,,,,,NaN,NaN,
875,40,NaN,2,89,100,NaN,56,41,111,92,NaN,NaN,-8
876,,NaN,,,,NaN,,,,,NaN,NaN,
877,37,NaN,2,91,100,NaN,54,41,101,94,NaN,NaN,-8
878,,NaN,,,,NaN,,,,,NaN,NaN,
879,39,NaN,2,99,100,NaN,56,41,118,91,NaN,NaN,-7
880,,NaN,,,,NaN,,,,,NaN,NaN,
881,40,NaN,2,104,100,NaN,56,41,109,92,NaN,NaN,-7
882,,NaN,,,,NaN,,,,,NaN,NaN,
883,37,NaN,2,102,100,NaN,56,41,113,100,NaN,NaN,-7
884,,NaN,,,,NaN,,,,,NaN,NaN,
885,36,NaN,2,122,100,NaN,52,41,103,93,NaN,NaN,-7
886,,NaN,,,,NaN,,,,,NaN,NaN,
887,38,NaN,2,109,100,NaN,54,41,107,96,NaN,NaN,-7
888,,NaN,,,,NaN,,,,,NaN,NaN,
889,39,NaN,2,100,100,NaN,56,41,114,97,NaN,NaN,-7
890,,NaN,,,,NaN,,,,,NaN,NaN,
891,39,NaN,2,103,100,NaN,56,40,113,97,NaN,NaN,-8
892,,NaN,,,,NaN,,,,,NaN,NaN,
893,38,NaN,2,97,100,NaN,55,40,116,93,NaN,NaN,-8
894,,NaN,,,,NaN,,,,,NaN,NaN,
